Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,comments,engagement_score
x,post,2018945863125774735,"Menteri Besar, Dato’ Seri Ir Dr Ahmad Samsuri Mokhtar menyatakan pendirian tidak bersetuju dengan cadangan mengadakan pilihan raya Datuk Bandar di peringkat pihak berkuasa tempatan (PBT), termasuk di Terengganu.

Berita penuh

https://t.co/z6XCfjfSGV https://t.co/SBFQlYK6th",https://x.com/harakahdailyHD/status/2018945863125774735,neutral,Wed Feb 04 07:12:58 +0000 2026,62,13,47,19761,0.0,319,[],248.761
x,post,2020892401771163688,!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! https://t.co/JifszQ02cO,https://x.com/pbbdreams/status/2020892401771163688,neutral,Mon Feb 09 16:07:49 +0000 2026,13,3,0,76,0.0,16,[],19.076
x,post,2019733321052528803,"[Video] Fahmi kesal ada pihak pertikai keupayaan Universiti Islam Antarabangsa laksana kajian berhubung kebolehlaksanaan pilihan raya PBT, Datuk Bandar Kuala Lumpur

#BernamaNews 
@fahmi_fadzil
@komunikasi_gov 
#UIAM 
#PBT https://t.co/nDTmNxHCMC",https://x.com/bernamadotcom/status/2019733321052528803,neutral,Fri Feb 06 11:22:03 +0000 2026,33,15,3,5780,0.0,108,[],77.78
x,post,2020893909627605120,"สมุทรปราการเขต6 ❗️❗️ ช่วยกันรีค่ะ เจอพิรุธในหน่วยเลือกตั้งแล้ว

มีหน่วยนับที่ไม่มีความโปร่งใสเอาหีบไปนับในห้องกันเองแล้วสรุปผลคือแพ้ค่ะ ตอนนี้คือรวบรวมหลักฐานคะแนนกันหนักมาก ทุกคนช่วยกระจายข่าวทีค่า 🙏🏻

#เลือกตั้ง2569 #นับใหม่ทั้งประเทศ https://t.co/oP5QW1Q0HG",https://x.com/qlmrte/status/2020893909627605120,neutral,Mon Feb 09 16:13:49 +0000 2026,3,18,0,603,0.0,27,[],39.603
x,post,2020886111862878450,"Terlihat Jelas Bahwa Masalah BPJS PBI Ini Tidak Akan Selesai Karena Cara Berpikirnya Saja Parsial, Bukan Keseluruhan..

Apalagi ada beban Pemda dimana TKD untuk mereka saja dipotong sangat besar.. https://t.co/MamnKOOrny",https://x.com/PaltiHutabarat/status/2020886111862878450,neutral,Mon Feb 09 15:42:49 +0000 2026,0,0,0,59,0.0,0,[],0.059000000000000004
x,post,2018578409115521467,"Jelasnya, kajian kebolehlaksanaan pilihan raya pihak berkuasa tempatan (PBT) termasuk pemilihan Datuk Bandar Kuala Lumpur telah dijalankan sejak pentadbiran Menteri Wilayah Persekutuan sebelum ini.

Baca berita penuh di sini 👉 :https://t.co/4PseCFso12 https://t.co/q26cXmjOSF",https://x.com/thereportermy/status/2018578409115521467,neutral,Tue Feb 03 06:52:50 +0000 2026,0,0,0,22,0.0,0,[],0.022
x,post,2020887056411709818,"Mencuba #pickleball di #Pontian. Untuk kali pertama. Tidak susah dan tidak mudah. Seronok dan berpeluh. Terasa sihat jiwa dan raga. Cubalah bila ada sempat masa. 

Saya umumkan akan ada antara 19 gelanggang futsal di #Benut &amp; #PulaiSebatang dijadikan juga gelanggang pickleball. https://t.co/OTGKeODWQE",https://x.com/ahmadmaslan/status/2020887056411709818,neutral,Mon Feb 09 15:46:35 +0000 2026,0,0,0,111,0.0,1,[],0.111
x,post,2019311200920842611,"'Kenapa UIAM... kenapa tidak universiti lain', soal pemimpin PN isu kajian pilihan raya PBT

#BHnasional Ahli Parlimen PN tuntut diadakan sesi penerangan menteri di Dewan Rakyat bagi menjawab persoalan berhubung cadangan pelaksanaan pilihan raya PBT 

https://t.co/H26lgfhozd",https://x.com/bharianmy/status/2019311200920842611,neutral,Thu Feb 05 07:24:41 +0000 2026,30,7,60,13550,0.0,232,[],237.55
x,post,2018927525448314889,"MENGAPA PILIHAN RAYA PBT AMAT BERBAHAYA DAN PERLU DITOLAK SEKERAS-KERASNYA
Oleh Dr Armin Baniaz Pahamin

1. Cadangan untuk mengadakan pilihan raya Pihak Berkuasa Tempatan (PBT) atau pemilihan Datuk Bandar, walaupun dibungkus dengan bahasa reformasi dan demokrasi, hakikatnya merupakan manifestasi paling jelas terhadap kebimbangan yang dizahirkan oleh Tun Dr. Mahathir Mohamad bahawa orang Melayu berisiko kehilangan negara. 

2. Isu ini tidak wajar dilihat secara sempit sebagai soal kaedah memilih pemimpin tempatan. Sebaliknya, ia perlu dianalisis sebagai peralihan struktur kuasa dalam sistem kenegaraan Malaysia, yang membawa implikasi besar terhadap keseimbangan perlembagaan, kedudukan sosioekonomi Melayu, dan hubungan antara Persekutuan, negeri serta kerajaan tempatan.

3. Walaupun Perkara 153 Perlembagaan Persekutuan tidak menyebut kerajaan tempatan secara eksplisit, hakikatnya hampir keseluruhan dasar bandar mempunyai implikasi langsung terhadap pelaksanaan peruntukan tersebut. 

4. Dasar perumahan mampu milik, pengeluaran lesen perniagaan kecil, pengurusan tanah, penjaja, serta pembangunan komuniti bandar merupakan instrumen utama mobiliti sosioekonomi Melayu bandar. 

5. Di sinilah Perkara 153 berfungsi secara praktikal, bukan sekadar normatif. Apabila kepimpinan bandar memperoleh mandat melalui pilihan raya, tekanan politik untuk menghapus atau mengecilkan dasar afirmatif akan meningkat, lazimnya atas nama “kesamarataan”, “neutraliti kaum” dan “kecekapan pasaran”. 

6. Dalam konteks ini, Perkara 153 tidak dimansuhkan secara undang-undang, tetapi dikosongkan fungsinya melalui amalan pentadbiran. 

7. Inilah bentuk penghakisan yang paling berbahaya kerana ia berlaku secara senyap, berlapik, dan sukar dicabar melalui mekanisme perlembagaan sedia ada.

8. Lebih penting, cadangan ini bukanlah idea baharu yang lahir secara neutral atau teknokratik. 

9. Ia merupakan misi ideologi jangka panjang parti Democratic Action Party (DAP) yang telah sekian lama diperjuangkan, kemudiannya dimasukkan sebagai sebahagian daripada manifesto Pakatan Harapan, dan seterusnya dibawa ke peringkat pelaksanaan dasar melalui kedudukan eksekutif kerajaan.

10. Agenda ini pernah dipromosikan secara terbuka oleh Menteri Kementerian Perumahan dan Kerajaan Tempatan, Nga Kor Ming, dan kini diteruskan di bawah Kementerian Wilayah Persekutuan oleh Hannah Yeoh melalui pendekatan yang dilabel sebagai “kajian kebolehlaksanaan”.

11. Hakikat ini perlu ditegaskan kerana ia membuktikan bahawa cadangan pilihan raya PBT dan Datuk Bandar bukanlah reformasi pentadbiran yang bebas nilai, tetapi merupakan kesinambungan agenda politik yang konsisten dan berideologi, yang berhasrat mengubah struktur kuasa tempatan melalui mandat pilihan raya. 

12. Apabila sesuatu cadangan dasar lahir daripada manifesto parti dan diterjemahkan melalui kuasa menteri, ia tidak lagi boleh dianggap sebagai eksperimen akademik atau inisiatif pentadbiran semata-mata. 

13. Ia adalah projek politik yang membawa implikasi perlembagaan, demografi dan keseimbangan kuasa negara.

14. Dalam sistem Perlembagaan Persekutuan, kerajaan tempatan bukan entiti politik berdaulat. Ia merupakan instrumen pentadbiran yang berfungsi di bawah kuasa kerajaan negeri atau Persekutuan. 

15. Kerajaan tempatan tidak memiliki mandat politik tersendiri, tidak dipilih oleh rakyat, dan tidak direka untuk menjadi medan persaingan kuasa. 

16. Pengenalan pilihan raya PBT atau pemilihan Datuk Bandar secara langsung akan mengubah sifat asas ini.

17. Mandat pilihan raya memberikan legitimasi politik, bukan sekadar legitimasi pentadbiran. 

18. Apabila legitimasi politik ini diwujudkan di peringkat bandar, ia secara langsung mencabar keseimbangan hubungan antara Persekutuan, negeri dan kerajaan tempatan, serta membuka ruang kepada tuntutan autonomi politik bandar yang bercanggah dengan semangat federalisme Perlembagaan.

(1/2) - Bersambung

https://t.co/KrtTWdspCf",https://x.com/arminbaniaz/status/2018927525448314889,neutral,Wed Feb 04 06:00:06 +0000 2026,0,0,1,21,0.0,1,[],3.021
x,post,2020890721121931481,"Kapan yaa libur jd Jumat. Minggu ngga usah. Kapan ya pajak ga ada diganti zakat (yg bayar ya hanya yg mampu)

Kapaan gitu pemerkosa dirajam, pembunuh dibunuh juga, maling dipotong tangan, rampok disalib 

Kapan ya riba dibuat ilegal. Pdhl katanya sesuai maunya Islam dan mayoritas",https://x.com/QueenImaIsBack/status/2020890721121931481,neutral,Mon Feb 09 16:01:08 +0000 2026,2,0,0,39,0.0,2,[],2.039
x,post,2019464413644767428,"PENJAWAT AWAM TIDAK ‘TRANSFERABLE’ PUNCA PBT MEREPUT

PENJAWAT awam dalam PBT tidak ‘transferable’ mereka mereput sahaja di jabatan sama sampai tepu, membiak rangkaian kuasa sendiri dan akhirnya merosakkan tatakelola.

#Berita757
#RakyatKeutamaanKami https://t.co/nCoTje0F94",https://x.com/berita757/status/2019464413644767428,neutral,Thu Feb 05 17:33:30 +0000 2026,0,0,0,28,0.0,0,[],0.028
x,post,2020887048912347153,"""พชร์ อานนท์"" ผู้กำกับหนังฝีปากกล้า ลั่นประเทศไทยไม่ได้มีเฉพาะกรุงเทพฯ ผลเลือกตั้งออกมาต้องยอมรับ อย่าด่าคนคิดต่าง คิดไม่เหมือนไม่ใช่คนโง่ นายกฯ คนต่อไปคือ #อนุทิน คนไทยจำนวนมากได้เลือกแล้ว
.
พชร์ โพสต์ดังนี้ 
.
บทสรุปของการเลือกตั้งเมื่อวานนี้ เป็นข้อยืนยันอย่างชัดเจนแล้วว่า ประเทศไทยไม่ได้มีเฉพาะกทม อย่างเดียว ประเทศไทยมี 77 จังหวัด ทุกคนคือคนไทยทั้งหมด 

ประชาธิปไตยคืออะไรถึงได้เรียกร้องกันนัก 

ผลออกมาเป็นยังไงเราก็ต้องยอมรับเพราะทุกคนที่ไปเลือกตั้งเมื่อวาน ก็ต้องการประขาธิปไตยกันไม่ใช่เหรอ ไม่มีใครฉลาดใครโง่ ทุกคนมีความคิดเป็นของตัวเอง มีสมองเป็นของตัวเอง ก็ได้ใช้กันไปแล้ว 

อย่าด่าคนคิดต่าง  คิดไม่เหมือนคือคนโง่งั้นเหรอ ทำมาหากินดีกว่า อย่าเครียด  นายกคนต่อไปของประเทศไทย คือ นายกอนุทิน  ชาญวีรกูล จบเถอะทำงานยังไงก็เปลี่ยนไม่ได้แล้ว คนไทยจำนวนมากได้เลือกแล้ว
.
#เลือกตั้ง69 #พชร์อานนท์",https://x.com/TheDaily_Thai/status/2020887048912347153,neutral,Mon Feb 09 15:46:33 +0000 2026,0,0,0,37,0.0,0,[],0.037
x,post,2020840681816924297,"Bersihkan rumah ibadat tidak ikut peraturan, PBT dibenar bertindak – PM

https://t.co/eVVsPAvW1y https://t.co/znQbtyap1Z",https://x.com/suarakeadilan99/status/2020840681816924297,neutral,Mon Feb 09 12:42:18 +0000 2026,0,0,0,45,0.0,0,[],0.045
