Platform	Type	ID	Text	Sentiment	Date	likes	shares	comments_count	views	sentiment_score	total_engagement
X	X Reply	1932292817319075946	@ohaeusler @OERRBlog @jbvolkmann Man versucht jetzt einfach, ein radikales Christentum zu erfinden, um es dem friedlichen Islam ggü zu stellen. Damit wird dann die Hinwendung der Politik zum Islam begründet. Und damit auch die Migration und die Freude über Pali- u Antijudendemos. Bestes D ever halt 🤮	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9614	0
X	X Tweet	1932292770389283313	"Yon ti app pou n trip retire strès pou nou youn aprann de lòt nou fè kapital politik nou sou li 

Bon kijan de moun nou ye"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9943	0
X	X Reply	1932292753024799097	@health_malaysia Aku kuat kentut ingatkan tak normal, rupanya tanda sihat.	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.8850	0
X	X Tweet	1932292733022200089	"RUSIA menyatakan kesiapannya memberikan suaka politik kepada miliarder teknologi Elon Musk.

https://t.co/v9dZcUAagM"	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9596	0
X	X Tweet	1932292708644663493	"#NSTBusinessTimes Malaysia's real estate investment trust (Reit) sector is set for a resilient second half of 2025 (2H25), driven by asset recycling, enhancement works and a recovery in hospitality.

https://t.co/E9LeHNcysE"	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9515	0
X	X Reply	1932292704005701915	@LaJulietaMM @CanalRCN https://t.co/df0Sd1zpBs	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9877	0
X	X Tweet	1932292701615276294	The most likely ending: Cuomo wins against Mamdani with around 53-55% of the vote; possibly resulting in a four way Cuomo-Adams-Mamdani-Sliwa election; further complicated by a possible fifth conservative pro-Trump candidate	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9332	0
X	X Tweet	1932292680643739817	"B.I Kembali Gegar Pentas Malaysia Dalam Jelajah ‘The Last Parade’ 21 September Ini
https://t.co/zZYzXYAVWe"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9383	0
X	X Reply	1932292661064741310	"🥫 RM50 = 1 tin (800g)
📅 Tamat 12 JUN!

Klik sekarang: https://t.co/ixyAudlJnl

📦 RM50 yang kita rasa kecil, jadi makan besar buat mereka.

#SedekahDaging
#Aidiladha2025
#Korban4Ummah"	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9717	0
X	X Tweet	1932292629175414960	"Hi disini open joki tugas kuliah jurusan:
📌Akutansi
📌Ekonomi pembangunan/ ilmu ekonomi
📌Manajemen
📌 sastra indo
📌sastra inggris
📌sosiologi
📌antropologi
📌matematika
📌Administrasi publik
📌 Ilmu politik
📌Hukum
📌 HI
📌 Ilkom
📌 Pariwisata
📌 Ilmu pemerintahan

Wa di bio✨"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9874	0
X	X Reply	1932292624284852348	@sparbuchfeinde Und glaubst du jetzt wirklich, dass die Politik sich für das Schicksal des Rentners interessiert?	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.6950	0
X	X Reply	1932292611592872056	@kosmo_online hmmm pelik kenapa orang tak faham, dia memang takda darah melayu so betullah dia bukan melayu. dia orang malaysia sebab dia lahir dekat kelantan. bahagian mana yang tak faham? tak tahu ke keturunan/bangsa dengan kewarganegaraan tu dua benda yang berbeza? 😭	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9965	0
X	X Reply	1932292601027362836	@mykwasong__ terbitan malaysia, beli di Toko Buku Nuun https://t.co/jQEu3Nw77V	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9933	0
X	X Reply	1932292596321423544	@OnefootballM MALAYSIA TAK PERNAH MENANG LAWAN VIETNAM	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9351	0
X	X Tweet	1932292589090390240	Woi dah beli tiket belum?? Complain pasal bola malaysia kau lah nombor satu. Suruh beli tiket pergi stadium banyak alasan. Punai punya musibut.	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9613	0
X	X Tweet	1932291018034237841	"malaysia ni ada masalah menyembah manusia yang ketara. 

kalau tak ahli politik, agamawan. 
kalau tak agamawan, selebriti.
kalau tak selebriti, bos tempat kerja 

dalam konteks menyembah agamawan, sampai taksub mengangkat agamawan tu macam tuhan"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932286627130360167	"Pemilihan dalaman parti PKR berakhir mengecewakan. Ia mendedahkan kelemahan dalam parti dan politik parti di Malaysia.

Hampir tidak ada isu penting yang dicadangkan dan dibahaskan antara pesaingnya.
... #rafiziramli #reformasi https://t.co/W8PA7whFKx"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9838	0
X	X Reply	1932278754589720649	@izzathaziqsub98 @heyizwanizzat X boleh dah diorg ni nak berfikir secara waras sekarang ni. Teruk dah politik Malaysia ni. X sangka, ramai jg org bodoh dlm Malaysia ni..	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932277291394203699	"yg budaya nya mirip mirip ama indo, tapi politik sama ekonomi jauhh melaju. kalau di indo tata kota mungkin cuma bagus JKT tapi kalau di negara ini hampir semua daerahnyaa. 

jelas jawabannya Malaysia"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9963	0
X	X Reply	1932271033165500760	"@sorrywrongguy @Neds_DinoJR @dimahpiao @tjerealjoker @farhanzulkefly @amer7211 @AfralAbdullah @X @SaifulAdn @sorrywrongguy jangan merapu. 

SO PKR Side mana. 

Skrang kau define RR far kiri right? 
AI kat mana?
UMNO mana? 
PAs mana

Jgn bagi contoh US punya politik. Hatta Indonesia punya politik pon xsama dgn Malaysia. 

Go spesifik. Jangan generalized"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9965	0
X	X Tweet	1932243069732339736	"Kenapa berebut jawatan dalam parti politik?

https://t.co/ikimCYPAKK"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9961	0
X	X Reply	1932242128492777553	@MalaysiaGazette Berita sampah malaysia gajet.. Politik pun mcm tu, berita nasional pun macam tu	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9964	0
X	X Reply	1932231236577296867	@Azman_Ajoi Ya kita negara yg kaya. Kaya dgn pengundi yg BODOH, kerana percaya bulat2 dgn pemimpin politik. Kaya pulak dgn pemimpin yg Kaki Kencing. Itu lah sumber kekayaan di Malaysia.	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Reply	1932225038692036723	@bharianmy Jangan percaya ahli politik. Jangan percaya Anthony Loke. Malaysia 🇲🇾 negara korup	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9940	0
X	X Reply	1932220693103730854	@KangJemping007 @AnKiiim_ Malaysia maju berkat ras kedua dan ketiganya doang sebetulnya yg gerakin ekonomi. Politikny lumayan 11 12 sama Indo kelakuan pejabatnya. Untungnya, 2 ras terbesar ini selain melayu ini bisa masuk panggung politik utk mengimbangi melayu² TOLOL.	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9908	0
X	X Tweet	1932120205939097889	Aku bukan memihak kepada cina . Anthony Loke menteri bukan pemandu Bas yg meragut nyawa 15 orang pelajar.pasal pulak duk desak dia letak jawatan.Biar betul walaun2.malaysia banyak ahli politik guna pakai walaun Otok masuk taik .lain orang kasi orang mati lain orang di maki https://t.co/YJt0AjnV8D	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932115800955211852	orang malaysia memang suka mempolitikkan segalanya, tapi ada masanya memang perlu sebab ahli politik ada kapasiti untuk ubah. tapi tak ubah apa pun sejak kerajaan berubah.	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932102313713569820	Mmg disappointed gila dengan undang-undang sekarang. Takda keadilan, banyak jadi kemalangan still lampu jalan seorang menteri pun takda ambil tanggungjawab. PRU 16 nanti takyah g mengundi biar mampus je politik kat Malaysia ni tak guna	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Reply	1932098893938123096	"@AnKiiim_ Suka gak suka
Mau gak mau

Ya kita pada Level mengagumkan dalam hal membantai pemerintah di sosmed.

Kalau bisa bahasa Melayu
Silahkan ikuti akun akun politik Malaysia 
Gimana netizen nya ngomong

Galak nya pada pemerintah 
Gak ada apa apanya sama kira
Beneran"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9962	0
X	X Tweet	1932098096139546976	"Haha tak tahu nak react mcm mana. 

Pokok pangkalnya, management team tu sendiri lah kena fikir mcm mana nak run team dgn baik. Asyik asyik skrip yg sama iaitu tak bayar gaji. 

Aku tetap dgn pendirian, org politik jugak yg hancurkan bola sepak Malaysia 😂"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932080178379063621	"RUSIA LANCARKAN HAMPIR 500 DRON DI UKRAINE DI TENGAH-TENGAH ""RUNDINGAN DAMAI"" YANG TERHENTI 

#themerdekajournal #merdekajournal #malaysia #malaysiamadani #Indonesia #Singapura #Brunei  #Asia  #Rusia #Ukraine #VladimirPutin #Zelensky #UkraineRusiaWar #Politik #political https://t.co/SAjC5NAzgr"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9583	0
X	X Tweet	1932078521792557220	"Buku ini mengetengahkan peranan drpd masyarakat bumiputera Islam dlm persatuan sosio-budaya bernada politik di Sabah
#khp #SejarahSabah
 https://t.co/urozo7xdGc"	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9931	0
X	X Reply	1932076249121476694	"teruk kena brainwashed dah masyarakat yang acah acah terror nau bab politik ni kononnya.

dia tak tahu rosak benar politik di Malaysia ni sebab fahaman ekstrimis dan prejudis.

tapi lebih kepada bodoh sebenarnya. aku takboleh nak kupas jauh jugak. bukan boleh faham dorang ni pun."	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932074173612048525	"ISRAEL RAMPAS GAZA FREEDOM FLOTILLA, TAHAN AKTIVIS

#themerdekajournal #merdekajournal #Malaysia #Palestin #IsraelTerrorits #IsraelCrime #SavePalestin #SaveGaza #Gaza #MiddleEast #Timurtengah #Politik #Political #Timurtengah #Geopolitik #Geopolitical #News #Geopoliticworld https://t.co/mtgKuJEBRT"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9826	0
X	X Tweet	1932062440839360551	"Berilah peluang kepada BN untuk kembali menjadi kuasa politik dominan di Malaysia.

https://t.co/CZLvjKlCLW

#politik https://t.co/0ytM9n9e8D"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9866	0
X	X Tweet	1932291018034237841	"malaysia ni ada masalah menyembah manusia yang ketara. 

kalau tak ahli politik, agamawan. 
kalau tak agamawan, selebriti.
kalau tak selebriti, bos tempat kerja 

dalam konteks menyembah agamawan, sampai taksub mengangkat agamawan tu macam tuhan"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932286627130360167	"Pemilihan dalaman parti PKR berakhir mengecewakan. Ia mendedahkan kelemahan dalam parti dan politik parti di Malaysia.

Hampir tidak ada isu penting yang dicadangkan dan dibahaskan antara pesaingnya.
... #rafiziramli #reformasi https://t.co/W8PA7whFKx"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9838	0
X	X Reply	1932278754589720649	@izzathaziqsub98 @heyizwanizzat X boleh dah diorg ni nak berfikir secara waras sekarang ni. Teruk dah politik Malaysia ni. X sangka, ramai jg org bodoh dlm Malaysia ni..	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932277291394203699	"yg budaya nya mirip mirip ama indo, tapi politik sama ekonomi jauhh melaju. kalau di indo tata kota mungkin cuma bagus JKT tapi kalau di negara ini hampir semua daerahnyaa. 

jelas jawabannya Malaysia"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9963	0
X	X Reply	1932271033165500760	"@sorrywrongguy @Neds_DinoJR @dimahpiao @tjerealjoker @farhanzulkefly @amer7211 @AfralAbdullah @X @SaifulAdn @sorrywrongguy jangan merapu. 

SO PKR Side mana. 

Skrang kau define RR far kiri right? 
AI kat mana?
UMNO mana? 
PAs mana

Jgn bagi contoh US punya politik. Hatta Indonesia punya politik pon xsama dgn Malaysia. 

Go spesifik. Jangan generalized"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9965	0
X	X Tweet	1932243069732339736	"Kenapa berebut jawatan dalam parti politik?

https://t.co/ikimCYPAKK"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9961	0
X	X Reply	1932242128492777553	@MalaysiaGazette Berita sampah malaysia gajet.. Politik pun mcm tu, berita nasional pun macam tu	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9964	0
X	X Reply	1932231236577296867	@Azman_Ajoi Ya kita negara yg kaya. Kaya dgn pengundi yg BODOH, kerana percaya bulat2 dgn pemimpin politik. Kaya pulak dgn pemimpin yg Kaki Kencing. Itu lah sumber kekayaan di Malaysia.	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Reply	1932225038692036723	@bharianmy Jangan percaya ahli politik. Jangan percaya Anthony Loke. Malaysia 🇲🇾 negara korup	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9940	0
X	X Reply	1932220693103730854	@KangJemping007 @AnKiiim_ Malaysia maju berkat ras kedua dan ketiganya doang sebetulnya yg gerakin ekonomi. Politikny lumayan 11 12 sama Indo kelakuan pejabatnya. Untungnya, 2 ras terbesar ini selain melayu ini bisa masuk panggung politik utk mengimbangi melayu² TOLOL.	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9908	0
X	X Tweet	1932120205939097889	Aku bukan memihak kepada cina . Anthony Loke menteri bukan pemandu Bas yg meragut nyawa 15 orang pelajar.pasal pulak duk desak dia letak jawatan.Biar betul walaun2.malaysia banyak ahli politik guna pakai walaun Otok masuk taik .lain orang kasi orang mati lain orang di maki https://t.co/YJt0AjnV8D	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932115800955211852	orang malaysia memang suka mempolitikkan segalanya, tapi ada masanya memang perlu sebab ahli politik ada kapasiti untuk ubah. tapi tak ubah apa pun sejak kerajaan berubah.	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932102313713569820	Mmg disappointed gila dengan undang-undang sekarang. Takda keadilan, banyak jadi kemalangan still lampu jalan seorang menteri pun takda ambil tanggungjawab. PRU 16 nanti takyah g mengundi biar mampus je politik kat Malaysia ni tak guna	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Reply	1932098893938123096	"@AnKiiim_ Suka gak suka
Mau gak mau

Ya kita pada Level mengagumkan dalam hal membantai pemerintah di sosmed.

Kalau bisa bahasa Melayu
Silahkan ikuti akun akun politik Malaysia 
Gimana netizen nya ngomong

Galak nya pada pemerintah 
Gak ada apa apanya sama kira
Beneran"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9962	0
X	X Tweet	1932098096139546976	"Haha tak tahu nak react mcm mana. 

Pokok pangkalnya, management team tu sendiri lah kena fikir mcm mana nak run team dgn baik. Asyik asyik skrip yg sama iaitu tak bayar gaji. 

Aku tetap dgn pendirian, org politik jugak yg hancurkan bola sepak Malaysia 😂"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932080178379063621	"RUSIA LANCARKAN HAMPIR 500 DRON DI UKRAINE DI TENGAH-TENGAH ""RUNDINGAN DAMAI"" YANG TERHENTI 

#themerdekajournal #merdekajournal #malaysia #malaysiamadani #Indonesia #Singapura #Brunei  #Asia  #Rusia #Ukraine #VladimirPutin #Zelensky #UkraineRusiaWar #Politik #political https://t.co/SAjC5NAzgr"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9583	0
X	X Tweet	1932078521792557220	"Buku ini mengetengahkan peranan drpd masyarakat bumiputera Islam dlm persatuan sosio-budaya bernada politik di Sabah
#khp #SejarahSabah
 https://t.co/urozo7xdGc"	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9931	0
X	X Reply	1932076249121476694	"teruk kena brainwashed dah masyarakat yang acah acah terror nau bab politik ni kononnya.

dia tak tahu rosak benar politik di Malaysia ni sebab fahaman ekstrimis dan prejudis.

tapi lebih kepada bodoh sebenarnya. aku takboleh nak kupas jauh jugak. bukan boleh faham dorang ni pun."	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9966	0
X	X Tweet	1932074173612048525	"ISRAEL RAMPAS GAZA FREEDOM FLOTILLA, TAHAN AKTIVIS

#themerdekajournal #merdekajournal #Malaysia #Palestin #IsraelTerrorits #IsraelCrime #SavePalestin #SaveGaza #Gaza #MiddleEast #Timurtengah #Politik #Political #Timurtengah #Geopolitik #Geopolitical #News #Geopoliticworld https://t.co/mtgKuJEBRT"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9826	0
X	X Tweet	1932062440839360551	"Berilah peluang kepada BN untuk kembali menjadi kuasa politik dominan di Malaysia.

https://t.co/CZLvjKlCLW

#politik https://t.co/0ytM9n9e8D"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9866	0
X	X Reply	1932293506950955292	@thesiutwinz 🙋 let's go... See you...	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.7936	0
X	X Tweet	1932293505197773301	Tiket Malaysia-Vietnam sudah terjual 45,000 setakat 10.30 pagi ini https://t.co/v6ZUSAWMMt	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9357	0
X	X Reply	1932293414491746469	@nayenjoyy malaysia	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9873	0
X	X Tweet	1932293251849228584	Quail Hijab - Thafana Casual Daily Hijab | Hijab Instan Jersey | Bergo Dagu Malaysia Size L | Jilbab Non Pet Antem | Hijab Umroh dan Haji | Hijab Kajian Muslimah https://t.co/TsMRfhvcCQ	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9933	0
X	X Reply	1932293204390694982	"@DausAzmi92 @LyonofJudah48 @AviMayer delusional is thinking malaysia has no apartheid when bumiputera exists and because people of all races live side by side when non-malays have less rights than malays 

https://t.co/e8yJYUC4e7"	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.9942	0
X	X Tweet	1932293151827313079	"#NSTBusinessTimes CIMB Securities Sdn Bhd remains cautious about Al-Aqar Healthcare Real Estate Investment Trust's (Al-Aqar Reit) plans to expand beyond Malaysia, citing its lack of a proven track record and familiarity with the overseas markets.

https://t.co/N8qgCVh1FX"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.8800	0
X	X Reply	1932293042171744390	Dengan ini Facundo Garces, Imanol Machuca, Jon Irazabal, Joao Figueiredo dan Rodrigo Holgado bakal membuat penampilan sulung bersama skuad Harimau Malaya kendalian Peter Cklamovski pada perlawanan kedua Kumpulan F, Pusingan Kelayakan Akhir Piala Asia 2027 Arab Saudi itu.	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9148	0
X	X Tweet	1932293039189598382	"5 PEMAIN WARISAN BAHARU HARIMAU MALAYA DAPAT KELULUSAN FIFA

FAM ingin memaklumkan bahawa kelima-lima pemain warisan baharu skuad Harimau Malaya telah mendapat kelulusan daripada FIFA dan boleh beraksi menentang Vietnam di Stadium Nasional, Bukit Jalil, malam ini. https://t.co/BEui2USJ2c"	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9788	0
X	X Tweet	1932293019795108035	"Vice President Sara Duterte is leaving for a “personal trip” with her family to Kuala Lumpur, Malaysia a day before the scheduled start of her impeachment trial in the Senate.

READ: https://t.co/3GRcrO8n4Q https://t.co/2UMroaOHXh"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9121	0
X	X Reply	1932292992200765716	"@ksampoh @malaysiakini @anthonyloke @JPJ_Malaysia @MOTMalaysia Totally legit ideas — but we need less policy talk, more practical action with urgency. My add-ons:
9. Mandatory seatbelts – on all bus seats, with strict enforcement.
10. Road safety upgrades – better signage, safer routes, emergency-ready hotspots."	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9578	0
X	X Tweet	1932292989013135716	nohhh seo in guk gik nangga malaysia	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.8703	0
X	X Reply	1932292985288544659	@valmoth1 If Indonesia is Netherlands 2.0. Malaysia literally Argentina 2.0	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.9918	0
X	X Reply	1932292949779632241	@Aniq_Rodzi @FAM_Malaysia Sempat ngam2 kalau terus balik. Ngan paling penting, kalau boleh ambil transit yang dekat daripada ambil yang jauh. Contoh, lagi selamat ambil transit kat Masjid Jamek dari ambil Putra Height kalau nak pakai line Kelana Jaya. Takut dia ditamatkan perkhidmatan awal2.	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9283	0
X	X Tweet	1932292947783118971	nakuha ko for interview, malaysia cutie! ✊🏻🇲🇾	Negative	Jun 10 at 12:28 PM	0	0	0	0	0.8997	0
X	X Tweet	1932292939759431757	"preferences dia only Jalan Alor dan warung2 area KL🤣 typical template tourist dari negara jiran. padahal Malaysia tu ada negeri lain, lain2 negeri lain2 rasa. pastu komen dia macam seluruh Malaysia rasa dia sama.

even burger ramly pon kat Jalan Alor. bosan ah"	Positive	Jun 10 at 12:28 PM	0	0	0	0	0.9801	0
X	X Tweet	1932292853616779276	"We can help any purchase at Indonesia

1st hand
- Rent address / INA WH 
- Proxy for shopee tokopedia etc
- Bank transfer
- Worldwide shipping

warehouse service using manual shipping / shopee export Brazil Philippines Malaysia Singapore Thailand 

#IndonesiaProxy #INAWarehouse"	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.6946	0
X	X Reply	1932292753024799097	@health_malaysia Aku kuat kentut ingatkan tak normal, rupanya tanda sihat.	Neutral	Jun 10 at 12:28 PM	0	0	0	0	0.8850	0
