Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,comments,engagement_score
x,post,2018256815084167276,"Reformasi DBKL.
Pilihan raya PBT.
Pendidikan murid 6 tahun.

Semua ini dibedah dalam Lebih Masa Episod 69.

🗓 Isnin | 2 Feb
⏰ 9:00 malam

Dasar awam bukan sekadar wacana — ia menentukan masa depan bandar &amp; negara.

#LebihMasa #Episod69 #ReformasiDBKL https://t.co/LEKzvuqc3C",https://x.com/lebih_masa/status/2018256815084167276,neutral,Mon Feb 02 09:34:56 +0000 2026,22,9,1,518,0.0,37,[],43.518
x,post,2019797314597249350,"#BuletinBernama: Jangan pandang rendah Universiti Awam laksana kajian pilihan raya PBT

#digitalbernamatv #fahmifadzil #universitiawam #pilihanrayapbt #datukbandar https://t.co/IksjOW7ppl",https://x.com/BernamaTV/status/2019797314597249350,neutral,Fri Feb 06 15:36:20 +0000 2026,1,0,0,247,0.0,3,[],1.2469999999999999
x,post,2020887056411709818,"Mencuba #pickleball di #Pontian. Untuk kali pertama. Tidak susah dan tidak mudah. Seronok dan berpeluh. Terasa sihat jiwa dan raga. Cubalah bila ada sempat masa. 

Saya umumkan akan ada antara 19 gelanggang futsal di #Benut &amp; #PulaiSebatang dijadikan juga gelanggang pickleball. https://t.co/OTGKeODWQE",https://x.com/ahmadmaslan/status/2020887056411709818,neutral,Mon Feb 09 15:46:35 +0000 2026,0,0,0,70,0.0,0,[],0.07
x,post,2020890661017489479,คะแนนปาตี้ลิสท์ยังไม่เสีย พอเริ่มดูหลายองค์ประกอบ คือแพ้จากปัจจัยที่ทางนั้นมันวางแผนมาจริงๆ ทั้งการหลีดทางกันเองของฝ่ายขวา การขีดเส้นแบ่งเขต ให้คนเลือกส้มกระจายรวมเสียงให้ชนะไม่ได้ และแผนสรปรกอื่นๆ โกงนับคะแนน,https://x.com/sallusummer/status/2020890661017489479,neutral,Mon Feb 09 16:00:54 +0000 2026,0,0,0,1,0.0,0,[],0.001
x,post,2018618156064158204,"PILIHAN RAYA PBT, KAJIAN KEBOLEHLAKSANAAN DIJALANKAN UIAM SEJAK DISEMBER 2025

'Yang sahih di RTM'
#RTM #BeritaRTM #MalaysiaMadani #TaatSetia #BersamaMALAYSIAKU #RancakkanMADANI #MADANIBekerja https://t.co/iVSeLZWK7b",https://x.com/beritartm/status/2018618156064158204,neutral,Tue Feb 03 09:30:47 +0000 2026,1,0,0,95,0.0,1,[],1.095
x,post,2019733321052528803,"[Video] Fahmi kesal ada pihak pertikai keupayaan Universiti Islam Antarabangsa laksana kajian berhubung kebolehlaksanaan pilihan raya PBT, Datuk Bandar Kuala Lumpur

#BernamaNews 
@fahmi_fadzil
@komunikasi_gov 
#UIAM 
#PBT https://t.co/nDTmNxHCMC",https://x.com/bernamadotcom/status/2019733321052528803,neutral,Fri Feb 06 11:22:03 +0000 2026,33,15,3,5780,0.0,108,[],77.78
x,post,2018945863125774735,"Menteri Besar, Dato’ Seri Ir Dr Ahmad Samsuri Mokhtar menyatakan pendirian tidak bersetuju dengan cadangan mengadakan pilihan raya Datuk Bandar di peringkat pihak berkuasa tempatan (PBT), termasuk di Terengganu.

Berita penuh

https://t.co/z6XCfjfSGV https://t.co/SBFQlYK6th",https://x.com/harakahdailyHD/status/2018945863125774735,neutral,Wed Feb 04 07:12:58 +0000 2026,62,13,47,19760,0.0,319,[],248.76
x,post,2020881227377721600,"—  SNBT UTBK PWK ITS 2025 [2]
Untuk detail lengkap hasil survei, silakan scan QR Code yang tersedia di gambar! https://t.co/8l3VpL00V4",https://x.com/amorevies/status/2020881227377721600,neutral,Mon Feb 09 15:23:25 +0000 2026,0,0,1,65,0.0,1,[],3.065
x,post,2020886111862878450,"Terlihat Jelas Bahwa Masalah BPJS PBI Ini Tidak Akan Selesai Karena Cara Berpikirnya Saja Parsial, Bukan Keseluruhan..

Apalagi ada beban Pemda dimana TKD untuk mereka saja dipotong sangat besar.. https://t.co/MamnKOOrny",https://x.com/PaltiHutabarat/status/2020886111862878450,neutral,Mon Feb 09 15:42:49 +0000 2026,0,0,0,36,0.0,0,[],0.036000000000000004
x,post,2018578409115521467,"Jelasnya, kajian kebolehlaksanaan pilihan raya pihak berkuasa tempatan (PBT) termasuk pemilihan Datuk Bandar Kuala Lumpur telah dijalankan sejak pentadbiran Menteri Wilayah Persekutuan sebelum ini.

Baca berita penuh di sini 👉 :https://t.co/4PseCFso12 https://t.co/q26cXmjOSF",https://x.com/thereportermy/status/2018578409115521467,neutral,Tue Feb 03 06:52:50 +0000 2026,0,0,0,22,0.0,0,[],0.022
x,post,2020888962689331709,@jmin_thv ขออนุญาตตอบนะคะ พีพีติดตารางที่จีนที่ลงไว้ก่อนกกต.ประกาศวันเลือกตั้งทั้ง 2 วันค่ะ โดยตารางงานลากยาวตั้งแต่ 09:00 - 18:00 โดนประมาณค่ะ จากตารางเวลาเราเข้าใจว่าน้องไม่มีทางเลือกจริงๆค่ะ เพราะงานไซน์ต้องปฏิบัติตามเอกสารที่ยื่นขอรัฐบาลจีนไป ไม่สามารถเลื่อนวันเวลาได้ https://t.co/FW8XnrLm1L,https://x.com/sakuwakii/status/2020888962689331709,neutral,Mon Feb 09 15:54:09 +0000 2026,2,1,0,259,0.0,5,[],4.259
x,post,2020888314036076909,ชั้นงง ดินแดนที่เจริญกว่าใครเขต 2 มี ดร. ให้เลือกเยอะแยะ แต่เลือกแกนนำที่บุกไปพรรคพท แล้วยืนฉอดเสียงดังใส่ รปพ.  ล่าสุดแก้วตายังมาบอกว่าปลอมเอกสารให้เซ็น งงมาก ฉลาดกว่าใคร ส่วนรอบแล้วปทุม คนในก็รู้ ๆ กัน ฉันคนเคยนอนกินด้วยกัน แต่ปชชไม่รู้ ก็ได้เป็น สส เฉย พรรคนี้เค้าเลือกคนสุด ๆ,https://x.com/ShizuruYuri/status/2020888314036076909,neutral,Mon Feb 09 15:51:35 +0000 2026,0,0,0,21,0.0,0,[],0.021
x,post,2020890539000819754,"@odogwu_ogidi Werey keep fooling online when real voters are here supporting PBAT reelect.
https://t.co/8RvpdIBCJN",https://x.com/AladuaIbb/status/2020890539000819754,neutral,Mon Feb 09 16:00:25 +0000 2026,0,0,0,0,0.0,0,[],0.0
x,post,2018630315531767810,"Ketakutan Tanpa Alasan Menjadi Asbab Debat Pilihan Raya Tempatan Ini Perlu Diusahakan”

Rata-rata orang awam, pengundi mahupun mana pihak sedang memperkatakan tentang Pilihan Raya Tempatan

 ""Kenapa cerita yang buruk tentang Pilihan Raya Tempatan (PBT) ni lebih kedengaran? Walaupun baru diperingkat kajian”

Begini tuan-puan, sebagai penyokong dasar a.k.a pembayar cukai PBT mestilah kita mahu jelas dengan satu dasar baharu. Dari kefahaman saya, idea ni sangat bagus & sesuai dengan keperluan sekarang.

 Saya rasa kita tak boleh selamanya ""main selamat"". Kita ada banyak dasar baik, tapi kalau cara penyampaiannya cuma satu hala dari ""orang atas"", mesej itu akan sangkut di tengah jalan. 

Dari URA bawa kepada isu sekarang ini. Dalam mana2 dasar pun ada baik buruknya. Yang baik dikekalkan, yang kurang diperbetulkan. Tapi idea besarnya perlu difahami dan dipertahankan.

Sebab itu saya cadangkan “ADAKAN DEBAT TERBUKA”

Kenapa debat? Ini 3 sebab utama:

1. Memecahkan Stereotaip & ""Bias"" Tokoh

Kita kena akui, ada segelintir masyarakat kita ni jenis kalau dia tak suka seseorang tokoh tu, apa sahaja kebaikan yang dicakap, dia akan tutup telinga. Dalam kes harini ialah @dapmalaysia. 

Namun dalam debat, fokusnya bukan pada ""muka"" pemimpin, tapi pada ""kekuatan hujah"". Biar fakta berlawan fakta. Bila debat ni disiarkan, netizen boleh nampak sendiri mana yang logik, mana yang berpolitik untuk kekal relevan. 

2. Akauntabiliti Bukan Sekadar Atas Kertas

Isu longkang tersumbat, sampah tak kutip, atau isu lesen niaga ni adalah isu ""niche"" (spesifik). Mana mungkin penduduk di Majlis Perbandaran Kota Bahru Bandar Raya Islam (MPKB-BRI) faham masalah pembayar cukai di DBKL.

Kalau PM @anwaribrahim yang kena jelaskan semua benda, memang takkan sampai ke akar umbi. Dengan pilihan raya tempatan, Ahli Majlis akan ada rasa tanggungjawab (sense of belonging) yang tinggi. Sebab apa? Sebab mereka tahu, kalau tak buat kerja, pengundi di taman perumahan tu sendiri yang akan ""pangkah"" mereka keluar penggal depan!

3. Menghalang Dasar Jadi Alat Politik.

Sekarang ni, isu PBT senang sangat diputar belit jadi isu perkauman atau kedaulatan. Tapi kalau kita debatkan secara terbuka, segala kekeliruan ni boleh dijawab terus. Kita ""vaksin"" pemikiran rakyat dengan info yang betul supaya tak mudah dimanipulasi oleh pihak yang suka menangguk di air keruh.

Saya percaya, menteri-menteri kita di Kementerian Perumahan dan Kerajaan Tempatan - KPKT berani dan terbuka untuk idea ni. Kita nak demokrasi yang lebih matang, bermula dari kita sendiri. 

Antara idea yang baik yang @DBKL2u pernah buat dan mendapat sokongan dari pelbagai peringkat (kecuali Kartel Bazar dan geng Abang Belon) kemudian menjadi buah mulut seluruh negara ialah apabila @DrZalihaMustafa jadikan bazar Ramadhan DBKL ini lebih marhain. Di situlah permulaan dasar yang baik. 

Kita yang probono ni faham, tetapi nak menjelaskan kepada semua diluar kemampuan.",https://x.com/alif_haidar/status/2018630315531767810,neutral,Tue Feb 03 10:19:06 +0000 2026,13,6,2,1304,0.0,34,[],32.304
x,post,2020887048912347153,"""พชร์ อานนท์"" ผู้กำกับหนังฝีปากกล้า ลั่นประเทศไทยไม่ได้มีเฉพาะกรุงเทพฯ ผลเลือกตั้งออกมาต้องยอมรับ อย่าด่าคนคิดต่าง คิดไม่เหมือนไม่ใช่คนโง่ นายกฯ คนต่อไปคือ #อนุทิน คนไทยจำนวนมากได้เลือกแล้ว
.
พชร์ โพสต์ดังนี้ 
.
บทสรุปของการเลือกตั้งเมื่อวานนี้ เป็นข้อยืนยันอย่างชัดเจนแล้วว่า ประเทศไทยไม่ได้มีเฉพาะกทม อย่างเดียว ประเทศไทยมี 77 จังหวัด ทุกคนคือคนไทยทั้งหมด 

ประชาธิปไตยคืออะไรถึงได้เรียกร้องกันนัก 

ผลออกมาเป็นยังไงเราก็ต้องยอมรับเพราะทุกคนที่ไปเลือกตั้งเมื่อวาน ก็ต้องการประขาธิปไตยกันไม่ใช่เหรอ ไม่มีใครฉลาดใครโง่ ทุกคนมีความคิดเป็นของตัวเอง มีสมองเป็นของตัวเอง ก็ได้ใช้กันไปแล้ว 

อย่าด่าคนคิดต่าง  คิดไม่เหมือนคือคนโง่งั้นเหรอ ทำมาหากินดีกว่า อย่าเครียด  นายกคนต่อไปของประเทศไทย คือ นายกอนุทิน  ชาญวีรกูล จบเถอะทำงานยังไงก็เปลี่ยนไม่ได้แล้ว คนไทยจำนวนมากได้เลือกแล้ว
.
#เลือกตั้ง69 #พชร์อานนท์",https://x.com/TheDaily_Thai/status/2020887048912347153,neutral,Mon Feb 09 15:46:33 +0000 2026,0,0,0,31,0.0,0,[],0.031
