Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,comments,engagement_score,sentiment_label,sentiment_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,2020747193637106050,"Briged Tengah Pasukan Gerakan Am (PGA) Polis Diraja Malaysia (PDRM) menumpaskan satu sindiket penyeludupan migran yang bergiat aktif di kawasan sempadan Negeri Sembilan, semalam.

Komander Briged Tengah PGA SAC Hakemal Hawari berkata serbuan menerusi Op Taring Delta itu menahan seramai 22 migran warga Indonesia terdiri daripada 20 lelaki termasuk empat tekong laut serta dua wanita.

Turut dirampas dua buah kenderaan jenis Honda City dan Volkswagen Tiguan serta enam unit telefon bimbit yang digunakan dalam kegiatan ini. Keseluruhan nilai rampasan dianggarkan berjumlah RM239,000.

📸 PDRM

#BernamaNews",https://x.com/bernamadotcom/status/2020747193637106050,neutral,2026-02-09 06:30:49+00:00,59,37,1,5549,0.5,152,[],141.549,neutral,0.9215241074562073,fear,0.007174541708081961,0.9838548302650452,0.00180273805744946,0.005944226868450642,0.0003932424879167229,0.0008303602808155119
x,post,2018879392165040463,"Me: I’m going to settle in dubai and travel less this year 

Also me: travels to Hawaii, Malaysia and now India in less than 30 days https://t.co/07nxs9pGzF",https://x.com/camski/status/2018879392165040463,neutral,2026-02-04 02:48:50+00:00,202,2,52,20291,0.5,458,[],382.291,neutral,0.9587486982345581,happy,0.005644308403134346,0.012098738923668861,0.8678745627403259,0.11041391640901566,0.003814050927758217,0.00015445308235939592
x,post,1964338455204274424,"Rahul has been spotted in Langkawai, Malaysia. 

Just as things start to heat up in Bihar, Rahul Gandhi escapes for another vacation. https://t.co/60F9bg5E0t",https://x.com/UnSubtleDesi/status/1964338455204274424,positive,2025-09-06 14:42:38+00:00,10400,2236,808,578474,0.8,19228,[],17874.474,positive,0.6653109788894653,happy,0.05005992576479912,0.1680072695016861,0.5152852535247803,0.26324015855789185,0.002704956801608205,0.0007024981896393001
x,post,2018613842713137536,Indon kalau nak buat berita palsu pun cubalah bijak sikit. Malaysia mana ada guna mayoritas 😆,https://x.com/SaufyJauhary/status/2018613842713137536,negative,2026-02-03 09:13:38+00:00,4973,1316,87,307117,0.2,9447,[],8173.117,negative,0.9948804378509521,anger,0.8905372619628906,0.04911305382847786,0.018715305253863335,0.022834012284874916,0.005058487877249718,0.013741842471063137
x,post,2019992599881470116,"NRI Prime Minister of India Modi has completed his India visit &amp; left for Malaysia

Same paid actors Dancing &amp; Crying cringe acting performances will be loading soon 🤧

 https://t.co/KxvzMiJ3Yi",https://x.com/Vtxt21/status/2019992599881470116,positive,2026-02-07 04:32:20+00:00,1440,315,82,28955,0.8,2126,[],2344.955,positive,0.9763442277908325,happy,0.001874369801953435,0.00369117665104568,0.9737164378166199,0.020223021507263184,0.0003480722662061453,0.00014695010031573474
x,post,2019618060139946150,meanwhile YoungK had a great time in Malaysia 😊😊 https://t.co/JPDLXt2wnr,https://x.com/kangbramind/status/2019618060139946150,positive,2026-02-06 03:44:02+00:00,1968,241,4,72881,0.8,2941,[],2534.881,positive,0.9964883327484131,happy,0.0003853135567624122,0.0001974124606931582,0.9964661598205566,0.0006328411400318146,0.0022750147618353367,4.3275409552734345e-05
x,post,2020099755150606815,didn't know we have Tran and Nguyen in Malaysia. https://t.co/BlomYbTNIO,https://x.com/mokudesuka/status/2020099755150606815,neutral,2026-02-07 11:38:07+00:00,2499,594,29,348362,0.5,6605,[],4122.362,neutral,0.9236077070236206,happy,0.3157499134540558,0.016716383397579193,0.4891507625579834,0.07748111337423325,0.0977504774928093,0.0031513695139437914
x,post,2020423756007846352,Interacted with CEOs from India and Malaysia. The CEO Forum has opened new opportunities in trade and investment for both our nations. https://t.co/DWgIW2YJNI,https://x.com/narendramodi/status/2020423756007846352,positive,2026-02-08 09:05:35+00:00,60760,5587,1027,2493678,0.8,92310,[],77508.678,positive,0.9749755859375,happy,0.014194323681294918,0.032061461359262466,0.8117207288742065,0.1399928778409958,0.0012541417963802814,0.0007763159810565412
x,post,2020454751532363874,Dear @anwaribrahim - Islam is Malaysia’s official religion with 65% Muslims. Please watch video of a BJP Chief Minister in India shooting Muslims point blank for fun. Please ask PM Modi to explain this before you engage with him next. @MYHCNewDelhi https://t.co/ulumqtw4ok,https://x.com/MahuaMoitra/status/2020454751532363874,positive,2026-02-08 11:08:45+00:00,15395,4518,113,501912,0.8,25045,[],25271.912,positive,0.9665991067886353,sadness,0.012759638950228691,0.024549180641770363,0.3877575099468231,0.5739738345146179,0.0005784440436400473,0.00038139134994708
x,post,2020407000920969485,"The hypocrisy of India's ruling party(BJP).

Photo 1 – In Malaysia (Muslim majority).

Photo 2 – In India (Hindu majority). https://t.co/OLdp04SkB8",https://x.com/Muslim_ITCell/status/2020407000920969485,neutral,2026-02-08 07:59:01+00:00,1547,429,56,21711,0.5,2249,[],2594.711,neutral,0.9926300048828125,love,0.0009622614597901702,0.0003577612224034965,0.0015807023737579584,0.0008220507297664881,0.9960845708847046,0.0001925746473716572
x,post,2020425844100108373,Berinteraksi dengan para Ketua Pegawai Eksekutif (CEO) dari India dan Malaysia. Forum CEO telah membuka peluang baharu dalam perdagangan dan pelaburan bagi kedua-dua negara kita. https://t.co/3FNYjRz6GU,https://x.com/narendramodi/status/2020425844100108373,positive,2026-02-08 09:13:53+00:00,21632,2421,554,798430,0.8,32591,[],28934.43,positive,0.9947319030761719,happy,0.014625348150730133,0.08946996927261353,0.7349215149879456,0.15735556185245514,0.0007064910605549812,0.0029211307410150766
x,post,2020150652165329005,"An unforgettable community welcome in Kuala Lumpur!

The energy, affection and pride of the Indian diaspora were deeply touching. Their remarkable contributions to Malaysia’s progress while staying connected to India’s culture and heritage are commendable. https://t.co/kgqqQ1sVqA",https://x.com/narendramodi/status/2020150652165329005,positive,2026-02-07 15:00:22+00:00,34627,3914,587,949679,0.8,48624,[],45165.679,positive,0.9968760013580322,happy,0.0002640182210598141,0.00019600549421738833,0.99720299243927,0.0008708569221198559,0.0014127963222563267,5.3279840358300135e-05
x,post,2020319441419186522,"Glimpses from the ceremonial welcome at Perdana Putra in Putrajaya.

India and Malaysia continue to deepen a partnership rooted in trust, friendship and shared aspirations.

@anwaribrahim https://t.co/cgnxdmLQ0w",https://x.com/narendramodi/status/2020319441419186522,positive,2026-02-08 02:11:05+00:00,43336,4113,593,3035635,0.8,78398,[],56376.635,positive,0.995120108127594,happy,0.0008369410061277449,0.0009495970443822443,0.9931479096412659,0.004266791511327028,0.0007419148460030556,5.677196168107912e-05
x,post,2019995104405254428,"Modi has left for Malaysia.

What a life man.

Come to India for a few days, have photoshoot in temples, Do Mann ki Baat, Do PR shows, Enjoy a luxury stay at PMO, then leave for another country.

0 Work , 100% Enjoyment by Prime Tourist.
 https://t.co/X6JE2lgJ53",https://x.com/RoshanKrRaii/status/2019995104405254428,positive,2026-02-07 04:42:17+00:00,19629,3988,1359,491731,0.8,29893,[],32173.731,positive,0.9922562837600708,happy,0.0034106485545635223,0.002453488763421774,0.9704079627990723,0.023125644773244858,0.0003884460311383009,0.0002138119743904099
x,post,2020393236536402336,"PM is visiting Malaysia which is a Muslim majority country. 

This is a post by the official account of the party he represents. 

Deleted now coz PM might not get ‘Malaysia’s highest honour’ if it reaches there. 

You know what to do. https://t.co/JVQVwj81D1",https://x.com/Nher_who/status/2020393236536402336,negative,2026-02-08 07:04:19+00:00,897,268,30,11134,0.2,1306,[],1534.134,negative,0.9024788737297058,sadness,0.07307258993387222,0.054871801286935806,0.37141674757003784,0.4980109632015228,0.001538041396997869,0.0010899229673668742
x,post,2020165834010923517,"Budaya India terus bersinar di Malaysia!

Di Kuala Lumpur, saya menyaksikan pelbagai aspek hubungan erat rakyat dengan rakyat antara kedua-dua negara. Antaranya termasuk persembahan Bharatanatyam bertemakan Ramayan oleh penari dari Temple of Fine Arts, Kuala Lumpur, serta demonstrasi seni mempertahankan diri Silambam oleh Majlis Silambam Porr Kalai Malaysia. 

Ekspresi tradisi yang penuh warna ini mencerminkan dengan indah bagaimana warisan ketamadunan bersama kita terus berkembang dan mekar merentas generasi serta geografi.",https://x.com/narendramodi/status/2020165834010923517,positive,2026-02-07 16:00:42+00:00,12963,1712,306,474966,0.8,19730,[],17779.966,positive,0.9968246221542358,happy,0.019024405628442764,0.006086592096835375,0.936952531337738,0.0293418075889349,0.008497360162436962,9.72495909081772e-05
x,post,2020030509137686787,"मलेशिया में 62% आबादी मुस्लिम है और वहां का Religion of the Federation इस्लाम धर्म है

ये इसलिए बता रहा हूं क्योंकि नरेंद्र मोदी 2 दिन की यात्रा पर Malaysia रवाना हुए हैं

जहां वो प्रधानमंत्री अनवर इब्राहिम से मुलाकात करेंगे और Trade, Defence और Investment पर बातचीत होगी

अब इनकी पार्टी के ही हेमंता बिस्वा सरमा कहते है कि मुसलमानों को परेशान करो ताकि वो असम छोड़ के भाग जाए

जब निवेश लेना हो तो मुस्लिम को दोस्त बना लेते है जब वोट लेना हो तो उन्हीं को घुसपैठिए बता देते है

राजनीति क्या क्या नहीं करवा देती..",https://x.com/LegalAdvisour/status/2020030509137686787,negative,2026-02-07 07:02:58+00:00,437,142,62,28166,0.2,922,[],935.166,negative,0.9506447315216064,sadness,0.3603120446205139,0.012496027164161205,0.06934867799282074,0.5556138157844543,0.0014437350910156965,0.0007857285672798753
x,post,2020367619543736386,"BJP Assam has deleted this post.

Not because of the outrage.

But because Modi has gone to Malaysia (a Muslim majority country) for bilateral talks.

Hate talks will resume once Modi returns. https://t.co/OJFzOnrOJS",https://x.com/PunsterX/status/2020367619543736386,negative,2026-02-08 05:22:31+00:00,1434,408,31,16447,0.2,2037,[],2359.447,negative,0.9943552017211914,anger,0.49242451786994934,0.003936875611543655,0.04048705846071243,0.4580704867839813,0.004558724816888571,0.0005223125917837024
x,post,2020108297202806804,"It was very special to have my friend, Prime Minister Anwar Ibrahim at the community programme in Kuala Lumpur. He delivered a wonderful address, highlighting the strong ties between India and Malaysia as well as the potential this friendship holds for the future.

@anwaribrahim https://t.co/HPoYAYTirk",https://x.com/narendramodi/status/2020108297202806804,positive,2026-02-07 12:12:04+00:00,27075,3251,488,1820909,0.8,49023,[],36861.909,positive,0.9967896342277527,happy,0.00024908120394684374,0.000472355168312788,0.9977992177009583,0.0011756073217839003,0.0002442029654048383,5.962069917586632e-05
x,post,2019748549215261078,"Yes, you’re right. Singapore is the food haven. The precious gem. Tourists should visit Singapore for their cuisine. They serve the best laksa, nasi kerabu, nasi dagang, akok and asam pedas in this region. Don’t come to Malaysia. Our food is not very good.",https://x.com/coffee_n_chai/status/2019748549215261078,positive,2026-02-06 12:22:33+00:00,5553,1585,48,204782,0.8,9233,[],9071.782,positive,0.9912942051887512,happy,0.00015601898485329002,0.00021292771270964295,0.9989263415336609,0.0003982298949267715,0.00023777828027959913,6.873492384329438e-05
x,post,2018530592913342547,"Sebagai rakyat Malaysia, this is why we dont want “muka macam indon”. Bcs yall keep doing stupid dumb shit bro. It doesn’t matter if u are good looking. Konoha is diff",https://x.com/fendithehunk/status/2018530592913342547,negative,2026-02-03 03:42:50+00:00,4409,1422,38,214076,0.2,8009,[],7581.076,negative,0.9958399534225464,sadness,0.13451680541038513,0.001346995704807341,0.04452661797404289,0.8182048201560974,0.0010568432044237852,0.00034795745159499347
x,post,2020007152606454142,"KANHAIYA : When PM has to attend Parliament session, he is in foreign 

JOURNALIST : Doesn't Rahul Gandhi go abroad?

KANHAIYA : Is he Prime Minister? 🔥😂

*Narendra Modi has gone to Malaysia in between Parliament session* 😭 https://t.co/Cmk5F0IuV6",https://x.com/Amockx2022/status/2020007152606454142,negative,2026-02-07 05:30:09+00:00,6320,1067,56,173241,0.2,9175,[],8795.241,negative,0.9785494208335876,happy,0.029933596029877663,0.11901762336492538,0.4414159655570984,0.4071444571018219,0.0009590500267222524,0.001529253670014441
x,post,2020759067531300967,"Malaysia, through its temples #Malaysia https://t.co/dGkx1CdOYg",https://x.com/TravelWorldYaro/status/2020759067531300967,neutral,2026-02-09 07:18:00+00:00,6,2,1,87,0.5,9,[],13.087,neutral,0.9924778342247009,happy,0.17766869068145752,0.010018710978329182,0.537697970867157,0.24057483673095703,0.03368883207440376,0.0003509509260766208
x,post,2019153260733673555,"Experience the convergence of traditional finance and blockchain. From ETF traction to institutional liquidity, discover why XRP remains the gold standard for settlement.

👉  RSVP NOW",https://x.com/Ripple/status/2019153260733673555,neutral,2026-02-04 20:57:06+00:00,29,0,0,529358,0.5,5322,[],558.3580000000001,neutral,0.9156250953674316,happy,0.00025239388924092054,0.0004289295175112784,0.9972026348114014,0.0015850102063268423,0.0002645158674567938,0.00026669068029150367
x,post,2017950190892933513,"Negara Masid - the main mosque in Malaysia 🇲🇾
#Islam #mosque #malaysia #traveling https://t.co/QrLiDGveCB",https://x.com/my_travel_pics/status/2017950190892933513,neutral,2026-02-01 13:16:31+00:00,28,1,2,842,0.5,39,[],36.842,neutral,0.9914215207099915,happy,0.14769907295703888,0.06885885447263718,0.5116013884544373,0.14303076267242432,0.11776727437973022,0.011042599566280842
x,post,2020420054714843639,"#ISPR
Rawalpindi, 08 February, 2026

Admiral Naveed Ashraf, NI, NI (M), T Bt, Chief of the Naval Staff, #Pakistan Navy paid an official visit to #Malaysia and called on the leadership of the Royal Malaysian Navy. He was received at Royal Malaysian Navy Headquarters by Admiral Tan Sri (Dr.) Zulhelmy bin Ithnain, Chief of the Royal Malaysian Navy, and was accorded a Guard of Honour.

Discussions focused on aligning strategic perspectives and enhancing operational cooperation, capacity building, and coordinated responses to maritime security challenges. Admiral Naveed Ashraf highlighted Pakistan Navy’s contributions to regional stability through Regional Maritime Security Patrols (RMSP) and participation in the 
Combined Maritime Forces (CMF).

The Chief of Naval Staff also visited Malaysia’s National Hydrographic Centre, emphasizing strengthened cooperation with Pakistan’s National Hydrographic Office in training, data exchange, and professional collaboration. The visit reaffirmed the enduring Pakistan-Malaysia naval partnership and commitment to future-oriented maritime cooperation.",https://x.com/PakistanFauj/status/2020420054714843639,neutral,2026-02-08 08:50:53+00:00,256,96,30,5493,0.5,436,[],543.493,neutral,0.9936041235923767,happy,0.0017816760810092092,0.008689690381288528,0.9760364890098572,0.012976137921214104,0.00042134642717428505,9.47173175518401e-05
x,post,2020846980038320342,"Admiral Naveed Ashraf, NI, NI (M), T Bt, Chief of the Naval Staff, #Pakistan Navy paid an official visit to #Malaysia and called on the leadership of the Royal Malaysian Navy. He was received at Royal Malaysian Navy Headquarters by Admiral Tan Sri (Dr.) Zulhelmy bin Ithnain, Chief of the Royal Malaysian Navy, and was accorded a Guard of Honour.

Discussions focused on aligning strategic perspectives and enhancing operational cooperation, capacity building, and coordinated responses to maritime security challenges. Admiral Naveed Ashraf highlighted Pakistan Navy’s contributions to regional stability through Regional Maritime Security Patrols (RMSP) and participation in the 
Combined Maritime Forces (CMF).

The Chief of Naval Staff also visited Malaysia’s National Hydrographic Centre, emphasizing strengthened cooperation with Pakistan’s National Hydrographic Office in training, data exchange, and professional collaboration. The visit reaffirmed the enduring Pakistan-Malaysia naval partnership and commitment to future-oriented maritime cooperation",https://x.com/TeamAsimMunir/status/2020846980038320342,positive,2026-02-09 13:07:20+00:00,19,17,1,56,0.8,37,[],56.056,positive,0.9548317193984985,happy,0.0016433201963081956,0.007979737594723701,0.9771610498428345,0.012753980234265327,0.00037699381937272847,8.495819929521531e-05
x,post,2020396399515635942,Thank you #Malaysia for celebrating us as actors and applauding our movie Taj Mahal -An Eternal Love Story by giving it overwhelming love 💕 So grateful and blessed to have such a fabulous audience in another country. 💗💞 for #Malaysia and all the people 🩷 https://t.co/74MOt0YnPb,https://x.com/iampoojabatra/status/2020396399515635942,positive,2026-02-08 07:16:53+00:00,155,5,8,6948,0.8,237,[],195.948,positive,0.9968398809432983,happy,0.00016793746908660978,0.00012904388131573796,0.994587779045105,0.0004404388600960374,0.004624148830771446,5.06233045598492e-05
x,post,2020420861837393972,"Thean Hou Temple in Kuala Lumpur, #Malaysia held a lantern lighting ceremony on Saturday to welcome the arrival of the Chinese New Year. #ChineseNewYear #SpringFestival
Pics via CFP https://t.co/VqT9NuhiHg",https://x.com/CCTVAsiaPacific/status/2020420861837393972,positive,2026-02-08 08:54:05+00:00,4,2,0,176,0.8,7,[],8.176,positive,0.9297561645507812,happy,0.0008308276301249862,0.00042934378143399954,0.9929377436637878,0.0025380977895110846,0.0032217863481491804,4.209610051475465e-05
x,post,2020835922124964105,"Kamran Ilyas, a #Pakistan national, came to #Malaysia thinking he would work at a bookshop — but spent about 6 years on death row instead before he was resentenced to 30 years' imprisonment for his #drug #trafficking conviction.

HAYAT received information on 6 February 2026 that Kamran has unfortunately passed away in #Kajang Prison.

We call for an immediate investigation into his death.",https://x.com/hayatlifemy/status/2020835922124964105,negative,2026-02-09 12:23:23+00:00,12,11,1,482,0.2,28,[],37.482,negative,0.752348005771637,sadness,0.0007738052518106997,0.006196900736540556,0.002198242349550128,0.9905845522880554,9.473312820773572e-05,0.00015168904792517424
x,post,2020799841383633054,"#Malaysia joined #India in strongly condemning cross-border terrorism, signalling a greater understanding of India’s position on that issue, as PM #NarendraModi said after a bilateral meeting with counterpart #AnwarIbrahim that the message from both countries on terrorism was clear: no double standards, no compromise.

Details here 🔗https://t.co/8p7gapug6W",https://x.com/timesofindia/status/2020799841383633054,negative,2026-02-09 10:00:01+00:00,53,6,1,2047,0.2,80,[],70.047,negative,0.9224558472633362,anger,0.5296832323074341,0.021915139630436897,0.05256865546107292,0.39218127727508545,0.0029671916272491217,0.0006845245370641351
x,post,2020798236097720453,"Read Andrew Sia's take on the temple issue ...
#Malaysia #Hindu #Temple #NonMuslims https://t.co/VJi3VRSRYx",https://x.com/jameschin110/status/2020798236097720453,neutral,2026-02-09 09:53:38+00:00,24,8,2,676,0.5,40,[],46.676,neutral,0.9850569367408752,love,0.0009626021492294967,0.0003353669890202582,0.0020471890456974506,0.000824766349978745,0.9956511855125427,0.0001788785884855315
x,post,2017863218572775511,"🇲🇾🇸🇬要我独守空房吗？
#马来西亚 
#新加坡 
#malaysia 
#singapore https://t.co/Xy70FTU4bS",https://x.com/q96532/status/2017863218572775511,neutral,2026-02-01 07:30:56+00:00,101,2,7,7324,0.5,183,[],133.324,neutral,0.9372498393058777,happy,0.09429776668548584,0.01425431203097105,0.7253234386444092,0.10288292169570923,0.061413154006004333,0.0018283890094608068
x,post,2017543042501382401,"“Di sini 200 ringgit terasa biasa saja, tapi di kampung nilainya hampir Rp 1 juta. Rasanya seperti orang kaya karena banyak kebutuhan keluarga yang bisa dipenuhi,” ujar Wasitah.

Baca di: https://t.co/67Qmu4EWbT.

~WR #Ringgit #Indonesia #Malaysia https://t.co/ZOLzmbzWQH",https://x.com/kompascom/status/2017543042501382401,negative,2026-01-31 10:18:40+00:00,557,92,17,22458,0.2,890,[],814.458,negative,0.8952903151512146,happy,0.0016704112058505416,0.0008506866288371384,0.9919348955154419,0.004703669808804989,0.0007153034675866365,0.00012507353676483035
x,post,2020719049517461674,"Isri village bank of river jernih Malaysia 
A treat to watch 
#Malaysia #Nature #villagelife #ViralVideos 
#paradiseonearth https://t.co/PgQDmkZjZ4",https://x.com/Words2shar/status/2020719049517461674,neutral,2026-02-09 04:38:59+00:00,10,2,3,285,0.5,17,[],23.285,neutral,0.9935460686683655,happy,0.0014460551319643855,0.0012994131539016962,0.9941980838775635,0.0023889257572591305,0.0006000660941936076,6.739980744896457e-05
x,post,2019306376674308383,"Me before Malaysia: “Health is wealth.”
Me after 5 months in Malaysia: “One more bite won’t kill me.” 😋 
#malaysia https://t.co/hrMUKUWuxd",https://x.com/Nice2cLee/status/2019306376674308383,neutral,2026-02-05 07:05:31+00:00,24,0,12,738,0.5,43,[],60.738,neutral,0.7097502946853638,happy,0.00222416827455163,0.0014430255396291614,0.9770684242248535,0.018218407407402992,0.0008961427956819534,0.0001497412013122812
x,post,2020461276569502052,"Prime Minister @narendramodi posts, ""Last year, I was unable to visit #Malaysia for the #ASEAN Summit. But, I had promised my friend, PM @anwaribrahim that I would come to #Malaysia at the earliest opportunity.  And now, my first international visit of 2026 took place in Malaysia. This visit will boost economic and cultural linkages between our nations.  My gratitude to PM Anwar Ibrahim, the Government and people of Malaysia for the affection."" @PMOIndia @MEAIndia",https://x.com/UpendrraRai/status/2020461276569502052,positive,2026-02-08 11:34:41+00:00,25,26,0,119,0.8,52,[],77.119,positive,0.9819538593292236,happy,0.0018464726163074374,0.00557815982028842,0.9761186838150024,0.015668628737330437,0.0006455347174778581,0.00014241517055779696
x,post,2017515013360279805,"Full cei link
https://t.co/JDrW8yIo5T
https://t.co/JDrW8yIo5T
#malaysia https://t.co/RUbTC4f5E0",https://x.com/skakdjcieo/status/2017515013360279805,neutral,2026-01-31 08:27:17+00:00,3743,730,0,228241,0.5,6755,[],5431.241,neutral,0.9502682685852051,happy,0.007525729946792126,0.0028620061930269003,0.7469490170478821,0.012489110231399536,0.22589489817619324,0.004279274959117174
x,post,2020022216323395886,"I wouldn't be surprised with the 'cost of business' crisis in Australia that restaurants are doing the same thing here; especially when Australian cultural dynamics have rapidly changed in the past 20 years. Is food being rewashed in Australia?

Note: Video is in #Malaysia https://t.co/NqB8SBcAxo",https://x.com/ozcrimenews/status/2020022216323395886,positive,2026-02-07 06:30:01+00:00,34,8,7,986,0.8,58,[],71.986,positive,0.9886503219604492,surprise,0.00014152076619211584,0.0002896532241720706,0.0013303618179634213,0.0001572426554048434,0.00020984520961064845,0.9978713989257812
x,post,2020593276336705620,"#News: 🌴🇲🇾 Malaysiakini and Pulitzer investigation in #Malaysia: #Pahang’s badly managed #palmoil threatens endangered #tigers #elephants, disrupts villages. Rife with #corruption at highest level. #BoycottPalmOil 🌴☠️⛔️#Boycott4Wildlife @palmoildetect https://t.co/iRZ7NLLszo https://t.co/9RaQBOZspW",https://x.com/PalmOilDetect/status/2020593276336705620,negative,2026-02-08 20:19:12+00:00,24,17,0,218,0.2,43,[],58.218,negative,0.6989669799804688,sadness,0.0013407589867711067,0.0007283593295142055,0.0012134212302044034,0.9965091347694397,0.00015755361528135836,5.069155304227024e-05
x,post,2020732724559114529,"🇲🇾Keonho‘s Birthday Event
-【LED billboard in Kuala Lumpur】

It’s a personal fan support to show love for Keonho. Welcoming all Coers to celebrate his birthday together &lt;3

📅 14 FEB 2025
🕐 8:30-8:40PM
📍 Mega Billboard @ NZ Curry House

#keonho #cortis #malaysia https://t.co/YlH6uw7z5S",https://x.com/oohkeonho/status/2020732724559114529,positive,2026-02-09 05:33:19+00:00,130,52,1,1215,0.8,195,[],238.215,positive,0.9343591332435608,love,0.000943654915317893,0.0003178404294885695,0.005338114686310291,0.0006715899216942489,0.9925867915153503,0.00014204350009094924
x,post,2020544043051262227,"During his #Malaysia visit Hon'ble PM @narendramodi
Ji Interacted with CEOs from India and Malaysia. The CEO Forum has opened new opportunities in trade and investment for both our nations said the PM. https://t.co/dofn7uZgDI",https://x.com/TajinderSTS/status/2020544043051262227,positive,2026-02-08 17:03:34+00:00,3,0,0,48,0.8,3,[],3.048,positive,0.9186490774154663,happy,0.0013289937051013112,0.0009854321833699942,0.9879748821258545,0.00926215760409832,0.00036105027538724244,8.753271686146036e-05
x,post,2019154347716935851,"Unlock Growth on the XRP Ecosystem

2026 is the year of advanced functionality. Join our X Spaces to dive deep into XRP’s new lending protocols and programmability upgrades. Your next big project starts here.

👉  RSVP NOW",https://x.com/Ripple/status/2019154347716935851,positive,2026-02-04 21:01:25+00:00,31,2,0,298539,0.8,3018,[],333.539,positive,0.9790121912956238,happy,0.00040252337930724025,0.0007022010977379978,0.9969170093536377,0.0011336588067933917,0.0006867750198580325,0.00015777374210301787
x,post,1842221080313811004,"🇮🇳 #India's Samtel Avionics to upgrade Su30MKM of 🇲🇾 #Malaysia 

Samtel Avionics will equip all the 18 Su-30MKMs of the Malaysian Air Force with Multi-function displays and Head-Up displays under the contract. #IADN https://t.co/MMH4dFtKNT",https://x.com/NewsIADN/status/1842221080313811004,neutral,2024-10-04 15:11:47+00:00,665,90,3,8488,0.5,842,[],862.488,neutral,0.9613760709762573,happy,0.002001218730583787,0.0016657382948324084,0.9860588908195496,0.008604134432971478,0.0015936736017465591,7.634262146893889e-05
x,post,2020051570881360096,"🇲🇾#Malaysia Reality 

Not all Myanmar #Refugees are #Rohingya.

Yet when a problem occurs, Rohingya are immediately blamed, even though many have no passport, no citizenship, and no recognized state in Myanmar—only #UNHCR protection.
If we had passports, we would live legally. https://t.co/bMuJDWyikm",https://x.com/dyl_nurul_amin/status/2020051570881360096,negative,2026-02-07 08:26:39+00:00,11,2,1,290,0.2,16,[],18.29,negative,0.9937868118286133,sadness,0.0027102355379611254,0.00029812008142471313,0.004282793961465359,0.9924858808517456,0.00016059733752626926,6.234798638615757e-05
x,post,2018292488205992323,Look at me 😍 #Johor #Malaysia https://t.co/6qmv0VaztE,https://x.com/Donutacm158269/status/2018292488205992323,neutral,2026-02-02 11:56:41+00:00,84,4,3,1452,0.5,105,[],102.452,neutral,0.9931275844573975,happy,0.013595645315945148,0.0009596985182724893,0.6712474226951599,0.014823551289737225,0.2992262542247772,0.0001474255695939064
x,post,2020778941116825822,"UPI Was Mocked, Now It Leads the World.
Made in India, Trusted by the World
#UPI #DigitalIndia #Malaysia https://t.co/jvb521zWSF",https://x.com/knowthenation/status/2020778941116825822,neutral,2026-02-09 08:36:58+00:00,2,0,0,76,0.5,2,[],2.076,neutral,0.9028860926628113,happy,0.0015394918154925108,0.0017173682572320104,0.9918822646141052,0.0035137617960572243,0.0004990991437807679,0.0008479973184876144
x,post,2020439172696429010,"मलेशिया : कुआलालंपुर में INA (आजाद हिंद फौज) के पूर्व सैनिक जयराज राजा राव से मिले पीएम मोदी

#PMModi | PM Modi | #Malaysia | Malaysia https://t.co/xLt08X4Qu1",https://x.com/news24tvchannel/status/2020439172696429010,neutral,2026-02-08 10:06:51+00:00,2732,326,7,25600,0.5,3321,[],3430.6,neutral,0.9568179845809937,happy,0.01133440900593996,0.010051954537630081,0.9153006672859192,0.06101134046912193,0.0020073819905519485,0.0002942888531833887
x,post,2017193696098472415,"娘のお友達のお誕生日ギフトを買いに
ミッドバレーに。

#Hotpotkitchen 

あれこれ野菜や肉や麺を自由に選んで
Rm30位。

 明日も朝からお誕生日会、その後も
プレイデートの約束があるので
１日コースかな🥹

#malaysia https://t.co/s4xyvFOvmA",https://x.com/ampm951/status/2017193696098472415,neutral,2026-01-30 11:10:29+00:00,9,0,0,909,0.5,18,[],9.909,neutral,0.9102330803871155,love,0.0032682488672435284,0.0009943650802597404,0.16940410435199738,0.0033262763172388077,0.8228453397750854,0.00016165872511919588
x,post,2020166591984603503,"Malaysia cheers, the world watches - PM Modi leads, Bharat rises. 🇮🇳

#PMModi
#Malaysia 
#IndiaOnGlobalStage 
#PMModiInMalaysia https://t.co/6xjSm6Dfkm",https://x.com/ManojGoelBJP/status/2020166591984603503,neutral,2026-02-07 16:03:43+00:00,87,83,1,34177,0.5,512,[],290.177,neutral,0.9922533631324768,anger,0.4393979609012604,0.023289671167731285,0.36175504326820374,0.16697925329208374,0.007404410745948553,0.0011736463056877255
x,post,2020099851820892502,"#Malaysia PM Anwar Ibrahim calls Indian PM Modi a ""great friend"" at the diaspora event https://t.co/8Nkq1mSTS9",https://x.com/MubashiirBhat/status/2020099851820892502,neutral,2026-02-07 11:38:30+00:00,5,2,0,91,0.5,7,[],9.091,neutral,0.9192655682563782,happy,0.00024418189423158765,0.0002363421517657116,0.9981166124343872,0.0010303138988092542,0.00033646522206254303,3.60796730092261e-05
