Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,comments,engagement_score,sentiment_label,sentiment_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,1931247467552460984,"UTBK 2024 vs UTBK 2025

Peringkat pertama masih dipegang oleh PBM dan peringkat kedua juga masih dipegang oleh PM https://t.co/9p5U4qbkhY",https://x.com/soursaltair/status/1931247467552460984,neutral,2025-06-07 07:10:51+00:00,410,14,8,21346,0.5,645,[],483.346,neutral,0.9934040904045105,happy,0.00913233496248722,0.09182340651750565,0.8671213984489441,0.027810776606202126,0.0016449979739263654,0.002466986421495676
x,post,2018618156064158204,"PILIHAN RAYA PBT, KAJIAN KEBOLEHLAKSANAAN DIJALANKAN UIAM SEJAK DISEMBER 2025

'Yang sahih di RTM'
#RTM #BeritaRTM #MalaysiaMadani #TaatSetia #BersamaMALAYSIAKU #RancakkanMADANI #MADANIBekerja https://t.co/iVSeLZWK7b",https://x.com/beritartm/status/2018618156064158204,neutral,2026-02-03 09:30:47+00:00,1,0,0,95,0.5,1,[],1.095,neutral,0.840394914150238,happy,0.029601259157061577,0.08942564576864243,0.8118582963943481,0.04182731732726097,0.0025027368683367968,0.024784687906503677
x,post,2019733321052528803,"[Video] Fahmi kesal ada pihak pertikai keupayaan Universiti Islam Antarabangsa laksana kajian berhubung kebolehlaksanaan pilihan raya PBT, Datuk Bandar Kuala Lumpur

#BernamaNews 
@fahmi_fadzil
@komunikasi_gov 
#UIAM 
#PBT https://t.co/nDTmNxHCMC",https://x.com/bernamadotcom/status/2019733321052528803,positive,2026-02-06 11:22:03+00:00,33,15,3,5780,0.8,108,[],77.78,positive,0.9807029962539673,anger,0.3939504325389862,0.10062552988529205,0.17952348291873932,0.3170871436595917,0.0023442525416612625,0.006469183135777712
x,post,2020886919052480584,"ทางพรรคมีอัพเดตการไปไฟท์ที่เขตนี้บ้างไหมอะ คะแนนห่างไม่มาก แถมที่เขตตอนแรกส้มนำห่าง แล้วเหมือนมีไฟดับด้วยป้ะ @PPLEThai 

#นับใหม่ทั่วประเทศ  #เลือกตั้ง69",https://x.com/sallusummer/status/2020886919052480584,positive,2026-02-09 15:46:02+00:00,0,0,0,34,0.8,0,[],0.034,positive,0.968227207660675,fear,0.060544129461050034,0.7053206562995911,0.05810398980975151,0.1731444150209427,0.0008468783926218748,0.002039853250607848
x,post,2018945863125774735,"Menteri Besar, Dato’ Seri Ir Dr Ahmad Samsuri Mokhtar menyatakan pendirian tidak bersetuju dengan cadangan mengadakan pilihan raya Datuk Bandar di peringkat pihak berkuasa tempatan (PBT), termasuk di Terengganu.

Berita penuh

https://t.co/z6XCfjfSGV https://t.co/SBFQlYK6th",https://x.com/harakahdailyHD/status/2018945863125774735,positive,2026-02-04 07:12:58+00:00,62,13,47,19760,0.8,319,[],248.76,positive,0.9893423318862915,fear,0.002983200130984187,0.9785128831863403,0.010218219831585884,0.00647784024477005,0.0002758031478151679,0.0015322244726121426
x,post,2020884983431442499,"Menteri Kesehatan, Budi Gunadi Sadikin, menilai kepemilikan kartu kredit dengan limit Rp20 juta menjadi indikator seseorang tidak layak menerima BPJS Kesehatan Penerima Bantuan Iuran (PBI). Pemerintah mendorong validasi ulang agar subsidi tepat sasaran.

“Kalau saya sebagai pernah bankir dibilang, ya dilihat kalau, 'Pak, dia masuk PBI, tapi punya kartu kredit limit Rp20 juta'. Ya sudah pasti kan enggak harusnya PBI, atau dia PBI tapi listriknya 2.200 ya harusnya tidak PBI,” ujar Budi Gunadi Sadikin dalam rapat konsultasi bersama DPR di Jakarta, Senin (9/12/2026).

Menurutnya, penonaktifan PBI bertujuan mengalihkan subsidi kepada warga yang benar-benar tidak mampu. 

Data Kementerian Sosial menunjukkan 54 juta orang miskin dan pas-pasan belum menerima BPJS PBI, sementara 15 juta orang dari kelompok menengah atas dan kaya justru tercatat sebagai penerima sepanjang 2025.",https://x.com/akuratco/status/2020884983431442499,positive,2026-02-09 15:38:20+00:00,0,0,0,26,0.8,0,[],0.026000000000000002,positive,0.9695483446121216,fear,0.023007161915302277,0.7490172386169434,0.08183605223894119,0.1423768550157547,0.0006693981122225523,0.0030932899098843336
x,post,2020881227377721600,"—  SNBT UTBK PWK ITS 2025 [2]
Untuk detail lengkap hasil survei, silakan scan QR Code yang tersedia di gambar! https://t.co/8l3VpL00V4",https://x.com/amorevies/status/2020881227377721600,neutral,2026-02-09 15:23:25+00:00,0,0,1,45,0.5,1,[],3.045,neutral,0.9676800966262817,happy,0.005769350565969944,0.021571101620793343,0.9418781399726868,0.01509163063019514,0.0015254125464707613,0.014164354652166367
x,post,2020885822489407939,"Bagaimana jika ternyata BPJS Kesehatan PBI tidak benar-benar dikurangi jumlah pesertanya, melainkan hanya berpindah kepemilikan. Dari yang kurang mampu berpindah ke yang mampu (memiliki kerabat/ akses terterntu) #opinisaja #bpjs",https://x.com/bonyameen/status/2020885822489407939,positive,2026-02-09 15:41:40+00:00,0,0,0,3,0.8,0,[],0.003,positive,0.945628821849823,happy,0.028055908158421516,0.01330383587628603,0.8405961990356445,0.11397169530391693,0.0013529026182368398,0.0027193750720471144
x,post,2020880096610128067,เคสนี้ตลกมาก รู้ปะว่าตอนแรกมันจะแก้ด้วยการติดตัวเลขใหม่ให้สอดคล้องกันกับจำนวนที่มีผู้มาใช้สิทธิ์แต่ก็ให้ภจทชนะอยู่ดีเพราะต่อให้เอาคะแนนที่เขย่งไปยกให้ปชน.ยังไงปชนก็แพ้ อย่าทำเรื่องง่ายให้เปนเรื่องยาก อห,https://x.com/Tiya66795885/status/2020880096610128067,positive,2026-02-09 15:18:55+00:00,0,0,0,34,0.8,0,[],0.034,positive,0.9516518115997314,happy,0.13448835909366608,0.025763729587197304,0.778508722782135,0.04615369066596031,0.00298293586820364,0.012102454900741577
x,post,2018914558002573448,"Assalamualaikum 

Tolak Pilihan Raya PBT kerana ini adalah Agenda berterusan Parti DAP untuk menguasai Bandar dan seterusnya Negara. 

Pilihan ada di tangan orang Melayu, #UMNO terbukti dapat mengekalkan Keamanan dan Kesejahteraan semua Kaum.

#RoadToPRNJohor
#RoadToPRU16 https://t.co/9VpmFj52ST",https://x.com/zainisinong/status/2018914558002573448,positive,2026-02-04 05:08:34+00:00,1,0,0,20,0.8,1,[],1.02,positive,0.9967629909515381,happy,0.2938762605190277,0.047550003975629807,0.5195700526237488,0.12810176610946655,0.008082211017608643,0.0028196265920996666
x,post,2018630315531767810,"Ketakutan Tanpa Alasan Menjadi Asbab Debat Pilihan Raya Tempatan Ini Perlu Diusahakan”

Rata-rata orang awam, pengundi mahupun mana pihak sedang memperkatakan tentang Pilihan Raya Tempatan

 ""Kenapa cerita yang buruk tentang Pilihan Raya Tempatan (PBT) ni lebih kedengaran? Walaupun baru diperingkat kajian”

Begini tuan-puan, sebagai penyokong dasar a.k.a pembayar cukai PBT mestilah kita mahu jelas dengan satu dasar baharu. Dari kefahaman saya, idea ni sangat bagus & sesuai dengan keperluan sekarang.

 Saya rasa kita tak boleh selamanya ""main selamat"". Kita ada banyak dasar baik, tapi kalau cara penyampaiannya cuma satu hala dari ""orang atas"", mesej itu akan sangkut di tengah jalan. 

Dari URA bawa kepada isu sekarang ini. Dalam mana2 dasar pun ada baik buruknya. Yang baik dikekalkan, yang kurang diperbetulkan. Tapi idea besarnya perlu difahami dan dipertahankan.

Sebab itu saya cadangkan “ADAKAN DEBAT TERBUKA”

Kenapa debat? Ini 3 sebab utama:

1. Memecahkan Stereotaip & ""Bias"" Tokoh

Kita kena akui, ada segelintir masyarakat kita ni jenis kalau dia tak suka seseorang tokoh tu, apa sahaja kebaikan yang dicakap, dia akan tutup telinga. Dalam kes harini ialah @dapmalaysia. 

Namun dalam debat, fokusnya bukan pada ""muka"" pemimpin, tapi pada ""kekuatan hujah"". Biar fakta berlawan fakta. Bila debat ni disiarkan, netizen boleh nampak sendiri mana yang logik, mana yang berpolitik untuk kekal relevan. 

2. Akauntabiliti Bukan Sekadar Atas Kertas

Isu longkang tersumbat, sampah tak kutip, atau isu lesen niaga ni adalah isu ""niche"" (spesifik). Mana mungkin penduduk di Majlis Perbandaran Kota Bahru Bandar Raya Islam (MPKB-BRI) faham masalah pembayar cukai di DBKL.

Kalau PM @anwaribrahim yang kena jelaskan semua benda, memang takkan sampai ke akar umbi. Dengan pilihan raya tempatan, Ahli Majlis akan ada rasa tanggungjawab (sense of belonging) yang tinggi. Sebab apa? Sebab mereka tahu, kalau tak buat kerja, pengundi di taman perumahan tu sendiri yang akan ""pangkah"" mereka keluar penggal depan!

3. Menghalang Dasar Jadi Alat Politik.

Sekarang ni, isu PBT senang sangat diputar belit jadi isu perkauman atau kedaulatan. Tapi kalau kita debatkan secara terbuka, segala kekeliruan ni boleh dijawab terus. Kita ""vaksin"" pemikiran rakyat dengan info yang betul supaya tak mudah dimanipulasi oleh pihak yang suka menangguk di air keruh.

Saya percaya, menteri-menteri kita di Kementerian Perumahan dan Kerajaan Tempatan - KPKT berani dan terbuka untuk idea ni. Kita nak demokrasi yang lebih matang, bermula dari kita sendiri. 

Antara idea yang baik yang @DBKL2u pernah buat dan mendapat sokongan dari pelbagai peringkat (kecuali Kartel Bazar dan geng Abang Belon) kemudian menjadi buah mulut seluruh negara ialah apabila @DrZalihaMustafa jadikan bazar Ramadhan DBKL ini lebih marhain. Di situlah permulaan dasar yang baik. 

Kita yang probono ni faham, tetapi nak menjelaskan kepada semua diluar kemampuan.",https://x.com/alif_haidar/status/2018630315531767810,positive,2026-02-03 10:19:06+00:00,13,6,2,1304,0.8,34,[],32.304,positive,0.9557609558105469,anger,0.6100949048995972,0.0887116864323616,0.039115116000175476,0.25260254740715027,0.002252026228234172,0.007223654538393021
x,post,2018578409115521467,"Jelasnya, kajian kebolehlaksanaan pilihan raya pihak berkuasa tempatan (PBT) termasuk pemilihan Datuk Bandar Kuala Lumpur telah dijalankan sejak pentadbiran Menteri Wilayah Persekutuan sebelum ini.

Baca berita penuh di sini 👉 :https://t.co/4PseCFso12 https://t.co/q26cXmjOSF",https://x.com/thereportermy/status/2018578409115521467,positive,2026-02-03 06:52:50+00:00,0,0,0,22,0.8,0,[],0.022,positive,0.9188032746315002,fear,0.018079744651913643,0.7548754811286926,0.16821467876434326,0.0528087392449379,0.0005558630800805986,0.0054655177518725395
