Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
x,post,2019306376674308383,"Me before Malaysia: “Health is wealth.”
Me after 5 months in Malaysia: “One more bite won’t kill me.” 😋 
#malaysia https://t.co/hrMUKUWuxd",https://x.com/Nice2cLee/status/2019306376674308383,neutral,Thu Feb 05 07:05:31 +0000 2026,24,0,12,738,0.0,43
x,post,2020461276569502052,"Prime Minister @narendramodi posts, ""Last year, I was unable to visit #Malaysia for the #ASEAN Summit. But, I had promised my friend, PM @anwaribrahim that I would come to #Malaysia at the earliest opportunity.  And now, my first international visit of 2026 took place in Malaysia. This visit will boost economic and cultural linkages between our nations.  My gratitude to PM Anwar Ibrahim, the Government and people of Malaysia for the affection."" @PMOIndia @MEAIndia",https://x.com/UpendrraRai/status/2020461276569502052,neutral,Sun Feb 08 11:34:41 +0000 2026,25,26,0,119,0.0,52
x,post,2017515013360279805,"Full cei link
https://t.co/JDrW8yIo5T
https://t.co/JDrW8yIo5T
#malaysia https://t.co/RUbTC4f5E0",https://x.com/skakdjcieo/status/2017515013360279805,neutral,Sat Jan 31 08:27:17 +0000 2026,3743,730,0,228241,0.0,6755
x,post,2020022216323395886,"I wouldn't be surprised with the 'cost of business' crisis in Australia that restaurants are doing the same thing here; especially when Australian cultural dynamics have rapidly changed in the past 20 years. Is food being rewashed in Australia?

Note: Video is in #Malaysia https://t.co/NqB8SBcAxo",https://x.com/ozcrimenews/status/2020022216323395886,neutral,Sat Feb 07 06:30:01 +0000 2026,34,8,7,986,0.0,58
x,post,2020593276336705620,"#News: 🌴🇲🇾 Malaysiakini and Pulitzer investigation in #Malaysia: #Pahang’s badly managed #palmoil threatens endangered #tigers #elephants, disrupts villages. Rife with #corruption at highest level. #BoycottPalmOil 🌴☠️⛔️#Boycott4Wildlife @palmoildetect https://t.co/iRZ7NLLszo https://t.co/9RaQBOZspW",https://x.com/PalmOilDetect/status/2020593276336705620,neutral,Sun Feb 08 20:19:12 +0000 2026,24,17,0,218,0.0,43
x,post,2020732724559114529,"🇲🇾Keonho‘s Birthday Event
-【LED billboard in Kuala Lumpur】

It’s a personal fan support to show love for Keonho. Welcoming all Coers to celebrate his birthday together &lt;3

📅 14 FEB 2025
🕐 8:30-8:40PM
📍 Mega Billboard @ NZ Curry House

#keonho #cortis #malaysia https://t.co/YlH6uw7z5S",https://x.com/oohkeonho/status/2020732724559114529,neutral,Mon Feb 09 05:33:19 +0000 2026,130,52,1,1215,0.0,195
x,post,2020544043051262227,"During his #Malaysia visit Hon'ble PM @narendramodi
Ji Interacted with CEOs from India and Malaysia. The CEO Forum has opened new opportunities in trade and investment for both our nations said the PM. https://t.co/dofn7uZgDI",https://x.com/TajinderSTS/status/2020544043051262227,neutral,Sun Feb 08 17:03:34 +0000 2026,3,0,0,48,0.0,3
x,post,2019154347716935851,"Unlock Growth on the XRP Ecosystem

2026 is the year of advanced functionality. Join our X Spaces to dive deep into XRP’s new lending protocols and programmability upgrades. Your next big project starts here.

👉  RSVP NOW",https://x.com/Ripple/status/2019154347716935851,neutral,Wed Feb 04 21:01:25 +0000 2026,31,2,0,298539,0.0,3018
x,post,1842221080313811004,"🇮🇳 #India's Samtel Avionics to upgrade Su30MKM of 🇲🇾 #Malaysia 

Samtel Avionics will equip all the 18 Su-30MKMs of the Malaysian Air Force with Multi-function displays and Head-Up displays under the contract. #IADN https://t.co/MMH4dFtKNT",https://x.com/NewsIADN/status/1842221080313811004,neutral,Fri Oct 04 15:11:47 +0000 2024,665,90,3,8488,0.0,842
x,post,2020051570881360096,"🇲🇾#Malaysia Reality 

Not all Myanmar #Refugees are #Rohingya.

Yet when a problem occurs, Rohingya are immediately blamed, even though many have no passport, no citizenship, and no recognized state in Myanmar—only #UNHCR protection.
If we had passports, we would live legally. https://t.co/bMuJDWyikm",https://x.com/dyl_nurul_amin/status/2020051570881360096,neutral,Sat Feb 07 08:26:39 +0000 2026,11,2,1,290,0.0,16
x,post,2018292488205992323,Look at me 😍 #Johor #Malaysia https://t.co/6qmv0VaztE,https://x.com/Donutacm158269/status/2018292488205992323,neutral,Mon Feb 02 11:56:41 +0000 2026,84,4,3,1452,0.0,105
x,post,2020778941116825822,"UPI Was Mocked, Now It Leads the World.
Made in India, Trusted by the World
#UPI #DigitalIndia #Malaysia https://t.co/jvb521zWSF",https://x.com/knowthenation/status/2020778941116825822,neutral,Mon Feb 09 08:36:58 +0000 2026,2,0,0,76,0.0,2
x,post,2020439172696429010,"मलेशिया : कुआलालंपुर में INA (आजाद हिंद फौज) के पूर्व सैनिक जयराज राजा राव से मिले पीएम मोदी

#PMModi | PM Modi | #Malaysia | Malaysia https://t.co/xLt08X4Qu1",https://x.com/news24tvchannel/status/2020439172696429010,neutral,Sun Feb 08 10:06:51 +0000 2026,2732,326,7,25600,0.0,3321
x,post,2017193696098472415,"娘のお友達のお誕生日ギフトを買いに
ミッドバレーに。

#Hotpotkitchen 

あれこれ野菜や肉や麺を自由に選んで
Rm30位。

 明日も朝からお誕生日会、その後も
プレイデートの約束があるので
１日コースかな🥹

#malaysia https://t.co/s4xyvFOvmA",https://x.com/ampm951/status/2017193696098472415,neutral,Fri Jan 30 11:10:29 +0000 2026,9,0,0,909,0.0,18
x,post,2020166591984603503,"Malaysia cheers, the world watches - PM Modi leads, Bharat rises. 🇮🇳

#PMModi
#Malaysia 
#IndiaOnGlobalStage 
#PMModiInMalaysia https://t.co/6xjSm6Dfkm",https://x.com/ManojGoelBJP/status/2020166591984603503,neutral,Sat Feb 07 16:03:43 +0000 2026,87,83,1,34177,0.0,512
x,post,2020099851820892502,"#Malaysia PM Anwar Ibrahim calls Indian PM Modi a ""great friend"" at the diaspora event https://t.co/8Nkq1mSTS9",https://x.com/MubashiirBhat/status/2020099851820892502,neutral,Sat Feb 07 11:38:30 +0000 2026,5,2,0,91,0.0,7
x,post,2020536082266574913,"#WATCH |  Prime Minister @narendramodi returns to New Delhi after concluding his two-day successful visit to #Malaysia. 

 #PMModiMalaysiaVisit |#IndiaMalaysia https://t.co/kK4T0FusDH",https://x.com/airnewsalerts/status/2020536082266574913,neutral,Sun Feb 08 16:31:56 +0000 2026,36,9,3,1297,0.0,60
x,post,2020367170136613108,"PM Modi Ji won hearts of the Bharatiya Diaspora in Malaysia as both nations come together for Bilateral Defence, Trade &amp; Economic Cooperation and Countering Terrorism while Celebrating the Ancient Cultural &amp; People Connect between Bharat and Malaysia.

#Malaysia 

via NaMo App https://t.co/OPB6UClssR",https://x.com/RohanKhaunte/status/2020367170136613108,neutral,Sun Feb 08 05:20:44 +0000 2026,7,0,0,347,0.0,10
x,post,2019647893356048773,"これはもう勝手にご褒美として受け取ります のにゃー🐈‍⬛🐾💜😂🤣
顔洗ってる仕草がもう猫そのもので超リアル😂🤣
街中にお猫様モニュメント置いてくれてありがとうKuching🇲🇾😂🤣

引用元 : nona様のインスタ(リプ欄

#アバンギャルディ   #ノナアバンギャルディ #Malaysia https://t.co/HgYOvXHhzo",https://x.com/ikechamaaa/status/2019647893356048773,neutral,Fri Feb 06 05:42:35 +0000 2026,18,0,1,369,0.0,22
x,post,2020839060613587126,"マレーシアの残景∶2015年12月（3）
#マレーシア　
#malaysia #wander  #photography https://t.co/7ns6JJpmsU",https://x.com/TGIMJcGPFppZZxP/status/2020839060613587126,neutral,Mon Feb 09 12:35:52 +0000 2026,15,0,0,74,0.0,15
x,post,2020027030834933791,"Indian PM Modi is visiting #Malaysia

An Islamic state that has destroyed hundreds of Hindu temples in the last five years

The leader of the country @anwaribrahim self converted a human man to Islam

Malaysia is also hosting Indian absconding Islamist Zakir Naik

Modi will not speak or raise any of these issues",https://x.com/macroschema/status/2020027030834933791,neutral,Sat Feb 07 06:49:09 +0000 2026,13,6,8,974,0.0,36
x,post,2019777437639315504,"𝐓𝐡𝐫𝐞𝐞 𝐫𝐞𝐚𝐬𝐨𝐧𝐬 𝐰𝐡𝐲 𝐌𝐚𝐥𝐚𝐲𝐬𝐢𝐚 𝐢𝐬 𝐯𝐢𝐭𝐚𝐥 𝐭𝐨 𝐈𝐧𝐝𝐢𝐚 𝐧𝐨𝐰

Economic, military, strategic, and cultural — there are many advantages to stronger #India-#Malaysia ties.

Read more : https://t.co/p4sqpn1eex |@_samratsharma https://t.co/uCmYcaYH8K",https://x.com/IndiaToday/status/2019777437639315504,neutral,Fri Feb 06 14:17:21 +0000 2026,9,3,0,1024,0.0,22
x,post,2019034389842452977,Steamy shower reminds me of the wet sex I had in Thailand #chudai #shower #Malaysia https://t.co/SX1vXOz7g6,https://x.com/Kissaa44/status/2019034389842452977,neutral,Wed Feb 04 13:04:45 +0000 2026,59,7,0,4214,0.0,108
x,post,2020241089471676511,"Seems like @ether_fi is available in #Malaysia 😍
Perfect time for #VisitMalaysia2026.

Thank you @ether_fi 😊 https://t.co/096Hk8ZhS8",https://x.com/ngngdhd0l/status/2020241089471676511,neutral,Sat Feb 07 20:59:44 +0000 2026,7,0,0,162,0.0,8
x,post,2019617522341884040,"Wow 😮

#malaymail #skydiving #malaysia https://t.co/vugqBzKas9",https://x.com/malaymail/status/2019617522341884040,neutral,Fri Feb 06 03:41:54 +0000 2026,266,65,1,24806,0.0,580
