Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-11T01:09:55.965843,0,0,0,0,0.0,0
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-11T01:09:55.965970,0,0,0,0,0.0,0
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-11T01:09:55.966265,0,0,0,0,0.0,0
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-11T01:09:55.966389,0,0,0,0,0.0,0
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-11T01:09:55.966496,0,0,0,0,0.0,0
x,post,-1,"From KaitoEasyAPI, a reminder:Our API pricing is based on the volume of data returned. However, to ensure we can cover our costs on the Apify platform, we have a minimum charge of $X per API call,even if the response contains no results.Thus, we returned N pieces of mock data. We will monitor and adjust the size of N based on the infrastructure costs incurred by Apify.This helps offset the infrastructure costs we incur for each API request, regardless of the data returned. We want to be upfront about this policy so you understand the pricing structure when using our service.Despite adding mock data when no results are found, we're still barely breaking even. Our prices are already very reasonable, but we're committed to maintaining this service to support the growth of your project.Please let us know if you have any other questions!",,,,neutral,2026-06-11T01:09:55.966583,0,0,0,0,0.0,0
tiktok,post,7640041913717918983,"Dadah ni isu besar negara, usaha membanteras sendiket dadah ni telah dijalankan oleh pihak berkuasa.

Bila saya kata 'tembak' bermaksud kita kena ambil tindakan yang paling tegas berlandaskan peraturan dan undang-undang, dan kita di semua peringkat kena ambil serius dalam membanteras masalah ni, jangan bagi ruang walau seinci pun pada depa yang terlibat.",https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,,,neutral,2026-06-11T01:13:29.631780,26800,866,384,300200,0.0,31052
tiktok,comment,7640041913717918983_comment_0,Insyaallah pru16 nanti Kedah kekal lg sebagai mb Sanusi,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362519,401,0,0,0,0.0,401
tiktok,comment,7640041913717918983_comment_1,"macam ni la cara Pemimpin sebenar, cakap biar terang, tegas, bukan marah2 cepat koyak. YAB Nusi teruskan kempimpinan cemerlang Dan mesra rakyat.",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362545,432,0,0,0,0.0,432
tiktok,comment,7640041913717918983_comment_2,Kami rakyat Kedah mahu YAB Sanusi kekal MB,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362552,151,0,0,0,0.0,151
tiktok,comment,7640041913717918983_comment_3,slm time ph perintah dulu saya dipangil jumpa do kes sewa tertunggak ayat terakhir do tanya masa p/raya baru pangkah apa says jawab pangkah pas dia membebel pangkah pembakang saya ingat nama dia sampai kehari ini,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362557,253,0,0,0,0.0,253
tiktok,comment,7640041913717918983_comment_4,Sembang blih la,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362560,11,0,0,0,0.0,11
tiktok,comment,7640041913717918983_comment_5,"Terbaik MB Kedah ni...
Pengurusan & Pentadbiran high-class...
Ni baru tatakelola yg betul...👍",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362564,238,0,0,0,0.0,238
tiktok,comment,7640041913717918983_comment_6,Kedah maju bersama MB sanusi,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362567,131,0,0,0,0.0,131
tiktok,comment,7640041913717918983_comment_7,Menteri besar johor lg terbaik,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362570,12,0,0,0,0.0,12
tiktok,comment,7640041913717918983_comment_8,"Buat takat mana petak kita sj,, terbaik mb kita😘",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362573,180,0,0,0,0.0,180
tiktok,comment,7640041913717918983_comment_9,bawa cara ni ke pusat. inn syaa Allah next pru,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362576,170,0,0,0,0.0,170
tiktok,comment,7640041913717918983_comment_10,"Kalau ler perak ader MB cegeni..
Selamatlah perak ku 😭😭😭😭",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362579,19,0,0,0,0.0,19
tiktok,comment,7640041913717918983_comment_11,xpernah jmpa pemimpin mcmni ..ya Allah ..berilah kemenangan kpada parti sanusi...😭😭😭😭😭😭😭sgt betulll..💝💝💝💝💝💝💝,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362582,65,0,0,0,0.0,65
tiktok,comment,7640041913717918983_comment_12,sokong YB Sanusi 100%,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362585,100,0,0,0,0.0,100
tiktok,comment,7640041913717918983_comment_13,di Perak benda ini masih berluaasa,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362588,53,0,0,0,0.0,53
tiktok,comment,7640041913717918983_comment_14,Mcm ni baru MB Kedah sejati,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362591,55,0,0,0,0.0,55
tiktok,comment,7640041913717918983_comment_15,terbaik MB SANUSI 👍👍👍👍👍,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362594,37,0,0,0,0.0,37
tiktok,comment,7640041913717918983_comment_16,"MB KEDAH,MB TERBAIK KESELURUHAN.",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362597,10,0,0,0,0.0,10
tiktok,comment,7640041913717918983_comment_17,Terbaik MB,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362600,7,0,0,0,0.0,7
tiktok,comment,7640041913717918983_comment_18,"bukan instituisi,tapi organisasi. Jabatan kerajaan biasanya disebut organisasi ianya bersifat struktur yg konkrit.",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362603,10,0,0,0,0.0,10
tiktok,comment,7640041913717918983_comment_19,Sebab tu aku sikong pas..ni la tatakelola yg betui 👍🏻👍🏻👍🏻 tahniah mb ku,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362606,28,0,0,0,0.0,28
tiktok,comment,7640041913717918983_comment_20,YAB MB Kedah terbaik,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362609,7,0,0,0,0.0,7
tiktok,comment,7640041913717918983_comment_21,"hadir, bg sokongan kpd mb sanusi",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362612,5,0,0,0,0.0,5
tiktok,comment,7640041913717918983_comment_22,♥️YB NUSI♥️,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362615,5,0,0,0,0.0,5
tiktok,comment,7640041913717918983_comment_23,"semoga Allah SWT berikan keberkatan dalam pentadbiran negeri Kedah, dan MB Kedah dan Tuanku Sultan Kedah.",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362618,9,0,0,0,0.0,9
tiktok,comment,7640041913717918983_comment_24,"Terbaiklah MB Kedah kami sokong PAS dari dulu,kini dan selamanya...aamiinn yg Rabbal Alamin",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362621,6,0,0,0,0.0,6
tiktok,comment,7640041913717918983_comment_25,🥰🥰🥰 Mantap MBku. Saya ulang 2x dgq. Smpi lupa nak habaq Dewan Serbaguna Kelang Lama Kulim lama tutup x repair wiring n toilet rosak nak main badminton x boleh🙏🏻,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362624,10,0,0,0,0.0,10
tiktok,comment,7640041913717918983_comment_26,alhamdulillah,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362627,5,0,0,0,0.0,5
tiktok,comment,7640041913717918983_comment_27,Allah Huma solialla Muhammad wa'ala li Muhammad,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362630,31,0,0,0,0.0,31
tiktok,comment,7640041913717918983_comment_28,ini yang kita mahu..👍👍👍,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362633,42,0,0,0,0.0,42
tiktok,comment,7640041913717918983_comment_29,terbaik mb kedah,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362636,31,0,0,0,0.0,31
tiktok,comment,7640041913717918983_comment_30,he's a practical guy- genius n adaptable. he's great,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362639,200,0,0,0,0.0,200
tiktok,comment,7640041913717918983_comment_31,he is brilliant,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362642,33,0,0,0,0.0,33
tiktok,comment,7640041913717918983_comment_32,"not in Kedah only, even in other states , we want someone as strong as Sanusi 🥰",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362645,884,0,0,0,0.0,884
tiktok,comment,7640041913717918983_comment_33,pm to be😁,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362648,19,0,0,0,0.0,19
tiktok,comment,7640041913717918983_comment_34,he is genius,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362651,11,0,0,0,0.0,11
tiktok,comment,7640041913717918983_comment_35,"Even in KL,,he is our usung hero,,,🥰",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362655,1,0,0,0,0.0,1
tiktok,comment,7640041913717918983_comment_36,Pnbest,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362658,22,0,0,0,0.0,22
tiktok,comment,7640041913717918983_comment_37,That's why I choose PN...🥰,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362661,36,0,0,0,0.0,36
tiktok,comment,7640041913717918983_comment_38,yeahhhhs.,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362664,18,0,0,0,0.0,18
tiktok,comment,7640041913717918983_comment_39,The next PM,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362666,4,0,0,0,0.0,4
tiktok,comment,7640041913717918983_comment_40,anugerah dari Allah..untuk negeri kedah,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362669,127,0,0,0,0.0,127
tiktok,comment,7640041913717918983_comment_41,He is genius leader dan humor😁😁,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362672,3,0,0,0,0.0,3
tiktok,comment,7640041913717918983_comment_42,definitely a warrior!! #johorsupportsanusi,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362675,3,0,0,0,0.0,3
tiktok,comment,7640041913717918983_comment_43,Betul,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362679,0,0,0,0,0.0,0
tiktok,comment,7640041913717918983_comment_44,agree sir..🥰🥰,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362682,20,0,0,0,0.0,20
tiktok,comment,7640041913717918983_comment_45,genius 🥰,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362685,1,0,0,0,0.0,1
tiktok,comment,7640041913717918983_comment_46,🤲🤲🤲🤲🤲 he is a perfect in so many ways ..,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362688,0,0,0,0,0.0,0
tiktok,comment,7640041913717918983_comment_47,hell yeah he's a gem to kedah,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362691,2,0,0,0,0.0,2
tiktok,comment,7640041913717918983_comment_48,Betul MB Sanusi terbaik,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362694,523,0,0,0,0.0,523
tiktok,comment,7640041913717918983_comment_49,dia dh tawan hati rkyt!!!!!!!🥰🥰🥰🥰,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362698,174,0,0,0,0.0,174
tiktok,comment,7640041913717918983_comment_50,Yes,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362700,1,0,0,0,0.0,1
tiktok,comment,7640041913717918983_comment_51,kadang² kena buat gila juga baru org paham..gila yg cerdik.,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362703,5,0,0,0,0.0,5
tiktok,comment,7640041913717918983_comment_52,🥰🥰 love MB Sanusi,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362707,1,0,0,0,0.0,1
tiktok,comment,7640041913717918983_comment_53,MB Kedah terbaik,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362710,36,0,0,0,0.0,36
tiktok,comment,7640041913717918983_comment_54,Skg da popular 1 malaysia..🥰🥰,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362713,4,0,0,0,0.0,4
tiktok,comment,7640041913717918983_comment_55,MB Sanusi fighter,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362716,5,0,0,0,0.0,5
tiktok,comment,7640041913717918983_comment_56,paglima perang sir...😂😂😂,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362719,40,0,0,0,0.0,40
tiktok,comment,7640041913717918983_comment_57,"hebat mb kedah kami,agree🥰",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362722,4,0,0,0,0.0,4
tiktok,comment,7640041913717918983_comment_58,hadirrrr,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362725,2,0,0,0,0.0,2
tiktok,comment,7640041913717918983_comment_59,mb paling padu,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362728,34,0,0,0,0.0,34
tiktok,comment,7640041913717918983_comment_60,auta,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362731,4,0,0,0,0.0,4
tiktok,comment,7640041913717918983_comment_61,sangat setuju dgn MB..,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362734,1,0,0,0,0.0,1
tiktok,comment,7640041913717918983_comment_62,"Tu dia, baq hang.
Sempoi noo.
😁👍🏼💚✅",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362737,1,0,0,0,0.0,1
tiktok,comment,7640041913717918983_comment_63,Terbaikk Bossku🤲🤲🤲,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362740,4,0,0,0,0.0,4
tiktok,comment,7640041913717918983_comment_64,"Allhamdulillah, terbaik DS Sanusi",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362743,3,0,0,0,0.0,3
tiktok,comment,7640041913717918983_comment_65,🤣🤣🤣,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362746,1,0,0,0,0.0,1
tiktok,comment,7640041913717918983_comment_66,Alhamdulillah terbaik MB Kedah,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362749,3,0,0,0,0.0,3
tiktok,comment,7640041913717918983_comment_67,bukan saja Kedah perlukan Sanusi tp Malaysia perlukan dia🥰,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362752,3259,0,0,0,0.0,3259
tiktok,comment,7640041913717918983_comment_68,setuju..saya Sarawak pun harap sanusi jadi ketua menteri kami,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362759,2455,0,0,0,0.0,2455
tiktok,comment,7640041913717918983_comment_69,I suka cara yb ni beri setiap jawapan,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362762,185,0,0,0,0.0,185
tiktok,comment,7640041913717918983_comment_70,Sanusi di kedah umpama shahidan kasim di perlis....sgt popular utk rakyat negeri mereka....,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362765,4,0,0,0,0.0,4
tiktok,comment,7640041913717918983_comment_71,tgu bulan 8 ni kami angkat sanusi.undi dh x rahsia🥰,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362768,78,0,0,0,0.0,78
tiktok,comment,7640041913717918983_comment_72,🥰🥰🥰🥰😂😂😂Bakal PM SUATU HARI NNT..insyaallah semoga dipermudahkan ALLAH aaminn2..👍👍👍💪💪💪💪✅✅✅,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362771,138,0,0,0,0.0,138
tiktok,comment,7640041913717918983_comment_73,"I LOVE YB SANUSI ,MB KEDAH",,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362774,941,0,0,0,0.0,941
tiktok,comment,7640041913717918983_comment_74,2 org je mb yg aku minat. MB sanusi & MB Dr Sam,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362777,321,0,0,0,0.0,321
tiktok,comment,7640041913717918983_comment_75,👍👍terbaik..,,https://www.tiktok.com/@sanusimdnor/video/7640041913717918983,7640041913717918983,neutral,2026-06-11T01:13:30.362780,1,0,0,0,0.0,1
