Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
news,post,d76784133c5aecc0,This wasn't a 'Sheraton Move': Hadi says PAS-Bersatu split went through right process. This wasn't a 'Sheraton Move': Hadi says PAS-Bersatu split went through right process&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZVNTM0ZncEplQWMyb3BDd3JSRU4wQW5ITDZMcGVQLV8tZ0RtWXE4Uk5sTk1ibHAwNmV5b2ZETGJNX3RxMWpJTkJiUmdmeXB5dXdUTkFLeG9fNTFiY21MODUzWmJNbmFxblNvQ29VYk1iQlo3azZVeGwxcEx6dGNSS2JZOUI4UGI3cm5tLVFRVkZvc0Fsdmc2WDhHSzFsZG5ncjlzX1U0RnVieFF0RGVUMW84RFY5WWFKcm1yaGRyMmZnRnp4dUlGMTgwYzQ1T3VlTUZGaGVGSQ?oc=5,neutral,2026-06-11 10:48:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7080994248390198,english,Mixed/Urban,fear,0.04517866671085358,0.5994320511817932,0.15842333436012268,0.02920578606426716,0.0255874190479517,0.058352962136268616
news,post,198c22bd4cd9f667,Pas ends cooperation with Bersatu [WATCH]. Pas ends cooperation with Bersatu [WATCH]&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMihgFBVV95cUxPLUZ0SXFDak9Ka1VDY29tVjdoUTdvM2tsNU0yZS1zOFdIajZidkJvcXRFblJFWGdtWk5RSGhNQWNicGszUXNjNVRPbGdhYldsZ2RRdjJlR2lTVC11NGtKVkFlX2dWWmpIcXlxR1lpcHRJaklhLTk3SFJDaDUzcEc2YTJhSW5BQdIBkwFBVV95cUxOTlJRbVdXUFM0QXgtMVNmVUNOQ25Lb2w3cHpiczZyVVRyalk3b3ZsQmNQaG5tV2RfbkwzdlpzRVlyN1huY2hqV2dfTzg5dzExaVFESXVENTdZZjAyM3Yxb3RRYi1udS15dFkzdjZ6QlN1UHZpenZyTEI3cmhXOUstaDF6MVBzamFhVk96TF9ZaVFYYlk?oc=5,neutral,2026-06-08 15:35:11+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7167873382568359,english,Mixed/Urban,no_clear_emotion,0.043168019503355026,0.021234439685940742,0.07580586522817612,0.03103041648864746,0.20140649378299713,0.0417289100587368
news,post,0533beaa3f687aa1,Why UMNO is the Biggest Beneficiary of Malaysia’s PAS-Bersatu Divorce - The Diplomat – Asia-Pacific. Why UMNO is the Biggest Beneficiary of Malaysia’s PAS-Bersatu Divorce&nbsp;&nbsp;The Diplomat – Asia-Pacific,https://news.google.com/rss/articles/CBMiowFBVV95cUxOYnhwQ0tmakJuM1dnOU5VOXVXcVpDT3JqTkwtMThYU29JMHFoVDFfNzdKcEw4Z0lnZ3dyc0lYVzJrM0pDRXdQZkhGTDJTLU9INnJ1dHUwUGZ6ZlhiU3Vrb2pvR1lsYl9vOTVJY3FtV04wNVZVOHM1VFlWX1VCWk5OTkI5WHFYeXh2X0lmMkNCWm1ET0JGRnB2N2V5SGp3VE03eEhv?oc=5,neutral,2026-06-11 06:21:29+00:00,0,0,0,0,0.5,0,0.0,neutral,0.784523606300354,english,Mixed/Urban,love,0.01656789891421795,0.02891077660024166,0.04512564092874527,0.061597585678100586,0.4800449013710022,0.19286224246025085
news,post,fada5578d8a8d738,PAS-Bersatu split: Who gets Perikatan Nasional coalition?. PAS-Bersatu split: Who gets Perikatan Nasional coalition?&nbsp;&nbsp;The Straits Times,https://news.google.com/rss/articles/CBMixgFBVV95cUxNaUZ1dll1TzR3U0xZZDZkb0dMUk1WZnczVWRMMTRBSTAzbU9SbWR6ZUpncksyV2U4RDRfd3pzRWFxZ1dLRDJQdURLalNTUGJCanptMzUxM1B0bkhma0lHbVM3VG5jb2ItUFVqWWhsVnFoVG9ZdnVBX2VnSFpOa05JWWdXSjZBZzdyamhMY2thOFdVSjNZOGxwRnMtYXNGVkJHYkZjZWpQU2E3eVFveVpaRTllNzdYWC1lWVNSNXRBMjdWZ3NWZEE?oc=5,neutral,2026-06-09 12:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8861837387084961,english,Mixed/Urban,no_clear_emotion,0.02053365670144558,0.01663981005549431,0.04726601764559746,0.01815197989344597,0.16745692491531372,0.0281134694814682
news,post,d2cf3ae4ce79aa77,SNAPSHOT | PAS leaders justify Bersatu split; DIGP warns of new drug for e-cigarettes. SNAPSHOT | PAS leaders justify Bersatu split; DIGP warns of new drug for e-cigarettes&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTE15QV9xMjBfZTBPd21yeWE0T3dHOFA3RV9lU2hpdkZxajlUaUIwcHpqblRXY2VtaTcxMm1ySjIyVkRYXzRrZmZvMDJQdEQtZTVGUUE?oc=5,neutral,2026-06-11 10:28:27+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8638131022453308,english,Mixed/Urban,no_clear_emotion,0.03677508234977722,0.019972270354628563,0.0800197497010231,0.023115942254662514,0.15861177444458008,0.030455179512500763
news,post,e5850cf5caec6bca,"PAS cuts ties with Bersatu, but PN remains in limbo. PAS cuts ties with Bersatu, but PN remains in limbo&nbsp;&nbsp;DayakDaily",https://news.google.com/rss/articles/CBMif0FVX3lxTE40b01sZWprWUNPRnA1QlBhQ0JKYTViQjV5OFpFYUY5VG0tb25sZEdpRnJqOTZ0YzNTeHA2eXVNRVBQOVozMXlVeUxKUFN4YlRXRVdfVFdOWGpEb2xNTl9fVW1CdnZnSWdLNzB2dlZNdjlfeW9rZjlvUjgxcE5aZ2M?oc=5,neutral,2026-06-11 07:58:28+00:00,0,0,0,0,0.5,0,0.0,neutral,0.576887309551239,english,Mixed/Urban,no_clear_emotion,0.20789949595928192,0.04614490643143654,0.05159055441617966,0.030105743557214737,0.06379088014364243,0.0435023196041584
news,post,8035b16cbeb39a02,"Perlis sole opposition member tells PAS, Bersatu to quit politicking and serve the people. Perlis sole opposition member tells PAS, Bersatu to quit politicking and serve the people&nbsp;&nbsp;The Vibes",https://news.google.com/rss/articles/CBMizwFBVV95cUxPTWJ0azdwM1phdzJXb2tmNkFMY0tPaHAtREF1S05JYmZfOGdZQjRBeWRLazI2WU9jWHYwbUtuT2VzNkFsNEtoNTNlaTdYYy1RbXNfQ3RKcER5TXZYWW5HUUdjbmJZSEVyWTltVjg4bHZyc3RDQjlnekhzRnF4SU83bm1nMk8yZ0FUZk9VV3AtMW1ES1ZDcVhXOXp0MGZoZnFrNTF2QVpZVHZjeUNvdUZUN3ZEbWVhX1dDRHotc2FtUHNPSXZhc0VzdGV6YkZLRU0?oc=5,neutral,2026-06-11 01:13:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8269125819206238,english,Mixed/Urban,love,0.09067024290561676,0.01810261607170105,0.05850690230727196,0.06894943118095398,0.5488422513008118,0.025079568848013878
news,post,16edda3ca9379a19,"PAS cuts ties with Bersatu, says Abdul Hadi. PAS cuts ties with Bersatu, says Abdul Hadi&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMilwFBVV95cUxNSUdlQ3VTX3lrRF8xc2JDVFpJM1VnQjRmYl9WbHUxQlRVLXhTWmNsZ0wzOE1Rb1p3MjRkY0kwQnptcHBPazMxQVV5cEQ1Z210NW1wcVBsMW53cC1pN3pPemdGQWJ1ajZXWWJibVB0Tmx6LXdJOXRYLWw5d3owVjh6OUNWRzR1dVZncWFpNWtWMjdmR3ppMUxn?oc=5,neutral,2026-06-08 15:36:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6914660930633545,english,Mixed/Urban,no_clear_emotion,0.03592901676893234,0.012490280903875828,0.04887127876281738,0.021619314327836037,0.39975929260253906,0.02494509145617485
news,post,4b99691d90e4b87f,"Malaysia’s PAS severs ties with Bersatu, throwing opposition pact PN's fate into question. Malaysia’s PAS severs ties with Bersatu, throwing opposition pact PN's fate into question&nbsp;&nbsp;CNA",https://news.google.com/rss/articles/CBMiogFBVV95cUxQUjB0a0QzV25hVTlMUi0xYWtqTFA3M3BncTNodm5lWC1PcnFpbGd5MDhwM2NqUVZkT1RoX3JWQlJVN3dTSTl0Z1hEeWpjSml2eTRuanYxN0lmRVVmWHNZUjR0Z2x6YWNDb2w2b09lZm4wdVgxZUlBSzcyTU15UGhOYjRLbmRpVlMxTmt4WG4yZS1jN0VVX1RxTldZcU1KMEJKTWc?oc=5,neutral,2026-06-09 06:37:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8156986832618713,english,Mixed/Urban,no_clear_emotion,0.11019972711801529,0.025464067235589027,0.10015074908733368,0.029493950307369232,0.13481605052947998,0.027291638776659966
news,post,10c7fe5ff56cd752,"Pas-Bersatu split hands advantage to rivals, say analysts [WATCH]. Pas-Bersatu split hands advantage to rivals, say analysts [WATCH]&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMirwFBVV95cUxORWE2TVRPdFJjd0hMY0hMTmF5cXN4aEgySlhrMGJBcGxWbV92Qm83Vkx1VnZrUjJWNEhCV1dFMHBFZFRIWjgxV0VCdmFDMUJGT1FRMjVEdzBzV3ZnNEJRTkp5TjlQZFExSTJiRG9WNkN4S3VwQmhjN25HM3pXMXg4T3VtQzg1dW5feG5lVjZQQ0F1WE42STc2VWNCTUVxaWRNcTRRZmsxN0c5b2syVnJn0gG0AUFVX3lxTE1NX0hLaVpYWWhxRnB3OVhnLXRpYVhqVjNScC0yVF9jTjYzWDZMazhoZHpObllhVktONlBMYkZQd25sRktGQnd3RUNab3FUaFhiaVhjTlAyV0FORUVXMjZPcVFoMTk1MWV1YjRuemZPdkZZcTN6aXhRN2pSZFN3V0o0N2syRk9aeVRNOUxVR0t2U1lXak4yRFdLdXUtUlB2NzZtYXJRQk9iN3VVX1VlNU1vdEREYQ?oc=5,neutral,2026-06-10 23:01:37+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8624626994132996,english,Mixed/Urban,no_clear_emotion,0.02427312731742859,0.009250813163816929,0.03718431666493416,0.011570747010409832,0.055333781987428665,0.020294347777962685
news,post,3502d18f0c0d6e8e,"Malaysia’s PAS party cuts ties with Bersatu, says president Abdul Hadi Awang. Malaysia’s PAS party cuts ties with Bersatu, says president Abdul Hadi Awang&nbsp;&nbsp;The Straits Times",https://news.google.com/rss/articles/CBMiogFBVV95cUxPaV92SXhFTzh1MnFjSjFjS0ZYcmFQX0ZnbjFENTNxUkRBNnBWRnZlb294Y0xtMXh6d2xZYjVNOHRMZ3Z0WE1TRHVkRk4tMGxQNFhPVmo4Tng5Tmx1aE00YkQ3ZjNKVkZtQUZRTUpmQUhEU1JKSzdQSDk2UHhNel9NTjBoNEZLaE12OW54b0VMN1hISHV5bjAxZzVtV09abXVBRWc?oc=5,neutral,2026-06-08 16:10:31+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7726107239723206,english,Mixed/Urban,no_clear_emotion,0.03276301920413971,0.013965016230940819,0.061752960085868835,0.023900367319583893,0.18874377012252808,0.028895732015371323
news,post,eafa0f14c9a9c708,"Gerakan remains committed to Perikatan amid PAS, Bersatu split, says Lau. Gerakan remains committed to Perikatan amid PAS, Bersatu split, says Lau&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMivAFBVV95cUxPNHhCYmpZQlNydkZ5UGNSVm9jVHFsME9mSF9RX21tcTN0RnhQNEw4ampWazc4WkFtNW5kZ1REN2h5T1ctM2lBaHFSazlXRGhBdk03UnZHeGVnOXlNakc5SmVmcDRPMEhkSWN6SnMwWFdwSXdyVEpvSUpDTjhjenJHRVVMZ1J4RUNiS0lnY05CeWVjUGVaNXJDbVhrYnBSa0pod1h5SU9GSnNLM21jX1J5RnBoOWh4WDVfbE9faw?oc=5,neutral,2026-06-09 11:40:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9178970456123352,english,Mixed/Urban,love,0.0546073354780674,0.03218652307987213,0.3760697543621063,0.023471688851714134,0.45971953868865967,0.015638107433915138
news,post,d38cd846cc3ec379,PAS calls it quits with Bersatu. PAS calls it quits with Bersatu&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOZ1NCVS1LNlZ5eEpPQWlSNHVzRTRyVEVUX2FfM213bi1Ib3dBMjFvd3oya25SdnlrR0ljNndaMVhZU0JoZU9EYktsUkV4d3owaGduQk5FYXd3ZTRsdVFFRHBjS05UVlN5bDhDRl9WcGtkVkZmT1pTUVlKSzhVRkhpUUhfelJfd1Bu?oc=5,negative,2026-06-08 23:59:50+00:00,0,0,0,0,0.15116997063159943,0,0.0,negative,0.4961000978946686,english,Mixed/Urban,love,0.0524221770465374,0.013983666896820068,0.06185707822442055,0.05329960212111473,0.4855634570121765,0.025539277121424675
news,post,d1e1017b8e163d40,"PAS can no longer remain under PN with Bersatu, says info chief. PAS can no longer remain under PN with Bersatu, says info chief&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMisgFBVV95cUxNUHhtSkxHM3JEUzBJN3dSRWphaTB5RmZoSl80OEptRWhaZWh6LWJWSUZ0MWdyclo2ZzJDOGZYWHBGYTliVTVjVTN5V0pRMHZPSW95TVhJbFJqbEtPc1FjNkVoUkdsNGVYVFdQMU5xSTlTLU5QV2pmM2xsb1pmdTlHcEtlMnFUdVBVS2FPV3NKRjlJYmdoOE5OczVmTWVrNUMxbHpEczhXSV84ek1XNFZFQlJB?oc=5,neutral,2026-06-09 02:41:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6644811034202576,english,Mixed/Urban,fear,0.2274920791387558,0.3331524431705475,0.02534772828221321,0.22282490134239197,0.09182297438383102,0.06076180934906006
news,post,03118ec0a6443877,"'Just don't say it's our doing', Umno veep Khaled quips when asked about PAS-Bersatu fallout. 'Just don't say it's our doing', Umno veep Khaled quips when asked about PAS-Bersatu fallout&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNQmQzejZNN3ZoWTBpS0plOEtYemZBaHFWTkFrbGFvMlJrRDl6Slc4bldJWnJEdDdudDAya3pDMkhfczAwelc3bTNxQjJuQU1lcjAxOGVQMWZFZnZQTzhoWTd0MUZvRTRFbEJQUHFENmZwRy1rRFFrSWctRVhPRnZmRGtaUTBkd19td1JEVTdIWmtMeGZRbEphQWxsMGw3cFlnZVN3UWtmY2steXExLVZmNWFEa25CeDFscTZIVERjaGdPbkdzUG5ZSGpMRzFCR2w4TGRIejlHelJ0czJZWHBjSUVWWQ?oc=5,neutral,2026-06-09 05:48:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.5417162775993347,english,Mixed/Urban,love,0.047849781811237335,0.021968035027384758,0.02675217017531395,0.03754867985844612,0.412915974855423,0.05602820962667465
news,post,f5c0dfdb9f1509ac,YOURSAY | Bersatu has to reap what it sowed. YOURSAY | Bersatu has to reap what it sowed&nbsp;&nbsp;Malaysiakini,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9qbUFtamFxVWVVQTI0czBYa1E1ckpVbDNXSVp1WUFSckdNbVhPLU1USjhvN2hXTFhKSjRoSjMwWTRPa00wbEh4RExDU2h5eWdobEE?oc=5,neutral,2026-06-10 23:45:18+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7972362041473389,english,Mixed/Urban,love,0.0734085664153099,0.0386965312063694,0.10347815603017807,0.045405127108097076,0.3991958796977997,0.03807922452688217
news,post,f8d95d8ea88e5685,"Bersatu should leave PN, says Selangor PAS Youth. Bersatu should leave PN, says Selangor PAS Youth&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMirAFBVV95cUxQTWNzU0x0REZZRWpTbmZfaU9nQS1ReW5RdGIxRk44TDNYcWtobXNucUJxaTk1aGQwcjlVT0YxaEtuZXhMU3lHQ0h1Zzh0TS1jOVJxdVBqaUw5c0d1R05zZlNTWTZ0V3NCOVRRS3EwSU9YMmRhREcxMUhSMmU0dmZDSGZoOGY3Y05iRlQwMXgwSXhFRDBaZW14QVNTdHRmZjVWbEs4WE0wZFN6R2dD?oc=5,neutral,2026-06-11 08:22:36+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8181334137916565,english,Mixed/Urban,love,0.025893714278936386,0.016663536429405212,0.3695259094238281,0.01576218381524086,0.37729981541633606,0.02927558310329914
