Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,SourceName,PostID,SourceID,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,analysis_mode,geo_ns,narrative_solo,narrative_split
news,post,6ba68adc500cb28f,沙努西喊话横扫吉打 国盟放眼攻下所有国州议席. （亚罗士打13日讯）吉打州务大臣拿督斯里莫哈末沙努西放眼在来届吉打州选举，以及第16届全国大选中实现全面胜利，不仅要守住现有优势，更誓言拿下州内全部36个州议席及15个国会议席，进一步扩大国盟在吉打的政治影响力。身为伊斯兰党全国选举主任的沙努西指出，国盟目前在吉打已建立稳固基础，加上基层组织长期保持备战状态，使他对未来选举充满信心，而人民持续给予支持，将成为国盟争取更大突破的重要力量。他表示，国盟现阶段已掌握33个州议席，即使未来政局出现变化或合作模式有所调整，阵营仍将全面出征每一个选区，并以赢...,https://www.orientaldaily.com.my/news/north/2026/06/13/825497,positive,2026-06-13 10:36:00+08:00,0,0,0,0,0.8269206553697586,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,positive,0.4230688512325287,multilingual,Unknown,happy,0.033345744013786316,0.09620895981788635,0.724387526512146,0.011860562488436699,0.03585614636540413,0.022438229992985725,ml_models,False,False,False
news,post,32dca8ea8908f20b,"Kemelut di Negeri Sembilan uji kredibiliti media. SEREMBAN: Di sebalik kemelut pemerintahan Negeri Sembilan yang terus mencetuskan perhatian ramai, pengamal media arus perdana berdepan antara cabaran paling sukar apabila perlu menyalurkan maklumat yang pantas, tepat dan berimbang di tengah-tengah lambakan spekulasi serta maklumat tidak sahih yang b",https://www.bharian.com.my/berita/nasional/2026/06/1571096/kemelut-di-negeri-sembilan-uji-kredibiliti-media,negative,2026-06-13 10:21:29+00:00,0,0,0,0,0.0005698263645171897,0,BH,bm,melayu,Komuniti Melayu,bharian.com.my,melayu,direct:BH,direct_scrape,Berita Harian,,BH,negative,0.9981005787849426,malay,Malay/Bumiputera,anger,0.6947637796401978,0.08790004253387451,0.04786485433578491,0.025425570085644722,0.041327301412820816,0.020189693197607994,ml_models,True,False,False
news,post,87f6a667fd110df9,"PRN Negeri Sembilan: Pembahagian parti gabungan PH selesai, paling pantas - Aminuddin. am@hmetro.com.my Seremban: Pakatan Harapan (PH) Negeri Sembilan kekal untuk bergerak solo apabila akan bertanding semua 36 kerusi Dewan Undangan Negeri (DUN) pada Pilihan Raya Negeri (PRN) Ke-16, pada 1 Ogos depan. Menteri Besar merangkap Pengerusi PH negeri, Datuk Seri Aminuddin Harun, berkata pemb",https://www.hmetro.com.my/mutakhir/2026/06/1369299/prn-negeri-sembilan-pembahagian-parti-gabungan-ph-selesai-paling-pantas,neutral,2026-06-13 09:51:57+00:00,0,0,0,0,0.5,0,HMETRO,bm,melayu,Komuniti Melayu,hmetro.com.my,melayu,direct:HMETRO,direct_scrape,Harian Metro,,HMETRO,neutral,0.9712610840797424,malay,Malay/Bumiputera,no_clear_emotion,0.19194169342517853,0.059618961066007614,0.13703912496566772,0.029272599145770073,0.08673766255378723,0.03391404077410698,ml_models,True,True,False
news,post,633f4277672f6b4a,戴子豪——柔佛州选：华裔和巫裔网民网上极端化政治分歧. 语言不通，如隔一道墙。为了不让演算法影响和干扰，笔者在多数社交媒体平台，都开三个账号：一个中文为主，一个国语为主，一个混合三语。这三个账号的演算法，都是推向不同语言群体，即是中文、马来语和英文群体。英文群体与中文群体相似。在政治方面，中文和马来语两个群体在网上的方向，是极端化的。同一个政治课题，马来群体一面倒支持，同时中文群体一面倒嘲笑。反之亦然。马来同胞身边，总有几位华裔朋友；而华裔身旁，也有几位马来同事朋友。这些“异类”，往往都会附和大多数，给多数人造成一个错觉。譬如，华人某些马来同事和马来...,https://www.orientaldaily.com.my/news/longmen/2026/06/13/825360,negative,2026-06-13 08:00:00+08:00,0,0,0,0,0.07092605531215668,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,negative,0.7635798156261444,multilingual,Unknown,anger,0.44691675901412964,0.04324524104595184,0.04348481446504593,0.03888948634266853,0.13426241278648376,0.023242853581905365,ml_models,False,False,False
news,post,8b61d7c5f1ea3c1b,赖芊翠：行动党的做派与逆鳞. 最近柔佛政坛最受关注的消息之一，莫过于原任士姑来州议员玛丽娜宣布退出政坛，不再寻求连任。如果只看事件本身，这似乎只是一次普通的人事变动。然而，当消息出现在州选讨论逐渐升温的时刻，再结合随后披露的党内安排，它所反映的，不仅仅是一个政治人物的个人选择。某程度上，这件事让外界看见了行动党长期以来的一种政治做派，以及这种做派第一次遇到不愿买账的人时，会产生的结果。行动党向来强调整体利益高于个人安排，一切以大局为重。从过去历届大选到州选，候选人跨区上阵、调换选区、突降天兵、腾出席位让新人或借调其他区的强人...,https://www.orientaldaily.com.my/news/longmen/2026/06/13/825115,positive,2026-06-13 07:40:00+08:00,0,0,0,0,0.8284841954708099,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,positive,0.42828065156936646,multilingual,Unknown,sadness,0.2119511514902115,0.07400606572628021,0.011665969155728817,0.47380074858665466,0.051249802112579346,0.08264628797769547,ml_models,False,False,False
news,post,333eb83ed15c2301,郑名烈：行动党能否增加议席看马来票. 柔佛州1959、1982、1995选举时，国阵均保持一百巴仙胜利。而行动则在1969、1974、1978年，在李高先后夺得君隆南峇与居銮州议席之后，也在1986、1990、2008年在其他华人区有所斩获。到了2013、2018和2022年更在混合区有所突破。只不过迄今仍未能在马来区站稳阵脚。2022年第十五届大选火箭同时在亚依淡、丰盛港和笨珍两个马来选民占大多数的国会议席派马来候选人上阵，结果得票率仅各有34.16%、14.52%和27.97%，并且差不多是来自各选区内的华裔选民。此次州选恰好可...,https://www.orientaldaily.com.my/news/longmen/2026/06/13/825325,negative,2026-06-13 07:10:00+08:00,0,0,0,0,0.1595144033432007,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,negative,0.46828532218933105,multilingual,Unknown,no_clear_emotion,0.034650299698114395,0.22426864504814148,0.05296628177165985,0.04183461144566536,0.04320358857512474,0.25979071855545044,ml_models,False,False,False
news,post,f4ad17dffa10fd26,"Saya mahu jemput Onn Hafiz duduk sebelah saya dalam kereta api – Loke. SEREMBAN: Setiausaha Agung DAP, Anthony Loke mengundang Menteri Besar Johor, Datuk Onn Hafiz Ghazi menaiki KTM Komuter Selatan bersama sempena pelancaran perkhidmatan itu pada Selasa depan. Menteri Pengangkutan itu berkata, beliau tidak mempunyai masalah dengan mana-mana pihak yang enggan duduk bers",https://www.utusan.com.my/nasional/2026/06/saya-mahu-jemput-onn-hafiz-duduk-sebelah-saya-dalam-kereta-api-loke/?utm_source=rss&utm_medium=rss&utm_campaign=saya-mahu-jemput-onn-hafiz-duduk-sebelah-saya-dalam-kereta-api-loke,negative,2026-06-13 04:13:20+00:00,0,0,0,0,0.0008733808994293435,0,UTUSAN,bm,melayu,Komuniti Melayu,utusan.com.my,melayu,direct:UTUSAN,direct_scrape,Utusan Malaysia,,UTUSAN,negative,0.9970887303352356,malay,Malay/Bumiputera,love,0.06002258509397507,0.15680935978889465,0.10409674048423767,0.05257296934723854,0.24833637475967407,0.1601659059524536,ml_models,True,False,False
news,post,3d44ac5b6e9e36db,"Bersatu perlu sedia tanding PRN guna logo sendiri, kata penganalisis. Ahmad Zaharuddin Sani Ahmad berkata ia memandangkan kedudukannya dan hala tuju PN yang tidak menentu ketika ini.",https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/06/13/bersatu-perlu-sedia-tanding-prn-guna-logo-sendiri-kata-penganalisis,positive,2026-06-13 02:00:23+00:00,0,0,0,0,0.8483199536800384,0,FMT,bm,melayu,Komuniti Melayu,freemalaysiatoday.com,melayu,direct:FMT,direct_scrape,Free Malaysia Today,,FMT,positive,0.4943998456001282,malay,Malay/Bumiputera,fear,0.12578313052654266,0.7992966771125793,0.02976875752210617,0.014574365690350533,0.009024345315992832,0.011647983454167843,ml_models,False,False,False
news,post,54ba845dcbdad462,"YOURSAY | Question EC by all means, but do it responsibly. 'Nga is both right and wrong.'",https://www.malaysiakini.com/news/777361,neutral,2026-06-13 01:11:36+00:00,0,0,0,0,0.5,0,MKINI,bm,melayu,Komuniti Melayu,malaysiakini.com,melayu,direct:MKINI,direct_scrape,Malaysiakini,,MKINI,neutral,0.8064449429512024,english,Mixed/Urban,love,0.044476356357336044,0.02229222282767296,0.1037086769938469,0.013322620652616024,0.7440962195396423,0.015143499709665775,ml_models,False,False,False
news,post,57f56f20ee65e525,【森州选举】陆兆福：为防后门政府夺权 希盟宁解散州议会还政于民. （芙蓉12日讯）民主行动党秘书长陆兆福表示，森美兰州政府此前面对部分人士试图通过“后门政府”方式夺取政权，因此希盟宁愿选择解散州议会，把权力重新还给选民。他说，森州人民不会接受后门政府，因此希盟决定还政于民，由选民决定州政府的未来归属。“让人民成为裁判，由人民来作出决定。我们不要再出现只有17席（弱势执政）的情况，我们的目标是赢得20席以上。”陆兆福今晚在希盟竞选机制推介仪式上致辞时，这么指出。同时，他也宣布，行动党在来临的森州选举中，不会要求增加任何议席，而是专注于捍卫现有的11个州议席。他说...,https://www.orientaldaily.com.my/news/central/2026/06/13/825468,negative,2026-06-13 00:42:00+08:00,0,0,0,0,0.12310095727443696,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,negative,0.5896634757518768,multilingual,Unknown,no_clear_emotion,0.23102021217346191,0.07097155600786209,0.12290029972791672,0.05257035419344902,0.13846755027770996,0.02879859134554863,ml_models,True,False,False
news,post,87b66082317e7a15,下周二推介古来直达新山南部 陆兆福邀翁哈菲兹“同坐首趟通勤列车”. （芙蓉12日讯）交通部长陆兆福表示，交通部将于下周二（16日）推介从古来直达新山南部的通勤列车服务，同时也会邀请柔佛看守州务大臣拿督翁哈菲兹一同乘坐首趟通勤列车。也是民主行动党秘书长的陆兆福调侃，即使翁哈菲兹曾说过不愿意与行动党同桌，但他也依然邀请前者。“我欢迎他与我同坐，一起乘搭从古来到新山的电动火车。这就是我们的态度和精神，也是我们向首相拿督斯里安华学习到的精神。”陆兆福今晚在希盟竞选机制推介仪式上致辞时，这么指出。他也强调，行动党不会因为有人拒绝合作而心生敌意。他说，行动党是务实而非傲慢的...,https://www.orientaldaily.com.my/news/nation/2026/06/13/825467,positive,2026-06-13 00:38:00+08:00,0,0,0,0,0.8783791035413742,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,positive,0.5945970118045807,multilingual,Unknown,no_clear_emotion,0.09445849061012268,0.025494104251265526,0.08426599949598312,0.05028916522860527,0.3336348831653595,0.0437757670879364,ml_models,True,False,False
news,post,cd471066e3f6cd9f,"Harapan leaders frame N Sembilan polls as verdict on BN 'betrayal'. Political instability caused by Umno players was unfounded, says Anwar.",https://www.malaysiakini.com/news/777358,negative,2026-06-13 00:30:10+00:00,0,0,0,0,0.10166938304901121,0,MKINI,bm,melayu,Komuniti Melayu,malaysiakini.com,melayu,direct:MKINI,direct_scrape,Malaysiakini,,MKINI,negative,0.6611020565032959,english,Mixed/Urban,anger,0.3611967861652374,0.1328868567943573,0.09495411068201065,0.24859119951725006,0.06362366676330566,0.023261597380042076,ml_models,False,False,False
news,post,8d87a91dd9a3ba9c,【森州选举】安华：我没有把巫统视为政府里的敌人 不耍手段搞背刺. （芙蓉12日讯）首相拿督斯里安华强调，他在团结政府架构下与各政党，包括巫统，都保持合作关系，并未将任何盟党视为“内部敌人”。“我和所有朋友合作，当然包括巫统。我从来没有把他们视为团结政府里的敌人。我愿意倾听，也愿意合作，我们彼此互相包容。”“我们本来就是一起合作执政。拿督斯里阿米努丁担任州务大臣，行政议员也来自各个政党。”“每一次阿米努丁在森美兰与我商讨事务，我从来没有质疑过他。为了维持团结政府和合作关系，我从来没有质疑。”“身为首相，你们知道我手上拥有多大的权力。你们可以问陆兆福、哥宾星、赛夫...,https://www.orientaldaily.com.my/news/central/2026/06/13/825465,positive,2026-06-13 00:07:00+08:00,0,0,0,0,0.8522474318742752,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,positive,0.5074914395809174,multilingual,Unknown,love,0.08274758607149124,0.021970946341753006,0.06377281993627548,0.04965857043862343,0.3753909468650818,0.037259139120578766,ml_models,True,False,False
news,post,7d1539672319719c,【森州选举】安华：阿米努丁没贪没滥权 某些人却“急着抢夺”. （芙蓉12日讯）首相拿督斯里安华对森州政府被推翻的原因表示质疑，他说，森州看守大臣拿督斯里阿米努丁没有面临任何滥用权力或诚信相关的指控。他今日在森州希盟竞选机制推介会上说，所以没有任何合理理由可以引发政治危机，甚至迫使该州举行选举。“我在内阁会议、对外都说过，大家先忍耐一下，让我们先专注做好工作。我们之所以要成为一个受人尊敬的政府，是为了什么？就是为了照顾人民，照顾人民的吃喝、物价、慈悯援助金等。先把这些事情做好。”“请大家先耐心等待，之后自然会有选举。但（有人）还是不肯等。总觉得可以推翻政府。...,https://www.orientaldaily.com.my/news/central/2026/06/13/825466,negative,2026-06-13 00:07:00+08:00,0,0,0,0,0.1305762380361557,0,ORIENTAL,cina,cina,Komuniti Cina,orientaldaily.com.my,cina,direct:ORIENTAL,direct_scrape,Oriental Daily 东方日报,,ORIENTAL,negative,0.5647458732128143,multilingual,Unknown,anger,0.296527624130249,0.04648522287607193,0.06895099580287933,0.04704752564430237,0.23157955706119537,0.03602408617734909,ml_models,True,False,False
news,post,ce50c95030385aff,"Kontroversi tukar kerajaan uji keyakinan terhadap Umno N Sembilan, kata penganalisis. Mazlan Ali berkata dakwaan rundingan menukar kerajaan negeri boleh mengalih tumpuan rakyat daripada hala tuju Umno Negeri Sembilan menjelang PRN.",https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/06/13/kontroversi-tukar-kerajaan-uji-keyakinan-terhadap-umno-n-sembilan-kata-penganalisis,negative,2026-06-13 00:00:00+00:00,0,0,0,0,0.0004965662956237793,0,FMT,bm,melayu,Komuniti Melayu,freemalaysiatoday.com,melayu,direct:FMT,direct_scrape,Free Malaysia Today,,FMT,negative,0.9983447790145874,malay,Malay/Bumiputera,no_clear_emotion,0.1836065649986267,0.04501229152083397,0.10916344076395035,0.02115832082927227,0.08971711993217468,0.023288363590836525,ml_models,True,False,False
news,post,d8915bc2ff9c8d44,沙努西冀SG4州选  与全国大选同步举行 | 中國報 China Press. （亚罗士打13日讯）由国盟所执政的4州政府（SG4）预计会与全国大选，同步举行。这4州分别为吉打、登嘉楼、吉兰丹及玻璃市。莫哈末沙努西伊斯兰党选举主任拿督斯里莫哈末沙努西指出，同步举办州选和全国大选将更具效率，不仅有助于各党竞选机制的部署，也能节省大量开支。他说，他曾就此事与首相拿督斯里安华进行交流，而后者也认同州选与全国大选同步举行的构想。“我经常与首相谈及同步举行选举的问题，还曾询问大选日期，他透露相关安排仍可进一步商讨。”沙努西于昨晚...,https://www.chinapress.com.my/20260613/%e6%b2%99%e5%8a%aa%e8%a5%bf%e5%86%80sg4%e5%b7%9e%e9%80%89-%e4%b8%8e%e5%85%a8%e5%9b%bd%e5%a4%a7%e9%80%89%e5%90%8c%e6%ad%a5%e4%b8%be%e8%a1%8c/,neutral,,0,0,0,0,0.5,0,CP_MY,cina,cina,Komuniti Cina,chinapress.com.my,cina,direct:CP_MY,direct_scrape,China Press (全国 — filter 森美兰),4980775.0,CP_MY,neutral,0.9021217226982117,english,Mixed/Urban,love,0.034060753881931305,0.03780537471175194,0.257109135389328,0.018955323845148087,0.36223286390304565,0.047224707901477814,ml_models,False,False,False
