platform,post_content,comment_content,engagement,sentiment,date
x,,"@FiersaBesari Ingatannya membekas karena produknya identitas, hanya sensasi untuk menaikkan existensi dikemudian hari.",32,neutral,NaT
facebook,,"Nombor upahan tak masuk akal.

Berapa kerugian peniaga2 bukit bintang .... orang tak datang cuti panjang?

Menteri senyap ajer tak sebut total cost ... motac, dbkl, pdrm, swcorp, mrt dan lain2. Berapa",29,negative,2026-05-06 22:09:21+00:00
x,,@bumilangit Literally me every time malas nak pergi kerja,27,neutral,NaT
facebook,,"Dik,ko jelah pi ganti menteri tuak tu...1 post ko dah kalahkan berpuluh tahun pengalaman politics beliau itu...aku yg keje hotel kt k.l ni sgt mudah hadam analisa ko ni dgn ia adalah 98% tepat..lg 2% ",25,negative,2026-05-07 11:54:00+00:00
facebook,,"Sumber rujukan (boleh check sendiri):

1. Artikel asal Rain Rave RM200 juta (TRP, 5 Mei 2026):
https://www.therakyatpost.com/news/malaysia/2026/05/05/rain-rave-festival-draws-80000-over-three-days-gen",23,neutral,2026-05-06 16:13:16+00:00
facebook,,"Terima kasih atas penulisan. 

Semoga MoT terbuka kepada kritikan dan cadangan yang baik dan bernas 🙏",21,positive,2026-05-07 05:49:29+00:00
x,,@bumilangit https://t.co/DoywyMNkMy,21,neutral,NaT
x,,"@ans47 Ayah saya di Malaysia, benar kah belum bisa balik keluar malaysia ?? Dah 2 tahun ini dia gak bisa balik",18,negative,NaT
x,,@FiersaBesari Pagi mniez,18,neutral,NaT
x,,"aminnn, makasih doa-doanya bang tweeps. 🙏 

buat semua yang lagi berjuang bayar maupun lunasin, semoga dipermudah dan lancar. dan aku masih ada 4 apps yg menunggak, insyallah bertahap aku selesaikan.
",17,negative,NaT
facebook,,"Kalau cek kedai2 ayam gepuk yg famous , pekerja pun seberang, suntik x ada, kursus x ada, berantai , tatoo. KKM, MBSA x tahu la dah amik tindakan atau belum. Kedai yg pernah kena rush ngan imigresen p",16,negative,2026-05-17 04:32:47+00:00
x,,"@FiersaBesari aku lebih suka dijajanan sederhana tapi cintamu begitu mendalam, ketimbang standarisasimu hanya terikat oleh restoran siap saji, hhhmmmm",16,neutral,NaT
x,,"@ans47 @twtkerjakosongg 8.menteri semakin ramai
9.hutan semakin botak",15,neutral,NaT
facebook,,malaysia ni ade 13 negeri...kalau la diorg ni bawak keunikan tiap negeri ni dari segi persembahan..permainan...pakaian tradisional...pasti lg meriah..tp tu lah...nak jugak main air...,14,negative,2026-05-07 11:11:26+00:00
x,,"@FiersaBesari Aku penikmat kenangan, aku juga penikmat rindu.  
Yang lalu memang sudah berlalu, tapi aku rindu ingin bertemu.",13,positive,NaT
facebook,,Akhirnya jumpa ulasan yang dinantikan. Terima kasih. Ini sekaligus menjawab tohmahan kononnya yang tolak pesta air ialah ekstrimis.,12,positive,2026-05-07 09:47:46+00:00
x,,"@FiersaBesari Lebih enak makan di rumah
Kalo orang tua nya kayak serek arnold.",12,neutral,NaT
facebook,,Banyak2 nama..nama yg sama tulah yg nak letak..bnyk lagi nama lain ..nama nasi lemak maria ni memg famous kat mentakab ...kalo temerloh nnasi lemak azhar...,11,neutral,2025-04-10 01:54:04+00:00
x,,@bumilangit Ni apa benda? Pi jumpa bomoh kepala hotak kau ke? https://t.co/8czkcfLbIx,11,neutral,NaT
facebook,,Alhamdulillah pagi tadi dah bersarapan kat sini..memang klu lama tak pekena nasi lemak sotong lejen ni teringat-ingat..restoran pun dah cantik baru buat make over makin bertambah berselera la mkn nasi,9,positive,2025-04-09 14:52:10+00:00
x,,@FiersaBesari Kenangan digital lebih kejam daripada kenangan dalam hati,9,neutral,NaT
x,,"@FiersaBesari Orangnya hilang, kenangannya masih tersimpan",9,neutral,NaT
x,,"@FiersaBesari Punya kenangan indah di sebuah restoran/cafe memanglah epic, tapi pernah gk kalian punya kenangan indah di sebuah tempat ibadah??",8,positive,NaT
x,,@FiersaBesari Jangan sampai kamu..,8,neutral,NaT
facebook,,"Panjang penulisan, lengkap dengan fakta. Tapi kami tak fikir orang MABUK akan ambil masa untuk baca habis apatah lagi hadam dan buat kira-kira teliti",7,negative,2026-05-07 15:14:41+00:00
x,,"Beraninya ngancam pake senjata 
https://t.co/xIYm3LwqlE",7,negative,NaT
x,,@RaidenKevin17 Lebih parah dari covid dampak dollar naik terus,7,neutral,NaT
x,,"@FiersaBesari Saya percaya kenangan tersimpan didalm hati , bukan untuk menguji tetapi untuk kamu sadari bahwa yang sudah pergi tidak akan kembali",7,positive,NaT
x,,"@FiersaBesari Kenangan akan tetap dalam hati, namun jika kau berkumpul hanya demi sebuah instastory tandanya nyari mati.",7,positive,NaT
facebook,,Ayam Gepuk artisan ni ada sijil Halal tak?,6,negative,2026-05-17 02:39:18+00:00
facebook,,Wak SirGun kena cuba sekali,6,neutral,2025-04-22 01:37:12+00:00
x,,@RaidenKevin17 Banyak yang kena PHK terus duit dari mana buat makan di restoran,6,neutral,NaT
x,,"@sbyfess favku di pecel lele sm bihun gorengnyaa enakk bgt, dari sd nie langganan gubeng pojok",6,neutral,NaT
x,,@bumilangit Entahlah...kat tiktok ada pulak adegan2 Anwar yg lain dari apa yg kita tahu.,6,negative,NaT
x,,@FiersaBesari Tersimpan dihari membekas di memori,6,neutral,NaT
facebook,,"Terima kasih informasi nya, Halal inquiry Company direktori .. Alhamdulillah 🤲🤲🤲 x pernah makan di kedai ni..",5,negative,2026-05-17 04:32:27+00:00
facebook,,"Kome doakan moga Allah beri kesembuhan segera utk abah & kebaikan utk korang berlipat Kali Ganda

Selain nasi lemak sedap menu killer sate & Mee Kari korang memang terbaik la 👍👍👍",5,positive,2025-04-09 09:03:12+00:00
facebook,,Nsi lmak  dia satay dia sedap..staff baik2,5,positive,2025-04-10 11:24:11+00:00
facebook,,Saya melancong ke Cape Town selama 10 hari akhir Disember 2023 Benar Afrika Selatan satu destinasi yang memukau,5,neutral,2026-03-17 08:06:29+00:00
facebook,,Terima kasih atas perkongsian Tuan.,5,neutral,2026-03-29 21:58:15+00:00
x,,@RaidenKevin17 Boro-boro pada ke resto sekarang buat makan sehari-hari aja susah,5,positive,NaT
x,,@bumilangit Tu zaman bila? Siapa pemerintah? Siapa perdana menteri ketika itu? Takkan yang memimpin ketika itu banduan terbaru tu jugak?,5,negative,NaT
x,,"@mrtweepsID Semoga apapun yang diusahak dilancarkan, dikuatkan dalam prosesnya ya pak!",5,neutral,NaT
x,,@mrtweepsID Aamiin. Semoga niatnya dan jalannya makin dipermudah,5,negative,NaT
x,,"@mrtweepsID Aamiin, bayak rezeki untuk semua pejuang debtfree",5,neutral,NaT
x,,@mrtweepsID thank you kepada @mrtweepsID telah re qoute dan bisa sharing video untuk penutupan akun fintech. Saya bisa mengikuti tips untuk nutup akun 👏🙏,5,positive,NaT
x,,@mrtweepsID Amiinnn banget bang Tweeps. Sebisa mungkin jangan pernah pake pinjol,5,neutral,NaT
x,,@mrtweepsID Aminnnn paling kerassss,5,neutral,NaT
x,,@FiersaBesari Terjebak hujan badai di Halte kampus sambil makan martabak yg udah basah kena hujan adalah kenanganku..,5,positive,NaT
facebook,,"Restoran ni di tutup sementara  bln puasa sebab nak upgrade cantik & berwajah baru ..resepi nasi lemak sotong & satay. 

Disclaimer: Kedai selain dari kedai ni bukan yang original. Hanya kedai ni yg o",4,negative,2025-04-09 13:12:09+00:00
facebook,,"Ada lagi tempat menarik. Kimberley. Terkenal dengan hasil berlian dulu
The three rondawels
Bourkes Potholes
Hotspruit  dan polokwane - pokok baobab
Suweto - ada bekas kediaman dan restoren Nelson Mand",4,neutral,2026-03-18 09:57:18+00:00
facebook,,Tak sangka diorg boleh host World Cup 2010. Congrats,4,positive,2026-03-17 01:05:44+00:00
facebook,,@highlight,4,neutral,2026-03-29 21:19:23+00:00
facebook,,"Terima kasih tuan, atas perkongsian dan juga peringatan",4,positive,2026-03-29 21:47:56+00:00
x,,"@RaidenKevin17 Udh masuk masa krisis, org2 pada ngamanin cashflow, temen gue yg jualan lamongan aja ngeluh makin hari makin sepi jualan nyaa",4,negative,NaT
x,,@sbyfess Tempat makan apa? Penasaran jadinya.,4,neutral,NaT
x,,@sbyfess Yo awakmu ketepakan sepi. Aku rono mesti rame jirr,4,neutral,NaT
x,,"Ini sistem rotinya bisa customize jadi rotinya bisa beda, tapi isiannya sama.",4,positive,NaT
x,,@ans47 Tapi kena pergi office .. walaupun setahun buat kerja kat rumah..,4,negative,NaT
x,,"@bumilangit Pas tu masa tangkap pun patut pakai utk, serbu rumah, tangkap tutup mata baqa dengan van rusa, baru ada sama dengan anwar",4,negative,NaT
x,,@mrtweepsID Aamiinnnn,4,neutral,NaT
x,,"@mrtweepsID aaaamiiin, semoga aku segera menyusul",4,neutral,NaT
x,,@mrtweepsID Aminnnn semoga road maps nya semua tercapai,4,neutral,NaT
x,,@mrtweepsID Aamiin,4,neutral,NaT
x,,"@mrtweepsID Amin... Amin... 
Semoga terkabul ya Tuhan. 
Untuk aku dan teman2 pejuang debtfree lainnya 🥺",4,negative,NaT
x,,@mrtweepsID AAMIIN BANYAKK BANYAKK,4,neutral,NaT
x,,"@mrtweepsID Aamiin ya Rabbal alamin 

Memang lebih baik di tutup saja",4,positive,NaT
x,,@mrtweepsID Amiiiiiiiiiiin ya Allah,4,neutral,NaT
x,,"@mrtweepsID AAMIIN MISTERR.. mengingat menjauhi riba yaa, smg rezeki nya lancaarr trsss",4,neutral,NaT
x,,@mrtweepsID nice information abang kuuuh,4,positive,NaT
x,,"@mrtweepsID amin, tapi kenapa spesifik punya mobil pajero bang? 😭",4,negative,NaT
x,,@FiersaBesari Kena sanksi nya itu yg dibuat kenangan mungkin,4,neutral,NaT
facebook,,Dah makan nasi lemak ni dari umur 5 tahun. Ayah belikan buat bekal pergi tadika. Now umur dah 35 😆,3,positive,2025-04-09 10:55:31+00:00
facebook,,"Tuan , sini diesel dah melambung tinggi...simpan dulu 4x4...hehehhe ...",3,neutral,2026-03-29 21:28:49+00:00
facebook,,Eid Mubarak.,3,neutral,2026-03-29 21:37:03+00:00
facebook,,So sad la,3,positive,2026-03-29 21:45:39+00:00
facebook,,Tepat sekali....kena urus dan ubah gaya hidup,3,positive,2026-03-29 21:58:09+00:00
facebook,,ich bin krank...,3,neutral,2026-03-29 22:10:21+00:00
facebook,,"Terima kasih Tuan. Semoga Kita boleh bertahan. Tapi dlm Hati penuh dengan kerisauan jugak. Boleh kah nk mengharung sehingga ke hujung.
Semoga Allah melindungi Kita.",3,positive,2026-03-29 22:20:54+00:00
x,,@daunketumbarr Semangat mbak salsaaa,3,negative,NaT
x,,"@liaasister @KMR2287 yess kak,jangan dulu ambil kesimpulan siapa yang salah..kadang kita kebawa arus aja,mending nyimak aja dlu",3,negative,NaT
x,,"@sbyfess masih rame kok nderr... aku dulu sering banget makan nasi goreng situ karena rasanya nostalgic, tapi sayang 1 tahun terakhir rasanya udah beda, jadi jarang kesana lagi deh🥹",3,neutral,NaT
