Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwMTcyMTg2MTQ2MDQ3ODM=,"From my perspective, this could be a strategic approach by PAS. Defeating the entire PH coalition, especially DAP, is a difficult task. However, if they can first weaken or separate PH from DAP and eventually replace PH with BN, then dealing with BN later may be comparatively easier, given BN's diminished influence in many states, despite remaining strong in a few.

From a political strategy standpoint, it is a logical sequence. While some may question PAS's economic policies, it is hard to deny that the party has demonstrated considerable political skill and strategic thinking by using 3Rs topics to divide and conquer, and did it even better than Mahathir.

They have also shown a willingness to 'sleep' with different parties when it serves their objective of gaining power, as seen in recent political developments, including the Johor state election.

What I personally find difficult to understand is how PAS supporters view these shifting alliances. As an observer, I sometimes feel that the leadership's political manoeuvres are driven more by the pursuit of power than by consistent principles, and I wonder whether supporters are comfortable with that approach.😒",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-13 12:05:14+00:00,7,0,4,0,0.5,15,Ng Chong Tik,0.0,neutral,0.7110471725463867,english,Chinese,Chinese,0.82,happy,0.07869870215654373,0.2194773107767105,0.40128305554389954,0.04509677365422249,0.17795860767364502,0.029483769088983536
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwNDc2MjQwMzc2NTYyMDM=,Ustazah Asmak Husin nak Tanya juga yg perintah N9 skrg MB dia bukan melayu Islam ke?..,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-13 04:24:03+00:00,35,0,27,0,0.08378714025020598,89,Abu Darda,0.0,negative,0.7207095324993134,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.74,no_clear_emotion,0.01824950985610485,0.012726322747766972,0.015480989590287209,0.02500343881547451,0.3055906593799591,0.1750164031982422
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEzNTExOTQxNzMwMDM2ODU=,Ustazah Asmak Husin ya,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-13 04:30:58+00:00,0,0,0,0,0.5,0,Syamsul Abdullah,0.0,neutral,0.7989732027053833,english,Mixed/Urban,Unknown,0.25,love,0.03283008188009262,0.022090500220656395,0.062144167721271515,0.02649412490427494,0.6360908150672913,0.04339487850666046
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwMTUzNTAzMzc4Njc0ODU=,Ustazah Asmak Husin benar dan benar,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 04:31:23+00:00,0,0,0,0,0.9727143302559852,0,Mat Misai Ar Rawa,0.0,positive,0.9090477675199509,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.74,love,0.025322945788502693,0.011570672504603863,0.05906940624117851,0.016976021230220795,0.6413293480873108,0.030324067920446396
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEzMjc4Mzc0NDI4OTc5MTk=,Ustazah AsmakHusins usah juga... tak bergabung betul2 nanti dapat 00000 MALU juga🤣🤣🤣🤣,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-13 04:34:26+00:00,0,0,0,0,0.5,0,Raja Lanun Lanun,0.0,neutral,0.6533316373825073,english,Indian,Indian,0.85,surprise,0.024780690670013428,0.36268800497055054,0.019177526235580444,0.0356285534799099,0.01788904517889023,0.5131531357765198
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzIxNjU2NDc2ODc1MDEzMTE=,Ustazah Asmak Husin 𝙨𝙚𝙩𝙪𝙟𝙪 𝙪𝙨𝙩𝙖𝙯𝙖𝙝,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-13 04:37:18+00:00,1,0,0,0,0.5,1,Sheila Karim,0.0,neutral,0.7970499396324158,english,Mixed/Urban,Unknown,0.25,love,0.049375321716070175,0.01510312408208847,0.1055273488163948,0.013446041382849216,0.7042091488838196,0.017825422808527946
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwMzY2MzcyMTU5OTExNTk=,Ustazah Asmak Husin benar adinda ustazah👍❤️🇲🇾🤲🏻🤲🏻🤲🏻,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 04:40:34+00:00,1,0,0,0,0.9850690722465514,1,Siti Eshah Mohamad Nor,0.0,positive,0.9502302408218384,english,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.026602135971188545,0.009973653592169285,0.04922831058502197,0.014905709773302078,0.5966968536376953,0.02285451628267765
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEzMzA3MzkxNzIyMjY1NDk=,Abu Darda soalan bodoh,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-13 05:11:42+00:00,5,0,0,0,0.8342754334211349,5,Asari Hashim,0.0,positive,0.44758477807044983,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.2119780033826828,0.11510729789733887,0.15618793666362762,0.03751761466264725,0.3315912187099457,0.02198118157684803
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzIyNDI1MDIxMDY1NzUwMDQ=,Ustazah Asmak Husin org melayu islam dah mula tolak parti pas..,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-13 05:29:46+00:00,1,0,0,0,0.5,1,Khairul Azuwan,0.0,neutral,0.8870862722396851,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.1393253654241562,0.013606726191937923,0.03208306431770325,0.05529416352510452,0.5933877229690552,0.02429177612066269
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzIwOTYxMjAyODc5MjM2MDI=,"Ustazah Asmak Husin ustazah ,saya sebelum ni sgt hormat dekat ustazah..ustazah ni penceramah ,jadi jgn dok campur soal polotik..ustazah sokong mana2 parti tu hak ustazah . Tapi senyap senyap sudah lah ,jgn dok tunjuk sgt",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-13 05:43:20+00:00,58,0,36,0,0.0005076169967651589,130,Ahmad Shukri,0.0,negative,0.9983079433441162,malay,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.040129199624061584,0.01544448733329773,0.020711638033390045,0.03198478743433952,0.4527750611305237,0.09843076765537262
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEzOTA1NjIwMjYyNzQ1NDU=,"Ustazah x perlu hormat ko utk ikut selera ko

Ape sbb dia nk ikut kehendak ko? Ko husband dia ka?",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-13 05:56:48+00:00,36,0,0,0,0.5,36,Mohd Hanaffi Othman,0.0,neutral,0.8182570338249207,english,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.07949316501617432,0.013604364357888699,0.026961809024214745,0.041668057441711426,0.532648503780365,0.04383815824985504
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE5NzE0NDkwMDM1MDczMDU=,Ng Chong Tik  must be ng Chan tik of Rembau.,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-14 00:05:48+00:00,0,0,0,0,0.5,0,Amaba Sal,0.0,neutral,0.8985642790794373,english,Mixed/Urban,Unknown,0.25,love,0.05181344226002693,0.014715909957885742,0.0322878435254097,0.024035420268774033,0.7435111999511719,0.01535665150731802
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwMDczNzE3NDU0OTYwNzc=,Ng Chong Tik We are always confortable with our top leaders approach as long as the teaching of Quran is Not deviated by our leader..We always listen and obey..,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-14 00:47:02+00:00,3,0,1,0,0.885951006412506,5,Zainal Abidin,0.0,positive,0.619836688041687,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.07382385432720184,0.012395995669066906,0.06808274239301682,0.02204090915620327,0.7624108195304871,0.012689989991486073
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE5MTkzOTgyNzg3NzE2NzE=,"If our leader deviated the true teaching of Islam, then the followers must not obey his instruction...",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-14 00:49:47+00:00,0,0,0,0,0.09746718406677246,0,Zainal Abidin,0.0,negative,0.6751093864440918,english,Malay/Bumiputera,Malay/Bumiputera,0.65,anger,0.7047209739685059,0.02583085559308529,0.0516776405274868,0.05519302561879158,0.08982102572917938,0.010917632840573788
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE1MTYzMzMwODk1MDQ2MDU=,"Only yoy practice Islam. You will be success in akhirat not in this dunia
 Dunia only a drop of water...",,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-14 02:30:41+00:00,2,0,0,0,0.8647132575511932,2,Ab Hamid Mohd Isa,0.0,positive,0.5490441918373108,english,Malay/Bumiputera,Malay/Bumiputera,0.72,happy,0.03736890107393265,0.059221137315034866,0.548690676689148,0.030890582129359245,0.24681808054447174,0.024683121591806412
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwNzkzMzcxMjQ3NTc0MDQ=,Zulkhair Mohd Zain biar banyak scandal boleh terjadi dalam Malaysia ni kan bodoh piang,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,negative,2026-07-14 05:15:35+00:00,0,0,0,0,0.0005031645298004261,0,Azimar Rizal,0.0,negative,0.9983227849006653,malay,Malay/Bumiputera,Unknown,0.25,love,0.20089809596538544,0.027539165690541267,0.10030387341976166,0.07468795776367188,0.2863500714302063,0.04103001579642296
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzI0MzE3OTYyODM5OTgwNjU=,Zulkhair Mohd Zain sabah bukan bijak mudah nak sakau tu yg betul,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-14 06:16:54+00:00,0,0,0,0,0.5,0,Khalid Rani,0.0,neutral,0.857239305973053,english,Indian,Indian,0.85,love,0.08017200231552124,0.01794223114848137,0.025162240490317345,0.026547806337475777,0.7410925626754761,0.01839182898402214
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEyMjEwNDM4MjY3NzQ5NDA=,Zulkhair Mohd Zain mca n mic...mereka buka kafir ke,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,positive,2026-07-14 11:00:57+00:00,0,0,0,0,0.8321318969130516,0,Roselina Omar,0.0,positive,0.4404396563768387,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.06500394642353058,0.014599635265767574,0.04569680243730545,0.02491052635014057,0.33046889305114746,0.0340251587331295
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE1MzAwNTc2MjEzMTU0Njg=,Zulkhair Mohd Zainhamba setuju,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-14 11:21:04+00:00,0,0,0,0,0.5,0,Kamariah Yunos,0.0,neutral,0.9125798940658569,english,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.07579819113016129,0.018224427476525307,0.13464230298995972,0.016144584864377975,0.6332085728645325,0.01724282093346119
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzE0NTI5NzU2OTY4NjcyMjk=,Azman Ibrahim Islam dihina oleh ph ..,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-13 22:13:48+00:00,0,0,0,0,0.5,0,Zurina Che Ani,0.0,neutral,0.8568018078804016,english,Malay/Bumiputera,Malay/Bumiputera,0.68,love,0.23676596581935883,0.02144451253116131,0.05038559064269066,0.10025449842214584,0.32641345262527466,0.035221777856349945
facebook,comment,Y29tbWVudDoxNjI4NDM5MTQ1NDA5MTc0XzEwMzI0MTU3MTU4MjIzNzc=,Azman Ibrahim jgn harappp..umno matlamat dio kuasa utk menyakauuu...pas tK layak ..hancur negara ntn,,https://www.facebook.com/ustazahasmakhusinoriginal/posts/pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,pfbid02wai7Txzb1LyN3tJLQRhZxWnRQD7CxBDW1sToYX4QfNpubCFjdHRcTif9cpuABuSnl,neutral,2026-07-14 11:10:37+00:00,0,0,0,0,0.5,0,Roselina Omar,0.0,neutral,0.7528862953186035,english,Malay/Bumiputera,Malay/Bumiputera,0.65,fear,0.08956553786993027,0.6421871185302734,0.1272890269756317,0.020943451672792435,0.07456929981708527,0.01793222315609455
