Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,comment,7660222419763793159_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@aloysiuscs/video/7660222419763793159,7660222419763793159,positive,2026-07-15 17:20:03.352336+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
tiktok,comment,7660222419763793159_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,https://www.tiktok.com/@aloysiuscs/video/7660222419763793159,7660222419763793159,negative,2026-07-15 17:20:03.352374+00:00,1,0,0,0,0.11971611231565474,1,,,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879
tiktok,comment,7661929916245495047_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@abdullah.al..nagm/video/7661929916245495047,7661929916245495047,positive,2026-07-15 17:20:03.678889+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
tiktok,comment,7661929916245495047_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,https://www.tiktok.com/@abdullah.al..nagm/video/7661929916245495047,7661929916245495047,negative,2026-07-15 17:20:03.678911+00:00,1,0,0,0,0.11971611231565474,1,,,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879
tiktok,comment,7612961533034876178_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@bagussettyawan/video/7612961533034876178,7612961533034876178,positive,2026-07-15 17:20:04.296310+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
tiktok,comment,7612961533034876178_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,https://www.tiktok.com/@bagussettyawan/video/7612961533034876178,7612961533034876178,negative,2026-07-15 17:20:04.296346+00:00,1,0,0,0,0.11971611231565474,1,,,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879
tiktok,comment,7661616927789321490_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@serembanpage/video/7661616927789321490,7661616927789321490,positive,2026-07-15 17:20:04.609686+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
tiktok,comment,7661616927789321490_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,https://www.tiktok.com/@serembanpage/video/7661616927789321490,7661616927789321490,negative,2026-07-15 17:20:04.609722+00:00,1,0,0,0,0.11971611231565474,1,,,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879
tiktok,comment,7474417386074967316_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@paketanwisatajogja/video/7474417386074967316,7474417386074967316,positive,2026-07-15 17:20:04.932729+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
tiktok,comment,7474417386074967316_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,https://www.tiktok.com/@paketanwisatajogja/video/7474417386074967316,7474417386074967316,negative,2026-07-15 17:20:04.933048+00:00,1,0,0,0,0.11971611231565474,1,,,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879
tiktok,comment,7629265807574437127_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@annetta_zaity/video/7629265807574437127,7629265807574437127,positive,2026-07-15 17:20:05.244592+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
tiktok,comment,7629265807574437127_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,https://www.tiktok.com/@annetta_zaity/video/7629265807574437127,7629265807574437127,negative,2026-07-15 17:20:05.244624+00:00,1,0,0,0,0.11971611231565474,1,,,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879
tiktok,comment,7618479198595812629_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@tungawtv_2020/video/7618479198595812629,7618479198595812629,positive,2026-07-15 17:20:05.555249+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
tiktok,comment,7618479198595812629_comment_1,สวัสดีค่ะถึงนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ขอให้ทุกคนนำโทรศัพท์ขึ้นมาอัดคลิปและบันทึกเสียงค่ะ.....ขณะนี้เวลา 15:00 น 30 นาทีหมดเวลาการเรียนการสอนของนักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ประจำปีการศึกษา 2567 ที่นี่รั้วฟ้าขาวเปรียบเสมือนบ้านหลังที่ 2 ที่เราต่างมีความทรงจำมากมายทั้งเสียงหัวเราะรอยยิ้มและแม้แต่หยดน้ำตารถไฟขบวนสุดท้ายได้เดินทางมาถึงปลายทางสถานีแล้วขอให้นักเรียนชั้นมัธยมศึกษาปีที่ 3 และนักเรียนชั้นมัธยมศึกษาปีที่ 6 ทุกคนโชคดีและขอให้ทุกคนประสบความสำเร็จในเส้นทางที่กำลังจะเริ่มต้นขึ้นต่อจากนี้ขอบคุณทุกความทรงจำลาก่อนด้วยความรักและผูกพันสุดท้ายนี้พวกเราคณะกรรมการสภานักเรียนประจำปีการศึกษา 2567 ขอมอบบทเพลงส่งท้ายให้น้องๆม 3 และพี่ม. 6 ค่ะ.....,https://www.tiktok.com/@tungawtv_2020/video/7618479198595812629,7618479198595812629,negative,2026-07-15 17:20:05.555275+00:00,1,0,0,0,0.11971611231565474,1,,,,,,,negative,0.6009462922811508,multilingual,Unknown,Unknown,0.0,happy,0.04825649783015251,0.1219988539814949,0.3515543043613434,0.05242475867271423,0.10104701668024063,0.06504074484109879
tiktok,comment,7657915786312387861_comment_0,กูจะซึ้งแล้วไปเห็นพี่ข้างหลัง🤣,https://www.tiktok.com/@bellhaaa/video/7657915786312387861,7657915786312387861,positive,2026-07-15 17:20:05.872485+00:00,14,0,0,0,0.8714138269424438,14,,,,,,,positive,0.5713794231414795,multilingual,Unknown,Unknown,0.0,love,0.02812529169023037,0.023286903277039528,0.04632209241390228,0.03692309185862541,0.8013978600502014,0.03411846607923508
