Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,comment,2073683196840153416,"@mkini_bm ""Melayu terancam"" 😂 cerita basi weiiii @khairykj it's 2026, bro. You sound like it's 1986. @ShahrilHamdan @keluarsekejap https://t.co/5El0vIV4m1",,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,neutral,2026-07-05 08:19:35+00:00,67,10,1,0,0.5,90,,Dollah Abd Rizal,0.0,neutral,0.5767764449119568,english,Mixed/Urban,Unknown,0.25,love,0.03479398041963577,0.03794011101126671,0.15791884064674377,0.032973144203424454,0.42554405331611633,0.057495392858982086
x,comment,2073681942114144376,@mkini_bm Umno n9 sendiri yg bongok tarik diri dari kerajaan n9😅,,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-05 08:14:36+00:00,27,5,2,0,0.0005132853984832764,43,,AqimNizar,0.0,negative,0.9982890486717224,malay,Malay/Bumiputera,Unknown,0.25,love,0.06556809693574905,0.014111963100731373,0.054145071655511856,0.02122017927467823,0.45105233788490295,0.023518329486250877
x,comment,2073710748128440697,"@mkini_bm UMNO....UMNO
Hak Melayu yg mana?... https://t.co/zTKYNUUjGc",,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-05 10:09:04+00:00,19,5,1,0,0.10897647142410277,32,,"Ramli Zainal, Ph.D.",0.0,negative,0.6367450952529907,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.0682397112250328,0.020055489614605904,0.04773612692952156,0.04155513644218445,0.5928552746772766,0.033202625811100006
x,comment,2073957124254916702,"@mkini_bm Ular nii, tapi sembang asal babi boleh terbang aje.",,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-06 02:28:05+00:00,0,0,0,0,0.000484800338745095,0,,aku bersama #AyuhMalaysia2.0 #PalestineLiveMatter,0.0,negative,0.9983839988708496,malay,Malay/Bumiputera,Unknown,0.25,love,0.11673532426357269,0.03295999392867088,0.05461946129798889,0.03908577188849449,0.4131687581539154,0.044961221516132355
x,comment,2073725545817514421,"@mkini_bm Pastikan ular ni tak jadi pemimpin besar kat msia, dia kerja membelit ikut mana ada kelebihan peribadi dia je bukan nak pikir rakyat sangat pun",,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-05 11:07:52+00:00,4,0,1,0,0.0005086541175842174,7,,-,0.0,negative,0.9983044862747192,malay,Malay/Bumiputera,Unknown,0.0,love,0.08611949533224106,0.028915544971823692,0.032115548849105835,0.05552856624126434,0.5737065076828003,0.046430401504039764
x,comment,2074449426161246705,Felda 70 tahun: Anwar ingatkan jangan ulang silap lama https://t.co/9Z8ix3p0K5,,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,neutral,2026-07-07 11:04:19+00:00,0,0,0,0,0.5,0,,Malaysiakini (BM),0.0,neutral,0.8862040638923645,english,Mixed/Urban,Unknown,0.25,love,0.1338280290365219,0.02195665054023266,0.030460890382528305,0.03561631217598915,0.6603657007217407,0.024576673284173012
x,comment,2073680504663277813,"@mkini_bm membohong je keje ko

bukan umno jer yg jaga melayu

PKR AMANAH dan even DAP pon jaga melayu

tapi melayu yg mana?

PH jaga melayu bawahan

UMNO jaga melayu bangsawan kayangan",,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-05 08:08:54+00:00,68,4,0,0,0.0005084395408630482,76,,anapisang,0.0,negative,0.9983052015304565,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.2003646194934845,0.021471884101629257,0.08964680135250092,0.04421592131257057,0.28203755617141724,0.03472714126110077
x,comment,2074113502072254514,"@mkini_bm ""Hak Melayu diancam !"" kata DJ Cage masa release his new remix Me-me-melayu Terancam",,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-06 12:49:28+00:00,0,0,0,0,0.0285198211669922,0,,Random_History_Guy,0.0,negative,0.9049339294433594,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.019660327583551407,0.029412193223834038,0.13019084930419922,0.016092680394649506,0.13566581904888153,0.05295862257480621
x,comment,2073675806182891947,"@mkini_bm Hak Melayu di NS dan negeri negeri lain tdk akan terancam kerana ia dilindungi oleh perlembagaan persekutuan.

Yg mungkin rasa terancam ialah kebarangkalian parti melayu umno ditolak sepenuhnya oleh pengundi NS. @Khairykj.",,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-05 07:50:13+00:00,56,10,0,0,0.0004882872104644553,76,,Abdul Aziz bin Abdullah @ AAA,0.0,negative,0.9983723759651184,malay,Malay/Bumiputera,Malay/Bumiputera,0.88,sadness,0.11961719393730164,0.051334138959646225,0.008929884061217308,0.7646479606628418,0.02281530760228634,0.01766410656273365
x,comment,2073762845519724996,@mkini_bm Dia kena tunjuk kepak la sebab presiden dia dh buka pintu kembali masuk umno,,https://x.com/mkini_bm/status/2073661223653228988,2.073661223653229e+18,negative,2026-07-05 13:36:05+00:00,0,0,0,0,0.0004936695098877175,0,,PuteraMan,0.0,negative,0.998354434967041,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.06660832464694977,0.013457175344228745,0.05183054134249687,0.008267879486083984,0.10355962812900543,0.033001888543367386
x,comment,2074450769441624312,"Yang Dipertua Majlis Perbandaran Taiping, Mohamed Akmal Dahalan ketika sesi pertukaran dokumen memorandum persefahaman (MOU) bersama Pengerusi Yayasan Pulai Orang Utan Bukit Merah, Prof Datuk Dr Abdul Latif Mohamad dan Pengarah Bukit Merah Resort Sdn Bhd, Nazri Tumin di Pavillion Zoo Taiping & Night Safari hari ini.

#malaysiagazetteperak #MGPerak 

Foto : Abdullah Yusof",,https://x.com/MalaysiaGazette/status/1676181040711491584,1.6761810407114916e+18,positive,2026-07-07 11:09:39+00:00,0,0,0,0,0.8253133460879325,0,,Malaysia Gazette,0.0,positive,0.41771115362644196,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.03864525631070137,0.018208742141723633,0.05655941739678383,0.02559588849544525,0.1096767857670784,0.04456815496087074
