Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7637040231413288210,Phải công nhận gu nhỏ hay thiệt. Tuy nhỏ chọn nhưng mọi người có để ý bài đầu cực kì hợp với giọng P'Tle không. Đã vậy kết hợp nhau không có gì chê hết á. Bởi sao Tle luôn tin tưởng tuyệt đối đối với lựa chọn First. Đúng là nghe theo nóc nhà không bao giờ sai #เติ้ลเฟิร์สวัน #tlefirstone #tle_mtm #firstone,,,neutral,2026-07-07 12:01:54.691821+00:00,7536,140,13,36100,0.5,8050,https://www.tiktok.com/@tiny.daisy6/video/7637040231413288210,7891.1,,,neutral,0.7929547429084778,english,Mixed/Urban,Unknown,0.0,love,0.031188249588012695,0.03565838932991028,0.25920403003692627,0.014599993824958801,0.5329910516738892,0.05333392322063446
tiktok,post,7620941686801272084,"@Bruna Marquezine / @Shawn Mendes 

#shawnmendes #shawn #brunamarquezine #edit #fyppppppppppppppppppppppp",,,neutral,2026-07-07 12:01:53.845951+00:00,5701,205,89,715300,0.5,13148,https://www.tiktok.com/@garotadafama/video/7620941686801272084,7093.3,,,neutral,0.9106767773628235,english,Mixed/Urban,Unknown,0.0,love,0.09490036219358444,0.03500540181994438,0.05440297722816467,0.040924109518527985,0.6488041877746582,0.02268512174487114
tiktok,post,7579923214713785630,王沪宁先生访问印度尼西亚🇨🇳🤝🇮🇩#王沪宁 #wanghuning,,,positive,2026-07-07 12:01:21.109027+00:00,5167,149,294,424600,0.9035261452198028,9856,https://www.tiktok.com/@chun.he.jing.ming/video/7579923214713785630,6771.6,,,positive,0.6784204840660095,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.03377841040492058,0.017878638580441475,0.0823424682021141,0.025275424122810364,0.21172772347927094,0.027858009561896324
tiktok,post,7487813032194739464,李嘉誠賣港口真正的原因找到了！#李嘉誠 #經濟 #港口 #國際,,,positive,2026-07-07 12:01:49.210949+00:00,3098,864,249,238400,0.8554940178990363,6595,https://www.tiktok.com/@shwkwiwktsh/video/7487813032194739464,5811.4,,,positive,0.518313392996788,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.020930610597133636,0.013925639912486076,0.07801807671785355,0.025951454415917397,0.33648601174354553,0.05467192456126213
tiktok,post,7597294099582012690,向华强一家出席大哥丧礼，向华强披麻戴孝向太向佐表情哀伤，陈惠敏拄拐送别 #向华炎 #向华强 #向太 #向佐 #陈惠敏,,,negative,2026-07-07 12:01:30.904439+00:00,3106,392,35,413500,0.06375715881586075,7668,https://www.tiktok.com/@user6776093546112/video/7597294099582012690,4408.5,,,negative,0.7874761372804642,multilingual,Unknown,Unknown,0.0,love,0.2324630469083786,0.027091747149825096,0.05415204167366028,0.10024596750736237,0.3052419126033783,0.025550395250320435
tiktok,post,7258137682960846081,"到底孰是孰非？
#雲南 #強制 #購物團 #旅遊團 #旅行團 #中國 #共產黨 #強盜 #云南 #强制消费 #购物 #旅游团 #中国 #共产党 #yunnan #china #ccp",,,neutral,2026-07-07 12:01:37.704248+00:00,1967,564,281,358400,0.5,6396,https://www.tiktok.com/@slaplittlepink/video/7258137682960846081,4296.4,,,neutral,0.901187539100647,english,Mixed/Urban,Unknown,0.0,love,0.048962030559778214,0.01951472833752632,0.04758358374238014,0.03550111874938011,0.4979764223098755,0.029328566044569016
tiktok,post,7328212739082505518,"台媒王志安就是大外宣
#洗脑 #foryou #中国 #习近平 #华人 #china #共产党 #华人 #维尼 #xijingping #中国人 #爱国 #爱国主义教育法 #longvideo #longvideos #tiktok #foryoupage #台湾 #王志安",,,neutral,2026-07-07 12:01:44.102708+00:00,1219,42,852,266200,0.5,4775,https://www.tiktok.com/@twnotchina/video/7328212739082505518,4125.2,,,neutral,0.8954164385795593,english,Mixed/Urban,Unknown,0.0,love,0.06350187957286835,0.013913510367274284,0.07600847631692886,0.032561905682086945,0.6855167746543884,0.016091665253043175
tiktok,post,7600238189395152158,张又侠为何必然倒台？看看他和习在一起的这个视频就明白了！,,,positive,2026-07-07 12:01:25.749701+00:00,2345,254,183,454900,0.9195202827453612,7331,https://www.tiktok.com/@caijinglengyan/video/7600238189395152158,3856.9,,,positive,0.7317342758178711,multilingual,Unknown,Unknown,0.0,surprise,0.011384976096451283,0.05146541818976402,0.015165901742875576,0.06104294955730438,0.051112644374370575,0.7053351402282715
tiktok,post,7592901563321027856,"中南海从高德地图消失#
习近平怕被活抓
#LaoWangViews
#DeepAnalysis
#LiYiIncident
#ChinaPolitics
#BeijingUpdate
#MapAnomalies
#Geopolitics
#PowerStructure
#PoliticalTension
#InformationControl
#CrisisSignals
#AsiaNews
#GlobalAffairs
#PoliticalAnalysis
#CurrentEvents",,,neutral,2026-07-07 12:01:29.319729+00:00,1871,296,229,317700,0.5,5573,https://www.tiktok.com/@laowangviews/video/7592901563321027856,3467.7,,,neutral,0.8642323017120361,english,Mixed/Urban,Unknown,0.0,anger,0.6165343523025513,0.058580223470926285,0.04488765075802803,0.050317589193582535,0.14911335706710815,0.016030337661504745
tiktok,post,7585341166342671624,觉醒吧！台湾同胞们，中国不是不能打、不敢打而是不愿意打，两岸血肉骨相连，27武统中方没放话现在这个局势武不武不知道这样下去一定武，届时民进党当局是跑还是守全然未知啊花的都是你们血汗钱啊,,,negative,2026-07-07 12:01:21.925285+00:00,2291,112,243,90600,0.04000036418437958,3552,https://www.tiktok.com/@nanayu090/video/7585341166342671624,3334.6,,,negative,0.8666654527187347,multilingual,Unknown,Unknown,0.0,fear,0.3501036465167999,0.39802417159080505,0.019000748172402382,0.1217154711484909,0.030063800513744354,0.042009562253952026
tiktok,post,7286018910728523026,仁波切“双修”逾百女子 #仁波切 #双修 #不丹 #rinpoche #tiktok新闻 #tiktokmalaysia,,,neutral,2026-07-07 12:01:58.054077+00:00,1355,592,96,103300,0.5,3076,https://www.tiktok.com/@orientaldailymalaysia/video/7286018910728523026,2930.3,,,neutral,0.918372392654419,english,Mixed/Urban,Unknown,0.0,love,0.1520066261291504,0.03794971480965614,0.06920808553695679,0.04872412234544754,0.4415132701396942,0.02664189599454403
tiktok,post,7549587591058738463,"2027年谁来接班习近平
李强&丁薛祥&陈吉宁谁更有实力#习近平 #xijinping #共产党 #ccp #china #华人 #真相",,,neutral,2026-07-07 12:01:31.317894+00:00,1195,96,321,217400,0.5,3786,https://www.tiktok.com/@realbeijinger/video/7549587591058738463,2567.4,,,neutral,0.8402358293533325,english,Mixed/Urban,Unknown,0.0,love,0.029015064239501953,0.023589495569467545,0.0864892229437828,0.02404521033167839,0.4171238839626312,0.03254462406039238
tiktok,post,7549947918522780958,详解十九二十届政治局常委派系划分 #China #中国 #中共 #习近平 #政治局 #政治局常委 #政治局委员 #十九大 #二十大 #二十一大,,,neutral,2026-07-07 12:01:17.977912+00:00,1609,66,119,370100,0.5,5495,https://www.tiktok.com/@naivepanda/video/7549947918522780958,2468.1,,,neutral,0.8869556188583374,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.016811704263091087,0.012862049974501133,0.049847643822431564,0.016961658373475075,0.07144088298082352,0.02939012087881565
tiktok,post,7197092245290405147,"毛泽东私人医生回忆录》作者李志绥目前唯一的一次公开访谈！

李志绥：“毛完全就是皇帝，一切都要按照他的意志来办。”

“毛比斯大林还斯大林，斯大林还有他相信的人，毛一个人都不相信。”",,,positive,2026-07-07 12:01:48.772779+00:00,1480,131,136,251200,0.8560116082429885,4259,https://www.tiktok.com/@kuangfang00/video/7197092245290405147,2401.2,,,positive,0.5200386941432953,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.02054998278617859,0.021880168467760086,0.03899718075990677,0.013026821427047253,0.12970641255378723,0.12393245846033096
tiktok,post,7452903438708378911,陈吉宁已锁定一个下届常委名额 #中国 #中共 #China #习近平 #政治局常委 #常委 #陈吉宁 #上海 #上海市委书记 #清华大学,,,neutral,2026-07-07 12:01:39.453983+00:00,1251,81,231,224300,0.5,3806,https://www.tiktok.com/@naivepanda/video/7452903438708378911,2330.3,,,neutral,0.8926783204078674,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.01474022213369608,0.022918615490198135,0.08201184868812561,0.01696653477847576,0.08694110810756683,0.040737055242061615
tiktok,post,7542116165099769096,老梁被封杀真实内幕 #老梁 #梁宏达 #中国,,,negative,2026-07-07 12:01:36.845623+00:00,1063,27,159,146100,0.10015494972467423,2710,https://www.tiktok.com/@ahan121234/video/7542116165099769096,1740.1,,,negative,0.6661501675844193,multilingual,Unknown,Unknown,0.0,sadness,0.03605194762349129,0.054305434226989746,0.008932684548199177,0.7590827345848083,0.049134761095047,0.0559585839509964
tiktok,post,7635465727608130836,"安华背叛了旅游部长张庆信？？！
周圣栋Chew Seng Tung 
#张庆信 #水上音乐节 #周圣栋 #chewsengtung #安华",,,negative,2026-07-07 12:01:34.494784+00:00,820,312,90,23700,0.1127416267991066,1459,https://www.tiktok.com/@chew.seng.tung/video/7635465727608130836,1737.7,,,negative,0.6241945773363113,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.17609935998916626,0.019753118976950645,0.07322443276643753,0.05930233746767044,0.25681009888648987,0.03489149361848831
tiktok,post,7606347399623167263,热点新闻：家暴？拖欠员工工资？ |  王志安人品如何  |  聊聊他的发家史  |  王志安为何得罪那么多人  |  为什么中国目前那么多粉红头子 #美国 #老王来了 #中国 #中共 #王志安,,,negative,2026-07-07 12:01:55.722280+00:00,1189,47,67,119900,0.058550405502319325,2502,https://www.tiktok.com/@pandazgasr1/video/7606347399623167263,1603.9,,,negative,0.8048319816589355,multilingual,Unknown,Unknown,0.0,sadness,0.2433777004480362,0.06596922129392624,0.04320225119590759,0.24615073204040527,0.2302345484495163,0.031557463109493256
tiktok,post,7608215904538709278,毛泽东的私人医生李志绥目睹了毛不仅拥有凌驾于法律之上的生杀大权，更将整个国家视为其个人意志的实验场。在李的笔下，毛的独裁体现为极端多疑与冷酷。他享受着权力带来的绝对特权与荒淫生活，却在挥手间发动政治运动，将亿万人的命运推向饥荒与混乱的深渊。毛泽东的罪过超过中国历史上任何一个皇帝。,,,negative,2026-07-07 12:01:19.678974+00:00,1086,133,38,74200,0.1661905601620674,1999,https://www.tiktok.com/@qiuyaomo/video/7608215904538709278,1540.2,,,negative,0.44603146612644196,multilingual,Unknown,Unknown,0.0,anger,0.24741177260875702,0.056466542184352875,0.10412699729204178,0.1603012979030609,0.1613907814025879,0.02887066826224327
tiktok,post,7566611363032943879,20251028期翟山鹰谈“一带一路”导致中国陷入巨额海外债务与国内债务危机 | 五万亿坏账！一带一路变成一条血路 | 河南发债还旧债？财政“饮鸩止渴”的荒唐现实#翟山鹰 #翟山鹰精选  #翟山鹰最新,,,negative,2026-07-07 12:01:30.140090+00:00,843,130,88,86100,0.09303160160779952,1922,https://www.tiktok.com/@zhaishanying_talk/video/7566611363032943879,1453.1,,,negative,0.6898946613073349,multilingual,Unknown,Unknown,0.0,sadness,0.22384224832057953,0.0687718391418457,0.03904835879802704,0.5368485450744629,0.05601847171783447,0.019271166995167732
tiktok,post,7626271043170110734,Street Interview with a Shanghai Full-Time HousewifStreet Interview with a Shanghai Full-Time Housewife ✨ #streetinterview #interview #Shanghaie,,,neutral,2026-07-07 12:01:22.400417+00:00,984,63,22,82100,0.5,1890,https://www.tiktok.com/@jujoguide/video/7626271043170110734,1258.1,,,neutral,0.9085133671760559,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.025754643604159355,0.009616830386221409,0.0542885959148407,0.016426408663392067,0.22588299214839935,0.03125552833080292
tiktok,post,7441546547222908178,"Itu antara luahan pengasas dan Presiden Persatuan Usahawan Asia Pasifik, Dr Loh Sheng Nian atau lebih mesra sebagai Dr Shawn Loh.

Menurut beliau, peraturan papan tanda telah ditetapkan sejak bertahun-tahun lalu bagi memastikan bahasa kebangsaan iaitu Bahasa Melayu diberi keutamaan.

“Setiap negara mempunyai undang-undang mereka sendiri termasuk berkaitan papan tanda. Kita mesti menghormati undang-undang negara kita agar orang lain juga akan menghormati kita.

“Bahasa Melayu harus menjadi bahasa utama pada papan tanda manakala penggunaan bahasa lain hanya boleh dijadikan tambahan,” katanya kepada MalaysiaGazette.

Kata beliau, adalah tidak adil untuk memberi keutamaan kepada pelancong dari satu negara manakala pelancong dari negara lain juga menyumbang kepada cukai pelancong.

“Kita perlu adil kepada semua pelancong, jangan ambil tarik pelancong dari China, kita mengurangkan pelancong lain dari Eropah, Timur Tengah dan negara lain yang turut datang untuk menikmati keunikan Malaysia.

“Pelancong datang ke sini untuk merasai Malaysia yang sebenarnya bukan versi negara lain,” tegasnya.

Dalam pada itu, Dr Shawn turut mengingatkan pelancong harus menghormati Perlembagaan negara ini termasuk penggunaan bahasa rasmi dalam sektor awam.

“Malaysia dikenali sebagai Truly Asia Kita tidak perlu meniru negara lain seperti China untuk menarik pelancong dari sana. Pelancong mahu melihat keunikan budaya Malaysia bukan sesuatu yang menyerupai negara asal mereka,” katanya. -MalaysiaGazette

#TerusBerjuang 
#alhamdulillah",,,positive,2026-07-07 12:01:23.538844+00:00,658,72,109,14100,0.9971944272518157,980,https://www.tiktok.com/@idhamlim/video/7441546547222908178,1143.1,,,positive,0.990648090839386,malay,Malay/Bumiputera,Unknown,0.0,love,0.13265426456928253,0.015677008777856827,0.04156597703695297,0.05473366379737854,0.5444948673248291,0.022893382236361504
tiktok,post,7396933447018646815,王滬寧，過去20多年來一直是中共背後深藏不露的核心人物。自習近平上任以來，每屆三中全會的文件起草小組組長都是習近平本人，但副組長一職始終由王滬寧擔任，顯示了他在經濟政策和理論創新方面的重要性。從江澤民到習近平，王滬寧一直是中共理論創新的主筆。#王滬寧 #中共 #王志安 #王局拍案,,,positive,2026-07-07 12:01:49.574530+00:00,692,39,74,142400,0.8323479443788528,2229,https://www.tiktok.com/@wzashow/video/7396933447018646815,1134.4,,,positive,0.44115981459617615,multilingual,Unknown,Unknown,0.0,love,0.027284283190965652,0.018854614347219467,0.06969473510980606,0.02599109522998333,0.4151088297367096,0.04574548080563545
tiktok,post,7559873132782259474,羅永浩錄製現場銳評蘋果手機：賈伯斯棺材板都壓不住 #羅永浩 #賈伯斯 #蘋果手機,,,negative,2026-07-07 12:01:32.735272+00:00,667,39,95,90300,0.13455534428358076,1704,https://www.tiktok.com/@goodfok/video/7559873132782259474,1120.3,,,negative,0.5514821857213974,multilingual,Unknown,Unknown,0.0,anger,0.46076175570487976,0.29990246891975403,0.014172326773405075,0.11544040590524673,0.024715350940823555,0.03726176545023918
tiktok,post,7452506183086116126,当朝第一红人丁薛祥能否接班习近平#中国 #中共 #China #习近平 #丁薛祥 #李希 #常委 #政治局常委,,,neutral,2026-07-07 12:01:39.863982+00:00,706,22,45,207600,0.5,2849,https://www.tiktok.com/@naivepanda/video/7452506183086116126,1092.6,,,neutral,0.881567656993866,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.031811293214559555,0.07773695141077042,0.08378345519304276,0.029116138815879822,0.1425119936466217,0.09213893860578537
tiktok,post,7603865583624457485,人大常委会没过张又侠罢免案，事儿大了！/王剑每日观察,,,negative,2026-07-07 12:01:53.242623+00:00,463,38,0,73200,0.09918958693742752,1233,https://www.tiktok.com/@wongkim728/video/7603865583624457485,612.2,,,negative,0.6693680435419083,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.19874563813209534,0.045525625348091125,0.07239407300949097,0.09660372883081436,0.2235606461763382,0.046331122517585754
tiktok,post,7443660812431969566,江泽民初登大位带上海帮哪位进京 #江泽民 #吴邦国 #黄菊 #曾庆红 #上海帮 #中国 #中共 #China #上海,,,neutral,2026-07-07 12:01:43.723639+00:00,411,10,13,128900,0.5,1723,https://www.tiktok.com/@naivepanda/video/7443660812431969566,598.9,,,neutral,0.8722469210624695,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.03631594404578209,0.01301311794668436,0.04065300151705742,0.02511426992714405,0.4128405749797821,0.027566226199269295
tiktok,post,7611128229092527381,Manis banget senyumnya🤏😘 #shenhaonan #shenhaonan申浩男 #aktorchina #aktorganteng #fyp,,,positive,2026-07-07 12:01:52.865332+00:00,497,12,22,4303,0.9710894703865051,574,https://www.tiktok.com/@just.have.fun92/video/7611128229092527381,591.303,,,positive,0.9036315679550171,english,Mixed/Urban,Unknown,0.0,love,0.0594666451215744,0.026943475008010864,0.054293110966682434,0.028650766238570213,0.7759014368057251,0.014494888484477997
tiktok,post,7603043766210989333,"shenhaonan live...
#shenhaonan #fyp",,,neutral,2026-07-07 12:01:28.392881+00:00,493,8,18,5611,0.5,575,https://www.tiktok.com/@friska1212_/video/7603043766210989333,568.611,,,neutral,0.750520646572113,english,Mixed/Urban,Unknown,0.0,love,0.06045987457036972,0.016186049208045006,0.04189835861325264,0.022168658673763275,0.7724358439445496,0.014908912591636181
tiktok,post,7550708044582096150,"Help me speak up for him!

Was it a bit hasty for the police to rule out a criminal case just six hours after the death?

Because the person involved in the case is the child of a national leader, we have no way to speak out in China. We can only turn to our friends abroad and ask for your help. He has been in the industry for over 20 years without any scandal. He has been working diligently.
When there was a disaster in Henan, he donated 500,000 yuan personally and went to teach in mountain villages. He is a very, very good person. Such a person should not die unjustly.#yumenglong #yumenglong于朦胧🕊🇨🇳 #yumenglong于朦胧",,,negative,2026-07-07 12:01:40.899759+00:00,330,19,41,27500,0.14021862745285033,665,https://www.tiktok.com/@landamhuu/video/7550708044582096150,518.5,,,negative,0.5326045751571655,english,Mixed/Urban,Unknown,0.0,love,0.15005239844322205,0.02673056162893772,0.09131336212158203,0.08548440039157867,0.399149090051651,0.02580471709370613
tiktok,post,7586584678119886097,"3 ปี… ที่แขกร้องเพลงจีน
#เพลงจีน #คริสต์มาส #tiktoksinger #ไทยจีน🇹🇭🇨🇳 #viraltiktok #เขมร#trendingvideo #เลือกตั้ง69 #ภูมิใจไทย #ประเทศไทย #tiktoknews #กัมพูชา",,,neutral,2026-07-07 12:01:34.931323+00:00,235,75,36,3095,0.5,376,https://www.tiktok.com/@rahmtoday/video/7586584678119886097,496.095,,,neutral,0.8094716668128967,english,Mixed/Urban,Unknown,0.0,love,0.05118491128087044,0.014805248938500881,0.06293052434921265,0.02551785483956337,0.5206343531608582,0.01811479777097702
tiktok,post,7554486280013303070,中国富人人人自危！以警经商？商业文明为何如此遥远？#中国 #中国人,,,negative,2026-07-07 12:01:33.545866+00:00,376,18,9,38000,0.03237313628196714,783,https://www.tiktok.com/@dutyspeaker/video/7554486280013303070,477.0,,,negative,0.8920895457267761,multilingual,Unknown,Unknown,0.0,fear,0.05794613063335419,0.5785731077194214,0.04781488701701164,0.045210566371679306,0.10263771563768387,0.10307101160287857
tiktok,post,7319594668977671467,"李志绥揭露毛泽东，真相太令人震惊
#洗脑 #foryou #中国 #习近平 #华人 #china #共产党 #华人 #维尼 #xijingping #中国人 #爱国 #爱国主义教育法 #longvideo #longvideos #tiktok #foryoupage #毛泽东",,,neutral,2026-07-07 12:01:49.936175+00:00,177,9,70,64300,0.5,899,https://www.tiktok.com/@twnotchina/video/7319594668977671467,469.3,,,neutral,0.8769383430480957,english,Mixed/Urban,Unknown,0.0,surprise,0.007141578942537308,0.028023043647408485,0.01801096647977829,0.023495685309171677,0.021332906559109688,0.8555040955543518
tiktok,post,7602326216762199316,随着『太平年』播出，五代十国时期谋划出卖幽云十六州换取契丹外援的后晋名臣桑维翰，走进了大众视野。他身上卖国求荣和爱国殉节并存的复杂性，引起了广泛的争议#搬運 #太平年 #桑維翰 #賣國賊,,,negative,2026-07-07 12:01:51.118704+00:00,305,16,23,16800,0.17729302346706388,512,https://www.tiktok.com/@gonghonglei/video/7602326216762199316,422.8,,,negative,0.409023255109787,multilingual,Unknown,Unknown,0.0,love,0.054006680846214294,0.029879020527005196,0.11026990413665771,0.03628695383667946,0.40881049633026123,0.035016585141420364
tiktok,post,7546423138746109215,崔永元评价王志安，王志安是不是汉奸？是否反党反共产主义？#共产党 #ccp #崔永元 #王志安,,,negative,2026-07-07 12:01:33.129182+00:00,269,7,31,37500,0.1006627544760704,682,https://www.tiktok.com/@realbeijinger/video/7546423138746109215,413.5,,,negative,0.6644574850797653,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.11512826383113861,0.015869315713644028,0.05665533244609833,0.03649565950036049,0.23475825786590576,0.035328421741724014
tiktok,post,7575194293892074772,香港曾经第一黑帮家族，从码头小工到九龙皇帝，向氏家族崛起真相 #向华强 #向前 #向华炎 #新义安 香港向氏家族是香港最具话题的家族，围绕他们的“江湖”事一直是大家茶余饭后谈论度极高的话题，向家到底是如何发迹的？究竟隐藏多少鲜为人知的秘密？#作品同步头条赢激励,,,positive,2026-07-07 12:01:35.665858+00:00,247,64,3,17200,0.9194623917341231,486,https://www.tiktok.com/@love80coffee/video/7575194293892074772,401.2,,,positive,0.7315413057804108,multilingual,Unknown,Unknown,0.0,love,0.017007188871502876,0.015328574925661087,0.035565637052059174,0.020462753251194954,0.5959987640380859,0.0689999908208847
