Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7649000715318234389,"Dengan kepimpinan Dato’ Onn Hafiz Ghazi yang cemerlang dan sokongan padu rakyat, Insya-Allah Barisan Nasional akan terus diberi mandat untuk mentadbir Johor. #BNJohor #BangsaJohor #BarisanNasional #MajuJohor",https://www.tiktok.com/@ahmadzahidhamidi/video/7649000715318234389,,,positive,2026-06-08 12:29:25+00:00,310,5,32,2551,0.9993959665298462,372,positive,0.9979865550994873,malay,Malay/Bumiputera,love,0.0630236268043518,0.0358177088201046,0.31748872995376587,0.028531953692436218,0.3518790602684021,0.025326812639832497
tiktok,post,7648981632942181653,"𝐓𝐕𝐄𝐓 𝐊𝐢𝐧𝐢 𝐒𝐞𝐦𝐚𝐤𝐢𝐧 𝐃𝐢𝐲𝐚𝐤𝐢𝐧𝐢 Melihat sambutan yang diberikan sepanjang Hari TVET Negara 2026, saya semakin yakin bahawa TVET kini bukan lagi pilihan alternatif, sebaliknya telah menjadi laluan utama dalam membina masa depan generasi muda. Insya-Allah, usaha memperkukuh ekosistem TVET melalui TVET 2.0 dan kerjasama strategik bersama industri akan terus dipergiat demi melahirkan bakat tempatan yang berdaya saing dan memenuhi keperluan ekonomi masa depan negara. #HTN2026 #HariTVETNegara2026 #TVET2.0 #TVETPilihanUtamaKerjaya #JomPilihTVET",https://www.tiktok.com/@ahmadzahidhamidi/video/7648981632942181653,,,positive,2026-06-08 11:15:25+00:00,56,11,11,496,0.9994021713733672,82,positive,0.9980072379112244,malay,Malay/Bumiputera,happy,0.021404646337032318,0.05522638559341431,0.7968654632568359,0.009527320973575115,0.04785997420549393,0.023226000368595123
tiktok,post,7648938361788419348,Jangan berhenti sehingga hati rakyat Johor benar-benar terpaut semula dengan Barisan Nasional. #BNJohor #BangsaJohor #BarisanNasional #MajuJohor,https://www.tiktok.com/@ahmadzahidhamidi/video/7648938361788419348,,,neutral,2026-06-08 10:00:00+00:00,179,5,18,2163,0.5,223,neutral,0.8281514644622803,english,Mixed/Urban,love,0.039269305765628815,0.023351697251200676,0.02274469844996929,0.09904658049345016,0.7165002822875977,0.038409288972616196
tiktok,post,7648931491858107668,"Dari Mahkota lahir kekuatan, Ke Iskandar Puteri semarak perjuangan, Biar berliku jalan di hadapan, BN Johor menuju kemenangan. #BNJohor #BangsaJohor #Barisan Nasional #MajuJohor",https://www.tiktok.com/@ahmadzahidhamidi/video/7648931491858107668,,,neutral,2026-06-08 08:00:48+00:00,541,30,41,4514,0.5,657,neutral,0.8856706023216248,english,Mixed/Urban,no_clear_emotion,0.03961607813835144,0.02911451645195484,0.14317968487739563,0.02313000150024891,0.22012290358543396,0.025656938552856445
tiktok,post,7648671437103959317,"𝐋𝐚𝐮𝐭𝐚𝐧 𝐁𝐢𝐫𝐮 𝐌𝐞𝐧𝐠𝐠𝐞𝐠𝐚𝐫𝐤𝐚𝐧 𝐉𝐨𝐡𝐨𝐫 Riuh sorakan, kibaran bendera dan semangat yang ditunjukkan oleh ribuan Bangsa Johor tadi memberikan keyakinan bahawa api perjuangan terus menyala di bumi Johor Darul Ta’zim. Sekali kita telah mempersiapkan wadah, sekali kita telah mengorak langkah, membujur lalu melintang patah, Bangsa Johor tak kan mengalah. Dengan izin Allah, kita bekerja kuat dan memohon kemenangan buat BN Johor.  #BarisanNasional #BNJohor #BangsaJohor #MajuJohor",https://www.tiktok.com/@ahmadzahidhamidi/video/7648671437103959317,,,positive,2026-06-07 15:11:41+00:00,616,38,49,4444,0.9994053006172179,747,positive,0.9980176687240601,malay,Malay/Bumiputera,happy,0.04473797604441643,0.05708283558487892,0.38144105672836304,0.025843076407909393,0.3420756161212921,0.022528676316142082
tiktok,post,7648461610213854484,"𝐓𝐕𝐄𝐓 𝐒𝐞𝐦𝐚𝐤𝐢𝐧 𝐃𝐞𝐤𝐚𝐭 𝐃𝐢 𝐇𝐚𝐭𝐢 𝐑𝐚𝐤𝐲𝐚𝐭 Saya kongsikan momen semasa melawat reruai-reruai yang berada di Hari TVET Negara 2026 di Dataran Putrajaya. Alhamdulillah, saya gembira melihat kehadiran yang cukup menggalakkan daripada pelajar, belia serta ibu bapa. Hari ini merupakan hari terakhir sambutan Hari TVET Negara 2026. Jemput semua hadir beramai-ramai untuk memeriahkannya. Banyak aktiviti menarik menanti anda. Kita jumpa di sana! #HTN2026 #HariTVETNegara2026 #TVETPilihanUtamaKerjaya #JomPilihTVET #TVETUntukSemua",https://www.tiktok.com/@ahmadzahidhamidi/video/7648461610213854484,,,positive,2026-06-07 01:37:28+00:00,691,61,27,4073,0.9993915855884552,819,positive,0.9979719519615173,malay,Malay/Bumiputera,happy,0.014472116716206074,0.04076598957180977,0.7843807935714722,0.01216639019548893,0.04827222600579262,0.04370739683508873
tiktok,post,7647756190423813397,"𝐀𝐤𝐡𝐥𝐚𝐤 𝐌𝐮𝐥𝐢𝐚, 𝐀𝐬𝐚𝐬 𝐊𝐞𝐬𝐞𝐣𝐚𝐡𝐭𝐞𝐫𝐚𝐚𝐧 𝐔𝐦𝐦𝐚𝐡 Islam mengajar kita bahawa kekuatan sesebuah masyarakat bukan hanya diukur melalui pembangunan dan kemajuan yang dicapai, tetapi juga melalui akhlak, disiplin serta tanggungjawab dalam memelihara keharmonian bersama. Marilah kita bersama-sama memperbaiki diri, memperkukuh nilai-nilai murni serta memainkan peranan dalam menyebarkan kebaikan di samping memelihara perpaduan dan keharmonian dalam kehidupan bermasyarakat. Semoga segala usaha kita diberkati dan dipandu oleh Allah SWT. Insya-Allah. #RisalahTaalim #JumaatMubarak",https://www.tiktok.com/@ahmadzahidhamidi/video/7647756190423813397,,,positive,2026-06-05 04:00:10+00:00,88,1,23,1065,0.9994081795215606,122,positive,0.9980272650718689,malay,Malay/Bumiputera,love,0.06247258186340332,0.04450757056474686,0.31624436378479004,0.040724705904722214,0.42867985367774963,0.023952268064022064
tiktok,post,7649617789455486226,"Alhamdulillah, hari pertama di Jepun semalam dimanfaatkan sepenuhnya, bermula dengan pertemuan bersama Tan Sri Yohei Sasakawa untuk bertukar pandangan mengenai perkembangan dunia serta usaha memperkukuh keamanan. Saya kemudiannya ke Universiti Tokyo untuk menyampaikan syarahan khas mengenai teknologi baharu terutama kecerdasan buatan dan kesannya terhadap peradaban manusia. Hari pertama diakhiri dengan pertemuan dengan konglomerat dan pemimpin industri Jepun bagi meneroka peluang pelaburan berkualiti yang dapat menjana pertumbuhan ekonomi serta memberi manfaat kepada rakyat Malaysia. #MalaysiaMADANI  #MADANIbekerja  #YakinMADANI  #DiplomasiMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7649617789455486226,,,positive,2026-06-10 04:24:03+00:00,71596,59027,2526,584466,0.9993998467922209,138993,positive,0.9979994893074036,malay,Malay/Bumiputera,no_clear_emotion,0.03367726132273674,0.03113425150513649,0.3399016857147217,0.027182800695300102,0.14801166951656342,0.04430999234318733
tiktok,post,7648947469459524885,"Berlepas ke Tokyo, Jepun tengah hari tadi bagi memulakan lawatan rasmi sehingga Rabu ini bagi mengetuai delegasi Malaysia dalam misi Diplomasi MADANI untuk memperkukuh kerjasama strategik dan keterjaminan tenaga negara tatkala dunia berdepan krisis bekalan dan tenaga global. Insya-Allah saya akan mengadakan pertemuan dengan Perdana Menteri Jepun, Sanae Takaichi bagi membincangkan perkembangan hubungan dua hala serta merintis kerjasama baharu Malaysia-Jepun, khususnya dalam bidang ekonomi, pelaburan dan keterjaminan tenaga. Saya juga akan menyampaikan ucaptama di Persidangan Antarabangsa Nikkei Ke-31: Future of Asia serta syarahan khas di Universiti Tokyo mengenai cabaran dan masa depan rantau ini dalam landskap global yang semakin mencabar. Doakan agar misi kita dipermudah dan membawa hasil yang bermanfaat buat rakyat serta negara. #MalaysiaMADANI  #MADANIbekerja  #YakinMADANI #DiplomasiMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7648947469459524885,,,positive,2026-06-08 09:02:52+00:00,60096,36719,2179,714118,0.9993919432163239,106135,positive,0.9979731440544128,malay,Malay/Bumiputera,happy,0.19674400985240936,0.12274180352687836,0.25871536135673523,0.08015792071819305,0.15113605558872223,0.024596409872174263
tiktok,post,7648472160847039764,"Malaysia tidak boleh sekadar menjadi pengguna teknologi, tetapi mesti menjadi pencipta nilai dan peneraju inovasi. Justeru, TVET menjadi pelaburan strategik negara untuk melahirkan tenaga kerja berkemahiran tinggi, memperkukuh ekonomi dan meningkatkan daya saing Malaysia di peringkat global. #MalaysiaMADANI #MADANIBekerja #YakinMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,,,positive,2026-06-07 02:18:22+00:00,742,22,56,20854,0.9968738138675689,1028,positive,0.9895793795585632,malay,Malay/Bumiputera,happy,0.04833028465509415,0.05565319210290909,0.4491160809993744,0.03588663041591644,0.2400978058576584,0.03959580138325691
tiktok,post,7647913317029186837,"Sekitar Istiadat Mengarak Panji-Panji Sempena Sambutan Ulang Tahun Hari Keputeraan Rasmi Seri Paduka Baginda Yang di-Pertuan Agong di Dataran Pahlawan Negara, Putrajaya pagi tadi. Daulat Tuanku. #MalaysiaMADANI #MADANIbekerja  #YakinMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,,,neutral,2026-06-05 14:09:47+00:00,1057,58,55,24746,0.5,1417,neutral,0.9977114200592041,malay,Malay/Bumiputera,no_clear_emotion,0.04547717049717903,0.022736841812729836,0.08298764377832413,0.02489863708615303,0.14084917306900024,0.040838174521923065
tiktok,post,7648561149780184341,"TOKOH DIKENANG, JASA ABADI",https://www.tiktok.com/@gabunganpartisarawak_/video/7648561149780184341,,,neutral,2026-06-07 08:03:42+00:00,718,26,14,48810,0.5,1246,neutral,0.7418549656867981,english,Mixed/Urban,no_clear_emotion,0.09431516379117966,0.03312791511416435,0.05341283977031708,0.028273504227399826,0.20479905605316162,0.03536735847592354
tiktok,post,7647502176993938708,GPS | SUPP,https://www.tiktok.com/@gabunganpartisarawak_/video/7647502176993938708,,,positive,2026-06-04 11:34:19+00:00,31,0,0,1141,0.8706381231546402,42,positive,0.5687937438488007,multilingual,Unknown,love,0.17554433643817902,0.04468436539173126,0.13519467413425446,0.030824441462755203,0.31721892952919006,0.021502910181879997
tiktok,post,7649047639769582856,"KENYATAAN MEDIA PAS PUSAT KERJASAMA POLITIK PAS–BERSATU Mesyuarat Khas Jawatankuasa Kerja PAS Pusat yang diadakan pada hari ini, Isnin 8 Jun 2026, telah membuat ketetapan seperti berikut: i. Memperakukan keputusan Mesyuarat Majlis Syura Ulamak pada 2 Jun 2026 berhubung pertimbangan dasar, hukum dan maslahah kerjasama politik PAS, atas prinsip penyatuan ummah; ii. Meneliti kedudukan dan hala tuju kerjasama politik PAS–BERSATU berdasarkan laporan, kajian dan penilaian semasa; iii. Menghentikan kerjasama politik dengan BERSATU; iv. Meneroka suatu bentuk persefahaman politik dan kerjasama pilihan raya (electoral pact) demi penyatuan ummah, bagi menghadapi Pilihan Raya Negeri dan Pilihan Raya Umum ke-16; dan v. Menerima hasrat tokoh-tokoh akademik, profesional, pemimpin politik, dan aktivis masyarakat untuk menyertai PAS. “Kembali Kepada Penyelesaian Islam” ABDUL HADI AWANG Presiden PAS Bertarikh: 22 Zulhijjah 1447 / 8 Jun 2026",https://www.tiktok.com/@abdulhadiawang/video/7649047639769582856,,,negative,2026-06-08 15:31:35+00:00,1506,75,101,15903,0.000592482089996349,1841,negative,0.9980250597000122,malay,Malay/Bumiputera,no_clear_emotion,0.14530429244041443,0.033098042011260986,0.05994165688753128,0.05464663729071617,0.09641903638839722,0.04817014932632446
tiktok,post,7648801431624928519,"Konflik antara Iran dan Israel yang sedang berlaku pada hari ini tidak boleh dilihat secara terpisah daripada sejarah panjang dunia Islam sejak kejatuhan Khilafah Uthmaniyyah pada tahun 1924. Di sebalik peperangan yang berlaku, terdapat percaturan kuasa besar dunia yang berusaha menghalang kebangkitan semula umat Islam sebagai kuasa yang berpengaruh di pentas antarabangsa. Perpecahan umat Islam atas nama bangsa dan mazhab menjadi antara faktor utama yang melemahkan kekuatan umat. Sedangkan Islam sejak zaman Rasulullah SAW berjaya menyatukan manusia daripada pelbagai latar belakang bangsa dan mazhab pemikiran dengan berpandukan Al-Quran dan Sunnah. Perbezaan dalam perkara cabang tidak sepatutnya menjadi sebab perpecahan sehingga menghilangkan kekuatan umat Islam. Dalam menghadapi cabaran semasa, umat Islam perlu memahami bahawa perjuangan menegakkan Islam bukanlah isu bangsa atau mazhab semata mata. Ia adalah perjuangan mempertahankan keadilan, membela golongan yang dizalimi dan mengembalikan semula peranan Islam sebagai rahmat kepada seluruh manusia. Oleh sebab itu, umat Islam diperintahkan supaya membina kekuatan dalam pelbagai bidang termasuk ilmu, teknologi, ekonomi dan politik bagi menghadapi cabaran zaman. Apa yang berlaku pada hari ini mengingatkan umat Islam agar kembali kepada kefahaman Islam yang sahih, memperkukuhkan perpaduan serta menilai setiap peristiwa berdasarkan ilmu dan panduan wahyu. Hanya dengan kesatuan dan kefahaman yang benar, umat Islam mampu bangkit semula sebagai umat yang membawa keadilan, keamanan dan kesejahteraan kepada seluruh manusia. [Majlis Pelancaran Buku Perang Iran-Israel, 7 Jun 2026, Pesta Buku Antarabangsa Kuala Lumpur (PBAKL), WTCKL]",https://www.tiktok.com/@abdulhadiawang/video/7648801431624928519,,,negative,2026-06-07 23:36:10+00:00,782,15,18,6192,0.0005575060844421609,876,negative,0.9981416463851929,malay,Malay/Bumiputera,sadness,0.21215103566646576,0.06911415606737137,0.08070347458124161,0.26244547963142395,0.25573939085006714,0.01982404664158821
tiktok,post,7647747126696414472,"Sidang Media: Perkembangan PRN Johor dan N9, Hubungan Dengan BERSATU dan Agenda Penyatuan Ummah",https://www.tiktok.com/@abdulhadiawang/video/7647747126696414472,,,neutral,2026-06-05 03:24:54+00:00,6564,222,265,90520,0.5,7956,neutral,0.9952386617660522,malay,Malay/Bumiputera,no_clear_emotion,0.059922777116298676,0.027646761387586594,0.15130610764026642,0.04436058551073074,0.3220938444137573,0.03900809958577156
tiktok,post,7649274050694466824,PAS-Bersatu bukan kerana emosi dan kerusi tapi kerana... #pemudapas #terusmemimpin  #fyp,https://www.tiktok.com/@pemudapasmalaysia/video/7649274050694466824,,,negative,2026-06-09 06:10:07+00:00,9308,669,286,62191,0.0004851222038269043,10884,negative,0.9983829259872437,malay,Malay/Bumiputera,no_clear_emotion,0.07904662936925888,0.028181167319417,0.16998516023159027,0.039474040269851685,0.31281307339668274,0.026777487248182297
tiktok,post,7648308324710010130,Alhamdulillah puan Jaslinda selamat. Terima kasih yang membantu dan mendoakan! #pemudapas PAS #terusmemimpin  #fyp,https://www.tiktok.com/@pemudapasmalaysia/video/7648308324710010130,,,positive,2026-06-06 15:42:34+00:00,149,3,1,2101,0.9994053006172179,174,positive,0.9980176687240601,malay,Malay/Bumiputera,happy,0.0906427800655365,0.10923805087804794,0.41305187344551086,0.032507896423339844,0.13461771607398987,0.03629836440086365
tiktok,post,7648130549571128583,KRISIS KEKURANGAN STAF KKM SEMAKIN KRITIKAL: KERAJAAN MASIH GAGAL MENANGANI PUNCA SEBENAR,https://www.tiktok.com/@pemudapasmalaysia/video/7648130549571128583,,,neutral,2026-06-06 04:12:44+00:00,509,34,75,17307,0.5,791,neutral,0.7302404642105103,english,Mixed/Urban,fear,0.06827020645141602,0.6440316438674927,0.03764216601848602,0.12527893483638763,0.018309198319911957,0.0718146339058876
tiktok,post,7648262661309746450,"Di mana ada Bella, di situ ada saya ceh... 😆 Takkanlah saya nak biarkan tunang saya sorang, mestilah kena ada saya sekali. Proud to announce that kami berdua kini merupakan official AmBASSadors untuk Kitsui! ❤️ ✨ A New Chapter, Together.",https://www.tiktok.com/@syedsaddiq/video/7648262661309746450,,,positive,2026-06-06 12:45:25+00:00,16566,571,342,248992,0.9920212686061858,19968,positive,0.9734042286872864,malay,Malay/Bumiputera,love,0.03776330128312111,0.07276821881532669,0.043404463678598404,0.06613532453775406,0.5861639976501465,0.11676812916994095
tiktok,post,7647515936492227848,"Alhamdulillah, thank you @HIJABISTAHUB 🖤",https://www.tiktok.com/@bellaastillah_94/video/7647515936492227848,,,positive,2026-06-04 12:27:47+00:00,82174,2319,954,1031408,0.9909857749938964,95761,positive,0.9699525833129883,english,Mixed/Urban,love,0.04312329739332199,0.07280945777893066,0.15171582996845245,0.0402970127761364,0.36623719334602356,0.09228089451789856
tiktok,post,7647481310524509460,"It’s not a single arrival, but a dual introduction. We are honored to welcome YB Syed Saddiq as Chief Executive Officer of HijabistaHub, and Bella Astillah as our Brand Ambassador. Each holds a unique presence, carrying individual responsibility and perspective within the brand. Together, they mark a refined step forward and we invite you to witness what unfolds next ✨",https://www.tiktok.com/@hijabistahub/video/7647481310524509460,,,positive,2026-06-04 10:13:23+00:00,9299,532,204,228704,0.9846050679683684,12322,positive,0.9486835598945618,english,Mixed/Urban,happy,0.019903698936104774,0.03280235454440117,0.6584690809249878,0.01491490751504898,0.1552533209323883,0.04052656888961792
tiktok,post,7649700717321686279,Kunjung hormat Pengarah Urusan BOEING Composites Bukit Kayu Hitam di Wisma Darul Aman,https://www.tiktok.com/@sanusimdnor/video/7649700717321686279,,,neutral,2026-06-10 09:45:48+00:00,1910,53,67,14520,0.5,2175,neutral,0.8598132729530334,english,Mixed/Urban,no_clear_emotion,0.012966346926987171,0.018295930698513985,0.020431874319911003,0.019610989838838577,0.04970608651638031,0.4034530818462372
tiktok,post,7649626725625777426,"Rutin mingguan setiap hari Rabu, Mesyuarat Exco Kerajaan Negeri Kedah di Wisma Darul Aman",https://www.tiktok.com/@sanusimdnor/video/7649626725625777426,,,neutral,2026-06-10 04:58:48+00:00,936,21,25,8645,0.5,1068,neutral,0.8943939208984375,english,Mixed/Urban,no_clear_emotion,0.038187090307474136,0.012443842366337776,0.05338079482316971,0.019032156094908714,0.1007038950920105,0.019779151305556297
tiktok,post,7649369109167099143,"Macam-macam isu dok jadi la ni kan na? Lepas ni apa?  Jom pakat mai ke Pelancaran Jentera Pilihanraya PAS Kedah Jumaat, 12 Jun 2026 Kompleks PAS Kedah. Mula pukul 5 petang hingga 12 malam.",https://www.tiktok.com/@sanusimdnor/video/7649369109167099143,,,neutral,2026-06-09 12:18:58+00:00,4656,248,170,33333,0.5,5407,neutral,0.8902559876441956,english,Mixed/Urban,no_clear_emotion,0.032032717019319534,0.013753009028732777,0.03583076596260071,0.010817067697644234,0.05103934183716774,0.020310791209340096
tiktok,post,7649311483393838344,Mesyuarat Ahli Lembaga Pengarah Invest Kedah kali ke-17 di Wisma Darul Aman,https://www.tiktok.com/@sanusimdnor/video/7649311483393838344,,,neutral,2026-06-09 08:35:23+00:00,241,12,2,2866,0.5,283,neutral,0.8664230108261108,english,Mixed/Urban,no_clear_emotion,0.023702651262283325,0.012017392553389072,0.0662468820810318,0.015020273625850677,0.05746014788746834,0.02478109486401081
