Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,comment,7647583452867347221,Aamiin,https://www.tiktok.com/@hafsahnasution328/video/7605166905678122261,7605166905678122261,neutral,2026-06-04 16:49:54+00:00,0,0,0,0,0.5,0,https://www.tiktok.com/@hafsahnasution328/video/7605166905678122261,,hafsahnasution328,0.0,neutral,0.7698814868927002,english,Mixed/Urban,no_clear_emotion,0.11632146686315536,0.07874057441949844,0.09424903243780136,0.04259263724088669,0.23029059171676636,0.07395253330469131
tiktok,post,7511232954916506936,"𝘀𝗮𝗹𝗮𝗺 𝗽𝗲𝗿𝘀𝗮𝘂𝗱𝗮𝗿𝗮𝗮𝗻 𝘀𝗲𝘁𝗶𝗮 𝗵𝗮𝘁𝗶
𝗽𝗿𝗼𝘀𝗲𝘀 𝗮𝗰𝗮𝗿𝗮 𝗨𝗞𝗧(𝗨𝗝𝗜𝗔𝗡 𝗞𝗘𝗡𝗔𝗜𝗞𝗔𝗡 𝗧𝗜𝗡𝗚𝗞𝗔𝗧) 𝘆𝗮𝗻𝗴 𝗯𝗲𝗿𝘁𝗲𝗽𝗮𝘁𝗮𝗻 𝗱𝗶 𝗱𝗲𝘀𝗮 𝗽𝗲𝗹𝗮𝗻𝗴𝘄𝗼𝘁,𝗸𝗲𝗰 𝗹𝗮𝗿𝗲𝗻,𝗰𝗮𝗯 𝗹𝗮𝗺𝗼𝗻𝗴𝗮𝗻 𝗮𝗹𝗵𝗮𝗺𝗱𝘂𝗹𝗶𝗹𝗹𝗮𝗵 𝗮𝗰𝗮𝗿𝗮𝗻𝘆𝗮 𝗹𝗮𝗻𝗰𝗮𝗿.𝘀𝗲𝗺𝗼𝗴𝗮 𝗽𝘀𝗵 𝗰𝗮𝗯𝗮𝗻𝗴 𝗹𝗮𝗺𝗼𝗻𝗴𝗮𝗻 𝘀𝗲𝗺𝗮𝗸𝗶𝗻 𝗷𝗮𝘆𝗮 𝗯𝗲𝗿𝗽𝗿𝗲𝘀𝘁𝗮𝘀𝗶 𝗯𝗲𝗳𝗼𝗿𝗺𝗮𝗹𝗹𝗶𝘁𝗮𝘀 𝘂𝗻𝘁𝘂𝗸 𝘀𝗵𝗼𝗱𝗮𝗿𝗮 𝗺𝗮𝘀𝘆𝗮𝗿𝗮𝗸𝗮𝘁 𝗯𝗮𝗻𝗴𝘀𝗮 𝗱𝗮𝗻 𝗻𝗲𝗴𝗮𝗿𝗮 𝘀𝗮𝗹𝗮𝗺 𝟮𝟱𝟭𝟮🖤
#𝘀𝗲𝘁𝗶𝗮𝗵𝗮𝘁𝗶 #𝘀𝗵 #𝗽𝘀𝗵 #psht #𝗽𝘀𝗵𝗽 #𝗽𝘀𝗵𝘄 #pshw_tm_1903 #𝗽𝗿𝘀𝗵 #𝘀𝗮𝗹𝗮𝗺𝟮𝟱𝟭𝟮 #psh1932rantingturi #pencaksilat #ipsi #lamongan #fyp #foryou #viral #tiktok #capcut",,,neutral,2026-06-22 15:00:37.269743+00:00,663,33,33,23100,0.5,960,https://www.tiktok.com/@psh1932.ranting.t/video/7511232954916506936,851.1,,,neutral,0.7961654663085938,english,Mixed/Urban,love,0.07253753393888474,0.0426873043179512,0.1490972936153412,0.042469725012779236,0.5541278719902039,0.030535882338881493
tiktok,post,7515231822528384264,SPRM Sahkan akan dakwa dua atau beberapa individu. sumber dedah yang pasti punca rasuah SMM didakwa dulu  Jontih Enggihon Bekas CEO SMM adalah punca rasuah SMM. Beliau dan beberapa pembantunya keluarkan 13 surat LOA lesen palsu kepada syarikat Albert Tei. Albert Tei pula guna bekas bekas penjawat awam kanan sebagai pengerusi syarikat dan kemudian tipu kerajaan. Bayar rasuah pada Albert untuk keluarkan surat palsu prospecting License. Para adun tiada kuasa pelulus. atas alasan kouta apapun tdk relevan. Pengakuan bekas Pengerusi syarikat Albert Tei nafi terlibat rasuah dll.,,,negative,2026-06-22 15:00:26.335934+00:00,224,149,53,23900,0.0005024135112762229,665,https://www.tiktok.com/@sabahkini2/video/7515231822528384264,704.9,,,negative,0.9983252882957458,malay,Malay/Bumiputera,no_clear_emotion,0.30829331278800964,0.11860296875238419,0.06490664184093475,0.036922652274370193,0.0886685848236084,0.06328830868005753
tiktok,post,7650397696301354248,Suruhanjaya Pilihan Raya (SPR) menetapkan Pilihan Raya Negeri (PRN) Johor dan Negeri Sembilan diadakan secara berasingan. #beritaditiktok #PRNJohor #prnnegerisembilan #SPR,,,neutral,2026-06-22 15:00:23.066684+00:00,400,73,18,25200,0.5,743,https://www.tiktok.com/@hmetromy/video/7650397696301354248,625.2,,,neutral,0.9977141618728638,malay,Malay/Bumiputera,no_clear_emotion,0.0456605926156044,0.02029937319457531,0.06589847803115845,0.029166383668780327,0.11659514158964157,0.02499506063759327
tiktok,comment,7650413936152347413,kami undi pas,https://www.tiktok.com/@hmetromy/video/7650397696301354248,7650397696301354248,positive,2026-06-12 07:53:39+00:00,5,0,3,0,0.9548163697123526,11,https://www.tiktok.com/@hmetromy/video/7650397696301354248,,nik.mohamad.taufi0,0.0,positive,0.8493878990411758,multilingual,Unknown,love,0.07178376615047455,0.04310743510723114,0.2401336133480072,0.02397977001965046,0.366750031709671,0.03720518574118614
tiktok,comment,7650408097786299156,asal lak jadi PRU ni..bkn PRN ke,https://www.tiktok.com/@hmetromy/video/7650397696301354248,7650397696301354248,neutral,2026-06-12 07:31:00+00:00,0,0,1,0,0.5,2,https://www.tiktok.com/@hmetromy/video/7650397696301354248,,ummar.hafizan,0.0,neutral,0.8563145399093628,english,Mixed/Urban,no_clear_emotion,0.014108862727880478,0.016708722338080406,0.015527920797467232,0.01600051112473011,0.06205453723669052,0.13753829896450043
tiktok,post,7576810089219181831,"LUAR BIASA SANTRI PESANTREN BINA INSAN MULIA MERAIH PRESTASI INTERNASIONAL SPORT GAMES DI RUSIA

Pesantren Bina Insan Mulia dengan bangga mengumumkan pencapaian gemilangnya di kancah internasional! Pada tgl 9 sd 15 September 2025, delegasi yang terdiri dari 15 siswa telah mewakili Indonesia dengan penuh kehormatan dan kebanggaan dalam Event _Internasional sport Games of the Holly Blessed Prince Alexander Nevsky Rusia_ yang diselenggarakan di  Petersburg Rusia, dan berhasil membawa pulang sebuah Trophy penghargaan yang membanggakan.

Kami menyampaikan rasa terima kasih yang tulus kepada *Kementerian Agama Republik Indonesia (@kemenag_ri ), dalam hal ini di wakilkan oleh Bapak Gugun Gumilar MA, PhD @gugungumilar89 Dalam sambutanya, beliau merasa bangga karena para santri telah membawa nama harum Indonesia di kancah Internasional, serta *Duta Besar Rusia, Mr. Sergey Thalcenov @rusemb_indonesia *, yang tidak hanya memberikan dukungan penuh, tetapi juga menjalin *kerjasama strategis dengan perusahaan aluminium terbesar Rusia* untuk mendukung pengembangan potensi siswa. Beliau juga berkenan menawarkan *beasiswa bagi siswa berprestasi*, sebagai upaya meningkatkan kualitas pendidikan dan membuka peluang global bagi generasi muda Pesantren Bina Insan Mulia.

Prestasi ini merupakan bukti nyata dari kerja keras, dedikasi, dan komitmen tinggi pesantren Bina Insan Mulia, serta menjadi simbol kebanggaan dalam mengharumkan nama Indonesia di mata dunia. Semoga pencapaian ini membuka jalan bagi prestasi-prestasi gemilang selanjutnya! Selamat ya anak-anaku atas prestasi yang membanggakan ! 🎉🇮🇩🇷🇺
#game  #santribima #rusia #imamjazuli #sports",,,positive,2026-06-22 15:00:32.918628+00:00,496,30,6,10500,0.9994110763072968,637,https://www.tiktok.com/@imamjazuli76/video/7576810089219181831,584.5,,,positive,0.9980369210243225,malay,Malay/Bumiputera,happy,0.014744744636118412,0.029042189940810204,0.8481758832931519,0.009677940048277378,0.05122130736708641,0.020286694169044495
tiktok,post,7579118142081781013,"Menteri Koordinator Pemberdayaan Masyarakat Muhaimin Iskandar atau Cak Imin minta Menteri ESDM Bahlil Lahadalia dan Menteri Kehutanan Raja Juli Antoni buat taubatan nasuha setelah melihat bencana banjir dan longsor yang terjadi di Aceh, Sumatera Utara dan Sumatera Barat!👊🏻

#cakimin #bahlillahadalia #rajajuliantoni #taubat #banjir",,,neutral,2026-06-22 15:00:32.300245+00:00,313,39,53,24200,0.5,647,https://www.tiktok.com/@politik_ofc/video/7579118142081781013,574.2,,,neutral,0.9973658919334412,malay,Malay/Bumiputera,love,0.20873285830020905,0.057894643396139145,0.04266931489109993,0.10462375730276108,0.5034394264221191,0.020409299060702324
tiktok,post,7650776915791334674,"Presiden UMNO, Datuk Seri Ahmad Zahid Hamidi, mempertahankan Suruhanjaya Pilihan Raya (SPR) dalam menentukan tarikh Pilihan Raya Negeri (PRN) susulan kritikan terhadap keputusan mengadakan PRN Johor dan Negeri Sembilan secara berasingan. #AWANInews",,,neutral,2026-06-22 15:00:24.163141+00:00,307,13,45,24700,0.5,612,https://www.tiktok.com/@501awani/video/7650776915791334674,492.7,,,neutral,0.9965308308601379,malay,Malay/Bumiputera,no_clear_emotion,0.055739954113960266,0.017906097695231438,0.06924060732126236,0.027724627405405045,0.11951195448637009,0.026820015162229538
tiktok,comment,7650890915170960136,SPR kena fikir cost. its people money.,https://www.tiktok.com/@501awani/video/7650776915791334674,7650776915791334674,neutral,2026-06-13 14:44:28+00:00,3,0,1,0,0.5,5,https://www.tiktok.com/@501awani/video/7650776915791334674,,bala13259,0.0,neutral,0.6658573746681213,english,Mixed/Urban,love,0.27769139409065247,0.02355562336742878,0.06135544180870056,0.05330483242869377,0.36927324533462524,0.023765109479427338
tiktok,comment,7650787753931850516,Kali ni kita Undi Pas,https://www.tiktok.com/@501awani/video/7650776915791334674,7650776915791334674,neutral,2026-06-13 08:04:10+00:00,8,0,1,0,0.5,10,https://www.tiktok.com/@501awani/video/7650776915791334674,,papa.4anak,0.0,neutral,0.8984321355819702,english,Mixed/Urban,no_clear_emotion,0.13071566820144653,0.09939438849687576,0.11972828209400177,0.09073742479085922,0.1895895153284073,0.10961437970399857
tiktok,post,7632912211920424213,"Keputusan melantik seorang individu yang baru sahaja terlibat dalam kemalangan jalan raya sebagai ikon keselamatan jalan raya menimbulkan tanda tanya dalam kalangan masyarakat. Dalam isu yang melibatkan nyawa dan keselamatan awam, pemilihan ikon sepatutnya dibuat dengan penuh pertimbangan, bukan sekadar bersifat simbolik atau tergesa-gesa.

Ramai melihat langkah ini sebagai kurang sesuai buat masa sekarang. Bukan kerana individu tersebut tidak layak secara mutlak, tetapi kerana masa dan konteks memainkan peranan penting dalam membentuk persepsi awam. Dalam keadaan emosi dan situasi yang masih segar, pelantikan seperti ini boleh menimbulkan kekeliruan, malah membuka ruang kepada kritikan yang tidak perlu.

Keselamatan jalan raya bukan sekadar kempen atau slogan. Ia melibatkan kefahaman, disiplin, dan tindakan yang tepat ketika berdepan situasi kecemasan. Dalam kemalangan jalan raya, perkara paling utama bukanlah keadaan kenderaan semata-mata, tetapi keselamatan diri. Tindakan yang salah dalam beberapa saat pertama selepas kemalangan boleh mengundang risiko lebih besar, termasuk kemalangan kedua yang sering membawa akibat lebih serius.

Sebagai contoh, berdiri di tengah pembahagi jalan atau berhampiran lorong laju adalah tindakan yang sangat berbahaya. Dalam keadaan trafik yang tidak menentu, risiko untuk dilanggar oleh kenderaan lain adalah tinggi. Apa yang sepatutnya dilakukan ialah segera bergerak ke kawasan yang lebih selamat, menjauhi laluan trafik, dan memastikan diri berada dalam zon yang tidak terdedah kepada bahaya tambahan.

Jika benar mahu memupuk kesedaran keselamatan jalan raya, pendekatan yang lebih menyeluruh perlu diambil. Pendidikan, penguatkuasaan, dan contoh teladan yang konsisten jauh lebih penting daripada pelantikan yang bersifat kosmetik.

Akhirnya, isu ini bukan soal individu semata-mata, tetapi soal mesej yang ingin disampaikan kepada rakyat. Dalam hal keselamatan, ketepatan dan kredibiliti adalah segala-galanya.

#foryourpage #fyp #omgsekmung #2026 #news",,,negative,2026-06-22 15:00:27.595933+00:00,242,20,29,13500,0.001677006483078003,426,https://www.tiktok.com/@omgsekmung03/video/7632912211920424213,382.5,,,negative,0.99440997838974,malay,Malay/Bumiputera,anger,0.7529017925262451,0.09163174033164978,0.04871696978807449,0.021924125030636787,0.027441928163170815,0.011802488006651402
tiktok,post,7568695858124868885,"Reinterpreting Controversial PAS Leadership Quotes | with Dr. Balachandran G. Krishnan | @drbalachandran.gk_dhpp@paspusatofficial@paspusat 
#thegoodcastshow #podcastclip #PAS #DHPP",,,neutral,2026-06-22 15:00:24.472512+00:00,192,13,50,9118,0.5,346,https://www.tiktok.com/@thegoodcastshow/video/7568695858124868885,377.118,,,neutral,0.9331876039505005,english,Mixed/Urban,no_clear_emotion,0.04229514300823212,0.01819976232945919,0.09445519745349884,0.02990621328353882,0.3294677138328552,0.029667649418115616
