Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7650055112429456658,"Dulu rakyat Malaysia bersimpati dengan Rohingya sampai ada parti politik guna kesempatan adakan Himpunan Solidariti, malah Sanusi cadang berikan kerakyatan khas kepada pelarian ini. Tapi isu ini tak mudah dan apa yang kerajaan Malaysia dah buat? #malaysiafans1963",,,negative,2026-06-24 13:14:26.761828+00:00,29200,4565,686,884400,0.0004814565181732178,43295,https://www.tiktok.com/@malaysiafans1963/video/7650055112429456658,41272.4,,,negative,0.9983951449394226,malay,Malay/Bumiputera,love,0.06681785732507706,0.09811358153820038,0.028524713590741158,0.06303390860557556,0.5343578457832336,0.05437038838863373
tiktok,post,7603246462322887957,PRESIDEN GOBLOG#fypシ゚ #4u #zyxcba #indonesia #indonesiacemas,,,neutral,2026-06-24 13:14:24.444974+00:00,29100,2971,1483,718600,0.5,40740,https://www.tiktok.com/@fikzz171/video/7603246462322887957,40209.6,,,neutral,0.8868274092674255,english,Mixed/Urban,love,0.07557694613933563,0.027818812057375908,0.05274615436792374,0.03299352154135704,0.635137677192688,0.018934253603219986
tiktok,post,7647990628663561490,"Part I - A historic day for Negeri Sembilan.

#negerisembilan #undangyangempat",,,positive,2026-06-24 13:14:27.989927+00:00,21000,3370,1467,560800,0.9315097749233245,31445,https://www.tiktok.com/@jannahjalidar/video/7647990628663561490,32701.8,,,positive,0.7716992497444153,multilingual,Unknown,no_clear_emotion,0.024832863360643387,0.02273968979716301,0.3363092541694641,0.014792850241065025,0.18564581871032715,0.026405123993754387
tiktok,post,7625214303137713429,#adatperpatih #peradaban #adat #negerisembilan  #fyppppppppppppppppppppppp,,,neutral,2026-06-24 13:14:39.888966+00:00,15000,7138,366,330500,0.5,25809,https://www.tiktok.com/@supyan.hussin/video/7625214303137713429,30704.5,,,neutral,0.9977038502693176,malay,Malay/Bumiputera,no_clear_emotion,0.09916368871927261,0.03830556198954582,0.08813848346471786,0.039027538150548935,0.3115310072898865,0.03241366893053055
tiktok,post,7650904378005605652,"Bekas Setiausaha Sulit Anwar, Zaid Ibrahim, Pengulas RTM Antara Yang Sertai Pas! 

Pas menerima suntikan baharu apabila 14 tokoh yang terdiri daripada bekas menteri, bekas Exco kerajaan negeri, pemimpin politik, ahli akademik, aktivis masyarakat dan bekas penjawat awam mengumumkan penyertaan mereka ke dalam parti itu pada Ceramah Umum Ambang Pilihan Raya Negeri Sembilan malam ini.

#malaysiagazette #Pas",,,positive,2026-06-24 13:14:29.745941+00:00,21200,1579,943,432000,0.9716267704963684,28042,https://www.tiktok.com/@malaysiagazette/video/7650904378005605652,27619.0,,,positive,0.905422568321228,malay,Malay/Bumiputera,anger,0.37953463196754456,0.10574851930141449,0.13397499918937683,0.03528626263141632,0.05054832622408867,0.06805451214313507
tiktok,post,7634474831756414228,한국인이 못 가는 여행금지국가 10개국 #2026년,,,negative,2026-06-24 13:14:36.425839+00:00,19900,800,1190,837800,0.12548408657312393,30268,https://www.tiktok.com/@jisikcube/video/7634474831756414228,25907.8,,,negative,0.5817197114229202,multilingual,Unknown,fear,0.21669095754623413,0.5345574021339417,0.024660948663949966,0.07497849315404892,0.05334695428609848,0.037044961005449295
tiktok,post,7625845320823426325,"Sáng 7-4, tại Kỳ họp thứ nhất, Quốc hội khóa XVI, Tổng Bí thư Tô Lâm đã được Quốc hội tín nhiệm bầu giữ chức Chủ tịch nước nhiệm kỳ 2026-2031.

Theo đó, với 495/495 đại biểu (100% đại biểu có mặt) tán thành, Quốc hội đã thông qua dự thảo Nghị quyết bầu Chủ tịch nước nhiệm kỳ 2026-2031 đối với đồng chí Tô Lâm, Tổng Bí thư Ban Chấp hành Trung ương Đảng Cộng sản Việt Nam, đại biểu Quốc hội khóa XVI.

#tongbithutolam #chutichnuoc 
#phochutichnuocvothianhxuan",,,neutral,2026-06-24 13:14:36.130552+00:00,21400,1067,0,1000000,0.5,32467,https://www.tiktok.com/@muaxuanqh/video/7625845320823426325,24534.0,,,neutral,0.8421763777732849,english,Mixed/Urban,no_clear_emotion,0.03834964334964752,0.057743579149246216,0.21887528896331787,0.02867697738111019,0.08542530238628387,0.0741616040468216
tiktok,post,7637467020287610132,"Korang yang dapat bantuan STR secara automatik akan dapat bantuan ni tau!

#Ohmedia #Ohinfo",,,positive,2026-06-24 13:14:40.842393+00:00,5828,8425,221,333100,0.9994074106216431,17805,https://www.tiktok.com/@ohmedia/video/7637467020287610132,23674.1,,,positive,0.9980247020721436,malay,Malay/Bumiputera,no_clear_emotion,0.04332113638520241,0.031831882894039154,0.021313052624464035,0.03996565192937851,0.2935638725757599,0.21127404272556305
tiktok,post,7451199037354544392,cr.#tnnworld #แรงงาน #เมียนมา #fypシ #fyp,,,neutral,2026-06-24 13:14:33.444233+00:00,8690,903,3213,1100000,0.5,23806,https://www.tiktok.com/@675oo349/video/7451199037354544392,21235.0,,,neutral,0.9028412103652954,english,Mixed/Urban,love,0.052111804485321045,0.0190033707767725,0.0413430891931057,0.03723620995879173,0.7177912592887878,0.01755053922533989
tiktok,post,7613613272155098388,#เกาหลีเหนือ#usa #America#tiktok,,,neutral,2026-06-24 13:14:29.169717+00:00,16100,860,317,532800,0.5,22605,https://www.tiktok.com/@phasokkeosingthong/video/7613613272155098388,19303.8,,,neutral,0.8660233616828918,english,Mixed/Urban,love,0.0694851279258728,0.02224714867770672,0.05484659969806671,0.030321046710014343,0.5559508800506592,0.02105720154941082
tiktok,post,7568791333909892359,Naib Johan Nasyid #MIISRA2025 Kategori Perempuan - Nour Mushtaq' dari Wilayah Persekutuan.,,,neutral,2026-06-24 13:14:31.009584+00:00,14100,794,148,362800,0.5,18670,https://www.tiktok.com/@beritaalhijrah114/video/7568791333909892359,16494.8,,,neutral,0.9322394728660583,english,Mixed/Urban,no_clear_emotion,0.012742630206048489,0.01685206964612007,0.027224011719226837,0.012040767818689346,0.033724989742040634,0.03229101374745369
tiktok,post,7631155584456264978,Cerita dari Brickfields. Krisis Negeri Sembilan,,,neutral,2026-06-24 13:14:27.696394+00:00,8723,2416,360,421500,0.5,15714,https://www.tiktok.com/@hishamuddinrais/video/7631155584456264978,15056.5,,,neutral,0.89266437292099,english,Mixed/Urban,no_clear_emotion,0.06044384092092514,0.017230674624443054,0.054205603897571564,0.029450172558426857,0.339608371257782,0.020723886787891388
tiktok,post,7641751443103468808,"ruwet wes 🫪
#CapCut #daftarsekolah #jenjangSMP #spmb #fypp #widya✅ #xybca #foryoupage",,,neutral,2026-06-24 13:14:37.656634+00:00,5228,2118,688,516500,0.5,13199,https://www.tiktok.com/@weedyajeng/video/7641751443103468808,12044.5,,,neutral,0.9044374227523804,english,Mixed/Urban,love,0.08891647309064865,0.020573562011122704,0.07073969393968582,0.033224619925022125,0.6171395182609558,0.0179420355707407
tiktok,post,7649493952713805077,"Alhamdulillah… setelah sah dimasyhurkan sebagai Yamtuan Besar Negeri Sembilan ke 12,  bersama para hadirin lain melaksanakan ibadah solat Jumaat. Daulat Tuanku! 
Awalnya saya tidak post video ini sebab saya dibesarkan dengan prinsip ibadah tak perlu ditayangkan umum. Tapi saya terpanggil untuk post ini setelah menyadari yang kini ayahanda seorang “public figure” dan saya tak sampai hati melihat penyokong Tuanku Yamtuan ke 12 difitnah tak solat Jumaat oleh cybertroopers berbayar dsb.
Nak tambah juga awalnya Tuanku dihalang polis dari meninggalkan hotel untuk ke mana2 termasuklah ke masjid untuk solat Jumaat kerana perintah dari pihak atasan untuk menghalang pergerakan ayahanda saya agar tidak dimasyhurkan.",,,positive,2026-06-24 13:14:41.129570+00:00,7633,663,574,408500,0.9967214465141296,12955,https://www.tiktok.com/@princess_i_/video/7649493952713805077,11089.5,,,positive,0.9890714883804321,malay,Malay/Bumiputera,anger,0.3075482249259949,0.22064073383808136,0.02464960142970085,0.06658562272787094,0.04632829129695892,0.20190176367759705
tiktok,post,7610699531264609544,"Walaupun isu ini sudah berlalu beberapa minggu. Tetapi cara ia dilaporkan tetap patut ditegur.

Ini bukan kali pertama FMT cetus kontroversi tapi itu pun masih tak belajar daripada kesilapan lama.

Melabel orang sebagai “mob” bukan istilah ringan.
Perkataan itu membawa gambaran kumpulan ganas, tidak terkawal dan seolah-olah bersalah sebelum siasatan lengkap dibuat.

FMT tidak berikan fakta sebenar apa yang berlaku dalam isu tersebut dan hanya menyerang sebelah pihak dengan tuduhan yang salah.

Dalam dunia kewartawanan, satu perkataan boleh membentuk persepsi jutaan pembaca dan merosakkan kepercayaan terhadap institusi media itu sendiri.

Media bebas itu penting. Tetapi kebebasan mesti datang bersama ketepatan, keseimbangan dan integriti.
.
.
Ikuti media sosial GPS
https://t.me/pengundisedar

#gerakanpengundisedar",,,negative,2026-06-24 13:14:33.160841+00:00,5326,655,162,44700,0.0004978179931640625,6590,https://www.tiktok.com/@ceo_gps/video/7610699531264609544,7166.7,,,negative,0.9983406066894531,malay,Malay/Bumiputera,anger,0.30734172463417053,0.03197338804602623,0.05094488710165024,0.21668335795402527,0.12930026650428772,0.03778868168592453
tiktok,post,7652686763709811989,"Haritu semasa program, ada seorang anak muda yang bakal melanjutkan pengajian ke universiti bertanya kepada saya tentang bantuan yang disediakan oleh Kerajaan Negeri.

Bagi anak-anak Negeri Sembilan yang akan mendaftar masuk ke IPT, jangan segan untuk mendapatkan maklumat dan memohon bantuan yang layak. Kerajaan Negeri sentiasa berusaha membantu meringankan beban dan memastikan tiada anak yang tercicir daripada peluang menuntut ilmu kerana kekangan kewangan.

Semoga dipermudahkan segala urusan dan selamat melangkah ke alam universiti. Kejarlah cita-cita setinggi mungkin, kami sentiasa mendoakan yang terbaik buat anda. ❤️

#BersihMuafakatSejahtera
#ProaktifMesraResponsif
#DemiNogori
#negerisembilan 
#creatorsearchinsights",,,positive,2026-06-24 13:14:37.367809+00:00,2729,1904,146,75500,0.9994076251983641,5534,https://www.tiktok.com/@mbnogori9/video/7652686763709811989,7050.5,,,positive,0.9980254173278809,malay,Malay/Bumiputera,love,0.06006712093949318,0.2227216362953186,0.2557026147842407,0.027595505118370056,0.2812982201576233,0.04223283380270004
tiktok,comment,7652753255696483093,Dapat RM1000+RM1500+laptop+RM200bulanan gila ahhh n9,https://www.tiktok.com/@mbnogori9/video/7652686763709811989,7652686763709811989,negative,2026-06-18 15:11:12+00:00,140,0,13,0,0.13525527119636535,166,https://www.tiktok.com/@mbnogori9/video/7652686763709811989,,faridmohamad90,0.0,negative,0.5491490960121155,multilingual,Unknown,love,0.027008766308426857,0.04104842245578766,0.21763455867767334,0.023505989462137222,0.5752304792404175,0.03804593160748482
tiktok,comment,7654791717384782610,nak mengundi...semua boleh dapat...,https://www.tiktok.com/@mbnogori9/video/7652686763709811989,7652686763709811989,positive,2026-06-24 03:10:01+00:00,0,0,0,0,0.8753944799304008,0,https://www.tiktok.com/@mbnogori9/video/7652686763709811989,,yahyaismail6507,0.0,positive,0.5846482664346695,multilingual,Unknown,surprise,0.009967205114662647,0.06195002794265747,0.0265251025557518,0.02470467984676361,0.049318984150886536,0.697853684425354
tiktok,post,7654445167931362580,"MATEMATIK PERIKATAN NASIONAL 

Sejak Dr Samsuri ambil alih tampuk kepimpinan Perikatan Nasional, serangan terhadap dia dan Perikatan Nasional semakin kuat. Sekuat sokongan rakyat terhadap dia juga. Jadi kita boleh faham kenapa musuh gelabah. Aura dan gelombang Dr Samsuri sangat besar. 

Banyak kajian, termasuk kedutaan kedutaan yang menjangkakan Perikatan Nasional akan menang PRU akan datang. Antara faktor menyumbang kepada lonjakan sokongan ini adalah Pengerusi baru.

Tapi yang kita tak faham adalah serangan dari dalam Perikatan Nasional itu sendiri. Awat dok serang sama sendiri? Dok tebuk kapal Perikatan Nasional apesal?

Setakat hari ini, aku tengok Dr Samsuri buat kerja berdasarkan perlembagaan Perikatan Nasional. Cuba tunjuk pada aku satu tindakan dia yang melanggar perlembagaan. Tak ada kan?

Tapi geng tebuk kapal ni dia cuba reka persepsi Dr Samsuri gagal, tak cakna, lambat. Apa matlamat dia pun kita tak tahu. 

Malah sebelum mesyuarat semalam, mereka gambarkan Perikatan Nasional sedang menuju ke 4-1. Abis merata sosial media dimainkan naratif ini. 

Tak kurang yang kecam Dr Samsuri kononnya bakal mengeluarkan Bersatu daripada Perikatan Nasional. Kata nak perpaduan. Tapi nak keluarkan Bersatu. Kononnya lah.......

Tapi selepas mesyuarat, Dr Samsuri dengan tenang mengisytiharkan keputusan semalam adalah 4+2. Dua parti baru akan menyertai Perikatan Nasional. Parti Pejuang dan Parti Cinta Malaysia yang bakal ditukar nama kepada Parti Wawasan Negara. 

Terkejut abis semua orang yang terpercaya dengan naratif 4-1. Rupanya 4+2. Haaaa.....ni baru betul nak perpaduan. 

Dannnnnnnn.....takde pun dalam agenda malam tadi nak 4-1. 

Dah sape buat cerita 4-1? Datang mana cerita 4-1? Mesti malu besar orang yang buat cerita 4-1 ni kan. Nak letak mana muka? 

Takpelah, biarlah mereka terjun dengan labu-labu mereka. Kita fokus perkukuhkan Perikatan Nasional. Kita fokus PRN Johor dan Negeri Sembilan. Kita fokus PRU yang akan datang anytime. 

Yang nak menyalak teruskan menyalak. Yang nak berkerja, jom kita berkerja. Matematik kita 4+2+......

Ir. Ts. Dr Nurul Islam

#foryourpage #fyp #omgsekmung #2026 #news",,,negative,2026-06-24 13:14:21.066241+00:00,4715,194,150,90900,0.0005063295364379772,5968,https://www.tiktok.com/@omgsekmung03/video/7654445167931362580,5643.9,,,negative,0.99831223487854,malay,Malay/Bumiputera,surprise,0.011069072410464287,0.03096153400838375,0.012944463640451431,0.02509300597012043,0.01971479132771492,0.8463360071182251
tiktok,comment,7654463252432421650,semoga menang besar,https://www.tiktok.com/@omgsekmung03/video/7654445167931362580,7654445167931362580,negative,2026-06-23 05:46:56+00:00,331,0,9,0,0.08227192461490632,349,https://www.tiktok.com/@omgsekmung03/video/7654445167931362580,,afiqhusaini65,0.0,negative,0.7257602512836456,multilingual,Unknown,love,0.18141888082027435,0.08425039052963257,0.09754092991352081,0.0757240355014801,0.28888049721717834,0.06186183542013168
tiktok,comment,7654580509641704199,PMX jugak terbaikkk✌️,https://www.tiktok.com/@omgsekmung03/video/7654445167931362580,7654445167931362580,neutral,2026-06-23 13:22:01+00:00,31,0,19,0,0.5,69,https://www.tiktok.com/@omgsekmung03/video/7654445167931362580,,its_wadyx,0.0,neutral,0.786410391330719,malay,Malay/Bumiputera,love,0.031409863382577896,0.01720874197781086,0.06754621118307114,0.01471413392573595,0.8207914233207703,0.013477785512804985
tiktok,post,7646765382044241160,#fyppppppppppppppppppppppp,,,negative,2026-06-24 13:14:23.498302+00:00,1983,1326,174,128400,0.16573949307203292,4767,https://www.tiktok.com/@dadheprian19/video/7646765382044241160,5285.4,,,negative,0.44753502309322357,multilingual,Unknown,love,0.09183432906866074,0.03519022837281227,0.04477371647953987,0.03167560324072838,0.663573145866394,0.021342935040593147
tiktok,post,7653308799926783252,"GUYS… Sebenarnya krisis perlembagaan yang terjadi hari ini tercetus apabila ada pihak yang menggugat keharmonian sistem memerintah secara muafakat dan beradat di Negeri Sembilan Darul Khusus.

Sistem beraja di Negeri Sembilan tidak seperti sistem beraja di negeri-negeri lain di Malaysia.

Perlembagaan Negeri Sembilan mengiktiraf yang “Pemerintah” (Ruler atau DYMM Yang di-Pertuan Besar) memerintah bersama Dato’-Dato’ Undang Luak (co-rulers) dan Tunku Besar Tampin di luak masing-masing.

Di sinilah keistimewaan dan keunikan sistem yang berasaskan perkongsian kuasa antara kedua-duanya (DYMM Yang di-Pertuan Besar dan Dato’-Dato’ Undang Luak + Tunku Besar Tampin). 

Negeri Sembilan 
Beradat, Beradab dan Berpesaka 💛🖤❤️",,,negative,2026-06-24 13:14:20.440146+00:00,3560,418,227,138300,0.0004806339740753285,5588,https://www.tiktok.com/@princess_i_/video/7653308799926783252,5215.3,,,negative,0.9983978867530823,malay,Malay/Bumiputera,no_clear_emotion,0.16734445095062256,0.12057223916053772,0.17853550612926483,0.04770960286259651,0.1535218060016632,0.049478303641080856
tiktok,comment,7653465639499727637,ngapa polis tak bertindak pada undang atau Rais Yatim ni,https://www.tiktok.com/@princess_i_/video/7653308799926783252,7653308799926783252,negative,2026-06-20 13:15:49+00:00,73,0,36,0,0.0005007326602936013,145,https://www.tiktok.com/@princess_i_/video/7653308799926783252,,fadzilhishamhussi6,0.0,negative,0.9983308911323547,malay,Malay/Bumiputera,love,0.26144877076148987,0.025580041110515594,0.040835920721292496,0.031167924404144287,0.4395880699157715,0.027883566915988922
tiktok,comment,7653364186579272468,den anak jati Nismilan sokong yam tuan besar yg baru..daulat tuanku 👍,https://www.tiktok.com/@princess_i_/video/7653308799926783252,7653308799926783252,neutral,2026-06-20 06:44:22+00:00,245,0,11,0,0.5,267,https://www.tiktok.com/@princess_i_/video/7653308799926783252,,dhaz741,0.0,neutral,0.5466383099555969,english,Mixed/Urban,no_clear_emotion,0.049967702478170395,0.020041631534695625,0.14022117853164673,0.017950503155589104,0.29796111583709717,0.028740450739860535
