Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,post,1664164334124306434,"Perkhidmatan bas henti-henti MaraLiner kini beroperasi di Bagan Datuk! 

Alhamdullilah saya bersama-sama rombongan pagi ini membuat peluncuran julung kali bas MaraLiner bermula dari Masjid Tuminah Hamidi ke Sejagop.

#BaganDatuk
#PerakSejahtera2023
#PerakMakmurRakyatSejahtera https://t.co/btwjlmjeEb",https://x.com/DrZahidHamidi/status/1664164334124306434,neutral,2023-06-01 06:57:50+00:00,0,0,0,3555,0.5,35,3.555,,,neutral,0.9762065410614014,malay,Malay/Bumiputera,love,0.05980334430932999,0.03688930720090866,0.1526544690132141,0.047157108783721924,0.33944085240364075,0.04823463410139084
x,post,1664080127658164226,"#Perak : TPM @DrZahidHamidi melancarkan laluan baharu bas henti-henti Bas Ekspres MARALiner (Laluan Bagan Datuk) di perkarangan Masjid Tuminah Hamidi, Bagan Datuk hari ini.

📸 Harith Nizar | BERNAMA https://t.co/JtH6dZK1Xo",https://x.com/bernamadotcom/status/1664080127658164226,neutral,2023-06-01 01:23:14+00:00,0,0,0,15995,0.5,159,15.995,,,neutral,0.9279009699821472,english,Mixed/Urban,no_clear_emotion,0.17285588383674622,0.04512064903974533,0.08366431295871735,0.03819546848535538,0.10382840037345886,0.06192896515130997
x,post,1664164341674049536,"Pengoperasian Bas MaraLiner dibawah pengurusan MaraLiner Sdn. Bhd (MLSB) ini menghubungkan Bagan Datuk ke Teluk Intan &amp; laluan Bagan Datuk ke Kg Gajah. 

Keseronokan terus dirasai apabila saya berkesempatan bertemu dengan kumpulan berbasikal &amp; kumpulan motosikal berkuasa tinggi.",https://x.com/DrZahidHamidi/status/1664164341674049536,neutral,2023-06-01 06:57:52+00:00,0,0,0,411,0.5,4,0.411,,,neutral,0.9750229716300964,malay,Malay/Bumiputera,no_clear_emotion,0.18296898901462555,0.02242775820195675,0.05747335031628609,0.043930914252996445,0.18182532489299774,0.029688570648431778
x,post,1705401364954894640,"Pengurusan MARALiner kesal di atas insiden yang telah berlaku kepada penumpang bas ekspres MARALiner Kuala Terengganu - Melaka.

MARALiner telah menghubungi penumpang tersebut pada 20 Sep 2023 bagi menzahirkan permohonan maaf dan rasa kesal. 

Siasatan dalaman juga telah di mulakan sejurus selepas aduan diterima dan tindakan susulan ke atas pemandu terbabit juga telah diambil.

Video: Sosial Media

#malaysiagazette #mgnews #MARALiner #penumpangkenatinggalbas",https://x.com/MalaysiaGazette/status/1705401364954894640,neutral,2023-09-23 01:59:04+00:00,0,0,0,64000,0.5,640,64.0,,,neutral,0.997119665145874,malay,Malay/Bumiputera,sadness,0.022777529433369637,0.02559264376759529,0.008102060295641422,0.9005324840545654,0.015316097065806389,0.014390509575605392
x,post,1620250416306098177,RapidKL made a comeback to Bandar Baru Selayang-HLP route after 8 years they surrendered this bus route (route U3) to SJ Bus &amp; Maraliner due to BNR in 2015.,https://x.com/yushairieyusoff/status/1620250416306098177,neutral,2023-01-31 02:39:36+00:00,0,0,0,1285,0.5,12,1.285,,,neutral,0.9087926745414734,english,Mixed/Urban,no_clear_emotion,0.09315800666809082,0.03447200730443001,0.18037335574626923,0.03950861468911171,0.24388107657432556,0.03471463918685913
x,post,2051155276330602688,"Berjaya group of companies has announced a strategic partnership with MARA Liner Sdn Bhd, aimed raising higher number of Bumiputera participation in mobility and rail ecosystem. https://t.co/Sbe3f9GqTf",https://x.com/BusinessTodayM1/status/2051155276330602688,neutral,2026-05-04 04:21:41+00:00,0,0,0,14,0.5,0,0.014,,,neutral,0.6863216757774353,english,Mixed/Urban,happy,0.031142083927989006,0.033716317266225815,0.5990402698516846,0.023334918543696404,0.1453782618045807,0.035608403384685516
x,post,2050946957359882625,"MARALINER meterai 6 perkongsian strategik, transformasi ke arah pengangkutan awam moden

#BHbisnes Langkah penting dalam meningkatkan keupayaan syarikat merentasi pendigitalan, pengurusan armada, kemampanan dan mobiliti multimodal. 

https://t.co/tNRxfFRnDH",https://x.com/bharianmy/status/2050946957359882625,neutral,2026-05-03 14:33:54+00:00,0,0,0,584,0.5,5,0.584,,,neutral,0.8341298699378967,english,Mixed/Urban,no_clear_emotion,0.07073023170232773,0.05860349163413048,0.27406030893325806,0.04320656508207321,0.18971134722232819,0.053090330213308334
x,post,1706549182813929476,"[VIDEO] MARALiner Apologises After Bus Driver Leaves Behind Running Passenger
https://t.co/OGCN5n3m9S",https://x.com/saysdotcom/status/1706549182813929476,negative,2023-09-26 06:00:05+00:00,0,0,0,587,0.08897824287414549,5,0.587,,,negative,0.7034058570861816,multilingual,Unknown,no_clear_emotion,0.013758532702922821,0.009025945328176022,0.038086771965026855,0.015205695293843746,0.07845937460660934,0.04579740762710571
x,post,1675780320208228352,"Perkhidmatan bas Maraliner bermula di Samarahan dan Santubong bulan ini - @DrZahidHamidi 

https://t.co/46D39Ahsb0 https://t.co/KciUDlgeDy",https://x.com/bernamadotcom/status/1675780320208228352,neutral,2023-07-03 08:15:37+00:00,0,0,0,1457698,0.5,14576,1457.698,,,neutral,0.997475802898407,malay,Malay/Bumiputera,no_clear_emotion,0.0436248742043972,0.02448066882789135,0.0640740767121315,0.03599919378757477,0.24776425957679749,0.05730466544628143
x,post,2044394452551442614,"#BernamaNews : MARALiner Sdn Bhd is actively exploring the use of electric buses and plans to enter into up to 13 new strategic partnerships to address uncertainty in fuel costs.

#digitalbernamatv  #global #energy #crisis
#maraliner #EV #exclusive https://t.co/pPGsPBrBLm",https://x.com/BernamaTV/status/2044394452551442614,neutral,2026-04-15 12:36:35+00:00,0,0,0,144,0.5,1,0.144,,,neutral,0.8149685859680176,english,Mixed/Urban,anger,0.5143597722053528,0.1226600855588913,0.15916047990322113,0.020798033103346825,0.06219843402504921,0.023788517341017723
x,post,1807751836587409475,Btw airlines mana yg gate tutup 5 min before??ko ingat naik Maraliner ke bodo?yg bestnya confident buat video tunjuk kenodohan tu kah3,https://x.com/kroolnizam/status/1807751836587409475,neutral,2024-07-01 12:23:18+00:00,0,0,0,520,0.5,5,0.52,,,neutral,0.724047839641571,english,Mixed/Urban,no_clear_emotion,0.1795581430196762,0.027040405198931694,0.03217380866408348,0.05097587779164314,0.32170411944389343,0.05493929237127304
x,post,1675839539284176898,Fuiyo. MARALINER akan masuk Sarawak,https://x.com/datukhensem/status/1675839539284176898,neutral,2023-07-03 12:10:56+00:00,0,0,0,980,0.5,9,0.98,,,neutral,0.9951381087303162,malay,Malay/Bumiputera,no_clear_emotion,0.04483824968338013,0.017864082008600235,0.08042775094509125,0.020624078810214996,0.33552199602127075,0.025815127417445183
x,post,1705066464053727255,"Penumpang Kena Tinggal Gara-Gara Lewat Seminit, Dah Kejar Tapi Driver Tak Berhenti! Mara Liner Mohon Maaf - https://t.co/zvGQEuxW9G | #Bas #driver #Featured #maraliner",https://x.com/ohtweet/status/1705066464053727255,neutral,2023-09-22 03:48:18+00:00,0,0,0,4879,0.5,48,4.879,,,neutral,0.8886370062828064,english,Mixed/Urban,no_clear_emotion,0.046215303242206573,0.06560672074556351,0.01899866573512554,0.043613042682409286,0.030235234647989273,0.1628836691379547
x,post,2044450494043890149,"#BuletinBernama: MARALiner Sdn Bhd giat meneroka penggunaan bas elektrik serta bakal menjalin sehingga 13 kerjasama strategik baharu sebagai langkah proaktif menghadapi ketidaktentuan kos bahan api.

#digitalbernamatv #MARALiner #EVBus #electricbus https://t.co/PWKDYhUUiG",https://x.com/BernamaTV/status/2044450494043890149,neutral,2026-04-15 16:19:16+00:00,0,0,0,159,0.5,1,0.159,,,neutral,0.8813337683677673,english,Mixed/Urban,happy,0.14604902267456055,0.2388201206922531,0.3643356263637543,0.03948710113763809,0.09529183804988861,0.027611438184976578
x,post,1789544627005268429,Baru first time naik flight ke?ko kena smpai gate sejam sblm kot. Ko ingat maraliner?,https://x.com/kroolnizam/status/1789544627005268429,neutral,2024-05-12 06:34:21+00:00,0,0,0,1173,0.5,11,1.173,,,neutral,0.8941407799720764,english,Mixed/Urban,surprise,0.016381295397877693,0.027635028585791588,0.012853113003075123,0.032144367694854736,0.10088449716567993,0.6866211295127869
x,post,1656181769702617088,"#latihanindustri di MARA LINER SDN BHD

Internship Placement

Permohonan boleh dibuat: https://t.co/v3H7IOEe2y https://t.co/OHqu1a0VmN",https://x.com/twtkerjakosongg/status/1656181769702617088,neutral,2023-05-10 06:17:58+00:00,0,0,0,793,0.5,7,0.793,,,neutral,0.997595489025116,malay,Malay/Bumiputera,no_clear_emotion,0.0412415936589241,0.09618502855300903,0.06613515317440033,0.045808546245098114,0.14493703842163086,0.1583002805709839
x,post,2008104680715669687,Tahniah sdr @WanAgyl yang dilantik sebagai CEO MARA Liner https://t.co/oFJIM8jQfx,https://x.com/bumilangit/status/2008104680715669687,positive,2026-01-05 09:13:59+00:00,0,0,0,5852,0.852600584924221,58,5.852,,,positive,0.5086686164140701,multilingual,Unknown,no_clear_emotion,0.028114600107073784,0.026111522689461708,0.18338267505168915,0.018920112401247025,0.18558943271636963,0.039397161453962326
x,post,1707712880941092957,"Layanan VVIP buat pemenang tiket ke Konsert @officialdewa19 A Night At The Orchestra Chapter 5 Live In Malaysia pada malam ini!!🥳 Mereka semua dah ready, terima kasih Maraliner  #sharERA https://t.co/tIcspJfX4E",https://x.com/ERAdotje/status/1707712880941092957,positive,2023-09-29 11:04:13+00:00,0,0,0,3811,0.9018884196877479,38,3.811,,,positive,0.6729613989591599,multilingual,Unknown,no_clear_emotion,0.02928846701979637,0.0904233381152153,0.10837886482477188,0.031860191375017166,0.11233995109796524,0.07914043962955475
x,post,1675791101037518848,"Maraliner to start service in Samarahan and Santubong this month - @DrZahidHamidi 

https://t.co/ZFJhQBukde https://t.co/LkEKZZrGpf",https://x.com/bernamadotcom/status/1675791101037518848,neutral,2023-07-03 08:58:27+00:00,0,0,0,4193,0.5,41,4.1930000000000005,,,neutral,0.8837962746620178,english,Mixed/Urban,love,0.08147174119949341,0.035300273448228836,0.10148768126964569,0.03728276863694191,0.36666277050971985,0.04070300608873367
x,post,2004406305994486139,"Get @reshare_app • @maralinersdnbhd 🚨𝗣𝗘𝗡𝗨𝗧𝗨𝗣𝗔𝗡 𝗦𝗘𝗠𝗘𝗡𝗧𝗔𝗥𝗔 𝗟𝗔𝗟𝗨𝗔𝗡 𝗕𝗔𝗦.𝗠𝗬 𝗞𝗨𝗔𝗟𝗔 𝗧𝗘𝗥𝗘𝗡𝗚𝗚𝗔𝗡𝗨🚨

Semua laluan ditutup sementara waktu susulan banjir.

Untuk maklumat lanjut, sila hubungi:
📞 Hotline MARALINER: 019-217 9072 https://t.co/51hj9e3x5i",https://x.com/APADchannel/status/2004406305994486139,negative,2025-12-26 04:17:58+00:00,0,0,0,289,0.09309985041618346,2,0.289,,,negative,0.6896671652793884,multilingual,Unknown,anger,0.5001926422119141,0.059859540313482285,0.06882468611001968,0.058265749365091324,0.12245125323534012,0.0271149929612875
x,post,1877271025873752110,pening kepala naik bas maraliner😂,https://x.com/kchendae/status/1877271025873752110,neutral,2025-01-09 08:27:45+00:00,0,0,0,255,0.5,2,0.255,,,neutral,0.8202726244926453,english,Mixed/Urban,no_clear_emotion,0.13823643326759338,0.037592172622680664,0.09886135905981064,0.026479007676243782,0.15452228486537933,0.02219543047249317
x,post,2008836806301909079,"Tahniah diucapkan kepada YBrs. Encik Wan Md Hazlin Agyl Bin Wan Hassan atas pelantikan sebagai Ketua Pegawai Eksekutif MARA Liner Sdn. Bhd. yang baharu berkuat kuasa 5 Januari 2026. 

Ikhlas daripada Lembaga Pengarah, Pengurusan dan dan seluruh Warga Kerja MARALINER https://t.co/3rL9VfAzR8",https://x.com/mohd_escobar/status/2008836806301909079,positive,2026-01-07 09:43:11+00:00,0,0,0,60,0.99933962225914,0,0.06,,,positive,0.9977987408638,malay,Malay/Bumiputera,no_clear_emotion,0.02413650043308735,0.02364232763648033,0.0891457051038742,0.0173955038189888,0.09158343076705933,0.03992154821753502
x,post,1676075786682662912,"Perkhidmatan bas Maraliner bermula di Samarahan
#mediapermata #borneo #perkhidmatan #bas #maraliner #bermula #samarahan #kuching #sarawak
https://t.co/UsHx5xYcrJ",https://x.com/MediaPermata/status/1676075786682662912,neutral,2023-07-04 03:49:42+00:00,0,0,0,112,0.5,1,0.112,,,neutral,0.9976900815963745,malay,Malay/Bumiputera,no_clear_emotion,0.07918941229581833,0.03637971729040146,0.08082754164934158,0.048873573541641235,0.20122794806957245,0.06437861174345016
x,post,1675779544689815552,"MARA Liner Sdn Bhd (MARA Liner), a well-known transportation company in the country, will conduct a study on the stage bus service in Sarawak, said Datuk Seri Dr Ahmad Zahid Hamidi.
https://t.co/GszUArp2yQ",https://x.com/theborneopost/status/1675779544689815552,neutral,2023-07-03 08:12:32+00:00,0,0,0,1445,0.5,14,1.445,,,neutral,0.9347779154777527,english,Mixed/Urban,no_clear_emotion,0.05321574583649635,0.025947529822587967,0.16467538475990295,0.029761221259832382,0.21465393900871277,0.04093240201473236
x,post,2050919806510174209,"MARALINER Signs Six Strategic Partnerships To Accelerate Mobility Transformation 

#BernamaBiz

https://t.co/7AUs43HxfB https://t.co/HgpS40euQF",https://x.com/BernamaBiz/status/2050919806510174209,neutral,2026-05-03 12:46:00+00:00,0,0,0,821,0.5,8,0.8210000000000001,,,neutral,0.7218672037124634,english,Mixed/Urban,happy,0.05080083757638931,0.049536291509866714,0.5544642806053162,0.020487718284130096,0.2239500731229782,0.02105993591248989
x,post,1705264486675067327,"🇲🇾22.09.2023
Mara Liner mohon maaf insiden penumpang kena tinggal bas

Kenyataan permohonan maaf Mara Liner berhubung insiden seorang penumpang yang ditinggalkan bas kerana lewat satu minit.

SHAH ALAM – Syarikat pengangkutan bas, Mara Liner Sdn Bhd tampil memohon maaf kepada semua pihak yang terjejas susulan tindakan pemandunya meninggalkan penumpang sehingga tular di media sosial baru-baru ini.

Ketua Pegawai Eksekutifnya, Zachary Ismail dalam satu kenyataan berkata, pihaknya turut memberi jaminan insiden berkenaan tidak akan berulang lagi pada masa hadapan.

Jelasnya, siasatan dalaman juga dibuat sejurus aduan tersebut diterima dan tindakan susulan ke atas pemandu terlibat juga telah diambil.

“Pengurusan Mara Liner kesal di atas insiden yang telah berlaku kepada penumpang bas ekspres Kuala Terengganu – Melaka tempoh hari.

“Kami telah menghubungi penumpang terbabit kelmarin (20 September) bagi menzahirkan permohonan maaf dan rasa kesal,” katanya.

Sinar Harian pada Rabu melaporkan, seorang penumpang ditinggalkan pemandu bas sebuah syarikat swasta kerana didakwa lambat menaiki kenderaan berkenaan selama satu minit dari waktu operasi perkhidmatan yang dijadualkan.

Menerusi video tular berdurasi 27 saat di TikTok, lelaki tersebut dilihat berlari dan memanggil pemandu berkenaan yang baru sahaja bergerak meninggalkan stesen, namun tidak diendahkan.

Susulan itu, warganet tampil mengecam tindakan pemandu dan syarikat pengangkutan bas terbabit.

NURUL HUDA HUSAIN
22 SEP 2023

#SinarHarian",https://x.com/mynewshub/status/1705264486675067327,negative,2023-09-22 16:55:10+00:00,2307,1573,273,731374,0.0004833698272704856,11466,7003.374,,,negative,0.9983887672424316,malay,Malay/Bumiputera,sadness,0.054936762899160385,0.030221344903111458,0.006737109739333391,0.8579045534133911,0.01689673401415348,0.016897303983569145
x,comment,1705284620856840337,"@mynewshub Salah satu punca I malas naik bas, sebab driver ramai bengis

Pernah nampak orang kena marah sebab tak tahan dah nak ke tandas. Kesian dia. 

Nak cakap dengan driver pun perlukan courage yang tinggi. Maybe dah penat tahan. Kena marah lak

Kita pun sometimes ada bad stomach day ☹️",,negative,,834,145,6,0,0.0004979252815246471,1142,,Nawraa,0.0,negative,0.9983402490615845,malay,Malay/Bumiputera,anger,0.46859872341156006,0.02812539041042328,0.05365872010588646,0.11224866658449173,0.15883487462997437,0.027928534895181656
x,comment,1705280539140452631,@mynewshub Masalahnya boleh brake kejap kot. Kau bukannya kapalterbang.,,negative,,0,0,0,0,0.0006506860256195179,0,,Eiza Jaafar,0.0,negative,0.9978310465812683,malay,Malay/Bumiputera,surprise,0.01680188998579979,0.051314577460289,0.017833750694990158,0.02861352078616619,0.040320996195077896,0.755994975566864
x,comment,1705299550494392622,"@mynewshub Minta maaf selepas video dah viral? Sekadar nak cover kelemahan pekerja eh?
Aku tak rasa ""minta maaf"" dorang ni ikhlas. Cuma nak tutup malu aje.
Penumpang guna duit beli tiket. Terlewat sekejap tapi dah dilayan mcm pengemis pulak? 😡",,negative,,0,0,0,0,0.027935707569122337,0,,Indera,0.0,negative,0.9068809747695923,multilingual,Unknown,love,0.07362529635429382,0.14492782950401306,0.04933233559131622,0.12918156385421753,0.5244470834732056,0.041375644505023956
x,comment,1705283519684149260,@mynewshub bas datang lambattt tak fikirrr pulakkk org lambat seminit dia x berhenti.. lepas tu mohon maaf.. banyakkk cantikk muka kau,,neutral,,0,0,0,0,0.5,0,,#freepalestine,0.0,neutral,0.6823042631149292,english,Mixed/Urban,anger,0.43808484077453613,0.09468759596347809,0.020799146965146065,0.13733085989952087,0.1826913058757782,0.036848749965429306
x,comment,1705336928768606455,@mynewshub Rude gila boleh je berhenti kjp. Aku pernah terlepas bas nk balik raya minta contact number driver dkt counter call minta jumpa dkt tol dia siap tunggu aku dkt tol kot. Terharu gila. Klu tk mmg tk balik raya weh.,,negative,,0,0,0,0,0.07862622141838074,0,,Jos,0.0,negative,0.7379125952720642,english,Mixed/Urban,love,0.06801986694335938,0.08332497626543045,0.0223721694201231,0.1493653804063797,0.46691298484802246,0.13845494389533997
x,comment,1705358687228068188,"@mynewshub One more thing that bus drivers kena betulkan; berhenti solat dan tunggu. Kadang tu ada tak berhenti wktu solat terutamnya wktu subuh, dengan kita2 skali lah tak solat.",,neutral,,0,0,0,0,0.5,0,,N. 🦋,0.0,neutral,0.5367518067359924,english,Mixed/Urban,love,0.13262727856636047,0.026113878935575485,0.022766120731830597,0.06201772764325142,0.60515958070755,0.025832798331975937
x,comment,1705277823697682870,"@mynewshub Ooo part org lambat sikit, dia tinggal. Aku pernah ye dtg awl nk mampoih, kau tinggalnya aku. Alasan dia “sbb aku sorg je naik kat situ so dia lupa” pastu x reti pusing, ambik aku balik. Dia tau yg buat hal bukan aku. Tak memasal aku tak kerja esok. Unpaid pulak tu!",,negative,,0,0,0,0,0.02575879991054536,0,,My name is Mae,0.0,negative,0.9141373336315155,multilingual,Unknown,sadness,0.07896488904953003,0.15255102515220642,0.013928279280662537,0.4565254747867584,0.15065531432628632,0.10315540432929993
x,comment,1705272927275581622,"@mynewshub Teringat masa aku tertinggal bas kat rnr, aku tahan kereta mintak tolong kejar bas tu. driver mintak maaf sebab dia tak kira penumpang dulu sebelum berangkat.",,negative,,0,0,0,0,0.0004956722259521484,0,,mus,0.0,negative,0.9983477592468262,malay,Malay/Bumiputera,sadness,0.04579462856054306,0.09117326140403748,0.009221143089234829,0.5718144178390503,0.03169391676783562,0.21015572547912598
