Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,engagement_score,author,author_followers,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7537569770422504712,Kapann...????🫩#fyp #za🧋 #airlines #luarnegeri #indonesia,,,neutral,2026-07-08 10:56:32.205114+00:00,36100,7684,1010,868300,0.5,53477,https://www.tiktok.com/@zania99.9/video/7537569770422504712,https://www.tiktok.com/@zania99.9/video/7537569770422504712,video,55366.3,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@zania99.9/video/7537569770422504712...: Failed to load video from https://www.tiktok.com/@zania99.9/video/7537569770422504712: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.8733310103416443,english,Mixed/Urban,Unknown,0.0,love,0.10581332445144653,0.04015650227665901,0.05483666807413101,0.039517346769571304,0.6230327486991882,0.02417021617293358
tiktok,post,7532774258330832146,"GEMPA 7.4 SL sebab kan Tsunami Rusia Hari Ini, jepang dan Indonesia Waspada#sorotan",,,neutral,2026-07-08 10:56:14.837391+00:00,26100,5084,1371,2600000,0.5,58555,https://www.tiktok.com/@porohnews4.id/video/7532774258330832146,https://www.tiktok.com/@porohnews4.id/video/7532774258330832146,video,42981.0,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@porohnews4.id/video/7532774258330832146...: Failed to load video from https://www.tiktok.com/@porohnews4.id/video/7532774258330832146: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.9972129464149475,malay,Malay/Bumiputera,Unknown,0.0,love,0.09864161163568497,0.03537320718169212,0.08143535256385803,0.04261932522058487,0.3707842230796814,0.03576867654919624
tiktok,post,7645978174999891207,"🔹PRABOWO: GA USAH KE LUAR NEGERI (2025)🔹

Presiden Prabowo Subianto menginstruksikan kepada pejabat dan pegawai kementerian agar tak perlu ke luar negeri selama apabila tidak ada agenda penting demi penghematan anggaran. Hal ini ia sampaikan saat menghadiri Kongres Ke-XVIII Muslimat Nahdlatul Ulama (NU) di Jatim International Expo (JIExpo), Surabaya pada 10 Februari 2025.

Source: Okezone

#mastakafiles",,,positive,2026-07-08 10:56:23.399018+00:00,24800,4870,1703,474100,0.9961586475372314,36114,https://www.tiktok.com/@mastaka.files/video/7645978174999891207,https://www.tiktok.com/@mastaka.files/video/7645978174999891207,video,40123.1,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@mastaka.files/video/7645978174999891207...: Failed to load video from https://www.tiktok.com/@mastaka.files/video/7645978174999891207: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9871954917907715,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.12925337255001068,0.08950141817331314,0.17095783352851868,0.053239643573760986,0.16658514738082886,0.05462907999753952
tiktok,post,7652999003784695060,"Mukbang 2 porsi mie kari… mau kering mau kuah sama ya rasanya cm kering lebih lekoh aja. 
🍜 Seporsi Mie Kari
🍀9.4/10
📍City Walk, Sudirman.
#joannafoodie #miekari #seporsimiekari #mukbangmie #kulinerjkt",,,neutral,2026-07-08 10:56:24.638123+00:00,33100,1905,160,604600,0.5,41211,https://www.tiktok.com/@joanna.foodie1/video/7652999003784695060,https://www.tiktok.com/@joanna.foodie1/video/7652999003784695060,video,37994.6,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@joanna.foodie1/video/7652999003784695060...: Failed to load video from https://www.tiktok.com/@joanna.foodie1/video/7652999003784695060: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.8964723944664001,english,Mixed/Urban,Unknown,0.0,love,0.1385629028081894,0.06725677102804184,0.14879107475280762,0.04922768101096153,0.42507168650627136,0.03161308914422989
tiktok,post,7645651146979314965,"Tolong untuk pemerintah kota medan hapuskan pungli itu 
Agak ngeri ngeri sedap awak liatnya.
Kalok disini kan aman tentram
#salamdarimedan🙏🙏🙏🙏😁🤗🤗 
#salamanakrantau🙏🙏🕊️🇮🇩 
#cakapmedankita",,,positive,2026-07-08 10:56:30.978485+00:00,33100,495,365,694200,0.9961043238639831,40902,https://www.tiktok.com/@aldifkrnsyh/video/7645651146979314965,https://www.tiktok.com/@aldifkrnsyh/video/7645651146979314965,video,35879.2,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@aldifkrnsyh/video/7645651146979314965...: Failed to load video from https://www.tiktok.com/@aldifkrnsyh/video/7645651146979314965: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9870144128799438,malay,Malay/Bumiputera,Unknown,0.0,love,0.16683319211006165,0.11070529371500015,0.19218482077121735,0.051943544298410416,0.3678223490715027,0.030782299116253853
tiktok,comment,7659963037885858578,saya pergi Batam 3 hari...setiap kali parking kereta..kena bayar tukang parkir..Klau satu hari 10 kali parking..10.kali kena bayar tukar parkir..sedihh,https://www.tiktok.com/@aldifkrnsyh/video/7645651146979314965,7645651146979314965,negative,2026-07-08 01:37:22+00:00,1,0,1,0,0.029782551527023304,3,https://www.tiktok.com/@aldifkrnsyh/video/7645651146979314965,,,,anizatarlan902,0.0,,negative,0.9007248282432556,multilingual,Unknown,Unknown,0.25,sadness,0.03142908960580826,0.02863277867436409,0.0071827867068350315,0.8833626508712769,0.02243179641664028,0.013746396638453007
tiktok,post,7484228306988977463,"Kedaden tenan ndue omah sing ra berisik, kebak katresnan, kebak kasih lan sayang 🥰 punya sendiri kecil gapapa kan ?

#sinarengan #rumahminimalis #bellabonita #dennycaknan #cundamani #fyppppppppppppppppppppppp",,,neutral,2026-07-08 10:56:13.293436+00:00,27400,1051,65,301100,0.5,31527,https://www.tiktok.com/@mama.dhaif/video/7484228306988977463,https://www.tiktok.com/@mama.dhaif/video/7484228306988977463,video,29998.1,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@mama.dhaif/video/7484228306988977463...: Failed to load video from https://www.tiktok.com/@mama.dhaif/video/7484228306988977463: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.8481377363204956,malay,Malay/Bumiputera,Unknown,0.0,love,0.11498726904392242,0.07599987089633942,0.04755129665136337,0.12601493299007416,0.5357829332351685,0.0465695858001709
tiktok,post,7627530849751190804,"LAMA LAMA GAK JELAS HUKUM DI KONONA ya ges???
#nadiem #kerry #otm #pertamina #fypシ゚",,,neutral,2026-07-08 10:56:24.939091+00:00,26800,596,169,743000,0.5,34995,https://www.tiktok.com/@tangkikonoha/video/7627530849751190804,https://www.tiktok.com/@tangkikonoha/video/7627530849751190804,video,29242.0,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@tangkikonoha/video/7627530849751190804...: Failed to load video from https://www.tiktok.com/@tangkikonoha/video/7627530849751190804: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.9095746874809265,english,Mixed/Urban,Unknown,0.0,love,0.19841021299362183,0.06452140212059021,0.09181269258260727,0.05161888897418976,0.38502049446105957,0.038223594427108765
tiktok,post,7646218329249844498,jalan alternatif telaga ngebel ponorogo #fyp #CapCut #ponorogo24jam,,,neutral,2026-07-08 10:56:41.628623+00:00,18000,4762,415,365100,0.5,26828,https://www.tiktok.com/@infohealingmu/video/7646218329249844498,https://www.tiktok.com/@infohealingmu/video/7646218329249844498,video,29134.1,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@infohealingmu/video/7646218329249844498...: Failed to load video from https://www.tiktok.com/@infohealingmu/video/7646218329249844498: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.900222659111023,english,Mixed/Urban,Unknown,0.0,love,0.15418829023838043,0.053781215101480484,0.12339366972446442,0.045935653150081635,0.32476240396499634,0.03592630848288536
tiktok,post,7641837361067789576,"🇲🇾🇮🇩
 #anakrantau #pejuangdevisa #fyppppppppppppppppppppppp",,,neutral,2026-07-08 10:56:44.345141+00:00,21600,2079,618,268900,0.5,26986,https://www.tiktok.com/@lumoher3/video/7641837361067789576,https://www.tiktok.com/@lumoher3/video/7641837361067789576,video,27880.9,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@lumoher3/video/7641837361067789576...: Failed to load video from https://www.tiktok.com/@lumoher3/video/7641837361067789576: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.8549219369888306,english,Mixed/Urban,Unknown,0.0,love,0.16882841289043427,0.04921752214431763,0.09809403866529465,0.050673969089984894,0.43772968649864197,0.03131074085831642
tiktok,post,7555404980744686860,"Heboh perseteruan antara dosen UIN Malang vs Sahara rental sampai diusir RT setempat!

#dosenuin #malang #viral #beritaterkini #fyppppppppppppppppppppppp",,,negative,2026-07-08 10:56:13.602063+00:00,15800,794,1559,1700000,0.06628505140542984,35153,https://www.tiktok.com/@sebut.berita/video/7555404980744686860,https://www.tiktok.com/@sebut.berita/video/7555404980744686860,video,23765.0,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@sebut.berita/video/7555404980744686860...: Failed to load video from https://www.tiktok.com/@sebut.berita/video/7555404980744686860: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",negative,0.7790498286485672,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.21727599203586578,0.030826715752482414,0.09618721157312393,0.044027529656887054,0.14598745107650757,0.03260962665081024
tiktok,post,7658119958634810631,berterimakasih she said😩 Nonton episode 6 only di Vidio! #diluarnurulseries #gabrielharungiroux #nayladennypurnama #seriesindonesia #fyp @nayla purnama @Gabriel,,,neutral,2026-07-08 10:56:47.206474+00:00,17100,577,182,182600,0.5,19685,https://www.tiktok.com/@bekasians/video/7658119958634810631,https://www.tiktok.com/@bekasians/video/7658119958634810631,video,18982.6,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@bekasians/video/7658119958634810631...: Failed to load video from https://www.tiktok.com/@bekasians/video/7658119958634810631: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.6839896440505981,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.032861195504665375,0.021414002403616905,0.04317941516637802,0.029531970620155334,0.33106493949890137,0.05440441519021988
tiktok,comment,7658121376759350036,komunikasinya malah di kertas sm microsoft word PINTERRRR,https://www.tiktok.com/@bekasians/video/7658119958634810631,7658119958634810631,neutral,2026-07-03 02:22:27+00:00,3482,0,17,0,0.5,3516,https://www.tiktok.com/@bekasians/video/7658119958634810631,,,,hironours,0.0,,neutral,0.858427882194519,english,Mixed/Urban,Unknown,0.25,no_clear_emotion,0.053191281855106354,0.04047658294439316,0.03495754674077034,0.027598319575190544,0.10115548968315125,0.04241405054926872
tiktok,comment,7658122068304020245,bapaknya bagas be like PRANKKK😭,https://www.tiktok.com/@bekasians/video/7658119958634810631,7658119958634810631,neutral,2026-07-03 02:25:17+00:00,815,0,2,0,0.5,819,https://www.tiktok.com/@bekasians/video/7658119958634810631,,,,ferqsal,0.0,,neutral,0.5952329039573669,english,Mixed/Urban,Unknown,0.25,love,0.13375970721244812,0.035777755081653595,0.03814483433961868,0.09282264113426208,0.5145007371902466,0.03708507865667343
tiktok,post,7656682067010391314,"PRN Johor kali ini, aku tertarik dengan seorang calon PN (PAS).

Seorang guru.
Seorang aktivis masyarakat.
Dan seorang pejuang yang sudah lama berada di medan politik.

Beliau ialah Normala Binti Sudirman, atau lebih dikenali sebagai Cikgu Mala.

Apa yang menarik tentang beliau bukanlah kerana ini kali pertama namanya muncul dalam pilihan raya. Bahkan, ini sudah masuk siri pilihan raya yang kelima buat beliau.

Beliau pernah menjadi calon PRK DUN Tenang pada tahun 2011. 
Kemudian bertanding di DUN Pemanis pada tahun 2013 dan 2018, 
seterusnya di DUN Kemelah pada tahun 2022, 
dan kini kembali ke DUN Tenang pada tahun 2026.

Bukan sedikit pengalaman politik yang dilalui. Ada kemenangan yang diimpikan bersama, ada kekalahan yang perlu diterima bersma. Ada waktu berada di pentas hadapan, ada ketika terpaksa meneruskan perjuangan tanpa jawatan dan tanpa kedudukan.

Tetapi di situlah aku melihat sesuatu yang istimewa.
Ramai orang boleh menjadi calon ketika musim pilihan raya.

Namun tidak semua orang mampu terus istiqamah berkhidmat kepada rakyat apabila pilihan raya sudah berlalu.

Ckgu Mala memilih jalan yang berbeza.

Walaupun tidak memegang jawatan sebagai wakil rakyat, beliau terus mendidik masyarakat, mengasaskan Rumah Ngaji, 
memimpin program kebajikan, 
menyantuni golongan memerlukan tidak kira bangsa atau agama, 
membantu anak-anak yang tercicir dalam pendidikan dan terus turun padang mendengar denyut nadi rakyat.

Dari situ kita lihat, beliau memahami satu perkara yang penting dalam politik, bahawa perjuangan bukan tentang jawatan, 
tetapi tentang amanah dan khidmat.

Mungkin sebab itulah ramai yang mengenali beliau bukan sekadar sebagai seorang ahli politik.

Tetapi sebagai seorang cikgu.
Seorang ibu.
Seorang aktivis masyarakat.
Dan seorang insan yang sentiasa ada bersama rakyat.

Bagi aku, inilah definisi sebenar seorang pemimpin.
Menang, dia berkhidmat.
Kalah, dia tetap berkhidmat.
Ada jawatan, dia bekerja.
Tiada jawatan, dia masih bekerja.

Kerana bagi sesetengah orang, politik adalah tentang kuasa.

Tetapi bagi sesetengah insan seperti Cikgu Mala, politik adalah tentang khidmat yang tidak pernah berhenti.

Dan itulah yang membuatkan beliau cukup istimewa di mata ramai warga Tenang.

Jadi buat pengundi-pengundi di DUN Tenang. 

Tiada sebab untuk anda semua tidak memilih Cikgu Mala sebagai wakil rakyat akan datang.

#duntenang #cikgumala #johor #pas",,,negative,2026-07-08 10:56:16.367004+00:00,15700,389,434,220900,0.0004948854446411022,18732,https://www.tiktok.com/@amirulasraf1987/video/7656682067010391314,https://www.tiktok.com/@amirulasraf1987/video/7656682067010391314,video,18000.9,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@amirulasraf1987/video/7656682067010391314...: Failed to load video from https://www.tiktok.com/@amirulasraf1987/video/7656682067010391314: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",negative,0.9983503818511963,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.02138696424663067,0.024735992774367332,0.01756294257938862,0.03644850105047226,0.2975352108478546,0.32870763540267944
tiktok,post,7115648194381401370,ghost and lottery real cctv in Thailand. #house #ghost #lottery #horror #scary #real #cctv #record #video #thailand #thailand🇹🇭,,,neutral,2026-07-08 10:56:31.569385+00:00,16900,70,123,527400,0.5,22367,https://www.tiktok.com/@theghostmax/video/7115648194381401370,https://www.tiktok.com/@theghostmax/video/7115648194381401370,video,17936.4,,,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@theghostmax/video/7115648194381401370...: Failed to load video from https://www.tiktok.com/@theghostmax/video/7115648194381401370: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.781183660030365,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.04702841490507126,0.018658403307199478,0.055525414645671844,0.017535725608468056,0.12973728775978088,0.03119204379618168
