Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,crawl_source,sentiment_label,sentiment_confidence,emotion_primary,is_news,is_social,mentions_pas,mentions_bersatu,narrative_split,narrative_solo,geo_johor,geo_melaka,geo_ns,in_event_window,date_parsed
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzEzMTM0ODU1OTc0MjYzMDI=,MN untuk umno ori bkn umdap,,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 09:05:02+00:00,147,0,4,0,0.0,155,,Wan Othman,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 09:05:02+00:00
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzE1NzA0MDU5ODE0NzEyMjM=,"Dan sementara itu di n9, zahid berkata BN masih terbuka utk bekerjasama dgn PH. Korg benak ubi xnmpk lg xthu lh.",,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 09:09:19+00:00,88,0,12,0,0.0,112,,Amirulhakam Mamat,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 09:09:19+00:00
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzEwMjA3OTc2MDA2MDc3ODQ=,barua kedua selepas anwar👍,,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 09:02:36+00:00,113,0,11,0,0.0,135,,Amirul Aizat,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 09:02:36+00:00
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzEyOTE3NDY0NzMxMzA5MDM=,Bile la nk tukar si tua ni .. byk lagi padu2 muda2 dlm umno .. punca rakyat benci ni laa,,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 09:27:48+00:00,52,0,3,0,0.0,58,,Mohamad Afiq,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 09:27:48+00:00
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzEzNjM1MDUzMzIzNjM1Njk=,Tulaaa pas khianat sangat muafakat nasional 1.0 ... Sanggup tinggalkan UMNO bergabung dengan bersatu . 😁😁😁,,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 11:51:49+00:00,6,0,5,0,0.0,16,,NurAinin Farhana,0.0,crawl1_social_merged,,,,False,True,True,True,True,False,False,False,False,True,2026-06-09 11:51:49+00:00
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzE2NDQzMzkyODY3OTk0MDY=,Punca ko la ni jdi president.. Ko trun 2/3 sng2 umno boleh mng,,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 09:49:24+00:00,24,0,8,0,0.0,40,,محمد فضيل سوراني,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 09:49:24+00:00
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzEzNjIzNzQxODU3ODE4NTY=,Walanon bangga dengar berita ni..Ini pemimpin yg walanon cari..,,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 09:12:23+00:00,49,0,10,0,0.0,69,,محمد الحافظي,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 09:12:23+00:00
facebook,comment,Y29tbWVudDoxNDAwMzk5NzU4Nzg4NzE1XzE2Mzk4NDQwNzA0MzA2MjM=,Betul2 gerak solo nie sblm pru..lps pru dia akan bergabung mane2 yg byk kerusi..sbb pru16 BN tinggal 15 kerusi je,,https://www.facebook.com/siakapkeli/posts/pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,pfbid02Vopf4GPxhic5hB9LG1zPaAJWQQsgjRJGEitYERg15TtoXtF9CD1HtUX6MQEe2F6Zl,neutral,2026-06-09 09:10:07+00:00,26,0,1,0,0.0,28,,Pezja Fyzal,0.0,crawl1_social_merged,,,,False,True,False,False,False,True,False,False,False,True,2026-06-09 09:10:07+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2MzExODg2ODU0MzE=,nuar musang pandai nak perangkap UMNO.podah.,,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 10:54:14+00:00,4,0,3,0,0.0,10,,Kalam Abd,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 10:54:14+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2MzQxOTIwMTg0NjQ=,"Tunggu nKo berambus dr umno jea Zahid Hamidi 
Langit tk selalunya cerah 
Sampai masa nKo terduduk nanti",,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 10:58:53+00:00,0,0,0,0,0.0,0,,Dea Nazri,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 10:58:53+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2Mzc4MjIwMTgxMDE=,"Terbaik Tuan Presiden
Insyaallah",,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:04:40+00:00,7,0,0,0,0.0,7,,Zul Shafie,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 11:04:40+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2MzkxMDIwMTc5NzM=,Tapi tidak berkemungkinan PAS menganggotai Rumah Bangsa UMNO BN..,,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:06:34+00:00,0,0,0,0,0.0,0,,Hassan Ahmad,0.0,crawl1_social_merged,,,,False,True,True,False,False,False,False,False,False,True,2026-06-09 11:06:34+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2NDA2NTUzNTExNTE=,أحسنتم الله يحفظكم يارب العالمين,,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:09:18+00:00,0,0,0,0,0.0,0,,Idris Hj Mustapa,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 11:09:18+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2NDEwMTIwMTc3ODI=,Khiiii...senyumlah jer le,,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:09:55+00:00,0,0,0,0,0.0,0,,Haizam Shahid,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 11:09:55+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2NDM2NTIwMTc1MTg=,,,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:13:18+00:00,0,0,0,0,0.0,0,,Nasharudin Abu Bakar,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 11:13:18+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2NDM2NzUzNTA4NDk=,,,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:13:20+00:00,0,0,0,0,0.0,0,,Nasharudin Abu Bakar,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 11:13:20+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2NDM3ODg2ODQxNzE=,,,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:13:30+00:00,0,0,0,0,0.0,0,,Nasharudin Abu Bakar,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 11:13:30+00:00
facebook,comment,Y29tbWVudDoxMzY3NjI2MTgyMDE5MjY1XzEzNjc2NDcwNDIwMTcxNzk=,"PERCATURAN
PARTI2 POLITIK 
TIDAK SEMESTINYA
MENENTUKAN
HALA TUJU PENGUNDI
MENGIKUT TELUNJUK PANDUAN
PARTI2 POLITIK SEMATA2............
GABUNGAN NGO
MELAYU ISLAM JUGA
BOLEH MEMAINKAN
PERANAN MEMILIH
CALON2 BEBAS MELAYU ISLAM BERJIWA BANGSA
CERDIK PANDAI TIDAK BERPARTI DIKETENGAHKAN
UTK PILIHAN RAKYAT MALAYSIA PADA PRU16..
GABUNGAAN BOLEH
DILAKUKAN
SELEPAS PRU16.......
GERAKAN2 INI
PERLU DICUBA
DRP
PARTI2 POLITIK MELAYU MASIH
BERCAKARAN SESAMA
MELAYU TIDAK
SUDAH2 DGN PRINSIP
LAPOK MEREKA.",,https://www.facebook.com/groups/585098180272073/posts/1367626182019265/,1367626182019265,neutral,2026-06-09 11:18:27+00:00,1,0,0,0,0.0,1,,Golos Naroda,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-09 11:18:27+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMjA3NTA1NTYyOTc4ODU5Mw==,Lepas PRN dia join PH semula...mampus orang Nismilan kena tipu!,,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 04:33:23+00:00,2,0,2,0,0.0,6,,AG Roseli,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 04:33:23+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMTA0MDkwNjYyMTcyNzA4NQ==,Good. Be gentlemen,,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 05:24:17+00:00,0,0,0,0,0.0,0,,Mike Coleman,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 05:24:17+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfNDMxNDg2MTgwODcyOTI1OQ==,Mantap kali ni umno n9 gi solo semua kerusi 36 jangan jadi bg dap meguasaye n9 mcm dkt pulau pinang bg org muda letak calon,,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 08:59:56+00:00,0,0,0,0,0.0,0,,Mohd Fazri Fazri,0.0,crawl1_social_merged,,,,False,True,False,False,False,True,False,False,False,True,2026-06-10 08:59:56+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMTQxNzU1MTc5MDQwNDA2NQ==,Korang beria nk berpecah pecah pastu org nk gerak solo korang jd gila meroyan,,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 05:19:07+00:00,0,0,0,0,0.0,0,,Riendo Eventswedding,0.0,crawl1_social_merged,,,,False,True,False,False,True,True,False,False,False,True,2026-06-10 05:19:07+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMjQ0OTc4NTEwODc3OTU1MQ==,Dari zaman Tengku Deraman..kite dah mangundi..keadaan cam tu Yo la..dari Ado basikal dah jalan kaki..nak repe basikal tukang repe dah tak Ado..Yo..Kito bodoh..orang undi Pei ngundi yang sonang rakyat wakilkan beri dio sonang..tak kisah la apo apo parti..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 04:52:24+00:00,0,0,0,0,0.0,0,,Nash Deen Amat,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 04:52:24+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMTAxNDE1MDEwMTMwMzMxNQ==,"Kalau kita dah bertanding solo sendiri2 

Baru kita tu siapa saudara siapa musuh .

Adat bertanding mesti ada 
Kalah 
Dan menang bersih la jangan rasuah .",,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 04:47:23+00:00,0,0,0,0,0.0,0,,Atok Macan,0.0,crawl1_social_merged,,,,False,True,False,False,False,True,False,False,False,True,2026-06-10 04:47:23+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMTM0MTI1MTE5NDYzNzIxNw==,confem kne tipu punye..lepas prn mesti main buntut balik..,,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 05:23:05+00:00,0,0,0,0,0.0,0,,Sham Mohamad,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 05:23:05+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMTA1MTkzNjI3NDE2NzI5MQ==,"Dh torang laie bhosuloh,jgn jd magka org2 N9 yo pilihan d tangan anda yo",,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 06:50:05+00:00,0,0,0,0,0.0,0,,Alang Kiap Alang Kiap,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 06:50:05+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfOTY5ODU3MjkyNDY2NDM2,"Tanya diri, siapa mahu gabung dengan pengkianat yg mahu jatuhkan kerajaan Negri yg di pilih oleh raayat",,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 10:08:38+00:00,0,0,0,0,0.0,0,,Mike Jas ,0.0,crawl1_social_merged,,,,False,True,False,False,False,False,False,False,False,True,2026-06-10 10:08:38+00:00
facebook,comment,Y29tbWVudDoxMjIxNzA2MDMyNTA5NjI1MzNfMTQ3NTQ0MjQ0MDU0OTY3Ng==,"Mantap, biarlah rakyat yang buat keputusan, yakin lah jika Allah berkehendak tiada seorang manusia pun yg boleh menghalang..terbaik BN go solo juga..💪💪💪",,https://www.facebook.com/permalink.php?story_fbid=pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l&id=61578875992858,pfbid0jwzTPXMaBwAveRwBRQikv6GYGfS4qhv5Zhi45w5WyU7wFLjPm9R2AprUeperdTU6l,neutral,2026-06-10 04:33:31+00:00,0,0,0,0,0.0,0,,Zam Jbee,0.0,crawl1_social_merged,,,,False,True,False,False,True,True,False,False,False,True,2026-06-10 04:33:31+00:00
