platform,post_content,comment_content,engagement,sentiment,date
youtube,,Alerrr BOOOTOOOhhhhh nmpk niat pmx sbnrnye nk mghapuskn segala jenis subsidi yg ade 😂😂😂mmg bapak jahnamkn kewangan rakyat bengong ni,400,neutral,NaT
youtube,,"Nak jimat petrol, bagi kita yg guna e scooter naik mrt tanpa had masa",400,positive,NaT
youtube,,"Asas dan objektif perlaksanaan dah bagus, saya sokong 100%. Cara yang tuntas untuk mengatasi masalah warga asing makan subsidi petrol, dan galakkan orang ada lesen memandu.

Tapi SOP dan limitasi 300l",400,positive,NaT
youtube,,"Bagi aku, bab lesen tu memang valid, kurang la kes orang lari dari roadblock sebab takde lesen.
Sebab ramai sekarang ni takde lesen, bawak macam setan.
Tak campur lagi mat rempit tak tentu hala, budak",400,negative,NaT
youtube,,Kenaikan subsidi dri 300L ke 400L/500L lebih selesa  .,400,neutral,NaT
youtube,,Agaknya  Masing2 Lupa Sekitar Setahun Lalu JPJ Tawarkan Lesen Memandu !0 Tahun Direct.....Boleh Jadi Sekor2 Terlupa.....,400,neutral,NaT
youtube,,"Yang dok komen bingai bagai......ini krisis dunia, bukan krisis kecil..... kita kena siap siaga dengan sebarang kemungkinan...",322,negative,NaT
youtube,,Bulan 5 potong lagi 100 L. Bulan 6 potong terus. Hampeh punya kerajaan madani,322,negative,NaT
youtube,,syukur alhamdulillah ...  teruskan prihatin ke puluhan jiwa di Malaysia ... agar Malaysia terus makmur dan sejahtera... puluhan juta jiwa pasti mendoakan yang terbaik buat negara ❤,300,positive,NaT
youtube,,"Bang anwar, sy buat marketing sebulan 300liter pun xckp.. Astaga..",300,neutral,NaT
youtube,,alhamdulilah kerajaan perihatin rakyat malaysia,300,positive,NaT
youtube,,Excellent. Eliminate the leakings and corruptions.,300,positive,NaT
youtube,,alhamdulillah kerajaan perihatin rakyat malaysia,300,positive,NaT
youtube,,barang dah naik harga 3x ganda sebelum budi ni.. system budi ni akan buat buat harga barang yang dah naik 3x ganda ni naik 2 ke 3x ganda lagi... seriously korunk tak perasan lagi benda ni... harga bar,300,negative,NaT
youtube,,"Besonya sofa merah tu, arm rest tggi sgt.. nak bg anak gajah duduk ke Naz? 🤭",300,negative,NaT
youtube,,"3 Ciri munafik:
1.	Bercakap Bohong: Sengaja memutarbelitkan fakta atau menyampaikan berita yang tidak benar untuk kepentingan diri sendiri.
2.	Mungkir Janji: Sering memberikan janji tanpa niat untuk m",266,negative,NaT
youtube,,"If you don't have a car or motorbike registered under your name, or the road tax & insurance are not paid are you still entitled to Budi95?.",244,neutral,NaT
youtube,,"tolong naikkan harga ron95, dan kekalkan budi.. supaya warga asing boleh ramai2 berambus dari negara ini, minyak masak dan segala subsidi lain tolong perincikan lagi, kerajaan skrg amat bagus👍👍👍💯💯💯 di",233,positive,NaT
youtube,,Walaun pakai ic Lobai kat stesen minyak Ularmak 😅😂😅😂,222,negative,NaT
youtube,,"Saya ulang, esok saya naik PM harini, esok (quota) minyak turun😂",222,positive,NaT
youtube,,syukur alhamdulilah kerajaan perihatin rakyat malaysia..,200,positive,NaT
youtube,,If we get a cut govt should also take a cut. Reduce duties,200,neutral,NaT
youtube,,X kisah pun nk potong. Janji telus dan x menipu. Klau dok asyik menipu sapa pun malas nk percaya,200,negative,NaT
youtube,,"Well done, keep it up 👍👍👍 DSAI",200,positive,NaT
youtube,,Features Setel yg paling underdog adalah Family Wallet. Boleh share Setel wallet dgn 4 orang,200,positive,NaT
youtube,,"Sokong ajer sistem ni yg penting pendatang asing tak dapat harga subsidi.. 
Lesen .. mohon penguasakuasa .. laksana tugas dgn tegas dan keras",200,negative,NaT
youtube,,"simple je kira, 300L disamakan RM597.00, Bagi sesiapa penggunaan minyak lebih dari RM597.00 SEBULAN, so tak cukuplah untuk dia, kalau sebulan kau guna minyak bajet rm450.00-500.00, takyah risaulah mem",200,negative,NaT
youtube,,"Is Malaysia importing or exporting crude oil and LNG?
With market price increased, Does exporting country like Malaysia and Brunei benefits or losses money?",133,neutral,NaT
youtube,,"T20 adalah mereka yang bergaji RM 12,000/bulan sehinggalah yang bergaji mungkin dalam RM 500,000.00 sebulan /unlimited. Mungkin saya salah.",100,neutral,NaT
youtube,,Saman sekali minyak station tersebut,100,neutral,NaT
youtube,,Start with 150,100,neutral,NaT
youtube,,"tak akan kekal,satu hati nanti meledak harga dlm otak rakyat",100,negative,NaT
youtube,,Now It Begins,100,neutral,NaT
youtube,,Jom naik basikal g kje,100,neutral,NaT
youtube,,Lidah bercabang itu pasti.,100,neutral,NaT
youtube,,Saved? Who pays for it? The citizens.,100,negative,NaT
youtube,,"Watching from here, a very big thank you for making life much easier for an  Octogenarian like me.  A Merry Christmas & a Better New year for you, dearest PM Anuar &  wife, Dr Aisha.❤❤❤",100,positive,NaT
youtube,,ALHAMDULILLAH ANUGERAH ALLAH... APA XNYA KUN MAKA JADILAH DSAI PM 10 DAN KERAJAAN PERPADUAN DEMI UTK MENGHAPUSKAN PERASUAH PENYAKAU N PENGKIANAT DEMI KESEJAHTERAAN RAKYAT MALAYSIA,100,neutral,NaT
youtube,,"It is just a play of numbers. Let's say all Malaysians qualified for the subsidy, the government will save even more right? Maximum saving? The purpose is to made petrol affordable for everyone. It ha",100,neutral,NaT
youtube,,kerajaan perihatin rakyat malaysia🇲🇾,100,positive,NaT
youtube,,TERIMA KASIH 🤲🤲🤲,0,neutral,NaT
youtube,,Desel  budi mmg telus sukar melakukan penipuan,0,neutral,NaT
youtube,,lakonan supaya patuh arahan guna mykad sendiri di kaunter stesen minyak,0,positive,NaT
youtube,,"Sek kito, Sg4 pulak",0,neutral,NaT
youtube,,Batal lesen,0,neutral,NaT
youtube,,Pakai cap jari lain kali,0,neutral,NaT
youtube,,❤❤,0,positive,NaT
youtube,,WoW that's very good loh,0,positive,NaT
youtube,,😮😮😮😮😮😮,0,positive,NaT
youtube,,"Just kredit the cash amount into accounts, instead of continue with the system which more effiencent so that foreigners would not be able to enjoy budi 95.",0,negative,NaT
youtube,,"Ok. Can accept for the time being.
Please double down on reducing wastages and fight corruption. 
If the government is really serious, the law should be change to include 5 strokes of rottan.",0,neutral,NaT
youtube,,"Asyik rakyat je yg kena, 222 org tu tetap hidup mewah, blum masuk lagi peringkat Adun. Tambah lagi yg pegang jawatan besar GLC kerana politik",0,neutral,NaT
youtube,,Not everything in sync but pro govt gain than the layman.,0,neutral,NaT
youtube,,"Corruption is Malaysia's tanjak gayong UNESCO heritage and tradition. They taught the Rome to build ships, flying silat warriors that builds pyramid. Hadi said they're destined to save kerajaan langit",0,negative,NaT
youtube,,Why reduce our oil revenue has increase  why Abdul Rashid  didnt mention it,0,neutral,NaT
youtube,,Alhamdulillah syukur,0,positive,NaT
youtube,,"Naik bmw, bike, mrt, walk",0,neutral,NaT
youtube,,when this will start?,0,neutral,NaT
youtube,,😂😂😂,0,positive,NaT
youtube,,"Sejak bekerja sampailah bersara, masih lagi  dengar berbillion saman tidak dibayar. Mungkin JPJ boleh kaji data sedia ada dan keluarkan statistik seperti sejak tahun berapa, pecahan negeri, jenis kesa",0,negative,NaT
youtube,,Hmmm,0,positive,NaT
youtube,,👍👍👍,0,positive,NaT
youtube,,❤❤❤,0,positive,NaT
youtube,,Abang Gan Dan Abang Nazz memang terbaik dua2 channel saya tengok.❤❤❤,0,positive,NaT
