Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,Parent_Post_URL,Parent_Post_ID,author,author_followers
news,post,5f00ad232e18a888,Political Turmoil Forces Negeri Sembilan Reset As Aminuddin Seeks Fresh Mandate. Political Turmoil Forces Negeri Sembilan Reset As Aminuddin Seeks Fresh Mandate&nbsp;&nbsp;TRP | The Rakyat Post,https://news.google.com/rss/articles/CBMixAFBVV95cUxQNWhEQ1h4eDZsLXZodjliZmkxYkNCaVpfVzBpRWdWVEljMDdJRVVsSjFFWFFnNFg0VFp2UFViSWsyZ2pLRE4yaUVhNHI0X0VSRUZoNHZTNC11VmdxSHR0TGp0Y3M1S3luZ2xISVlHdUFTTzJkNl8xVHo0MVl5R0ZJTHFaaWlPMUpmY2RSWGZpUlNndU1RYTlqazBrMFJhVkxhMW5VTDdOQkhENHR4Q3Z2MGdOWUdNRlhraFY0bGRjVGczN1N2?oc=5,neutral,2026-06-05 03:00:08+00:00,0,0,0,0,0.5,0,0.0,neutral,0.904937207698822,english,Mixed/Urban,no_clear_emotion,0.06649909913539886,0.03350671008229256,0.17935216426849365,0.023321188986301422,0.3126533031463623,0.02939227968454361,,,,
news,post,590593ae469035b3,Negri assembly likely to be dissolved on Friday. Negri assembly likely to be dissolved on Friday&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMingFBVV95cUxQLTl5cm1xT3NobXZLalNsejBmcHEyZ3E2dnQwMlE0YmtHSlVhUGNKcy1iQ2YzdXpoYWJTcmNoSjBwUzhWdDAxRzlBcFA4UV9SajYyQjVnUGlRYU9IS0hlZmZ5b3MyQUpqUEp3ZVpVWWZTQUt6ZU9FN3FDOWhHSkstNHg4N1JHS1VYNU9JQjJtcDd2QVhjTzZIRUZvSGstQQ?oc=5,neutral,2026-06-04 11:43:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7064875960350037,english,Mixed/Urban,anger,0.5511833429336548,0.1882738620042801,0.05432624742388725,0.1100132018327713,0.02359137125313282,0.03534461185336113,,,,
news,post,8c6b3d400658615f,Tuanku Muhriz Grants Audience To MB Aminuddin. Tuanku Muhriz Grants Audience To MB Aminuddin&nbsp;&nbsp;Bernama,https://news.google.com/rss/articles/CBMiXEFVX3lxTE8xVjFpZ0I2S1JRRXhaSUtvUGFrX09xYWh3cDNNQ0NGdEV1UTcyV3pwbWlBemFKYU53WHNWcDNneGtkVEtuMHM5aXRCRk10X01oNW84UFZZZG1NU3Rm?oc=5,neutral,2026-06-03 05:19:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7942609786987305,english,Mixed/Urban,love,0.03185759112238884,0.009753240272402763,0.02916623093187809,0.022571951150894165,0.828416109085083,0.016675041988492012,,,,
news,post,7e962b81191978a3,Loke rules out PH-BN tie-up in Negeri Sembilan. Loke rules out PH-BN tie-up in Negeri Sembilan&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNcWtBNWZmQUZZck40eWE0bzg2OHh6R0hMNU5FeFJsRVNxS24zZ1ZCSGxVVDY1MEJlN1MtVElqRTJYWkJhbTZWR3BSeGNoSVhTNFpKQUpUMlpVS0ExNFFna2dyTWdPemFZS0diUVJzajZ0S3hPY1JjOW9qb0g3QWdBUHpqOXhSNFpZY0ZycW43UG9IN3dxUTV3Z2NHdVFydktfall3dW5LV016WjA?oc=5,neutral,2026-06-07 08:13:26+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9929763674736023,malay,Malay/Bumiputera,no_clear_emotion,0.0445205383002758,0.013326112180948257,0.07553450018167496,0.019084490835666656,0.23920895159244537,0.03136500343680382,,,,
news,post,d9d05fd55555529e,"N Sembilan chieftains object to state assembly dissolution, warn of legal implications. N Sembilan chieftains object to state assembly dissolution, warn of legal implications&nbsp;&nbsp;Malaysiakini",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5JSHhqQ3dnbEtyQ2RzX0U3dlBYc0xWOW0yVTlQZzBUekRWQVNQQU5nZlpOSGVIR2dfeVNrWTdmNDdCblc2c3hfalVCV0hUeHc2eEE?oc=5,negative,2026-06-05 08:34:53+00:00,0,0,0,0,0.1513013005256653,0,0.0,negative,0.4956623315811157,malay,Malay/Bumiputera,no_clear_emotion,0.13730426132678986,0.08635927736759186,0.22058625519275665,0.037942878901958466,0.080143041908741,0.04010080173611641,,,,
news,post,512b99283750a618,"Aminuddin cancels weekly post-exco media conference, fuels state legislative assembly dissolution rumours. Aminuddin cancels weekly post-exco media conference, fuels state legislative assembly dissolution rumours&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMi6AFBVV95cUxOU0dRdVdyRUFfNmVGMnNyT0w1aWxRRTJvd0F1YjZxeVJWMkNGellmQW1EalF2MlZ0bWt4amx0d0NIUUJCcFhfWTZLNmlzMHhwZ0F3VW9aSXhvaG5yMUVpVEYzN3daNUtoMG9RUlRxNGJrc1NBTWwyVzljeWItSmg0Z05VeTU3bDdNdmNMVnRVVGwtSWhJczllcDZYRWREU09ZZlpCQ3g4allQSDFwcFBtODdFSnZuZHo2VzFacVJRWmtYUEJYMjVQZXpoekgwUUNGOHk0Vk1FZjZqVXN0blJoTWhLMllxbWpQ?oc=5,negative,2026-06-03 05:58:00+00:00,0,0,0,0,0.1377311646938324,0,0.0,negative,0.5408961176872253,english,Mixed/Urban,no_clear_emotion,0.09083119034767151,0.04446085914969444,0.12587562203407288,0.045943278819322586,0.07259159535169601,0.03582337498664856,,,,
news,post,2bf623cb2aed6e8b,Negeri Sembilan assembly to be dissolved tomorrow. Negeri Sembilan assembly to be dissolved tomorrow&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMimwFBVV95cUxNTHNTbjZMTU1FMFBCT0hBZndMN0ZqcFZtdlNRVEtWdGhBNFYxNFJrRUt4U1ZPUDZNMWw2cFFseTQtVGE5am5Lbjl1T1NqMkZYd2dQMEtaZkFzTHk3emdnQVpQa2U2Y2hmU1ZKY3pOYUxGX1VQS014UlVRdEtENnpvQVRfblM5WjNZYzA2UzdyQXRkYUFhcHBMVzdwRQ?oc=5,negative,2026-06-04 15:32:26+00:00,0,0,0,0,0.16314592212438583,0,0.0,negative,0.45618025958538055,multilingual,Unknown,sadness,0.10088180750608444,0.0854344442486763,0.03401320055127144,0.6858962774276733,0.04070604220032692,0.02314894273877144,,,,
news,post,fcc915a9a8418807,Aminuddin: Negri Sembilan election triggered by BN reps' withdrawal of support. Aminuddin: Negri Sembilan election triggered by BN reps' withdrawal of support&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMif0FVX3lxTE9qMFlDUVJMZGkyWWIzSVZzYmtFRXp6aXQzZWxEazBqSGNwNTNudDB6N0M0RldWNXRlaldfa3V4bTNuRllzQkxORlZCT2doajRiZDhMaHJMVWZ3X0h3cW1PY3EwckhIVWZfb0pHbGFhYi03S05ndWxNWld5MkdoUVE?oc=5,neutral,2026-06-06 16:29:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.6711739301681519,english,Mixed/Urban,fear,0.1629846692085266,0.4227198362350464,0.08687124401330948,0.10929346829652786,0.07648375630378723,0.03273077309131622,,,,
news,post,83ed2bd0367e3222,"Let voters decide on plot to overthrow Negeri Sembilan MB, says Loke. Let voters decide on plot to overthrow Negeri Sembilan MB, says Loke&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMixwFBVV95cUxPSWhuWTAzazVKNVo0Rkt2QWFZTFJ4NkgwVzJrYWlCeFNNX2Z0dThnUmhEOFgzbWlfdGRHdWtSUlM4TnZ5R0x3cC0zWmo2bFk2WWN1QVBlNm4zdWltLXJsNHp5Z2d0MUxsX1pDcFdrcVFlNmxVSXNzeHVmTWo0RnNUdjVZMWx1SElhOEJfNzFPUEFUQzR0TzI1dER6bXZ4bWc1clBPODhqZVNBWEZYV0dJTFZrZjE4cGZCdnNYNjdaSHhhRklIWlA0?oc=5,negative,2026-06-09 08:53:00+00:00,0,0,0,0,0.00048308372497557484,0,0.0,negative,0.998389720916748,malay,Malay/Bumiputera,no_clear_emotion,0.03894168511033058,0.029074378311634064,0.3227314054965973,0.01587669923901558,0.2378610372543335,0.025537382811307907,,,,
news,post,99d523a4f03abcec,"Possibility Of N.Sembilan Polls This Year Remains Open, Says Aminuddin. Possibility Of N.Sembilan Polls This Year Remains Open, Says Aminuddin&nbsp;&nbsp;Bernama",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBxTndVMDAwdUw3ZFdhdldldC1Qc2EtU0FIODFpWkVKejVEWEtxOVdfVU55VnQ5SGwzcVduMDh4R2Q4ZExPRTdwajVFOHBkMUxlVGtibk5CUER3V0FQNFgtNQ?oc=5,neutral,2026-05-20 10:48:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8649869561195374,english,Mixed/Urban,no_clear_emotion,0.04928801581263542,0.05783915892243385,0.32759013772010803,0.014539842493832111,0.1001388356089592,0.029870005324482918,,,,
news,post,81ee752ae8c031b1,Aminuddin: Negri Sembilan assembly to be dissolved tomorrow [WATCH]. Aminuddin: Negri Sembilan assembly to be dissolved tomorrow [WATCH]&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMisgFBVV95cUxOLWxMQ2RSLXExbDRGeWpGR2hZMEE3VW4zRUwyNktwVVM5N1FyTTdoajd5RnF0b05jamNaSC1CVGU4bG5lX0dvb3JyRGEzSE0ycmVfM0NhRGstWFpoVXJIWGlJbTF4SGpHY1ZuWXhkcmNQdGZfNVJNbzF6N25PRkp3LUd1NjZPSnRiQVk2Sk9WRnFXWHFLc1YtRU45RFBlRWtQRlk2N1Y2SUdWTkdfb0lqZHNn0gG3AUFVX3lxTE5UODgyRkh6RDFxLU82R28tVHh4cElmWG51ek9HZ29fTlYxUjhKMnpsenN3aTNUYmNTbVZvRmM0R0VOa2ZULTFUZzlTQ1pFcE5FUE1icGRsOXp3Ync3NF90b3dieGdKMF9kdjlVbXhGUWJac2JrdEZtRW1yQzBtMU1lTlZUZUlkZVlEZE5fNFVGU1RnRjkwREFrTmdSSDZ2ckloaWVWdUlQQ2dYRThTWklNdml3VFNsRQ?oc=5,neutral,2026-06-04 15:44:43+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7881281971931458,english,Mixed/Urban,sadness,0.22924067080020905,0.1168113574385643,0.021131323650479317,0.5491043329238892,0.03230603411793709,0.021857041865587234,,,,
news,post,dae7706790c152e8,"Umno’s Negeri Sembilan plot, Bersatu’s U-turn and PAS’s silence?. Umno’s Negeri Sembilan plot, Bersatu’s U-turn and PAS’s silence?&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMivAFBVV95cUxNYWNoaTJZbmZGSnFrRDhOZGhWNlJtdk5uUnpJeVJXbnE2TENKQ3dnVzRWRnpQUkpaeE5ZdGM3VjBZNEl4a2VJM0RaQW1rS1ZWMGo4c2ZJU2s3UlpiMzJpVEo5MVFobkE2bm0zWldfQWN0M2VudWtqQmxtMUc4TUV1WnhBM0NjTUJQRzUwUUVuOXJSLTFIblAyYWVlODJjc3M4dUVJWURwenhPTy1xSVMxZjRfSHBVamhnMzVVbg?oc=5,negative,2026-06-08 07:30:38+00:00,0,0,0,0,0.09789593517780304,0,0.0,negative,0.6736802160739899,multilingual,Unknown,no_clear_emotion,0.050313618034124374,0.01085412036627531,0.09860123693943024,0.01616649329662323,0.27137044072151184,0.022175202146172523,,,,
news,post,c2a112ce3409cc66,‘Two Rulers’ bombshell in Negri Sembilan. ‘Two Rulers’ bombshell in Negri Sembilan&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMipwFBVV95cUxQcHY5WGpHcUhHMWhLRWVUSWlCZWp0VkFVYUtKcmpOckJZdzRYdzZ5WTdjMWlTR3M4dVkwWnVELUNhb0N6c2pPMURWVDhfYUk1eFVqVV9fNU1qZ0dVQktFaFItYkpBenpwNk93VnVQWHhxaTJkNlcyQV9Za0dnZTgySFVwUm1USTNWakZoVVA3TGI1dmltUzRtc1J6QURFZUtsVjF2VVJJMA?oc=5,neutral,2026-06-06 04:29:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.903570830821991,english,Mixed/Urban,no_clear_emotion,0.0376548208296299,0.013321438804268837,0.0532047376036644,0.01768319495022297,0.13030807673931122,0.020441409200429916,,,,
news,post,27bf1babc6354293,Second snap state poll in Malaysia signals cracks in Anwar’s coalition. Second snap state poll in Malaysia signals cracks in Anwar’s coalition&nbsp;&nbsp;South China Morning Post,https://news.google.com/rss/articles/CBMiygFBVV95cUxQRjFDSzhSb1Y5R3czYVh0Rnh1S2hYVXZoaXc5M2xSUGhiMzVXS3ExNm12YmRlNG1xMnlkVlQ1SmhubEhMcThnQnBQUXFKbHdfUXpJdFQwM0M5V2FDRlRXSHA0ZkMxa0N1S3VZR1E0bGwteUFGUzYzZDk4TXVWSFVJa1VodTBjYU9TZXpmWm9IbVN0YnFOZ2RSVnRQTmdfRGRXYlU1YXZjM01vYnRKVkY0RDFlWUxNczhNUUs5RUNLckFqTkNVMVhnWUt30gHKAUFVX3lxTFBrM2FyU05ZZWlrTmFUZl9PbkkyeUE2dzI4T1JiXzZfcUMzOUVmUlRieEMtakw1TWsySVg2dVhubmNXQWsybHZtZk5JMVdoUEJxWlFQN3htQ1p3OGREdkd3eEhESGE2MllMMG9SSjdaVUM5S1BpbEp1Qkx1bVVpNWZCY3NPWmVFM3g1OTVvUlZoWGEtS3U3Z3pNR25saDFMcVZhSG03WGdUWVFveGY4YllSRU1aaDBLa2JfQ180NlNIZGpkVWxpRUhQcXc?oc=5,neutral,2026-06-05 07:51:09+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7262230515480042,english,Mixed/Urban,no_clear_emotion,0.026223905384540558,0.012351923622190952,0.06278378516435623,0.012124942615628242,0.07762061059474945,0.020128656178712845,,,,
news,post,b916818b4a3bdc8a,"Convene Negri assembly now to test MB mandate, Tok Mat tells Aminuddin. Convene Negri assembly now to test MB mandate, Tok Mat tells Aminuddin&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMiuwFBVV95cUxPTlAzdUI3VF9SaFhPU0NUVjJMX0J4S09aRmpULVU0QW5aT294cEFsYXJnWHlEZG1SWUdkVy1xZXl6Q1VndUlBc05EeWhGSk8zLXYtSUd6MnRVS1lqY1JhR3JrX1FLb0hGdS1seXJtQmdRUm1lSW1LU1JEOUZucG9zQjRQbWc0WUJvZ0lGMGpuSTllbmFxc1M4UUNnTTViWldtRDViWmowOVB6RkVKSDhqcnllU0dXb2xNTG1j?oc=5,neutral,2026-05-22 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9441767334938049,english,Mixed/Urban,no_clear_emotion,0.03839660435914993,0.02015242725610733,0.06374529749155045,0.01841304637491703,0.11110004782676697,0.023614760488271713,,,,
news,post,c2f9e0aa35a912fe,"Respect Rafizi's decision to join Bersama as it is his right, says Aminuddin. Respect Rafizi's decision to join Bersama as it is his right, says Aminuddin&nbsp;&nbsp;The Star",https://news.google.com/rss/articles/CBMixgFBVV95cUxPTzRXOWFhdWNvcl9UNHZncERKVXdqM3gwZWlCX3V3YnYwTUpRaWdpWE1odldIbm5aVXRBLURmMkZyNDI2N2ZIeWhFcXZQWEliWWdzRzBrTEd3TmhkRVZRMjNWNkJSTkRyeF9yQnVCdTVxQUFmS0poS2xsTmJ4TW4xSFRyajhhSDB1M3MxTnlfWFdkOWprZmJqYWRvcUhSYWJJeXhNQ25Rb2o0Q2piU25zdkNFZnNQeTZ3aXZoc2dSNjJscGJPT2c?oc=5,neutral,2026-05-20 07:00:00+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7433087825775146,english,Mixed/Urban,love,0.033576566725969315,0.011112461797893047,0.0783628523349762,0.019824108108878136,0.657318115234375,0.02262117527425289,,,,
news,post,5c196cb485a0deca,"Malaysia’s Negri Sembilan state assembly to be dissolved Friday, paving way for snap polls. Malaysia’s Negri Sembilan state assembly to be dissolved Friday, paving way for snap polls&nbsp;&nbsp;Asia News Network",https://news.google.com/rss/articles/CBMitAFBVV95cUxOYmV6Y05TTlFRdjJKS2RKOEw2OHlGUElBVnNLZ2JUeENsTWVpaFFGZV9tT3JENU5ib2I0VGRUd3psRlJFS3gtME91SkZhdjJhZHJrNDNQcnp3ano1NllpMEc4cVBOWDlFMVdWdzBDa0pxUC14MkF4ZGtwd0ROZ2VKVklPSkJXWk9jMEtlTUVTS0VIYURoaU91dXNuVUR4bzhRZUNCZW5RS3JmNVVDQUdscXFYSUY?oc=5,neutral,2026-06-05 04:28:43+00:00,0,0,0,0,0.5,0,0.0,neutral,0.857400119304657,english,Mixed/Urban,anger,0.24700842797756195,0.12537389993667603,0.10936781018972397,0.2295605093240738,0.0660768523812294,0.04075828939676285,,,,
news,post,43f195d190a27dce,Negeri Sembilan state assembly to be dissolved on June 5. Negeri Sembilan state assembly to be dissolved on June 5&nbsp;&nbsp;The Straits Times,https://news.google.com/rss/articles/CBMinwFBVV95cUxNc1lDeUxldnlVbG42ZklSdkdkQzhyNzJyVjM5aHpHV1NWWEFyRWFEcThGbTRfSlJva21majdEdzc4OWppN0pzc1B0RnlqRDhUZjMxS2FmUXFPTkdsdXNBT3dhSGp3YlZwUEc0d0NEU2d5SF9JWUNUel9nUkRVN2J4dEN0bkgzVlVkRmtKVjRzQ2tSd3d2aDhyWHlybkFTUTA?oc=5,neutral,2026-06-04 16:57:04+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7163079977035522,english,Mixed/Urban,sadness,0.07970429211854935,0.11238152533769608,0.02309742383658886,0.7139712572097778,0.025918496772646904,0.02270442806184292,,,,
x,post,2064263032596017548,"TERKINI‼️
 
📌BN tidak berhasrat hidupkan semula Muafakat Nasional

📌BN sedia tanding solo pada PRN Negeri Sembilan

-Presiden UMNO Datuk Seri Ahmad Zahid Hamidi

#BernamaNews
@DrZahidHamidi https://t.co/9d2fV2SwPV",https://x.com/bernamadotcom/status/2064263032596017548,neutral,2026-06-09 08:27:13+00:00,45,26,0,25762,0.5,328,122.762,neutral,0.9124154448509216,malay,Malay/Bumiputera,no_clear_emotion,0.12091917544603348,0.1979459971189499,0.06497272849082947,0.04915748909115791,0.08036503195762634,0.09540029615163803,,,,
x,post,2062838007686963416,"Imbau kembali keputusan Pilihan Raya Negeri Sembilan ke-15 

#malaysiagazette #PilihanRayaNegeri #PRNN9 https://t.co/vpvBbYKhpr",https://x.com/MalaysiaGazette/status/2062838007686963416,neutral,2026-06-05 10:04:41+00:00,6,0,0,574,0.5,11,6.574,neutral,0.9977068901062012,malay,Malay/Bumiputera,no_clear_emotion,0.04557613283395767,0.029960433021187782,0.08865391463041306,0.032602403312921524,0.21206635236740112,0.03738274425268173,,,,
