Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,3694368045300946665,,https://www.threads.com/@sufyaini/post/DNFCCnht5bp,neutral,2026-05-28 17:43:56.457553,147,0,0,0,0.5,147,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3737892051175282901,,https://www.threads.com/@ahmadazarul.xx/post/DPfqQQvDxjV,neutral,2026-05-28 17:43:56.457463,1317,0,0,0,0.5,1317,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3797589276885111925,,https://www.threads.com/@harakatdaily/post/DSzv1OrkdR1,neutral,2026-05-28 17:43:56.457296,374,0,0,0,0.5,374,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3723606128615051327,,https://www.threads.com/@mymakandalam/post/DOs6AujkVA_,neutral,2026-05-28 17:43:56.457159,432,0,0,0,0.5,432,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3836438856657446936,,https://www.threads.com/@abdulhadi_awang/post/DU9xNBVkqgY,neutral,2026-05-28 17:43:56.457011,407,0,0,0,0.5,407,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3689316350527773985,,https://www.threads.com/@abematk486/post/DMzFayJP50h,neutral,2026-05-28 17:43:56.456733,144,0,0,0,0.5,144,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3905128713151451325,,https://www.threads.com/@shhdhali/post/DYxzd_VkhC9,neutral,2026-05-28 17:43:35.211326,42340,0,0,0,0.5,42340,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898384634917027301,,https://www.threads.com/@ainmyunus/post/DYZ2CvCEf3l,neutral,2026-05-28 17:43:35.211272,29167,0,0,0,0.5,29167,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3906313850597869462,,https://www.threads.com/@asyrafalfassi/post/DY2A8AmEweW,neutral,2026-05-28 17:43:35.211216,929,0,0,0,0.5,929,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3900414780065872293,,https://www.threads.com/@haroqs/post/DYhDpPCgnml,neutral,2026-05-28 17:43:35.211160,40907,0,0,0,0.5,40907,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3748779718511413248,,https://www.threads.com/@zairyabdullah24/post/DQGV0rHD8gA,neutral,2026-05-28 17:43:35.211104,1476,0,0,0,0.5,1476,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3897489578026796824,,https://www.threads.com/@dimasgepe/post/DYWqh8WEwcY,neutral,2026-05-28 17:43:35.211049,19921,0,0,0,0.5,19921,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3821683966416753049,,https://www.threads.com/@amierul_asyraf_/post/DUJWVG-E5GZ,neutral,2026-05-28 17:43:35.210995,17832,0,0,0,0.5,17832,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898189800411491736,,https://www.threads.com/@maai_ley/post/DYZJvhQk-2Y,neutral,2026-05-28 17:43:35.210941,7866,0,0,0,0.5,7866,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3853853104480101454,,https://www.threads.com/@farisbroski/post/DV7ovrdEqRO,neutral,2026-05-28 17:43:35.210885,3721,0,0,0,0.5,3721,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3898384776659313326,,https://www.threads.com/@ainmyunus/post/DYZ2EzCkaKu,neutral,2026-05-28 17:43:35.210830,6803,0,0,0,0.5,6803,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3770585298410501852,,https://www.threads.com/@fosuy_imlihluz/post/DRTz1n7EXbc,neutral,2026-05-28 17:43:35.210719,828,0,0,0,0.5,828,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3785990796135851274,,https://www.threads.com/@sidam.aziz/post/DSKipHuk2UK,neutral,2026-05-28 17:43:35.210661,235,0,0,0,0.5,235,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3643759226660361822,,https://www.threads.com/@shamharimohdsidek/post/DKRO7YQJJZe,neutral,2026-05-28 17:43:35.210604,1192,0,0,0,0.5,1192,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3785773850240836833,,https://www.threads.com/@akmarhishammokhles/post/DSJxUJHkWTh,neutral,2026-05-28 17:43:35.210545,244,0,0,0,0.5,244,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3751926162093227886,,https://www.threads.com/@zairyabdullah24/post/DQRhPdDD79u,neutral,2026-05-28 17:43:35.210400,828,0,0,0,0.5,828,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3807307360126283982,,https://www.threads.com/@mohamadbinzakaria/post/DTWRd8_DrDO,neutral,2026-05-28 17:43:35.210337,219,0,0,0,0.5,219,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3813882781629525216,,https://www.threads.com/@nazzz_a93/post/DTtoi7eAazg,neutral,2026-05-28 17:43:35.210179,838,0,0,0,0.5,838,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
threads,post,3819031298640646307,,https://www.threads.com/@mdhazruhazim/post/DT_7LtlkxCj,neutral,2026-05-28 17:43:35.209949,855,0,0,0,0.5,855,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0
