Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7640351231239654672,"untung sepi😭

#CapCut",,,neutral,2026-06-21 07:42:33.003843+00:00,49000,6517,1147,1700000,0.5,73664,https://www.tiktok.com/@mhmmdgustiar/video/7640351231239654672,67175.0,,,neutral,0.4893084466457367,english,Mixed/Urban,fear,0.21287398040294647,0.2322641760110855,0.032950397580862045,0.1499810516834259,0.19866663217544556,0.03527133911848068
tiktok,post,7474438483499617554,"❝ *Setiap orang memiliki masa lalu, baik yang kelam maupun suram. Namun, bagaimana menyikapinya itulah yang menentukan masa depan.*❞
—· _Jadikan masa lalu sebagai pelajaran berharga untuk tumbuh dan menjadi lebih baik, serta hindari kesalahan yang sama._
❝ *كل شخص لديه ماض، مظلم وكئيب.  إلا أن كيفية الرد عليه هي التي تحدد المستقبل.*❞
 —· _اجعل من الماضي درسًا قيمًا لتنمو وتصبح أفضل، وتتجنب نفس الأخطاء._
#musahabahdiri 
#quotesislami",,,positive,2026-06-21 07:42:25.168195+00:00,49400,7161,597,700100,0.9993898868560791,64159,https://www.tiktok.com/@almalikatalsawda6/video/7474438483499617554,66213.1,,,positive,0.9979662895202637,malay,Malay/Bumiputera,love,0.04079197719693184,0.12715917825698853,0.25725072622299194,0.03918132558465004,0.3125871419906616,0.0874716117978096
tiktok,post,7454333984588254471,38 PROVINSI DI INDONESIA,,,neutral,2026-06-21 07:42:00.005214+00:00,30500,4664,1982,2100000,0.5,58146,https://www.tiktok.com/@popoinpox/video/7454333984588254471,47874.0,,,neutral,0.689332127571106,english,Mixed/Urban,love,0.13406163454055786,0.07249470055103302,0.10552635788917542,0.03688068315386772,0.3700469732284546,0.049461305141448975
tiktok,post,7647505180170177800,Doa agar nilai ujian bagus,,,positive,2026-06-21 07:42:32.054220+00:00,26700,9592,356,483500,0.8977247327566147,41483,https://www.tiktok.com/@bagasmaulanasakti/video/7647505180170177800,47435.5,,,positive,0.659082442522049,multilingual,Unknown,happy,0.07624693959951401,0.07869222015142441,0.45639950037002563,0.031163213774561882,0.2533593773841858,0.021989917382597923
tiktok,post,7400382897884105985,"Kayu trembesi tanduk samping I sawmill
Video tentang penggrajian kayu terbaik di kelasnya oleh operator sawmill kayu profesional.
Kayu trembesi / suar ini akan digunakan sebagai bahan kerajinan kayu dan furniture seperti patung,ukir-ukiran, kursi,meja solid trembesi / suar yang di eksport keluar negeri.

#teakwoodsawing 
#tectonagrandis 
#sawmillindonesia 
#woodwoorking 
#trendingvideo 
#homemadesawmill
#kayuterbesar 
#giantwoodturning 
#gergajisawmill 
#satisfyingvideo 
#mesinpemotongkayu
#kayutrembesi
#kayutrembesibesar
#mejamakankayutrembesibesar
#kayutrembesisolid
#kayutrembesi
#kayujati
#kayumahoni
#indiasawmill
#brasilsawmill
#trembesi
#americandreamsawmill
#americanbandsawsawmill
#americansawmill
#kayumonster
#giantwoodturning
#gergajisawmill
#gergajikayutrembesibesar
#alam
#Pertanian",,,neutral,2026-06-21 07:42:01.337418+00:00,34400,572,282,5600000,0.5,91254,https://www.tiktok.com/@kiswamebel/video/7400382897884105985,41990.0,,,neutral,0.9778327345848083,malay,Malay/Bumiputera,love,0.16690784692764282,0.06900201737880707,0.1304611712694168,0.06733722239732742,0.3220442235469818,0.04951244220137596
tiktok,post,7601043655771622677,Pacer basikal trek ❌ Pacer merentas desa ✅ #SKSP #KuJulangNamaMuSKSP #MerentasDesa #CrossCountry,,,neutral,2026-06-21 07:42:30.775418+00:00,31000,1324,75,795400,0.5,40353,https://www.tiktok.com/@tvpsssksp/video/7601043655771622677,34668.4,,,neutral,0.8602175712585449,english,Mixed/Urban,love,0.1588277518749237,0.029839204624295235,0.07028894871473312,0.03847167640924454,0.3960719406604767,0.023873941972851753
tiktok,post,7631809802334752018,"sampai sini pahamkan,,? 
#qoetes #katakatamotivasi 
#xybca #foryourpage",,,neutral,2026-06-21 07:42:31.761087+00:00,20500,6299,97,1100000,0.5,37896,https://www.tiktok.com/@insan_biasa195/video/7631809802334752018,34489.0,,,neutral,0.9050888419151306,english,Mixed/Urban,love,0.044640589505434036,0.030672874301671982,0.13969126343727112,0.0303350742906332,0.39765316247940063,0.029753830283880234
tiktok,comment,7653110707462259463,siap ketua,https://www.tiktok.com/@insan_biasa195/video/7631809802334752018,7631809802334752018,neutral,2026-06-19 14:18:20+00:00,0,0,0,0,0.5,0,https://www.tiktok.com/@insan_biasa195/video/7631809802334752018,,alva.rendra542,0.0,neutral,0.637701690196991,english,Mixed/Urban,no_clear_emotion,0.1661047488451004,0.1056940108537674,0.15292514860630035,0.061047229915857315,0.190339133143425,0.08181493729352951
tiktok,post,7648056769872203028,#kapalpesiar #anakrantau #pelautindonesia,,,neutral,2026-06-21 07:42:19.496493+00:00,29200,1683,207,450900,0.5,35599,https://www.tiktok.com/@sulaiman.fnuaga/video/7648056769872203028,33637.9,,,neutral,0.8764808773994446,english,Mixed/Urban,love,0.1406582146883011,0.03041767328977585,0.07667622715234756,0.030287398025393486,0.3490878939628601,0.024139240384101868
tiktok,comment,7651961083959722759,judul lagu bang,https://www.tiktok.com/@sulaiman.fnuaga/video/7648056769872203028,7648056769872203028,negative,2026-06-16 11:57:15+00:00,4,0,2,0,0.0867106944322586,8,https://www.tiktok.com/@sulaiman.fnuaga/video/7648056769872203028,,revalino2005,0.0,negative,0.7109643518924713,multilingual,Unknown,no_clear_emotion,0.18729791045188904,0.11007384210824966,0.07655536383390427,0.06877093762159348,0.2373685985803604,0.07499171793460846
tiktok,post,7646370635534322962,Pasti menang lincah seperti belut😁🥇#fakesituation⚠️ #badminton #CapCut,,,neutral,2026-06-21 07:41:57.417904+00:00,25400,1806,75,376600,0.5,31047,https://www.tiktok.com/@fbyanaaa/video/7646370635534322962,29613.6,,,neutral,0.49426427483558655,english,Mixed/Urban,love,0.04291046783328056,0.03078177571296692,0.2784253656864166,0.019299408420920372,0.41000568866729736,0.02283705398440361
tiktok,post,7637132826525322516,saya akan lawan 😡😡😹#jokowidodo #priasolo😹,,,neutral,2026-06-21 07:42:19.187229+00:00,8849,9010,144,431700,0.5,22320,https://www.tiktok.com/@awaisaubatusolo/video/7637132826525322516,27732.7,,,neutral,0.6366592049598694,malay,Malay/Bumiputera,love,0.0629064217209816,0.020063472911715508,0.03360261395573616,0.024288909509778023,0.6029892563819885,0.025442376732826233
tiktok,post,7614229831680593159,coba kalo masuk pasti menang#persib #persibvspersebaya#bobotoh,,,neutral,2026-06-21 07:42:02.124436+00:00,23600,302,256,256900,0.5,26727,https://www.tiktok.com/@zalfa_4344/video/7614229831680593159,25228.9,,,neutral,0.9043180346488953,english,Mixed/Urban,love,0.024919288232922554,0.017062349244952202,0.07978799194097519,0.01478492096066475,0.5947919487953186,0.028473783284425735
tiktok,post,7600008308400983314,#CapCut #omongane g usah duwur2 ndak kesampluk pesawat lambemu 🤣😅#foryoupage #kerjo_seng_giat_orasah_kakehan_sambat #w🅰️ge,,,neutral,2026-06-21 07:42:21.887834+00:00,14000,4280,385,491300,0.5,23578,https://www.tiktok.com/@wge875/video/7600008308400983314,24206.3,,,neutral,0.7360021471977234,english,Mixed/Urban,anger,0.28475522994995117,0.09752686321735382,0.08303055167198181,0.0589665025472641,0.2605939209461212,0.04898041859269142
tiktok,post,7129406531090533658,Membalas @gglvvv versi sd done #sekolahterbaik #kalimantanbaratpontianak #kalimantanbarat #pontianaktiktok #pontianakmedia #pontianakkalimantanbarat #pontianakviral #pontianak,,,neutral,2026-06-21 07:42:05.848034+00:00,12900,309,1460,281000,0.5,17479,https://www.tiktok.com/@varenza.shoes/video/7129406531090533658,18179.0,,,neutral,0.9975284934043884,malay,Malay/Bumiputera,no_clear_emotion,0.051891349256038666,0.02722591534256935,0.0765276700258255,0.02201286517083645,0.2737949788570404,0.028991691768169403
tiktok,post,7602451793271852308,Pengetahuan bagian ka’bah ‼️,,,neutral,2026-06-21 07:42:07.616376+00:00,10900,2271,63,271100,0.5,15945,https://www.tiktok.com/@herysetiawannatsir/video/7602451793271852308,15902.1,,,neutral,0.7456226944923401,english,Mixed/Urban,love,0.034284528344869614,0.02948134019970894,0.04939693957567215,0.03525751829147339,0.5106076002120972,0.05388444662094116
tiktok,post,7622615810405780743,Well well || '28 @sukasukakita44  #top10  #wajufineshyt #smkn27jakarta #wajutiful #pesonawaju,,,positive,2026-06-21 07:41:57.108940+00:00,11900,1560,158,221900,0.8655296146869659,15837,https://www.tiktok.com/@pesona_waju/video/7622615810405780743,15715.9,,,positive,0.5517653822898865,english,Mixed/Urban,love,0.07229062914848328,0.03635915741324425,0.3011901378631592,0.02570756897330284,0.48524758219718933,0.016302529722452164
tiktok,comment,7653434005031961364,sebelahan kita ka sekolahnya,https://www.tiktok.com/@pesona_waju/video/7622615810405780743,7622615810405780743,neutral,2026-06-20 11:13:00+00:00,1,0,1,0,0.5,3,https://www.tiktok.com/@pesona_waju/video/7622615810405780743,,f.a.h.m.zzz,0.0,neutral,0.7934592366218567,english,Mixed/Urban,no_clear_emotion,0.10475609451532364,0.09402181208133698,0.08915310353040695,0.05300487205386162,0.1822880208492279,0.08109713345766068
tiktok,post,7587460259174796551,#estelerjajag #kulinerjajag #katakatabijak #katakata #fyppppppppppppppppppppppp,,,neutral,2026-06-21 07:42:32.372691+00:00,9845,1504,641,398200,0.5,15972,https://www.tiktok.com/@estelercreamygemoy/video/7587460259174796551,15174.2,,,neutral,0.8966524004936218,english,Mixed/Urban,love,0.06894795596599579,0.03167525306344032,0.030729567632079124,0.03043544664978981,0.6472029089927673,0.02578624151647091
tiktok,post,7627002503963692308,#creatorsearchinsights #tka #tkasd,,,neutral,2026-06-21 07:41:56.150780+00:00,4640,3960,369,388900,0.5,12858,https://www.tiktok.com/@mamak_zp/video/7627002503963692308,14055.9,,,neutral,0.8862297534942627,english,Mixed/Urban,no_clear_emotion,0.07813001424074173,0.0313526913523674,0.09253229200839996,0.026638727635145187,0.3398386538028717,0.029559073969721794
tiktok,post,7580596619591159061,Pengetahuan Julukan Negara ‼️,,,positive,2026-06-21 07:42:18.883577+00:00,8527,2038,155,505700,0.8208716839551925,15777,https://www.tiktok.com/@herysetiawannatsir/video/7580596619591159061,13573.7,,,positive,0.4029056131839752,multilingual,Unknown,no_clear_emotion,0.0800376683473587,0.040551118552684784,0.11133019626140594,0.030382681638002396,0.32904478907585144,0.031444426625967026
tiktok,post,7653121074086890773,"Terengganu, Kelantan dan Kedah muncul antara negeri yang paling menonjol dalam Anugerah Pusat Tingkatan Enam Terbaik Kebangsaan STPM 2025 (Kategori Mod 2 dan Mod 3) apabila sejumlah 12 daripada 16 pusat terbaik negara datang daripada tiga negeri berkenaan.

Terengganu mendahului pencapaian apabila SMK Bukit Sawa, Marang dinobatkan sebagai Pusat Tingkatan Enam Terbaik Kebangsaan, sekali gus mengangkat reputasi negeri itu sebagai antara peneraju pendidikan prauniversiti negara.

Selain SMK Bukit Sawa, empat lagi pusat dari Terengganu turut tersenarai iaitu SMK Bukit Payong, Jerteh; SMK Kuala Besut, Besut; SMK Badrul Alam Shah, Kemasik; dan SMK Tengku Mahmud, Besut.

Kelantan pula mencatat jumlah penyertaan tertinggi dalam senarai apabila lima pusat berjaya menempatkan diri dalam kelompok terbaik kebangsaan. Pusat berkenaan ialah SMK Tengku Panglima Raja, Pasir Mas; SMK Pengkalan Chepa (1), Kota Bharu; SMK Sultan Ibrahim (1), Pasir Mas; SMK Kubang Kerian (1), Kota Bharu; dan SMK Sultan Ibrahim (2), Pasir Mas.

Kedah turut mencatat pencapaian membanggakan menerusi dua pusat yang tersenarai, iaitu SMK Kubor Panjang, Alor Setar dan SMK Chio Min (CF), Kulim.

Pencapaian tersebut mencerminkan kecemerlangan berterusan institusi Tingkatan Enam di Pantai Timur dan utara Semenanjung dalam melahirkan pelajar berprestasi tinggi di peringkat STPM.

Senarai anugerah itu turut membuktikan bahawa Tingkatan Enam kekal menjadi laluan prauniversiti yang kompetitif dan berupaya melahirkan modal insan berkualiti untuk melanjutkan pengajian ke peringkat lebih tinggi.

#foryourpage #fyp #omgsekmung #2026 #news",,,positive,2026-06-21 07:42:26.442633+00:00,7457,1080,225,105700,0.8495289504528045,9819,https://www.tiktok.com/@omgsekmung03/video/7653121074086890773,10397.7,,,positive,0.4984298348426819,malay,Malay/Bumiputera,no_clear_emotion,0.032182782888412476,0.03630589693784714,0.1834128350019455,0.02596902847290039,0.23985150456428528,0.07039152085781097
tiktok,comment,7653257448560280341,"org cerdik pandai berpusat Di negeri SG4..
terbaikkkk LLaaahhhh...",https://www.tiktok.com/@omgsekmung03/video/7653121074086890773,7653121074086890773,negative,2026-06-19 23:48:11+00:00,439,0,6,0,0.13007782995700837,451,https://www.tiktok.com/@omgsekmung03/video/7653121074086890773,,awang_76,0.0,negative,0.5664072334766388,multilingual,Unknown,love,0.039985254406929016,0.013963890261948109,0.05825503170490265,0.011630628257989883,0.7549430727958679,0.01517022680491209
tiktok,comment,7653281722578813716,Selangor mana,https://www.tiktok.com/@omgsekmung03/video/7653121074086890773,7653121074086890773,neutral,2026-06-20 01:22:22+00:00,67,0,19,0,0.5,105,https://www.tiktok.com/@omgsekmung03/video/7653121074086890773,,ceritaapaharini_,0.0,neutral,0.7926211357116699,english,Mixed/Urban,no_clear_emotion,0.20114770531654358,0.09251823276281357,0.120777428150177,0.05832706391811371,0.21744751930236816,0.07607878744602203
tiktok,post,7569445443231403285,Pengetahuan Aturan Negara ‼️,,,positive,2026-06-21 07:42:22.842566+00:00,8128,607,171,495300,0.8575604006648063,13859,https://www.tiktok.com/@herysetiawannatsir/video/7569445443231403285,10350.3,,,positive,0.5252013355493546,multilingual,Unknown,no_clear_emotion,0.12999925017356873,0.052205514162778854,0.09292218834161758,0.049993500113487244,0.22302879393100739,0.04523808881640434
tiktok,post,7628635741580496135,#storywa #fyp #trending #sujiwotejo,,,neutral,2026-06-21 07:42:29.042302+00:00,8862,563,7,115500,0.5,10587,https://www.tiktok.com/@egikusuma70/video/7628635741580496135,10124.5,,,neutral,0.9076014161109924,english,Mixed/Urban,love,0.06634032726287842,0.01983177475631237,0.08141622692346573,0.025439033284783363,0.4991559386253357,0.02173304371535778
tiktok,post,7647492762337643796,woylaa🗿 @Sarung Jempol King #freefire #ryuuformee_ #newtrend #100kviews #freefireselamanya,,,neutral,2026-06-21 07:42:06.524395+00:00,8744,411,115,164100,0.5,10911,https://www.tiktok.com/@r4ryuuma_/video/7647492762337643796,10075.1,,,neutral,0.8354427814483643,english,Mixed/Urban,love,0.11676032096147537,0.03137728199362755,0.10371704399585724,0.028692379593849182,0.5563499927520752,0.02390143647789955
tiktok,post,7644371259593084180,"Keisha Alvaro ft Praz Teguh🔥
🎸 : Ungu - Jika itu yang terbaik
-
-
sc yt : Tuah Kreasi 
#keishaalvaro #prazteguh #tuahkreasi #ungu",,,positive,2026-06-21 07:42:14.169329+00:00,7685,73,90,225400,0.996196413040161,10102,https://www.tiktok.com/@sun_nika87/video/7644371259593084180,8326.4,,,positive,0.9873213768005371,malay,Malay/Bumiputera,love,0.0842168852686882,0.03186658397316933,0.060050878673791885,0.033803459256887436,0.671675443649292,0.02518477663397789
tiktok,post,7332466368337530114,"Masih banyak informasi yang kurang, silahkan tambahkan di kolom komentar !!",,,neutral,2026-06-21 07:42:04.824176+00:00,4754,830,264,154200,0.5,7390,https://www.tiktok.com/@taukun271/video/7332466368337530114,7360.2,,,neutral,0.8289538025856018,english,Mixed/Urban,surprise,0.02320026233792305,0.20262861251831055,0.017544936388731003,0.10695336759090424,0.08530938625335693,0.4964585304260254
tiktok,post,7644544423862242567,"Nyari yang mau diajak senang-senang itu gampang, tinggal modal materi juga dateng sendiri. Tapi nyari yang mau bertahan dan ngasih semangat pas lo gak punya apa-apa? Itu langka.
#cewek #sayang #quotestory #fyp #viral",,,positive,2026-06-21 07:41:58.050663+00:00,3021,1054,133,65200,0.9994085371494292,4860,https://www.tiktok.com/@wawan.gcl/video/7644544423862242567,5593.2,,,positive,0.9980284571647644,malay,Malay/Bumiputera,love,0.1069830060005188,0.09073993563652039,0.03964408487081528,0.22744706273078918,0.4261685609817505,0.058668214827775955
tiktok,post,7631706622494018837,"Semoga yang sedang sakit segera diberikan nikmat kesembuhan dan kesehatan seperti sedia kala

#lordsongo #jasapacakbsh #pacakbshkediri #pacakmunchkinbsh #omahkucingkediri",,,negative,2026-06-21 07:42:09.433018+00:00,3566,388,66,208000,0.11516238749027252,6100,https://www.tiktok.com/@omahkucingkediri/video/7631706622494018837,4748.0,,,negative,0.6161253750324249,multilingual,Unknown,sadness,0.023614704608917236,0.07802283018827438,0.010718842968344688,0.8099877834320068,0.019484836608171463,0.04421192780137062
tiktok,post,7059286566115527963,#ngacapruklagihh😂🤦 #hiburanaja #fypfouryou @AntiAntos #copas,,,neutral,2026-06-21 07:42:16.360664+00:00,1886,288,30,128300,0.5,3487,https://www.tiktok.com/@hera_horre.891/video/7059286566115527963,2680.3,,,neutral,0.46132203936576843,english,Mixed/Urban,love,0.10130076855421066,0.02951730787754059,0.03911386802792549,0.029968509450554848,0.7094205617904663,0.017837967723608017
tiktok,post,7535769453112478981,🙂‍↔️#ikspikerasakti_indonesia #ikspi_kerasakti1980 #kerasakti#paskergempol #ikspipusatmadiun #pasker1980#paskerindonesia#paskercirebon#paskerjawabarat,,,neutral,2026-06-21 07:42:15.410618+00:00,1246,356,19,2108,0.5,1642,https://www.tiktok.com/@chuwaksho_80/video/7535769453112478981,2017.108,,,neutral,0.8927968740463257,english,Mixed/Urban,love,0.12537287175655365,0.038405369967222214,0.07906172424554825,0.04524338245391846,0.5297563672065735,0.027094300836324692
tiktok,post,7558007911625035009,"Sinergitas tanpa batas
#mas_p❤️‍🔥 #beranda",,,positive,2026-06-21 07:42:32.685708+00:00,1395,29,41,42500,0.9214225053787231,1890,https://www.tiktok.com/@maspamungkasa1/video/7558007911625035009,1618.5,,,positive,0.7380750179290771,english,Mixed/Urban,love,0.06930180639028549,0.028446314856410027,0.042255088686943054,0.031265150755643845,0.7472595572471619,0.01741560362279415
tiktok,post,7525803184883862802,#CapCut #fypppppppppppppppppppppp #storywa #viral #backtoschool,,,neutral,2026-06-21 07:42:16.042721+00:00,497,465,15,50800,0.5,1485,https://www.tiktok.com/@catatan_harian47/video/7525803184883862802,1522.8,,,neutral,0.8653889298439026,english,Mixed/Urban,love,0.07203108817338943,0.027820227667689323,0.08067254722118378,0.023344093933701515,0.6091815829277039,0.01860703155398369
tiktok,post,7503503974155455752,"Wahai diri.. 
Merendah lah serendah rendahnya hingga tidak ada siapa pun yang boleh merendahkan dirimu lagi #muhasabahdiri #adabdulubaruilmu 
#segalanyamilikallah #semuanyahanyatitipan",,,negative,2026-06-21 07:42:02.826100+00:00,459,506,0,35400,0.0004849433898925781,1319,https://www.tiktok.com/@angelocaduto313/video/7503503974155455752,1506.4,,,negative,0.9983835220336914,malay,Malay/Bumiputera,love,0.06393665820360184,0.04911492392420769,0.02136196941137314,0.18411898612976074,0.4140128791332245,0.07885803282260895
tiktok,post,7614896066252721416,"Paling Sabi - @RYO @Tenxi @diakerenbanget 
Lagunya Emang Paling Sabi sih
#palingsabiryodiatenxi #antnrml #hipdut #edit",,,negative,2026-06-21 07:42:23.865014+00:00,1255,82,13,19300,0.14283962845802306,1543,https://www.tiktok.com/@se1music/video/7614896066252721416,1477.3,,,negative,0.5238679051399231,multilingual,Unknown,love,0.11662151664495468,0.05393406003713608,0.06981296837329865,0.037482473999261856,0.6124725341796875,0.03258669003844261
tiktok,post,7573473532999486740,part terseru💃🏻💃🏻 #pasnineterpadu #fypシ゚viral #trending #goyangdumang #pksec,,,negative,2026-06-21 07:42:28.674207+00:00,950,48,43,12000,0.1848143398761749,1161,https://www.tiktok.com/@pasnineter_paduu/video/7573473532999486740,1187.0,,,negative,0.38395220041275024,multilingual,Unknown,no_clear_emotion,0.07247986644506454,0.02868027798831463,0.11612037569284439,0.0346996895968914,0.30764952301979065,0.03234978765249252
tiktok,post,7626573388697390357,"Dalam dunia penuh tekanan, laluan bukan ditentukan oleh kekuatan semata mata, tapi oleh siapa yang pandai bina kepercayaan 🌍⚓️",,,negative,2026-06-21 07:42:03.127783+00:00,538,182,33,17900,0.14438145160675048,932,https://www.tiktok.com/@kitabolehkawan/video/7626573388697390357,1018.9,,,negative,0.518728494644165,multilingual,Unknown,love,0.07062146067619324,0.025484152138233185,0.09794656932353973,0.022099414840340614,0.4478105306625366,0.019505176693201065
tiktok,post,7506019438454459653,"pilih yang mana ni best

#smpn8jember #passepan #jawatimur #lkbbpalingupdate #lkbb #lkbbnusantara #passepanjuara #fyp",,,neutral,2026-06-21 07:42:07.935303+00:00,861,32,1,17200,0.5,1066,https://www.tiktok.com/@secaccpsp/video/7506019438454459653,945.2,,,neutral,0.7483435869216919,english,Mixed/Urban,love,0.061517324298620224,0.03736419230699539,0.043495334684848785,0.038440629839897156,0.5475529432296753,0.060046691447496414
tiktok,post,7631521769878228231,toko sembako#tokosembakowonosobo #sembakomurah #grosirsembako #bismillahfypシ,,,negative,2026-06-21 07:42:06.190484+00:00,548,125,17,32800,0.15011478513479232,1018,https://www.tiktok.com/@toko.sumber.rizki28/video/7631521769878228231,881.8,,,negative,0.4996173828840256,multilingual,Unknown,love,0.12545417249202728,0.039767224341630936,0.1058160811662674,0.04757392033934593,0.3644999861717224,0.03521742671728134
tiktok,post,7589709401787747592,#perawatemergency #perawatindonesia #vira #fypシ #perawat,,,neutral,2026-06-21 07:42:30.471087+00:00,504,78,21,17800,0.5,781,https://www.tiktok.com/@diary_nurse_irfan/video/7589709401787747592,740.8,,,neutral,0.891065776348114,english,Mixed/Urban,love,0.04343555122613907,0.01951177604496479,0.062200043350458145,0.023932702839374542,0.6316169500350952,0.023644503206014633
tiktok,post,7566040750966787348,"Ada putra terbaik bangsa, dan ada putri terbaik pula.   #indonesia #susipujiastuti #ahok #purbaya #amran",,,positive,2026-06-21 07:41:56.786151+00:00,535,9,26,19700,0.9886426866054534,767,https://www.tiktok.com/@lentera.merahputih/video/7566040750966787348,650.7,,,positive,0.962142288684845,malay,Malay/Bumiputera,love,0.03606712818145752,0.016724996268749237,0.07162787020206451,0.022582126781344414,0.5386120676994324,0.02434856817126274
tiktok,post,7622862665773239568,#tiktok ♥️# yualin canghua 🇹🇼,,,positive,2026-06-21 07:42:21.567874+00:00,440,82,4,22400,0.8691325545310974,750,https://www.tiktok.com/@d.baz...19/video/7622862665773239568,638.4,,,positive,0.5637751817703247,english,Mixed/Urban,love,0.08404960483312607,0.03217745199799538,0.04125664010643959,0.04508991166949272,0.7177398204803467,0.01988670416176319
