Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,media_type,video_url,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7660065935990017301,"Jangan lupa, calon nombor 1! 

Kini tiba masanya untuk kita membuat pilihan.

Undi anda amat berharga.

11 Julai nanti, pangkahlah Perikatan Nasional dan pilih Calon No. 1, Ustaz Rosdi.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660065935990017301,,,neutral,2026-07-08 18:09:20.202942+00:00,36,0,1,280,0.5,39,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660065935990017301,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660065935990017301...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660065935990017301: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.9702451825141907,malay,Malay/Bumiputera,Unknown,0.0,love,0.03775184601545334,0.02015937864780426,0.08778230845928192,0.023064453154802322,0.44536447525024414,0.03525969013571739
tiktok,post,7660059511427976468,"""Yok podo podo undi Ustaz Rosdi!""

Begitu semangat penduduk Parit Simis ini memberikan sokongan kepada saya. 

Warga penduduk Sri Medan yang lainnya, 
Pada kertas undi 11 Julai ini, pastikan anda mengundi saya, Calon no 1, Ustaz Rosdi!

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660059511427976468,,,positive,2026-07-08 18:09:20.510138+00:00,53,0,2,303,0.999328589439392,58,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660059511427976468,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660059511427976468...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660059511427976468: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9977619647979736,malay,Malay/Bumiputera,Unknown,0.0,love,0.040851615369319916,0.01014297641813755,0.053297776728868484,0.019262466579675674,0.5972406268119812,0.022150715813040733
tiktok,post,7660053918029843733,"Terima kasih atas sokongan dan doa yang diberikan kalian.

Setiap kata-kata sebegini menjadi semangat untuk kami terus berkhidmat dengan lebih baik, insya-Allah.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660053918029843733,,,positive,2026-07-08 18:09:20.832784+00:00,33,0,1,246,0.9993794083595275,36,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660053918029843733,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660053918029843733...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660053918029843733: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9979313611984253,malay,Malay/Bumiputera,Unknown,0.0,happy,0.02225068025290966,0.034637998789548874,0.7842627167701721,0.014682553708553314,0.06993645429611206,0.020132582634687424
tiktok,post,7660050419246419220,"Rumah yang dipenuhi kitab-kitab agama menggambarkan kecintaan penghuninya terhadap ilmu.

Ini video ringkas ziarah saya ke rumah  Imam Salam, Bekas Naib Qadi Sri Medan Timur. 
Saya dan YB Datuk Dr. Nik Muhammad Zawawi Salleh teruja hadir ziarah ke rumahnya. Banyak kitab-kitab agama yang tersusun kemas di rak buku. 

Walaupun sudah berusia, namun masih kuat ingatannya dengan ilmu-ilmu agama. Terima kasih Imam sekeluarga atas layanan yang begitu baik.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660050419246419220,,,positive,2026-07-08 18:09:21.150384+00:00,99,7,6,845,0.9994017779827118,120,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660050419246419220,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660050419246419220...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660050419246419220: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980059266090393,malay,Malay/Bumiputera,Unknown,0.0,love,0.07624087482690811,0.04702470824122429,0.044704802334308624,0.07313529402017593,0.6810019612312317,0.03516369313001633
tiktok,post,7660045262274022676,"Taman Botani Johor yang terletak di Sri Medan, antara lokasi terbaik untuk beriadah!

✅ Suasana nyaman
✅ Sesuai untuk seisi keluarga
✅ Tempat luas & bersih

Ayuh ketahui fakta menarik Taman Botani! 

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660045262274022676,,,positive,2026-07-08 18:09:21.484154+00:00,13,0,0,181,0.981011551618576,14,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660045262274022676,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660045262274022676...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660045262274022676: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9367051720619202,malay,Malay/Bumiputera,Unknown,0.0,happy,0.07023052126169205,0.02214927040040493,0.45115649700164795,0.02106819488108158,0.33028024435043335,0.02173023484647274
tiktok,post,7660036330377841940,"Orang kampung kata, kalau dah sampai masanya... jangan bertangguh. Begitu juga pada hari mengundi nanti.

Terima kasih kepada YB Rohani atas pesanan dan seruan yang dikongsikan kepada seluruh warga Sri Medan.

Jumpa di pusat mengundi. Keluar awal, bawa kad pengenalan dan tunaikan tanggungjawab kita bersama.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660036330377841940,,,positive,2026-07-08 18:09:21.813516+00:00,36,2,1,283,0.9993890643119812,41,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660036330377841940,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660036330377841940...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660036330377841940: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.997963547706604,malay,Malay/Bumiputera,Unknown,0.0,love,0.08483458310365677,0.015901459380984306,0.04753388464450836,0.028192244470119476,0.47066929936408997,0.02278102934360504
tiktok,post,7660015843056700692,"Sudah tidak lama tuan puan. 

Bagi yang tinggal jauh atau anak perantau, 
Kalian sudah ada perancangan perjalanan pulang mengundi? 

Mari sama-sama tunaikan tanggungjawab kita 11 Julai ini! Rancang perjalanan sebaiknya. 

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660015843056700692,,,positive,2026-07-08 18:09:22.132740+00:00,26,3,2,190,0.9929543018341064,32,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660015843056700692,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660015843056700692...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660015843056700692: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9765143394470215,malay,Malay/Bumiputera,Unknown,0.0,love,0.05498760566115379,0.08167450875043869,0.2120252102613449,0.027542192488908768,0.34037017822265625,0.033518075942993164
tiktok,post,7660020776225049876,"1993 Hingga Kini... Lebih 30 Tahun Bersama PAS. Masya-Allah!

Kali ini, saya berkesempatan menziarahi Ustaz Ismail bin Mat Lima, seorang as-sabiqun yang telah menjadi ahli PAS sejak tahun 1993 dan sehingga hari ini masih istiqamah bersama perjuangan.

Yang paling mencuri perhatian saya apabila Ustaz Ismail menunjukkan sijil keahlian PAS yang masih disimpan dengan begitu baik. Bukan itu sahaja, kad ucapan Hari Raya yang diterima bertahun-tahun dahulu juga masih menjadi kenangan yang beliau simpan.

Bukan mudah untuk kekal istiqamah lebih 30 tahun, menempuh pelbagai ujian dan menyaksikan silih berganti kepimpinan. Namun semangat perjuangan beliau tidak pernah luntur.

Terima kasih Ustaz Ismail atas nasihat, doa dan teladan yang diberikan. Semoga semangat istiqamah seperti inilah yang terus menjadi inspirasi buat kami untuk meneruskan perjuangan.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660020776225049876,,,positive,2026-07-08 18:09:22.446326+00:00,80,1,3,636,0.9992921471595764,90,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660020776225049876,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660020776225049876...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660020776225049876: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9976404905319214,malay,Malay/Bumiputera,Unknown,0.0,love,0.030502449721097946,0.04185179993510246,0.0373600535094738,0.12547802925109863,0.5319768786430359,0.14294853806495667
tiktok,post,7660007824960982292,"YB Ustaz Mohd Asri Mat Daud, ADUN Demit merupakan antara pimpinan PAS yang amat saya segani. 

Terima kasih sudi turun padang, bantu saya kempen di N18 Sri Medan. 

Warga Sri Medan,

Berilah peluang kepada saya, insyaAllah saya akan berusaha membawa keharmonian kepada semua 👍🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660007824960982292,,,positive,2026-07-08 18:09:22.755479+00:00,54,4,4,337,0.9993481338024139,65,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660007824960982292,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660007824960982292...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660007824960982292: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9978271126747131,malay,Malay/Bumiputera,Unknown,0.0,love,0.0756542757153511,0.02765514701604843,0.12626391649246216,0.03237461298704147,0.5252606272697449,0.03838290274143219
tiktok,post,7660005309011856660,"Satu penghormatan buat saya dapat menziarahi Imam Maslan bin Kasiran di Parit Mantan semalam. Beliau merupakan bekas Naib Qadi Sri Medan Timur yang telah banyak berjasa kepada masyarakat setempat.

Pertemuan semalam terasa sangat istimewa apabila beliau sudi berkongsi ilmu serta menunjukkan kitab-kitab tafsir dalam simpanannya.

Sebelum pulang, beliau turut membacakan doa yang sangat menyentuh hati buat saya dan semua yang hadir. Doa titipan seorang tokoh agama ini benar-benar memberi kekuatan serta ketenangan untuk saya terus melangkah menggalas amanah.

Terima kasih Imam Maslan sekeluarga atas layanan yang begitu baik. Semoga Allah SWT sentiasa mengurniakan kesihatan yang baik dan keberkatan umur buat seisi keluarga.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660005309011856660,,,positive,2026-07-08 18:09:23.056319+00:00,31,0,1,246,0.9991322696208953,34,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660005309011856660,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660005309011856660...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660005309011856660: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9971075654029846,malay,Malay/Bumiputera,Unknown,0.0,love,0.024506788700819016,0.049199339002370834,0.2169700264930725,0.03561386466026306,0.3271867334842682,0.2313363254070282
tiktok,post,7660004594163944724,"Peribahasa lama ini sebenarnya satu peringatan buat saya dan sesiapa sahaja yang diberi amanah memimpin. Jangan sampai yang diharapkan menjaga, akhirnya menjadi punca kerosakan.

Menjadi wakil rakyat bermakna kita adalah khadam kepada masyarakat, bukan sekadar memegang jawatan atau kedudukan.

Saya menawarkan diri bukan untuk dihormati, tetapi untuk berkhidmat.

Insya-Allah, saya akan terus berusaha membawa politik yang bersih, berintegriti dan mengutamakan rakyat dalam setiap amanah yang dipertanggungjawabkan.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi 
#MesraRakyat 
#SriMedanBerkat 
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7660004594163944724,,,negative,2026-07-08 18:09:23.348199+00:00,38,1,2,311,0.00048038363456726074,44,video,https://www.tiktok.com/@ustaz.rosdi1/video/7660004594163944724,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660004594163944724...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7660004594163944724: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",negative,0.9983987212181091,malay,Malay/Bumiputera,Unknown,0.0,love,0.16367538273334503,0.021398916840553284,0.07671937346458435,0.04153168946504593,0.4751130938529968,0.0205000638961792
tiktok,post,7659980743799524628,"Bagi saya, bab pendidikan untuk generasi pelapis mesti diberi keutamaan.

Bukan kerana saya sendiri ada menguruskan sekolah, tetapi pendidikanlah yang akan menjadi asas kepada anak-anak kita, seterusnya membentuk kehidupan mereka dengan lebih baik, insya-Allah.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659980743799524628,,,positive,2026-07-08 18:09:23.743313+00:00,29,1,2,473,0.999340409040451,36,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659980743799524628,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659980743799524628...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659980743799524628: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9978013634681702,malay,Malay/Bumiputera,Unknown,0.0,happy,0.029599029570817947,0.03328365460038185,0.520992636680603,0.018676534295082092,0.2989804446697235,0.02595948427915573
tiktok,post,7659970946140343572,"3 hari lagi menuju hari mengundi. 

Saya merayu kepada seluruh warga Sri Medan, jangan sia-siakan peluang yang kita ada untuk menentukan masa depan Sri Medan yang kita cintai ini.

Setiap satu undi memberi kesan kepada kehidupan kita dan generasi yang akan datang.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659970946140343572,,,positive,2026-07-08 18:09:24.089616+00:00,33,0,0,467,0.9993897795677185,37,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659970946140343572,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659970946140343572...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659970946140343572: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.997965931892395,malay,Malay/Bumiputera,Unknown,0.0,love,0.10915535688400269,0.0803820788860321,0.048587698489427567,0.14871357381343842,0.5046790242195129,0.05231780931353569
tiktok,post,7659962427760479508,"Saudara Zamani ini merupakan anak usrah saya yang baik akhlaknya. Kini beliau bergerak aktif sebagai amilin PAS di Perak. 

Terima kasih sudi berkongsi cerita dan pandangan tentang saya. Saya doakan Zamani terus istiqamah dalam perjuangan 🤲🏻

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659962427760479508,,,positive,2026-07-08 18:09:24.401157+00:00,77,5,9,730,0.9993644773960113,98,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659962427760479508,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659962427760479508...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659962427760479508: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9978815913200378,malay,Malay/Bumiputera,Unknown,0.0,love,0.03512038663029671,0.01410094927996397,0.09381275624036789,0.024876313284039497,0.5972222685813904,0.02960348129272461
tiktok,post,7659954891867065621,"Replying to @huzaifahalyamaniOrang tanya, kita jawab 🫡

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659954891867065621,,,neutral,2026-07-08 18:09:24.714083+00:00,68,10,4,708,0.5,89,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659954891867065621,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659954891867065621...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659954891867065621: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.8752951622009277,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.04760334640741348,0.017310472205281258,0.061349138617515564,0.02497195266187191,0.3068910837173462,0.027588503435254097
tiktok,post,7659942416132181269,"Sepanjang aktiviti ziarah semasa tempoh berkempen ini, ada pelbagai lapisan masyarakat yang kami santuni.

Dari pelbagai latar belakang dan pengalaman, kami kutip satu-persatu mutiara kata dan nasihat dari mereka, moga-moga menjadi pedoman hidup buat hari yang mendatang.

Terima kasih Wak Sani, Haji Badrul dan Encik Azmi atas kesudian menerima kunjungan kami 😊

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659942416132181269,,,positive,2026-07-08 18:09:25.023391+00:00,60,5,3,583,0.9993651211261749,73,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659942416132181269,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659942416132181269...: Failed to load video from https://www.tiktok.com/@ustaz.rosdi1/video/7659942416132181269: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9978837370872498,malay,Malay/Bumiputera,Unknown,0.0,love,0.04345472902059555,0.01994463987648487,0.06895764917135239,0.031313903629779816,0.606703519821167,0.036742597818374634
tiktok,post,7659936649693908244,"Bergeraklah ke gerbang jasa, kalah menang bukan alasannya
Sucikanlah niat di hati, hingga nyata benarnya janji Rabbi 💪🏻

Kita teruskan perjalanan di hari kedua belas ini dengan penuh semangat.

Selagi mana belum ke garisan penamat, teruskan berusaha untuk melangkah. Hanya Allah sebaik-baik pemberi kekuatan.

Selamat pagi Sri Medan!

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659936649693908244,,,positive,2026-07-08 18:09:25.334412+00:00,25,0,0,453,0.9691347837448119,29,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659936649693908244,,positive,0.89711594581604,malay,Malay/Bumiputera,Unknown,0.0,love,0.039966460317373276,0.027596548199653625,0.10582011193037033,0.03367633372545242,0.6036701202392578,0.02161850593984127
tiktok,post,7659927891366382869,"Setiap kali menadah tangan memohon kepada Allah, doa yang sama ini tidak pernah lupa dipanjatkan, moga hati kita semua diteguhkan di atas iman, walau apa jua ujian yang mendatang.

Fitrah hati manusia mudah berbolak-balik, hanya dengan pergantungan kepada-Nya lah kita mampu untuk terus istiqamah.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659927891366382869,,,positive,2026-07-08 18:09:25.640564+00:00,46,0,3,423,0.9992401123046875,53,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659927891366382869,,positive,0.997467041015625,malay,Malay/Bumiputera,Unknown,0.0,love,0.07497014850378036,0.07766801118850708,0.048465803265571594,0.13887639343738556,0.5941303968429565,0.030474839732050896
tiktok,post,7659794567402720533,"Di saat saya bergerak di lapangan, isteri saya juga tidak ketinggalan turun padang menyantuni warga Sri Medan secara lebih dekat. Saya sangat bersyukur atas sokongan kuat daripada beliau dan seluruh pasukan kempen.

Hari ini, Tim Isteri Calon bersama YB Dato’ Rohani Ibrahim, ADUN Tanjong Mas, Kelantan telah meluangkan masa menziarahi beberapa buah keluarga di Parit Mantan dan Parit Sauh.

Saya dimaklumkan bahawa antara ziarah yang paling menyentuh hati ialah kunjungan ke rumah Encik Jaafar sekeluarga di Parit Sauh, di mana mereka menyantuni seorang ibu tua yang menjadi sumber kekuatan dan inspirasi buat keluarganya.

Terima kasih atas doa, layanan baik, dan sokongan yang tidak berbelah bagi kepada isteri dan pasukan saya. Insya-Allah, setiap harapan warga Sri Medan akan terus kita perjuangkan demi sebuah perubahan yang lebih berkebajikan.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659794567402720533,,,positive,2026-07-08 18:09:25.939467+00:00,26,0,3,559,0.9993197202682494,34,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659794567402720533,,positive,0.997732400894165,malay,Malay/Bumiputera,Unknown,0.0,happy,0.02363748848438263,0.039679307490587234,0.3776971995830536,0.045017387717962265,0.3663124442100525,0.06097787991166115
tiktok,post,7659754448386018580,"Ada insan yang tidak banyak bercakap tentang jasa mereka, tetapi kesannya dirasai oleh masyarakat.

Alhamdulillah, berpeluang menziarahi Encik Jumari Kadini dan Ustaz Ismail Mad Lima yang banyak menabur bakti dalam bidang kemasyarakatan dan pendidikan al-Quran.

Benarlah, umur yang diberkati bukan diukur pada panjangnya usia, tetapi pada manfaat yang ditinggalkan buat manusia.

Semoga Allah SWT mengurniakan kesihatan, keberkatan dan ganjaran terbaik buat mereka.

---

N18 Sri Medan, undilah calon nombor 1, Ustaz Rosdi 

""Jom Jaga Sri Medan""
""Jom Jaga Johor""

#UstazRosdi
#MesraRakyat
#SriMedanBerkat
#BerkatPrihatinSejahtera",https://www.tiktok.com/@ustaz.rosdi1/video/7659754448386018580,,,positive,2026-07-08 18:09:26.279046+00:00,149,24,6,2801,0.9922256171703339,207,video,https://www.tiktok.com/@ustaz.rosdi1/video/7659754448386018580,,positive,0.9740853905677795,malay,Malay/Bumiputera,Unknown,0.0,love,0.043739356100559235,0.037103839218616486,0.039776723831892014,0.1508355736732483,0.6142778396606445,0.044986627995967865
