Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,media_type,video_url,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7656094185291861249,"Alhamdulillah.

Saya, Yuhanita Yunan, telah sah dinamakan sebagai calon N.35 mewakili PERIKATAN NASIONAL bagi DUN Pasir Raja, dengan nombor calon 02.

Terima kasih kepada semua yang hadir memberi sokongan, terutama para penyokong dan anak-anak muda yang meluangkan masa bersama pada hari penamaan calon. Kehadiran anda semua menjadi suntikan semangat buat saya dan seluruh pasukan. Perjuangan ini bukan tentang seorang, tetapi usaha kita bersama demi membawa keberkatan, kesejahteraan dan kebajikan buat rakyat.

Mohon doa agar Allah SWT mempermudahkan segala urusan, mengurniakan kekuatan kepada pasukan, dan jika diizinkan-Nya, memberikan kemenangan kepada PERIKATAN NASIONAL untuk terus berkhidmat kepada rakyat.

Insya-Allah, kita terus melangkah bersama.

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2 #PRN #PRNJohor #yuhanita4pasirraja #pasirrajasejahtera",https://www.tiktok.com/@yuhanita.yunan/video/7656094185291861249,,,positive,2026-07-08 18:24:48.587241+00:00,10300,425,1012,89600,0.9994047999382019,12633,video,https://www.tiktok.com/@yuhanita.yunan/video/7656094185291861249,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7656094185291861249...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7656094185291861249: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980159997940063,malay,Malay/Bumiputera,Unknown,0.0,happy,0.04726213961839676,0.057427048683166504,0.3567431569099426,0.03765759989619255,0.34836483001708984,0.03590935096144676
tiktok,post,7660177681237019911,"The chat went wild
Don't miss my next stream",https://www.tiktok.com/@yuhanita.yunan/video/7660177681237019911,,,positive,2026-07-08 18:24:49.177518+00:00,51,1,6,326,0.968218594789505,61,video,https://www.tiktok.com/@yuhanita.yunan/video/7660177681237019911,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660177681237019911...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660177681237019911: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.8940619826316833,english,Mixed/Urban,Unknown,0.0,love,0.04920390620827675,0.02599509432911873,0.08067721873521805,0.029659222811460495,0.7512950897216797,0.020052578300237656
tiktok,post,7660172534540684551,"The chat went wild
Don't miss my next stream",https://www.tiktok.com/@yuhanita.yunan/video/7660172534540684551,,,positive,2026-07-08 18:24:49.772587+00:00,48,1,2,356,0.968218594789505,54,video,https://www.tiktok.com/@yuhanita.yunan/video/7660172534540684551,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660172534540684551...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660172534540684551: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.8940619826316833,english,Mixed/Urban,Unknown,0.0,love,0.04920390620827675,0.02599509432911873,0.08067721873521805,0.029659222811460495,0.7512950897216797,0.020052578300237656
tiktok,post,7660167484107934984,Sneak peek alert! A few moments from my LIVE. Tune in LIVE for the full experience.,https://www.tiktok.com/@yuhanita.yunan/video/7660167484107934984,,,neutral,2026-07-08 18:24:50.647950+00:00,67,0,2,475,0.5,73,video,https://www.tiktok.com/@yuhanita.yunan/video/7660167484107934984,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660167484107934984...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660167484107934984: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.5925847291946411,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.008215467445552349,0.008493213914334774,0.029636245220899582,0.007353892549872398,0.03195076435804367,0.08567722886800766
tiktok,post,7660149133604424968,"Ada yang dah bergerak pulang untuk jalankan tanggungjawab sebagai warga Pasir Raja? Saya doakan perjalanan anda selamat dan dalam jagaan Allah swt.

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7660149133604424968,,,positive,2026-07-08 18:24:51.023043+00:00,87,6,5,370,0.9993901550769806,101,video,https://www.tiktok.com/@yuhanita.yunan/video/7660149133604424968,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660149133604424968...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660149133604424968: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9979671835899353,malay,Malay/Bumiputera,Unknown,0.0,happy,0.07281371206045151,0.03616742044687271,0.7461028099060059,0.010012639686465263,0.05998149514198303,0.013737121596932411
tiktok,post,7660120321567100178,"Tak lama lagi dah nak mengundi. Jangan lupa undi Yuhanita Yunan ya!

#UndiNo2 #PerikatanNasional #YuhanitaYunan #N35 #PasirRaja",https://www.tiktok.com/@yuhanita.yunan/video/7660120321567100178,,,neutral,2026-07-08 18:24:51.416425+00:00,68,1,2,526,0.5,76,video,https://www.tiktok.com/@yuhanita.yunan/video/7660120321567100178,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660120321567100178...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660120321567100178: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.5417008399963379,english,Mixed/Urban,Unknown,0.0,love,0.016368607059121132,0.05722435563802719,0.08861217647790909,0.018126916140317917,0.39478564262390137,0.12700587511062622
tiktok,post,7660082439573802260,"UNDI YUHANITA YUNAN, CALON NO 2 PERIKATAN NASIONAL, N35 PASIR RAJA

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7660082439573802260,,,neutral,2026-07-08 18:24:51.748075+00:00,270,18,19,1315,0.5,320,video,https://www.tiktok.com/@yuhanita.yunan/video/7660082439573802260,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660082439573802260...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660082439573802260: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.8859769701957703,english,Mixed/Urban,Unknown,0.0,no_clear_emotion,0.10669411718845367,0.0397808700799942,0.06878657639026642,0.03256143629550934,0.1814126819372177,0.03743002563714981
tiktok,post,7660057372550794517,"Ziarah Kasih semalam. Dalam banyak-banyak rumah ni, ada terselit kisah sedih sebuah keluarga. Saya doakan semoga diberikan kekuatan buat mereka. Amin 

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7660057372550794517,,,positive,2026-07-08 18:24:52.092453+00:00,100,5,1,446,0.9994025290012358,110,video,https://www.tiktok.com/@yuhanita.yunan/video/7660057372550794517,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660057372550794517...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660057372550794517: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980084300041199,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.01874816045165062,0.02401728183031082,0.006650359835475683,0.9131139516830444,0.015222919173538685,0.013139738701283932
tiktok,post,7660043691716807956,"Walkabout semalam di Taman Sri Saujana. Seronok dapat jumpa ramai kat sana. Terima kasih siapa yang tegur saya semalam. 
Jangan lupa ya, 11 Julai nanti turun mengundi ya. 

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7660043691716807956,,,negative,2026-07-08 18:24:52.456720+00:00,422,9,28,3935,0.12234792709350586,498,video,https://www.tiktok.com/@yuhanita.yunan/video/7660043691716807956,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660043691716807956...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660043691716807956: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",negative,0.5921735763549805,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.013237126171588898,0.013219991698861122,0.03700704500079155,0.017017323523759842,0.17989547550678253,0.08351603150367737
tiktok,post,7660057887384915221,"Terima kasih puan atas kata-kata dan sokongan kepada saya.
Jangan lupa ya, 11 Julai nanti turun mengundi ya. 

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7660057887384915221,,,positive,2026-07-08 18:24:52.838450+00:00,117,2,1,590,0.9994018495082855,125,video,https://www.tiktok.com/@yuhanita.yunan/video/7660057887384915221,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660057887384915221...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7660057887384915221: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980061650276184,malay,Malay/Bumiputera,Unknown,0.0,love,0.019979393109679222,0.01381468866020441,0.039216697216033936,0.01956935226917267,0.6022711396217346,0.03674672916531563
tiktok,post,7659969778572053780,"Hari ini seperti sebelum ini, saya akan turun padang untuk menyantuni, mendengar suara, dan mendekati warga Pasir Raja di beberapa lokasi terpilih.

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7659969778572053780,,,positive,2026-07-08 18:24:53.182065+00:00,33,0,1,287,0.999317306280136,36,video,https://www.tiktok.com/@yuhanita.yunan/video/7659969778572053780,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659969778572053780...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659969778572053780: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9977243542671204,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.008784998208284378,0.0068085938692092896,0.011429728008806705,0.011699030175805092,0.07431545853614807,0.1109309047460556
tiktok,post,7659931945245166869,"Tinggal 3 hari sahaja lagi sebelum lembaran baharu N35 Pasir Raja bermula. Ayuh warga Pasir Raja! Mari kita tunaikan tanggungjawab kita. 

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7659931945245166869,,,positive,2026-07-08 18:24:53.576268+00:00,73,5,6,424,0.8869313359260559,88,video,https://www.tiktok.com/@yuhanita.yunan/video/7659931945245166869,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659931945245166869...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659931945245166869: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.623104453086853,multilingual,Unknown,Unknown,0.0,no_clear_emotion,0.02949933335185051,0.07831355929374695,0.17088428139686584,0.02043670415878296,0.16000568866729736,0.04941935837268829
tiktok,post,7659803918058212616,"Terima kasih kepada semua petugas keselamatan barisan front-liner dan pasangan yang keluar menjalankan tugas dan memenuhi tanggungjawab sebagai bangsa Johor.

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2 #PRNJohor #fyp #fypシ #yuhanita4pasirraja #pasirrajasejahtera",https://www.tiktok.com/@yuhanita.yunan/video/7659803918058212616,,,positive,2026-07-08 18:24:54.004468+00:00,326,21,15,1474,0.9668045923113822,376,video,https://www.tiktok.com/@yuhanita.yunan/video/7659803918058212616,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659803918058212616...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659803918058212616: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.889348641037941,multilingual,Unknown,Unknown,0.0,love,0.05504347383975983,0.023404374718666077,0.10600702464580536,0.03350245952606201,0.39698952436447144,0.030263526365160942
tiktok,post,7659931618991197461,"""Ya Allah, sejukkanlah hatiku dengan salju, embun, dan air sejuk. Ya Allah, sucikanlah hatiku dari segala kesalahan sebagaimana Engkau menyucikan pakaian putih dari kotoran.""

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7659931618991197461,,,neutral,2026-07-08 18:24:54.352542+00:00,47,1,2,239,0.5,52,video,https://www.tiktok.com/@yuhanita.yunan/video/7659931618991197461,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659931618991197461...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659931618991197461: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.7878314852714539,english,Mixed/Urban,Unknown,0.0,anger,0.36418455839157104,0.057920683175325394,0.28404197096824646,0.025362510234117508,0.17714369297027588,0.02171093411743641
tiktok,post,7659763787045670164,"""Di Pasir Raja ni terdapat beberapa felda, felda-felda ni semua bergantung kepada sawit, jadi jasa peneroka memang kita hargai dalam meningkatkan ekonomi, cuma kita ada sedikit cabaran .... ""

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7659763787045670164,,,positive,2026-07-08 18:24:54.760244+00:00,93,69,6,577,0.9892939627170563,173,video,https://www.tiktok.com/@yuhanita.yunan/video/7659763787045670164,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659763787045670164...: Failed to load video from https://www.tiktok.com/@yuhanita.yunan/video/7659763787045670164: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9643132090568542,malay,Malay/Bumiputera,Unknown,0.0,love,0.04395517706871033,0.011557396501302719,0.02793877199292183,0.027725759893655777,0.8044235110282898,0.01764291152358055
tiktok,post,7659735719350521108,"Saya bertekad untuk memastikan setiap wanita di Pasir Raja mendapat sokongan yang sewajarnya, setiap ibu diperkasa, dan setiap anak-anak membesar dengan peluang pendidikan serta perlindungan yang terbaik.

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7659735719350521108,,,positive,2026-07-08 18:24:55.225930+00:00,68,0,6,369,0.9994064092636108,77,video,https://www.tiktok.com/@yuhanita.yunan/video/7659735719350521108,,positive,0.9980213642120361,malay,Malay/Bumiputera,Unknown,0.0,happy,0.03918176889419556,0.032389525324106216,0.47120997309684753,0.018534982576966286,0.3547329902648926,0.022788168862462044
tiktok,post,7659558765607357717,"Bila khidmat didasari dengan rasa penuh tanggungjawab, tiada istilah penat dalam berkorban masa dan tenaga demi rakyat. Insya ALLAH. 

#PasirRaja #N35 #YuhanitaYunan #PerikatanNasional #UndiNo2",https://www.tiktok.com/@yuhanita.yunan/video/7659558765607357717,,,positive,2026-07-08 18:24:55.617036+00:00,71,1,3,413,0.9857148230075836,79,video,https://www.tiktok.com/@yuhanita.yunan/video/7659558765607357717,,positive,0.9523827433586121,malay,Malay/Bumiputera,Unknown,0.0,love,0.032865654677152634,0.03100956603884697,0.22248700261116028,0.026981130242347717,0.5937097668647766,0.020606754347682
