Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,author,author_followers
instagram,post,3867632046751968430,"Jabatan Pendaftaran Negara (JPN) akan menjalankan siasatan terperinci terhadap individu yang ditahan kerana dikesan menggunakan kad pengenalan milik orang lain bagi tujuan membeli bahan api bersubsidi di stesen minyak.

https://www.mediatelus.com//detail/15097
#jpn #subsidiminyak #mediatelus",https://www.instagram.com/p/DWsltrckWyu/,neutral,2026-04-04 04:41:30+00:00,2,0,0,0,0.5,2,2.0,neutral,0.997471809387207,malay,Malay/Bumiputera,no_clear_emotion,0.36031854152679443,0.050495389848947525,0.07653211057186127,0.029131155461072922,0.05458265170454979,0.05767498537898064,,
instagram,post,3866254840649946062,"Di tengah Konflik geopolitik bentuk subsidi minyak bumi, Indonesia dalam hal ini mengambil kebijakan dengan tetap menstabilkan harga subsidi minyak bumi. Ini merupakan langkah untuk menjaga kondisi masyarakat dalam penggunaan minyak agak tetap stabil.

#indonesiaberdaulat 
#minyakstabil 
#kebijakanpemerintah 
#apbnuntukrakyat 
#subsidiminyak",https://www.instagram.com/p/DWnsksUExPO/,positive,2026-04-02 07:05:16+00:00,10,0,3,0,0.9993717908859252,13,19.0,positive,0.997905969619751,malay,Malay/Bumiputera,happy,0.154781773686409,0.10155802220106125,0.44653555750846863,0.03041536547243595,0.1139337420463562,0.02731958217918873,,
instagram,post,3864198858897128920,"Subsidi minyak Budi potong dari 300L jadi 200L. Harga RON95 dah naik. Dan ko still kena drive jauh-jauh pergi kerja setiap hari? 😤

Kira sekejap —
100L yang hilang tu dalam sebulan roughly:
⛽ Lebih kurang RM34–RM40 terus kena tanggung sendiri
🛣️ Tambah tol, tambah wear & tear kereta
😮‍💨 Tambah 2–3 jam sehari atas jalan
🧠 Tambah stress, tambah penat, tambah emotional eating (kita semua buat 😅)
Dan ini setiap bulan. Tak berhenti.

Duduk Residensi KLIA - terus selesai masalah pening kepala
✅ 17 minit ke KLIA/KLIA2
✅ 40 minit ke Putrajaya & Cyberjaya
✅ 5 minit je ke Sepang Circuit

Bila rumah dekat tempat kerja:
→ 200L tu cukup — sebab ko tak drive jauh pun
→ Tol? Boleh elak terus
→ Balik awal, masak sendiri — lagi jimat
→ Kepala clear, badan rest, hidup lagi balance
Subsidi kurang, tapi pengeluaran ko pun kurang. Ini math yang menang. 🧮

Harga dari RM400K. Keluasan dari 962 kps.

Jimat minyak. Jimat masa. Jimat mental.

💬 PM kami sekarang!  kami cerita lebih lanjut.

#ResidensiKLIA #SubsidiMinyak #Ron95Naik #BudiMadani #JimatMinyak #RumahDekatKerja #PropertyMalaysia #RumahMampu Milik #KerjaCyberjaya #KerjaKLIA #CostOfLiving #RumahPertama #TipPropertyMalaysia #HidupLebihSenang",https://www.instagram.com/p/DWgZGOGCH3Y/,negative,2026-03-30 11:00:24+00:00,0,0,0,0,0.0004990875720977672,0,0.0,negative,0.9983363747596741,malay,Malay/Bumiputera,sadness,0.17351669073104858,0.058157555758953094,0.027674198150634766,0.30436351895332336,0.1427064836025238,0.031194273382425308,,
instagram,post,3863214950223532318,"*Krisis Tenaga Global: Kerajaan Lindungi Rakyat*

“Dunia kini berdepan krisis tenaga susulan konflik di Asia Barat, menyebabkan subsidi bahan api negara meningkat sehingga mencecah RM4 bilion sebulan. Kerajaan MADANI terus komited memastikan bekalan tenaga kekal stabil tanpa menjejaskan kesejahteraan rakyat.

Antara langkah utama:
Harga RON95 kekal RM1.99/liter (had 200L sebulan mulai 1 April 2026)
Hampir 90% rakyat tidak terkesan
Had 800L dikekalkan untuk e-hailing
Had pengisian diesel sementara di Sabah, Sarawak & Labuan
Penguatkuasaan dipertingkat bagi elak ketirisan

Langkah ini diambil bagi memastikan bekalan mencukupi, subsidi terpelihara dan negara kekal stabil dalam situasi global yang tidak menentu. Kerjasama rakyat amat penting untuk terus berhemah dan menjaga kepentingan bersama.” 

#mcn
#mcnterengganu
#krisistenagaglobal
#subsidiminyak",https://www.instagram.com/p/DWc5YdvDVEe/,negative,2026-03-29 02:25:37+00:00,4,0,0,0,0.00048301219940183326,4,4.0,negative,0.9983899593353271,malay,Malay/Bumiputera,anger,0.38014471530914307,0.3528209626674652,0.0704677402973175,0.05991300195455551,0.0563189834356308,0.019825175404548645,,
instagram,post,3861798679053801562,"MYHARIAN MEMETIK SUMBER BERITA SINAR HARIAN. 

PUTRAJAYA – Majoriti rakyat tidak akan terkesan dengan penyelarasan subsidi RON95 apabila sekitar 90 peratus pengguna di negara ini hanya menggunakan kira-kira 100 liter bahan api itu setiap bulan.

Menteri Dalam Negeri, Datuk Seri Saifuddin Nasution Ismail berkata, langkah penyelarasan had kelayakan Budi95 daripada 300 kepada 200 liter sebulan merupakan pendekatan seimbang bagi memastikan bantuan terus dinikmati golongan sasar tanpa menjejaskan kedudukan kewangan negara.

ARTIKEL PENUH DI PORTAL BERITA SINAR HARIAN.  

#RON95 #SubsidiMinyak #SaifuddinNasution #Putrajaya #EkonomiMalaysia KosSaraHidup Budi95 BeritaMalaysia SinarHarian MyHarian",https://www.instagram.com/p/DWX3XAbExha/,positive,2026-03-27 03:31:42+00:00,1,0,2,0,0.9992716372013091,3,7.0,positive,0.997572124004364,malay,Malay/Bumiputera,surprise,0.03392209857702255,0.09779147058725357,0.04308003559708595,0.04206584393978119,0.08786828070878983,0.46724721789360046,,
instagram,post,3861722473012841896,"Kuota BUDI95 Mungkin Dikurangkan: Apa Implikasinya Kepada Rakyat?

Kerajaan Malaysia dilaporkan sedang menilai semula kuota subsidi petrol RON95 di bawah skim BUDI95, dengan cadangan pengurangan daripada 300 liter kepada 200 liter sebulan. Langkah ini dijangka dilaksanakan secara berperingkat dan berkemungkinan diumumkan dalam masa terdekat.

Walaupun harga subsidi kekal pada RM1.99 seliter, tekanan daripada kenaikan harga minyak global memaksa kerajaan mencari keseimbangan baharu dalam pengurusan fiskal. Jika harga minyak mentah dunia terus melebihi USD110 setong, beban subsidi boleh melonjak sehingga RM24 bilion, satu angka yang signifikan kepada kewangan negara.

Kenapa Pengurangan Ini Dipertimbangkan?
 • Mengawal perbelanjaan subsidi yang semakin meningkat
 • Mengurangkan tekanan fiskal jangka pendek
 • Menyesuaikan dasar dengan realiti harga global

Secara praktikal, pengurangan kuota bermaksud pengguna perlu lebih bijak mengurus penggunaan bahan api atau bersedia menanggung kos tambahan sekiranya penggunaan melebihi had baharu.

Harga Petrol Semasa (26 Mac – 1 April 2026)
 • RON97: RM5.15 seliter
 • RON95 (Tanpa Subsidi): RM3.87 seliter
 • RON95 (BUDI95): RM1.99 seliter
 • Diesel (Semenanjung): RM5.52 seliter
 • Diesel (Sabah, Sarawak, Labuan): RM2.15 seliter

Kesimpulan

Cadangan ini mencerminkan dilema klasik: antara mengekalkan bantuan kepada rakyat dan memastikan kelestarian kewangan negara. Jika dilaksanakan, ia mungkin memberi kesan langsung kepada perbelanjaan harian pengguna, namun pada masa sama membantu kerajaan mengekang lonjakan kos subsidi.

Persoalannya kini: adakah rakyat bersedia menyesuaikan diri dengan realiti baharu ini?

#BUDI95 #SubsidiMinyak #RON95 #HargaMinyak #EkonomiMalaysia #KosSaraHidup #SubsidiBersasar",https://www.instagram.com/p/DWXmCEBEs2o/,negative,2026-03-27 01:00:14+00:00,0,0,0,0,0.00048049092292784534,0,0.0,negative,0.9983983635902405,malay,Malay/Bumiputera,anger,0.267301082611084,0.2670048773288727,0.12227540463209152,0.05080336704850197,0.07662726938724518,0.04045836254954338,,
instagram,post,3861430048864309997,"🚨 BUDI95 DIHADKAN KEPADA 200L

Kerajaan mengumumkan had bulanan BUDI95 akan dikurangkan daripada 300L kepada 200L, berkuat kuasa 1 April 2026.

Harga subsidi masih kekal pada RM1.99 seliter.

Apa yang berubah?

• Sebelum: 300L sebulan
• Sekarang: 200L sebulan
• Harga subsidi: kekal RM1.99/L
• E-hailing: kekal 800L

Kenapa 200L?

Menurut kupasan yang dibawakan, sekitar 90% rakyat menggunakan bawah 200L sebulan, dengan purata penggunaan sekitar 100L sebulan.

Maksudnya, majoriti pengguna masih berada dalam lingkungan subsidi.

Kenapa langkah ini diambil?

Antara faktor yang diketengahkan:
• krisis tenaga global
• harga minyak yang tidak menentu
• risiko gangguan bekalan
• tekanan terhadap subsidi negara

Apa mesej utama?

Ini digambarkan sebagai langkah sementara, bukan kekal.

Pada masa sama, kerajaan juga menekankan:
✅ penguatkuasaan diperkukuh
✅ tiada kompromi terhadap penyelewengan
✅ subsidi mesti sampai kepada yang sepatutnya

Implikasi kepada rakyat

Bagi pengguna biasa, kesan mungkin minimum jika penggunaan bulanan masih bawah 200L.
Tetapi bagi pengguna dengan perjalanan tinggi, kuota baharu ini mungkin lebih terasa.

Ini bukan sekadar isu harga minyak — ini isu bagaimana subsidi disusun semula dalam keadaan ekonomi semasa.

Nak dapatkan info terkini mengenai oil and gas? Join support group Meta Oil & Gas sekarang! Link di bio
#MetaOilGas #BUDI95 #HargaMinyak #SubsidiMinyak #Malaysia",https://www.instagram.com/p/DWWjiuzk5Lt/,negative,2026-03-26 15:19:14+00:00,114,0,0,0,0.0005001246929168812,114,114.0,negative,0.9983329176902771,malay,Malay/Bumiputera,anger,0.43005725741386414,0.10301879048347473,0.05943184718489647,0.05914054811000824,0.09318409115076065,0.053272929042577744,,
instagram,post,3861429681342621897,,https://www.instagram.com/p/DWWjdYhk6jJ/,neutral,2026-03-26 15:19:12+00:00,0,0,0,0,0.5,0,0.0,neutral,0.0,unknown,Unknown,neutral,0.0,0.0,0.0,0.0,0.0,0.0,,
instagram,post,3861351785147455592,"Warga Kuching, ada berita 'panas' sikit pasal minyak kita ⛽️. PM Anwar Ibrahim baru jak umumkan yang bermula 1 April 2026, kuota subsidi petrol BUDI95 akan dikurangkan daripada 300 liter kepada 200 liter sebulan.

Walaupun kuota turun, statistik kerajaan madah 90% rakyat sebenarnya guna minyak kurang dari 200 liter sebulan, jadi impaknya mungkin sik besar gilak untuk ramai orang. 📉💸

#BUDI95 #SubsidiMinyak #SarawakUpdate #MyKuching #InfoMinyak",https://www.instagram.com/p/DWWRv2CiNho/,negative,2026-03-26 12:43:51+00:00,6,0,0,0,0.0004806697368621715,6,6.0,negative,0.9983977675437927,malay,Malay/Bumiputera,no_clear_emotion,0.049345504492521286,0.04362816736102104,0.05695388466119766,0.04031124711036682,0.19964756071567535,0.0576200857758522,,
instagram,post,3861332410022164252,"Maybe ni blh guna pakai petua org lama2... 

#mypost 
#minyaknaik 
#subsidiminyak
#viral",https://www.instagram.com/p/DWWNV5jEvcc/,neutral,2026-03-26 12:05:15+00:00,0,0,0,0,0.5,0,0.0,neutral,0.8275560736656189,english,Mixed/Urban,love,0.10236359387636185,0.03161143139004707,0.08261820673942566,0.041083384305238724,0.5179078578948975,0.04084461182355881,,
instagram,post,3861181038320657695,"Kesan perang Iran - Israel

Kerajaan dilaporkan merancang mengurangkan kuota petrol bersubsidi RON95 kepada 200 liter sebulan ketika harga bahan api global melonjak dan bil subsidi negara berpotensi mencecah RM24 bilion tahun ini.

Klik bm.technave.com untuk baca artikel penuh.

#TechNaveBM #RON95 #SubsidiMinyak #Kerajaan",https://www.instagram.com/p/DWVq7Jqk6Uf/,positive,2026-03-26 07:04:32+00:00,8,0,0,0,0.9992640197277068,8,8.0,positive,0.9975467324256897,malay,Malay/Bumiputera,anger,0.4024808406829834,0.09826160967350006,0.10059753060340881,0.051138147711753845,0.09189475327730179,0.02959270030260086,,
instagram,post,3860612957566267771,"Kerajaan membuat keputusan untuk mengekalkan kadar harga petrol RON95 bersubsidi pada paras RM1.99 seliter menerusi inisiatif Budi Madani RON95 (BUDI95) buat masa ini.

Berita penuh di IG Story

#ron95 #subsidiminyak #budimadani #mediatelus",https://www.instagram.com/p/DWTpwfPAfF7/,positive,2026-03-25 12:15:50+00:00,5,0,0,0,0.9965808272361755,5,5.0,positive,0.9886027574539185,malay,Malay/Bumiputera,no_clear_emotion,0.06476181745529175,0.02138952724635601,0.1053963378071785,0.028431551530957222,0.2591417133808136,0.03999647870659828,,
instagram,post,3860544880933691471,"Tindakan seorang individu mengisi minyak RON95 ke dalam tong plastik yang tular di media sosial di sebuah stesen minyak di Jalan Tengah, Bayan Lepas disahkan tidak menyalahi undang-undang.

Pengarah Kementerian Perdagangan Dalam Negeri dan Kos Sara Hidup (KPDN) Pulau Pinang, S Jegan berkata, hasil siasatan mendapati individu terbabit merupakan seorang nelayan yang memiliki permit sah bagi pembelian bahan api.

Anda boleh baca berita penuh di portal Sinar Harian di www.sinarharian.com.my atau swipe up di IG story serta jangan lupa follow IG @sinarharian untuk berita terkini dalam dan luar negara.

#SinarHarian #SinarTerkini #Ron95 #SubsidiMinyak #KPDNPulauPinang #PermitSah #Nelayan",https://www.instagram.com/p/DWTaR17gWBP/,positive,2026-03-25 10:00:34+00:00,1042,0,32,0,0.8570115089416503,1074,1138.0,positive,0.523371696472168,malay,Malay/Bumiputera,anger,0.4582490921020508,0.0477747805416584,0.06243487074971199,0.04700777679681778,0.11063940078020096,0.04464145004749298,,
instagram,post,3859080048388667050,"⛽ RON95 masih murah, tapi kerajaan bayar RM2 bilion sebulan untuk subsidi tu. Konflik Selat Hormuz makin teruk — adakah harga minyak kita akan naik? Klik link di bio. #RON95 #SubsidiMinyak #Malaysia",https://www.instagram.com/p/DWONNuUAPaq/,negative,2026-03-23 09:30:38+00:00,1,0,0,0,0.0004981398582458718,1,1.0,negative,0.9983395338058472,malay,Malay/Bumiputera,anger,0.46463415026664734,0.06477406620979309,0.05496438220143318,0.057537488639354706,0.1566900908946991,0.02386142872273922,,
instagram,post,3845248185401519810,"KEKAL HARGA SUBSIDI RON95 - RM1.99 SELITER

Kerajaan akan terus mengekalkan harga petrol RON95 pada RM1.99 seliter dan tidak bercadang melakukan perubahan drastik terhadap harga atau dasar sedia ada, kata  Menteri Ekonomi YB Tuan Haji Akmal Nasrullah Mohd Nasir.

Menurut beliau, konflik yang berlaku di Timur Tengah setakat ini tidak menunjukkan petunjuk kukuh untuk kerajaan mengubah dasar atau menaikkan harga minyak domestik. Kerajaan juga masih meneruskan pelaksanaan subsidi bersasar bagi memastikan harga kekal munasabah untuk rakyat.

Sementara itu, YAB Dato’ Seri Anwar Ibrahim menegaskan kerajaan komited mempertahankan harga RON95 walaupun pasaran global berdepan ketidaktentuan. Pada masa sama, unjuran pertumbuhan Keluaran Dalam Negara Kasar (KDNK) 2026 kekal pada 4.0 hingga 4.5 peratus.

Sumber: Harian Metro 
#mycommunitynewsmelaka
#melaka
#subsidiminyak",https://www.instagram.com/p/DVdENoEEq7C/,negative,2026-03-04 07:29:57+00:00,5,0,0,0,0.0005985796451568604,5,5.0,negative,0.9980047345161438,malay,Malay/Bumiputera,fear,0.18832240998744965,0.2624026834964752,0.1449270099401474,0.035003989934921265,0.066268689930439,0.05345341935753822,,
instagram,post,3830242094125196312,"Anwar: BUDI95 Fuel Reform to Deliver RM2.5 Billion in Fiscal Savings: KUALA LUMPUR — Prime Minister Anwar Ibrahim said Malaysia’s targeted RON95 subsidy reform under the BUDI Madani (BUDI95) initiative is projected to generate at least RM2.5 billion in fiscal savings in 2026, reinforcing the government’s consolidation strategy. The projected savings, he noted, are contingent on global crude oil prices and currency movements, but stem primarily … #BUDI95 #AnwarIbrahim #RON95 #SubsidiMinyak #Reformasi",https://www.instagram.com/p/DUnwOQgFKQY/,neutral,2026-02-11 14:35:13+00:00,96,0,0,0,0.5,96,96.0,neutral,0.6409564018249512,english,Mixed/Urban,happy,0.03767691180109978,0.07691878825426102,0.6307042837142944,0.02220415510237217,0.0915122851729393,0.032623060047626495,,
instagram,post,3814639820367410224,"Info terkini mengenai kelayakan pembelian petrol RON95 & RON97! ⛽️🇲🇾
KPDN telah mengeluarkan garis panduan kategori pengguna bagi subsidi bersasar (BUDI MADANI) dan harga tanpa subsidi. Berikut adalah ringkasannya:
✅ BUDI MADANI RON95: Harga subsidi RM1.99/liter (Warganegara, kenderaan Malaysia, had 300 liter/bulan).
✅ RON95 (Tanpa Subsidi): Harga pasaran semasa (Warganegara & Bukan Warganegara, kenderaan Malaysia sahaja).
✅ RON97: Harga pasaran semasa (Terbuka untuk semua jenis pendaftaran kenderaan termasuk asing).
✅ Sektor Pengangkutan (SKPS): Harga RM2.05/liter (Untuk 21 jenis kenderaan perdagangan yang lulus sistem SKPS).
Sila semak kategori anda dan pastikan dokumen seperti MyKad dan Lesen Memandu sentiasa aktif. Kongsikan info ini kepada keluarga dan rakan-rakan! #klfm #KPDN #RON95 #RON97 #SubsidiMinyak BudiMadani MalaysiaMadani HargaMinyak InfoTerkini RakyatMalaysia SKPS",https://www.instagram.com/p/DTwUrSvDzQw/,neutral,2026-01-21 01:55:24+00:00,0,0,0,0,0.5,0,0.0,neutral,0.9885064363479614,malay,Malay/Bumiputera,no_clear_emotion,0.02905864082276821,0.013799200765788555,0.03116007149219513,0.02184615097939968,0.12979035079479218,0.03811877965927124,,
instagram,post,3870755263939030782,"Harga diesel Semenanjung RM6.72 seliter

Harga runcit bagi diesel di Semenanjung terus meningkat pada RM6.72 seliter bagi tempoh 9 April hingga 15 April susulan krisis tenaga dunia yang berlanjutan.

Ia menyaksikan peningkatan sebanyak 70 sen berbanding tempoh sebelumnya, RM6.02 seliter.

Anda boleh baca berita penuh di portal Sinar Harian di www.sinarharian.com.my atau swipe up di IG story serta jangan lupa follow IG @sinarharian untuk berita terkini dalam dan luar negara.

#SinarHarian #SinarTerkini #SubsidiMinyak #Diesel #RON95",https://www.instagram.com/p/DW3r2eHjy7-/,neutral,2026-04-08 12:06:47+00:00,2617,0,273,0,0.5,2890,3436.0,neutral,0.9921648502349854,malay,Malay/Bumiputera,no_clear_emotion,0.13359826803207397,0.04342062771320343,0.0732186958193779,0.06036626920104027,0.10088497400283813,0.040447644889354706,,
instagram,post,3802644618832394426,"Tahukah anda tnpa apps ni kita xblh nk beli minyak peket tau, saya smlm baru tau 😂😂🤣🤣😅😅

#Fbpro
#Bantuanmadani
#subsidiminyak
#fypphoto
#Jangakaunluas",https://www.instagram.com/p/DTFtSIwjji6/,neutral,2026-01-04 12:43:05+00:00,0,0,0,0,0.5,0,0.0,neutral,0.7982966303825378,malay,Malay/Bumiputera,surprise,0.01868847757577896,0.07555342465639114,0.01782280020415783,0.042100466787815094,0.07312964648008347,0.6938806176185608,,
