Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
youtube,post,O9xT8XevGC4,MAN,https://www.youtube.com/watch?v=O9xT8XevGC4,neutral,2019-03-28 00:56:17+00:00,13,0,0,1684,0.5,29,14.684,,,neutral,0.7974575757980347,malay,Malay/Bumiputera,no_clear_emotion,0.08675453066825867,0.061274461448192596,0.10291747748851776,0.04343162104487419,0.17012882232666016,0.08280899375677109
youtube,post,C1rZ_ksgEVQ,Maraliner Express Bus,https://www.youtube.com/watch?v=C1rZ_ksgEVQ,neutral,2016-04-11 03:41:24+00:00,12,0,0,2365,0.5,35,14.365,,,neutral,0.6977766156196594,english,Mixed/Urban,no_clear_emotion,0.10431326925754547,0.04191729798913002,0.10675415396690369,0.02749229036271572,0.34158238768577576,0.025425558909773827
youtube,post,jj7KVtwPwDI,"New fleet D3 Maraliner Express on 24 May 2021 at TBS BTS.
RAG4053 RAH5611 RAG8541
RAH5613 RAH5409 RAH5413

Created by InShot:https://inshotapp.com/share/youtube.html",https://www.youtube.com/watch?v=jj7KVtwPwDI,neutral,2021-05-29 06:08:42+00:00,23,0,0,1264,0.5,35,24.264,,,neutral,0.8619331121444702,english,Mixed/Urban,no_clear_emotion,0.024055907502770424,0.039297983050346375,0.11382538825273514,0.02642124332487583,0.19647525250911713,0.09285549819469452
youtube,post,qd5yYfJiI_0,"http://hotrecordsociete.bandcamp.com
https://coelacanthrecords.bandcamp.co...",https://www.youtube.com/watch?v=qd5yYfJiI_0&list=RDqd5yYfJiI_0&start_radio=1,neutral,2015-12-18 17:42:44+00:00,3,0,0,255,0.5,5,3.255,,,neutral,0.8452733755111694,english,Mixed/Urban,love,0.13110779225826263,0.043386392295360565,0.07538444548845291,0.04490910843014717,0.43110835552215576,0.03786323592066765
youtube,post,6CMYl3Omo6E,Maraliner Ekspres,https://www.youtube.com/watch?v=6CMYl3Omo6E,neutral,2022-05-06 11:12:31+00:00,1,0,0,162,0.5,2,1.162,,,neutral,0.842766284942627,english,Mixed/Urban,happy,0.07808154821395874,0.04173022881150246,0.35556507110595703,0.02545664645731449,0.26203539967536926,0.02815699577331543
youtube,post,Ew_cjDuAaMs,MaraLiner VHK 7825,https://www.youtube.com/watch?v=Ew_cjDuAaMs,neutral,2022-08-31 00:55:02+00:00,5,0,0,1379,0.5,18,6.379,,,neutral,0.9168668985366821,english,Mixed/Urban,love,0.10532126575708389,0.038702789694070816,0.07327630370855331,0.0372282974421978,0.5962179899215698,0.028600359335541725
youtube,post,KGKR_HnAsus,"Winners in the third annual Asia-Pacific Stevie® Awards, the only awards program to recognize innovation in business throughout the entire Asia-Pacific region, were honored on Friday, May 27 in Sydney, Australia.",https://www.youtube.com/watch?v=KGKR_HnAsus,positive,2016-06-02 19:20:46+00:00,1,0,0,124,0.9442027568817138,2,1.124,,,positive,0.8140091896057129,english,Mixed/Urban,happy,0.022968746721744537,0.08662290871143341,0.5400902628898621,0.02745104767382145,0.1184358149766922,0.08948206156492233
youtube,post,eXWOND8xs8E,,https://www.youtube.com/watch?v=eXWOND8xs8E,neutral,2010-06-30 09:26:02+00:00,3,0,0,1851,0.5,21,4.851,,,neutral,0.5,unknown,Unknown,neutral,0.2,0.2,0.0,0.2,0.0,0.0
youtube,post,kVPMQE1KOKY,MaraLiner D3 RAH 5613,https://www.youtube.com/watch?v=kVPMQE1KOKY,neutral,2023-04-10 14:47:54+00:00,1,0,0,97,0.5,1,1.097,,,neutral,0.9098371863365173,english,Mixed/Urban,love,0.0805530846118927,0.032769180834293365,0.06582115590572357,0.03442087024450302,0.6186568140983582,0.030998947098851204
youtube,post,BbKCs5u1ogQ,| MARALINER EKSPRES • VEK 9014 • MAN 19.350 • RTG INTECH • PILOT POKLOH |,https://www.youtube.com/watch?v=BbKCs5u1ogQ,neutral,2025-05-08 12:12:43+00:00,0,0,0,94,0.5,0,0.094,,,neutral,0.9465980529785156,english,Mixed/Urban,no_clear_emotion,0.0712655559182167,0.040786419063806534,0.09798414260149002,0.044270049780607224,0.25563523173332214,0.060533154755830765
youtube,post,LPOSkLJJMGI,"A high floor single decker bus, operated by Maraliner, body by Masdef

We examine, exhibit, explore, feature, inspect, look, notice, observe, present, showcase, spot, survey, tour, view and witness WC 7049 U

My Other Channels 
Bus videos:    / @yesbus  
Compilation videos:    / @yesflicks  
Computer videos:     / @yescomp  
Food & drink videos:    / @yesmeal  
Gaming videos:    / @yesgame  
Other videos:    / @ahhookpin  
Travel & event videos:    / @yessite  

Filmed in January 2025 with DJI Pocket 2 

This video is available under CC BY 4.0 license (https://creativecommons.org/licenses/...) excluding any screenshot(s).",https://www.youtube.com/watch?v=LPOSkLJJMGI,neutral,2025-04-07 09:00:31+00:00,7,0,0,333,0.5,10,7.333,,,neutral,0.9099041223526001,english,Mixed/Urban,no_clear_emotion,0.07287298142910004,0.025419898331165314,0.07236646115779877,0.02607603743672371,0.10852286219596863,0.03935432434082031
youtube,post,057nFVt7Hcw,"As part of the myBAS scheme by the Malaysian government, new buses were bought. For the state of Perlis, a new fleet consisting of MAN 14.280s.

Also known as the A80, these powerful pocket rockets produces 280bhp with a top speed of 80kph, made possible by it's ZF automatic gearbox.

These buses are available across all myBAS routes in Perlis, with recent news that more will be added in due course.",https://www.youtube.com/watch?v=057nFVt7Hcw,neutral,2017-05-01 04:04:21+00:00,35,0,0,4981,0.5,84,39.981,,,neutral,0.6034636497497559,english,Mixed/Urban,happy,0.04542586952447891,0.04571719467639923,0.5118559002876282,0.020934544503688812,0.11369039118289948,0.04273413494229317
youtube,comment,Ughs5Pr3yXseIngCoAEC,wow perlis,,neutral,,2,0,0,0,0.5,2,,@didioi7840,0.0,neutral,0.5593295693397522,english,Mixed/Urban,no_clear_emotion,0.16949297487735748,0.16039159893989563,0.13267084956169128,0.09497591108083725,0.13708534836769104,0.1184462159872055
