Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
tiktok,post,7649000715318234389,"Dengan kepimpinan Dato’ Onn Hafiz Ghazi yang cemerlang dan sokongan padu rakyat, Insya-Allah Barisan Nasional akan terus diberi mandat untuk mentadbir Johor. #BNJohor #BangsaJohor #BarisanNasional #MajuJohor",https://www.tiktok.com/@ahmadzahidhamidi/video/7649000715318234389,,,neutral,2026-06-08T12:29:25.000Z,310,5,32,2551,0.0,372
tiktok,post,7648981632942181653,"𝐓𝐕𝐄𝐓 𝐊𝐢𝐧𝐢 𝐒𝐞𝐦𝐚𝐤𝐢𝐧 𝐃𝐢𝐲𝐚𝐤𝐢𝐧𝐢 Melihat sambutan yang diberikan sepanjang Hari TVET Negara 2026, saya semakin yakin bahawa TVET kini bukan lagi pilihan alternatif, sebaliknya telah menjadi laluan utama dalam membina masa depan generasi muda. Insya-Allah, usaha memperkukuh ekosistem TVET melalui TVET 2.0 dan kerjasama strategik bersama industri akan terus dipergiat demi melahirkan bakat tempatan yang berdaya saing dan memenuhi keperluan ekonomi masa depan negara. #HTN2026 #HariTVETNegara2026 #TVET2.0 #TVETPilihanUtamaKerjaya #JomPilihTVET",https://www.tiktok.com/@ahmadzahidhamidi/video/7648981632942181653,,,neutral,2026-06-08T11:15:25.000Z,56,11,11,496,0.0,82
tiktok,post,7648938361788419348,Jangan berhenti sehingga hati rakyat Johor benar-benar terpaut semula dengan Barisan Nasional. #BNJohor #BangsaJohor #BarisanNasional #MajuJohor,https://www.tiktok.com/@ahmadzahidhamidi/video/7648938361788419348,,,neutral,2026-06-08T10:00:00.000Z,179,5,18,2163,0.0,223
tiktok,post,7648931491858107668,"Dari Mahkota lahir kekuatan, Ke Iskandar Puteri semarak perjuangan, Biar berliku jalan di hadapan, BN Johor menuju kemenangan. #BNJohor #BangsaJohor #Barisan Nasional #MajuJohor",https://www.tiktok.com/@ahmadzahidhamidi/video/7648931491858107668,,,neutral,2026-06-08T08:00:48.000Z,541,30,41,4514,0.0,657
tiktok,post,7648671437103959317,"𝐋𝐚𝐮𝐭𝐚𝐧 𝐁𝐢𝐫𝐮 𝐌𝐞𝐧𝐠𝐠𝐞𝐠𝐚𝐫𝐤𝐚𝐧 𝐉𝐨𝐡𝐨𝐫 Riuh sorakan, kibaran bendera dan semangat yang ditunjukkan oleh ribuan Bangsa Johor tadi memberikan keyakinan bahawa api perjuangan terus menyala di bumi Johor Darul Ta’zim. Sekali kita telah mempersiapkan wadah, sekali kita telah mengorak langkah, membujur lalu melintang patah, Bangsa Johor tak kan mengalah. Dengan izin Allah, kita bekerja kuat dan memohon kemenangan buat BN Johor.  #BarisanNasional #BNJohor #BangsaJohor #MajuJohor",https://www.tiktok.com/@ahmadzahidhamidi/video/7648671437103959317,,,neutral,2026-06-07T15:11:41.000Z,616,38,49,4444,0.0,747
tiktok,post,7648461610213854484,"𝐓𝐕𝐄𝐓 𝐒𝐞𝐦𝐚𝐤𝐢𝐧 𝐃𝐞𝐤𝐚𝐭 𝐃𝐢 𝐇𝐚𝐭𝐢 𝐑𝐚𝐤𝐲𝐚𝐭 Saya kongsikan momen semasa melawat reruai-reruai yang berada di Hari TVET Negara 2026 di Dataran Putrajaya. Alhamdulillah, saya gembira melihat kehadiran yang cukup menggalakkan daripada pelajar, belia serta ibu bapa. Hari ini merupakan hari terakhir sambutan Hari TVET Negara 2026. Jemput semua hadir beramai-ramai untuk memeriahkannya. Banyak aktiviti menarik menanti anda. Kita jumpa di sana! #HTN2026 #HariTVETNegara2026 #TVETPilihanUtamaKerjaya #JomPilihTVET #TVETUntukSemua",https://www.tiktok.com/@ahmadzahidhamidi/video/7648461610213854484,,,neutral,2026-06-07T01:37:28.000Z,691,61,27,4073,0.0,819
tiktok,post,7647756190423813397,"𝐀𝐤𝐡𝐥𝐚𝐤 𝐌𝐮𝐥𝐢𝐚, 𝐀𝐬𝐚𝐬 𝐊𝐞𝐬𝐞𝐣𝐚𝐡𝐭𝐞𝐫𝐚𝐚𝐧 𝐔𝐦𝐦𝐚𝐡 Islam mengajar kita bahawa kekuatan sesebuah masyarakat bukan hanya diukur melalui pembangunan dan kemajuan yang dicapai, tetapi juga melalui akhlak, disiplin serta tanggungjawab dalam memelihara keharmonian bersama. Marilah kita bersama-sama memperbaiki diri, memperkukuh nilai-nilai murni serta memainkan peranan dalam menyebarkan kebaikan di samping memelihara perpaduan dan keharmonian dalam kehidupan bermasyarakat. Semoga segala usaha kita diberkati dan dipandu oleh Allah SWT. Insya-Allah. #RisalahTaalim #JumaatMubarak",https://www.tiktok.com/@ahmadzahidhamidi/video/7647756190423813397,,,neutral,2026-06-05T04:00:10.000Z,88,1,23,1065,0.0,122
tiktok,post,7649617789455486226,"Alhamdulillah, hari pertama di Jepun semalam dimanfaatkan sepenuhnya, bermula dengan pertemuan bersama Tan Sri Yohei Sasakawa untuk bertukar pandangan mengenai perkembangan dunia serta usaha memperkukuh keamanan. Saya kemudiannya ke Universiti Tokyo untuk menyampaikan syarahan khas mengenai teknologi baharu terutama kecerdasan buatan dan kesannya terhadap peradaban manusia. Hari pertama diakhiri dengan pertemuan dengan konglomerat dan pemimpin industri Jepun bagi meneroka peluang pelaburan berkualiti yang dapat menjana pertumbuhan ekonomi serta memberi manfaat kepada rakyat Malaysia. #MalaysiaMADANI  #MADANIbekerja  #YakinMADANI  #DiplomasiMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7649617789455486226,,,neutral,2026-06-10T04:24:03.000Z,71596,59027,2526,584466,0.0,138993
tiktok,post,7648947469459524885,"Berlepas ke Tokyo, Jepun tengah hari tadi bagi memulakan lawatan rasmi sehingga Rabu ini bagi mengetuai delegasi Malaysia dalam misi Diplomasi MADANI untuk memperkukuh kerjasama strategik dan keterjaminan tenaga negara tatkala dunia berdepan krisis bekalan dan tenaga global. Insya-Allah saya akan mengadakan pertemuan dengan Perdana Menteri Jepun, Sanae Takaichi bagi membincangkan perkembangan hubungan dua hala serta merintis kerjasama baharu Malaysia-Jepun, khususnya dalam bidang ekonomi, pelaburan dan keterjaminan tenaga. Saya juga akan menyampaikan ucaptama di Persidangan Antarabangsa Nikkei Ke-31: Future of Asia serta syarahan khas di Universiti Tokyo mengenai cabaran dan masa depan rantau ini dalam landskap global yang semakin mencabar. Doakan agar misi kita dipermudah dan membawa hasil yang bermanfaat buat rakyat serta negara. #MalaysiaMADANI  #MADANIbekerja  #YakinMADANI #DiplomasiMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7648947469459524885,,,neutral,2026-06-08T09:02:52.000Z,60096,36719,2179,714118,0.0,106135
tiktok,post,7648472160847039764,"Malaysia tidak boleh sekadar menjadi pengguna teknologi, tetapi mesti menjadi pencipta nilai dan peneraju inovasi. Justeru, TVET menjadi pelaburan strategik negara untuk melahirkan tenaga kerja berkemahiran tinggi, memperkukuh ekonomi dan meningkatkan daya saing Malaysia di peringkat global. #MalaysiaMADANI #MADANIBekerja #YakinMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7648472160847039764,,,neutral,2026-06-07T02:18:22.000Z,742,22,56,20854,0.0,1028
tiktok,post,7647913317029186837,"Sekitar Istiadat Mengarak Panji-Panji Sempena Sambutan Ulang Tahun Hari Keputeraan Rasmi Seri Paduka Baginda Yang di-Pertuan Agong di Dataran Pahlawan Negara, Putrajaya pagi tadi. Daulat Tuanku. #MalaysiaMADANI #MADANIbekerja  #YakinMADANI",https://www.tiktok.com/@anwaribrahimofficial/video/7647913317029186837,,,neutral,2026-06-05T14:09:47.000Z,1057,58,55,24746,0.0,1417
tiktok,post,7648561149780184341,"TOKOH DIKENANG, JASA ABADI",https://www.tiktok.com/@gabunganpartisarawak_/video/7648561149780184341,,,neutral,2026-06-07T08:03:42.000Z,718,26,14,48810,0.0,1246
tiktok,post,7647502176993938708,GPS | SUPP,https://www.tiktok.com/@gabunganpartisarawak_/video/7647502176993938708,,,neutral,2026-06-04T11:34:19.000Z,31,0,0,1141,0.0,42
tiktok,post,7647450221470813460,Gabungan Parti Sarawak (GPS),https://www.tiktok.com/@gabunganpartisarawak_/video/7647450221470813460,,,neutral,2026-06-04T08:12:47.000Z,354,24,12,25789,0.0,647
tiktok,post,7649047639769582856,"KENYATAAN MEDIA PAS PUSAT KERJASAMA POLITIK PAS–BERSATU Mesyuarat Khas Jawatankuasa Kerja PAS Pusat yang diadakan pada hari ini, Isnin 8 Jun 2026, telah membuat ketetapan seperti berikut: i. Memperakukan keputusan Mesyuarat Majlis Syura Ulamak pada 2 Jun 2026 berhubung pertimbangan dasar, hukum dan maslahah kerjasama politik PAS, atas prinsip penyatuan ummah; ii. Meneliti kedudukan dan hala tuju kerjasama politik PAS–BERSATU berdasarkan laporan, kajian dan penilaian semasa; iii. Menghentikan kerjasama politik dengan BERSATU; iv. Meneroka suatu bentuk persefahaman politik dan kerjasama pilihan raya (electoral pact) demi penyatuan ummah, bagi menghadapi Pilihan Raya Negeri dan Pilihan Raya Umum ke-16; dan v. Menerima hasrat tokoh-tokoh akademik, profesional, pemimpin politik, dan aktivis masyarakat untuk menyertai PAS. “Kembali Kepada Penyelesaian Islam” ABDUL HADI AWANG Presiden PAS Bertarikh: 22 Zulhijjah 1447 / 8 Jun 2026",https://www.tiktok.com/@abdulhadiawang/video/7649047639769582856,,,neutral,2026-06-08T15:31:35.000Z,1506,75,101,15903,0.0,1841
tiktok,post,7648801431624928519,"Konflik antara Iran dan Israel yang sedang berlaku pada hari ini tidak boleh dilihat secara terpisah daripada sejarah panjang dunia Islam sejak kejatuhan Khilafah Uthmaniyyah pada tahun 1924. Di sebalik peperangan yang berlaku, terdapat percaturan kuasa besar dunia yang berusaha menghalang kebangkitan semula umat Islam sebagai kuasa yang berpengaruh di pentas antarabangsa. Perpecahan umat Islam atas nama bangsa dan mazhab menjadi antara faktor utama yang melemahkan kekuatan umat. Sedangkan Islam sejak zaman Rasulullah SAW berjaya menyatukan manusia daripada pelbagai latar belakang bangsa dan mazhab pemikiran dengan berpandukan Al-Quran dan Sunnah. Perbezaan dalam perkara cabang tidak sepatutnya menjadi sebab perpecahan sehingga menghilangkan kekuatan umat Islam. Dalam menghadapi cabaran semasa, umat Islam perlu memahami bahawa perjuangan menegakkan Islam bukanlah isu bangsa atau mazhab semata mata. Ia adalah perjuangan mempertahankan keadilan, membela golongan yang dizalimi dan mengembalikan semula peranan Islam sebagai rahmat kepada seluruh manusia. Oleh sebab itu, umat Islam diperintahkan supaya membina kekuatan dalam pelbagai bidang termasuk ilmu, teknologi, ekonomi dan politik bagi menghadapi cabaran zaman. Apa yang berlaku pada hari ini mengingatkan umat Islam agar kembali kepada kefahaman Islam yang sahih, memperkukuhkan perpaduan serta menilai setiap peristiwa berdasarkan ilmu dan panduan wahyu. Hanya dengan kesatuan dan kefahaman yang benar, umat Islam mampu bangkit semula sebagai umat yang membawa keadilan, keamanan dan kesejahteraan kepada seluruh manusia. [Majlis Pelancaran Buku Perang Iran-Israel, 7 Jun 2026, Pesta Buku Antarabangsa Kuala Lumpur (PBAKL), WTCKL]",https://www.tiktok.com/@abdulhadiawang/video/7648801431624928519,,,neutral,2026-06-07T23:36:10.000Z,782,15,18,6192,0.0,876
tiktok,post,7647747126696414472,"Sidang Media: Perkembangan PRN Johor dan N9, Hubungan Dengan BERSATU dan Agenda Penyatuan Ummah",https://www.tiktok.com/@abdulhadiawang/video/7647747126696414472,,,neutral,2026-06-05T03:24:54.000Z,6564,222,265,90520,0.0,7956
tiktok,post,7649274050694466824,PAS-Bersatu bukan kerana emosi dan kerusi tapi kerana... #pemudapas #terusmemimpin  #fyp,https://www.tiktok.com/@pemudapasmalaysia/video/7649274050694466824,,,neutral,2026-06-09T06:10:07.000Z,9308,669,286,62191,0.0,10884
tiktok,post,7648308324710010130,Alhamdulillah puan Jaslinda selamat. Terima kasih yang membantu dan mendoakan! #pemudapas PAS #terusmemimpin  #fyp,https://www.tiktok.com/@pemudapasmalaysia/video/7648308324710010130,,,neutral,2026-06-06T15:42:34.000Z,149,3,1,2101,0.0,174
tiktok,post,7648130549571128583,KRISIS KEKURANGAN STAF KKM SEMAKIN KRITIKAL: KERAJAAN MASIH GAGAL MENANGANI PUNCA SEBENAR,https://www.tiktok.com/@pemudapasmalaysia/video/7648130549571128583,,,neutral,2026-06-06T04:12:44.000Z,509,34,75,17307,0.0,791
tiktok,post,7648262661309746450,"Di mana ada Bella, di situ ada saya ceh... 😆 Takkanlah saya nak biarkan tunang saya sorang, mestilah kena ada saya sekali. Proud to announce that kami berdua kini merupakan official AmBASSadors untuk Kitsui! ❤️ ✨ A New Chapter, Together.",https://www.tiktok.com/@syedsaddiq/video/7648262661309746450,,,neutral,2026-06-06T12:45:25.000Z,16566,571,342,248992,0.0,19968
tiktok,post,7647515936492227848,"Alhamdulillah, thank you @HIJABISTAHUB 🖤",https://www.tiktok.com/@bellaastillah_94/video/7647515936492227848,,,neutral,2026-06-04T12:27:47.000Z,82174,2319,954,1031408,0.0,95761
tiktok,post,7647481310524509460,"It’s not a single arrival, but a dual introduction. We are honored to welcome YB Syed Saddiq as Chief Executive Officer of HijabistaHub, and Bella Astillah as our Brand Ambassador. Each holds a unique presence, carrying individual responsibility and perspective within the brand. Together, they mark a refined step forward and we invite you to witness what unfolds next ✨",https://www.tiktok.com/@hijabistahub/video/7647481310524509460,,,neutral,2026-06-04T10:13:23.000Z,9299,532,204,228704,0.0,12322
tiktok,post,7649700717321686279,Kunjung hormat Pengarah Urusan BOEING Composites Bukit Kayu Hitam di Wisma Darul Aman,https://www.tiktok.com/@sanusimdnor/video/7649700717321686279,,,neutral,2026-06-10T09:45:48.000Z,1910,53,67,14520,0.0,2175
tiktok,post,7649626725625777426,"Rutin mingguan setiap hari Rabu, Mesyuarat Exco Kerajaan Negeri Kedah di Wisma Darul Aman",https://www.tiktok.com/@sanusimdnor/video/7649626725625777426,,,neutral,2026-06-10T04:58:48.000Z,936,21,25,8645,0.0,1068
tiktok,post,7649369109167099143,"Macam-macam isu dok jadi la ni kan na? Lepas ni apa?  Jom pakat mai ke Pelancaran Jentera Pilihanraya PAS Kedah Jumaat, 12 Jun 2026 Kompleks PAS Kedah. Mula pukul 5 petang hingga 12 malam.",https://www.tiktok.com/@sanusimdnor/video/7649369109167099143,,,neutral,2026-06-09T12:18:58.000Z,4656,248,170,33333,0.0,5407
tiktok,post,7649311483393838344,Mesyuarat Ahli Lembaga Pengarah Invest Kedah kali ke-17 di Wisma Darul Aman,https://www.tiktok.com/@sanusimdnor/video/7649311483393838344,,,neutral,2026-06-09T08:35:23.000Z,241,12,2,2866,0.0,283
tiktok,post,7649261426111941906,Mesyuarat Induk Hari Keputeraan KDYMM Tuanku Sultan Kedah ke 84 di Wisma Darul Aman,https://www.tiktok.com/@sanusimdnor/video/7649261426111941906,,,neutral,2026-06-09T05:21:07.000Z,893,26,14,11807,0.0,1051
tiktok,post,7649050666035432712,Kenyataan Media PAS Pusat Kerjasama Politik PAS-BERSATU,https://www.tiktok.com/@sanusimdnor/video/7649050666035432712,,,neutral,2026-06-08T15:43:20.000Z,8521,305,418,81252,0.0,10056
tiktok,post,7648951023825947911,"إِنَّا لِلّهِ وَإِنَّـا إِلَيْهِ رَاجِعونَ Takziah kepada Dato' Seri Haji Norizan Khazali, Setiausaha Kerajaan Negeri Kedah atas pemergian ibunda tercinta, Allahyarhamah Hajjah Sofiah Baharom yang telah kembali ke rahmatullah. Semoga roh Allahyarhamah dicucuri rahmat oleh Allah SWT dan ditempatkan dalam kalangan orang-orang yang beriman. Al-Fatihah.",https://www.tiktok.com/@sanusimdnor/video/7648951023825947911,,,neutral,2026-06-08T09:16:41.000Z,3876,104,37,53683,0.0,4553
tiktok,post,7648942453155794194,Mesyuarat Ahli Lembaga Pengarah Perbadanan Kemajuan Negeri Kedah di Wisma PKNK,https://www.tiktok.com/@sanusimdnor/video/7648942453155794194,,,neutral,2026-06-08T08:43:22.000Z,749,11,10,6603,0.0,836
tiktok,post,7648665019390971144,"Jom hadir Pelancaran Jentera Pilihan Raya PRU-16 PAS Negeri Kedah di Kompleks PAS Kedah pada 12 Jun 2026, jam 5 petang sehingga 12 malam.",https://www.tiktok.com/@sanusimdnor/video/7648665019390971144,,,neutral,2026-06-07T14:46:44.000Z,2095,80,51,15869,0.0,2384
tiktok,post,7648565327852227848,Majlis Pecah Tanah Kilang Baharu DXN Industries (M) Sdn Bhd di Bukit Kayu Hitam. Tahniah DXN atas pemilihan Bukit Kayu Hitam sebagai tapak pelaburan yang baharu.,https://www.tiktok.com/@sanusimdnor/video/7648565327852227848,,,neutral,2026-06-07T08:19:55.000Z,1318,121,42,15212,0.0,1633
tiktok,post,7649735512462232839,"𝗗𝗔𝗧𝗜𝗡 𝗦𝗘𝗥𝗜 𝗥𝗢𝗦𝗠𝗔𝗛 𝗠𝗔𝗡𝗦𝗢𝗥 𝗗𝗜𝗔𝗥𝗔𝗛 𝗕𝗔𝗬𝗔𝗥 𝗥𝗠𝟲𝟳 𝗝𝗨𝗧𝗔 𝗚𝗔𝗡𝗧𝗜 𝗖𝗜𝗡𝗖𝗜𝗡 𝗣𝗘𝗥𝗠𝗔𝗧𝗔 𝗬𝗔𝗡𝗚 𝗗𝗜𝗥𝗔𝗠𝗣𝗔𝗦 Mahkamah Tinggi Kuala Lumpur hari ini mengarahkan Datin Seri Rosmah Mansor membayar RM67 juta kepada sebuah syarikat barang kemas mewah dari Lubnan bernama Global Royalty Trading (GRTS). GRTS dikenali sebagai pembekal barang kemas mewah kepada selebriti ternama dunia dari kalangan keluarga diraja, ahli politik, hartawan dan artis terkenal, termasuk Angelina Jolie, Naomi Campbell, Oprah Winfrey dan ramai lagi. Sejumlah 43 barang kemas mewah bernilai RM67 juta dihantar GRTS dari Beirut kepada Datin Seri Rosmah dalam tahun 2018 dahulu.  Ia amalan biasa di kalangan orang ternama. Syarikat seperti GRTS menghantar barang kemas mewah untuk di semak dan seterusnya dibeli. Mana-mana yang tidak dibeli akan dipulangkan kembali. Kesemua 43 barang kemas itu tidak dipulangkan, lalu GRTS mengambil tindakan saman terhadap Datin Seri Rosmah Mansor. Semasa perbicaraan, ada pelbagai hujah dikemukakan.  Satu hujah ialah barang kemas itu telah dirampas oleh pihak polis dari condominium unit 45, Pavilion Residences - tempat wang tunai dan barang kemas milik Dato’ Seri Najib dan Datin Seri Rosmah disimpan. Satu hujah lagi ialah ramai orang keluar masuk dan mengendalikan proses mengalih barang kemas itu ke Pavilion, jadi tidak dapat ditentukan apa yang terjadi kepada barang kemas itu. Walau bagaimana pun, pihak mahkamah memutuskan bahawa tanggungjawab itu tetap tanggungjawab Datin Seri Rosmah dan beliau perlu membayar kembali nilai kesemua 43 barang kemas itu yang berjumlah RM67 juta. Saya sering dituduh oleh penyokong-penyokong Umno kononnya memfitnah Datin Seri Rosmah mengenai pembelian cincin dan barang kemas mewah. Saya telah pun menunjukkan bukti barang-barang kemas mewah yang dibeli menggunakan wang SRC dan 1MDB - semua bukti, termasuk transaksi kad kredit, ada di blog saya rafiziramli.com  Pilih kategori 1MDB dan ada beratus bukti dan dokumen. Tapi masih ramai yang akan terus menuduh saya memfitnah mengenai pembelian cincin dan barang kemas mewah. Pada satu ketika, saya tidak membantah pun fitnah-fitnah kononnya saya memfitnah Dato’ Seri Najib dan Datin Seri Rosmah mengenai 1MDB, cincin, barang kemas mewah dan sebagainya. Biarlah fakta seperti keputusan-keputusan mahkamah berbicara. Kita hanya mampu berdoa Allah buka hati mereka menerima kebenaran. #rosmahmansor #1mdb #rafiziramli #najibrazak #politikmalaysia",https://www.tiktok.com/@rafiziramli/video/7649735512462232839,,,neutral,2026-06-10T12:00:48.000Z,9951,916,618,461069,0.0,16095
tiktok,post,7649694036965608712,"Ramai bercakap tentang JS-SEZ. Tapi akhirnya, bukan soal siapa yang dapat kredit. Yang penting: ✅ Pelaburan masuk ✅ Peluang pekerjaan bertambah ✅ Industri berkembang ✅ Ekonomi Johor semakin kukuh Potensi Johor memang besar. Sekarang kita mula melihat hasilnya. #JSSEZ #Johor #FYP #rafiziramli #yangberhentimenteri",https://www.tiktok.com/@rafiziramli/video/7649694036965608712,,,neutral,2026-06-10T09:19:55.000Z,320,6,8,6012,0.0,394
tiktok,post,7649581917402107143,"Satu perkara yang saya paling rimas ialah memilih lagu untuk parti politik. Sebab saya tahu itu bukan kepakaran saya dan lain orang lain citarasa. Jadi saya serahkan kepada yang muda-muda untuk tentukan. Ini lagu pertama yang lahir, mula dipasang di Jelajah Kancil di Melaka. Reaksi nampak OK. Maknanya kita jangan nak tentukan semua, serahkan kepada mereka yang lebih ahli. Insya-Allah, setiap 2 minggu Kancil akan release lagu baru secara penuh. Mohon kawan-kawan yang buat content popularkan lagu-lagu baru ini. #rafiziramli #partibersama #jelajahkancil #lagukancil #politikmalaysia",https://www.tiktok.com/@rafiziramli/video/7649581917402107143,,,neutral,2026-06-10T02:04:47.000Z,466,7,31,4898,0.0,552
