Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
threads,post,,"""Malaysia bukan negara Islam"" separuh betul, separuh silap.

Perkara 3(1) Perlembagaan Persekutuan dengan jelas:
""Islam ialah agama bagi Persekutuan; tetapi agama-agama lain boleh diamalkan dengan aman dan damai.""

Islam ialah agama rasmi negara. Bukan sekadar ""60-70% beragama Islam"". Ini fakta perlembagaan, bukan opinion.
Pluralisme agama dijamin tapi tak menafikan kedudukan Islam sebagai agama Persekutuan.",,negative,2026-05-02 02:46:38+00:00,261,0,5,0,0.0004837632179260365,266,276.0,negative,0.9983874559402466,malay,Malay/Bumiputera,love,0.07377825677394867,0.022292224690318108,0.057262688875198364,0.031662456691265106,0.693749189376831,0.01969466358423233
threads,post,,"Fallacy Ketiga ""Non-Muslim bantu bina negara, jadi tak boleh halang""

Saya hormat sumbangan semua kaum dalam membina Malaysia. Tu fakta sejarah. Tapi sumbangan tak bermaksud bebas untuk setiap perkara. Sama macam:

Muslim bantu bina negara juga, tapi tak bermakna kami boleh paksa semua orang puasa Ramadhan di tempat awam.

Setiap kaum dan agama ada hak dan ada had. Itu contract sosial yang kita semua perlu hormati.",,negative,2026-05-02 02:46:49+00:00,266,0,3,0,0.0005442917346954457,269,275.0,negative,0.9981856942176819,malay,Malay/Bumiputera,love,0.16182249784469604,0.019983433187007904,0.032050542533397675,0.035658176988363266,0.550888180732727,0.027366582304239273
threads,post,,"Fallacy Kedua ""Untuk non-Muslim sahaja""

Anda sendiri tulis: ""I've also seen Malay Muslims attending the festival.""
Anda dah jawab sendiri.

Pesta yang dipromote secara terbuka di pusat bandar utama takkan terhad pada satu kaum/agama. Ini realiti.
Bila kerajaan anjur acara hedonisme di tempat awam, ia normalize terutama untuk anak muda Muslim yang dalam fasa cari identiti. Itu sebab kami bantah.",,negative,2026-05-02 02:46:45+00:00,254,0,3,0,0.0004807412624359131,257,263.0,negative,0.9983975291252136,malay,Malay/Bumiputera,surprise,0.02084784023463726,0.04433690011501312,0.01395557913929224,0.035772085189819336,0.06160575523972511,0.5501565933227539
threads,post,,"Dulu si izah jg yg membantah nepotisme, skrg dia yg buat. Seteruk2 umno xde plak bapak jd presiden, anak jd timbalan.",,negative,2025-05-23 23:02:37+00:00,237,0,7,0,0.07225975245237351,244,258.0,negative,0.7591341584920883,multilingual,Unknown,love,0.07065049558877945,0.03633592277765274,0.02414802834391594,0.024107806384563446,0.4275173544883728,0.04723828285932541
threads,post,,Bos buat perbandingan xsama lgsg kot...belum pernah ada parti bapak jdi presiden anak jdi timbalan...nk banding tapi nmpk bodoh sgt...rakyat bkn bodoh sgt nk pkir,,negative,2025-05-23 19:19:22+00:00,221,0,9,0,0.053417694568634044,230,248.0,negative,0.8219410181045532,multilingual,Unknown,no_clear_emotion,0.2002168893814087,0.0278623066842556,0.0786091610789299,0.10724666714668274,0.25412270426750183,0.043625250458717346
threads,post,,DAP masuk sekolah boleh pula.. influencer usahawan masuk sekolah terus salah.  Jahanam dah KPM skrg ni.. jd barua DAP je la,,negative,2025-12-16 01:03:45+00:00,229,0,3,0,0.05718216598033904,232,238.0,negative,0.8093927800655365,multilingual,Unknown,no_clear_emotion,0.20670302212238312,0.017518972977995872,0.07599490880966187,0.04972348362207413,0.30109891295433044,0.030182044953107834
threads,post,,Dap resis anti islam,,negative,2025-12-15 23:17:04+00:00,224,0,0,0,0.126397705078125,224,224.0,negative,0.57867431640625,english,Mixed/Urban,love,0.15519258379936218,0.08116176724433899,0.11246538162231445,0.06459595263004303,0.34175243973731995,0.06155761703848839
threads,post,,"Ya , as a muslim pun banyak tak sempurna . isu rempit , isu jenayah , Tapi menghalang keterbukaan program sebegini adalah sebahagian dari proses kami perbaiki masyarakat islam kami dan juga mengurangkan mudharat yang sudah sekian banyak berlaku dizaman ini .",,negative,2026-05-02 03:06:05+00:00,214,0,3,0,0.003078371286392212,217,223.0,negative,0.9897387623786926,malay,Malay/Bumiputera,anger,0.42472144961357117,0.23261041939258575,0.04659222811460495,0.04362369328737259,0.07309705018997192,0.0681062638759613
threads,post,,"""Please think wisely instead of just blindly throwing words"" saya setuju.

Maka cuba fikir balik:
Bila Muslim bantah pesta yang dianjur kerajaan, dibiayai cukai, dan berlangsung di ruang awam itu bukan blindly throwing words. Itu hak warganegara dalam negara demokrasi.

Anda tidak terhalang dari hadir. Tapi kami juga tidak terhalang dari bersuara.
Itu yang dipanggil Malaysia  tempat semua suara didengar, bukan tempat satu pihak diminta diam atas nama ""keharmonian"".

Harmoni untuk semua",,negative,2026-05-02 02:46:56+00:00,211,0,4,0,0.00048041939735410377,215,223.0,negative,0.9983986020088196,malay,Malay/Bumiputera,love,0.07159466296434402,0.025856953114271164,0.06543364375829697,0.024162186309695244,0.6748625636100769,0.02344443090260029
threads,post,,ceramah DAP dalam sekolah? #bilakaduknaikjunjung,,negative,2025-12-16 00:33:23+00:00,223,0,0,0,0.13636239767074584,223,223.0,negative,0.5454586744308472,multilingual,Unknown,love,0.07074913382530212,0.014383298344910145,0.04436448588967323,0.029334435239434242,0.6486964821815491,0.019588936120271683
threads,post,,"Gila lah. Sepanjang aku bersekolah dan 100% dibawah pimpinan kerajaan BN. Walaupun, ada yb2 umno/mca/mic dijemput datang bg ucapan. Tak pernah sekali pun nampak dorang pakai or guna apa2 berkaitan logo parti tu. Datang pun elok berbaju batik, intipati ucapan hanya sekadar kata alu2an n kata2 semangat je. Tak ada unsur politik langsung.",,neutral,2025-12-16 00:09:09+00:00,203,0,6,0,0.5,209,221.0,neutral,0.7767334580421448,english,Mixed/Urban,no_clear_emotion,0.01218551304191351,0.018579846248030663,0.04539894312620163,0.013872944749891758,0.09866703301668167,0.13270899653434753
threads,post,,"Konsep Yang Selalu Disalahfahami

Ada konsep dalam Islam yang dipanggil adab dakwah.
Kami tidak paksa non-Muslim hidup ikut syariat. Itu bukan ajaran Islam. 

Tapi sebagai majoriti dalam negara di mana Islam adalah agama rasmi kami berhak suarakan kebimbangan bila perkara yang melanggar prinsip kami dipromote oleh kerajaan kami sendiri.

Ini bukan paksa. Ini demokrasi.",,negative,2026-05-02 02:46:53+00:00,204,0,3,0,0.0004804551601410023,207,213.0,negative,0.99839848279953,malay,Malay/Bumiputera,anger,0.6107094287872314,0.022923314943909645,0.04021104797720909,0.03805788233876228,0.15675204992294312,0.017540130764245987
threads,post,,@anwaribrahim_my @fahmifadzil.1 Apa keperluan penggunaan Logo DAP bagi Program spt ini? Makin mengarut..,,neutral,2025-12-16 00:01:44+00:00,159,0,2,0,0.5,161,165.0,neutral,0.7968451976776123,english,Mixed/Urban,no_clear_emotion,0.10811833292245865,0.18618418276309967,0.05843503773212433,0.08671838045120239,0.1934460699558258,0.13536383211612701
threads,post,3.902731591248961e+18,"MB Terengganu akui Malaysia kini dalam krisis meskipun dakwa Malaysia tidak lalu Selat Hormuz.

""Setelah 3 bulan kini barulah kami akui. Now we undesteng,"" ujarnya",https://www.threads.com/@harakatdaily/post/DYpSbRmFt0c,negative,2026-05-22 14:58:07+00:00,129,0,11,0,0.00048256516456601783,140,162.0,negative,0.9983914494514465,malay,Malay/Bumiputera,fear,0.3295918107032776,0.4342084228992462,0.01608903333544731,0.16495701670646667,0.0262322835624218,0.013630512170493603
threads,post,,Tanpa DAp ibarat kebun tanpa diganggu babi,,neutral,2025-12-15 23:41:30+00:00,128,0,1,0,0.5,129,131.0,neutral,0.7408266067504883,english,Mixed/Urban,surprise,0.12413737922906876,0.09002020210027695,0.04680047929286957,0.025825757533311844,0.029539747163653374,0.5205265283584595
threads,post,,"Najib… Hishamuddin… Naik bukan era bapak dia… KJ waktu Pak Lah tak pegang jawatan tinggi dalam Parti… Mukriz naik selepas TM bersara… Nurul Izzah bapak di PM, Presiden Parti, Mak dia penasihat Parti… Dia anak PM & Presiden Part… Memang Nepotisme lah… Fakta terang lg nyata…",,negative,2025-05-23 21:19:56+00:00,123,0,0,0,0.0005085110664367898,123,123.0,negative,0.9983049631118774,malay,Malay/Bumiputera,no_clear_emotion,0.12605233490467072,0.023513909429311752,0.04687810316681862,0.034802958369255066,0.16607090830802917,0.03595724701881409
threads,post,,Target dalam PRU-16: 0 MP DAP... ayuh sama2 kita realisasikannya..,,neutral,2025-12-16 01:12:24+00:00,106,0,3,0,0.5,109,115.0,neutral,0.8420917391777039,english,Mixed/Urban,no_clear_emotion,0.03023979254066944,0.022148389369249344,0.07506371289491653,0.012041563168168068,0.17654956877231598,0.023989668115973473
threads,post,,Kes Faiz menggelupur habis. yang ni diorng buat2 buta 🤣😂,,neutral,2025-12-16 00:07:45+00:00,83,0,1,0,0.5,84,86.0,neutral,0.6914615035057068,english,Mixed/Urban,no_clear_emotion,0.043986763805150986,0.020581865683197975,0.04976440221071243,0.02410580962896347,0.2460854947566986,0.029166216030716896
threads,post,,"Terbaik ustaz. Tbh, antara banyak2 kementerian, kementerian pelancongan ni mmg banyak bawak onar dan so far dh byk semua aktiviti di bawahnya bercanggah dgn nama baik Malaysia sbg Negara Majority Muslim.
Hopefully dpt perhatian sewajarnya dari PM @anwaribrahim_my",,positive,2026-05-02 03:46:56+00:00,76,0,2,0,0.9872968435287475,78,82.0,positive,0.9576561450958252,malay,Malay/Bumiputera,love,0.17958717048168182,0.022794201970100403,0.05871473625302315,0.0372319258749485,0.42237919569015503,0.029632218182086945
threads,post,,Dgn budak2 pun nk bawak agenda politik . Leave the kids alone.,,negative,2025-12-15 23:30:25+00:00,79,0,0,0,0.11006308794021605,79,79.0,negative,0.6331230401992798,english,Mixed/Urban,no_clear_emotion,0.03600423410534859,0.012265871278941631,0.017418378964066505,0.02035103738307953,0.06837783008813858,0.048943497240543365
threads,post,,Ramai pulak pembaris yg komen dan share 😵‍💫,,positive,2025-05-23 23:36:39+00:00,63,0,5,0,0.9251362651586532,68,78.0,positive,0.7504542171955109,multilingual,Unknown,love,0.02507355809211731,0.009275074116885662,0.03283781558275223,0.016331782564520836,0.5978107452392578,0.03494301065802574
threads,post,,"kemenangan apa rakyat makin susah😂 dsnr xrugi apa dia blh fokus belajar dia. rakyatla rugi apa yg dsnr plan dah lari. kalau tak tentu lagi maju ekonomi negara kita sekarang. tp ok la akibat rakyat kufur nikmat, pakat hadap la smua. yg senang yb dorang je",,negative,2025-12-26 08:37:28+00:00,47,0,10,0,0.0005058288574218972,57,77.0,negative,0.9983139038085938,malay,Malay/Bumiputera,love,0.2418784350156784,0.09844809770584106,0.05917038768529892,0.22146500647068024,0.2685258686542511,0.0228024460375309
threads,post,,This is a private DAP event. Do not be an idiot.,,negative,2025-12-16 05:50:21+00:00,13,0,19,0,0.1469949960708618,32,70.0,negative,0.510016679763794,english,Mixed/Urban,love,0.06837484985589981,0.009366744197905064,0.05565836653113365,0.029417220503091812,0.515363872051239,0.026971997693181038
threads,post,,Kalau tak ceramah politik pun lambang parti buang lah woiii,,neutral,2025-12-16 01:05:34+00:00,63,0,0,0,0.5,63,63.0,neutral,0.7231541275978088,english,Mixed/Urban,love,0.11276037991046906,0.028596868738532066,0.032447852194309235,0.1788763403892517,0.5094514489173889,0.030956236645579338
threads,post,,Salah pangkah dapat Menteri banggang.!!!,,neutral,2025-12-15 23:34:34+00:00,57,0,2,0,0.5,59,63.0,neutral,0.5560343861579895,english,Mixed/Urban,no_clear_emotion,0.1696639209985733,0.02404453046619892,0.03217555955052376,0.02930876798927784,0.1524132341146469,0.03335218131542206
threads,post,,Sekian dari DBP madani,,positive,2025-05-24 13:18:42+00:00,51,0,4,0,0.9948974907398223,55,63.0,positive,0.982991635799408,malay,Malay/Bumiputera,love,0.021327350288629532,0.012151213362812996,0.03731844201683998,0.016839994117617607,0.6125619411468506,0.03320059925317764
threads,post,,"Anak melayu anak saya, anak cina anak saya, anak india anak saya, anak kazan anak saya, anak dayak anak saya, timbalan presiden anak saya..",,positive,2025-05-24 10:09:20+00:00,40,0,2,0,0.9875558197498321,42,46.0,positive,0.9585193991661072,malay,Malay/Bumiputera,love,0.07259321957826614,0.01636769063770771,0.04360198229551315,0.020615188404917717,0.6012147665023804,0.01872258633375168
threads,post,,"Umno hanat pun xbuat mcmni nyah
Haha 🤣 

Masalah dia sapa yg undi anak papa ni????
Kita semua xangkat nepotisme 

So spa yg menjadikan mimpi indah anak papa ni menjadi kenyataan????

Ahli parti terchinta kot?",,negative,2025-05-23 22:57:52+00:00,42,0,1,0,0.0005059003829955833,43,45.0,negative,0.9983136653900146,malay,Malay/Bumiputera,love,0.07902676612138748,0.04603023827075958,0.031127357855439186,0.03244805708527565,0.7037988901138306,0.022795159369707108
threads,post,,"Takde bukti pun Najib suruh duit tu pindah masuk ke akaun dia. Najib siap simpankan lagi, 2 Trillion untuk Malaysia dan 174 billion untuk Petronas.",,negative,2025-12-26 08:17:40+00:00,20,0,8,0,0.0006172478199005238,28,44.0,negative,0.9979425072669983,malay,Malay/Bumiputera,no_clear_emotion,0.05058780685067177,0.033243466168642044,0.018865633755922318,0.03726780787110329,0.33694466948509216,0.11307854950428009
threads,post,,"Mana Menteri Pendidikan, KSU Kem Pendidikan, TKSU KP Kem Pendidikan.
Dia ni dikategorikan penghasut kanak2",,neutral,2025-12-15 23:26:50+00:00,41,0,1,0,0.5,42,44.0,neutral,0.900698721408844,english,Mixed/Urban,anger,0.47682106494903564,0.04745938628911972,0.08794248104095459,0.03111841529607773,0.08088552206754684,0.02416987530887127
threads,post,,Bapak president ank timbalan president... Bila situasi ni pernah terjadi?,,negative,2025-05-23 14:08:34+00:00,37,0,1,0,0.1641858324408531,38,40.0,negative,0.45271389186382294,multilingual,Unknown,surprise,0.014952601864933968,0.029434731230139732,0.01343840453773737,0.03850402683019638,0.08322489261627197,0.6422116756439209
threads,post,,Ni sekolah ke? Fitnah dan walaun x dapat dipisahkan,,neutral,2025-12-16 00:03:21+00:00,4,0,11,0,0.5,15,37.0,neutral,0.8343650698661804,english,Mixed/Urban,love,0.034162793308496475,0.01851532980799675,0.011509955860674381,0.06066812202334404,0.7859209179878235,0.044162534177303314
threads,post,,tersakiti dokter akmal sila koyak. meroyan meraban dan salahkan DAP cepatt,,neutral,2025-12-26 08:22:47+00:00,33,0,1,0,0.5,34,36.0,neutral,0.8380967974662781,english,Mixed/Urban,sadness,0.08131696283817291,0.04122233763337135,0.008858692832291126,0.8032444715499878,0.02713962271809578,0.02158062346279621
threads,post,,Kecik2 Budak tak bersalah ni dilatih jadi macai dapig.,,neutral,2025-12-15 23:02:23+00:00,33,0,1,0,0.5,34,36.0,neutral,0.8206832408905029,english,Mixed/Urban,anger,0.32458388805389404,0.021914344280958176,0.08828196674585342,0.05944378674030304,0.21524934470653534,0.032757122069597244
threads,post,,Ni dewan sekolah sjkc dan disewa oleh Dap utk event mereka.. apa kaitan dgn Kpm Fadhlina haaa mangkuk.. taktau hujung cerita nk viralkan.. tak penah tgk ke org luar sewa dewan sekolah ?,,neutral,2025-12-16 00:36:25+00:00,8,0,9,0,0.5,17,35.0,neutral,0.8511900901794434,english,Mixed/Urban,surprise,0.010479987598955631,0.03990212455391884,0.014576153829693794,0.027736308053135872,0.02805100567638874,0.8182745575904846
threads,post,,Munafik namanya...😊🤭🤭🤭,,positive,2025-05-23 15:02:39+00:00,28,0,1,0,0.979836082458496,29,31.0,positive,0.9327869415283203,english,Mixed/Urban,love,0.025068208575248718,0.019006943330168724,0.04726463556289673,0.017305146902799606,0.749267041683197,0.02566862478852272
threads,post,,"M - Mama
A - Azizah
D - Daddy
A - Anwar
N - Nurul
I - Izzah",,neutral,2025-05-25 01:28:46+00:00,27,0,1,0,0.5,28,30.0,neutral,0.7615822553634644,english,Mixed/Urban,love,0.031272660940885544,0.012529744766652584,0.026606392115354538,0.034641578793525696,0.7812297940254211,0.020727908238768578
threads,post,,"Faiz dijemput ceramah.. pengetua ditukar.

Knpe pemimpin DAP boleh plak?",,negative,2025-12-16 01:15:43+00:00,29,0,0,0,0.03232240676879883,29,29.0,negative,0.8922586441040039,multilingual,Unknown,no_clear_emotion,0.03717031329870224,0.0158856138586998,0.028604134917259216,0.041034866124391556,0.3221196234226227,0.0667288526892662
threads,post,,DAP PALING BENGAP DALM MALYSIA PLUS POYO,,neutral,2025-12-15 23:34:30+00:00,27,0,0,0,0.5,27,27.0,neutral,0.6567563414573669,english,Mixed/Urban,love,0.0873655304312706,0.017149455845355988,0.07775994390249252,0.023933170363307,0.5284458994865417,0.017337512224912643
threads,post,,"Semua mereka setelah ayah tiadalah,  KJ menjadi naib ketua pemuda UMNO sebelum menjadi menantu Pak Lah lagi..",,negative,2025-05-24 12:42:23+00:00,24,0,1,0,0.00048279762268066406,25,27.0,negative,0.9983906745910645,malay,Malay/Bumiputera,no_clear_emotion,0.014437866397202015,0.027712779119610786,0.023915816098451614,0.029235469177365303,0.08921889960765839,0.2770266830921173
threads,post,,Alahmdulillah.. allah tunjukkan semua segala munafik2 dan ahli2 fitnah akhirnya.. tunggu pru..,,neutral,2025-05-23 14:12:59+00:00,27,0,0,0,0.5,27,27.0,neutral,0.656058132648468,english,Mixed/Urban,no_clear_emotion,0.2782827615737915,0.022233963012695312,0.07700230926275253,0.06668786704540253,0.2400856763124466,0.03022007644176483
threads,post,,Ni perbandingan apa? Dorg pegang jawatan dalam parti setelah bapak mereka takda..ni bapak tengah jadi presiden..anak jadi timbalan Presiden..mak jadi ketua umum...ni baru nepotisme..,,neutral,2025-05-24 07:20:08+00:00,23,0,1,0,0.5,24,26.0,neutral,0.7261791825294495,english,Mixed/Urban,no_clear_emotion,0.029060807079076767,0.009747065603733063,0.018309038132429123,0.01159046869724989,0.06498987227678299,0.04487931355834007
threads,post,,"cuma kau tertinggal satu fakta paling penting,srmus anak2 diatas mendpt kuasa selepas bapak2 mereka bersara kecuali anak bang non...dan takde siapa yg diatas ni pegang jwtn no.2 parti masa bapak mereka pegang jwtn PM dan Presiden parti!..dan yg merstib dsn berzikir pasal kroni dan nepotisme adalh idols hebat sepanjang zaman walanon.Allah Maha Besar.Dia pertontonkn siapakh idola kalian ini.kami tak perlu tabur fitnah pun.kami hanya mkn popcorn.",,negative,2025-05-24 08:19:57+00:00,20,0,1,0,0.0005065441131592019,21,23.0,negative,0.9983115196228027,malay,Malay/Bumiputera,surprise,0.02351330779492855,0.052363209426403046,0.014572469517588615,0.04229848459362984,0.04175121709704399,0.5577326416969299
threads,post,,Tgh tggu dr akmal umum kuar UMNO,,positive,2025-12-26 08:39:22+00:00,14,0,2,0,0.8417826101183891,16,20.0,positive,0.47260870039463043,multilingual,Unknown,love,0.04940130189061165,0.014831018634140491,0.046988632529973984,0.027969565242528915,0.4663560688495636,0.024387340992689133
threads,post,,"Naik dengan  undian, bukan guna kabel ayah dia pun.  nepotisme juga?",,negative,2025-05-24 02:18:48+00:00,11,0,3,0,0.00048551559448239967,14,20.0,negative,0.9983816146850586,malay,Malay/Bumiputera,no_clear_emotion,0.050279680639505386,0.02155047468841076,0.024762261658906937,0.028733327984809875,0.1757953017950058,0.06104889139533043
threads,post,,puak2 nepotism nie bodo sgt...dia igt rakyat nie bodo kot...haha...banding benda benda yg bkn sama cm parti keluarga nie,,neutral,2025-05-23 19:20:39+00:00,20,0,0,0,0.5,20,20.0,neutral,0.7347345352172852,english,Mixed/Urban,love,0.2529538571834564,0.023972874507308006,0.06409964710474014,0.06139195337891579,0.40634220838546753,0.03204115480184555
threads,post,,"tak nmpk mslhnya... sb izzah mmg berwibawa.. dia naik bkn krn anwar, tp dia naik krn kebolehan yg sdh mmg terserlah, di peringkat antbgsa apalagi peringkat malaysia sndri.
dia turut mjadi mangsa dr kezaliman mader thdp anwar dlu, yg mjadi asbab maraknya smgt perjuangannya membina negara. 

lainlah klu dia popular krn anwar. tetiba skrg plk kau nmpk dua popular krn anwar. dia x salah, mata kau lah salah",,negative,2025-05-24 20:21:45+00:00,1,0,6,0,0.0005026280879974476,7,19.0,negative,0.9983245730400085,malay,Malay/Bumiputera,surprise,0.017171941697597504,0.12984180450439453,0.028114644810557365,0.02152729034423828,0.026727618649601936,0.6738508939743042
threads,post,,Kuiz lama akhirnya terjawab,,neutral,2025-05-24 13:08:48+00:00,19,0,0,0,0.5,19,19.0,neutral,0.7650931477546692,english,Mixed/Urban,love,0.09325531125068665,0.029546258971095085,0.12111444026231766,0.03625161945819855,0.4958452582359314,0.022465649992227554
threads,post,,"Sapa berani ambil tindakan kepada ADUN DAP... 
Hilang undi nanti... 
Silap-silap hilang kerajaan negeri... 
Don't play play...",,negative,2026-04-22 10:04:46+00:00,8,0,3,0,0.0004956364631653054,11,17.0,negative,0.9983478784561157,malay,Malay/Bumiputera,sadness,0.07776178419589996,0.15545101463794708,0.01078914012759924,0.6677847504615784,0.027502933517098427,0.04066719487309456
threads,post,,"DAP LAHANAT...
TOLAK KELAUT JER...
TAHNIAH RAKYAT SABAH...SEMENANJUNG BILA LAGI...BANGKIT RAKYAT MALAYSIA HUMBANKAN UMDAP...",,negative,2025-12-16 00:48:49+00:00,17,0,0,0,0.022203102707862854,17,17.0,negative,0.9259896576404572,multilingual,Unknown,no_clear_emotion,0.09451240301132202,0.044812027364969254,0.04742187634110451,0.054333336651325226,0.3200409412384033,0.09600917994976044
