Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,sentiment_label,sentiment_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,comment,7603738061704350994_comment_9,Data kajian bole dimanupulasi oleh menteri wilayah,neutral,2026-02-08 10:42:19.262683,5,0,0,0,0.5,5,neutral,0.8689063787460327,fear,0.0005069882608950138,0.9949991703033447,0.0017480747774243355,0.0017143693985417485,0.00018209866539109498,0.0008493767818436027
tiktok,comment,7603738061704350994_comment_10,Setuju baru je ambil jawatan bukan buat kerja untuk rakyat tapi buat benda utk parti DAP kuasai kubu kuat sebelum PRU sbb madani akan ditolak rakyat,neutral,2026-02-08 10:42:19.262693,8,0,0,0,0.2,8,negative,0.996056318283081,anger,0.47340667247772217,0.028317401185631752,0.02164781652390957,0.4723062217235565,0.0018390591721981764,0.0024828342720866203
tiktok,comment,7603738061704350994_comment_12,Terima kasih YB,neutral,2026-02-08 10:42:19.262712,19,0,0,0,0.8,19,positive,0.9209293127059937,happy,0.049905627965927124,0.01931096613407135,0.7457760572433472,0.034728698432445526,0.14758539199829102,0.0026932177133858204
tiktok,comment,7603738061704350994_comment_13,Umno sudah tidak wujud..,neutral,2026-02-08 10:42:19.262722,3,0,0,0,0.2,3,negative,0.9950863718986511,happy,0.12436018884181976,0.02761748805642128,0.7908646464347839,0.0392196960747242,0.015927186235785484,0.002010798081755638
tiktok,comment,7603738061704350994_comment_14,boleh tutup kedai judi !!,neutral,2026-02-08 10:42:19.262731,1,0,0,0,0.5,1,neutral,0.9936665892601013,happy,0.25048592686653137,0.13556988537311554,0.4076032340526581,0.06824788451194763,0.12322334945201874,0.014869732782244682
tiktok,comment,7603738061704350994_comment_15,tolak phbn!,neutral,2026-02-08 10:42:19.262739,8,0,0,0,0.5,8,neutral,0.83829665184021,happy,0.05983293056488037,0.027453389018774033,0.8566797971725464,0.016043832525610924,0.039098456501960754,0.0008914939244277775
tiktok,comment,7603738061704350994_comment_16,untuk apa kajian😂😂😂.. patot la motorsikal isi diesel,neutral,2026-02-08 10:42:19.262748,1,0,0,0,0.2,1,negative,0.7294836044311523,anger,0.7421130537986755,0.021757015958428383,0.14287656545639038,0.07843345403671265,0.013456557877361774,0.001363283023238182
tiktok,comment,7603738061704350994_comment_17,"Undi pas lepas ini,kita tgk plak cara mereka",neutral,2026-02-08 10:42:19.262757,0,0,0,0,0.8,0,positive,0.9584384560585022,surprise,0.05945665016770363,0.044624704867601395,0.0570325031876564,0.005415511783212423,0.003577840980142355,0.8298928141593933
tiktok,comment,7603738061704350994_comment_18,Setuju YB Timbalan 👍👍👍,neutral,2026-02-08 10:42:19.262802,3,0,0,0,0.8,3,positive,0.9932089447975159,happy,0.0003774003707803786,0.00033502496080473065,0.9981184005737305,0.0006565469084307551,0.00045459726243279874,5.792155207018368e-05
tiktok,comment,7603738061704350994_comment_19,allah maha besar,neutral,2026-02-08 10:42:19.262815,0,0,0,0,0.8,0,positive,0.8674595355987549,happy,0.1869780272245407,0.07024350017309189,0.49821776151657104,0.06527397781610489,0.16692785918712616,0.012358968146145344
tiktok,comment,7603738061704350994_comment_20,"dia orang nak menguasai bandar, bangkit melayu, sedarlah bersatu kita.",neutral,2026-02-08 10:42:19.262824,0,0,0,0,0.2,0,negative,0.9959476590156555,anger,0.8218867778778076,0.107784703373909,0.026339605450630188,0.039171695709228516,0.0017954061040654778,0.0030217592138797045
tiktok,comment,7603738061704350994_comment_21,umno DH lupa kot.!?😅,neutral,2026-02-08 10:42:19.262833,0,0,0,0,0.2,0,negative,0.9964620471000671,anger,0.5640538930892944,0.00595033960416913,0.05399579554796219,0.3671104907989502,0.007826035842299461,0.0010634706122800708
tiktok,comment,7603738061704350994_comment_22,betul apa yg dinyatakan oleh TITM..semua rakyat kena bangkit bantah Pilihanraya PBT Putrajaya..,neutral,2026-02-08 10:42:19.262840,0,0,0,0,0.2,0,negative,0.9733036160469055,anger,0.8856943845748901,0.03379221633076668,0.013541214168071747,0.06394792348146439,0.001388697186484933,0.0016354793915525079
tiktok,comment,7603738061704350994_comment_23,rakyat malaysia tolak dap dalam pru16,neutral,2026-02-08 10:42:19.262852,0,0,0,0,0.2,0,negative,0.9947235584259033,fear,0.1599460244178772,0.8129225373268127,0.004570073448121548,0.019935915246605873,0.0013865272048860788,0.0012388479663059115
tiktok,comment,7603738061704350994_comment_24,ayat simple tak berbelit mcm sorang tu. terbaik yb,neutral,2026-02-08 10:42:19.262858,0,0,0,0,0.8,0,positive,0.7555752396583557,anger,0.7526390552520752,0.020698966458439827,0.16249904036521912,0.055326979607343674,0.005724525544792414,0.0031114178709685802
tiktok,comment,7603738061704350994_comment_26,ingat pesan orang2 lama.,neutral,2026-02-08 10:42:19.262869,1,0,0,0,0.5,1,neutral,0.918026864528656,anger,0.7486637234687805,0.06479392945766449,0.12205883115530014,0.04564085975289345,0.01690749265253544,0.0019350872607901692
tiktok,comment,7603738061704350994_comment_27,"Diorang da budget x bleh menang PRU, tu tg mcm2 akal diorang buat, setuju dgn Pas 👍🏽",neutral,2026-02-08 10:42:19.262874,0,0,0,0,0.8,0,positive,0.9784553647041321,happy,0.2863054573535919,0.026674598455429077,0.6564446687698364,0.018789928406476974,0.009748811833560467,0.00203649140894413
tiktok,comment,7603738061704350994_comment_28,tetbaik dato Sri alhamdulillah,neutral,2026-02-08 10:42:19.262879,0,0,0,0,0.8,0,positive,0.9890220165252686,happy,0.008987941779196262,0.005772472824901342,0.9668363928794861,0.015787333250045776,0.0012917732819914818,0.001324216602370143
tiktok,comment,7603738061704350994_comment_29,YB ni tahu bercakap saje,neutral,2026-02-08 10:42:19.262884,0,0,0,0,0.5,0,neutral,0.9370289444923401,anger,0.7621915936470032,0.04751574993133545,0.11899136006832123,0.050384774804115295,0.010478110052645206,0.01043843012303114
tiktok,comment,7603738061704350994_comment_30,"awat mcm depa kalut sangat nk buat, ada udang di sebalik mee ka?",neutral,2026-02-08 10:42:19.262890,0,0,0,0,0.2,0,negative,0.9933284521102905,anger,0.9184087514877319,0.06343931704759598,0.00348059949465096,0.00867620948702097,0.0020973621867597103,0.0038978338707238436
tiktok,comment,7603738061704350994_comment_31,agenda dap menguasai bandar,neutral,2026-02-08 10:42:19.262895,0,0,0,0,0.2,0,negative,0.993584930896759,happy,0.16264905035495758,0.03683694824576378,0.6988871097564697,0.02359226532280445,0.07692760229110718,0.0011070703621953726
tiktok,comment,7603738061704350994_comment_32,Agenda depa nk jadi menteri wilayah sbb nk buat pilihanraya pbt nie la…jeng sungguh laaa,neutral,2026-02-08 10:42:19.262901,0,0,0,0,0.2,0,negative,0.9960259199142456,fear,0.0006158933392725885,0.9940096139907837,0.0023187887854874134,0.0016424879431724548,0.0001539314107503742,0.0012592887505888939
tiktok,comment,7603738061704350994_comment_33,PHDAP MMG BAARUAA,neutral,2026-02-08 10:42:19.262907,0,0,0,0,0.5,0,neutral,0.9831468462944031,happy,0.04983358457684517,0.005130155012011528,0.9111460447311401,0.02768615260720253,0.005841433070600033,0.00036266635288484395
tiktok,comment,7603738061704350994_comment_34,"YA Allah, limpahkanlah rahmat keselamatan dan berkat kepada penghulu kami Nabi Muhammad saw, cahaya segala zat dan rahsia yang mengalir pada seluruh nama dan sifat, Amin YA RABB 🤲🤲🤲🤲🤲🤲🤲
semoga BANGSAKU MELAYU MALAYSIAKU tercinta dan UMAT ISLAM SENTIASA BERADA DALAM RAHMAT KASIH SAYANG KESELAMATAN ALLAH SWT DUNIA AKHIRAT MENJADI PEDANG ALLAH MEMBELA KEBENARAN-MU YA RABB, AMIN YA RABB 🤲🤲🤲🤲🤲🤲🤲",neutral,2026-02-08 10:42:19.262912,0,0,0,0,0.8,0,positive,0.9967414736747742,love,0.0009109203238040209,0.00025250070029869676,0.0065087322145700455,0.0004416252486407757,0.9916287660598755,0.0002574194222688675
tiktok,comment,7603738061704350994_comment_35,org pas terlalu hormat dgn lawannya. dari dulu lagi. tapi cubalah serang direct. enemy dh buat dari dulu cuma pas terlalu baik,neutral,2026-02-08 10:42:19.262918,1,0,0,0,0.2,1,negative,0.9963257908821106,fear,0.015022940933704376,0.9756121635437012,0.0034379081334918737,0.004699471406638622,0.0007365215569734573,0.0004910820280201733
tiktok,comment,7603738061704350994_comment_36,kerajaan madani gagal😡😡😡,neutral,2026-02-08 10:42:19.262924,2,0,0,0,0.2,2,negative,0.9927752017974854,happy,0.09977488219738007,0.011184477247297764,0.6394978761672974,0.24732033908367157,0.001490473048761487,0.0007319780997931957
tiktok,comment,7603738061704350994_comment_37,ketiii masuk9x,neutral,2026-02-08 10:42:19.262930,0,0,0,0,0.5,0,neutral,0.8628263473510742,happy,0.1925150603055954,0.09618494659662247,0.46519771218299866,0.1080498918890953,0.10318456590175629,0.03486774116754532
tiktok,comment,7603738061704350994_comment_38,👍👍👍,neutral,2026-02-08 10:42:19.262935,0,0,0,0,0.5,0,neutral,0.7810688614845276,happy,0.09471062570810318,0.07518038153648376,0.6308504939079285,0.08880402147769928,0.07375340163707733,0.03670099005103111
tiktok,comment,7603738061704350994_comment_41,assalammualaikum.. MB saya nak buat operasi besar²hal dadah di Kelantan..,neutral,2026-02-08 10:42:19.262951,1,0,0,0,0.2,1,negative,0.5824388265609741,anger,0.8707503080368042,0.09805049002170563,0.003422306152060628,0.021221645176410675,0.0015131745021790266,0.00504206633195281
tiktok,comment,7603738061704350994_comment_42,kenapa nk gunakan UIA … kenapa tak guna pihak lain ?…,neutral,2026-02-08 10:42:19.262957,0,0,0,0,0.2,0,negative,0.994461178779602,surprise,0.3528614044189453,0.050187889486551285,0.01516144722700119,0.021522654220461845,0.005186100956052542,0.5550804734230042
tiktok,comment,7603738061704350994_comment_43,Adoiiii....Kenapa buat statement...???,neutral,2026-02-08 10:42:19.262962,0,0,0,0,0.2,0,negative,0.7964743375778198,anger,0.9213929176330566,0.011952308937907219,0.02184956893324852,0.032107874751091,0.004914432298392057,0.007782917469739914
tiktok,comment,7603738061704350994_comment_44,Fahmi kau baca mcm tu kita org baca lain …,neutral,2026-02-08 10:42:19.262967,0,0,0,0,0.2,0,negative,0.9920088052749634,love,0.2648809254169464,0.007143925875425339,0.05894346535205841,0.012613567523658276,0.6438348293304443,0.012583266012370586
tiktok,comment,7603738061704350994_comment_45,betul laa tu kajian diaorg gunakan UIA korang paham2 dh laaa .. matlamat nk menghalalkan cara ..,neutral,2026-02-08 10:42:19.262973,0,0,0,0,0.8,0,positive,0.7590585947036743,anger,0.9264493584632874,0.044522155076265335,0.006086624693125486,0.017964715138077736,0.0019341877195984125,0.0030429481994360685
tiktok,comment,7603738061704350994_comment_46,🤣🤣🤣,neutral,2026-02-08 10:42:19.262978,0,0,0,0,0.5,0,neutral,0.7810688614845276,happy,0.09549662470817566,0.042240336537361145,0.5905735492706299,0.042532894760370255,0.22384493052959442,0.005311602260917425
tiktok,comment,7603738061704350994_comment_47,🥰👍👍👍,neutral,2026-02-08 10:42:19.262984,0,0,0,0,0.5,0,neutral,0.7810688614845276,happy,0.03417695313692093,0.008610270917415619,0.8647194504737854,0.014170912094414234,0.07779903709888458,0.0005234412383288145
tiktok,comment,7603738061704350994_comment_48,👍👍👍👍👍👍,neutral,2026-02-08 10:42:19.262990,0,0,0,0,0.5,0,neutral,0.7810688614845276,happy,0.0006106382352299988,0.00036993695539422333,0.9970792531967163,0.0008143104496411979,0.0009353426867164671,0.00019055366283282638
tiktok,comment,7603738061704350994_comment_49,👍,neutral,2026-02-08 10:42:19.262995,0,0,0,0,0.5,0,neutral,0.7810688614845276,love,0.10622011125087738,0.031404100358486176,0.36567816138267517,0.030213775113224983,0.46521684527397156,0.001267039217054844
tiktok,comment,7603738061704350994_comment_51,🥰🥰🥰,neutral,2026-02-08 10:42:19.263008,0,0,0,0,0.5,0,neutral,0.7810688614845276,happy,0.03814731538295746,0.025032054632902145,0.7532755732536316,0.022916335612535477,0.15616914629936218,0.004459653049707413
tiktok,comment,7603738061704350994_comment_53,x yah pergi jauh..tgok dkt singapura jerk..,neutral,2026-02-08 10:42:19.263019,1,0,0,0,0.5,1,neutral,0.9911210536956787,fear,0.370541512966156,0.41752341389656067,0.08564108610153198,0.10339447855949402,0.008236131630837917,0.01466350257396698
tiktok,comment,7603738061704350994_comment_54,",",neutral,2026-02-08 10:42:19.263025,0,0,0,0,0.5,0,neutral,0.7637177109718323,happy,0.13175994157791138,0.27774426341056824,0.4019487202167511,0.03715493530035019,0.14329975843429565,0.008092302829027176
tiktok,comment,7603738061704350994_comment_55,eksport bavii,neutral,2026-02-08 10:42:19.263031,0,0,0,0,0.5,0,neutral,0.9613797068595886,happy,0.21491213142871857,0.15878945589065552,0.30969947576522827,0.09232039749622345,0.1329631209373474,0.09131542593240738
tiktok,comment,7603738061704350994_comment_56,Bangkit Umat Islam Tolak Pilihan Raya Bandar,neutral,2026-02-08 10:42:19.263036,0,0,0,0,0.5,0,neutral,0.9918340444564819,sadness,0.1271502822637558,0.014625227078795433,0.04717487469315529,0.8096565008163452,0.0007487715338356793,0.0006443903548642993
tiktok,post,7604304930056211720,Pilihanraya PBT #pilihanraya #pbt #dap #pn #uah,neutral,2026-02-08 10:42:19.263275,22,4,2,240,0.5,30,neutral,0.9897478818893433,happy,0.1569080650806427,0.12279005348682404,0.42160189151763916,0.13787783682346344,0.12920954823493958,0.03161264955997467
tiktok,post,7603717081376361744,"Fahmi kesal ada pihak pertikai keupayaan Universiti Islam Antarabangsa laksana kajian berhubung kebolehlaksanaan pilihan raya PBT, Datuk Bandar Kuala Lumpur

@fahmi.fadzil 
@komunikasi_gov
#BernamaNews 
#UIAM 
#PBT",neutral,2026-02-08 10:42:19.845834,75,3,3,1718,0.8,98,positive,0.9918237328529358,anger,0.3728998899459839,0.1646159440279007,0.18806509673595428,0.26619571447372437,0.0025077343452721834,0.005715564824640751
tiktok,post,7318226950630280449,Lama tu 47 tahun. #reko #malaysia #politik,neutral,2026-02-08 10:42:45.856974,4658,529,510,56600,0.2,6263,negative,0.9943751096725464,happy,0.20888133347034454,0.09130356460809708,0.4023475646972656,0.2811989486217499,0.012892866507172585,0.003375811269506812
tiktok,comment,7318226950630280449_comment_0,kita bumiputra kena sama2 tegas jaga negara ni,neutral,2026-02-08 10:42:46.197153,154,0,0,0,0.2,154,negative,0.9941404461860657,anger,0.5753226280212402,0.07479619234800339,0.2151722013950348,0.13011962175369263,0.003989276476204395,0.0006001096917316318
tiktok,comment,7318226950630280449_comment_1,kena ingat tragedi 135 sebab pbt,neutral,2026-02-08 10:42:46.197192,113,0,0,0,0.5,113,neutral,0.9839978218078613,sadness,0.09936424344778061,0.014015888795256615,0.006058887112885714,0.8766069412231445,0.0014621028676629066,0.0024918809067457914
tiktok,comment,7318226950630280449_comment_2,"Peh, dari dulu lagi ea dia nk sgt buat... Dtg dri masa depan",neutral,2026-02-08 10:42:46.197200,0,0,0,0,0.2,0,negative,0.7721764445304871,happy,0.016838407143950462,0.003342847805470228,0.971850574016571,0.0021683736704289913,0.0021452256478369236,0.003654623404145241
tiktok,comment,7318226950630280449_comment_3,sangat bahaya,neutral,2026-02-08 10:42:46.197205,0,0,0,0,0.2,0,negative,0.8728810548782349,anger,0.47581446170806885,0.2160346657037735,0.0770997628569603,0.030699800699949265,0.1873549520969391,0.01299627311527729
tiktok,comment,7318226950630280449_comment_4,kekal mansuhkan,neutral,2026-02-08 10:42:46.197211,68,0,0,0,0.5,68,neutral,0.9808076024055481,happy,0.22877198457717896,0.21226240694522858,0.2727539837360382,0.09424103051424026,0.13167239725589752,0.06029821187257767
tiktok,comment,7318226950630280449_comment_5,Utk apa pilihanraya PBT ni?,neutral,2026-02-08 10:42:46.197217,30,0,0,0,0.5,30,neutral,0.9120851159095764,anger,0.8562856316566467,0.02379036135971546,0.055217135697603226,0.053556013852357864,0.007617529947310686,0.003533407812938094
tiktok,comment,7318226950630280449_comment_6,harap tidak di lakukan..tolonglah.. mereka semua Nak kuasa,neutral,2026-02-08 10:42:46.197248,52,0,0,0,0.2,52,negative,0.9904612898826599,surprise,0.023147502914071083,0.3531849980354309,0.00914928037673235,0.00861449632793665,0.0008628572686575353,0.6050409078598022
tiktok,comment,7318226950630280449_comment_7,lesen perniagaan tu PBT yg ada kuasa.. sbb tu lah beriya diorg nak kuasai PBT,neutral,2026-02-08 10:42:46.197255,50,0,0,0,0.2,50,negative,0.9946042895317078,anger,0.8284854292869568,0.07369126379489899,0.050276435911655426,0.02676529996097088,0.0027556181885302067,0.01802597939968109
tiktok,comment,7318226950630280449_comment_8,no PBT,neutral,2026-02-08 10:42:46.197259,0,0,0,0,0.5,0,neutral,0.8979496359825134,happy,0.18843133747577667,0.20318037271499634,0.42458510398864746,0.06833875179290771,0.08110883831977844,0.034355614334344864
tiktok,comment,7318226950630280449_comment_9,Kekalkan mansuh!,neutral,2026-02-08 10:42:46.197264,0,0,0,0,0.2,0,negative,0.5807600617408752,happy,0.1954520046710968,0.12928861379623413,0.46101486682891846,0.04455503076314926,0.16645444929599762,0.003234988311305642
tiktok,comment,7318226950630280449_comment_10,sudah2 la semua benda nk lalu politician. letihhhhhh,neutral,2026-02-08 10:42:46.197268,8,0,0,0,0.2,8,negative,0.9966014623641968,happy,0.05811775475740433,0.09217314422130585,0.6866407990455627,0.12660528719425201,0.004988158121705055,0.031474824994802475
tiktok,comment,7318226950630280449_comment_11,sbb tu DAP nk jugak pilihan raya PBT..sbb nk kuasai bandar2 besar,neutral,2026-02-08 10:42:46.197273,18,0,0,0,0.8,18,positive,0.6300187706947327,happy,0.1082703098654747,0.02077571302652359,0.8379992246627808,0.026552068069577217,0.0018703168025240302,0.004532341379672289
tiktok,comment,7318226950630280449_comment_12,betul,neutral,2026-02-08 10:42:46.197277,1,0,0,0,0.8,1,positive,0.6958810687065125,anger,0.2781241238117218,0.1796780526638031,0.2221788913011551,0.12872174382209778,0.1058356761932373,0.0854615569114685
tiktok,comment,7318226950630280449_comment_13,"sudah tiada istilah adil skrng ..
hingga hujung takkan ada adil",neutral,2026-02-08 10:42:46.197282,0,0,0,0,0.2,0,negative,0.9566444754600525,happy,0.08000453561544418,0.00515296496450901,0.8541834950447083,0.050566576421260834,0.0051023331470787525,0.004990111570805311
tiktok,comment,7318226950630280449_comment_14,ok faham,neutral,2026-02-08 10:42:46.197286,0,0,0,0,0.5,0,neutral,0.9706618189811707,happy,0.08290248364210129,0.031057456508278847,0.8615283966064453,0.018111107870936394,0.005130755715072155,0.0012697027996182442
tiktok,comment,7318226950630280449_comment_15,aku dah agak dah..MMG untuk geng dia,neutral,2026-02-08 10:42:46.197290,0,0,0,0,0.5,0,neutral,0.9097432494163513,happy,0.0009223660454154015,0.0002788214187603444,0.9877403378486633,0.0008053774363361299,0.010218924842774868,3.4159420465584844e-05
tiktok,comment,7318226950630280449_comment_16,dee a pee sila hadam...,neutral,2026-02-08 10:42:46.197295,7,0,0,0,0.2,7,negative,0.7172368168830872,anger,0.7086381912231445,0.01768598146736622,0.16337712109088898,0.09255436062812805,0.01671619899570942,0.001028275117278099
tiktok,comment,7318226950630280449_comment_17,well said sir,neutral,2026-02-08 10:42:46.197300,1,0,0,0,0.8,1,positive,0.8739879727363586,happy,0.18454903364181519,0.1627282202243805,0.3064177334308624,0.0733451247215271,0.19360195100307465,0.07935793697834015
tiktok,comment,7318226950630280449_comment_18,tu pun rmai lg x kisah kesannya pd perpaduan kaum dan jurang perkauman.,neutral,2026-02-08 10:42:46.197304,0,0,0,0,0.2,0,negative,0.9651476740837097,happy,0.07731116563081741,0.00224098889157176,0.6216421127319336,0.2615925073623657,0.03701501339673996,0.00019822096510324627
tiktok,comment,7318226950630280449_comment_19,Pokoknya rakyat kena tolak PBT habis2san,neutral,2026-02-08 10:42:46.197309,13,0,0,0,0.2,13,negative,0.9939566850662231,anger,0.6995593905448914,0.06929794698953629,0.02105027250945568,0.2065335363149643,0.0016574785113334656,0.0019013427663594484
tiktok,comment,7318226950630280449_comment_20,PBT dibuat utk satu kaum saja berkuasa,neutral,2026-02-08 10:42:46.197313,4,0,0,0,0.8,4,positive,0.8850583434104919,anger,0.918674111366272,0.042717400938272476,0.011695274151861668,0.02027812786400318,0.0019412649562582374,0.00469377264380455
tiktok,comment,7318226950630280449_comment_21,mengjahanam kan duit rakyat......,neutral,2026-02-08 10:42:46.197318,1,0,0,0,0.2,1,negative,0.991238534450531,anger,0.5184018611907959,0.013394913636147976,0.02686258591711521,0.4356384575366974,0.003355433465912938,0.0023467072751373053
tiktok,comment,7318226950630280449_comment_22,jangan iktiraf je la wakil diorg semua jgn terima kalau meeting ke apa,neutral,2026-02-08 10:42:46.197322,1,0,0,0,0.2,1,negative,0.9962905645370483,anger,0.8170694708824158,0.10945146530866623,0.019269166514277458,0.0367002934217453,0.008464999496936798,0.009044491685926914
tiktok,comment,7318226950630280449_comment_23,tak perlu pon. majlis daerah dan dewan bandaraya dah ada kot,neutral,2026-02-08 10:42:46.197327,1,0,0,0,0.5,1,neutral,0.952380895614624,anger,0.6495524644851685,0.13788504898548126,0.08141164481639862,0.11917217075824738,0.005744067952036858,0.0062346686609089375
tiktok,comment,7318226950630280449_comment_24,Cha sile dok diam,neutral,2026-02-08 10:42:46.197331,1,0,0,0,0.5,1,neutral,0.6690801978111267,happy,0.12257428467273712,0.038035355508327484,0.6806098222732544,0.03391769528388977,0.12415573745965958,0.0007071261061355472
tiktok,comment,7318226950630280449_comment_25,Pilihanraya PBT tidak berpelembagaan,neutral,2026-02-08 10:42:46.197336,1,0,0,0,0.2,1,negative,0.9612718224525452,anger,0.40336552262306213,0.11088617891073227,0.29802072048187256,0.18032483756542206,0.003480358049273491,0.003922260832041502
tiktok,comment,7318226950630280449_comment_26,Ramai acc owner mcm ni kena suspensed sbb citer pasal benda ni..risau,neutral,2026-02-08 10:42:46.197340,1,0,0,0,0.2,1,negative,0.99483722448349,fear,0.34744030237197876,0.40579649806022644,0.14787878096103668,0.09521786868572235,0.002030057366937399,0.001636394066736102
tiktok,comment,7318226950630280449_comment_27,NO PBT,neutral,2026-02-08 10:42:46.197344,1,0,0,0,0.5,1,neutral,0.9482161998748779,happy,0.1702413558959961,0.20097976922988892,0.38659653067588806,0.06510033458471298,0.10490166395902634,0.0721803680062294
tiktok,comment,7318226950630280449_comment_28,NED boleh bagi duit.,neutral,2026-02-08 10:42:46.197348,0,0,0,0,0.5,0,neutral,0.8728132247924805,happy,0.14477798342704773,0.03287810832262039,0.723493754863739,0.03231548145413399,0.06350447982549667,0.0030302114319056273
tiktok,comment,7318226950630280449_comment_29,jangan harap Kami mahu benarkan Pilihan Raya PBT,neutral,2026-02-08 10:42:46.197352,22,0,0,0,0.8,22,positive,0.9929776787757874,happy,0.0009816087549552321,0.0016909167170524597,0.9910135865211487,0.000532531994394958,0.0003638092312030494,0.0054174624383449554
tiktok,comment,7318226950630280449_comment_30,BANDAR AKAN DIKUASAI 💯,neutral,2026-02-08 10:42:46.197357,15,0,0,0,0.5,15,neutral,0.9753028154373169,happy,0.0030102203600108624,0.013467622920870781,0.9557760953903198,0.0032975925132632256,0.00030478640110231936,0.024143660441040993
tiktok,comment,7318226950630280449_comment_31,Mereka nak tragedi berulang ke?,neutral,2026-02-08 10:42:46.197362,12,0,0,0,0.5,12,neutral,0.7042279839515686,happy,0.25449949502944946,0.052947595715522766,0.5658236742019653,0.10947652161121368,0.016072183847427368,0.001180437277071178
tiktok,comment,7318226950630280449_comment_32,itu yg dapig nak,neutral,2026-02-08 10:42:46.197366,4,0,0,0,0.2,4,negative,0.9858996272087097,happy,0.13543562591075897,0.04762592166662216,0.5181449055671692,0.02704543061554432,0.2451615184545517,0.02658664993941784
tiktok,comment,7318226950630280449_comment_33,Maaf tanya. Tak boleh ke bangsa melayu yg menetap di bandar dftr undi di bandar?,neutral,2026-02-08 10:42:46.197371,2,0,0,0,0.2,2,negative,0.994750440120697,anger,0.6163014769554138,0.13383950293064117,0.14913490414619446,0.07790996134281158,0.004195540212094784,0.018618635833263397
tiktok,comment,7318226950630280449_comment_34,Ada udang disebalik batu,neutral,2026-02-08 10:42:46.197376,2,0,0,0,0.5,2,neutral,0.9527969360351562,anger,0.41071897745132446,0.11481638252735138,0.23321761190891266,0.04650755599141121,0.1928814798593521,0.0018579453462734818
