Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,engagement_score,author,author_followers
tiktok,comment,7659335134696574216_comment_0,[Sticker],https://www.tiktok.com/@atiqahmohamad89/video/7659335134696574216,7659335134696574216,neutral,2026-07-08T19:24:58.096398+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659335134696574216_comment_1,[Sticker],https://www.tiktok.com/@atiqahmohamad89/video/7659335134696574216,7659335134696574216,neutral,2026-07-08T19:24:58.096442+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659066064386493716_comment_0,[Sticker],https://www.tiktok.com/@cikgumala_johor/video/7659066064386493716,7659066064386493716,neutral,2026-07-08T19:24:58.413046+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659066064386493716_comment_1,[Sticker],https://www.tiktok.com/@cikgumala_johor/video/7659066064386493716,7659066064386493716,neutral,2026-07-08T19:24:58.413071+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7646990578537975058_comment_0,[Sticker],https://www.tiktok.com/@k0576412/video/7646990578537975058,7646990578537975058,neutral,2026-07-08T19:24:58.735859+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7646990578537975058_comment_1,[Sticker],https://www.tiktok.com/@k0576412/video/7646990578537975058,7646990578537975058,neutral,2026-07-08T19:24:58.735891+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7660057427072634132_comment_0,[Sticker],https://www.tiktok.com/@cikgumala_johor/video/7660057427072634132,7660057427072634132,neutral,2026-07-08T19:24:59.048939+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7660057427072634132_comment_1,[Sticker],https://www.tiktok.com/@cikgumala_johor/video/7660057427072634132,7660057427072634132,neutral,2026-07-08T19:24:59.048969+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7582529428765297927_comment_0,[Sticker],https://www.tiktok.com/@milyra_syah/video/7582529428765297927,7582529428765297927,neutral,2026-07-08T19:24:59.361390+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7582529428765297927_comment_1,[Sticker],https://www.tiktok.com/@milyra_syah/video/7582529428765297927,7582529428765297927,neutral,2026-07-08T19:24:59.361420+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659228305262169351_comment_0,[Sticker],https://www.tiktok.com/@man.intan5/video/7659228305262169351,7659228305262169351,neutral,2026-07-08T19:24:59.677734+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659228305262169351_comment_1,[Sticker],https://www.tiktok.com/@man.intan5/video/7659228305262169351,7659228305262169351,neutral,2026-07-08T19:24:59.677782+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7561467456745655608_comment_0,[Sticker],https://www.tiktok.com/@kdms713/video/7561467456745655608,7561467456745655608,neutral,2026-07-08T19:24:59.992973+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7561467456745655608_comment_1,[Sticker],https://www.tiktok.com/@kdms713/video/7561467456745655608,7561467456745655608,neutral,2026-07-08T19:24:59.992998+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7639070285039144214_comment_0,[Sticker],https://www.tiktok.com/@user3473688006951/video/7639070285039144214,7639070285039144214,neutral,2026-07-08T19:25:00.342270+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7639070285039144214_comment_1,[Sticker],https://www.tiktok.com/@user3473688006951/video/7639070285039144214,7639070285039144214,neutral,2026-07-08T19:25:00.342298+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7647519823370423559_comment_0,[Sticker],https://www.tiktok.com/@yanaa_zioovers/video/7647519823370423559,7647519823370423559,neutral,2026-07-08T19:25:00.675349+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7647519823370423559_comment_1,[Sticker],https://www.tiktok.com/@yanaa_zioovers/video/7647519823370423559,7647519823370423559,neutral,2026-07-08T19:25:00.675386+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7625967646806510869_comment_0,[Sticker],https://www.tiktok.com/@cikgurans/video/7625967646806510869,7625967646806510869,neutral,2026-07-08T19:25:01.007576+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7625967646806510869_comment_1,[Sticker],https://www.tiktok.com/@cikgurans/video/7625967646806510869,7625967646806510869,neutral,2026-07-08T19:25:01.007613+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7595045250842791175_comment_0,[Sticker],https://www.tiktok.com/@disinigitaa/video/7595045250842791175,7595045250842791175,neutral,2026-07-08T19:25:01.321509+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7595045250842791175_comment_1,[Sticker],https://www.tiktok.com/@disinigitaa/video/7595045250842791175,7595045250842791175,neutral,2026-07-08T19:25:01.321531+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7497961858784185608_comment_0,[Sticker],https://www.tiktok.com/@yamiix50/video/7497961858784185608,7497961858784185608,neutral,2026-07-08T19:25:01.627889+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7497961858784185608_comment_1,[Sticker],https://www.tiktok.com/@yamiix50/video/7497961858784185608,7497961858784185608,neutral,2026-07-08T19:25:01.627919+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7595906995035671828_comment_0,[Sticker],https://www.tiktok.com/@_cikguhaiqal/video/7595906995035671828,7595906995035671828,neutral,2026-07-08T19:25:01.944509+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7595906995035671828_comment_1,[Sticker],https://www.tiktok.com/@_cikguhaiqal/video/7595906995035671828,7595906995035671828,neutral,2026-07-08T19:25:01.944535+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659479534051265799_comment_0,[Sticker],https://www.tiktok.com/@11sh112/video/7659479534051265799,7659479534051265799,neutral,2026-07-08T19:25:02.265836+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659479534051265799_comment_1,[Sticker],https://www.tiktok.com/@11sh112/video/7659479534051265799,7659479534051265799,neutral,2026-07-08T19:25:02.265861+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7276074294075985157_comment_0,[Sticker],https://www.tiktok.com/@titinelridlo/video/7276074294075985157,7276074294075985157,neutral,2026-07-08T19:25:02.591142+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7276074294075985157_comment_1,[Sticker],https://www.tiktok.com/@titinelridlo/video/7276074294075985157,7276074294075985157,neutral,2026-07-08T19:25:02.591183+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7607021076903644423_comment_0,[Sticker],https://www.tiktok.com/@sawitbalap_39/video/7607021076903644423,7607021076903644423,neutral,2026-07-08T19:25:02.899521+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7607021076903644423_comment_1,[Sticker],https://www.tiktok.com/@sawitbalap_39/video/7607021076903644423,7607021076903644423,neutral,2026-07-08T19:25:02.899540+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658890333714910482_comment_0,[Sticker],https://www.tiktok.com/@jesiccafrly/video/7658890333714910482,7658890333714910482,neutral,2026-07-08T19:25:03.221281+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658890333714910482_comment_1,[Sticker],https://www.tiktok.com/@jesiccafrly/video/7658890333714910482,7658890333714910482,neutral,2026-07-08T19:25:03.221305+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7551404608648645895_comment_0,[Sticker],https://www.tiktok.com/@kinaputri_/video/7551404608648645895,7551404608648645895,neutral,2026-07-08T19:25:03.532286+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7551404608648645895_comment_1,[Sticker],https://www.tiktok.com/@kinaputri_/video/7551404608648645895,7551404608648645895,neutral,2026-07-08T19:25:03.532316+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7574337810077895957_comment_0,[Sticker],https://www.tiktok.com/@amelna05/video/7574337810077895957,7574337810077895957,neutral,2026-07-08T19:25:03.926947+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7574337810077895957_comment_1,[Sticker],https://www.tiktok.com/@amelna05/video/7574337810077895957,7574337810077895957,neutral,2026-07-08T19:25:03.926970+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657037269651442965_comment_0,[Sticker],https://www.tiktok.com/@azuramanja4/video/7657037269651442965,7657037269651442965,neutral,2026-07-08T19:25:04.247051+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657037269651442965_comment_1,[Sticker],https://www.tiktok.com/@azuramanja4/video/7657037269651442965,7657037269651442965,neutral,2026-07-08T19:25:04.247087+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7638131531847945490_comment_0,[Sticker],https://www.tiktok.com/@yunaru_dua/video/7638131531847945490,7638131531847945490,neutral,2026-07-08T19:25:04.559600+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7638131531847945490_comment_1,[Sticker],https://www.tiktok.com/@yunaru_dua/video/7638131531847945490,7638131531847945490,neutral,2026-07-08T19:25:04.559623+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7298300060721368326_comment_0,[Sticker],https://www.tiktok.com/@anotherstudy21_/video/7298300060721368326,7298300060721368326,neutral,2026-07-08T19:25:04.874422+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7298300060721368326_comment_1,[Sticker],https://www.tiktok.com/@anotherstudy21_/video/7298300060721368326,7298300060721368326,neutral,2026-07-08T19:25:04.874462+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7608248251510263048_comment_0,[Sticker],https://www.tiktok.com/@jokowi_tegak_lurus2/video/7608248251510263048,7608248251510263048,neutral,2026-07-08T19:25:05.194673+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7608248251510263048_comment_1,[Sticker],https://www.tiktok.com/@jokowi_tegak_lurus2/video/7608248251510263048,7608248251510263048,neutral,2026-07-08T19:25:05.194694+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7354612611763227910_comment_0,[Sticker],https://www.tiktok.com/@mohammadsamsula58/video/7354612611763227910,7354612611763227910,neutral,2026-07-08T19:25:05.503488+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7354612611763227910_comment_1,[Sticker],https://www.tiktok.com/@mohammadsamsula58/video/7354612611763227910,7354612611763227910,neutral,2026-07-08T19:25:05.503529+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7611102709894122760_comment_0,[Sticker],https://www.tiktok.com/@fakhuma/video/7611102709894122760,7611102709894122760,neutral,2026-07-08T19:25:05.809072+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7611102709894122760_comment_1,[Sticker],https://www.tiktok.com/@fakhuma/video/7611102709894122760,7611102709894122760,neutral,2026-07-08T19:25:05.809098+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7278302772242566406_comment_0,[Sticker],https://www.tiktok.com/@ayoelandadika/video/7278302772242566406,7278302772242566406,neutral,2026-07-08T19:25:06.115721+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7278302772242566406_comment_1,[Sticker],https://www.tiktok.com/@ayoelandadika/video/7278302772242566406,7278302772242566406,neutral,2026-07-08T19:25:06.115757+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7640513335884107028_comment_0,[Sticker],https://www.tiktok.com/@beddiawbesti/video/7640513335884107028,7640513335884107028,neutral,2026-07-08T19:25:06.435498+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7640513335884107028_comment_1,[Sticker],https://www.tiktok.com/@beddiawbesti/video/7640513335884107028,7640513335884107028,neutral,2026-07-08T19:25:06.435568+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7420746313807056133_comment_0,[Sticker],https://www.tiktok.com/@widurids/video/7420746313807056133,7420746313807056133,neutral,2026-07-08T19:25:06.774988+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7420746313807056133_comment_1,[Sticker],https://www.tiktok.com/@widurids/video/7420746313807056133,7420746313807056133,neutral,2026-07-08T19:25:06.775013+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7587673950788865301_comment_0,[Sticker],https://www.tiktok.com/@pandis253/video/7587673950788865301,7587673950788865301,neutral,2026-07-08T19:25:07.090611+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7587673950788865301_comment_1,[Sticker],https://www.tiktok.com/@pandis253/video/7587673950788865301,7587673950788865301,neutral,2026-07-08T19:25:07.090634+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7599143900334329109_comment_0,[Sticker],https://www.tiktok.com/@madderih23/video/7599143900334329109,7599143900334329109,neutral,2026-07-08T19:25:07.395464+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7599143900334329109_comment_1,[Sticker],https://www.tiktok.com/@madderih23/video/7599143900334329109,7599143900334329109,neutral,2026-07-08T19:25:07.395485+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7576201035333537044_comment_0,[Sticker],https://www.tiktok.com/@ixcmtsn3cianjr/video/7576201035333537044,7576201035333537044,neutral,2026-07-08T19:25:07.756019+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7576201035333537044_comment_1,[Sticker],https://www.tiktok.com/@ixcmtsn3cianjr/video/7576201035333537044,7576201035333537044,neutral,2026-07-08T19:25:07.756044+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7631236539460160775_comment_0,[Sticker],https://www.tiktok.com/@yasser.faeroz/video/7631236539460160775,7631236539460160775,neutral,2026-07-08T19:25:08.097467+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7631236539460160775_comment_1,[Sticker],https://www.tiktok.com/@yasser.faeroz/video/7631236539460160775,7631236539460160775,neutral,2026-07-08T19:25:08.097503+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7634545093705354503_comment_0,[Sticker],https://www.tiktok.com/@cikgunurmala/video/7634545093705354503,7634545093705354503,neutral,2026-07-08T19:25:08.458813+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7634545093705354503_comment_1,[Sticker],https://www.tiktok.com/@cikgunurmala/video/7634545093705354503,7634545093705354503,neutral,2026-07-08T19:25:08.458895+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7504502889784691974_comment_0,[Sticker],https://www.tiktok.com/@nswaaaaaaaaaaaaaaa14/video/7504502889784691974,7504502889784691974,neutral,2026-07-08T19:25:08.772423+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7504502889784691974_comment_1,[Sticker],https://www.tiktok.com/@nswaaaaaaaaaaaaaaa14/video/7504502889784691974,7504502889784691974,neutral,2026-07-08T19:25:08.772458+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7597261317916855573_comment_0,[Sticker],https://www.tiktok.com/@bundaenadiabundae/video/7597261317916855573,7597261317916855573,neutral,2026-07-08T19:25:09.091000+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7597261317916855573_comment_1,[Sticker],https://www.tiktok.com/@bundaenadiabundae/video/7597261317916855573,7597261317916855573,neutral,2026-07-08T19:25:09.091036+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7624102574177651989_comment_0,[Sticker],https://www.tiktok.com/@tentor_andalan/video/7624102574177651989,7624102574177651989,neutral,2026-07-08T19:25:09.418592+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7624102574177651989_comment_1,[Sticker],https://www.tiktok.com/@tentor_andalan/video/7624102574177651989,7624102574177651989,neutral,2026-07-08T19:25:09.418618+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659969109114834197_comment_0,[Sticker],https://www.tiktok.com/@alif.official05/video/7659969109114834197,7659969109114834197,neutral,2026-07-08T19:25:09.727115+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659969109114834197_comment_1,[Sticker],https://www.tiktok.com/@alif.official05/video/7659969109114834197,7659969109114834197,neutral,2026-07-08T19:25:09.727157+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7616922045850356999_comment_0,[Sticker],https://www.tiktok.com/@ujrenx/video/7616922045850356999,7616922045850356999,neutral,2026-07-08T19:25:10.033963+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7616922045850356999_comment_1,[Sticker],https://www.tiktok.com/@ujrenx/video/7616922045850356999,7616922045850356999,neutral,2026-07-08T19:25:10.034003+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7643407811564588309_comment_0,[Sticker],https://www.tiktok.com/@garuda.siwa.infot/video/7643407811564588309,7643407811564588309,neutral,2026-07-08T19:25:10.358833+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7643407811564588309_comment_1,[Sticker],https://www.tiktok.com/@garuda.siwa.infot/video/7643407811564588309,7643407811564588309,neutral,2026-07-08T19:25:10.358882+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7623796991692246279_comment_0,[Sticker],https://www.tiktok.com/@cikgunurmala/video/7623796991692246279,7623796991692246279,neutral,2026-07-08T19:25:10.673225+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7623796991692246279_comment_1,[Sticker],https://www.tiktok.com/@cikgunurmala/video/7623796991692246279,7623796991692246279,neutral,2026-07-08T19:25:10.673266+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7652507864593943815_comment_0,[Sticker],https://www.tiktok.com/@anggit_007/video/7652507864593943815,7652507864593943815,neutral,2026-07-08T19:25:11.016139+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7652507864593943815_comment_1,[Sticker],https://www.tiktok.com/@anggit_007/video/7652507864593943815,7652507864593943815,neutral,2026-07-08T19:25:11.016166+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7545714419603475718_comment_0,[Sticker],https://www.tiktok.com/@cikgu_nurmala/video/7545714419603475718,7545714419603475718,neutral,2026-07-08T19:25:11.322952+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7545714419603475718_comment_1,[Sticker],https://www.tiktok.com/@cikgu_nurmala/video/7545714419603475718,7545714419603475718,neutral,2026-07-08T19:25:11.322988+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7633811342180306194_comment_0,[Sticker],https://www.tiktok.com/@sultan_kebahagian13/video/7633811342180306194,7633811342180306194,neutral,2026-07-08T19:25:11.629492+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7633811342180306194_comment_1,[Sticker],https://www.tiktok.com/@sultan_kebahagian13/video/7633811342180306194,7633811342180306194,neutral,2026-07-08T19:25:11.629512+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659598764407016724_comment_0,[Sticker],https://www.tiktok.com/@osspansa/video/7659598764407016724,7659598764407016724,neutral,2026-07-08T19:25:11.937894+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659598764407016724_comment_1,[Sticker],https://www.tiktok.com/@osspansa/video/7659598764407016724,7659598764407016724,neutral,2026-07-08T19:25:11.937918+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7511197440536513797_comment_0,[Sticker],https://www.tiktok.com/@cikgu_nurmala/video/7511197440536513797,7511197440536513797,neutral,2026-07-08T19:25:12.246623+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7511197440536513797_comment_1,[Sticker],https://www.tiktok.com/@cikgu_nurmala/video/7511197440536513797,7511197440536513797,neutral,2026-07-08T19:25:12.246654+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657012072311475464_comment_0,[Sticker],https://www.tiktok.com/@masblending22/video/7657012072311475464,7657012072311475464,neutral,2026-07-08T19:25:12.587421+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657012072311475464_comment_1,[Sticker],https://www.tiktok.com/@masblending22/video/7657012072311475464,7657012072311475464,neutral,2026-07-08T19:25:12.587462+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657164768574246165_comment_0,[Sticker],https://www.tiktok.com/@azrielchandrraa/video/7657164768574246165,7657164768574246165,neutral,2026-07-08T19:25:12.891546+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657164768574246165_comment_1,[Sticker],https://www.tiktok.com/@azrielchandrraa/video/7657164768574246165,7657164768574246165,neutral,2026-07-08T19:25:12.891567+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7615486691566013704_comment_0,[Sticker],https://www.tiktok.com/@cherita8326/video/7615486691566013704,7615486691566013704,neutral,2026-07-08T19:25:13.194775+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7615486691566013704_comment_1,[Sticker],https://www.tiktok.com/@cherita8326/video/7615486691566013704,7615486691566013704,neutral,2026-07-08T19:25:13.194804+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7554037221683154187_comment_0,[Sticker],https://www.tiktok.com/@rf_0253/video/7554037221683154187,7554037221683154187,neutral,2026-07-08T19:25:13.548531+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7554037221683154187_comment_1,[Sticker],https://www.tiktok.com/@rf_0253/video/7554037221683154187,7554037221683154187,neutral,2026-07-08T19:25:13.548568+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7562191538411818258_comment_0,[Sticker],https://www.tiktok.com/@cikgunurmala/video/7562191538411818258,7562191538411818258,neutral,2026-07-08T19:25:13.872908+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7562191538411818258_comment_1,[Sticker],https://www.tiktok.com/@cikgunurmala/video/7562191538411818258,7562191538411818258,neutral,2026-07-08T19:25:13.872940+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7596541323184753928_comment_0,[Sticker],https://www.tiktok.com/@pessekithakku2/video/7596541323184753928,7596541323184753928,neutral,2026-07-08T19:25:14.197415+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7596541323184753928_comment_1,[Sticker],https://www.tiktok.com/@pessekithakku2/video/7596541323184753928,7596541323184753928,neutral,2026-07-08T19:25:14.197452+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7652056728430775573_comment_0,[Sticker],https://www.tiktok.com/@la_tu05/video/7652056728430775573,7652056728430775573,neutral,2026-07-08T19:25:14.505405+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7652056728430775573_comment_1,[Sticker],https://www.tiktok.com/@la_tu05/video/7652056728430775573,7652056728430775573,neutral,2026-07-08T19:25:14.505430+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657524004986686728_comment_0,[Sticker],https://www.tiktok.com/@bungaisme.1/video/7657524004986686728,7657524004986686728,neutral,2026-07-08T19:25:14.863657+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657524004986686728_comment_1,[Sticker],https://www.tiktok.com/@bungaisme.1/video/7657524004986686728,7657524004986686728,neutral,2026-07-08T19:25:14.863682+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7655996202156068117_comment_0,[Sticker],https://www.tiktok.com/@roos_laila/video/7655996202156068117,7655996202156068117,neutral,2026-07-08T19:25:15.175300+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7655996202156068117_comment_1,[Sticker],https://www.tiktok.com/@roos_laila/video/7655996202156068117,7655996202156068117,neutral,2026-07-08T19:25:15.175326+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7586932537432214785_comment_0,[Sticker],https://www.tiktok.com/@yuukiituru/video/7586932537432214785,7586932537432214785,neutral,2026-07-08T19:25:15.497387+00:00,0,0,0,0,0.0,0,,,,,,
