Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,video_url,media_type,engagement_score,author,author_followers
tiktok,comment,7656329025756941588_comment_0,[Sticker] Yes,https://www.tiktok.com/@pokzul61/video/7656329025756941588,7656329025756941588,neutral,2026-07-09T02:55:17.835199+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656329025756941588_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@pokzul61/video/7656329025756941588,7656329025756941588,neutral,2026-07-09T02:55:17.835226+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7657807865620516117_comment_0,[Sticker] Yes,https://www.tiktok.com/@ameerah_tebrau/video/7657807865620516117,7657807865620516117,neutral,2026-07-09T02:55:18.150138+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657807865620516117_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@ameerah_tebrau/video/7657807865620516117,7657807865620516117,neutral,2026-07-09T02:55:18.150163+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658909160213400850_comment_0,[Sticker] Yes,https://www.tiktok.com/@kayulalang/video/7658909160213400850,7658909160213400850,neutral,2026-07-09T02:55:18.456611+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658909160213400850_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@kayulalang/video/7658909160213400850,7658909160213400850,neutral,2026-07-09T02:55:18.456631+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658670961486613781_comment_0,[Sticker] Yes,https://www.tiktok.com/@anakmudatitiwangsa/video/7658670961486613781,7658670961486613781,neutral,2026-07-09T02:55:18.772696+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658670961486613781_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@anakmudatitiwangsa/video/7658670961486613781,7658670961486613781,neutral,2026-07-09T02:55:18.772720+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7656725781804076308_comment_0,[Sticker] Yes,https://www.tiktok.com/@tigercorn77/video/7656725781804076308,7656725781804076308,neutral,2026-07-09T02:55:19.089562+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656725781804076308_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@tigercorn77/video/7656725781804076308,7656725781804076308,neutral,2026-07-09T02:55:19.089600+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658204781910969621_comment_0,[Sticker] Yes,https://www.tiktok.com/@haziqasyraf91/video/7658204781910969621,7658204781910969621,neutral,2026-07-09T02:55:19.396728+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658204781910969621_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@haziqasyraf91/video/7658204781910969621,7658204781910969621,neutral,2026-07-09T02:55:19.396760+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659919612192115976_comment_0,[Sticker] Yes,https://www.tiktok.com/@muslimat_tebrau/video/7659919612192115976,7659919612192115976,neutral,2026-07-09T02:55:19.748863+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659919612192115976_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@muslimat_tebrau/video/7659919612192115976,7659919612192115976,neutral,2026-07-09T02:55:19.748883+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7657953994806922504_comment_0,[Sticker] Yes,https://www.tiktok.com/@zaki199044/video/7657953994806922504,7657953994806922504,neutral,2026-07-09T02:55:20.077329+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657953994806922504_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@zaki199044/video/7657953994806922504,7657953994806922504,neutral,2026-07-09T02:55:20.077362+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7660196667773177095_comment_0,[Sticker] Yes,https://www.tiktok.com/@ustaz_khir/video/7660196667773177095,7660196667773177095,neutral,2026-07-09T02:55:20.395450+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7660196667773177095_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@ustaz_khir/video/7660196667773177095,7660196667773177095,neutral,2026-07-09T02:55:20.395469+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658311869832170772_comment_0,[Sticker] Yes,https://www.tiktok.com/@haziqasyraf91/video/7658311869832170772,7658311869832170772,neutral,2026-07-09T02:55:20.694670+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658311869832170772_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@haziqasyraf91/video/7658311869832170772,7658311869832170772,neutral,2026-07-09T02:55:20.694680+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659458754827521288_comment_0,[Sticker] Yes,https://www.tiktok.com/@nikabdullahrozali/video/7659458754827521288,7659458754827521288,neutral,2026-07-09T02:55:21.016407+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659458754827521288_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@nikabdullahrozali/video/7659458754827521288,7659458754827521288,neutral,2026-07-09T02:55:21.016431+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658185020556774677_comment_0,[Sticker] Yes,https://www.tiktok.com/@anak_muda_pas13/video/7658185020556774677,7658185020556774677,neutral,2026-07-09T02:55:21.339690+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658185020556774677_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@anak_muda_pas13/video/7658185020556774677,7658185020556774677,neutral,2026-07-09T02:55:21.339718+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7656631759034977556_comment_0,[Sticker] Yes,https://www.tiktok.com/@amin_saali/video/7656631759034977556,7656631759034977556,neutral,2026-07-09T02:55:21.679233+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656631759034977556_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@amin_saali/video/7656631759034977556,7656631759034977556,neutral,2026-07-09T02:55:21.679253+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7655659549210332423_comment_0,[Sticker] Yes,https://www.tiktok.com/@zainuddinaghamat/video/7655659549210332423,7655659549210332423,neutral,2026-07-09T02:55:22.002313+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7655659549210332423_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@zainuddinaghamat/video/7655659549210332423,7655659549210332423,neutral,2026-07-09T02:55:22.002338+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7657432119521660168_comment_0,[Sticker] Yes,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,7657432119521660168,neutral,2026-07-09T02:55:22.329435+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657432119521660168_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@muslimat_tebrau/video/7657432119521660168,7657432119521660168,neutral,2026-07-09T02:55:22.329457+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659232080257322258_comment_0,[Sticker] Yes,https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,7659232080257322258,neutral,2026-07-09T02:55:22.636105+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659232080257322258_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@muslimat_tebrau/video/7659232080257322258,7659232080257322258,neutral,2026-07-09T02:55:22.636126+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7656737873474882823_comment_0,[Sticker] Yes,https://www.tiktok.com/@suaraanakkelantan/video/7656737873474882823,7656737873474882823,neutral,2026-07-09T02:55:22.941967+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656737873474882823_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@suaraanakkelantan/video/7656737873474882823,7656737873474882823,neutral,2026-07-09T02:55:22.941986+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7656015204400024853_comment_0,[Sticker] Yes,https://www.tiktok.com/@msaw89/video/7656015204400024853,7656015204400024853,neutral,2026-07-09T02:55:23.273090+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656015204400024853_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@msaw89/video/7656015204400024853,7656015204400024853,neutral,2026-07-09T02:55:23.273120+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659638936846830869_comment_0,[Sticker] Yes,https://www.tiktok.com/@pas_johor/video/7659638936846830869,7659638936846830869,neutral,2026-07-09T02:55:23.581007+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659638936846830869_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@pas_johor/video/7659638936846830869,7659638936846830869,neutral,2026-07-09T02:55:23.581046+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658217639776406792_comment_0,[Sticker] Yes,https://www.tiktok.com/@nazri_ahmad_/video/7658217639776406792,7658217639776406792,neutral,2026-07-09T02:55:23.899513+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658217639776406792_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@nazri_ahmad_/video/7658217639776406792,7658217639776406792,neutral,2026-07-09T02:55:23.899536+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658911393684393223_comment_0,[Sticker] Yes,https://www.tiktok.com/@muslimat_tebrau/video/7658911393684393223,7658911393684393223,neutral,2026-07-09T02:55:24.250775+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658911393684393223_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@muslimat_tebrau/video/7658911393684393223,7658911393684393223,neutral,2026-07-09T02:55:24.250797+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659035027455495431_comment_0,[Sticker] Yes,https://www.tiktok.com/@mohdfirdausjaffar/video/7659035027455495431,7659035027455495431,neutral,2026-07-09T02:55:24.566343+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659035027455495431_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@mohdfirdausjaffar/video/7659035027455495431,7659035027455495431,neutral,2026-07-09T02:55:24.566385+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7328434069065305376_comment_0,[Sticker] Yes,https://www.tiktok.com/@chezbrams/video/7328434069065305376,7328434069065305376,neutral,2026-07-09T02:55:24.895267+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7328434069065305376_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@chezbrams/video/7328434069065305376,7328434069065305376,neutral,2026-07-09T02:55:24.895288+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7656478055891815688_comment_0,[Sticker] Yes,https://www.tiktok.com/@ustaz_khir/video/7656478055891815688,7656478055891815688,neutral,2026-07-09T02:55:25.211885+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656478055891815688_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@ustaz_khir/video/7656478055891815688,7656478055891815688,neutral,2026-07-09T02:55:25.211905+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659044803404893461_comment_0,[Sticker] Yes,https://www.tiktok.com/@ameerah_tebrau/video/7659044803404893461,7659044803404893461,neutral,2026-07-09T02:55:25.629308+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659044803404893461_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@ameerah_tebrau/video/7659044803404893461,7659044803404893461,neutral,2026-07-09T02:55:25.629341+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7657073099208150292_comment_0,[Sticker] Yes,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,7657073099208150292,neutral,2026-07-09T02:55:25.981401+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657073099208150292_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@demirakyatchannel/video/7657073099208150292,7657073099208150292,neutral,2026-07-09T02:55:25.981423+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7631132646654872848_comment_0,[Sticker] Yes,https://www.tiktok.com/@vocket/video/7631132646654872848,7631132646654872848,neutral,2026-07-09T02:55:26.323258+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7631132646654872848_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@vocket/video/7631132646654872848,7631132646654872848,neutral,2026-07-09T02:55:26.323278+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7657718477347720466_comment_0,[Sticker] Yes,https://www.tiktok.com/@ustaz_khir/video/7657718477347720466,7657718477347720466,neutral,2026-07-09T02:55:26.639553+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657718477347720466_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@ustaz_khir/video/7657718477347720466,7657718477347720466,neutral,2026-07-09T02:55:26.639587+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7657574729770978580_comment_0,[Sticker] Yes,https://www.tiktok.com/@empiresuliana_02/video/7657574729770978580,7657574729770978580,neutral,2026-07-09T02:55:26.964585+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657574729770978580_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@empiresuliana_02/video/7657574729770978580,7657574729770978580,neutral,2026-07-09T02:55:26.964597+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7449235242084306184_comment_0,[Sticker] Yes,https://www.tiktok.com/@mimpicakes/video/7449235242084306184,7449235242084306184,neutral,2026-07-09T02:55:27.290905+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7449235242084306184_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@mimpicakes/video/7449235242084306184,7449235242084306184,neutral,2026-07-09T02:55:27.290915+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658648843256352018_comment_0,[Sticker] Yes,https://www.tiktok.com/@man.intan5/video/7658648843256352018,7658648843256352018,neutral,2026-07-09T02:55:27.603545+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658648843256352018_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@man.intan5/video/7658648843256352018,7658648843256352018,neutral,2026-07-09T02:55:27.603565+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658666365770894599_comment_0,[Sticker] Yes,https://www.tiktok.com/@roslee_634/video/7658666365770894599,7658666365770894599,neutral,2026-07-09T02:55:27.926289+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658666365770894599_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@roslee_634/video/7658666365770894599,7658666365770894599,neutral,2026-07-09T02:55:27.926325+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7656847741175254293_comment_0,[Sticker] Yes,https://www.tiktok.com/@kielegendofficial/video/7656847741175254293,7656847741175254293,neutral,2026-07-09T02:55:28.239454+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656847741175254293_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@kielegendofficial/video/7656847741175254293,7656847741175254293,neutral,2026-07-09T02:55:28.239475+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659578665436466453_comment_0,[Sticker] Yes,https://www.tiktok.com/@mustafa.mechanica/video/7659578665436466453,7659578665436466453,neutral,2026-07-09T02:55:28.562872+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659578665436466453_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@mustafa.mechanica/video/7659578665436466453,7659578665436466453,neutral,2026-07-09T02:55:28.562892+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7655367155860458772_comment_0,[Sticker] Yes,https://www.tiktok.com/@shamsuriibnuhussin/video/7655367155860458772,7655367155860458772,neutral,2026-07-09T02:55:28.882480+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7655367155860458772_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@shamsuriibnuhussin/video/7655367155860458772,7655367155860458772,neutral,2026-07-09T02:55:28.882496+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659161935732329749_comment_0,[Sticker] Yes,https://www.tiktok.com/@pas_johor_bahru/video/7659161935732329749,7659161935732329749,neutral,2026-07-09T02:55:29.191604+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659161935732329749_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@pas_johor_bahru/video/7659161935732329749,7659161935732329749,neutral,2026-07-09T02:55:29.191634+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7656637226482158866_comment_0,[Sticker] Yes,https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,7656637226482158866,neutral,2026-07-09T02:55:29.529732+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7656637226482158866_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@mediadigitaljohor/video/7656637226482158866,7656637226482158866,neutral,2026-07-09T02:55:29.529750+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7359583097169415442_comment_0,[Sticker] Yes,https://www.tiktok.com/@scoopdotmy/video/7359583097169415442,7359583097169415442,neutral,2026-07-09T02:55:29.834271+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7359583097169415442_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@scoopdotmy/video/7359583097169415442,7359583097169415442,neutral,2026-07-09T02:55:29.834291+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7657549651695963410_comment_0,[Sticker] Yes,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,7657549651695963410,neutral,2026-07-09T02:55:30.194504+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7657549651695963410_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@bolayaauww8/video/7657549651695963410,7657549651695963410,neutral,2026-07-09T02:55:30.194528+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7611868819539234069_comment_0,[Sticker] Yes,https://www.tiktok.com/@ghirahakhirzaman/video/7611868819539234069,7611868819539234069,neutral,2026-07-09T02:55:30.533881+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7611868819539234069_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@ghirahakhirzaman/video/7611868819539234069,7611868819539234069,neutral,2026-07-09T02:55:30.533902+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7658167463376391444_comment_0,[Sticker] Yes,https://www.tiktok.com/@atiqakhir/video/7658167463376391444,7658167463376391444,neutral,2026-07-09T02:55:30.906284+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7658167463376391444_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@atiqakhir/video/7658167463376391444,7658167463376391444,neutral,2026-07-09T02:55:30.906305+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7659308183282027796_comment_0,[Sticker] Yes,https://www.tiktok.com/@mustafa.mechanica/video/7659308183282027796,7659308183282027796,neutral,2026-07-09T02:55:31.330066+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7659308183282027796_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@mustafa.mechanica/video/7659308183282027796,7659308183282027796,neutral,2026-07-09T02:55:31.330133+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7585920443266223381_comment_0,[Sticker] Yes,https://www.tiktok.com/@updateinfonusantara/video/7585920443266223381,7585920443266223381,neutral,2026-07-09T02:55:31.721023+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7585920443266223381_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@updateinfonusantara/video/7585920443266223381,7585920443266223381,neutral,2026-07-09T02:55:31.721041+00:00,2,0,0,0,0.0,2,,,,,,
tiktok,comment,7628776591178452244_comment_0,[Sticker] Yes,https://www.tiktok.com/@nahid_official_75/video/7628776591178452244,7628776591178452244,neutral,2026-07-09T02:55:32.036097+00:00,0,0,0,0,0.0,0,,,,,,
tiktok,comment,7628776591178452244_comment_1,Semoga Allah beri kemenangan kpd calon PAS ustaz Khir #jomjagatiram,https://www.tiktok.com/@nahid_official_75/video/7628776591178452244,7628776591178452244,neutral,2026-07-09T02:55:32.036109+00:00,2,0,0,0,0.0,2,,,,,,
