Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
Tiktok,Live,TIKTOK026,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Negative,2026-04-01,910,241,88,9621,0.12,1239
Tiktok,Stitch,TIKTOK027,Just tried pemandu mabuk - amazing quality and value!,Positive,2026-03-10,455,118,33,2969,0.61,606
Tiktok,Video,TIKTOK028,Just tried pemandu mabuk - amazing quality and value!,Positive,2026-03-07,835,87,80,7323,0.65,1002
Tiktok,Duet,TIKTOK029,pemandu mabuk in Malaysia is really good. Worth trying!,Neutral,2026-03-08,1421,331,114,16607,0.52,1866
Tiktok,Video,TIKTOK030,Just tried pemandu mabuk - amazing quality and value!,Negative,2026-03-26,788,93,83,11566,0.34,964
Tiktok,Video,TIKTOK031,pemandu mabuk in Malaysia is really good. Worth trying!,Positive,2026-03-25,539,153,58,7053,0.69,750
Tiktok,Live,TIKTOK032,Just tried pemandu mabuk - amazing quality and value!,Neutral,2026-03-26,897,244,163,9387,0.56,1304
Tiktok,Video,TIKTOK033,pemandu mabuk in Malaysia is really good. Worth trying!,Neutral,2026-03-17,1075,169,172,16100,0.57,1416
Tiktok,Video,TIKTOK034,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Positive,2026-03-13,601,62,100,5331,0.62,763
Tiktok,Stitch,TIKTOK035,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Negative,2026-03-28,431,74,30,4905,0.15,535
Tiktok,Stitch,TIKTOK036,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Negative,2026-03-22,1162,165,95,16778,0.2,1422
Tiktok,Video,TIKTOK037,pemandu mabuk in Malaysia is really good. Worth trying!,Negative,2026-03-30,680,113,108,9902,0.33,901
Tiktok,Duet,TIKTOK038,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Positive,2026-03-18,568,69,110,4264,0.64,747
Tiktok,Duet,TIKTOK039,Just tried pemandu mabuk - amazing quality and value!,Positive,2026-03-05,216,54,40,2657,0.67,310
Tiktok,Video,TIKTOK040,Just tried pemandu mabuk - amazing quality and value!,Positive,2026-03-21,527,57,65,5696,0.64,649
Tiktok,Stitch,TIKTOK041,pemandu mabuk in Malaysia is really good. Worth trying!,Positive,2026-03-30,677,113,108,7378,0.69,898
Tiktok,Duet,TIKTOK042,Just tried pemandu mabuk - amazing quality and value!,Negative,2026-03-19,479,123,85,6198,0.18,687
Tiktok,Live,TIKTOK043,pemandu mabuk in Malaysia is really good. Worth trying!,Neutral,2026-03-13,635,146,119,7913,0.43,900
Tiktok,Live,TIKTOK044,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Positive,2026-03-30,503,94,81,5119,0.66,678
Tiktok,Duet,TIKTOK045,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Neutral,2026-03-05,504,136,72,4956,0.59,712
Tiktok,Live,TIKTOK046,pemandu mabuk in Malaysia is really good. Worth trying!,Negative,2026-03-22,318,73,27,4137,0.13,418
Tiktok,Stitch,TIKTOK047,Great experience with pemandu mabuk! Highly recommended in Malaysia.,Negative,2026-03-05,274,63,49,3394,0.24,386
Tiktok,Live,TIKTOK048,pemandu mabuk in Malaysia is really good. Worth trying!,Negative,2026-03-25,855,199,60,6814,0.16,1114
Tiktok,Stitch,TIKTOK049,pemandu mabuk in Malaysia is really good. Worth trying!,Positive,2026-03-16,1118,193,158,7107,0.65,1469
Tiktok,Stitch,TIKTOK050,Just tried pemandu mabuk - amazing quality and value!,Neutral,2026-03-22,973,231,144,10765,0.46,1348
