Platform,Type,ID,Text,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,URL,engagement_score,author,author_followers
tiktok,comment,7651273592966152981,gak apa kok kalo robi sama dinda pacaan kan april udah sama itab😁😁,https://www.tiktok.com/@beefansgirlsrobida7/video/7649996636784987410,7649996636784987410,neutral,2026-06-14T15:29:32.000Z,45,0,6,0,0.0,57,https://www.tiktok.com/@beefansgirlsrobida7/video/7649996636784987410,,bieeww18,0.0
tiktok,post,7560544417350798600,"#Broga 开到凌晨12am的 #河边面档，有云吞面、咖喱面、糖水等，是当地人吃宵夜的好去处🤤！ 

【Broga河边面档】
📍 N34, 1B, Jalan Broga, 71750 Lenggeng, Negeri Sembilan.
⏰ 6pm-12am（礼拜一休息）",,,neutral,2026-06-20T22:23:27.143370+00:00,721,415,11,53300,0.0,1680,https://www.tiktok.com/@ilovemsiafood/video/7560544417350798600,1637.3,,
tiktok,comment,7560601818251690759,森州食品不是便宜经济一点吗？,https://www.tiktok.com/@ilovemsiafood/video/7560544417350798600,7560544417350798600,neutral,2025-10-13T07:16:38.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@ilovemsiafood/video/7560544417350798600,,dg.long1,0.0
tiktok,comment,7560558361751143186,🥰🥰🥰,https://www.tiktok.com/@ilovemsiafood/video/7560544417350798600,7560544417350798600,neutral,2025-10-13T04:27:57.000Z,1,0,0,0,0.0,1,https://www.tiktok.com/@ilovemsiafood/video/7560544417350798600,,atukshan,0.0
tiktok,post,7614285759079517448,Penjaga Gol Hilang😂 #negerisembilanfc #ligasuper #sabahfc #football #fypviral,,,neutral,2026-06-20T22:23:23.349404+00:00,1110,18,11,40000,0.0,1539,https://www.tiktok.com/@danish_malaysia7/video/7614285759079517448,1219.0,,
tiktok,comment,7614287270678872839,dekat youtube,https://www.tiktok.com/@danish_malaysia7/video/7614285759079517448,7614285759079517448,neutral,2026-03-06T23:23:48.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@danish_malaysia7/video/7614285759079517448,,danish_malaysia7,0.0
tiktok,comment,7614287087387771668,kau ambil clip dekat mana ni,https://www.tiktok.com/@danish_malaysia7/video/7614285759079517448,7614285759079517448,neutral,2026-03-06T23:23:09.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@danish_malaysia7/video/7614285759079517448,,jjdorm403,0.0
tiktok,post,7645126660945153288,"Bukan YTM. 

Bukan Dato'. 

Bukan Undang Luak Rembau.

Dengar audio..

#rembau #dku #adatperpatih #daulat #daulatrembau",,,neutral,2026-06-20T22:23:23.932085+00:00,507,275,25,38900,0.0,1196,https://www.tiktok.com/@waghihghombau.expose/video/7645126660945153288,1170.9,,
tiktok,comment,7651841927009567508,"Menurut peruntukan Undang-undang Tubuh Kerajaan Negeri Sembilan, Undang Yang Empat (bersama Tunku Besar Tampin dalam perbincangan Dewan Keadilan dan Undang) mempunyai kuasa untuk melantik, menasihati, dan menurunkan Yang di-Pertuan Besar daripada takhta sekiranya berlaku pelanggaran syarat perlembagaan atau adat.
Berdasarkan perlembagaan dan sistem Adat Perpatih, berikut adalah pecahan kuasa tersebut:
* *Kuasa Mengikut Perlembagaan*:
Di bawah peruntukan negeri, Yang di-Pertuan Besar dipilih dan ditabal oleh Undang Yang Empat. Badan tertinggi ini turut mempunyai autoriti prerogatif untuk menyingkirkan atau memaksa baginda turun takhta, selari dengan peranan mereka sebagai penentu utama legitimasi takhta.
* *Keabsahan Keputusan:* Jika isu penyingkiran berbangkit, keputusan rasmi boleh dilaksanakan dan dianggap sah sekiranya disokong oleh sekurang-kurangnya tiga daripada empat Undang.",https://www.tiktok.com/@waghihghombau.expose/video/7645126660945153288,7645126660945153288,neutral,2026-06-16T04:24:48.000Z,1,0,2,0,0.0,5,https://www.tiktok.com/@waghihghombau.expose/video/7645126660945153288,,khairul.bahri16,0.0
tiktok,comment,7645217042891539220,SU DKU da kena pecat plk,https://www.tiktok.com/@waghihghombau.expose/video/7645126660945153288,7645126660945153288,neutral,2026-05-29T07:47:03.000Z,2,0,3,0,0.0,8,https://www.tiktok.com/@waghihghombau.expose/video/7645126660945153288,,essarnassau,0.0
tiktok,post,7637036918949186836,"SEREMBAN, 7 Mei - Presiden Parti Amanah Negara (AMANAH), Datuk Seri Mohamad Sabu menyentuh isu DAP yang disifatkan sebagai parti paling dianiaya ketika menegaskan keadilan dalam politik gabungan tidak boleh dinilai semata-mata berdasarkan jumlah kerusi. 

“Kalau nak ikut majoriti, yang paling teraniaya di Malaysia ini DAP. Dia majoriti di Perak, dia tak jadi pun Ketua Menteri, Menteri Besar. Di Negeri Sembilan pun dia paling ramai, dia tak jadi Menteri Besar.

“Sebab DAP fikir bukan jawatan yang penting, kestabilan politik itu yang paling penting,” katanya.

Beliau berkata perkara itu pernah berlaku di Perak apabila BERSATU yang hanya mempunyai satu kerusi tetap diberi ruang memimpin kerajaan negeri sebagai Menteri Besar atas semangat keadilan dan perpaduan ketika itu. 

Mohamad berkata situasi sama turut berlaku di Melaka apabila AMANAH yang hanya memiliki dua kerusi diberi kepercayaan menerajui kerajaan negeri hasil sikap tolak ansur parti-parti dalam Pakatan Harapan, termasuk Keadilan dan DAP. 

“Ertinya politik 'coalition' ini mesti ada dalam pemikiran kita,” tambahnya.

Beliau turut mengingatkan PH supaya memahami perubahan landskap politik baharu, khususnya dalam kalangan generasi muda dan pengundi bandar, sambil menzahirkan keyakinan bahawa gabungan itu mampu terus kukuh serta memenangi semua kerusi yang ditandingi pada masa akan datang. 

Kredit video: FB Pakatan Harapan 

#BeritaKS",,,neutral,2026-06-20T22:23:19.776548+00:00,504,94,116,26600,0.0,980,https://www.tiktok.com/@berita.ks/video/7637036918949186836,1066.6,,
tiktok,comment,7637055222029140752,bg Mat oh bg Mat....ingat dak apa yg bg Mat kata dulu ..,https://www.tiktok.com/@berita.ks/video/7637036918949186836,7637036918949186836,neutral,2026-05-07T07:55:26.000Z,39,0,6,0,0.0,51,https://www.tiktok.com/@berita.ks/video/7637036918949186836,,fuad.ahmad071,0.0
tiktok,comment,7637136753287201543,[Sticker] ,https://www.tiktok.com/@berita.ks/video/7637036918949186836,7637036918949186836,neutral,2026-05-07T13:11:13.000Z,26,0,0,0,0.0,26,https://www.tiktok.com/@berita.ks/video/7637036918949186836,,c4_4u2,0.0
tiktok,post,7533473904363326725,🤙🏻 #smpn2ngawi #ngawi24jam #adminkelas #fypシ゚viral #7d #yapping #lewatberanda #gasukaskip📵 #fyppppppppppppppppppppppp #mikirkids😜👈,,,neutral,2026-06-20T22:23:27.732396+00:00,604,107,45,11200,0.0,868,https://www.tiktok.com/@7d_illigentyapping/video/7533473904363326725,964.2,,
tiktok,comment,7533481631547065106,like +2nwp ka,https://www.tiktok.com/@7d_illigentyapping/video/7533473904363326725,7533473904363326725,neutral,2025-08-01T05:16:25.000Z,2,0,0,0,0.0,2,https://www.tiktok.com/@7d_illigentyapping/video/7533473904363326725,,lovinac4,0.0
tiktok,comment,7533539750628721428,kaos kaki terbang 😹😭,https://www.tiktok.com/@7d_illigentyapping/video/7533473904363326725,7533473904363326725,neutral,2025-08-01T09:01:56.000Z,3,0,0,0,0.0,3,https://www.tiktok.com/@7d_illigentyapping/video/7533473904363326725,,pitznocouree_,0.0
tiktok,post,7488541311830740266,"Yall sorry for the bad quality | (movie: dongeng sang kancil , on Netflix ) #movie #fyp #combo #new",,,neutral,2026-06-20T22:23:28.366335+00:00,734,22,24,27700,0.0,1057,https://www.tiktok.com/@char_u_23/video/7488541311830740266,877.7,,
tiktok,comment,7555361930154181377,warrior cats parody,https://www.tiktok.com/@char_u_23/video/7488541311830740266,7488541311830740266,neutral,2025-09-29T04:23:15.000Z,8,0,2,0,0.0,12,https://www.tiktok.com/@char_u_23/video/7488541311830740266,,hysperiaz_,0.0
tiktok,comment,7643316062344315661,damn 😭,https://www.tiktok.com/@char_u_23/video/7488541311830740266,7488541311830740266,neutral,2026-05-24T04:51:00.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@char_u_23/video/7488541311830740266,,fenn3cf0x7,0.0
tiktok,post,7532850368888229127,"JERAM BERUNGUT RAPIDS TREK – by TREKZO 

Pengalaman river trekking paling epic di Negeri Sembilan! Siapa ready nak tempuh jeram, air jernih & hutan hijau asli? 🌿💦

📍 *Lokasi:* Taman Negeri Kenaboi, Jelebu 
🗓 Tarikh : Terbuka – weekday/weekend (ikut pilihan anda) 
👥 *Private Group:* Min 7 pax, Max 20 pax 

💰 Harga Pakej :
🇲🇾 RM45/pax (Warganegara) 
🌏 RM65/pax (Bukan Warganegara) 

Pakej Termasuk:
✔ PFD (jaket keselamatan) 
✔ Guide Berlesen 
✔ Pack food 
✔ Permit Perhutanan 
✔ Insurance (Hiking Sahaja) 

❌ Tidak termasuk perkhidmatan tambahan yang tidak dinyatakan.

🔒 Tempahan & Bayaran 
Deposit: RM25/pax (tidak dikembalikan) 
Bayaran penuh perlu diselesaikan 10 hari sebelum tarikh trip. 
*MAYBANK:* 
TREKZO RESOURCES – 5550 3253 8580 

📲 Hubungi Untuk Tempahan: 
LIN: 019-352 8855 
ACHAM: 017-885 5064 
MAT DEE: 018-286 6094 
📧 Email: trekzoresources@gmail.com 

Jom cabar diri & nikmati alam semula jadi yang luar biasa bersama #TeamTREKZO 

#trekzoresources #JeramBerungut #TrekzoAdventure #NatureEscape #CavingMalaysia #JungleTrail #RiverAdventure #CutiCutiMalaysia #AktivitiLasak 
#RiverTrek #NatureLoversMY #OutdoorMalaysia #TripBajet 
#HikingMalaysia #GroupTripBest 

@TREKZO RESOURCES @ACHAM TREKZO @Lyn Trekzo @matdee⁰⁶",,,neutral,2026-06-20T22:23:29.506241+00:00,381,181,34,11700,0.0,713,https://www.tiktok.com/@trekzoresourcesofficial/video/7532850368888229127,856.7,,
tiktok,comment,7540629291169841928,ade slot kosong tak...tpi 2 org je hahaha,https://www.tiktok.com/@trekzoresourcesofficial/video/7532850368888229127,7532850368888229127,neutral,2025-08-20T11:33:01.000Z,1,0,2,0,0.0,5,https://www.tiktok.com/@trekzoresourcesofficial/video/7532850368888229127,,nasrullahtkmn,0.0
tiktok,comment,7541602360327815956,mcm mn nk join,https://www.tiktok.com/@trekzoresourcesofficial/video/7532850368888229127,7532850368888229127,neutral,2025-08-23T02:29:06.000Z,1,0,1,0,0.0,3,https://www.tiktok.com/@trekzoresourcesofficial/video/7532850368888229127,,shaa166,0.0
tiktok,post,7631930799020838174,@yaragutthondit @Abukiza124 @Adutta💕 @Seska 001 Tv🇸🇸🇸🇸 @Sultan Deng 🇸🇸🇰🇪🇺🇸,,,neutral,2026-06-20T22:23:24.222919+00:00,446,23,35,4420,0.0,548,https://www.tiktok.com/@duot.abiong/video/7631930799020838174,601.42,,
tiktok,comment,7632031962287801089,🥰🥰🥰,https://www.tiktok.com/@duot.abiong/video/7631930799020838174,7631930799020838174,neutral,2026-04-23T19:06:12.000Z,0,0,1,0,0.0,2,https://www.tiktok.com/@duot.abiong/video/7631930799020838174,,macmacic20,0.0
tiktok,comment,7632050210331607839,🥰👌😍,https://www.tiktok.com/@duot.abiong/video/7631930799020838174,7631930799020838174,neutral,2026-04-23T20:13:10.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@duot.abiong/video/7631930799020838174,,duot.abiong,0.0
tiktok,post,7650336887843933456,Demen Kedungsuk' ||#hillalputra #tarling_indramayu_cirebon #CapCut,,,neutral,2026-06-20T22:23:25.096014+00:00,549,11,0,16700,0.0,727,https://www.tiktok.com/@m4ss_joo/video/7650336887843933456,587.7,,
tiktok,post,7585532221042281746,"SEREMBAN: Polis menahan seorang lelaki yang disyaki mempunyai kaitan dengan penemuan mayat wanita di dalam beg yang ditanam di sebuah rumah dekat Kampung Batu 4, Pedas, di sini, semalam.

Timbalan Ketua Polis Negeri Sembilan, Senior Asisten Komisioner Idzam Jaafar, berkata suspek berusia 41 tahun ditahan jam 2.30 petang semalam di Melaka.

""Susulan penemuan mayat wanita di belakang sebuah rumah tidak berpenghuni dekat Pedas, semalam, pihak kami menggerakkan pasukan untuk mengesan suspek.

""Hasil risikan dan siasatan yang dijalankan, kami berjaya mengesan suspek di satu lokasi di Melaka sebelum menahannya kurang 12 jam daripada penemuan mayat berkenaan,"" katanya hari ini.

Beliau berkata suspek dibawa ke Mahkamah Majistret Tampin, Tampin, pagi tadi untuk permohonan reman.

""Majistret membenarkan suspek direman selama tujuh hari bermula hari ini sehingga 25 Disember depan bagi siasatan mengikut Seksyen 302 Kanun Keseksaan kerana membunuh,"" katanya.

Katanya, bedah siasat sedang sejak pagi tadi di Bahagian Perubatan Forensik Hospital Rembau bagi mengenal pasti identiti mangsa dan punca kematian.

""Buat masa ini pihak kami menunggu laporan bedah siasat dan pengecaman daripada ahli keluarga sebelum menjalankan siasatan lanjut mengenai kaitan suspek dengan mangsa.

""Sebarang perkembangan lanjut akan dimaklumkan dari masa ke semasa. Siasatan lanjut sedang dilakukan,"" katanya.

Sementara itu BERNAMA melaporkan suspek berkemungkinan mengenali mangsa dan setakat ini polis belum mempunyai maklumat sama ada dia terbabit secara langsung atau tidak dalam kes itu.

Lelaki itu juga, kata Muhammad Idzam memiliki enam rekod jenayah lampau termasuk dadah dan polis percaya terdapat beberapa individu lain yang turut terbabit dalam kes berkenaan.

Media semalam melaporkan, polis mengesahkan mayat yang ditemui di luar kawasan sebuah rumah itu adalah seorang wanita yang disyaki berkait dengan laporan orang hilang di Ampang, Selangor.

Kelmarin, dilaporkan polis meminta bantuan orang ramai mengesan seorang wanita yang dilaporkan hilang sejak 8 Disember lalu.

Ketua Polis Daerah Ampang Jaya, Khairul Anuar Khalid dilaporkan berkata, pihaknya menerima laporan berkaitan kehilangan Suri Narudin, 53, daripada ibu saudaranya.

Terdahulu, tular rakaman video penyanyi Mac Ruhayu memohon bantuan orang ramai bagi mengesan rakannya yang dilaporkan hilang dan gagal dihubungi itu. - HMETRO
#fyp #fypage #foryoupage",,,neutral,2026-06-20T22:23:28.029334+00:00,334,24,29,25900,0.0,646,https://www.tiktok.com/@myhubbmedia/video/7585532221042281746,494.9,,
tiktok,comment,7585805207415718677,laju betul jumpa suspek,https://www.tiktok.com/@myhubbmedia/video/7585532221042281746,7585532221042281746,neutral,2025-12-20T05:18:46.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@myhubbmedia/video/7585532221042281746,,azuanjr_777,0.0
tiktok,comment,7585703030055011092,Terbaik pdrm👍,https://www.tiktok.com/@myhubbmedia/video/7585532221042281746,7585532221042281746,neutral,2025-12-19T22:42:26.000Z,0,0,0,0,0.0,0,https://www.tiktok.com/@myhubbmedia/video/7585532221042281746,,noorrizan_ya,0.0
tiktok,post,7512112449911377174,"Simplicity of life #nature, #simplicity, #minimalism, #slowliving, #peaceful, #serenity, #naturelovers, #mindfulliving, #calm, #naturenotes, #earthfocus, #quietmoments, #outdoorlife, #naturephotography, #naturalbeauty, #landscape, #greenlife, #soulfulmoments, #inspirationfromnature, #backtonature, #simplelife, #tranquility, #wildandfree, #liveauthentic, #explorenature, #breathemore, #natureshots, #momentsofstilness, #lifeinnature, #naturevibes, #zenlife, #forestmagic, #rawnature, #slowlife, #naturewalk, #minimalmood, #naturerelax, #ecopeace, #peacefulview, #earthmood",,,neutral,2026-06-20T22:23:30.107659+00:00,173,23,2,5626,0.0,254,https://www.tiktok.com/@soulfulvista/video/7512112449911377174,230.626,,
tiktok,comment,7578603597383762710,What is the sound,https://www.tiktok.com/@soulfulvista/video/7512112449911377174,7512112449911377174,neutral,2025-11-30T19:32:44.000Z,0,0,1,0,0.0,2,https://www.tiktok.com/@soulfulvista/video/7512112449911377174,,adobaba88,0.0
tiktok,comment,7606830414070301461,Debu di ujung mimpi - Adam Axel,https://www.tiktok.com/@soulfulvista/video/7512112449911377174,7512112449911377174,neutral,2026-02-14T21:07:21.000Z,2,0,0,0,0.0,2,https://www.tiktok.com/@soulfulvista/video/7512112449911377174,,sky888blue,0.0
