Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Negeri,Jenis_Suara,Weight_Analisis,SeedQuery
news,post,17c2cf4f92a9752b,ADUN Duyong dedah tuntutan melampau pelarian Rohingya. Melaka Tengah: Kewujudan komuniti Rohingya di beberapa kawasan di negeri ini semakin membimbangkan bahkan ada dalam kalangan mereka didakwa mula mengemukakan pelbagai permohonan yang disifatkan melangkaui status sebagai pelarian.,https://www.hmetro.com.my/mutakhir/2026/06/1369691/adun-duyong-dedah-tuntutan-melampau-pelarian-rohingya,,2026-06-14T09:38:15+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Melaka OR 马六甲 when:30d"
news,post,25b8d471c8c71cfd,"Yakin kecewa Switzerland terlepas raih kemenangan. Santa Clara: Jurulatih Switzerland, Murat Yakin mengakui pasukannya kehilangan dua mata selepas Qatar menjaringkan gol penyamaan pada masa kecederaan untuk melakar sejarah meraih mata pertama dalam sejarah Piala Dunia menerusi keputusan seri 1-1 dalam aksi Kumpulan B, awal pagi tadi.",https://www.hmetro.com.my/arena/bola-sepak/2026/06/1369641/yakin-kecewa-switzerland-terlepas-raih-kemenangan,,2026-06-14T07:30:37+00:00,0,0,0,0,0.0,0,S3A1,Melaka,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Melaka OR 马六甲 when:30d"
news,post,d842e60d9ba4caff,"Babcock & Wilcox Deadline: BW Investors Have Opportunity to Lead Babcock & Wilcox Enterprises, Inc. Securities Fraud Lawsuit. NEW YORK, June 13, 2026 /PRNewswire/ &#8212; Why: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Babcock &#38; Wilcox Enterprises, Inc. (&#034;B&#38;W&#034;) (NYSE: BW) between November 5, 2025 and March 11, 2026, inclusive (the &#034;Class Period&#034;), of the important June 15, 2026 lead plaintiff deadline. So what: If you purchased [&#8230;]
The post Babcock &amp; Wilcox Deadline: BW Investors Have Opportunity to Lead Babcock &amp; Wilcox Enterprises, Inc. Securities Fraud Lawsuit appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/babcock-wilcox-deadline-bw-investors-have-opportunity-to-lead-babcock-wilcox-enterprises-inc-securities-fraud-lawsuit/,,2026-06-13T23:32:00+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,71fb5695978830da,"POET Deadline: POET Investors Have Opportunity to Lead POET Technologies Inc. Securities Fraud Lawsuit Filed by The Rosen Law Firm. NEW YORK, June 13, 2026 /PRNewswire/ &#8212;  Why: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of POET Technologies Inc. (NASDAQ: POET) between April 1, 2026 and 08:57 AM ET on April 27, 2026, inclusive (the &#034;Class Period&#034;), of the important June 29, 2026 lead plaintiff deadline in the securities [&#8230;]
The post POET Deadline: POET Investors Have Opportunity to Lead POET Technologies Inc. Securities Fraud Lawsuit Filed by The Rosen Law Firm appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/poet-deadline-poet-investors-have-opportunity-to-lead-poet-technologies-inc-securities-fraud-lawsuit-filed-by-the-rosen-law-firm-2/,,2026-06-13T22:43:00+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,a7c691de2efb6709,"Employment & Labor Lawyers, at Blumenthal Nordrehaug Bhowmik De Blouw LLP, File Suit Against Victoria's Secret Stores, LLC, Alleging Failure to Provide Meal Periods and Rest Breaks. Victoria&#039;s Secret Stores, LLC, allegedly failed to provide employees with accurate wages due to missed meal breaks. This allegedly resulted in violations of various California Labor codes. LOS ANGELES, June 13, 2026 /PRNewswire/ &#8212; **THIS IS AN ATTORNEY ADVERTISEMENT** The Los Angeles employment law attorneys, at Blumenthal Nordrehaug Bhowmik De Blouw LLP, filed a class [&#8230;]
The post Employment &amp; Labor Lawyers, at Blumenthal Nordrehaug Bhowmik De Blouw LLP, File Suit Against Victoria&#039;s Secret Stores, LLC, Alleging Failure to Provide Meal Periods and Rest Breaks appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/employment-labor-lawyers-at-blumenthal-nordrehaug-bhowmik-de-blouw-llp-file-suit-against-victorias-secret-stores-llc-alleging-failure-to-provide-meal-periods-and-rest-breaks/,,2026-06-13T21:41:00+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,260f7ebfba569195,"Attorney John Gomez Announces Whistleblower Retaliation Lawsuit on Behalf of Former Albert Einstein Academies Principal. Former Principal Margaretta Boutserse alleges she was terminated after refusing to participate in efforts aimed at undermining teacher unionization. By Shane Harris, Director of Communications, Gomez Trial Attorneys SAN DIEGO, June 13, 2026 /PRNewswire/ &#8212; National civil rights trial lawyer John Gomez joined former Albert Einstein Academies Elementary School Principal Margaretta Boutserse and Trial Attorney Taleah [&#8230;]
The post Attorney John Gomez Announces Whistleblower Retaliation Lawsuit on Behalf of Former Albert Einstein Academies Principal appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/attorney-john-gomez-announces-whistleblower-retaliation-lawsuit-on-behalf-of-former-albert-einstein-academies-principal/,,2026-06-13T21:41:00+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,9fd7df515a1241bc,"Rosen Law Firm Encourages TruBridge, Inc. Investors to Inquire About Securities Class Action Investigation – TBRG. NEW YORK, June 13, 2026 /PRNewswire/ &#8212;  Why: Rosen Law Firm, a global investor rights law firm, continues to investigate potential securities claims on behalf of shareholders of TruBridge, Inc. (NASDAQ: TBRG) resulting from allegations that TruBridge may have issued materially misleading business information to the investing public. So what: If you purchased TruBridge securities [&#8230;]
The post Rosen Law Firm Encourages TruBridge, Inc. Investors to Inquire About Securities Class Action Investigation &#8211; TBRG appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/rosen-law-firm-encourages-trubridge-inc-investors-to-inquire-about-securities-class-action-investigation-tbrg-2/,,2026-06-13T17:36:00+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,1312d4cf49ffeb88,"Gala Night of the 28th Shanghai International Film Festival Held in Shanghai. SHANGHAI, June 13, 2026 /PRNewswire/ &#8212; The Gala Night of the 28th Shanghai International Film Festival (SIFF) was held in Shanghai today, bringing together filmmakers, industry professionals and audiences from around the world in celebration of cinema. Running through June 20, this year&#039;s festival will present more than 420 films across over 1,600 screenings in [&#8230;]
The post Gala Night of the 28th Shanghai International Film Festival Held in Shanghai appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/gala-night-of-the-28th-shanghai-international-film-festival-held-in-shanghai/,,2026-06-13T16:35:00+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,5cb33db7b9357b12,"Kos Biotechnology Partners Announces Third Closing of Global Life Sciences Fund at $123 Million. NEW YORK and ATHENS, Greece, June 13, 2026 /PRNewswire/ &#8212; Kos Biotechnology Partners (&#034;Kos&#034;), a global life sciences investment firm bridging the US biopharma ecosystem with Europe, today announced the third closing of its inaugural global life sciences fund, bringing total capital commitments to $123M (€106M). Following its initial launch in December 2025, the fund [&#8230;]
The post Kos Biotechnology Partners Announces Third Closing of Global Life Sciences Fund at $123 Million appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/13/kos-biotechnology-partners-announces-third-closing-of-global-life-sciences-fund-at-123-million/,,2026-06-13T15:50:00+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,6d0ef2b09079ce97,Pembubaran DUN Negeri Sembilan sah. SURUHANJAYA Pilihan Raya (SPR) menetapkan tarikh Pilihan Raya Negeri (PRN) Negeri Sembilan adalah pada 1 Ogos dengan hari penamaan calon ditetapkan pada 18 Julai manakala hari mengundi awal 28 Julai.,https://www.bharian.com.my/rencana/komentar/2026/06/1571568/pembubaran-dun-negeri-sembilan-sah,,2026-06-14T09:32:26+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,6779fde5e7b61c44,"'Saya risau fitnah yang menang'. Menteri Besar Johor, DATUK ONN HAFIZ GHAZI menyifatkan Pilihan Raya Negeri (PRN) yang bakal berlangsung di negeri itu pada 11 Julai depan bukan satu perkara yang mudah.",https://www.hmetro.com.my/utama/2026/06/1369642/saya-risau-fitnah-yang-menang,,2026-06-14T07:30:42+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,bad5810498fe59b7,"PRN Johor: Calon pertama daripada PKR mohon maaf. KULAI: Calon PKR bagi kerusi Dewan Undangan Negeri (DUN) Bukit Batu, Arthur Chiong Sen Sern memohon maaf kepada kerajaan negeri kerana membuat kenyataan tidak tepat ketika diumumkan sebagai calon kerusi berkenaan, malam tadi. Sen Sern yang juga penyandang kerusi DUN berkenaan berkata, dia turut menarik balik kenyataan yang dibuatnya ketika berucap pada Program Pelancaran Jentera ... Read more
The post PRN Johor: Calon pertama daripada PKR mohon maaf appeared first on Utusan Malaysia.",https://www.utusan.com.my/terkini/2026/06/prn-johor-calon-pertama-daripada-pkr-mohon-maaf/?utm_source=rss&utm_medium=rss&utm_campaign=prn-johor-calon-pertama-daripada-pkr-mohon-maaf,,2026-06-14T02:27:46+00:00,0,0,0,0,0.0,0,S3A2,Melaka,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Melaka PRN when:30d"
news,post,972e07d082da1bc1,Melaka SMEs urged to harness multicultural strength amid global headwinds. Melaka SMEs urged to harness multicultural strength amid global headwinds&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQM1kxOWtBUGpxVHlDRzg0al9pbVFkR2ZGdGU5WElSOUpfOFJMd1Z4MjZCbUtsNWNzUHR4X3NyZkk0NHVBTzJuby1fcU80MEhSd3JSX1RPRmdiU2lQVU9BY0p1YmFvV2hRcnZ5Q0JXUzhJV3MxdlRWYUY0UmVqckZuV2RHbmIzdFhQN2YzazZRU0FabS1XRGdGVU04cG94RlRDQlJpS0FzTlZBVG5WVy16MEtaTElTNzlqVTd4M2JwNXY?oc=5,,2026-05-23T07:00:00+00:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,b92129ed591a7473,"Loke renews KTM Komuter invitation to Onn Hafiz: ‘See you in Kulai on Tuesday’. KUALA LUMPUR, June 14 &mdash; Transport Minister Anthony Loke today defended his ministry&rsquo;s engagement with the Jo...",https://www.malaymail.com/news/malaysia/2026/06/14/loke-renews-ktm-komuter-invitation-to-onn-hafiz-see-you-in-kulai-on-tuesday/223709,,2026-06-14T10:03:22+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,cdebc17441df32ed,"PTPTN eKasih Children’s Scholarship allocation increased to RM210m, will benefit 10,000 students. KULAI, June 14 &mdash; The National Higher Education Fund Corporation (PTPTN) has allocated RM210 million under the PTPT...",https://www.malaymail.com/news/malaysia/2026/06/14/ptptn-ekasih-childrens-scholarship-allocation-increased-to-rm210m-will-benefit-10000-students/223708,,2026-06-14T10:14:32+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,bd1d80a9e54a9697,"Hadi: PAS supports Parti Wawasan Negara joining Perikatan, Bersatu free to decide its future. KUALA LUMPUR, June 14 &mdash; PAS yesterday endorsed Parti Wawasan Negara&rsquo;s bid to join Perikatan Nasional (PN), a...",https://www.malaymail.com/news/malaysia/2026/06/14/hadi-pas-supports-parti-wawasan-negara-joining-perikatan-bersatu-free-to-decide-its-future/223707,,2026-06-14T09:50:59+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,97269630928f5016,"No hydrochloric acid contamination detected in Sungai Cherating after tanker spill, says Pahang DOE. KUANTAN, June 14 &mdash; The Pahang Department of Environment (DOE) said no acid contamination had been detected in Sung...",https://www.malaymail.com/news/malaysia/2026/06/14/no-hydrochloric-acid-contamination-detected-in-sungai-cherating-after-tanker-spill-says-pahang-doe/223704,,2026-06-14T09:32:45+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,928a04cf304254ed,"Police detain lorry driver over viral Kajang SILK Highway clip showing reckless driving, obscene gesture. KUALA LUMPUR, June 14 &mdash; Police have arrested a lorry driver after a video appearing to show him driving dangerousl...",https://www.malaymail.com/news/malaysia/2026/06/14/police-detain-lorry-driver-over-viral-kajang-silk-highway-clip-showing-reckless-driving-obscene-gesture/223702,,2026-06-14T09:22:30+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,a91904333ce7245e,"Form Two student killed in Alor Gajah crash involving Perodua Viva and tanker lorry. KUALA LUMPUR, June 14 &mdash; A 14-year-old student was killed after the motorcycle he was riding collided with a car be...",https://www.malaymail.com/news/malaysia/2026/06/14/form-two-student-killed-in-alor-gajah-crash-involving-perodua-viva-and-tanker-lorry/223698,,2026-06-14T09:11:32+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,2d0a0f83745e7f97,"Four men arrested for suspected cable theft in Sungai Siput. IPOH, June 14 &mdash; Four men were arrested on suspicions of stealing Telekom Malaysia &nbsp;cables in Persiaran Komers...",https://www.malaymail.com/news/malaysia/2026/06/14/four-men-arrested-for-suspected-cable-theft-in-sungai-siput/223692,,2026-06-14T08:55:05+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,0ce14bb8c405ab29,"Sabah CM: Accuracy of media reports must not be compromised in AI era. KOTA KINABALU, June 14 &mdash; Media practitioners must continue to uphold the accuracy and authenticity of facts, even...",https://www.malaymail.com/news/malaysia/2026/06/14/sabah-cm-accuracy-of-media-reports-must-not-be-compromised-in-ai-era/223691,,2026-06-14T08:52:30+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,321dcc7aa947ee04,"BN to mobilise full election machinery for twin state polls, says Zambry. JOHOR BAHRU, June 14 &mdash; Barisan Nasional (BN) will mobilise its entire election machinery to face the Johor and Neg...",https://www.malaymail.com/news/malaysia/2026/06/14/bn-to-mobilise-full-election-machinery-for-twin-state-polls-says-zambry/223686,,2026-06-14T08:40:04+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,9ced748c93058a63,"Pakatan names Arthur Chiong as first Johor poll candidate, set to defend Bukit Batu. KULAI, June 14 &mdash; Pakatan Harapan (PH) has officially named Arthur Chiong Sen Sern as the coalition&rsquo;s first c...",https://www.malaymail.com/news/malaysia/2026/06/14/pakatan-names-arthur-chiong-as-first-johor-poll-candidate-set-to-defend-bukit-batu/223682,,2026-06-14T08:33:06+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,cebeba6601ba6f85,"KLIA: Runway closed after tyre burst incident reopened, operating as normal. SEPANG, June 14 &mdash; &nbsp;A runway affected by an aircraft&rsquo;s burst tyre at Kuala Lumpur International Airport...",https://www.malaymail.com/news/malaysia/2026/06/14/klia-runway-closed-after-tyre-burst-incident-reopened-operating-as-normal/223679,,2026-06-14T08:20:24+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,e729b9687500dd49,"Johor MB ‘touched’ by Loke’s ‘sincere’ invitation, but says yet to receive formal invite to KTM Komuter launch. KUALA LUMPUR, June 14 &mdash; Johor caretaker Menteri Besar Datuk Onn Hafiz Ghazi said he had yet to receive a formal in...",https://www.malaymail.com/news/malaysia/2026/06/14/johor-mb-touched-by-lokes-sincere-invitation-but-says-yet-to-receive-formal-invite-to-ktm-komuter-launch/223678,,2026-06-14T08:18:27+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,a4d73da821046d04,"No deposit, no landlord: Why some Malaysians are choosing hotels over renting. KUALA LUMPUR, June 14&nbsp;&mdash; As rental costs rise and hefty deposits put traditional housing further out of reach,...",https://www.malaymail.com/news/malaysia/2026/06/14/no-deposit-no-landlord-why-some-malaysians-are-choosing-hotels-over-renting/222862,,2026-06-14T07:00:00+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,3eba73db84313ff8,"Burst tyre incident shuts down KLIA runway temporarily. SEPANG, June 13 &mdash; One of the three runways at Kuala Lumpur International Airport (KLIA) here, remains temporarily...",https://www.malaymail.com/news/malaysia/2026/06/13/burst-tyre-incident-shuts-down-klia-runway-temporarily/223677,,2026-06-13T20:28:22+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,6f80deab3719dc9e,"PM: Govt will consider RM5m matching grant in reviving 10 statesmen memorials. KOTA KINABALU, June 13 &mdash; The government will consider providing a RM5 million Matching Grant under Budget 2027 to...",https://www.malaymail.com/news/malaysia/2026/06/13/pm-govt-will-consider-rm5m-matching-grant-in-reviving-10-statesmen-memorials/223674,,2026-06-13T19:50:13+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
news,post,30c19fa10c5bf8c8,"Police probe viral footage of man assaulting domestic helper in Johor Bahru. JOHOR BAHRU, June 13 &mdash; Police are probing a man for violently assaulting a female domestic helper after she was ca...",https://www.malaymail.com/news/malaysia/2026/06/13/police-probe-viral-footage-of-man-assaulting-domestic-helper-in-johor-bahru/223667,,2026-06-13T18:26:27+08:00,0,0,0,0,0.0,0,S3B1,Melaka,party_official,Tinggi,"DAP OR ""Kerajaan Melaka"" OR Khoo Poay Tiong Melaka when:30d"
