Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Negeri,Jenis_Suara,Weight_Analisis,SeedQuery
news,post,9e81fcdeb4f19f4f,"2 M'sian sisters, 15 & 13, die after house fire in Johor; window grilles allegedly blocked escape. 2 M'sian sisters, 15 & 13, die after house fire in Johor; window grilles allegedly blocked escape&nbsp;&nbsp;Mothership",https://news.google.com/rss/articles/CBMilgFBVV95cUxQcFh6aXdsNmVsRkpKUDVPZmVJQVhUcnY4N2xKMUl6Q3dTR2hsQ1g1ZXBDUG5ZaDBzTTZCYlBpQTZSbHo2SUI3WG5mQkJvM3ltblQ4YmVZS0cySG9VTTFFM1hOZlBfcEZtUExTWXcySEYtRUMySmhEX3VaT1ZJMGpaMFBSZHpmOUViN291RWsxbUdLdE1VYkE?oc=5,,2026-06-03T07:00:00+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,87f42c2f1fb93d8e,M’sian Sisters Perish Together After Johor Home Gets Swallowed Up In Flames. M’sian Sisters Perish Together After Johor Home Gets Swallowed Up In Flames&nbsp;&nbsp;WeirdKaya,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9oY3JpQVVrbjBnXzQyQlRheVBiTDZsa0p1Uzc3MG1ueUNEZHYxYlp0ZUtFdzFmenN0T1g1eFlGZ0duRHUwOXVxQkM3UXVnMV9oY2I4NTZVajl4VHgtZkFoQVpaMjRhZlNw?oc=5,,2026-06-03T03:35:54+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,0b0e82901302d94a,"'They're Not Dead Yet, Find A Doctor!': Mum Of Sisters Killed In Johor Fire Breaks Down At Final Send-Off. 'They're Not Dead Yet, Find A Doctor!': Mum Of Sisters Killed In Johor Fire Breaks Down At Final Send-Off&nbsp;&nbsp;WeirdKaya",https://news.google.com/rss/articles/CBMibkFVX3lxTFB0bnJmeXVfbERGUUc5ckRDWXA0Z0NYRzNJbjFGbGpBcHp1ZTJ0cXVBZWJOdkwwTmFreW83UjByU1R2cFN1X3pvTHF0cjRJbFdaQUtrSmRFRGNxa3RTeUJMTU85T3dSb1pMTDltenBB?oc=5,,2026-06-04T04:25:00+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,4d969244d2c7649e,"Family Of 18yo M'sian, Who's Missing For 2 Weeks, Fears She May Have Been Trafficked Overseas. Family Of 18yo M'sian, Who's Missing For 2 Weeks, Fears She May Have Been Trafficked Overseas&nbsp;&nbsp;WeirdKaya",https://news.google.com/rss/articles/CBMiY0FVX3lxTFBSeWdNZVBhUVUwekZ1VnA3Mkx3WExiZjJ6N2FtckVteUhMYVdqdmplOTFVaWJNRU1la3I2bzZJd1p5OEY3dWc5cHZlYVltZXpHLXpUajc5TW1GYkdDYnFyR3lfNA?oc=5,,2026-06-10T05:30:00+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,321dcc7aa947ee04,"BN to mobilise full election machinery for twin state polls, says Zambry. JOHOR BAHRU, June 14 &mdash; Barisan Nasional (BN) will mobilise its entire election machinery to face the Johor and Neg...",https://www.malaymail.com/news/malaysia/2026/06/14/bn-to-mobilise-full-election-machinery-for-twin-state-polls-says-zambry/223686,,2026-06-14T08:40:04+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,9ced748c93058a63,"Pakatan names Arthur Chiong as first Johor poll candidate, set to defend Bukit Batu. KULAI, June 14 &mdash; Pakatan Harapan (PH) has officially named Arthur Chiong Sen Sern as the coalition&rsquo;s first c...",https://www.malaymail.com/news/malaysia/2026/06/14/pakatan-names-arthur-chiong-as-first-johor-poll-candidate-set-to-defend-bukit-batu/223682,,2026-06-14T08:33:06+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,e729b9687500dd49,"Johor MB ‘touched’ by Loke’s ‘sincere’ invitation, but says yet to receive formal invite to KTM Komuter launch. KUALA LUMPUR, June 14 &mdash; Johor caretaker Menteri Besar Datuk Onn Hafiz Ghazi said he had yet to receive a formal in...",https://www.malaymail.com/news/malaysia/2026/06/14/johor-mb-touched-by-lokes-sincere-invitation-but-says-yet-to-receive-formal-invite-to-ktm-komuter-launch/223678,,2026-06-14T08:18:27+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,30c19fa10c5bf8c8,"Police probe viral footage of man assaulting domestic helper in Johor Bahru. JOHOR BAHRU, June 13 &mdash; Police are probing a man for violently assaulting a female domestic helper after she was ca...",https://www.malaymail.com/news/malaysia/2026/06/13/police-probe-viral-footage-of-man-assaulting-domestic-helper-in-johor-bahru/223667,,2026-06-13T18:26:27+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,1e817e9e41c3ba1d,"Dr Wan Azizah urges women facing emotional distress to seek help through Talian Kasih and HEAL. &nbsp;JOHOR BAHRU, June 13 &mdash; Women facing emotional distress or personal challenges are encouraged to make use of...",https://www.malaymail.com/news/malaysia/2026/06/13/dr-wan-azizah-urges-women-facing-emotional-distress-to-seek-help-through-talian-kasih-and-heal/223646,,2026-06-13T16:07:00+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,9cc17d74242a3ee7,"Low UNHCR resettlement rate contributing to prolonged Rohingya presence in Malaysia, says Saifuddin Nasution. &nbsp;JOHOR BAHRU, June 13 &mdash;&nbsp;The low rate of third-country resettlement by the United Nations High Commission...",https://www.malaymail.com/news/malaysia/2026/06/13/low-unhcr-resettlement-rate-contributing-to-prolonged-rohingya-presence-in-malaysia-says-saifuddin-nasution/223641,,2026-06-13T15:48:53+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,fd19bbaac3904171,"Saifuddin Nasution says Poisons Act updates must keep pace with emerging synthetic drugs. JOHOR BAHRU, June 13 &mdash; Authorities and regulators face a growing challenge to fast-track the scheduling of synthet...",https://www.malaymail.com/news/malaysia/2026/06/13/saifuddin-nasution-says-poisons-act-updates-must-keep-pace-with-emerging-synthetic-drugs/223627,,2026-06-13T14:59:59+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,917401135f853c2e,"Johor voters should judge candidates by service and commitment, says Azalina. KOTA TINGGI, June 13 &mdash; Umno information chief Datuk Seri Azalina Othman Said has urged voters to choose candidates...",https://www.malaymail.com/news/malaysia/2026/06/13/johor-voters-should-judge-candidates-by-service-and-commitment-says-azalina/223626,,2026-06-13T14:55:00+08:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,b9c2590e9ddc2b84,"Zahid, MCA slam Nga for criticising EC over Johor, N Sembilan polling dates. A cabinet member shouldn't question EC's decision, DPM says.",https://www.malaysiakini.com/news/777392,,2026-06-13T10:51:26+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,636a42f3a547c7c1,"EC: Johor goes to polls July 11, N Sembilan to follow on Aug 1. UPDATED 3.37PM | June 27 is nomination day for Johor, July 18 for N Sembilan.",https://www.malaysiakini.com/news/777297,,2026-06-12T04:26:25+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,531bce9d75ff3efc,PH names Arthur Chiong to defend Bukit Batu state seat. He is the first of 56 candidates from Pakatan Harapan to be named for the Johor state polls.,https://www.freemalaysiatoday.com/category/nation/2026/06/13/ph-names-arthur-chiong-to-defend-bukit-batu-state-seat,,2026-06-13T15:48:38+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,b35b03f6385a6aa6,"After seating spat, Onn Hafiz awaits train ride with Loke. Johor BN chief says he is willing to join DAP secretary-general Loke Siew Fook at the launch of the KTM Komuter Selatan service on Tuesday.",https://www.freemalaysiatoday.com/category/nation/2026/06/13/after-seating-spat-onn-hafiz-awaits-train-ride-with-loke,,2026-06-13T14:46:32+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,6779fde5e7b61c44,"'Saya risau fitnah yang menang'. Menteri Besar Johor, DATUK ONN HAFIZ GHAZI menyifatkan Pilihan Raya Negeri (PRN) yang bakal berlangsung di negeri itu pada 11 Julai depan bukan satu perkara yang mudah.",https://www.hmetro.com.my/utama/2026/06/1369642/saya-risau-fitnah-yang-menang,,2026-06-14T07:30:42+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,bad5810498fe59b7,"PRN Johor: Calon pertama daripada PKR mohon maaf. KULAI: Calon PKR bagi kerusi Dewan Undangan Negeri (DUN) Bukit Batu, Arthur Chiong Sen Sern memohon maaf kepada kerajaan negeri kerana membuat kenyataan tidak tepat ketika diumumkan sebagai calon kerusi berkenaan, malam tadi. Sen Sern yang juga penyandang kerusi DUN berkenaan berkata, dia turut menarik balik kenyataan yang dibuatnya ketika berucap pada Program Pelancaran Jentera ... Read more
The post PRN Johor: Calon pertama daripada PKR mohon maaf appeared first on Utusan Malaysia.",https://www.utusan.com.my/terkini/2026/06/prn-johor-calon-pertama-daripada-pkr-mohon-maaf/?utm_source=rss&utm_medium=rss&utm_campaign=prn-johor-calon-pertama-daripada-pkr-mohon-maaf,,2026-06-14T02:27:46+00:00,0,0,0,0,0.0,0,S2A1,Johor,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" Johor OR 柔佛 when:30d"
news,post,d842e60d9ba4caff,"Babcock & Wilcox Deadline: BW Investors Have Opportunity to Lead Babcock & Wilcox Enterprises, Inc. Securities Fraud Lawsuit. NEW YORK, June 13, 2026 /PRNewswire/ &#8212; Why: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of Babcock &#38; Wilcox Enterprises, Inc. (&#034;B&#38;W&#034;) (NYSE: BW) between November 5, 2025 and March 11, 2026, inclusive (the &#034;Class Period&#034;), of the important June 15, 2026 lead plaintiff deadline. So what: If you purchased [&#8230;]
The post Babcock &amp; Wilcox Deadline: BW Investors Have Opportunity to Lead Babcock &amp; Wilcox Enterprises, Inc. Securities Fraud Lawsuit appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/babcock-wilcox-deadline-bw-investors-have-opportunity-to-lead-babcock-wilcox-enterprises-inc-securities-fraud-lawsuit/,,2026-06-13T23:32:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,71fb5695978830da,"POET Deadline: POET Investors Have Opportunity to Lead POET Technologies Inc. Securities Fraud Lawsuit Filed by The Rosen Law Firm. NEW YORK, June 13, 2026 /PRNewswire/ &#8212;  Why: Rosen Law Firm, a global investor rights law firm, reminds purchasers of securities of POET Technologies Inc. (NASDAQ: POET) between April 1, 2026 and 08:57 AM ET on April 27, 2026, inclusive (the &#034;Class Period&#034;), of the important June 29, 2026 lead plaintiff deadline in the securities [&#8230;]
The post POET Deadline: POET Investors Have Opportunity to Lead POET Technologies Inc. Securities Fraud Lawsuit Filed by The Rosen Law Firm appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/poet-deadline-poet-investors-have-opportunity-to-lead-poet-technologies-inc-securities-fraud-lawsuit-filed-by-the-rosen-law-firm-2/,,2026-06-13T22:43:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,a7c691de2efb6709,"Employment & Labor Lawyers, at Blumenthal Nordrehaug Bhowmik De Blouw LLP, File Suit Against Victoria's Secret Stores, LLC, Alleging Failure to Provide Meal Periods and Rest Breaks. Victoria&#039;s Secret Stores, LLC, allegedly failed to provide employees with accurate wages due to missed meal breaks. This allegedly resulted in violations of various California Labor codes. LOS ANGELES, June 13, 2026 /PRNewswire/ &#8212; **THIS IS AN ATTORNEY ADVERTISEMENT** The Los Angeles employment law attorneys, at Blumenthal Nordrehaug Bhowmik De Blouw LLP, filed a class [&#8230;]
The post Employment &amp; Labor Lawyers, at Blumenthal Nordrehaug Bhowmik De Blouw LLP, File Suit Against Victoria&#039;s Secret Stores, LLC, Alleging Failure to Provide Meal Periods and Rest Breaks appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/employment-labor-lawyers-at-blumenthal-nordrehaug-bhowmik-de-blouw-llp-file-suit-against-victorias-secret-stores-llc-alleging-failure-to-provide-meal-periods-and-rest-breaks/,,2026-06-13T21:41:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,260f7ebfba569195,"Attorney John Gomez Announces Whistleblower Retaliation Lawsuit on Behalf of Former Albert Einstein Academies Principal. Former Principal Margaretta Boutserse alleges she was terminated after refusing to participate in efforts aimed at undermining teacher unionization. By Shane Harris, Director of Communications, Gomez Trial Attorneys SAN DIEGO, June 13, 2026 /PRNewswire/ &#8212; National civil rights trial lawyer John Gomez joined former Albert Einstein Academies Elementary School Principal Margaretta Boutserse and Trial Attorney Taleah [&#8230;]
The post Attorney John Gomez Announces Whistleblower Retaliation Lawsuit on Behalf of Former Albert Einstein Academies Principal appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/attorney-john-gomez-announces-whistleblower-retaliation-lawsuit-on-behalf-of-former-albert-einstein-academies-principal/,,2026-06-13T21:41:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,9fd7df515a1241bc,"Rosen Law Firm Encourages TruBridge, Inc. Investors to Inquire About Securities Class Action Investigation – TBRG. NEW YORK, June 13, 2026 /PRNewswire/ &#8212;  Why: Rosen Law Firm, a global investor rights law firm, continues to investigate potential securities claims on behalf of shareholders of TruBridge, Inc. (NASDAQ: TBRG) resulting from allegations that TruBridge may have issued materially misleading business information to the investing public. So what: If you purchased TruBridge securities [&#8230;]
The post Rosen Law Firm Encourages TruBridge, Inc. Investors to Inquire About Securities Class Action Investigation &#8211; TBRG appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/rosen-law-firm-encourages-trubridge-inc-investors-to-inquire-about-securities-class-action-investigation-tbrg-2/,,2026-06-13T17:36:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,1312d4cf49ffeb88,"Gala Night of the 28th Shanghai International Film Festival Held in Shanghai. SHANGHAI, June 13, 2026 /PRNewswire/ &#8212; The Gala Night of the 28th Shanghai International Film Festival (SIFF) was held in Shanghai today, bringing together filmmakers, industry professionals and audiences from around the world in celebration of cinema. Running through June 20, this year&#039;s festival will present more than 420 films across over 1,600 screenings in [&#8230;]
The post Gala Night of the 28th Shanghai International Film Festival Held in Shanghai appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/14/gala-night-of-the-28th-shanghai-international-film-festival-held-in-shanghai/,,2026-06-13T16:35:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,5cb33db7b9357b12,"Kos Biotechnology Partners Announces Third Closing of Global Life Sciences Fund at $123 Million. NEW YORK and ATHENS, Greece, June 13, 2026 /PRNewswire/ &#8212; Kos Biotechnology Partners (&#034;Kos&#034;), a global life sciences investment firm bridging the US biopharma ecosystem with Europe, today announced the third closing of its inaugural global life sciences fund, bringing total capital commitments to $123M (€106M). Following its initial launch in December 2025, the fund [&#8230;]
The post Kos Biotechnology Partners Announces Third Closing of Global Life Sciences Fund at $123 Million appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/13/kos-biotechnology-partners-announces-third-closing-of-global-life-sciences-fund-at-123-million/,,2026-06-13T15:50:00+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,6d0ef2b09079ce97,Pembubaran DUN Negeri Sembilan sah. SURUHANJAYA Pilihan Raya (SPR) menetapkan tarikh Pilihan Raya Negeri (PRN) Negeri Sembilan adalah pada 1 Ogos dengan hari penamaan calon ditetapkan pada 18 Julai manakala hari mengundi awal 28 Julai.,https://www.bharian.com.my/rencana/komentar/2026/06/1571568/pembubaran-dun-negeri-sembilan-sah,,2026-06-14T09:32:26+00:00,0,0,0,0,0.0,0,S2A2,Johor,proxy_about_chinese,Rendah,"""pengundi Cina"" OR ""komuniti Cina"" Johor PRN when:30d"
news,post,a0948c14bfb1e6fa,Ti rubbishes claim MCA wants BN to go solo over seat fears. Ti rubbishes claim MCA wants BN to go solo over seat fears&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPOVg5RGFDcUoySjdIbTZvNGM4YnJnbEFwSnoyaEV6V05oeURtTXhCYXRtVDkwLUF0cUpUU1NYUmptVHJZYzdJZm1YUWc1UF9JWGlrek90bXVTRnJkMmRwOGNPVHo1dm84dXFxRGRlMFZJWW5uUEJVZlh3VXBZTHJxOEYzbmlBQ0wwM1J0d213ak5Bam05ZUo1bWdMaUtGZ2xxdENYa0VQVlVLRzRKOUJ3OHN6bkhUbklIYXBJ?oc=5,,2026-06-04T07:00:00+00:00,0,0,0,0,0.0,0,S2B1,Johor,party_official,Tinggi,"DAP OR Liew Chin Tong OR ""Johor Bahru"" PRN when:30d"
