Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Negeri,Jenis_Suara,Weight_Analisis,SeedQuery
news,post,6589d0e9374bef9d,"Court clears way for auction of Jamal Yunos’ seized assets after failure to pay Theresa Kok. KUALA LUMPUR, June 12 &mdash; A total of 14 movable properties seized from the residence of Sungai Besar Umno division c...",https://www.malaymail.com/news/malaysia/2026/06/12/court-clears-way-for-auction-of-jamal-yunos-seized-assets-after-failure-to-pay-theresa-kok/223541,,2026-06-12T19:50:48+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,e12b211b61d73368,"Anwar: Malaysia’s strength lies in managing differences fairly, religion must promote peace. KUALA LUMPUR, June 12 &mdash; Malaysia&rsquo;s strength lies not in uniformity but in its ability to manage differences...",https://www.malaymail.com/news/malaysia/2026/06/12/anwar-malaysias-strength-lies-in-managing-differences-fairly-religion-must-promote-peace/223537,,2026-06-12T19:18:24+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,5a6c115968f4861a,"Fahmi disappointed as Lee Chean Chung quits PKR council, says voters deserve answers. KUALA LUMPUR, June 12 &mdash; Parti Keadilan Rakyat (PKR) information chief Datuk Fahmi Fadzil today expressed disappoin...",https://www.malaymail.com/news/malaysia/2026/06/12/fahmi-disappointed-as-lee-chean-chung-quits-pkr-council-says-voters-deserve-answers/223525,,2026-06-12T17:30:41+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,d22acd1368c77c58,"Amirudin says Selangor will act against all illegal settlements without considering nationality. &nbsp;KUALA SELANGOR, June 12 &mdash; The Selangor government will take action against all illegal settlements in the st...",https://www.malaymail.com/news/malaysia/2026/06/12/amirudin-says-selangor-will-act-against-all-illegal-settlements-without-considering-nationality/223522,,2026-06-12T17:03:23+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,6e0969c72478c55f,"Fahmi: Putrajaya to collect detailed workforce data before deciding on foreign worker quotas. KUALA LUMPUR, June 12 &mdash; Communications Minister Datuk Fahmi Fadzil said the government will gather more detailed w...",https://www.malaymail.com/news/malaysia/2026/06/12/fahmi-putrajaya-to-collect-detailed-workforce-data-before-deciding-on-foreign-worker-quotas/223521,,2026-06-12T17:01:20+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,ca2034008f80e298,"Perak police chief: Complaints against Rohingya should be channelled through authorities. &nbsp;IPOH, June 12 &mdash;&nbsp;The public is advised not to take action against the Rohingya ethnic group themselves b...",https://www.malaymail.com/news/malaysia/2026/06/12/perak-police-chief-complaints-against-rohingya-should-be-channelled-through-authorities/223519,,2026-06-12T16:54:00+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,fc12e1e50336aa51,"Selangor freezes ‘trans hiking’ and ‘hiking compress’ permits after string of recent incidents. KUALA LUMPUR, June 12 &mdash; The Selangor State Forestry Department has suspended all applications for &ldquo;trans hik...",https://www.malaymail.com/news/malaysia/2026/06/12/selangor-freezes-trans-hiking-and-hiking-compress-permits-after-string-of-recent-incidents/223516,,2026-06-12T16:46:30+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,4e346c632bb0a7df,"Malaysians spend 15.3pc more in April to RM174.8b, but goods bought rise just 6.2pc, DOSM reports. PUTRAJAYA, June 12 &mdash; Malaysians spent more in April as wholesale and retail trade sales rose 15.3 per cent year-on...",https://www.malaymail.com/news/malaysia/2026/06/12/malaysians-spend-153pc-more-in-april-to-rm1748b-but-goods-bought-rise-just-62pc-dosm-reports/223515,,2026-06-12T16:55:38+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,d534f252a206b51c,"Two small parties, one big decision: Hadi puts Gerakan and MIPP at centre of Perikatan power play. MARANG, June 12 &mdash; PAS will decide on Bersatu&rsquo;s future in Perikatan Nasional (PN) at its central working comm...",https://www.malaymail.com/news/malaysia/2026/06/12/two-small-parties-one-big-decision-hadi-puts-gerakan-and-mipp-at-centre-of-perikatan-power-play/223511,,2026-06-12T16:08:32+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,6b1daa726652d92f,"Kedah schoolgirl unable to sit or stand since classmate’s chair-pulling prank in February. PADANG BESAR, June 12 &mdash;&nbsp;A 12-year-old girl has allegedly been unable to attend school for nearly four months...",https://www.malaymail.com/news/malaysia/2026/06/12/kedah-schoolgirl-unable-to-sit-or-stand-since-classmates-chair-pulling-prank-in-february/223509,,2026-06-12T15:56:14+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,29c2c896a0f4ce1d,"Small portions, big problems — the incredible shrinking menu hits Malaysia. KUALA LUMPUR, June 13 &mdash; Malaysia&rsquo;s cafe and restaurant operators are currently caught in a perfect storm, an...",https://www.malaymail.com/news/malaysia/2026/06/12/small-portions-big-problems-the-incredible-shrinking-menu-hits-malaysia/223438,,2026-06-12T15:50:00+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,5c1eabf9e3c34f1b,"Obey Malaysian regulations or action will be taken, Anwar tells Rohingya refugees. &nbsp;KUALA LUMPUR, June 12 &mdash; Prime Minister Datuk Seri Anwar Ibrahim has reminded Rohingya refugees in the countr...",https://www.malaymail.com/news/malaysia/2026/06/12/obey-malaysian-regulations-or-action-will-be-taken-anwar-tells-rohingya-refugees/223503,,2026-06-12T15:42:11+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,1c54ac3733b35d85,"Why Johor votes first: Election Commission cites Negeri Sembilan’s surprise dissolution. PUTRAJAYA, June 12 &mdash; Logistical demands and preparations for election workers were among the main reasons Johor an...",https://www.malaymail.com/news/malaysia/2026/06/12/why-johor-votes-first-election-commission-cites-negeri-sembilans-surprise-dissolution/223497,,2026-06-12T15:10:30+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,2491007b168024fd,"TikToker remanded four days over online claims involving rescued hiker Jaslinda. &nbsp;TAPAH, June 12 &mdash;&nbsp;A man in his 30s has been remanded for four days from today to assist investigations i...",https://www.malaymail.com/news/malaysia/2026/06/12/tiktoker-remanded-four-days-over-online-claims-involving-rescued-hiker-jaslinda/223484,,2026-06-12T13:27:30+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,d07d3e0749a53b55,"Anwar to visit Sabah tomorrow for Madani Link launch and National Unity Week event. &nbsp;&nbsp;KOTA KINABALU, June 12 &mdash; Prime Minister Datuk Seri Anwar Ibrahim is scheduled to make a one-day visit...",https://www.malaymail.com/news/malaysia/2026/06/12/anwar-to-visit-sabah-tomorrow-for-madani-link-launch-and-national-unity-week-event/223480,,2026-06-12T13:08:43+08:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,a1bf98801bccfa4a,"Moderate 5.2-magnitude earthquake strikes Mindanao again. KUALA LUMPUR (June 13): A moderate earthquake measuring 5.2 on the Richter scale struck Mindanao, the Philippines, at 10.05 am today. The Malaysian Meteorological Department (MetMalaysia) said the quake occurred at a depth of 10 kilometres (km), about 101 km south of Koronadal City. &#8220;Initial assessments found no tsunami threat to Malaysia,&#8221; MetMalaysia said in [...]
The post Moderate 5.2-magnitude earthquake strikes Mindanao again appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/moderate-5-2-magnitude-earthquake-strikes-mindanao-again/,,2026-06-13T04:27:49+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,2b52e61f069268ee,"Disabled motorist urges restoration of free parking privilege at Kenyalang Food Centre. KUCHING (June 13): A person with disabilities (OKU) has urged the authorities to restore the free parking privileges previously enjoyed by disabled motorists at the old Kenyalang Food Centre following the implementation of the Pay &#38; Go parking fee collection system. Tan Chun Sheng, who operates a business at the food centre, said OKU motorists [...]
The post Disabled motorist urges restoration of free parking privilege at Kenyalang Food Centre appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/disabled-motorist-urges-restoration-of-free-parking-privilege-at-kenyalang-food-centre/,,2026-06-13T04:19:13+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,c2ca7d62e8050d93,"Oriental Daily News Malaysia Open 2026 serves up strong start in Shah Alam. SHAH ALAM (June 13): The Oriental Daily News Malaysia Open 2026 officially commenced on Friday at the Grand Pickleball Arena in Shah Alam, bringing together hundreds of players from across the country for one of Malaysia&#8217;s largest pickleball tournaments. Held from June 12 to 14, 2026, the tournament offers a total prize pool of RM100,000 [...]
The post Oriental Daily News Malaysia Open 2026 serves up strong start in Shah Alam appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/oriental-daily-news-malaysia-open-2026-serves-up-strong-start-in-shah-alam/,,2026-06-13T02:06:42+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,a292aafd179abda5,"Sarawak internet coverage rises to 94.5 pct after RM2.3 bln investment under Saluran. KUCHING (June 13): Internet coverage across Sarawak has increased significantly to 94.5 per cent from 54.3 per cent in 2022 following a RM2.3 billion investment in telecommunications infrastructure under the Sarawak Linking Urban, Rural and Nation (Saluran) initiative. Utility and Telecommunication Minister Dato Sri Julaihi Narawi said the achievement marked a major milestone in Sarawak&#8217;s [...]
The post Sarawak internet coverage rises to 94.5 pct after RM2.3 bln investment under Saluran appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/sarawak-internet-coverage-rises-to-94-5-pct-after-rm2-3-bln-investment-under-saluran/,,2026-06-13T01:54:16+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,ede05e222be87f22,"Sarawak end MSSM aquatics campaign third overall, Anson bags Outstanding Swimmer award. IPOH (June 13): Sarawak closed their campaign at the 58th Malaysian Schools Sports Council (MSSM) Aquatic Championships with a third-place overall finish after five days of competition at the Tuanku Zara Aquatic Centre here. By the end of the meet, Sarawak had amassed 14 gold, 14 silver and 21 bronze medals, placing the state third [...]
The post Sarawak end MSSM aquatics campaign third overall, Anson bags Outstanding Swimmer award appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/sarawak-end-mssm-aquatics-campaign-third-overall-anson-bags-best-boy-award/,,2026-06-13T01:45:29+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,4ac9f1d27a759fe9,"USA start World Cup bid with first game on home soil since 1994. LOS ANGELES (June 13): The United States launch their World Cup challenge on Friday, taking on Paraguay in the first game in the tournament on US soil for 32 years. The World Cup co-hosts are determined to avoid slipping up against the savvy South Americans at the futuristic SoFi Stadium in Los Angeles. US head [...]
The post USA start World Cup bid with first game on home soil since 1994 appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/usa-start-world-cup-bid-with-first-game-on-home-soil-since-1994/,,2026-06-13T01:27:16+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,af282e41c001ac74,"Sibu MP warns of scam impersonating Sibu DAP branch to obtain personal data. SIBU (June 13): Sibu MP Oscar Ling has strongly condemned a fraud syndicate that has been impersonating the Sibu Democratic Action Party (DAP) branch to deceive members of the public into revealing sensitive personal information. In a statement, he said the latest scam tactic involves callers claiming that government financial aid is ready to be [...]
The post Sibu MP warns of scam impersonating Sibu DAP branch to obtain personal data appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/sibu-mp-warns-of-scam-impersonating-sibu-dap-branch-to-obtain-personal-data/,,2026-06-13T00:02:04+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,9143d5e230571567,"Diffusion Borneo 2026 to position Sarawak as regional innovation, investment hub. KUCHING (June 13): Diffusion Borneo 2026 has been launched as a new platform aimed at connecting investors, entrepreneurs, policymakers and industry leaders while strengthening Sarawak&#8217;s position within the regional innovation and investment ecosystem. The inaugural event, scheduled to be held in Kuching on June 23 and 24, will focus on three key sectors &#8213; Energy [...]
The post Diffusion Borneo 2026 to position Sarawak as regional innovation, investment hub appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/diffusion-borneo-2026-to-position-sarawak-as-regional-innovation-investment-hub/,,2026-06-13T00:01:32+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
news,post,75db0e70026517e1,"KV Skills Sarawak Zone 2026 prepares students for workforce demands, says Sibu MP. SIBU (June 13): The Vocational College Skills Competition (KV Skills) Sarawak Zone 2026 serves as an important platform for nurturing students&#8217; confidence, teamwork and discipline while preparing them for the demands of the modern workforce, said Sibu MP Oscar Ling. He also highlighted the significant role of Technical and Vocational Education and Training (TVET) in [...]
The post KV Skills Sarawak Zone 2026 prepares students for workforce demands, says Sibu MP appeared first on Borneo Post Online.",https://www.theborneopost.com/2026/06/13/kv-skills-sarawak-zone-2026-prepares-students-for-workforce-demands-says-sibu-mp/,,2026-06-13T00:00:23+00:00,0,0,0,0,0.0,0,S1A1,Negeri Sembilan,media_chinese,Tinggi,"""Sin Chew"" OR ""China Press"" ""Negeri Sembilan"" OR 森美兰 when:30d"
