Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
Facebook,Share,FACEBOOK039,Just tried budi95 - amazing quality and value!,Negative,2026-04-12,192,22,33,2624,0.1,247
Facebook,Post,FACEBOOK040,budi95 in Malaysia is really good. Worth trying!,Negative,2026-04-16,196,51,17,2298,0.1,264
Facebook,Video,FACEBOOK041,Just tried budi95 - amazing quality and value!,Negative,2026-04-22,286,57,26,3897,0.39,369
Facebook,Photo,FACEBOOK042,budi95 in Malaysia is really good. Worth trying!,Negative,2026-03-25,240,54,34,3371,0.1,328
Facebook,Share,FACEBOOK043,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-04-02,101,20,5,1071,0.1,126
Facebook,Photo,FACEBOOK044,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-04-03,313,71,37,4422,0.1,421
Facebook,Link,FACEBOOK045,budi95 in Malaysia is really good. Worth trying!,Negative,2026-04-06,124,30,7,1766,0.1,161
Facebook,Post,FACEBOOK046,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-03-23,138,35,11,1451,0.1,184
Facebook,Video,FACEBOOK047,Just tried budi95 - amazing quality and value!,Negative,2026-04-13,361,93,38,1831,0.13,492
Facebook,Share,FACEBOOK048,budi95 in Malaysia is really good. Worth trying!,Negative,2026-04-17,124,33,13,632,0.1,170
Facebook,Video,FACEBOOK049,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-04-05,71,12,8,429,0.2,91
Facebook,Link,FACEBOOK050,budi95 in Malaysia is really good. Worth trying!,Negative,2026-04-15,343,47,68,2703,0.19,458
