Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
Facebook,Photo,FACEBOOK027,Just tried madani - amazing quality and value!,Negative,2026-03-23,121,23,15,1619,0.1,159
Facebook,Share,FACEBOOK028,Great experience with madani! Highly recommended in Malaysia.,Negative,2026-03-17,186,36,17,2684,0.21,239
Facebook,Photo,FACEBOOK029,Just tried madani - amazing quality and value!,Negative,2026-03-21,143,17,18,2014,0.1,178
Facebook,Post,FACEBOOK030,Just tried madani - amazing quality and value!,Negative,2026-03-27,238,37,32,3122,0.1,307
Facebook,Video,FACEBOOK031,Just tried madani - amazing quality and value!,Negative,2026-03-21,191,21,17,2149,0.11,229
Facebook,Post,FACEBOOK032,Great experience with madani! Highly recommended in Malaysia.,Negative,2026-03-30,110,28,18,694,0.1,156
Facebook,Photo,FACEBOOK033,madani in Malaysia is really good. Worth trying!,Negative,2026-03-25,132,34,14,1946,0.1,180
Facebook,Post,FACEBOOK034,madani in Malaysia is really good. Worth trying!,Negative,2026-03-29,287,75,39,3427,0.34,401
Facebook,Post,FACEBOOK035,madani in Malaysia is really good. Worth trying!,Negative,2026-03-10,221,40,18,2912,0.33,279
Facebook,Video,FACEBOOK036,madani in Malaysia is really good. Worth trying!,Negative,2026-03-31,202,47,21,2608,0.1,270
Facebook,Photo,FACEBOOK037,madani in Malaysia is really good. Worth trying!,Negative,2026-03-06,295,36,27,3590,0.1,358
Facebook,Video,FACEBOOK038,Just tried madani - amazing quality and value!,Negative,2026-03-14,304,43,57,2319,0.1,404
Facebook,Photo,FACEBOOK039,Just tried madani - amazing quality and value!,Negative,2026-03-29,143,15,22,1746,0.1,180
Facebook,Photo,FACEBOOK040,Just tried madani - amazing quality and value!,Negative,2026-03-09,288,48,44,1988,0.37,380
Facebook,Share,FACEBOOK041,Just tried madani - amazing quality and value!,Negative,2026-03-31,195,30,23,2269,0.1,248
Facebook,Video,FACEBOOK042,madani in Malaysia is really good. Worth trying!,Negative,2026-03-31,172,36,26,1839,0.1,234
Facebook,Share,FACEBOOK043,Great experience with madani! Highly recommended in Malaysia.,Negative,2026-03-19,395,62,64,2216,0.1,521
Facebook,Post,FACEBOOK044,madani in Malaysia is really good. Worth trying!,Negative,2026-03-27,190,43,12,2031,0.1,245
Facebook,Video,FACEBOOK045,Just tried madani - amazing quality and value!,Negative,2026-03-21,300,77,54,3542,0.26,431
Facebook,Post,FACEBOOK046,Great experience with madani! Highly recommended in Malaysia.,Negative,2026-03-11,212,44,37,2777,0.1,293
Facebook,Video,FACEBOOK047,madani in Malaysia is really good. Worth trying!,Negative,2026-03-29,142,41,15,1940,0.29,198
Facebook,Link,FACEBOOK048,Just tried madani - amazing quality and value!,Negative,2026-03-17,83,18,9,498,0.19,110
Facebook,Video,FACEBOOK049,madani in Malaysia is really good. Worth trying!,Negative,2026-03-16,283,67,20,2283,0.11,370
Facebook,Photo,FACEBOOK050,Just tried madani - amazing quality and value!,Negative,2026-03-21,111,24,21,767,0.33,156
