Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,CrawlPipeline,SourceName,SourceID,Jenis_Suara
news,post,1309ec95ddfc15a5,"Lim Kit Siang urges Johoreans not to split Pakatan vote in ‘test of the Malaysian Dream’. JOHOR BAHRU, July 7 &mdash; DAP veteran Tan Sri Lim Kit Siang has called on Johoreans not to split Pakatan Harapan&rsquo...",https://www.malaymail.com/news/malaysia/2026/07/07/lim-kit-siang-urges-johoreans-not-to-split-pakatan-vote-in-test-of-the-malaysian-dream/226625,,2026-07-07T08:34:41+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,727a6aac995a1ad6,"From Singapore commutes to affordable housing: What Johor election manifestos promise voters. KUALA LUMPUR, July 7 &mdash; As the race for the 16th Johor State Election enters its critical phase, the primary politi...",https://www.malaymail.com/news/malaysia/2026/07/07/from-singapore-commutes-to-affordable-housing-what-johor-election-manifestos-promise-voters/226590,,2026-07-07T07:00:00+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,cde4eb487cca0e93,"Johor polls: Pakatan’s Pasir Raja candidate courts youth and Felda settlers using hybrid approach. KOTA TINGGI, July 6 &mdash; Pakatan Harapan (PH) candidate for the Pasir Raja state constituency, Mohd Fakharuddin Mosli...",https://www.malaymail.com/news/malaysia/2026/07/06/johor-polls-pakatans-pasir-raja-candidate-courts-youth-and-felda-settlers-using-hybrid-approach/226616,,2026-07-06T19:52:13+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,308c2122312d0d89,"Storm alert for Selangor, KL, Johor, other states until 9PM. KUALA LUMPUR, July 6 &mdash; Thunderstorms, heavy rain and strong winds are expected to hit eight states and Kuala Lumpu...",https://www.malaymail.com/news/malaysia/2026/07/06/storm-alert-for-selangor-kl-johor-other-states-until-9pm/226602,,2026-07-06T18:09:00+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,7bc574640f6ec748,"Umno deputy president dismisses Najib link claims, says Johor election about state government not pardons. JOHOR BAHRU, July 6 &mdash; The Johor state election campaign must be conducted maturely without personal attacks to ens...",https://www.malaymail.com/news/malaysia/2026/07/06/umno-deputy-president-dismisses-najib-link-claims-says-johor-election-about-state-government-not-pardons/226571,,2026-07-06T16:02:37+08:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaymail.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,34a1b9515302ce5b,"Shamsul recites 'death reminder', tells voters to take bribes from others but vote Harapan. UPDATED 1.19PM | JOHOR POLLS | In ex-PM's aide's 'talkin', he urges voters to ask for more when offered bribes.",https://www.malaysiakini.com/news/779021,,2026-07-07T03:50:32+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,94609f4dc1fb1b09,"Umno sec-gen rejects BN-Najib pardon link, accuses Harapan of pushing false narrative. JOHOR POLLS | Electoral outcomes have no bearing on pardon powers, says Asyraf.",https://www.malaysiakini.com/news/779002,,2026-07-07T00:45:00+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,92c5655a1432df61,"Despite return to BN, Endau candidate gets lukewarm campaign support. JOHOR POLLS | Some grassroots allegedly still upset over Alwiyah's defection to Bersatu after GE14.",https://www.malaysiakini.com/news/779001,,2026-07-07T00:00:00+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,c2e090d06a6f86f7,"With Chinese votes at stake, Nga vows DAP takeover of Johor new villages if Harapan wins. JOHOR POLLS | He says party can replace village chiefs for smoother development.",https://www.malaysiakini.com/news/778982,,2026-07-06T10:00:00+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,95153bbc77c27b19,"Merdeka Center projects BN win in Johor, DAP poised as largest opposition party. JOHOR POLLS | Analyst expects BN to win, but the question is on what margin.",https://www.malaysiakini.com/news/778966,,2026-07-06T08:00:46+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,7f10a0e46ebbb1eb,"Harapan hopefuls pledge to address local issues in greater Johor Bahru. JOHOR POLLS | The candidates highlighted matters such as childcare, senior care, and flood mitigation.",https://www.malaysiakini.com/news/778945,,2026-07-06T05:44:56+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,7bbee8ab65727e04,"In Johor, Wawasan Negara gathers with eye on Putrajaya. JOHOR POLLS | Cast your vote by following the compass of truth - Saifuddin.",https://www.malaysiakini.com/news/778920,,2026-07-06T00:50:20+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,d11096d3940c5c98,PM hints at 'good news' when asked about STPM allowances on Johor campaign trail. Anwar refused to say more as it may violate election rules.,https://www.malaysiakini.com/news/778905,,2026-07-05T10:14:12+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,141cb399a4994e8d,"SNAPSHOT | PM slams Johor govt over slow affordable housing; Norway missile maker wants to talk. What’s going on in the news today, with updates at 11am, 2pm, and 6pm.",https://www.malaysiakini.com/news/778904,,2026-07-05T10:11:33+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,e9a08500a601d64a,"Amirudin invokes 'Three Kingdoms', urges Johor voters to 'choose Liu Bei, reject Cao Cao'. JOHOR POLLS | In the Chinese classical novel, Liu Bei represents an excellent leader, while Cao Cao is destructive.",https://www.malaysiakini.com/news/778900,,2026-07-05T08:16:38+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,8fddf19eeedf4924,PM says parties teaming up to oust him because he's tough on graft. JOHOR POLLS | Anwar claims he had caused uneasiness with his uncompromising approach.,https://www.malaysiakini.com/news/778887,,2026-07-05T05:41:34+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,malaysiakini.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,6422e38646b65fcb,PRN Johor: Khuzzan dakwa Onn Hafiz cuba takutkan Melayu sokong PH. Calon PH Semerah bidas kempen Onn Hafiz Ghazi yang mendakwa satu undi kepadanya bersamaan mengundi DAP.,https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/07/07/prn-johor-khuzzan-dakwa-onn-hafiz-cuba-takutkan-melayu-sokong-ph,,2026-07-07T04:00:42+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,freemalaysiatoday.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,38a0d5859438dc81,Calon PRN Johor harap jumlah pengundi awal tinggi. Calon dari parti bertanding berkata ia penting bagi menyuburkan demokrasi dan dapat bentuk kerajaan yang stabil.,https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/07/07/calon-prn-johor-harap-jumlah-pengundi-awal-tinggi,,2026-07-07T02:18:03+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,freemalaysiatoday.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,7a1b8788a711c2d9,Maszlee mahu jadikan Puteri Wangsa lebih mesra OKU. Calon PH itu berkata Johor tidak mempunyai dasar khusus untuk golongan orang kurang upaya.,https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/07/07/maszlee-mahu-jadikan-puteri-wangsa-lebih-mesra-oku,,2026-07-07T01:49:57+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,freemalaysiatoday.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,5c8919fc570fe971,"Menang Johor belum tentu cetus gelombang nasional BN, kata penganalisis. Syaza Shukri berkata BN perlu merekodkan kemenangan dengan peratusan mengundi tinggi pada PRN Johor.",https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/07/07/menang-johor-belum-tentu-cetus-gelombang-nasional-bn-kata-penganalisis,,2026-07-07T01:30:26+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,freemalaysiatoday.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,b8b22555b21c4e48,Maszlee pledges disability-friendly Puteri Wangsa if elected. The PH candidate says Johor needs a complete rethink of how it supports people with disabilities.,https://www.freemalaysiatoday.com/category/nation/2026/07/07/maszlee-pledges-disability-friendly-puteri-wangsa-if-elected,,2026-07-07T01:19:14+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,freemalaysiatoday.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,e917a727803d41cf,"Johor polls: Early voting proceeds smoothly statewide. (Pic credit: MEDIA MULIA)

JOHOR BAHRU — Early voting for the 16th Johor state election proceeded smoothly across Johor today, with no untoward incidents reported at polling centres involving police personnel and members of the Malaysian Armed Forces (MAF). Johor police chief Datuk Ab Rahaman Arsad said no complaints or incidents had been reported so far that could affect [&#8230;]
The post Johor polls: Early voting proceeds smoothly statewide appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/johor-polls-early-voting-proceeds-smoothly-statewide/,,2026-07-07T05:08:12+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,themalaysianreserve.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,016ad84661fccadb,"Johor polls: Police early voter turnout reaches 36.3% by 10.30 am. (Pic credit: MEDIA MULIA)

JOHOR BAHRU — A total of 4,257 police personnel in Johor, or 36.3 per cent of eligible early voters, had cast their ballots for the 16th Johor state election as of 10.30 am today. Johor police chief Datuk Ab Rahaman Arsad (picture) said the voting process involving police personnel and members of the Malaysian Armed [&#8230;]
The post Johor polls: Police early voter turnout reaches 36.3% by 10.30 am appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/07/07/johor-polls-police-early-voter-turnout-reaches-36-3-by-10-30-am/,,2026-07-07T04:23:29+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,themalaysianreserve.com,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,802a33b6d2d361fb,"Tok Mat nasihat jentera BN jangan terlalu selesa dengan unjuran kemenangan. TANJUNG PIAI: Timbalan Presiden UMNO, Datuk Seri Mohamad Hasan mengingatkan jentera Barisan Nasional (BN) tidak terlalu selesa dengan unjuran beberapa agensi termasuk Merdeka Center yang meramalkan gabungan itu mampu mengekalkan antara 40 hingga 42 kerusi pada Pilihan Raya Negeri (PRN) Johor ke-16.",https://www.bharian.com.my/berita/nasional/2026/07/1584020/tok-mat-nasihat-jentera-bn-jangan-terlalu-selesa-dengan-unjuran,,2026-07-07T13:17:03+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,bharian.com.my,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,b89e498d17f12244,"Siasatan kes Puad Zarkashi masih berjalan - Ketua Polis Johor. JOHOR BAHRU: Siasatan terhadap bekas Speaker Dewan Undangan Negeri (DUN) Johor, Datuk Dr Mohd Puad Zarkashi yang mengaitkan institusi diraja dengan pembubaran DUN dan pemilihan calon bagi Pilihan Raya Negeri (PRN) Ke-16 masih berjalan.",https://www.bharian.com.my/berita/nasional/2026/07/1583978/siasatan-kes-puad-zarkashi-masih-berjalan-ketua-polis-johor,,2026-07-07T12:22:09+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,bharian.com.my,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,287b92b33182bf1d,PRN Johor: Anwar sedia perbetul kekhilafan guna media kerajaan dalam kempen pilihan raya. KUALA LUMPUR: Datuk Seri Anwar Ibrahim bersedia memperbetulkan kesilapannya menggunakan media milik kerajaan sebagai sebahagian jentera Pakatan Harapan (PH) untuk berkempen pada Pilihan Raya Negeri (PRN) Johor.,https://www.bharian.com.my/berita/nasional/2026/07/1583947/prn-johor-anwar-sedia-perbetul-kekhilafan-guna-media-kerajaan-dalam,,2026-07-07T11:47:20+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,bharian.com.my,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,d4e174438a276118,"Anwar tidak bercadang hubungi PM Singapura minta kelonggaran dalam urusan pengundian PRN Johor Sabtu ini. KUALA LUMPUR: Datuk Seri Anwar Ibrahim tidak bercadang menghubungi rakan sejawatnya dari Singapura, Lawrence Wong bagi meminta kelonggaran diberikan kepada rakyat Malaysia di negara itu pulang mengundi pada Pilihan Raya Negeri (PRN) Johor, Sabtu ini.",https://www.bharian.com.my/berita/nasional/2026/07/1583928/anwar-tidak-bercadang-hubungi-pm-singapura-minta-kelonggaran-dalam,,2026-07-07T11:25:39+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,bharian.com.my,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,9ecfe4126a37b084,PRN Johor: 38.64 peratus sudah mengundi awal setakat 10 pagi. JOHOR BAHRU: Sebanyak 38.64 peratus pengundi awal bagi Pilihan Raya Negeri (PRN) Johor telah menunaikan tanggungjawab mereka setakat 10 pagi ini.,https://www.bharian.com.my/berita/nasional/2026/07/1583915/prn-johor-3864-peratus-sudah-mengundi-awal-setakat-10-pagi,,2026-07-07T11:07:59+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,bharian.com.my,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,49cfa90d8fdb57fb,"PRN Johor: Hujan lebat tapi undi awal berjalan lancar. Johor Bahru : Proses pengundian awal di Dewan Pasukan Simpanan Persekutuan (PSP) No 2, Ibu Pejabat Polis Kontinjen (IPK) Johor di sini, masih berjalan lancar walaupun hujan lebat bermula 9.40 pagi tadi.",https://www.hmetro.com.my/mutakhir/2026/07/1380693/prn-johor-hujan-lebat-tapi-undi-awal-berjalan-lancar,,2026-07-07T12:27:44+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,hmetro.com.my,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,401c7609f54bc6d6,"Isu logo RTM dalam hantaran PH, Anwar akui kekhilafan, sedia perbetulkan. Kuala Lumpur: Perdana Menteri Datuk Seri Anwar Ibrahim bersedia memperbetulkan kesilapannya menggunakan media milik kerajaan sebagai sebahagian jentera Pakatan Harapan (PH) untuk berkempen pada Pilihan Raya Negeri (PRN) Johor.",https://www.hmetro.com.my/mutakhir/2026/07/1380691/isu-logo-rtm-dalam-hantaran-ph-anwar-akui-kekhilafan-sedia-perbetulkan,,2026-07-07T12:22:12+00:00,0,0,0,0,0.0,0,IN3,tamil,india,Komuniti India / Tamil,hmetro.com.my,india,"site:makkalosai.com.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,992fa597d54d2692,"Anwar tak akan hubungi PM Singapura minta kelonggaran rakyat Malaysia mengundi di PRN Johor. Kuala Lumpur: Datuk Seri Anwar Ibrahim tidak bercadang menghubungi rakan sejawatnya dari Singapura, Lawrence Wong bagi meminta kelonggaran diberikan kepada rakyat Malaysia di negara itu pulang mengundi pada Pilihan Raya Negeri (PRN) Johor, Sabtu ini.",https://www.hmetro.com.my/mutakhir/2026/07/1380689/anwar-tak-akan-hubungi-pm-singapura-minta-kelonggaran-rakyat-malaysia,,2026-07-07T12:20:06+00:00,0,0,0,0,0.0,0,IN5,tamil,india,Komuniti India / Tamil,hmetro.com.my,india,site:makkalosai.com.my Tamil Malaysia when:14d,google_news_rss,indian_narrative,,,
news,post,40eb1e209fbfd451,HR Ministry to Prioritise Jobs That Match Skills and Offer Better Wages. HR Ministry to Prioritise Jobs That Match Skills and Offer Better Wages&nbsp;&nbsp;Varnam Malaysia,https://news.google.com/rss/articles/CBMingFBVV95cUxPdzQwQWExX2RDTWdRNGF2OTQzYW1RZm16U1Jpb2g2VHhyT2FpYTR6c2NGcHozYWY2MFNMNXBQY0NZWEVuaW9GOG9pYUpHVUpIT0pmNllQdHRVekVoRlRzclNQZXd6MFYwZl9WU3dibEpyTHRUQ0VHXzA3MTBOUkQtMFlTUi1JRlZOejI4VDJjZXRYMGlJNmZsUjB0Tl9FZw?oc=5,,2026-07-05T05:40:19+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,news.google.com,india,"site:varnam.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,c0a1e0c9bdd57cb2,258 Johor Undergraduates Receive Laptops Through MITRA Student Device Programme. 258 Johor Undergraduates Receive Laptops Through MITRA Student Device Programme&nbsp;&nbsp;Varnam Malaysia,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOY0lfd0xwSERkVzROUTBpQmVsaUs5dWM4OVNLcFYxZkFsQkppVXNjMy1FTVFrSVNlWWJlcm5HZ0hHdkFaQzNRM1dZQUNWVVRyVTVBRjBZbjVpYnk0R0MxQ3VRbjg3c2c1bnNHanNnNEtXUnZ2M0Viek9zTTZXaF9zWlgtazJNT1BhQVV5TFFoTk9mZENXck1zakJvUVNmN0N2enB4SWZBUEg?oc=5,,2026-06-22T09:09:15+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,news.google.com,india,"site:varnam.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,2627ee15f37b7f17,27 New Schools Approved in Johor with Over RM2.3 Billion Relocation. 27 New Schools Approved in Johor with Over RM2.3 Billion Relocation&nbsp;&nbsp;Varnam Malaysia,https://news.google.com/rss/articles/CBMimAFBVV95cUxOcHpfbUhINkZFUTcya0pFM1ZfNEdKTUNDR3p2Rm1QdllCTE1lMWxaZWEyekpHLTlTSGhieUZLbDBaVU1GLXc0cUxBWmRiN1daYVI5b2lmeTFwWDFSVGtqOWFxdDQ2MW5zeTFDREZKUENQbDFXeURiVUUtbUg1cEJwcE5yR1VMTm9VaV9zYmwtQ3h4NlFZZmEtdw?oc=5,,2026-07-06T06:00:23+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,news.google.com,india,"site:varnam.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,4d5bc3e0a75543ec,Wrapped in Tradition: More Bridal Saree Boutiques to Explore in Malaysia (Part 2). Wrapped in Tradition: More Bridal Saree Boutiques to Explore in Malaysia (Part 2)&nbsp;&nbsp;Varnam Malaysia,https://news.google.com/rss/articles/CBMipwFBVV95cUxNSXl4UDRDS0ZuRU0xd3ZXa1hMd3V1U3ZWdzJrTy1yVUdUck1Bc0tCVE42aW5MTkVBalZRbUtKdlpNQ0ZjSHNpS214S1hhczRTTmRDUi1uRUZydHJoUU5VeWJFSVBKc2NpQ1kyNXlnZ2FXZ3NzcFFzY0RzeTNBNWZvTzY1dEFsV3ViQVEyRUZXQkhFTXd5Y2tvTW1YYi1ISnhxRlRkbVh3TQ?oc=5,,2026-07-02T09:06:03+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,news.google.com,india,"site:varnam.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
news,post,2a371ab0c8317056,Johor Students Shine at BIICC 2026 with Gold Medals and Top Innovation Awards. Johor Students Shine at BIICC 2026 with Gold Medals and Top Innovation Awards&nbsp;&nbsp;Varnam Malaysia,https://news.google.com/rss/articles/CBMipgFBVV95cUxORTc5UkRLck9jOG0yajdVMzB0bGJqcWduUXhXeFk0cXNTYXdRUGdLQkNJTlhPbmNuajhSc1RFUGFvaG1wZHFtdFVaUURfcEFfU19fMmVzdzFGeHl2SlViWnlLY1JmVVNWM3NQTk1yM2V4WE1Oek9DUlBCQnFSVEFJRzVSZ2Y0ZEN5a2dEMGRNQjlueEJiWjlmVkRNb3FyVDhwSTNxNkl3?oc=5,,2026-07-07T03:54:19+00:00,0,0,0,0,0.0,0,IN8,tamil,india,Komuniti India / Tamil,news.google.com,india,"site:varnam.my ""Johor"" when:30d",google_news_rss,indian_narrative,,,
