platform,post_content,comment_content,engagement,sentiment,date
facebook,,Parti yg mempunyai record terbanyak dimana pemimpin islam yg dikenakan membayar saman ganti rugi Fitnah ialah dari parti PAS. Parti PAS memang jaguh didalam isu Fitnah dan  membuat fitnah adalah salah,227,negative,2026-06-16 03:14:15+00:00
facebook,,Pergi jahanamlah parti ajaran sesat dari N9 ini.,209,negative,2026-06-16 02:01:38+00:00
facebook,,Jahanam Nismilan kalau makhluk ni tanding nati,208,neutral,2026-06-17 08:29:38+00:00
facebook,,"Well done DAP , despite all the challenges and bad mouthing against your party. 

Kindly be motivated by continuous and consistent ' Hard Work ' citizens do recognize it as NOT a political drama but g",207,positive,2026-06-08 12:27:27+00:00
facebook,,DAP PKR pan melingkup lepas PRN nismilan,194,neutral,2026-06-12 15:59:37+00:00
facebook,,Telah tunjukkan belangnya.. khianat dan zalim. Wajah sebenar... Kami rakyat sedang perhati...  Topeng Islam....,189,negative,2026-06-17 16:28:34+00:00
tiktok,,RXZ tiap tahun ada kan..maaf kalau salah. yg kita nak hadap 5 tahun.,187,negative,2026-06-21 15:37:52+00:00
facebook,,"no dap, no pkr ddan no ph. itu lah gelombang sekarang ini.",176,negative,2026-06-08 08:52:59+00:00
facebook,,"Saya cadangkan musibat bertanding di lobak.ada berani?
Kata nak lawan DAP",174,negative,2026-06-17 08:41:32+00:00
facebook,,Melihat kepada kekejaman kerajaan PH terhadap DSNR dan DSRM mari kita ramai ramai humbankan ph ke lubang jamban.,171,negative,2026-06-12 18:40:00+00:00
facebook,,Aku undi DAP,152,neutral,2026-06-08 14:20:40+00:00
facebook,,Moga kemenangan milk kerajaan Madani.. jangan sewenang2nya berikan negeri yg bertuah ini pd puak2 kaki fitnah,151,negative,2026-06-12 04:35:21+00:00
facebook,,Abah tekan button dh lama baru skang terbalik semua 🤣,150,neutral,2026-06-17 16:00:06+00:00
tiktok,,Tok min mb terbaik termasuk mb pulau pinang dan selangor ..,144,positive,2026-06-09 07:25:53+00:00
facebook,,"Ini lah muka pengkhianat yg merosakan nama baik adat negeri sembilan kerana dalam mesyuarat dku 17/04/26 hanya dia sorang ahli politik yg ada dlm mesyuarat tu bukan nya bn, bukan nya pn, bukan nya pas",138,negative,2026-06-12 17:21:14+00:00
facebook,,Rakyat N9 bersatu tolak PH(DAP),138,positive,2026-06-12 17:02:24+00:00
tiktok,,Kenapa tak buat serentak je tarikh undi,132,neutral,2026-06-12 04:52:50+00:00
facebook,,Jgn bori undi samo Jalal.. ni la muka yg suruh Dato Najid lotak jawatan dan ni la muko orang petamo bg sd pado Din sombab jd pm.. ni la sobenar eh pengkhianat,132,neutral,2026-06-06 09:56:01+00:00
facebook,,Terbaik..brape bas smlm dtg bwk???🤣ampuihhhhh,129,neutral,2026-06-13 02:57:46+00:00
facebook,,"JOM
BALIK
UNDI
HARAPAN...
MAJU BERSAMA HARAPAN.",125,neutral,2026-06-12 04:58:04+00:00
facebook,,"Elok2 air paip jernih,..berkeruh jadinya nanti",122,neutral,2026-06-16 04:11:10+00:00
facebook,,MB paling merbahaya buat Negeri Sembilan undi PH bermakna mempertaruh kan seluruh Negeri Sembilan kepada Kuomintang DAP,117,negative,2026-06-12 22:29:24+00:00
facebook,,"Hrp pengundi TOLAK mamat ni jika dia jd calon nnti..

Pengkhianat dan Penderhaka kpd Yang DiPertuan Besar Negeri Sembilan Tunku Mukhriz.",114,negative,2026-06-17 10:55:04+00:00
facebook,,Lawan tetap lawan. Past PH menang besar.,114,negative,2026-06-13 00:13:25+00:00
facebook,,"BN menang 3 tu memang logik. Tapi Bersatu menang 8 dan Reset 7 tu memang mengarut 😄😄😄😄. Paling tinggi PAS boleh menang pun antara 1 or 2 je

My prediction: 

PH 22 , BN 8 , PN 6",109,negative,2026-06-12 04:44:25+00:00
facebook,,"MASA utk benamkan umno/bn setelah diberi nyawa tapi tikam belakang Dan derhaka kpd YDBN9 
#LTL",108,negative,2026-06-06 10:19:33+00:00
facebook,,"𝗕𝗜𝗟𝗔 𝗢𝗥𝗔𝗡𝗚 𝗣𝗢𝗟𝗜𝗧𝗜𝗞 𝗠𝗘𝗡𝗨𝗡𝗚𝗚𝗔𝗡𝗚 𝗞𝗥𝗜𝗦𝗜𝗦 𝗥𝗔𝗝𝗔 𝗡𝗘𝗚𝗘𝗥𝗜 𝗦𝗘𝗠𝗕𝗜𝗟𝗔𝗡, 𝗦𝗘𝗠𝗨𝗔 𝗗𝗜𝗟𝗔𝗡𝗚𝗚𝗔𝗥

1. Bila nampak kelibat Rais Yatim dan Chegubard bersama pihak yang mahu menabalkan Yamtuan Besar yang baru, saya kata, makin",106,negative,2026-06-06 10:37:40+00:00
facebook,,N9 tolak PH!,102,negative,2026-06-12 16:30:38+00:00
facebook,,lawan tokmin di Linggi or Sikamat la Chegu Bard..  takpun lawan anthony loke dekat Chennah,101,neutral,2026-06-17 08:39:55+00:00
facebook,,Inilah masanya rakyat N9 bangkit tolak DAP... contohi rakyat Sabah ye...Dap ada 11 Adun dulu sebab tu mereka berkuasa di N9.. Adun2 PKR ikut telunjuk mereka je... Fikir2knlh....,100,negative,2026-06-12 22:47:30+00:00
facebook,,Pelabur akan lari dan kemiskinan akan berlaku seperti negeri G4 dan akan menanggung bersama dosa penghina sahabat nabi.,99,negative,2026-06-16 05:11:13+00:00
facebook,,Tolak PH!!,96,negative,2026-06-12 04:42:18+00:00
facebook,,Menurut Perintah Rusila ✅,94,neutral,2026-06-17 15:55:00+00:00
facebook,,DAP 👍,91,negative,2026-06-08 12:52:59+00:00
facebook,,"Lebih baik pilih pembangunan macam Selangor dan Pulau Pinang.Pakatan HARAPAN sahaja dapat memakbulkan.

PMX HARAPAN DAP PKR AMANAH satu-satunya pakatan/pasukan yang mampu membawa Malaysia ke mercu kej",87,negative,2026-06-16 05:49:22+00:00
facebook,,"PAS tikam kawan,",85,neutral,2026-06-17 16:07:18+00:00
facebook,,"Big boom 
in the room, 
I go 
kaboom kaboom…berapprappapapapapapapapap",84,positive,2026-06-17 16:43:06+00:00
facebook,,"Alhamdulillah, matlamat PAS untuk menguasai jawatan Pengerusi PN akhirnya tercapai.

Bila sudah pegang jawatan tersebut, kuasa digunakan untuk menekan dan menyingkirkan pemimpin Bersatu yang tidak seh",82,negative,2026-06-17 21:26:44+00:00
facebook,,PH akan menang semua kerusi,74,negative,2026-06-15 05:38:14+00:00
facebook,,"Didoakan agar pimpinan parti yg mengharu-birukan institusi raja Melayu di NS terbenam lemas dlm PRN kali ni.

#daulattuankumukhriz",73,negative,2026-06-06 10:35:50+00:00
facebook,,Aku pengundi N9 akan tolak parti petualang bangsa ni 👎🏻👎🏻,72,positive,2026-06-06 11:09:51+00:00
tiktok,,"Umno, Bersatu dan Pas adalah pilihan terbaik. Moga YB Tan Sri Abdul Hadi dilantik PM-11 ☺️☺️☺️",70,negative,2026-06-09 13:56:48+00:00
facebook,,Nasihat saya...buat saja kerja..fokus kerja..bantu rakyat tanpa Kita kaum.. macam PMX bagitau..kurang cakap..kurang berpolitik. Itu aje,70,negative,2026-06-09 00:07:59+00:00
facebook,,Ramai yg nak undi BN dah UTURN ke PH selepas peristiwa langkah Jalal,67,neutral,2026-06-06 11:06:53+00:00
facebook,,Dah tak duduk sekali betul dah pengerusi PN buat..baru ni Muhyiddin jugak letak jawatan pengerusi sekarang ni dah tak da apa dah mu.. sekarang pengerusi baru dia yg ada kuasa nak pecat nak ganti orang,64,negative,2026-06-17 16:18:56+00:00
facebook,,Hero Tamil nih..,64,neutral,2026-06-12 23:38:25+00:00
facebook,,Pengkhianat Yamtuan Tuanku N9 nak bertanding pulak dah..,61,neutral,2026-06-17 10:07:19+00:00
tiktok,,jgn tnya spr... tnya le PMX.. spr ikut arahan je...,60,neutral,2026-06-12 11:36:44+00:00
facebook,,Mudah nya walaun2 semalaysia kena kencing. Mcm ni pon dia kata kejutan. Mmg lingkup la Pas kt Negeri Sembilan ni,59,negative,2026-06-13 16:17:59+00:00
facebook,,jgn lupa undi PAS💚💚💚💚👍,58,positive,2026-06-12 04:57:13+00:00
tiktok,,INSYAALLAH PRU16 PAS&PN MENANG BESAR 🥰🥰,57,positive,2026-06-05 03:39:59+00:00
facebook,,Sudah keluar niat sebenar....hahaha....pekik terlolong sana sini awalnya dedah segala kemukaran rasuah ...atas rasa iklas utk negara ..last2...keluarlah niat sebenarnya ..rupa2 dlm masa yg sama mahu c,55,negative,2026-06-17 13:28:59+00:00
tiktok,,insya-Allah ustaz join lah bersama sama dengan pas,54,positive,2026-06-15 08:25:07+00:00
tiktok,,kami anak muda n9...undi PN...PAS,51,negative,2026-06-22 08:50:23+00:00
facebook,,bodoh la sapa2 undi puak2 penderhaka Tunku Mukhriz dan penghina sahabat2 Nabi....,51,negative,2026-06-16 05:07:38+00:00
facebook,,Nak bertanding rupanya.. ptt kuat melalak,50,neutral,2026-06-17 09:16:13+00:00
facebook,,Jangan mimpilah..org NS masih sayangkan Mb & YTB Tuanku Mukhriz..muka2 penderhaka tetap menerima pembalasan..,48,negative,2026-06-06 12:22:25+00:00
facebook,,"Alhamdulillah 
Semoga UMNO N9 bungkus seperti UMNO Perlis kedah Penang Kelantan Terengganu dan Selangor",47,neutral,2026-06-06 11:18:13+00:00
tiktok,,insyaallah PH menang besar di kedua dua negeri,46,neutral,2026-06-12 06:53:40+00:00
facebook,,Tarikh untuk rakyat ajar parti yang sombong dan angkuh. Tak sabar menanti malam itu,40,negative,2026-06-12 04:48:12+00:00
facebook,,pombongak lak i pas...kuek  monipu eh,40,neutral,2026-06-16 03:25:10+00:00
facebook,,Dari  tahun 50an dio yakin...🤣🤣🤣,39,neutral,2026-06-16 04:43:23+00:00
facebook,,Dengan kerenah A Loke DAP memang terancam di Nismilan.,37,negative,2026-06-22 12:20:57+00:00
facebook,,Rapatkan saf..demi melayu benam PH  nismilan,35,neutral,2026-06-17 09:38:17+00:00
tiktok,,NISMILAN X MAU PAS,34,neutral,2026-06-22 11:24:17+00:00
facebook,,Pada org ns..jgn bagi undi pada ph..banyak menyusahkan kn,33,neutral,2026-06-12 07:05:25+00:00
tiktok,,ko ni mcm bagus sgt yer,32,negative,2026-06-12 16:00:37+00:00
facebook,,Johorian  luaskan kuasa mu.Kuburkan PH,32,neutral,2026-06-12 05:59:46+00:00
facebook,,"Lamanya N9 kena tunggu sampai Ogos baru ade kerajaan negeri. Melaka sure bubar lepas 1 Ogos nak tengok outcome dulu to form their own winning strategy. Harap korang semua tolak PH & sekutu mereka, I'd",32,neutral,2026-06-12 04:52:39+00:00
facebook,,Hahahahha..itulah sebenarnya Tujuan Asal dia...bukan ikhlas pun🤭😀🤣😅🤣🤣🤣,31,negative,2026-06-17 10:36:18+00:00
facebook,,"Negeri sendiri huru hara tak payah dtg negeri lain nk sembang macam negeri yg kau perentah tu bagus,",31,negative,2026-06-16 07:17:13+00:00
facebook,,insyaallah rakyat n9 akan ajar pilihanraya ini secukupnya,30,positive,2026-06-06 10:10:52+00:00
facebook,,"DAP 8, PKR -4, BN-20- Pas -4",29,negative,2026-06-12 07:14:12+00:00
facebook,,Berkat Hari Jumaat Ini Semoga Allah memberi kemenangan besar kepada PAS pada PRU 16 dan PRN. Aamin,27,positive,2026-06-12 04:30:17+00:00
facebook,,"Cantik kito undi PH beramai-ramai supayo hidup rakyat terpelihara,,,,
Hidup parti PH,,,,,,
Mari kito jadikan parti UMNO pembangkang seumur hidup parti tu kek negori sembilan ni,,,,,,
PAKATAN HARAPAN t",26,positive,2026-06-12 04:32:39+00:00
facebook,,Untong lh baru 2 hari isi borang dh jadi calon....nasib lh puak walaun ni bodoh blako dh puloh th ngidam nk jadi calon xdapat2...,25,neutral,2026-06-22 10:00:33+00:00
facebook,,"Boleh!
Berambus...",25,neutral,2026-06-13 09:22:45+00:00
facebook,,Pastikan bertanding guna logo bulan.. Baru la anak jantan.. Jgn guna logo PN pulak.. 😆🤦‍♂️💩💊,24,negative,2026-06-22 12:50:35+00:00
facebook,,Tanding jngn x tanding... rugi 5 thun sekali... PAS tgh Ada  Penyokong /Ada petugas... menang / Kalah lain cerita... yg ponting chubo dulu,24,neutral,2026-06-22 12:10:38+00:00
facebook,,UMNO PKR PH dan parti2 melayu bersama nya dah lemah seperti lembu dicucuk hidung oleh DAP hanya pas berani lawan dap dan boleh satu kan parti2 melayu dan boleh menjaga rakyat Malaysia berbilang bangsa,24,negative,2026-06-12 05:46:56+00:00
