platform,post_content,comment_content,engagement,sentiment,date
threads,,"Alhamdulillah… setiap bulan dapat RM100
Anak no 3 RM100
Ansk no 2 RM50
Anak no 4 RM100

Satu rumah RM350
Lepaslah barangan dapur utk satu rumah ❤️
Kami sekeluarga undi PH PRU yg lepas.",13,positive,NaT
threads,,Vote Reform,12,neutral,NaT
threads,,Carol vorederman won rear of the year 3 years in a row and was happy to bend over and show her arse . But now shes all upset about a bloke making comments about her.  If you cant see the hypocrisy and,12,negative,NaT
threads,,ɴᴏ. ᴛᴏᴏ ʀɪsᴋʏ,12,positive,NaT
threads,,Tolonglah buat…nak tengok PH kene tapau habis,12,neutral,NaT
threads,,Yes bubarkan DUN. Kita tengok sapa kena tapau,12,neutral,NaT
threads,,"Much better to have someone not apologise for a social media post than to have someone who will allow undocumented potential sex criminals, drug traffickers and murderers into the country.",11,negative,NaT
threads,,The same Andy Burnham that allowed the r@p!ng of women and childre to continue in Makerfield that Andy Burnham you need to give your head a wobble ffs,10,negative,NaT
threads,,"Takpayah la PN. Sekarang tengah sedap ekonomi, kalau maintain ekonomi camni 2-3 tahun lg, InshaAllah kita akan dapat pendapatan lebih, subsidi lg banyak, harga brg turun",10,positive,NaT
threads,,Dh rasa dh... Jgn lah mcm ni,10,neutral,NaT
threads,,Siapa la nak undi PN yang ada PAS. Siapa la nak undi BN yang kemaruk jawatan tak fikir negara.,10,negative,NaT
threads,,Erode what women have fought for ??? So you have no problem allowing burka clad women to leave but a slit to see with deprived of women’s rights to be free controlled by men not allowed an education t,9,negative,NaT
threads,,,9,neutral,NaT
threads,,,7,neutral,NaT
threads,,Yakin ph kena tapau atau bn & pn yang kena tapau...skrg ni nampak bn setuju dengan tindakan undang berempat tuh pecat yamtuan & mb,7,negative,NaT
threads,,"Keir Starmer is the one who has protected paedophiles in the courtroom!
He let off Jimmy Saville and Rotherham Rape Gangs!! And you’ve got the brass neck to criticise Reform!! How anyone could support",6,negative,NaT
threads,,Another bbc setup,6,neutral,NaT
threads,,You patronising knob. Most women may not find his remarks funny at all but at the same time realise that every one has said things they may regret or in private conversations. Maybe you are perfect ? ,6,negative,NaT
threads,,Oh shut up what a load of rubbish x andy Burnham did nothing about the grooming gangs that's OK is it x,6,negative,NaT
threads,,My aunt was the first woman to ever be given a mortgage by the bank she worked for. It was a huge thing.,6,positive,NaT
threads,,Dah pernah rasa PN pegang kuasa. Serik oooo... Di sempangkan dari dia berkuasa semula.,6,negative,NaT
threads,,"No you’re just after another leftist ⚓️ to become PM.

I’m hoping the population of Makerfield keep seeing sense and know Burnham is using them for the coveted job he really wants. 

Vote Reform",5,negative,NaT
threads,,"These remarks were. Made 15years ago. His opinions have now altered, he has no need to apologise to Carol Voorderman, she is the one stirring things up, because she has an agenda against Reform.
Women",5,negative,NaT
threads,,Don't want Reform they're horrible but why trigger an unecessary by election just to fuel the ambitions of Burnham? If he wins this triggers a second by election in Gt Manchester. I've financially sup,5,negative,NaT
threads,,But men in wigs are women and belong in women's spaces causing more rapes right fella. Eroding what women have fought for over years.,5,negative,NaT
threads,,"Would u let these undocumented young males in your house,?No didn't think so u traitorous bustard!",5,negative,NaT
threads,,Lol jgn mimpi kau jealous sgt kenapa. Busuk hati,5,negative,NaT
threads,,"Hancur negars kalau PN mentadbir cukuplah 33bulan dah azab hutang negara, silap2 rakyat angkat bendera putih tinggi2 mintak bantuan, depa yg kaya dok kaut keuntungan",5,negative,NaT
threads,,"Aku pun fikir sama jugak...
Kala boleh nak suruh pmx letak jawatan serta-merta...
Nak rasa mcmna RR jadi PM pulak... Mungkin lebih hebat dari pmx...
😁😁😁",5,neutral,NaT
threads,,"Cukup cukup la .. hauk tak ketentuan hala 33 bulan tu.. Merudum habis ekonomi, harga brg melambung n xde dipasaran disuruhnya kita berdoa dan bersabar... Yg lain² aku malas nk ulas lagi.. 😂😂",5,negative,NaT
threads,,Aminudin is damn power crazy. Don't want to share anything with umno even though a coalition. Want to control every which way he could & everything probably. The way he handles the royal issue at leas,5,negative,NaT
threads,,She moved on from Labour and now supporting the Greens. Tell you everything you need to know about miss plastic,4,neutral,NaT
threads,,🎣,4,positive,NaT
