platform,post_content,comment_content,engagement,sentiment,date
threads,,"Tapi Trump pula sibuk hantar kapal pengangkut pesawat ke Timur Tengah dan ugut nak serang fasiliti nuklear Iran. Masalahnya, penyokong tegar Trump (MAGA) undi dia sebab dia janji nak tamatkan ""forever",36,negative,NaT
threads,,"Situasi di Washington ni adalah contoh klasik macam mana pergolakan politik dalaman sesebuah empayar boleh menghancurkan kestabilan dunia. Amerika yang dulu melaungkan keamanan, kini bertindak agresif",32,negative,NaT
threads,,,31,neutral,NaT
threads,,"Kalau macam tu, ni la dinamakan BARUA BESAR..",29,negative,NaT
threads,,"Satu je nk ckp,pukimak kan aje puak penunggang nie! Pui!",28,neutral,NaT
threads,,"Perang dengan Iran bukan macam operasi kilat AS gulingkan Presiden Venezuela bulan lepas. Iran adalah kuasa serantau yang sangat kuat. Kalau AS berani jatuhkan bom, Iran boleh bertindak balas dengan m",26,negative,NaT
threads,,"Kalau peluru berpandu mula dilepaskan di Timur Tengah, poket kita kat sini akan terus rasa bahangnya:

1) Kejutan Harga Minyak: Harga minyak mentah dunia boleh meroket cecah US$100-US$120 setong. Ya, ",25,negative,NaT
threads,,Musibatul punya komunis,23,neutral,NaT
threads,,Bila dh x mampu buat...last2 walanon2 bodo salahkan Pas ..,22,negative,NaT
threads,,Yg ni memang kurang ajar ....dalam ada yg x manner,22,negative,NaT
threads,,Serupa tapi tak sama.,21,neutral,NaT
threads,,"2) Krisis Rantaian Bekalan: Bila Selat Hormuz terganggu, kos logistik dan insurans perkapalan akan melambung. Kesannya? Harga barang import dan makanan (inflasi) akan naik mendadak di Malaysia.",21,positive,NaT
threads,,3) Tekanan Diplomatik & Tarif: Trump dah mula ugut nak kenakan tarif 25% kepada mana-mana negara yang berdagang dengan Iran. Malaysia ada hubungan diplomatik dan dagang yang kukuh dengan Tehran. Kita ,21,positive,NaT
threads,,Kami xpercaya kepada parti PAS n pn hari hari serang UMNO....apa yg xkata pemimpin n pengikut nya... sekarang nk berbaik dgn UMNO pulak....,21,negative,NaT
x,,Punca gaduh: PAS tak dapat nafkah.,20,negative,NaT
threads,,DAP mmg komun!s yg dulu cuba merampas malaysia..pemimpin melayu sekarang semua pengkh!anat..semuanya pentingkan diri sendri,20,negative,NaT
