Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,CrawlPipeline
news,post,2c66e9bee571093a,"Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian. Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian&nbsp;&nbsp;Sinar Harian",https://news.google.com/rss/articles/CBMivgFBVV95cUxPSVJFd3RUa185TVhPN0Q2ZjZuMi04NmFyS0FHb3ZSdFdlMXVzN05RNFk5NDlmb3MtTi1CLWFlVFJfaV9ydmZpZnJvVXk3UGJzeXRtLW1fbVVlRTJqV2ZyU0tSN0pmU3A5WVBJLUUwU1hMaThzMVhwS251OF9XTnBmSFJSd3MwM3dzTDBrX3FJY0pWbUtPbERqek9WMGFya3dnRlhsWUdtODBXU2FoT1E3OUVUNmxudEFHMGdXY0pR0gFcQVVfeXFMTXNINUxwUVNMZnlud3RvZU1Pa1VuNGhNemVKMXhUWHV1bzIwUnZweEpGTnRMZnJ2di1pV0xId09OSzBjVDdLSHZFSnRCUzNETmVDeEs3dHVRcVplaGs?oc=5,,2026-06-14T11:12:00+00:00,0,0,0,0,0.0,0,IN46,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" kerja OR pekerja OR pengangguran when:30d",google_news_rss,indian_narrative
news,post,8f8114c855810828,"Berjaya usaha ladang tiram. Langkawi: Lima sahabat bekas pekerja hotel yang hilang pekerjaan akibat COVID-19 kini berjaya sebagai pengusaha ladang tiram di Kampung Kubang Badak di sini, menerusi program perintis selama dua tahun yang diperkenalkan oleh Yayasan UEM.",https://www.hmetro.com.my/mutakhir/2026/06/1373323/berjaya-usaha-ladang-tiram,,2026-06-22T07:10:21+00:00,0,0,0,0,0.0,0,IN46,bm,india,Komuniti India / Tamil,hmetro.com.my,india,"""Melaka"" kerja OR pekerja OR pengangguran when:30d",google_news_rss,indian_narrative
news,post,c894551b6b0a7375,Melaka invests RM196m in education to power future state growth | Sinar Daily. Melaka invests RM196m in education to power future state growth | Sinar Daily&nbsp;&nbsp;Sinar Daily,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPX29ybVhqbTBlZnJCU01FYWwxczl6OTRKZHRZQjN0cUFIaFBReE5RckVRWFlzcGZsbXR1SDlpa1RBTGxUc0RidGhYOHRPbnB5d3lIcEU1RDRHT2tVWGpldVBNelotT3d6REZtNlFaOGxELXVDNTZOak8tUHBWZGZJSGJiZ19VZjBtZjdKNjVySk1WX1hkMTNZSHFUam1lU2g4cmo0SFRjUlhGeUVOSG5qWGw0OVQ3TEFCZC040gFWQVVfeXFMTkEweksxeXNLdEs1MWNGajIxRWNhMmtFZGVGakJWb0FIcUpjM3hfcnRxSWdIdEJnYVUyNXVQcVJHaUFlMW1UNDU0d2pIYVowU0xSUDU3QVE?oc=5,,2026-06-12T07:00:00+00:00,0,0,0,0,0.0,0,IN50,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" rumah OR PPR OR sewa when:30d",google_news_rss,indian_narrative
news,post,471821b15baa5eed,Shang Height spreads its wings for next phase of growth. Shang Height spreads its wings for next phase of growth&nbsp;&nbsp;The Edge Malaysia,https://news.google.com/rss/articles/CBMiowFBVV95cUxQOFVCRlcxTm9JaGkyeEhLVFBodFRNeEtiaHVsR05rU2V5MzZvS25oclJoU09tOWk2NTNSZDc4LV8tWG9scWdMYW1tdzVFVndPZHRoX0hVXzVEUG5UTGV5MXVsQ3V0SGhlOGhTNy0tNENHbGdiZ3pRQ3Z2TjNWcEFjRzQtZXhQVTY0TEpSM3NDWlRGcFpMNDhBbWNIYUFlV1hwbVJV?oc=5,,2026-05-29T07:00:00+00:00,0,0,0,0,0.0,0,IN50,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" rumah OR PPR OR sewa when:30d",google_news_rss,indian_narrative
news,post,507cf7dc67eaf339,Queens Waterfront to welcome Ideal Oriental Medical Centre by 2030. Queens Waterfront to welcome Ideal Oriental Medical Centre by 2030&nbsp;&nbsp;Penang Property Talk,https://news.google.com/rss/articles/CBMirwFBVV95cUxObjRGMjBOcEpVSU9NbGRLdkRhbFFCN3Bkbk02ZlJIX29zb2p5LUVKb2xlM0sya19GVzI5RFVnZThjSGw1V0NwVlhTa01lYzZObWZyanA4Sk9NcVJucUV3RUMxTzZpUl9BdGVrV09zU0tfdGN0bnhBSWo0Y19JMm9rZmZpcmFEY3F5aGl2Ri1BQTNYOHE5cm1yb3pEaDFKTGQxeV95dDBfeEQ1eFhTZUlV?oc=5,,2026-05-31T07:00:00+00:00,0,0,0,0,0.0,0,IN50,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" rumah OR PPR OR sewa when:30d",google_news_rss,indian_narrative
news,post,fac898c12db6b5fd,Health Ministry targets RM1.8bil health infrastructure boost for Melaka. Health Ministry targets RM1.8bil health infrastructure boost for Melaka&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPZjJrOHItRzJXc2w3WmZOZEpPWHBEUGRjX2dVSkdCbFRpTUZ2U2JxUFBMcWlGNG5aMGFuQ09uODZueU0yajJDaGUxUnVGSWZZd0pFcjZYNXo4QjFzbl80WU5FLXltS0VwRkRNWE5ycFhlMUljV014a2RzN3R1aXNQSjEtVTBnRks2Rko1OEVVWWlkYkZvLUxqeF9ESkhLMjBxWGtLczEyN25lS21ydzlXMmtDaDEwZTVq0gG-AUFVX3lxTE5BN1BJUkxEY3Q4MlRGWFlQTWdtbktSa3FaSTFzbnZMZ2Q4LVBXdTZDQk4yb1I5dXVCVExQN2dLbmt2MHZaNHFxMFExMVBNcDMzX2tGanZCMTdxM29CenBjQlZjVEEwSmpfaFF3cUFLR2x6amFPQnc5YXJ2NTU4VWx6eDc5VWNtVENjU0pmRHdvRjFYWlpiT2JscDZiMzNkQUJROWJmdEw2OFllLVFPNDJVczFmUHhlVmtZb1o3SUE?oc=5,,2026-06-07T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,989f0a14924d7c67,"Melaka GH, Masjid Tanah, Umbai and Merlimau lets patients drive-through to get their meds. Melaka GH, Masjid Tanah, Umbai and Merlimau lets patients drive-through to get their meds&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi3gFBVV95cUxNRDFwMzBPMHk0UFBXTkJnbFNTQTVGalhFV1dUYzhZaXFEWEpNSlNvTzVBU0Z4N1BWU0tfWHRUZlNXVUE4cXhSOTZmZVVpNjFIWE90ME9xdmg1b1hLeGc0RmcwczFkell5RFZHUllma29zR045STIyUjNMdm1sQ2U5MGYtcE4zLXF2aHV4S1QxNkFpcEhNT0FnWjYtNmN5S1p4aEJXQTdoYmlVeDBoSl9wN3ZONHI0emNxeHZHck83UjdJN0EyazNTX3FoRnUzdzZid0htMGEzMGVHZDZFcEHSAeMBQVVfeXFMTVlraVYtYVNrQ3MxUHRMa2RBTXF3cHFnVGlsRDZRdTByVHdiUnhoVk5vWUNSOEZiN1Zva2Ficm5uU3ZUaWRmeGhaazlRZ1dtZHRaR1RlUm9vb3JESGN5eXVsY190LU1WN2NuQjVPcllER1N4X2UyUE1MQUFHQW92UkJSbk5FOXJ4UjBYNFRjSUw5aThocUpDSDYtcWpDUi12RVd0OEgyY0h2cUVZX1JZR05QLWhCSnVESk9zXzdQd0hEMVlaWF80cTNDY3BQcjFROE1RekRrYzhUZFlkQzBQclpyU2M?oc=5,,2026-06-04T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,f3dad38c10bc3eb2,Someone Still Has To Stay: Limiting Housemen Hours Comes At A Cost — Medical Officer. Someone Still Has To Stay: Limiting Housemen Hours Comes At A Cost — Medical Officer&nbsp;&nbsp;CodeBlue,https://news.google.com/rss/articles/CBMi3gFBVV95cUxNSnYzaHVIQTdsc0w0TGY4M1NiWlZlUW5qYy03bHY4T2F4RWRJTlpWWFhDWU9EZGVpQVNYUmNpa1ZSQWtJWUZ2ek9vWUJVa0pmZFBjaXJhZE4wLUZYTFAyQmVtVVhmdEppTkVnQ3pCMkxkbFpHekp2S20wbXltTEdfOTQ5c2dUOW9qamZ4b1g2OHVNcnFucUJETFBmdmNpVEhrTzMzd21PdnVZdWxHM2VMVVctLTQ0ZmFOdVZfWkY0aTBiWWozZDZyaDBHdVdkOC1WOHMyc2J5cEU3V2xaYmc?oc=5,,2026-05-29T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,ab06cda4299e6204,Melaka gets 30 new ambulances to replace ageing vehicles. Melaka gets 30 new ambulances to replace ageing vehicles&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMiqgFBVV95cUxQb1ZwUFJMN3h0OFVNdFl2M04wbTZfTGxJeWw5M3FzSlVjZkRhajhfdU9UVXNUX3lZMGVZdFVMXy1XOHBWb0NUcWZhd0VxZm1YVEJmWXluRF9TdmpZT0sxaDItM2g5bGpiWkwxYlJOVFd2NVJBUFlCNGw4eTc1SFd2ejNRbnFZYTY4VXlCWmlSdkRuczljQmdwdUtwUWxxQmJ5TVFvdzctMnZJQQ?oc=5,,2026-06-09T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,d6db6147da8dfe9d,RM1.8 billion health upgrade planned for Melaka. RM1.8 billion health upgrade planned for Melaka&nbsp;&nbsp;The Sun Malaysia,https://news.google.com/rss/articles/CBMioAFBVV95cUxNcElNRl9iaHVSQ3FBeElOTHBXbU13REI4Z2FBTlp3elAxSzZzNG1NdS1WeGYyd2NtVC1FM1VudEU2c2JnZDZvdDR0aVBVYXZ2WURrT2dtN3Z1eUNRQXM0WGxKNU5Ta3BFQUxyYnJtZktOOXM4LU9FdnFqdmtlbEJvb2pEcTIyOVBydDhKbHRJcnJuOGNkemtKZ0FpUEIwVU1F?oc=5,,2026-06-07T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,c50fe91b7c29319c,"Teenager Allegedly Under Influence Of Musrooom Vape Slashes Neck, Wrists. Teenager Allegedly Under Influence Of Musrooom Vape Slashes Neck, Wrists&nbsp;&nbsp;Bernama",https://news.google.com/rss/articles/CBMifEFVX3lxTE5FdDhIdi1zZWphZVRGd05CWW5rVUZSQkh4NGFDRTFFMTVTUTF0dm1lRjJFci1uRElkZ2toWWlBakQtbTVZVXRsbGtlSzhIV01QN0hQN0lfNjN5ME80aW5iVTh2Sk1yS1RfbkRkRkJNVlRwYWhhb3FIa2wtSDY?oc=5,,2026-05-28T22:59:01+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,72fe000cd2aeb5fb,New Smart Medical Centre In Penang. New Smart Medical Centre In Penang&nbsp;&nbsp;BusinessToday Malaysia,https://news.google.com/rss/articles/CBMihgFBVV95cUxPZ0RhbV9DZ0tWVEVuODBwOGYyVGZGQ21peFVrcHJfcm9OSlBURExhTDg1QzRnd0pnYkVBZmw0UDFTMER3UFJKWmIyYmZacW5FcmdyZElENS04dVZsTGoxSlp1ajZ5ZHBYUGpja0xGb1NuV2VDRWR1NWtIVHRUemF2ekFZbWxhQQ?oc=5,,2026-05-29T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,ec395b6d89678d6f,2 maintenance workers badly hurt after hotel lift plunges 7 floors. 2 maintenance workers badly hurt after hotel lift plunges 7 floors&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMixgFBVV95cUxNSVNCcFdDYU1zUXdnT0N6aWdSbHg2YkxNaFd5a1F0QjZlemhDbkJmeHJBWGVZOVVSbktQdndVR3gwTjB2SmJUZEpIUjdScklHZDRyNlZGMGRyUlI0LWFYVThVLVdGRFd6OThoLTZZRF95Q2ZZNmx1by1wa0NTUjVva0hLOWhNN2JBd1VrRjdwS0VlM2dPTFpQcFVaVHNaWnVPaHZ4WlpNcFR4QVpMMkhZQkxwV0ZOeE9tdWdpYnJJcGtpZlF6RGc?oc=5,,2026-06-17T08:46:35+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,8f27ed15be1e6a6a,Teenager slashes herself; Believed to be under influence of mushroom vape | Malaysia. Teenager slashes herself; Believed to be under influence of mushroom vape | Malaysia&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMiugFBVV95cUxNN1BrRFVGUlBtWDZINW1KZXZNelRWczI3REhwdm1fcjktdDlRMWdXdHlUVTFZTlRfTHBnNHBMREpJRlA2SlBXWFJ0TDdxRFdoOGhKd1JNQy1pYzdOaldlMVV6clF0QkJMTnZYdGVCNUo0S01ZVm1faXRCWXc2MEFicFdDTV9lY1NIX1BkVnJjT0VrWFZyUXJxUEd6anVrYVRwbWxhbVh2TDZ1UWQ5Z0t3Y21ocFE1b0JZZXc?oc=5,,2026-05-28T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,222de4cf23e3a86a,"Teen slashes wrist, throat after barred from meeting boyfriend. Teen slashes wrist, throat after barred from meeting boyfriend&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMivwFBVV95cUxPWkE3NDZKRDM0NHJZRHNBS2c5RWNEVmw3SXpId1doYzRHeFNBUU5scnBjTGduWWl6QnF0X3d3TjNhZDBvS05uQ0NmUEFhUktjcDZvT1J3VmNxQWlaSk9jdlN5UVVHZ21YbS1aY2RjMTBmY3ZKRjlYUS05N0NHa2xRMXhwYXJyZ3F0SGZwS0ZNZEJrd2tvb05xZ2c3MWJxLTRaNzZEV1paU3NVZDJqVUJGQldQZGg2cHVicmNUX2VMVQ?oc=5,,2026-05-28T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,17711c356d6910bf,"Six rescued, three injured in early morning Melaka house fire. Six rescued, three injured in early morning Melaka house fire&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMirwFBVV95cUxPaERFNmx2cTRrdXVSUWpieVJKMTlBeG0xWk1qZWM4TnFUT2x6a0pUVFZlWTJlVE16NzNaZVlWRTNqVXprLUY3X1FyYTJwUlViZ0Z6YURHUG14X0ZCdU92SzhhZVdOLXppa285ZTI1ME9pMy1VSjZqTGREUHVFRXJPVTV1WTk0TWtRaFJnVjAwaEFIMjFJTEV4Ymt2OW02QW5TUExuRHFZTmYwc0x0a3Br0gG0AUFVX3lxTE5sUEZqT3ZNd3duamVtUlhJSlNHbFNxZE1kLS0tWEFOaThKMmxZVkpLMWxDNXhZdnMxSVE5dXdHbzB6MU93alVBRXQxRXBSaFpNLUIyeUJRTXR1Z2Z5RFdKMjF3c25UeDYzbUg0a19fNFBJTE5pSFNTOUtsZjRrdUliWE1GNnJTb1Fwa3RoY0QtLUd2MExBT3NENURsRy11UFRKN0ZCWWpMa21XV0E5U3V5Ql9kTQ?oc=5,,2026-06-19T01:18:11+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,f6f513f6fa0d5ce3,Healthcare projects worth RM1.8bil planned for Melaka. Healthcare projects worth RM1.8bil planned for Melaka&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMipAFBVV95cUxNdGxjbmMySl9URk1pVEcxaDZVUFJNd245NjdXOXV1V1UxMXY5MzZudm1neXQyVGNRNnBHTzhyUU1WdkF6NV9hM19LSU91VEZ1cnNaakdtU3VLSHpZdm9TMlg1R2xyWWVtSU1ZbFdjOWR3ckpNaElrTlBsZjZhWC1JNG5KRWxpSWp0ZzRjbkhXc2JXeWJ2QWdyRTZKdzVYUmplSjhyLQ?oc=5,,2026-06-08T01:06:49+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,b79f28b987763600,Baby boy thrown out of car in Melaka crash. Baby boy thrown out of car in Melaka crash&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMisAFBVV95cUxORDhERU0weDBxcHhiUVY1OGJnY3NUOXN5S09vRlhHdGg2Y05PWk5VRjNTZm5ELURSMHJOOTl3bFIzczJ1WW5pOFVZOE5nVnlyb0Z6bW4xYnpMMmZfRUt5VzBCSDRXdXEyRVdxb0ZpOW9kMFJYenZnTUdWeWN6M1N4Vm8xOW54VFNCa2dsaGpzZWlLc21TN0F3VUZPQjd3UmplUXlySEF4aDNzZVJzX2g2WA?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
