Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,QueryID,Lang,Community,CommunityLabel,PublisherDomain,PublisherGuess,SeedQuery,CrawlMethod,CrawlPipeline
news,post,32a4b8cf1322fdc7,BN-PH cooperation remains most practical path in Melaka: Analyst. BN-PH cooperation remains most practical path in Melaka: Analyst&nbsp;&nbsp;The Sun Malaysia,https://news.google.com/rss/articles/CBMirwFBVV95cUxNTEpzbDhBNVpqdjdjWnpCZEpNWEw5aWJ5VmFMamJVMGZpODdlSDFPN1ZEY1FRZHZaLWJvSzNHV2wxQkFKM01SaEswMkVQaDZjVXM3Y3pzQUd1VU5ZeHJ3RW1RX2tnZHJyY1NNQnZtVElNSmRVdEdJWUxOb0YzVHEwMmhubzNOSE56Nmtod3hfQWhaMW95YkVveWNidVVWbzk5cm14bVc3X3ZaZnV4aVpz?oc=5,,2026-07-10T06:21:49+00:00,0,0,0,0,0.0,0,IN44,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" kuil OR temple OR Hindu when:30d",google_news_rss,indian_narrative
news,post,2c66e9bee571093a,"Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian. Beratur panjang cuba nasib kerja kilang, gaji bermula RM3,500 | Sinar Harian&nbsp;&nbsp;Sinar Harian",https://news.google.com/rss/articles/CBMivgFBVV95cUxPSVJFd3RUa185TVhPN0Q2ZjZuMi04NmFyS0FHb3ZSdFdlMXVzN05RNFk5NDlmb3MtTi1CLWFlVFJfaV9ydmZpZnJvVXk3UGJzeXRtLW1fbVVlRTJqV2ZyU0tSN0pmU3A5WVBJLUUwU1hMaThzMVhwS251OF9XTnBmSFJSd3MwM3dzTDBrX3FJY0pWbUtPbERqek9WMGFya3dnRlhsWUdtODBXU2FoT1E3OUVUNmxudEFHMGdXY0pR0gFcQVVfeXFMTXNINUxwUVNMZnlud3RvZU1Pa1VuNGhNemVKMXhUWHV1bzIwUnZweEpGTnRMZnJ2di1pV0xId09OSzBjVDdLSHZFSnRCUzNETmVDeEs3dHVRcVplaGs?oc=5,,2026-06-14T07:00:00+00:00,0,0,0,0,0.0,0,IN46,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" kerja OR pekerja OR pengangguran when:30d",google_news_rss,indian_narrative
news,post,58c54e8f4416cc09,"ISP Group extends support to Rumah Transit Asnaf Melaka, assists 30 families in CSR cause. ISP Group extends support to Rumah Transit Asnaf Melaka, assists 30 families in CSR cause&nbsp;&nbsp;Focus Malaysia",https://news.google.com/rss/articles/CBMitAFBVV95cUxPX3VKdll3amJNOFRQRDFUWGRuOGxHa2RXYU1hY0U1bXFCTFEtTU4tekFmRU4yc010Wlp4VFpNb2l6bzhseVpESlAxeTkzaXo1VktpbmROQ2tHOFpLaVlEZVNPdU83eUhRTVA0QnVUdDVSbEpnRlBRbDNqM2ZJNHJTX0tWOUF6aWM0TnRqaG9Ua0lSSXg0TXFVa1pMang3SEZwUGZTM1dXUVljdk5SUzVhRGJ3YTM?oc=5,,2026-07-02T13:46:28+00:00,0,0,0,0,0.0,0,IN50,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" rumah OR PPR OR sewa when:30d",google_news_rss,indian_narrative
news,post,45acf1ddcdbd3cf0,ISP Group extends support to 30 asnaf families in Melaka. ISP Group extends support to 30 asnaf families in Melaka&nbsp;&nbsp;Citizens Journal,https://news.google.com/rss/articles/CBMihAFBVV95cUxQN2VMU2NWSE45ODFwOEo2UDk0V3Q1NlJfdHZPSUh5VVVYLUQtcFVHRTAtbU1QVFJJdmVoSlRJb1dFTEVXbFNCQVhXbmdJajQtQmdKbnhXWmhXTFJ6MTRSWW5WYkFWSGdFa1h3eHU1ekhMcV9ZM3hzNEhOeGNiXzN2YTRfTUI?oc=5,,2026-07-02T22:23:17+00:00,0,0,0,0,0.0,0,IN50,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" rumah OR PPR OR sewa when:30d",google_news_rss,indian_narrative
news,post,20b9074fdb9595ad,Paranormal livestream ends abruptly; missing man found in Melaka. Paranormal livestream ends abruptly; missing man found in Melaka&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMiswFBVV95cUxPX0RGUkd4WERaRm12TVdhZFBsWXF0YmhSM0lDaDIxemhNQmxqd3BGVk9IaHpCNjVpYWpZQkQ0cG9DdkNRU1lNazRZQ0NlMWFCV0owWG9RWXNMdGNNSzFvLUJxNkNfODRHUWdWeUxBWXdlTzNFS084Vi1NbGc1NHZjNHMteDFJemY5SEtuQklISnRkLVBOWmdtY1AyTXJ3cWEzMmYxTC0xS3pqaDdJblZuYjRwMNIBuAFBVV95cUxOMXNrVmFHNDE2ODg1SnlsWkFQLWlvTXg4ZERNWXYxel9raXB2UzN5QkU0Nm92N3d1THNVN0ZlUENIRmhtVTBGUmlYVEJkNFNuZlg0di1JSmdnbnZ2TDdmeFlfVmM4T0JBQlc0b0MwTk96NzBzWUJOa3Z6LWs4V3dHU01zUlBSNnJ5TUVUeVdWNlpMQ3RnT0oyZDdaNXJLVjdKTU5qX3ZYZHJWU1VZa0NORVgwaGNPdnVN?oc=5,,2026-06-21T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,07be5d4467ca43de,Footballer dies after suspected lightning strike in Melaka. Footballer dies after suspected lightning strike in Melaka&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMirAFBVV95cUxNeGZ4WWFGUzhFOURnM2pvV212UVJGUHFQbEFOamt5RWRIRnFETHMyUTN0TXhGSFFVTnRzejVxS2VXVUMxNW9lblpkNUZHUWsyc0tRZVNmdVcxMGE2VC01RnBnLWhZVm1YMzUtVFo4LWE5R0hCQzQ0LUE3aHk5MXJIcEhwZFRiTUFyZC16X0xhdkdtMzJHbVl0WV90MlBmV3EzT1hrSlc3T2IyMmdP?oc=5,,2026-07-06T03:17:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,2f32cd29ef9fb2af,"Lightning strike kills footballer during friendly match in Melaka, referee injured. Lightning strike kills footballer during friendly match in Melaka, referee injured&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMi1gFBVV95cUxNWGVNZ1d5U3pydFBrZmhid1IwNXY1Q3k3OUpzeTg3VGEzeGJVQ2hoU0xrSWoxcllhZm0tUHhLUEZGRjYtbmhUOHZJQkFuMVo3QkRmT3c1Tk53dGI4VV80X2NSSmZTQ1pIWTBpMWRERU1CQURwQUw3WUVoOEZuc1d2ZFdIbkh4ajNFOUpCUkVmdWhsOE8taEhwSjhuUmJkTU9vcVJGeXF4bWdYYTRtTlVJSjFvZ2FReEI1T2NUNkNkVllSODFDbUtJdmYxU1RhX3lWYUNQLTlB0gHbAUFVX3lxTFB4Wloya2JaTkNOVTRWM1ZpUF80Um1kLWFtMWNGRkJMdzFGVVUxOS01c3ZSTWRHRkpIb09HQUhza3JxdGI0VXhoekwzVW93OFZWckFnTkJlajEtbTBkaS15d25VT0ozQ1lWeVlaSFBsbWMteWV1RHBhcFhPdmsxVDl5Zkhkc0lNTWdrZmlfck9XRFRRdlNIVXVBWTlNdlVmVU04d19iQ3l1bndzaFBMXzdCS3lqMjhoTm82dVk4ZC1pVmFwNjNEbGFpR2NaWGtKQ3hMN3RKZmtnOUV1SQ?oc=5,,2026-07-06T01:44:27+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,70daa81d9031d546,Form 6 student dies after collapsing at Melaka school. Form 6 student dies after collapsing at Melaka school&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMitAFBVV95cUxQSXFldjFRcldHMFhwRTd2c2hYNkM0V0ItMnJRb3lZTGVDcl9ydVhieFdxLXlJOVd5eVlhazJLeFRfN2pvX2hpbzRGTUdNeGVaOFJfTFVVOWNHU0JGZnpzYjlKVlpBdVZYSXRXWW9HUXltcUNaY3dTMzU5eUdPR3NuMjZPWjZZalBJbEZleVM2YXRtNU9ERjJoYUlyQ1Z1X09ZNHRXWDJGUGg3NEYwaHFSRERpLVk?oc=5,,2026-07-09T11:52:40+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,fb41601d0bf96e02,13yo Student in Melaka Chased Schoolmates With Box Cutter After Allegedly Enduring Repeated Bullying. 13yo Student in Melaka Chased Schoolmates With Box Cutter After Allegedly Enduring Repeated Bullying&nbsp;&nbsp;Gempak,https://news.google.com/rss/articles/CBMixgFBVV95cUxQX0tvcmRCNGJKRkI5RDRUQnlaYkFtcXNCM1B4Q3haTXFmNHRiZHNVM2FGSms4R2xiclBXXzhkcU15REktWl95Y2poeUFBVjZUTkVIaFpucGZQRU9kbk5NcWxNM0hCZHR5NlZlS0Iyd2wyMklNSWduVks1cXZwbHg5U2FQY1pxVlNRbTljWWduSkJVUERTcFVzWnoxa2RTQVBoa1F0VXVwTmFCZTAwQXpxcW43NWNvZ2JlNFZkNW51dDNQdktGUVE?oc=5,,2026-07-10T06:49:52+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,f1246acf7dd42d10,"Dibaling ais berkali-kali punca pelajar berang, kejar 3 rakan dengan pisau di sekolah. Dibaling ais berkali-kali punca pelajar berang, kejar 3 rakan dengan pisau di sekolah&nbsp;&nbsp;MalaysiaGazette",https://news.google.com/rss/articles/CBMiwgFBVV95cUxOMkx0Z0ZzU19ISkNWRmpOd2JmMnZ0WXhBN3BOVmw0UzRmV0h1ZDFsZ0xNRVFrRTJzcDAtV3FHQzdHRllaVDQ3bzV0bXhZbXd1Sld0YnA4WXQtNTVfX0R6eDBTblBSTUMtQWRLWWtKaG1jV1VQYURZSXN0WFRKNUZpcE5lYi02b2ZkSC1pVU9reFI0SlNiTVZoYS05OG1sRUVzT0ZheWJTNHlQNFNwVEJvYkctZzA5Z055UjZaSUFGS201QQ?oc=5,,2026-07-10T00:01:37+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,645985e4c309a951,Missing paranormal influencer found weak in Botanical Garden toilet | Sinar Daily. Missing paranormal influencer found weak in Botanical Garden toilet | Sinar Daily&nbsp;&nbsp;Sinar Daily,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPR3c5dW9aWW52bUh6TmI0ZEJfcExmQ2k2c3pQbFp2MVJKbnRuX2ltczc0UUJjLXBfN0hwM2w1dm1MbGM5ZG83Q0FmMUUydklBXzV6WUYyTVhBUy1aNDdMZ2pKODlwQlJ5ZkIyMFF3TUFVdElVcWxJVTZiTHhScnliS1lVU0hyN0xGcWtfb1N6V20xNDVZcEtSUlF0V3hWbFBpSXVvWHd6YU0taFRZSXJaLUlQT3hlNzFTRkF0X0VCVVjSAVZBVV95cUxObHRzNmNPWGNmcWR3MV9UdnBZeWFBSjIzTGlWWGRuR2wxUTViOGdXcHBJYnQ3c1JWcE04bVd6aDI0bFgzbHNRWGZhNWMwYUU3OXhrdmZ4Zw?oc=5,,2026-06-22T07:00:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,a0241edbc37ae090,Form Six student dies after collapsing during school activity in Melaka. Form Six student dies after collapsing during school activity in Melaka&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMivgFBVV95cUxNNDAybzVHYmpJbkZBZ2Y1MlZKRndqTHVsQUIzVUNkaWhSdWZYV0hxTEpMbjhfaE1tQUNaTnNMSmJrU3lVdmR4WDNCZkNKM0p4Y1g2TGNvSnVkeGtXUnd1Ync3N1RPRG03MnlGNmMwaWVRNkJyako1Z1AzZGlPZHFCT1o5ZkNqVlBTNnJYQldVdVl3RlJ2UU5yNEJ1QzBZbTdzRmwxeDNVSHZzT0Q2cWxlcVhNaDN5ODhIYVljS3lB?oc=5,,2026-07-09T12:05:00+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,17dd096ca2a4417c,"Masjid Tanah crash: Education Dept assures welfare of injured teacher, pupils. Masjid Tanah crash: Education Dept assures welfare of injured teacher, pupils&nbsp;&nbsp;NST Online",https://news.google.com/rss/articles/CBMivAFBVV95cUxNeTV6X3d3UzFON2twTE5uU2JKcDZQOU9WU3BjSElzVnk5UTIyOUVTRkZYajB6bFlkYVA4U0QwRmk0WmZHX195YUdac2RpOWFHR1U2SFZmT1liVmpXci0xX01CbnJ3WjQyNDNacFBUSi1IanRDNHp4cHhpaVRJMW5aZFVlc2JYNzRKT1JDUmNnQnNDWERRZHpuTk5XaU5ha05nV3pOVFQwUzRCdWtUU0RiNmFHeTFGNmZlOXNKM9IBvAFBVV95cUxNeTV6X3d3UzFON2twTE5uU2JKcDZQOU9WU3BjSElzVnk5UTIyOUVTRkZYajB6bFlkYVA4U0QwRmk0WmZHX195YUdac2RpOWFHR1U2SFZmT1liVmpXci0xX01CbnJ3WjQyNDNacFBUSi1IanRDNHp4cHhpaVRJMW5aZFVlc2JYNzRKT1JDUmNnQnNDWERRZHpuTk5XaU5ha05nV3pOVFQwUzRCdWtUU0RiNmFHeTFGNmZlOXNKMw?oc=5,,2026-07-09T13:39:15+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,9e45c81ef82f795c,Inspections with metal detectors for Melaka schools after box cutter scare. Inspections with metal detectors for Melaka schools after box cutter scare&nbsp;&nbsp;Free Malaysia Today,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNSFFHa181YWN0Z3NpY3RXT19FRVpId2JGeVdLVjNqV252REtKcS1vdWhVMklEcXY5ckprQkJxQzBPUmZrUEc2T1Q4a2t3T2NyT0x3Sm9mVEotdDhmcGQzbTNyU2dsVnhzSnBob0ZaZzlRaEVnWi1nSXctbG5MeV94aVozakpHME5Vd2ttUkIxLVhzVkRhLVZkY2puNXVoZnk4MkVnSTVUclZxZ2xxSFNfVFBETHhmXy1lNWpkNVNGcFB2LVRhd1BKVWd4TVc5MGI3?oc=5,,2026-07-10T05:59:54+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
news,post,a76ac523ec55596b,"Father, 11-year-old son seriously injured after 10-vehicle crash in Melaka. Father, 11-year-old son seriously injured after 10-vehicle crash in Melaka&nbsp;&nbsp;Malay Mail",https://news.google.com/rss/articles/CBMizgFBVV95cUxNNmNXVXBEOHNidTJmT3pCRnlncDh4cGowQzY0T3kzMlpzX3F2cmJST0Uyc1d2QnVvUGFHQTluN0piWV80MDhocWdQc3VrWk9pQkpYNEpSMXdqSVdnbWYtSHVUeWs0RFFoRHNnT3ZBUzhpT3VORExhRE1LWU1MYmhwQnNQVWhVODdJNFUxYVZyalgxdEQ3Y2R1NG41VnBWeU9aVXlqcUhnYWtFVVlQZnpBRVJtUmVQSkgxZ0Zua1NiYm5lODBkVlVJcjVqV09XUdIBzgFBVV95cUxNNmNXVXBEOHNidTJmT3pCRnlncDh4cGowQzY0T3kzMlpzX3F2cmJST0Uyc1d2QnVvUGFHQTluN0piWV80MDhocWdQc3VrWk9pQkpYNEpSMXdqSVdnbWYtSHVUeWs0RFFoRHNnT3ZBUzhpT3VORExhRE1LWU1MYmhwQnNQVWhVODdJNFUxYVZyalgxdEQ3Y2R1NG41VnBWeU9aVXlqcUhnYWtFVVlQZnpBRVJtUmVQSkgxZ0Zua1NiYm5lODBkVlVJcjVqV09XUQ?oc=5,,2026-07-11T03:29:07+00:00,0,0,0,0,0.0,0,IN51,bm,india,Komuniti India / Tamil,news.google.com,india,"""Melaka"" klinik OR hospital when:30d",google_news_rss,indian_narrative
