platform,post_content,comment_content,engagement,sentiment,date
threads,,"KUALA LUMPUR, 27 Mei - PAS menyifatkan kenyataan Biro Politik BERSATU terhadap Setiausaha Agungnya, Datuk Seri Takiyuddin Hassan sebagai tidak tepat, mengelirukan dan berniat mencemarkan kredibiliti p",93,negative,NaT
facebook,,I will give Rafizi an opportunity Rafizi Ramli,92,positive,2026-05-17 10:12:39+00:00
facebook,,"Muda, Bersama or Sosialis. These 3 is the only hope.",92,neutral,2026-05-17 09:49:47+00:00
facebook,,"As long as not discriminatory, it’s a possible alternative",73,neutral,2026-05-17 10:00:04+00:00
threads,,"Tapi yang jatuhkan Muhyiddin, melayu jugak. Camne tu? Bersatu celah mana?",71,negative,NaT
facebook,,"Finally, the third force emerges that most of us are waiting for. Cooperate with Sarawak and let the GPS of Sarawak handle Sabah. Plan wisely because we have full confidence in you.",67,positive,2026-05-17 13:24:45+00:00
facebook,,This is it. Bersama is the future.,64,positive,2026-05-17 09:37:38+00:00
threads,,Tanpa bara api neraka agaknya masih boleh dapat sokongan lagi ke ?,63,negative,NaT
threads,,"Ehhh kau Akmal kalau betul kau kata masa PN Melayu Bersatu kenapa PN cuma bertahan 33 bulan, angkara siapa sampai PN gedebuk jatuh ya. DAP ke",60,negative,NaT
facebook,,"𝗥𝗮𝗳𝗶𝘇𝗶: 𝗛𝗲 𝗗𝗶𝗱𝗻’𝘁 𝗝𝘂𝘀𝘁 𝗦𝘂𝗿𝘃𝗶𝘃𝗲 𝗧𝗵𝗲 𝗞𝗻𝗶𝘃𝗲𝘀…
𝗛𝗲 𝗠𝗮𝗻𝗲𝘂𝘃𝗲𝗿𝗲𝗱 𝗧𝗵𝗿𝗼𝘂𝗴𝗵 𝗧𝗵𝗲𝗺, 𝗗𝘂𝗰𝗸𝗲𝗱 𝗧𝗵𝗲 𝗦𝘁𝗶𝗻𝗴𝗶𝗻𝗴 𝗔𝗿𝗿𝗼𝘄𝘀 & 𝗦𝘁𝗲𝗽𝗽𝗲𝗱 𝗢𝘃𝗲𝗿 𝗧𝗵𝗲𝗶𝗿 𝗧𝗿𝗮𝗽𝘀... 𝙬𝙞𝙩𝙝 𝘽𝙧𝙞𝙡𝙡𝙞𝙖𝙣𝙩 𝙢𝙤𝙫𝙚𝙨, 𝙩𝙝𝙖𝙩'𝙨 𝙬𝙝𝙤𝙡𝙡𝙮 𝙪𝙣𝙖𝙣𝙩𝙞𝙘𝙞𝙥𝙖𝙩𝙚𝙙.

After all the betray",58,neutral,2026-05-17 10:12:48+00:00
facebook,,What about your party’s stance about being in cohort with UMNO? The same alliance is very much likely if there’s an impasse. Let the voters know what DAP stands for actually.,57,neutral,2026-05-26 01:16:53+00:00
threads,,Ek eleh tu geng dia... Cakap la apa pun hahha,54,negative,NaT
threads,,biasa ustaz Azhar dah keluar ulasan ttg kes sahabat2 nabi dihina Tapi ni tak keluar lagi. Dia tak sihat kot? Sama juga Tuang Presideng pun senyap sunyi. Letih kot?,53,negative,NaT
facebook,,Very simple in GE16: goodbye PH,50,neutral,2026-05-26 00:52:30+00:00
facebook,,Lain perkara mereka mungkin berbalah. Tapi bab duit percaya semua parti akan bersatu!!,49,negative,2026-05-28 09:44:19+00:00
threads,,"PAS SUKA PADA..
MEMFITNAH...
MENGHASUT..
MENCACI..
PROVOKASI...
RACIST..
MAKI HAMUN...
BAHAYA OOOOOO...",48,negative,NaT
threads,,"Bandar Kuantan tu dah cantik, antara bandar aku puji perancangan bandar paling teratur, jauh beza nak banding dgn negeri2 PAS. Aku orang Kelantan, yang pernah bermaustatin di Pahang seru agar orang ku",46,positive,NaT
facebook,,"Nie llaaa antara sbb2 utama nape geng2 politik nie nk brtnding dn menng pilihanraya.........perform tk perform, pencen seumur idup dpt.
Tnggungjwb dlm tugas dh jtuh bottom list keutamaan utk menng....",45,neutral,2026-05-28 13:15:19+00:00
threads,,Anak muda bodo saja yang undi pas..,43,negative,NaT
threads,,Sikit² dap...sikit² dap...,42,neutral,NaT
threads,,Undian ank2 walaun je,40,negative,NaT
threads,,Masuk je lah PN,39,negative,NaT
threads,,,34,neutral,NaT
facebook,,Yg berani reduced atau potong pencen hanya Pmx. Yg lepas2 tak dak. Yg bagi pencen  zaman pm mana?  Najib ke Tun? Pmx dah potong gaji menteri. Kita nak mereka hanya dapat satu pencen. Tak lebih. Membaz,33,negative,2026-05-28 08:29:45+00:00
facebook,,"A new transition on governance, hopefully this new party can deliver their best n efficient service to Rakyat n Malaysia. Waiting for the real possibilities n great moments in the coming GE. A real ze",33,positive,2026-05-17 11:07:05+00:00
facebook,,Jom kita semua boikot bayar supaya dia org tak dapat pencen😂😂. Kan boikot budaya Malaysia 😂😂😂,32,negative,2026-05-28 11:11:47+00:00
threads,,Carta syok sendiri jgn. harap dan mimpi lah PAS nk tawan Pahang. Anak muda sekarang bkn. bodoh dan taksub mcm. walaun² PAS,29,negative,NaT
facebook,,Do not underestimate Bersama in urban areas ya? PH seats in urban areas of Selangor and KL and maybe even Penang and Johor might be taken by Bersama. I have been voting for PH so pls take this as an a,25,neutral,2026-05-26 03:03:01+00:00
threads,,"32-0,
kenapa tak bentang? klu bentang nnti pembangkang sokong ke??",25,neutral,NaT
threads,,,25,neutral,NaT
threads,,"Pas kaji semula hubungan dengan Bersatu - Abdul Hadi

Hubungan Pas dan Parti Pribumi Bersatu Malaysia (Bersatu) dalam Perikatan Nasional (PN) ibarat retak menanti belah apabila parti Islam itu kini se",24,positive,NaT
threads,,Yg bebal je bersama pas.,22,negative,NaT
threads,,gila nak sokong pas. sokong pas sama macam sokong orang hina sahabat nabi,22,neutral,NaT
facebook,,You forgot to address him as Eunuch Wee. That’s his nickname among the voters for obvious reasons,21,neutral,2026-05-26 01:27:12+00:00
facebook,,Yes ...of cos my support is for u DS RR. I hand enough to all the passed selfish leaders. Time to have a new face. Like what happened to Tamilnadu latest election given the opportunity to new n young ,19,positive,2026-05-17 12:57:15+00:00
threads,,WALAUN PAS OTAK TAKONG TAIK BABI,17,neutral,NaT
threads,,😂 raja lawak of the year,17,neutral,NaT
threads,,jd pembangkang sdh ler..,16,negative,NaT
threads,,"Kakaka mimpi konoha ke apa 60% hingga 70% , kelakar 🤣🤣🤣",16,neutral,NaT
threads,,Tu akmal nak suap Midin,16,neutral,NaT
threads,,MACAM SIAL... KAU LUPA NAK CERITA MASA TU MELAYU TIKAM MELAYU KAW-KAW...,16,neutral,NaT
threads,,Bullshit… thats because PN plays race card when as opposition,16,negative,NaT
threads,,yg bodoh bingai ja percaya dan sokong PAS,15,negative,NaT
threads,,Barua PN @akmalsaleh,15,positive,NaT
threads,,,14,neutral,NaT
facebook,,"what about DAP and UMNO, GPS?",12,neutral,2026-05-26 06:34:23+00:00
threads,,"Anak MUDA kene ingat.
PASPUS FITNAH
BERSATUBERKECAI
FITNAH BERDOSA
JGN TEMPAH NERAKA JAHANAM. 
BERSATUBERKECAI PENGKHIANAT MELAYU DAN SEDANG NAK BERKECAI.",12,neutral,NaT
threads,,Sorry kami tak sokong kalau sahabat nabi pun tak boleh nak dihormati apatah rakyat,12,negative,NaT
threads,,Fitnah dan aibkan sahabat besar rasulullah. Mohon di jauhkan parti ajaran sesat ini kata din yasin,12,positive,NaT
threads,,"Di Perlis yg semua melayu pun di tebuk atap, parti pas dan bersatu pun saling bergaduh dalaman parti. Kawan2 sebangsa seagama sendiri pun bgaduh.. 🤣",12,negative,NaT
facebook,,They probably won’t have any parliamentary seats to offer in support of PN at the next election! Wee can go “tok chat” as the Cantonese say 😂,11,negative,2026-05-26 03:41:07+00:00
facebook,,And that… will mean MCA is irrelevant to the non-bumi. Period.,11,negative,2026-05-26 00:10:42+00:00
threads,,Semua merepek,10,positive,NaT
threads,,"Parti ajaran sesat penunggang agama,",10,neutral,NaT
facebook,,Asking politicians to tell the truth is like asking tiger to be vegetarian. 🤭,9,negative,2026-05-26 05:07:15+00:00
threads,,Semoga undi PN merosot .. kalah deposit,9,neutral,NaT
threads,,masalah ayaq dikedah sejak sanusi jadi mb ak selesai,9,negative,NaT
threads,,,9,neutral,NaT
threads,,Hambeklah Sid. Aku bagi free si akmal ni. Berderet posts pasal Akmal. Kau Hambek dia sekarang!,9,negative,NaT
threads,,Sekarang pun elok je melayu bersatu. Sama juga dulu ada PN ada PH. Elok je jaga semua rakyat. Time PN sekolah agama bnyk tutup sekolah cina elok je dapat bantuan.,9,positive,NaT
threads,,"dah PN reti main isu kaum dengan agama je,memang la sid barua 🤣",9,negative,NaT
facebook,,i thought you want to take on DAP at DAP seats? Always DAP DAP DAP,8,neutral,2026-05-26 12:44:20+00:00
facebook,,"Sesiapa yg dok atas, mana berani mansuh pencen UTK diri sendiri.",8,negative,2026-05-28 07:26:42+00:00
threads,,Sumber Harakahdaily ke hahaha,8,neutral,NaT
threads,,Mcm kes arwah adib tu mcm mne kira zmn PN tu,8,neutral,NaT
threads,,Sbb pembangkang masa tu ada PH x main Race Card. Jrg dengar kes perkauman mcm zmn skrg sbb pembangkang skrg 24 jam main isu kaum,8,negative,NaT
threads,,Hahahaha. Tonggang akmal plak,8,negative,NaT
facebook,,Berebut dh kerusi dengan kawan sendiri pun depa langgar... Puak WalaunTaikk ni depa bukan kisah pasal rakyat dan majukan negara pun.. kira politaik x abis2.. sapa dok ngan PartaAShitt pasti akan hancu,7,negative,2026-05-26 13:46:48+00:00
threads,,"Orang tua up post gunakan nama anak muda, maaf lah anak muda zaman sekarang tak senang dah kene makan ngan tipu helah tunggang agama pas",7,neutral,NaT
threads,,"panggil anak muda tu bekerja di negeri Pas, berapa banyak anak muda Pas mencari rezeki di negeri PAS? exco2 negeri pandai tarik perlaburankan!",7,neutral,NaT
threads,,Hahahaha,7,negative,NaT
threads,,mungkin di bahagian utara sahaja yang 60% tu bahagian kami tidak akan sampai 10% undi PAS.,7,negative,NaT
threads,,Isi ja la borang pas tu akmal,7,neutral,NaT
threads,,"Selain PAS, semua parti di Malaysia adalah parti SEKULAR.

Parti SEKULAR mempertahankan perundangan SIVIL berdasarkan COMMON LAW BRITISH.

Islam mewajibkan umatnya berpolitik untuk menegakkan AGAMA (p",7,negative,NaT
facebook,,The question everyone wants to know is which DAP member also signed the statutory declaration to support Perikatan.,6,neutral,2026-05-26 04:31:02+00:00
facebook,,"That is why the third force is coming in , BERSAMA  sama defeats PAS and Bersatu ,and also Dumno .",6,neutral,2026-05-26 12:40:14+00:00
tiktok,,ayuh Rakyat Malaysia 🇲🇾 kuasakn diri pertahankn kjaan perpaduan MADANI 🇲🇾,6,negative,2026-05-29 18:54:27.958463
tiktok,,ayuh Rakyat Malaysia 🇲🇾 kuasakn diri pertahankn kjaan perpaduan MADANI 🇲🇾,6,negative,2026-05-29 18:54:28.274505
tiktok,,ayuh Rakyat Malaysia 🇲🇾 kuasakn diri pertahankn kjaan perpaduan MADANI 🇲🇾,6,negative,2026-05-29 18:54:28.590907
tiktok,,ayuh Rakyat Malaysia 🇲🇾 kuasakn diri pertahankn kjaan perpaduan MADANI 🇲🇾,6,negative,2026-05-29 18:54:28.912883
tiktok,,ayuh Rakyat Malaysia 🇲🇾 kuasakn diri pertahankn kjaan perpaduan MADANI 🇲🇾,6,negative,2026-05-29 18:54:29.264888
