Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,video_url,media_type,derived_error,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
tiktok,post,7660093329199287572,"G – GOVERNANS BERSIH, STABIL DAN TELUS

Saya sedar kepercayaan rakyat bukan sesuatu yang mudah diperoleh, dan ia perlu dijaga dengan amanah serta tindakan yang konsisten.

Dengan penuh rendah hati, saya akan berusaha memastikan pentadbiran yang bersih, telus dan adil, supaya setiap keputusan dibuat demi kebaikan rakyat dan pembangunan yang seimbang.

InshaAllah, jika diberi amanah, saya akan terus mendengar pandangan, turun padang dan bekerja sebaik mungkin berlandaskan prinsip kejujuran, ketelusan dan keadilan untuk semua warga Sungai Balang.

Bersama kita bina Sungai Balang yang lebih sejahtera.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660093329199287572,,,positive,2026-07-08 15:34:59.209700+00:00,31,0,0,174,0.9864532351493835,32,https://www.tiktok.com/@ustazamin_n16/video/7660093329199287572,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660093329199287572...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660093329199287572: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9548441171646118,malay,Malay/Bumiputera,Unknown,0.0,love,0.05320718139410019,0.04799395054578781,0.3803673982620239,0.03259385749697685,0.41794145107269287,0.023317214101552963
tiktok,post,7660075152411053333,"N – NASIB GOLONGAN MUDA, WANITA DAN WARGA EMAS DIJAGA

Sebuah masyarakat yang sejahtera ialah masyarakat yang tidak meninggalkan sesiapa di belakang.

Golongan muda memerlukan peluang, wanita memerlukan sokongan untuk memperkasa keluarga dan ekonomi, manakala warga emas perlu terus disantuni dengan penuh kasih sayang.

InshaAllah, saya mahu setiap lapisan masyarakat merasakan mereka sentiasa diberi perhatian sewajarnya.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660075152411053333,,,positive,2026-07-08 15:34:59.522594+00:00,39,0,2,163,0.9994103252887725,42,https://www.tiktok.com/@ustazamin_n16/video/7660075152411053333,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660075152411053333...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660075152411053333: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980344176292419,malay,Malay/Bumiputera,Unknown,0.0,love,0.052644744515419006,0.02975407801568508,0.051806412637233734,0.05313240736722946,0.7737094163894653,0.015203009359538555
tiktok,post,7660067190502133012,"Sesungguhnya setiap ziarah kematian menjadi peringatan bahawa kehidupan di dunia ini hanyalah sementara, dan akhirnya kita semua akan kembali kepada-Nya.

Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660067190502133012,,,positive,2026-07-08 15:34:59.930184+00:00,23,0,0,148,0.9993267118930815,24,https://www.tiktok.com/@ustazamin_n16/video/7660067190502133012,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660067190502133012...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660067190502133012: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9977557063102722,malay,Malay/Bumiputera,Unknown,0.0,love,0.047569651156663895,0.03272034972906113,0.11545580625534058,0.05770816281437874,0.5518378615379333,0.027757903560996056
tiktok,post,7660062012587773204,"Sebaik sahaja menerima khabar kematian, saya terus bergegas ke Bukit Mor untuk menziarahi keluarga yang ditimpa musibah.

Alhamdulillah, Allah SWT mengizinkan saya hadir bagi memberikan penghormatan terakhir kepada Allahyarhamah Kamariah binti Md Noah serta menyampaikan ucapan takziah kepada seluruh ahli keluarga.

Semoga Allah SWT mengampuni segala dosa arwah, melapangkan kuburnya, mengurniakan rahmat-Nya yang luas, dan menempatkannya dalam kalangan hamba-hamba yang beriman. Semoga keluarga yang ditinggalkan dikurniakan kekuatan, kesabaran dan ketabahan dalam menghadapi ujian ini.

Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660062012587773204,,,positive,2026-07-08 15:35:00.227391+00:00,19,0,1,191,0.9985508024692535,21,https://www.tiktok.com/@ustazamin_n16/video/7660062012587773204,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660062012587773204...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660062012587773204: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9951693415641785,malay,Malay/Bumiputera,Unknown,0.0,sadness,0.031641602516174316,0.049666453152894974,0.011754765175282955,0.826444685459137,0.04159490391612053,0.023667385801672935
tiktok,post,7660048433847258388,"A – AKSES INFRASTRUKTUR DAN KEMUDAHAN AWAM DITAMBAH BAIK

Jalan yang baik, saliran yang terurus, lampu jalan yang mencukupi serta kemudahan awam yang selesa bukanlah kemewahan, tetapi keperluan rakyat.

InshaAllah, setiap isu berkaitan infrastruktur akan terus diangkat dan diperjuangkan secara berperingkat agar kehidupan masyarakat menjadi lebih selesa, selamat dan berkualiti.

Sedikit demi sedikit, kita bina Sungai Balang yang lebih baik untuk semua.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660048433847258388,,,positive,2026-07-08 15:35:00.547720+00:00,49,0,1,203,0.9994085371494292,52,https://www.tiktok.com/@ustazamin_n16/video/7660048433847258388,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660048433847258388...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660048433847258388: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980284571647644,malay,Malay/Bumiputera,Unknown,0.0,happy,0.07495677471160889,0.04990328103303909,0.7012020349502563,0.018912427127361298,0.10597553849220276,0.017544850707054138
tiktok,post,7660034684822326548,"Terkejut saya dengan cara sapaan orang Sungai Balang hari ini.

Walaupun cuaca agak mendung hari ini, suasana Pasar Pagi Rabu tetap meriah dengan orang ramai yang keluar mencari rezeki dan membeli keperluan harian.

Terus terang, saya agak terkejut apabila beberapa orang datang menyapa, bersalaman malah ada yang memeluk saya sambil menyatakan sokongan kepada Perikatan Nasional. 

Saya sedar harapan yang diletakkan itu bukan sesuatu yang kecil. Ia menjadi peringatan kepada saya bahawa masih banyak yang perlu dipelajari dan diusahakan demi memberikan khidmat yang terbaik kepada masyarakat.

Mohon doakan agar sekiranya diberi kesempatan dan amanah, saya dapat melaksanakannya dengan penuh keikhlasan, istiqamah dan sebaik mungkin untuk seluruh warga Sungai Balang.

Terima kasih atas layanan yang begitu baik pagi ini. Semoga Allah SWT memberkati rezeki semua para peniaga dan masyarakat di Pasar Pagi Parit Yusof.

Jom Jaga Sungai Balang 🤝

Undilah saya, Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660034684822326548,,,positive,2026-07-08 15:35:00.861262+00:00,38,0,0,196,0.9963291466236114,39,https://www.tiktok.com/@ustazamin_n16/video/7660034684822326548,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660034684822326548...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660034684822326548: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9877638220787048,malay,Malay/Bumiputera,Unknown,0.0,surprise,0.007962233386933804,0.03091135434806347,0.015217513777315617,0.024621589109301567,0.018701869994401932,0.8624565601348877
tiktok,post,7660021145923603732,"L – Ladang, Nelayan dan Petani Dibela

Sungai Balang dibesarkan bersama hasil titik peluh nelayan, petani dan pengusaha ladang.

Saya sedar mereka wajar diberi perhatian melalui kemudahan yang lebih baik, akses pasaran, bantuan peralatan serta infrastruktur yang menyokong pekerjaan mereka.

InshaAllah, jika diberi amanah, saya akan terus berusaha memperjuangkan suara dan kebajikan mereka kerana merekalah antara tulang belakang ekonomi masyarakat kita.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660021145923603732,,,positive,2026-07-08 15:35:01.182324+00:00,41,0,1,192,0.9994098961353302,43,https://www.tiktok.com/@ustazamin_n16/video/7660021145923603732,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660021145923603732...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660021145923603732: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980329871177673,malay,Malay/Bumiputera,Unknown,0.0,love,0.03571045398712158,0.01938755437731743,0.09921254962682724,0.031773995608091354,0.7032980918884277,0.02656733989715576
tiktok,post,7660000337020865812,"A – AGAMA DAN PENDIDIKAN DIPERKUKUHKAN 

Masyarakat yang harmoni lahir daripada asas ilmu dan nilai agama yang kukuh.

Agama bukan sahaja membentuk akhlak, malah mengeratkan silaturahim dan perpaduan dalam kalangan masyarakat. Pendidikan anak-anak perlu terus diberi perhatian, di samping memakmurkan masjid, surau, sekolah agama dan institusi pendidikan sebagai pusat membina insan.

InshaAllah, usaha memperkukuh agama dan pendidikan akan terus menjadi keutamaan demi melahirkan generasi yang berilmu, berakhlak sekaligus melahirkan masyarakat yang lebih harmoni.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7660000337020865812,,,positive,2026-07-08 15:35:01.497853+00:00,53,0,2,194,0.9994082152843475,56,https://www.tiktok.com/@ustazamin_n16/video/7660000337020865812,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660000337020865812...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7660000337020865812: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980273842811584,malay,Malay/Bumiputera,Unknown,0.0,happy,0.08099613338708878,0.04975511133670807,0.4636751115322113,0.031207475811243057,0.3053969144821167,0.02172807790338993
tiktok,post,7659988855021473044,"Selamat pagi dari Pasar Pagi Parit Yusof. ☀️

Semoga setiap rezeki para peniaga terus diberkati dan Sungai Balang terus melangkah menjadi kawasan yang lebih sejahtera untuk kita semua.

Jom pangkah Perikatan Nasional Sabtu ini!
Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659988855021473044,,,positive,2026-07-08 15:35:01.812973+00:00,28,1,4,155,0.9993850409984588,34,https://www.tiktok.com/@ustazamin_n16/video/7659988855021473044,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659988855021473044...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659988855021473044: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9979501366615295,malay,Malay/Bumiputera,Unknown,0.0,happy,0.046598128974437714,0.04707222431898117,0.6545843482017517,0.030297402292490005,0.16169095039367676,0.01984412781894207
tiktok,post,7659974307623210260,"Betul ke warung-warung di Sungai Balang ni semuanya hidden gem?

Setiap pagi saya singgah bersarapan di warung yang berbeza. Alhamdulillah, setiap satunya ada keistimewaan tersendiri. Makanannya sedap, suasananya tenang, dan yang paling menggembirakan ialah senyuman serta sapaan mesra daripada para pengunjung.

Benda-benda kecil beginilah yang memberi semangat untuk memulakan hari. Semoga warung-warung tempatan di Sungai Balang terus maju dan menjadi pilihan ramai.

Kalau terserempak dengan saya di mana-mana, jangan segan untuk menegur ya

Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659974307623210260,,,positive,2026-07-08 15:35:02.160517+00:00,44,0,1,217,0.9994030654430388,47,https://www.tiktok.com/@ustazamin_n16/video/7659974307623210260,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659974307623210260...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659974307623210260: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9980102181434631,malay,Malay/Bumiputera,Unknown,0.0,happy,0.06673777103424072,0.03983031585812569,0.36648860573768616,0.02674766257405281,0.3255777060985565,0.04314176365733147
tiktok,post,7659966234338888981,"Assalamualaikum dan selamat pagi semua. 

Setiap senyuman, setiap jabat tangan, dan setiap doa yang diberikan menjadi kekuatan buat saya untuk terus melangkah dan berkhidmat sebaik mungkin.

Ini jadual pergerakan saya untuk hari ini. Jika terserempak, jangan segan untuk menegur dan menyapa. InsyaAllah, saya amat berbesar hati untuk bertemu dan berkenalan dengan anda semua.

Jumpa nanti!

Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659966234338888981,,,positive,2026-07-08 15:35:02.474202+00:00,22,0,1,160,0.9993987560272216,24,https://www.tiktok.com/@ustazamin_n16/video/7659966234338888981,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659966234338888981...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659966234338888981: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9979958534240723,malay,Malay/Bumiputera,Unknown,0.0,love,0.052383165806531906,0.016162339597940445,0.04740620777010918,0.01885434240102768,0.5553209185600281,0.0432303361594677
tiktok,post,7659943950689635605,"⏳ LAGI 3 HARI MENUJU HARI MENGUNDI

Alhamdulillah, DUN Sungai Balang mencatatkan 100% kehadiran pengundi awal semalam. Tahniah dan terima kasih kepada semua anggota pasukan keselamatan yang telah menunaikan amanah sebagai pengundi.

Di peringkat negeri pula, seramai 19,471 pengundi awal telah mengundi dengan peratusan keluar mengundi sebanyak 94.49%.

Kini tiba giliran kita pula.

🗳️ Lagi 3 hari, ayuh keluar mengundi dan tunaikan tanggungjawab anda. Setiap undi membawa harapan, setiap undi menentukan masa depan Sungai Balang.

Jom Jaga Sungai Balang!

Amin Sailan
Calon No. 2 
N.16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659943950689635605,,,positive,2026-07-08 15:35:02.785556+00:00,29,0,1,182,0.9991693556308745,31,https://www.tiktok.com/@ustazamin_n16/video/7659943950689635605,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659943950689635605...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659943950689635605: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9972311854362488,malay,Malay/Bumiputera,Unknown,0.0,no_clear_emotion,0.05034998431801796,0.03202086687088013,0.14992022514343262,0.03473999723792076,0.32176822423934937,0.03376911208033562
tiktok,post,7659939748986866964,"G – GERAK KERJA BERINTEGRITI DAN BERAMANAH

Kepercayaan masyarakat adalah tanggungjawab yang besar. Bagi saya, setiap amanah yang diberi mesti dijaga dengan penuh kejujuran, ketelusan dan komitmen. Bukan sekadar berkata-kata, tetapi membuktikannya melalui kerja yang konsisten dan hasil yang nyata.

InshaAllah, jika diberikan mandat, saya akan berusaha menjadi wakil yang dekat dengan rakyat, peka terhadap masalah setempat dan melaksanakan tugas dengan penuh tanggungjawab.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659939748986866964,,,positive,2026-07-08 15:35:03.114952+00:00,32,0,2,156,0.9993939101696014,35,https://www.tiktok.com/@ustazamin_n16/video/7659939748986866964,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659939748986866964...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659939748986866964: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9979797005653381,malay,Malay/Bumiputera,Unknown,0.0,love,0.047363054007291794,0.020991947501897812,0.12645705044269562,0.030123470351099968,0.6273201704025269,0.025038452818989754
tiktok,post,7659938550741208341,"Tinta Dhuha Ustaz Amin Sailan

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659938550741208341,,,neutral,2026-07-08 15:35:03.474799+00:00,23,0,1,138,0.5,25,https://www.tiktok.com/@ustazamin_n16/video/7659938550741208341,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659938550741208341...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659938550741208341: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",neutral,0.8482723832130432,english,Mixed/Urban,Unknown,0.0,love,0.054113030433654785,0.019789433106780052,0.09845226258039474,0.033378392457962036,0.6018587350845337,0.02451508864760399
tiktok,post,7659817957270244629,"Alhamdulillah, malam ini saya berpeluang menunaikan solat Isyak berjemaah di Surau Al-Yakin, Parit Jawa Ulu.

Seusai solat, saya mengambil kesempatan berbual dan mendengar sendiri pandangan penduduk tentang isu-isu yang mereka hadapi. Bagi saya, suara rakyat perlu didengar kerana merekalah yang lebih memahami keadaan di tempat sendiri.

Antara perkara yang dibangkitkan ialah ketiadaan garisan jalan yang jelas, sekali gus menyukarkan pemanduan pada waktu malam. Keadaan ini bukan sahaja membahayakan pengguna jalan raya, malah dimaklumkan telah mengorbankan nyawa dalam beberapa kemalangan sebelum ini.

Selain itu, penduduk juga mengadu tentang bekalan air yang sering tidak mencukupi, khususnya apabila tiba musim perayaan.

InsyaAllah, sekiranya diberikan mandat untuk berkhidmat selepas PRN Johor ini, isu-isu ini akan saya bawa kepada pihak berkaitan dan saya akan berusaha sedaya upaya agar penyelesaiannya dapat dimulakan dalam tempoh 100 hari pertama perkhidmatan.

Doakan agar segala urusan dipermudahkan demi kesejahteraan seluruh warga Sungai Balang.

Amin Sailan
Calon No. 2 
N.16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659817957270244629,,,positive,2026-07-08 15:35:03.785676+00:00,39,0,1,204,0.9993982553482055,42,https://www.tiktok.com/@ustazamin_n16/video/7659817957270244629,video,"omni request failed: HTTP 500 model=nvidia/nemotron-3-nano-omni-30b-a3b-reasoning url=https://integrate.api.nvidia.com/v1/chat/completions body={""error"":{""message"":""Exception: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659817957270244629...: Failed to load video from https://www.tiktok.com/@ustazamin_n16/video/7659817957270244629: Could not open video stream\n"",""type"":""Internal Server Error"",""code"":500}}",positive,0.9979941844940186,malay,Malay/Bumiputera,Unknown,0.0,anger,0.5874560475349426,0.15147963166236877,0.027226416394114494,0.13018161058425903,0.05926979333162308,0.014088641852140427
tiktok,post,7659807945860975893,"Sementara menunggu masuk waktu Isyak tadi, saya mengambil kesempatan menziarahi seorang senior yang saya hormati dalam PAS kawasan Muar, Ustaz Khairul.

Beliau merupakan antara insan yang banyak berjasa dalam menggerakkan perjuangan suatu ketika dahulu. Hari ini, walaupun diuji dengan masalah kesihatan, semangat untuk terus berbakti tetap tidak pernah padam.

Kini beliau masih mencurahkan khidmat sebagai guru di SRAB Muar. Anak-anak beliau pula sentiasa setia membantu menguruskan segala pergerakan beliau. Melihat kasih sayang dan pengorbanan mereka benar-benar memberi pengajaran buat saya.

Saya tidak mampu membalas segala jasa generasi terdahulu. Yang mampu hanyalah terus belajar daripada kesabaran, keikhlasan dan istiqamah mereka dalam berkhidmat.

Semoga Allah SWT mengurniakan Ustaz Khairul kesihatan yang baik, mengangkat segala kesulitan yang dihadapi olehnya dan keluarganya, serta menerima segala amal dan pengorbanan beliau sebagai pahala yang berpanjangan. Amin Ya Rabbal 'Alamin.

Amin Sailan
Calon No. 2 
N16 Sungai Balang

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659807945860975893,,,positive,2026-07-08 15:35:04.110903+00:00,44,0,0,238,0.9991239011287689,46,https://www.tiktok.com/@ustazamin_n16/video/7659807945860975893,video,,positive,0.9970796704292297,malay,Malay/Bumiputera,Unknown,0.0,love,0.06448909640312195,0.06388376653194427,0.03079044073820114,0.16399334371089935,0.5702683925628662,0.060147449374198914
tiktok,post,7659797287232720148,"B – BELIA DIPERKASA, PELUANG PEKERJAAN DIPERLUAS

Anak muda bukan sekadar harapan masa depan, tetapi kekuatan Sungai Balang pada hari ini.

Kita mahu lebih banyak peluang pekerjaan, latihan kemahiran, keusahawanan dan aktiviti yang membina supaya belia dapat membina kehidupan yang lebih baik tanpa perlu meninggalkan kampung halaman jika tidak perlu.

InshaAllah, belia akan terus diberi perhatian kerana kemajuan Sungai Balang juga bergantung kepada kejayaan generasi mudanya.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659797287232720148,,,positive,2026-07-08 15:35:04.429145+00:00,30,0,0,165,0.9994102537631988,31,https://www.tiktok.com/@ustazamin_n16/video/7659797287232720148,video,,positive,0.9980341792106628,malay,Malay/Bumiputera,Unknown,0.0,love,0.04150800406932831,0.0618087574839592,0.21484898030757904,0.0486309789121151,0.5347753167152405,0.03110715001821518
tiktok,post,7659777724596112660,"S – SEJAHTERA RAKYAT DIDAHULUKAN 

Teras pertama yang saya bawakan dalam model S.G.B.A.L.A.N.G. untuk Sungai Balang yang lebih sejahtera ialah Sejahtera Rakyat Didahulukan.

Bagi saya, kemajuan sesebuah kawasan bukan diukur pada bangunan yang tinggi semata-mata, tetapi apabila rakyatnya dapat hidup dengan lebih tenang, selesa dan sejahtera.
InsyaAllah, jika diberi peluang berkhidmat, keutamaan saya ialah mendengar suara rakyat dan berusaha membantu menyelesaikan isu yang benar-benar dekat dengan kehidupan harian seperti kos sara hidup, kebajikan, pendidikan, peluang ekonomi dan keselamatan komuniti.

Kerana bagi saya, apabila rakyat sejahtera, Sungai Balang juga akan terus maju.

""Jom Jaga Sungai Balang""
""Anak Muda, Jiwa Berkhidmat""

#UstazAmin4SungaiBalang
#AminSailan
#CalonNo2
#JomJagaJohor
#SungaiBalangSejahtera",https://www.tiktok.com/@ustazamin_n16/video/7659777724596112660,,,positive,2026-07-08 15:35:04.742118+00:00,47,0,2,180,0.9994041919708252,50,https://www.tiktok.com/@ustazamin_n16/video/7659777724596112660,video,,positive,0.998013973236084,malay,Malay/Bumiputera,Unknown,0.0,happy,0.04909581318497658,0.0433574840426445,0.5874082446098328,0.02753480151295662,0.23712939023971558,0.018273018300533295
