platform,content,engagement,likes,comments,shares,sentiment,url,date
tiktok,"Ga nyangka cill padahal kemaren masih live tenang di sana ya @acill innalilahi wa innailaihi rojiun bahagia di tempat mu yang baru ya🥹 Husnul khatimah🤲🏻
#acillmajalengka#kecelakaan#fyp#meninggaldunia",17821,14700.0,304.0,518.0,positive,https://www.tiktok.com/@girjamr1/video/7655233405625322773,2026-07-08 10:56:19.465079+00:00
tiktok,Resiko😭 #Telagawarna #Dieng #wonosobo,17351,12400.0,221.0,1847.0,neutral,https://www.tiktok.com/@hanahsajidah_65/video/7633769899004857621,2026-07-08 10:56:45.101779+00:00
tiktok,PAK JOKOWI TOLAK DOKTER TIFA.. KASIAN BANGET YAA #politik #indonesia🇮🇩 #indonesia #beritaviral #rismonhasiolansianipar,16479,10900.0,829.0,181.0,neutral,https://www.tiktok.com/@pa.but4/video/7623943148678663444,2026-07-08 10:56:19.139617+00:00
tiktok,"Atine wis mak trataban.. ora seranta mudik meng Banjarnegara 🥹🥹

#banjarnegara",15531,12700.0,262.0,1112.0,neutral,https://www.tiktok.com/@banjarnegaraterkini/video/7614035021678120210,2026-07-08 10:56:23.699079+00:00
tiktok,"next?. . 👀🙌🏻
#opl #new #kadangberbau💸kadanggaberbau💸 #fyppppppppppppppppppppppp",11642,5585.0,2111.0,1686.0,neutral,https://www.tiktok.com/@_zeyy05/video/7629687294319987975,2026-07-08 10:56:35.973076+00:00
tiktok,"kamu kelihatan naksir aku banget ga sih?

‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ‎ ",11365,10000.0,49.0,872.0,neutral,https://www.tiktok.com/@sakuubread/video/7613666551731866900,2026-07-08 10:56:23.086298+00:00
tiktok,"Dosen muda Untag Semarang meninggal tanpa busana di Kos Hotel bersama AKBP Basuki.
.
#DosenUntagSemarang #dosen #DosenLevi #fypシ゚viral🖤tiktok #fypシ゚",11344,4265.0,339.0,767.0,negative,https://www.tiktok.com/@kabarinaja.idn/video/7574256738325548304,2026-07-08 10:56:26.480593+00:00
tiktok,"PRN Johor kali ini, aku tertarik dengan seorang calon PN (PAS).

Seorang guru.
Seorang aktivis masyarakat.
Dan seorang pejuang yang sudah lama berada di medan politik.

Beliau ialah Normala Binti Sudi",8803,7770.0,208.0,272.0,negative,https://www.tiktok.com/@pemudaperikatannasional7/video/7656779611556138248,2026-07-08 10:56:16.681167+00:00
tiktok,#fyp #viral #pns_asn,8336,2779.0,352.0,336.0,neutral,https://www.tiktok.com/@bang_julid212/video/7376514188572773638,2026-07-08 10:56:42.676809+00:00
tiktok,"Usulan transportasi publik gratis hingga penghapusan Pertalite kini jadi sorotan.

Benarkah ini jalan keluar agar subsidi lebih tepat sasaran dan beban rakyat berkurang?

#nusantaratv 
#nusantaratvsah",7266,3187.0,818.0,1271.0,neutral,https://www.tiktok.com/@ntvsemarang/video/7631952320628002055,2026-07-08 10:56:44.772843+00:00
tiktok,"Simak baik baik ya guys.. 😊

#tkwhongkong #cpmindonesia #tkwhongkong🇮🇩🇭🇰",6642,3735.0,990.0,232.0,positive,https://www.tiktok.com/@pt.parco_laut/video/7628963175572000008,2026-07-08 10:56:33.132432+00:00
tiktok,#pusatpasar #pasarcentral,6573,3131.0,568.0,742.0,positive,https://www.tiktok.com/@chankoshop/video/7644118666308570375,2026-07-08 10:56:39.096942+00:00
tiktok,"BISMILLAH TRAVEL DOOR TO DOOR JALAN SETIAP HARI

MAGETAN - SURABAYA PP
MADIUN - SURABAYA PP
NGAWI - SURABAYA PP

HARGA MULAI DARI 150 - 250 jemput depan rumah antar sampai tujuan

Juga melayani carter",5555,3474.0,597.0,181.0,positive,https://www.tiktok.com/@rizalfirwanto/video/7600774693024550162,2026-07-08 10:56:15.146761+00:00
tiktok,"WAZE IT 📍
BIG SHINES CAR WASH
TAMPOI INDAH @VMAMMAKICTHEN #foodtruck #mammakithchen #msmaphraw",4345,3500.0,35.0,113.0,neutral,https://www.tiktok.com/@aishu_rai/video/7579561816288726293,2026-07-08 10:56:46.871019+00:00
tiktok,#fypage #fyp #viral #banyuwangi #dpr,3766,1864.0,394.0,274.0,neutral,https://www.tiktok.com/@berita_indonesia09/video/7572172989978971400,2026-07-08 10:56:24.002704+00:00
tiktok,"Gempa M 6,7 Sebabkan Kerusakan Bangunan Gereja di Kabupaten Sigi

SIGI – Gempa bumi berkekuatan Magnitudo 6,7 yang mengguncang wilayah Sulawesi Tengah pada Selasa (16/06/2026) pagi mengakibatkan kerus",3754,2013.0,52.0,278.0,negative,https://www.tiktok.com/@tolitoli.news/video/7651893955310800135,2026-07-08 10:56:14.216080+00:00
tiktok,komunikasinya malah di kertas sm microsoft word PINTERRRR,3516,3482.0,17.0,0,neutral,https://www.tiktok.com/@bekasians/video/7658119958634810631,2026-07-03 02:22:27+00:00
tiktok,"Aksi demonstrasi Aliansi BEM UI menuju Bundaran HI pada Jumat, 12 Juni 2026, sempat tertahan oleh blokade ketat aparat gabungan TNI-Polri. Massa yang mengenakan jas almamater kuning dihadang di kawasa",3004,2101.0,33.0,54.0,positive,https://www.tiktok.com/@ethannditzz_/video/7650828693832748296,2026-07-08 10:56:24.310918+00:00
tiktok,"Sebegitu antusias nya para2 bocil ini rela nunggu dari sore smpe larut sore ilstandbay d dpn hotel. Cuma ingin jumpa sma @AisarKhaledd dan kru2 nya.
#fypシ゚ #aisarsultanmalaysia #pamanukan_subang #vira",2849,2115.0,110.0,166.0,negative,https://www.tiktok.com/@ilpa.ngok/video/7631941898030025991,2026-07-08 10:56:44.037452+00:00
tiktok,"Sumandhing - Ajeng Febria

#sumandhing #ajengfebria",2673,1697.0,17.0,372.0,neutral,https://www.tiktok.com/@media_musik_trending/video/7634416602913901845,2026-07-08 10:56:42.978950+00:00
tiktok,#peradi #terpidana #vinacirebon #cirebon #susnoduadji #beritaterkini #netizenindonesia #netizen,2047,1483.0,156.0,99.0,negative,https://www.tiktok.com/@dana_irawan/video/7438618595849932087,2026-07-08 10:56:16.064965+00:00
tiktok,"😱🚗 Diduga Sopir Mabvk Sambil N3n3n Pacar Berujung Mobil Tabrak Tenda Hajatan.

Warga Kembangan Selatan, Jakarta Barat, dikejutkan oleh insiden mobil yang menabrak tenda dan panggung acara Maulid Nabi ",1981,317.0,3.0,116.0,negative,https://www.tiktok.com/@argumen_id/video/7625522864220818704,2026-07-08 10:56:38.504584+00:00
tiktok,#viralhariini #ustadznasihin #lampung #mei #fyp,1771,1023.0,248.0,405.0,negative,https://www.tiktok.com/@hub.0895271410591/video/7635246199775169813,2026-07-08 10:56:36.594871+00:00
tiktok,ijin senior 🙏#kulipabrikkarawang#tmminkarawang#ijin#fyp#,1669,1215.0,120.0,40.0,neutral,https://www.tiktok.com/@ridhoabdulmalik0/video/7589626435845868821,2026-07-08 10:56:22.787858+00:00
tiktok,"nny kok sm ian😑

#woomen #woomenfamily #ianhearts2hearts #fyporyoupage #cawooz",1590,1429.0,7.0,40.0,negative,https://www.tiktok.com/@zah_juun/video/7644515014396677394,2026-07-08 10:56:37.864348+00:00
tiktok,The country that I  born and grow up 🫡🫠 #doha #jakarta #indonesia🇮🇩 #🇶🇦,1522,1323.0,29.0,14.0,neutral,https://www.tiktok.com/@nurmala.sudirman1/video/7606323124878970120,2026-07-08 10:56:37.246920+00:00
tiktok,"Gempa Sukabumi M 4,1 Terasa Kuat di Cianjur, Warga Sempat Panik",1439,611.0,19.0,123.0,neutral,https://www.tiktok.com/@warta.cianjur/video/7617235613263138069,2026-07-08 10:56:36.937542+00:00
tiktok,"Jadii kalian tipe yang manaa niihh..?? 

Bagi yang mau daftar bisa daftar online ke wa kita 082268867612 yaa 
datang langsun ke kntor kitaa juga boleh dengan alamat dibawah ini 👇🏻👇🏻
📍Jl hm nur no.3 (b",1435,660.0,416.0,47.0,neutral,https://www.tiktok.com/@adikstir/video/7600218479224032520,2026-07-08 10:56:29.574811+00:00
tiktok,SUKA MUKUL ANAK? DENGAR INI!!!#dakwah #islamic #muslim #islam #Buyayahya #turkish #jumatberkah #suaramerdu #berbagiilmuituindah,1337,720.0,7.0,304.0,negative,https://www.tiktok.com/@sudirman_ab/video/7029659094902525211,2026-07-08 10:56:26.802381+00:00
tiktok,Dari seorang guru ke medan politik. Ayuh Bangsa Johor N.05 Tenang & N.35 Pasir Raja. PERIKATAN NASIONAL PAS/PN Pilihan Utama Anda. #tolakumdap,1012,823.0,81.0,56.0,neutral,https://www.tiktok.com/@pintasan_n8/video/7655956140781538578,2026-07-08 10:56:12.350553+00:00
tiktok,"Anda berdengkur kuat? Pada waktu pagi anda asyik rasa mengantuk? Sila berjumpa dengan doktor ENT untuk pemeriksaan.
#sleepstudy #sleepstudytest #obstructivesleepapnea #berdengkur #kuatberdengkur #fypシ",1010,239.0,39.0,193.0,positive,https://www.tiktok.com/@klinikfirdaus/video/7220002019686337797,2026-07-08 10:56:12.975307+00:00
tiktok,Harga saham ANTM ternyata sekarang sedikit murah jika harga wajar saham dihitung dengan metode EPS growth. Metode ini cocok untuk menghitung harga wajar saham untuk perusahaan yang punya profit yang p,994,596.0,37.0,135.0,positive,https://www.tiktok.com/@vwijayanti/video/7348259488387878149,2026-07-08 10:56:37.562767+00:00
tiktok,"🌟#Event Hari Senin🌟
🎊Kalian tahu apa jawabannya?🎁🎊
📣 kami akan mengundi 14 fans yang menjawab benar untuk memberikan🎁
🤩2 fans yang beruntung akan dapat hadiah 🌹Tumbler Locknlock🌹!
💰Yang 12 Luckydog ak",891,505.0,250.0,47.0,neutral,https://www.tiktok.com/@gotubeindonesia/video/7620111225673764109,2026-07-08 10:56:35.272969+00:00
tiktok,bapaknya bagas be like PRANKKK😭,819,815.0,2.0,0,neutral,https://www.tiktok.com/@bekasians/video/7658119958634810631,2026-07-03 02:25:17+00:00
tiktok,"Dikarenakan adanya trouble transmisi jaringan interkoneksi PLN di Jalan Jenderal Sudirman lintas Sampit – Pangkalan Bun, saat ini suplai listrik di Kecamatan Hanau dan sekitarnya terdampak pemadaman.
",789,380.0,8.0,116.0,neutral,https://www.tiktok.com/@seruyanpedia/video/7582964888918625544,2026-07-08 10:56:21.566015+00:00
tiktok,"Jangan ya guys..
#tiktok #fyp #fyppppppppppppppppppppppp #viral #law #hukum #pengacara #indonesia",718,194.0,42.0,200.0,neutral,https://www.tiktok.com/@ndslawoffice/video/7441516163378564408,2026-07-08 10:56:43.724962+00:00
tiktok,"#PasalKejengkelan
#NalarHukum
#EdukasiHukum
#RJDanHukum
#HukumHarusMasukAkal",661,249.0,141.0,10.0,negative,https://www.tiktok.com/@hanz_op5/video/7599461725275950356,2026-07-08 10:56:28.629050+00:00
tiktok,🕊️ #sananbasispn #pagarnusatulungagung,631,479.0,34.0,13.0,neutral,https://www.tiktok.com/@sananbasispn/video/7652598027441474837,2026-07-08 10:56:46.460533+00:00
tiktok,🤪🤪 MUL..TERMUL #fyp #fypシ゚,594,232.0,234.0,18.0,neutral,https://www.tiktok.com/@m4s_kris/video/7561107174965972236,2026-07-08 10:56:34.952940+00:00
tiktok,😂 #bigmo #unsoed #bem #jjptn,517,308.0,4.0,32.0,neutral,https://www.tiktok.com/@aubrelic/video/7643821784449551623,2026-07-08 10:56:29.273744+00:00
tiktok,"Membalas @jdmlovers4 Makanya beli di vortexcomp Tanggul 🙌🏻😁

💻 Laptop Second Berkualitas – Siap Pakai!

✔️ Kondisi normal
✔️ Sudah dites & lolos QC
✔️ Cocok untuk kerja, sekolah, kuliah
📦 Kondisi fisi",495,377.0,8.0,8.0,neutral,https://www.tiktok.com/@vortexcomp_jember/video/7612267660813896980,2026-07-08 10:56:25.849864+00:00
tiktok,Membalas @terserahkalianlah1 Dokter indonesia yang ada di Fortress Hill Hongkong #🇮🇩🇭🇰 #hongkongindonesia🇭🇰🇮🇩 #fypシ゚ #hongkong,468,254.0,76.0,63.0,neutral,https://www.tiktok.com/@me__mey/video/7547354937139678482,2026-07-08 10:56:33.738212+00:00
tiktok,biar gak salh kaprah silhkn simak ya gaes.#tkwhongkong #edukasi #viraltiktok #fyppppppppppppppppppppppp #masukberandafyp #,457,298.0,8.0,24.0,neutral,https://www.tiktok.com/@ssheylow20/video/7613220695396338951,2026-07-08 10:56:31.903557+00:00
tiktok,awww my idol very graceful 😘💐💐#hicanti💐 #gacha #fyppppppppppppppppppppppppppppppppppp #adalahpokoknya,418,315.0,21.0,1.0,positive,https://www.tiktok.com/@ellyncha2/video/7614239958999584020,2026-07-08 10:56:35.625365+00:00
tiktok,"27.7.2026

LENSA PERARAKAN CALON PERIKATAN NASIONAL N05 DUN TENANG

#CikguMala 
#CikguMala4Tenang 
#BerkatPrihatinSejahtera 
#JohorMemilih 
#PRN16",386,280.0,43.0,11.0,negative,https://www.tiktok.com/@_ummuahmad_/video/7655883287327722772,2026-07-08 10:56:12.661235+00:00
tiktok,Ayuh warga N05 Tenang turun beramai ramai dan letakkan sepenuh keikhlasn tangan anda UNDI CALON PN CIKGU MALA beri lah peluang untuk kita merubah #DenganNamaAllahYangMahaPemurahLagiMahaMengasihani #Is,383,275.0,36.0,8.0,positive,https://www.tiktok.com/@amlin019/video/7657010233767693589,2026-07-08 10:56:18.195841+00:00
tiktok,🇨🇾 Negara Kecil Sederhana dan Bahagia #fyp #luarnegeri #siprus,383,197.0,1.0,6.0,positive,https://www.tiktok.com/@zikribungo/video/7559582933246430475,2026-07-08 10:56:27.997950+00:00
tiktok,Reply to @apoptek boleh bang #hukum #fyp #bringbackoldtiktok #xyzbca,377,323.0,8.0,4.0,negative,https://www.tiktok.com/@irwinrezky/video/6878554817048956162,2026-07-08 10:56:36.276515+00:00
tiktok,Happy new year 2026 🌸🥳🥳🥳 #lusail #happynewyear #2026 #dohaqatar🇶🇦 #newyear2026,318,285.0,12.0,3.0,positive,https://www.tiktok.com/@nurmala.sudirman1/video/7590166827368533256,2026-07-08 10:56:38.180033+00:00
tiktok,"#shareedukasitkwhk🇭🇰🇮🇩 
#yaniechanleeje🇮🇩🇭🇰 
#fyp",315,128.0,25.0,10.0,neutral,https://www.tiktok.com/@yaniechanleejee09/video/7487051222654995743,2026-07-08 10:56:31.272878+00:00
tiktok,"11 CALON PERIKATAN NASIONAL (PAS) PRN JOHOR KE-16

1 - N.02 Jementah
Saifullah bin Abdul Wahab

2 - N.05 Tenang
Normala binti Sudirman

3 - N.13 Simpang Jeram
Arshed bin Yahya

4 - N.15 Maharani
Moham",312,216.0,13.0,36.0,neutral,https://www.tiktok.com/@pas_johor/video/7655382488830709012,2026-07-08 10:56:12.032085+00:00
tiktok,#tkwhongkongindonesia🇭🇰🇮🇩 #fyp?tiktok?,272,129.0,9.0,28.0,neutral,https://www.tiktok.com/@mama.muda8977/video/7628247770624838933,2026-07-08 10:56:27.696884+00:00
tiktok,Yang mau proses atau konsultasi dulu bisa langsung ke kantor yaa😇 #pjtkiresmi #tkwhongkong🇮🇩🇭🇰 #tkwtaiwanindonesia🇹🇼🇮🇩 #tkihongkong🇭🇰🇮🇩 #tkitaiwan🇹🇼🇲🇨,248,119.0,16.0,3.0,negative,https://www.tiktok.com/@all_qurrny.ponorogo/video/7621064587432955156,2026-07-08 10:56:32.823918+00:00
tiktok,"🌏 “Pengen kerja ke luar negeri tapi bingung mulai dari mana? 😵
Tenang… daftar ke PT ALL QURRNY BAGAS PRATAMA JEMBER aja! Dijamin mudah dan gak ribet prosesnya! Buruan daftar yukk!!!💼” #jember #fyp #tk",241,100.0,28.0,11.0,positive,https://www.tiktok.com/@pt_allqurrny_jember/video/7537957044792429880,2026-07-08 10:56:25.551524+00:00
tiktok,Hallo everyone #skincare #skincareroutine #fyp,237,210.0,14.0,1.0,positive,https://www.tiktok.com/@nurmala.sudirman1/video/7610358753921207559,2026-07-08 10:56:34.642233+00:00
tiktok,"PRN Johor kali ini, aku tertarik dengan seorang calon PN (PAS).

Seorang guru.
Seorang aktivis masyarakat.
Dan seorang pejuang yang sudah lama berada di medan politik.

Beliau ialah Normala Binti Sudi",233,205.0,9.0,3.0,negative,https://www.tiktok.com/@thekakies/video/7656715815105875208,2026-07-08 10:56:15.759179+00:00
tiktok,"1 - N.02 Jementah
Saifullah bin Abdul Wahab

2 - N.05 Tenang
Normala binti Sudirman

3 - N.13 Simpang Jeram
Arshed bin Yahya

4 - N.15 Maharani
Mohamad Anuar bin Hayan

5 - N.16 Sungai Balang
Muhammad",229,150.0,11.0,14.0,neutral,https://www.tiktok.com/@pas_johor/video/7655360520949665044,2026-07-08 10:56:18.524393+00:00
tiktok,"Perikatan Nasional mempertaruhkan Normala Sudirman, bekas Ketua Dewan Muslimat PAS Kawasan Labis, sebagai calon bagi kerusi tersebut. Pencalonan beliau mencerminkan keyakinan PN terhadap kepimpinan wa",173,128.0,6.0,7.0,positive,https://www.tiktok.com/@cikgumala_johor/video/7657112898418150676,2026-07-08 10:56:17.290935+00:00
tiktok,"Kongkalikong Nadiem Terbongkar: Relasi Mesra Google & Gojek di Balik Chromebook
‎#komisibuatnadiem
‎#HukumHumanisBerkeadilan
‎#KongkalikongNadiem #Fee30Persen #NadiemGoogleGojek #SkandalChromebook #Ke",164,93.0,4.0,4.0,neutral,https://www.tiktok.com/@geng.merahjambu/video/7533171323909066002,2026-07-08 10:56:28.300622+00:00
tiktok,"TUGAS UTS HTN ""Kedudukan Kementerian dalam sistem ketatanegaraan Indonesia""
Nama: Jodi Prana Kusuma
Nim: 202510110110144
#fhumm",137,78.0,15.0,22.0,neutral,https://www.tiktok.com/@jdprana/video/7634356678158339336,2026-07-08 10:56:22.169801+00:00
tiktok,"Normala Sudirman diumumkan sebagai calon Perikatan Nasional kerusi DUN Tenang untuk PRN Johor.

#malaysiagazette 
#PRNJohor 
#CalonDUNTenang
#PerikatanNasional",120,83.0,6.0,2.0,neutral,https://www.tiktok.com/@malaysiagazette/video/7655602837392608519,2026-07-08 10:56:19.773539+00:00
tiktok,"25 Januari 2025(Sabtu):
Kelas Pengajian Tajwid & Al-Quran  di Rumah Ngaji Darul 'Irfan ,FELDA Kemelah,Segamat.
#SyukurSelalu
#RumahNgaji 
#BacaFahamAmal 
#MyQuranTime 
#Quran",103,90.0,4.0,1.0,neutral,https://www.tiktok.com/@normalasudirman/video/7464260502789639432,2026-07-08 10:56:26.178158+00:00
tiktok,"Membalas @unumam  saling info yok, 
#pppk #paruhwaktu #pppkparuhwaktu #honorer",60,22.0,2.0,3.0,neutral,https://www.tiktok.com/@paksu.genk/video/7573658029158124820,2026-07-08 10:56:40.251242+00:00
tiktok,Gg losing days max re Oddible #fyp #viral #sportstiktok,58,47.0,0,0,neutral,https://www.tiktok.com/@oddible_guys/video/7556760357000269070,2026-07-08 10:56:25.246516+00:00
tiktok,#duet dengan @nazaruddinahmad #fypシ゚viral🖤tiktok #termul#vs#Rakyatakalsehat,53,36.0,5.0,10.0,neutral,https://www.tiktok.com/@tsuhetiktoker/video/7595005384062930184,2026-07-08 10:56:43.283338+00:00
tiktok,Alur proses harus sesuai dengan prosedur pemerintah ya😊✨,52,28.0,0,6.0,positive,https://www.tiktok.com/@mpu.kebumen1/video/7633997567499734292,2026-07-08 10:56:42.251333+00:00
tiktok,"Calon Muslimat Perikatan Nasional (PAS) PRN Johor. 
#PerikatanNasional #PASJohor #PRNJohor
#MuslimatPasJohor",45,39.0,2.0,2.0,neutral,https://www.tiktok.com/@dewanmuslimatpaskulai/video/7655600054727625992,2026-07-08 10:56:20.366005+00:00
tiktok,"buat lu yg suka komentar kotor atau kasar mending lu sadar lu itu salah berkomentar kek gitu
#jjelitis #capcut #jjtipis #fypツ",41,26.0,4.0,1.0,negative,https://www.tiktok.com/@gianfreyy_48/video/7535181339956350226,2026-07-08 10:56:13.907615+00:00
tiktok,"Membalas @alfighozaly 
Semoga segera menyusul , hijau semua Kaka💥💥💪

#ppg 
#swasta 
#trend 
#honor 
#guru",37,19.0,4.0,1.0,neutral,https://www.tiktok.com/@hasian.esto/video/7614678211259321618,2026-07-08 10:56:22.473266+00:00
