Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,SeedCode,SeedLabel,SeedQuery
news,post,47809582e0efd8f4,"PHFA awards $93.4 million in PHARE funding to support nearly 450 affordable housing initiatives across Pennsylvania. Across all 67 counties, 432 housing and community development programs receive awards HARRISBURG, Pa., June 11, 2026 /PRNewswire/ &#8212; The Pennsylvania Housing Finance Agency today announced $93.4 million of investment across the Commonwealth under the Pennsylvania Housing Affordability and Rehabilitation Enhancement fund. These PHFA-administered funds will support 432 housing and community development initiatives across all [&#8230;]
The post PHFA awards $93.4 million in PHARE funding to support nearly 450 affordable housing initiatives across Pennsylvania appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/12/phfa-awards-93-4-million-in-phare-funding-to-support-nearly-450-affordable-housing-initiatives-across-pennsylvania/,,2026-06-11T17:31:00+00:00,0,0,0,0,0.0,0,N01,Anthony Loke Siew Fook,@anthonyloke PRN when:30d
news,post,321ec8b80b0e85ee,"InventHelp Inventor Develops Relaxed Piano Training Device (RKH-1018). PITTSBURGH, June 11, 2026 /PRNewswire/ &#8212; &#8220;I thought there should be a way to practice piano skills while relaxing on the couch, listening to an audiobook or music, or watching television,&#8221; said an inventor, from Herndon, Va., &#8220;so I invented the HABITUO PIANO. My design allows you to strengthen your fingers, build dexterity, and improve [&#8230;]
The post InventHelp Inventor Develops Relaxed Piano Training Device (RKH-1018) appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/12/inventhelp-inventor-develops-relaxed-piano-training-device-rkh-1018/,,2026-06-11T17:30:00+00:00,0,0,0,0,0.0,0,N01,Anthony Loke Siew Fook,@anthonyloke PRN when:30d
news,post,9d42c22140154556,"GSMA Intelligence Finds Operators Could Be the Real Game-Changers of the 2026 World Cup. LONDON, June 11, 2026 /PRNewswire/ &#8212; GSMA Intelligence&#8217;s latest Insight Spotlight explores how the 2026 FIFA World Cup in Canada, Mexico and the US will create major opportunities for mobile operators, not only in delivering resilient, high-capacity connectivity but also in enabling new enterprise services and enhanced consumer experiences. With huge spikes in traffic expected across stadia, fan [&#8230;]
The post GSMA Intelligence Finds Operators Could Be the Real Game-Changers of the 2026 World Cup appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/12/gsma-intelligence-finds-operators-could-be-the-real-game-changers-of-the-2026-world-cup/,,2026-06-11T17:29:00+00:00,0,0,0,0,0.0,0,N02,Jalaluddin Alias,"""Pertang"" DUN PRN ""Negeri Sembilan"" when:30d"
news,post,dca157faabeda990,"ANSI Announces Recipients of the 2026 Leadership and Service Awards. 27 Distinguished Awardees to Be Honored During ANSI Innovation Summit in Denver NEW YORK, June 11, 2026 /PRNewswire/ &#8212; The American National Standards Institute (ANSI) today announced the twenty-seven recipients of its 2026 Leadership and Service Awards. The awards recognize significant contributions to national and international standardization activities and sustained commitment to industry advancement, the nation, [&#8230;]
The post ANSI Announces Recipients of the 2026 Leadership and Service Awards appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/12/ansi-announces-recipients-of-the-2026-leadership-and-service-awards/,,2026-06-11T17:26:00+00:00,0,0,0,0,0.0,0,N02,Jalaluddin Alias,"""Pertang"" DUN PRN ""Negeri Sembilan"" when:30d"
news,post,47f8cae3623857d8,"World Fire Congress advances global fire service collaboration through new Secretariat and research framework. NFPA and IAFC to support Secretariat function; UL Research Institutes to provide learning, research, and global insight efforts QUINCY, Mass., June 11, 2026 /PRNewswire/ &#8212; The World Fire Congress (WFC) has named the Metropolitan Fire Chiefs Association (Metro Chiefs), a section of the National Fire Protection Association® (NFPA®) and the International Association of Fire Chiefs [&#8230;]
The post World Fire Congress advances global fire service collaboration through new Secretariat and research framework appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/12/world-fire-congress-advances-global-fire-service-collaboration-through-new-secretariat-and-research-framework/,,2026-06-11T17:25:00+00:00,0,0,0,0,0.0,0,N02,Jalaluddin Alias,"""Pertang"" DUN PRN ""Negeri Sembilan"" when:30d"
news,post,1a66de5f656414d9,PAS seeking broader Malay-Muslim political realignment for GE16. PAS seeking broader Malay-Muslim political realignment for GE16&nbsp;&nbsp;Focus Malaysia,https://news.google.com/rss/articles/CBMikwFBVV95cUxQUXJ2YUxQMWtiVkd3NGF2dGI5akFaWlcyVzdHOEtYX0s2ZDBvcDlKY1gzc0l5RXhhZ2JlRFpheW1XNXVSLWpOV0dFRjJxZGJVWHhZX3ZmaHVwaGxJdkVtdDFJZGR6RFgxMVBvRXhDMjV3Z1JLTXFuTDFfYmhzRlRfT1BtSlE4TzQzdlFvY0wyVW9PaHM?oc=5,,2026-06-06T08:35:43+00:00,0,0,0,0,0.0,0,N05,Mohd Fairuz Mohd Isa,"""Serting"" DUN PRN ""Negeri Sembilan"" when:30d"
news,post,eea50d56493757b6,"KKM pertimbang kelayakan pelajar farmasi Universiti Alexandria. Penilaian akan dibuat berdasarkan transkrip akademik dan dokumen sokongan mengikut peruntukan Akta Pendaftaran Ahli Farmasi 1951, menurut KKM.",https://www.freemalaysiatoday.com/category/bahasa/tempatan/2026/06/11/kkm-pertimbang-kelayakan-pelajar-farmasi-universiti-alexandria,,2026-06-11T13:57:07+00:00,0,0,0,0,0.0,0,N10,Arul Kumar Jambunathan,"""Arul Kumar Jambunathan"" ""Nilai"" ""Negeri Sembilan"" when:30d"
news,post,5973cc02fb65ef38,"LRA Bukit Chupak bernilai RM70.76 juta selesai masalah bekalan air di Gua Musang. GUA MUSANG: Pengurusan Aset Air Berhad (PAAB) menyerahkan Loji Rawatan Air (LRA) Bukit Chupak, di sini yang dibangunkan bagi meningkatkan bekalan air bersih dan stabil kepada lebih 20,000 penduduk di sekitar jajahan Gua Musang.",https://www.bharian.com.my/berita/wilayah/2026/06/1570436/lra-bukit-chupak-bernilai-rm7076-juta-selesai-masalah-bekalan-air-di,,2026-06-11T23:42:50+00:00,0,0,0,0,0.0,0,N10,Arul Kumar Jambunathan,"""Arul Kumar Jambunathan"" ""Nilai"" ""Negeri Sembilan"" when:30d"
news,post,0352344a9b651091,Negri Sembilan MB meets Tuanku Muhriz amid state poll speculation. Negri Sembilan MB meets Tuanku Muhriz amid state poll speculation&nbsp;&nbsp;NST Online,https://news.google.com/rss/articles/CBMitwFBVV95cUxOektZbFhKWDZ5Z1ZIVjJ3RkJ0Wk91NzdUVHp3b0RBU1h0anJPM2xsa0c1SFd4eHBkeERCYlpJbmo1ekZGdldwZ3ZYMlROclhZMl9FNHcySGJwN08zUURpcmZCVjhacjc1bUZMaHVzR0ZURnJGcEtTcWVKQXZFWklYS05PN3U0MGRjZ1VPSjdnRlhCR2gzY1dFUC1SeWZCZFZEaUw2bDlXSXVfRVAwOVVuSllaTGRfazjSAbwBQVVfeXFMTmZ5V0wtVFFwZ2xyMFZSdDRDY0lkcXFCd3k5Vjl2a3NoSlZjeG9oc0Q5d1o0eDNqR3dTUHJpM0FzckxmaGo2dVk2Qzh0VTR5Z1ZfQWotQnVsNTZTSWtXLWVCT0hrVUt2ZDZFNi1tZFd6czVxQlI4ZWNNUDQwVm1Yc0JJRkRraWFCV2YzeE5aLWhNeXExX3pSci01c0NoNE1pSm1tWk9kd2V4OXJqdUpDMGJDNlpPN2tIME8yVFo?oc=5,,2026-06-02T07:00:00+00:00,0,0,0,0,0.0,0,N13,Aminuddin Harun,"""Aminuddin Harun"" ""Sikamat"" ""Negeri Sembilan"" when:30d"
news,post,a479eb187443150a,Why Malaysia cannot afford a state election circus in a gathering global storm. Why Malaysia cannot afford a state election circus in a gathering global storm&nbsp;&nbsp;MSN,https://news.google.com/rss/articles/CBMiygFBVV95cUxOYjlxbmdjSVJwZmtXYTNLYkxQYzA1SkdidE1WM0xFS0hqUHhJeVNERFZJZUpDdEtmdlFBYXlUakNFbVZEUzl3LW5JS1pCVHpqaEtES0VjejBWV1RLdm1qa3pRVVVQWnFGZDYwbzlKYVhWalFVYXVvOVRiVkFyR3dvcHp5RktmMkxDYjllQ0lXekJtb21jUkFyRmRfbmcta3UxMFF1WDRsZzV0MEJUWjhVWVFjeHhsT2JoRDczVHFYcFFfMTFyMTdsU0Jn?oc=5,,2026-06-11T03:58:51+00:00,0,0,0,0,0.0,0,N13,Aminuddin Harun,"""Aminuddin Harun"" ""Sikamat"" ""Negeri Sembilan"" when:30d"
news,post,16b76be29bd9c763,BN to contest solo in Negeri Sembilan state election - Ahmad Zahid. BN to contest solo in Negeri Sembilan state election - Ahmad Zahid&nbsp;&nbsp;The Vibes,https://news.google.com/rss/articles/CBMirwFBVV95cUxQd2pvZEtvRkVJR3hZZFRIeldlbnV5Ry02NXdSem95LUFNblNnY2xTcXBsY18zS29pRVdrSU03bTlBRmx6WFB5VDBOMnlzcGlNRVd5TGplVFI1bzRONGFYWW9GaXl0OU41SV95b1JoZHpSSEF6d3VhbUhQdElYTDdqdWl0UElOZi1GUm5RSU9MZ2F2S0JuNE5hNHBmQ0k2TW1rUENfaHVrZm44NFJadHln?oc=5,,2026-06-09T09:26:00+00:00,0,0,0,0,0.0,0,N16,Muhammad Sufian Maradzi,"""Seri Menanti"" DUN PRN ""Negeri Sembilan"" when:30d"
news,post,154846038cd78a6c,"4 lelaki promosi pelaburan tak wujud sasar warga Singapura ditahan. BUTTERWORTH: Empat lelaki dipercayai terbabit kegiatan pusat panggilan mempromosikan pelaburan tidak wujud dalam talian dikenali ‘Tantan’ yang menyasarkan warga Singapura ditahan dalam satu operasi khas di sebuah premis di sini, semalam.",https://www.bharian.com.my/berita/kes/2026/06/1570376/4-lelaki-promosi-pelaburan-tak-wujud-sasar-warga-singapura-ditahan,,2026-06-11T20:43:52+00:00,0,0,0,0,0.0,0,N20,Mohamad Hanifah Abu Baker,"""Mohamad Hanifah Abu Baker"" ""Labu"" ""Negeri Sembilan"" when:30d"
news,post,a9b328377d899155,"Polis bongkar operasi pusat panggilan scammer di Batu Ferringhi, 5 warga asing ditahan. GEORGETOWN: Polis membongkar operasi sindiket ‘call centre’ yang mendalangi kegiatan penipuan pelaburan pertukaran mata wang USDT (kripto) di sebuah premis di Batu Ferringhi, semalam.",https://www.bharian.com.my/berita/kes/2026/06/1570372/polis-bongkar-operasi-pusat-panggilan-scammer-di-batu-ferringhi-5-warga,,2026-06-11T20:32:04+00:00,0,0,0,0,0.0,0,N20,Mohamad Hanifah Abu Baker,"""Mohamad Hanifah Abu Baker"" ""Labu"" ""Negeri Sembilan"" when:30d"
news,post,1c6916fe18e5f8f9,"Polis Pulau Pinang bongkar pusat panggilan kripto USDT, sasar mangsa di China. Georgetown: Polis Pulau Pinang berjaya membongkar sindiket ‘call centre’ yang menjalankan penipuan pelaburan pertukaran matawang USDT (kripto) di sebuah premis di Batu Ferringhi, semalam, yang menyasarkan mangsa dari negara China.",https://www.hmetro.com.my/mutakhir/2026/06/1368639/polis-pulau-pinang-bongkar-pusat-panggilan-kripto-usdt-sasar-mangsa-di,,2026-06-11T21:30:27+00:00,0,0,0,0,0.0,0,N20,Mohamad Hanifah Abu Baker,"""Mohamad Hanifah Abu Baker"" ""Labu"" ""Negeri Sembilan"" when:30d"
news,post,05352a1befdfa3c9,"4 lelaki promosi pelaburan tidak wujud sasar warga Singapura dicekup polis. Butterworth: Empat lelaki dipercayai terbabit dalam aktiviti ‘Call Centre’ dengan mempromosikan pelaburan tidak wujud secara dalam talian menyasarkan warga Singapura ditahan menerusi operasi khas di sebuah premis di sini, semalam.",https://www.hmetro.com.my/mutakhir/2026/06/1368635/4-lelaki-promosi-pelaburan-tidak-wujud-sasar-warga-singapura-dicekup-polis,,2026-06-11T21:09:22+00:00,0,0,0,0,0.0,0,N20,Mohamad Hanifah Abu Baker,"""Mohamad Hanifah Abu Baker"" ""Labu"" ""Negeri Sembilan"" when:30d"
news,post,121345c07de4733a,"Isu Rohingya: Kerajaan perlu tangani secara terancang, pelihara imej negara. KUALA LUMPUR: Kerajaan perlu merangka pelan tindakan yang lebih jelas dan menyeluruh dalam menguruskan isu komuniti Rohingya di negara ini. Aktivis masyarakat yang juga Ketua Perhubungan Awam Pertubuhan Kemanusiaan Masyarakat Antarabangsa Malaysia (MHO), Daniel Khoo berkata, ia bagi memastikan ia tidak menjejaskan imej Malaysia sebagai destinasi pelancongan dan pelaburan yang dihormati di peringkat antarabangsa. Katanya ... Read more
The post Isu Rohingya: Kerajaan perlu tangani secara terancang, pelihara imej negara appeared first on Utusan Malaysia.",https://www.utusan.com.my/nasional/2026/06/isu-rohingya-kerajaan-perlu-tangani-secara-terancang-pelihara-imej-negara/?utm_source=rss&utm_medium=rss&utm_campaign=isu-rohingya-kerajaan-perlu-tangani-secara-terancang-pelihara-imej-negara,,2026-06-11T13:08:02+00:00,0,0,0,0,0.0,0,N20,Mohamad Hanifah Abu Baker,"""Mohamad Hanifah Abu Baker"" ""Labu"" ""Negeri Sembilan"" when:30d"
news,post,72208e1e0d6ecd37,"Dissolving assembly best way to resolve Negeri Sembilan crisis, says Tok Mat. Dissolving assembly best way to resolve Negeri Sembilan crisis, says Tok Mat&nbsp;&nbsp;Free Malaysia Today",https://news.google.com/rss/articles/CBMi0gFBVV95cUxPU2JLbUNDSVVIeXc2bG05LVFFbEN5eVQyU1B4Z1ZpR2prWHJlYVl4Z2tIaDJ3dWlzVjBLbkpjQmc0enVTMFZFd3Jxd0NHb2xUNUZQQW5UdTFwdWFCNTJMZVUybVRfRFBiSWlwSWRsaVEwb1BqRDZBN3o5MFJ2anB5cXJidjFNXzdacjR3Q1F1a0pqZmpCZDRxeEhTZUlqZEN6VW5RZzZSZkJUOUwtdm96T1JxUlFyVjlWcmJrUTBEZU9vSTNONmc4Wi14LUNhRGNIbnc?oc=5,,2026-05-22T07:00:00+00:00,0,0,0,0,0.0,0,N27,Mohamad Hasan,"""Mohamad Hasan"" ""Rantau"" ""Negeri Sembilan"" when:30d"
news,post,655fa45a3106c94f,"Krisis tenaga global buka peluang RM7 bilion kepada syarikat Malaysia. PETALING JAYA: Krisis tenaga global memberi kelebihan kepada Malaysia untuk membuka peluang ekonomi baharu dalam sektor minyak dengan potensi perolehan mencecah sekitar RM7 bilion. Menteri Ekonomi, Akmal Nasrullah Mohd Nasir berkata, pembangunan semula fasiliti minyak, gas dan petrokimia di rantau ini dianggarkan menelan kos antara AS$42 bilion hingga AS$58 bilion. “Ini merupakan peluang yang realistik ... Read more
The post Krisis tenaga global buka peluang RM7 bilion kepada syarikat Malaysia appeared first on Utusan Malaysia.",https://www.utusan.com.my/nasional/2026/06/krisis-tenaga-global-buka-peluang-rm7-bilion-kepada-syarikat-malaysia/?utm_source=rss&utm_medium=rss&utm_campaign=krisis-tenaga-global-buka-peluang-rm7-bilion-kepada-syarikat-malaysia,,2026-06-11T13:14:15+00:00,0,0,0,0,0.0,0,N27,Mohamad Hasan,"""Mohamad Hasan"" ""Rantau"" ""Negeri Sembilan"" when:30d"
news,post,7a6e9da0e9a85f9b,"LendingTree Finds Homebuyers Can Save Over $60,000 on Average Comparing Mortgage Offers, Yet Many Don’t Negotiate. CHARLOTTE, N.C., June 11, 2026 /PRNewswire/ &#8212; Shopping around for a mortgage can save homebuyers tens of thousands of dollars, yet many borrowers still fail to compare offers or negotiate with lenders, according to a new LendingTree report. Analyzing more than 80,000 mortgage shoppers on its platform, LendingTree found that borrowers who choose the lowest [&#8230;]
The post LendingTree Finds Homebuyers Can Save Over $60,000 on Average Comparing Mortgage Offers, Yet Many Don&#8217;t Negotiate appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/12/lendingtree-finds-homebuyers-can-save-over-60000-on-average-comparing-mortgage-offers-yet-many-dont-negotiate/,,2026-06-11T17:23:00+00:00,0,0,0,0,0.0,0,N27,Mohamad Hasan,@tokmot_official PRN when:30d
news,post,8a3fe7f00cba76c6,"New NPG Forum Paper Examining Modern Environmental Crises and Population Growth. Examining the Growing Strain that Population Expansion Places on Natural Resources and Ecosystems Worldwide ALEXANDRIA, Va., June 11, 2026 /PRNewswire/ &#8212; Negative Population Growth, Inc. (NPG) has published a new Forum paper, Under Pressure: How Population is Putting the US and Our Planet in Peril, by environmental studies expert and author Nathanial Gronewold. The paper examines [&#8230;]
The post New NPG Forum Paper Examining Modern Environmental Crises and Population Growth appeared first on The Malaysian Reserve.",https://themalaysianreserve.com/2026/06/12/new-npg-forum-paper-examining-modern-environmental-crises-and-population-growth/,,2026-06-11T17:22:00+00:00,0,0,0,0,0.0,0,N27,Mohamad Hasan,@tokmot_official PRN when:30d
news,post,8ddefb02f01896cf,"PRN JOHOR: 'Kita bubar kerana sudah lihat jadual tahun depan' - Onn Hafiz. Kuala Lumpur: Menteri Besar Johor, Datuk Onn Hafiz Ghazi menafikan dakwaan sesetengah pihak, tindakan beliau membubarkan Dewan Undangan Negeri (DUN) Johor lebih awal disebabkan keyakinan Barisan Nasional (BN) Johor yang akan menang Pilihan Raya Negeri (PRN) ke-16.",https://www.hmetro.com.my/mutakhir/2026/06/1368604/prn-johor-kita-bubar-kerana-sudah-lihat-jadual-tahun-depan-onn-hafiz,,2026-06-11T18:08:18+00:00,0,0,0,0,0.0,0,N27,Mohamad Hasan,@tokmot_official PRN when:30d
news,post,e4aff20a5ae63787,"Back-to-back Sabah raids uncover ‘mini zoo’ and suspected wildlife meat trade. KOTA KINABALU, June 11 &mdash; Sabah wildlife authorities have seized a range of protected animals and wildlife products...",https://www.malaymail.com/news/malaysia/2026/06/11/back-to-back-sabah-raids-uncover-mini-zoo-and-suspected-wildlife-meat-trade/223388,,2026-06-11T17:32:30+08:00,0,0,0,0,0.0,0,N28,Suhaimi Aini,"""Suhaimi Aini"" ""Kota"" ""Negeri Sembilan"" when:30d"
news,post,40d0e8959bb7a929,"Knife‑wielding couple nabbed after Grab driver’s throat slashed at Kota Tinggi bus terminal. KOTA TINGGI, June 11 &mdash; Police arrested a couple after they were believed to be involved in a knife-wielding robber...",https://www.malaymail.com/news/malaysia/2026/06/11/knifewielding-couple-nabbed-after-grab-drivers-throat-slashed-at-kota-tinggi-bus-terminal/223355,,2026-06-11T14:17:17+08:00,0,0,0,0,0.0,0,N28,Suhaimi Aini,"""Suhaimi Aini"" ""Kota"" ""Negeri Sembilan"" when:30d"
news,post,ddf67c7b21eb6148,"King revokes Isa Samad’s ‘Tan Sri’ title over corruption conviction. KUALA LUMPUR, June 11 &mdash; His Majesty Sultan Ibrahim, King of Malaysia, has revoked the Panglima Setia Mahkota award...",https://www.malaymail.com/news/malaysia/2026/06/11/king-revokes-isa-samads-tan-sri-title-over-corruption-conviction/223335,,2026-06-11T12:02:18+08:00,0,0,0,0,0.0,0,N28,Suhaimi Aini,"""Suhaimi Aini"" ""Kota"" ""Negeri Sembilan"" when:30d"
news,post,c16dcddd7a245917,"Police raid in Kota Kinabalu seizes 159.8kg meth worth RM7.99m, drugs hidden in Perodua Alza. KOTA KINABALU, June 11 &mdash; Police seized 159.8kg of suspected methamphetamine worth an estimated RM7.99 million and...",https://www.malaymail.com/news/malaysia/2026/06/11/police-raid-in-kota-kinabalu-seizes-1598kg-meth-worth-rm799m-drugs-hidden-in-perodua-alza/223330,,2026-06-11T10:54:18+08:00,0,0,0,0,0.0,0,N28,Suhaimi Aini,"""Suhaimi Aini"" ""Kota"" ""Negeri Sembilan"" when:30d"
news,post,a43ea9f362244146,Senior citizen attacked by croc while fishing for prawns near PD. Senior citizen attacked by croc while fishing for prawns near PD&nbsp;&nbsp;The Star,https://news.google.com/rss/articles/CBMitAFBVV95cUxNMUlYd0dBenBZWXBLRW5lLW9QM0pFQ3p0UHBTNDh2OVczanFVandHRUY3UHB5WERNbmYyWlA0OU5PUXlnX1I5VU5vMUJIU2t6ZmpYN2JrV3BzdzlyWUR4UHpyTHBUaGtHN0Y1X3dQNXV0QVlScTRReEctcHlyY3NsZHcyaVVKejRwTXBoTFZPZ2ozX2VWOEQ4NnVONTJDV3UwTlFlRElTYWwxZzdySFJZbUJ1Vk8?oc=5,,2026-05-25T07:00:00+00:00,0,0,0,0,0.0,0,N32,Mohd Faizal Ramli,"""Mohd Faizal Ramli"" ""Linggi"" ""Negeri Sembilan"" when:30d"
