Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,video_url,thumbnail_url,media_type,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
youtube,post,_2GdLGmU61g,"Suasana tenang di Pasar Tani Ampangan apabila calon PH dan PN bertemu secara kebetulan ketika berkempen. Kedua-duanya bersalaman sebagai simbol menghormati pertandingan yang sihat.

#malaysiagazette #PRNNegeriSembilan #N9memilih #PRNNegeriSembilan2026 #UndiN9 

As the video platform of Malaysia's leading online news portal https://malaysiagazette.com/, we deliver authentic, fact-checked reports covering a wide range of topics: national news, international developments, human-interest stories, politics, economics, educational contents and everything happening in the country and beyond.

Stay informed with our in-depth coverage, exclusive interviews, and insightful analyses designed to keep you connected to the pulse of the nation. Subscribe to MalaysiaGazette now for daily updates and never miss the stories that matter most to you.

#malaysiagazette #mgtv",https://www.youtube.com/watch?v=_2GdLGmU61g,,,neutral,2026-07-21 04:43:22+00:00,14,0,1,1240,0.0,27,18.24,,,,,,,,,,,,,,,,,,
youtube,post,7VdnRMzW-rU,"Calon Pakatan Harapan (PH) bagi DUN N.14 Ampangan, Muhammad Nazri Kassim berkata beliau akan memberi tumpuan kepada usaha meningkatkan kualiti hidup penduduk menerusi penambahbaikan aspek kebersihan, penyelenggaraan jalan, longkang, sungai serta landskap di kawasan Ampangan.

Dalam masa sama, beliau mendakwa menerima sokongan secara peribadi daripada beberapa rakan dalam Barisan Nasional (BN) menjelang Pilihan Raya Negeri (PRN) Negeri Sembilan.",https://www.youtube.com/watch?v=7VdnRMzW-rU,,,neutral,2026-07-18 09:15:06+00:00,49,0,28,3597,0.0,112,136.597,,,,,,,,,,,,,,,,,,
youtube,post,jh3yBc6RJ5c,"Calon PH, Datuk Muhammad Nazri Kassim menawarkan visi menjadikan Ampangan sebagai pusat pertumbuhan negeri itu sekiranya diberi mandat 1 Ogos depan. #BuletinTV3 #PRNN9 #PH #Ampangan

====================

Dapatkan berita terkini, tepat dan sahih dengan ‘SUBSCRIBE’ YouTube Buletin TV3

IKUTI kami di:
Facebook : https://www.facebook.com/BuletinTV3Official/
Twitter : https://twitter.com/BuletinTV3
Instagram : https://www.instagram.com/buletintv3/
Website : https://www.buletintv3.my
TikTok : https://www.tiktok.com/@buletintv3
Telegram : https://t.me/BuletinTV3Official
Whatsapp Channel : https://bit.ly/3SZnJ5L
LUMI : https://bit.ly/3ZhzNBm

Lagi berita terkini dan komprehensif, layari www.buletintv3.my #BuletinTV3 #BeritaTerkini",https://www.youtube.com/watch?v=jh3yBc6RJ5c,,,neutral,2026-07-20 12:31:47+00:00,8,0,2,395,0.0,13,14.395,,,,,,,,,,,,,,,,,,
youtube,post,OqOUGqg8zzs,"Di DUN Ampangan, calon Pakatan Harapan, Datuk Muhammad Nazri Kassim mempertaruhkan rekod pentadbiran Menteri Besar, Datuk Seri Aminuddin Harun, sebagai asas meyakinkan pengundi.

#BuletinTV9 #PRNNegeriSembilan2026 #PH

======================

Ikuti kami di media sosial:
Facebook: https://www.facebook.com/BuletinTV9
Twitter: https://twitter.com/BuletinTV9
TikTok: https://www.tiktok.com/@buletintv9

#BeritaAnda #BuletinTV9 #JanjiHappy",https://www.youtube.com/watch?v=OqOUGqg8zzs,,,neutral,2026-07-20 11:32:15+00:00,6,0,2,511,0.0,13,12.511,,,,,,,,,,,,,,,,,,
youtube,post,UMHH38bd-5Y,"Eksklusif Perkembangan Politik N.14 Ampangan, Negeri Sembilan.

Penghijrahan politik Datuk Dr Mohamad Rafie Ab Malek ke dalam PAS mengejutkan ramai pihak. Beliau secara terbuka menyatakan sokongan kepada prinsip PAS dan mendakwa pihak lawan hanya sekadar menabur janji kosong tanpa tindakan.",https://www.youtube.com/watch?v=UMHH38bd-5Y,,,neutral,2026-07-21 05:22:47+00:00,123,0,18,3609,0.0,177,180.609,,,,,,,,,,,,,,,,,,
youtube,comment,UgzrgWhSmehRJwz9f0Z4AaABAg,Madani membazir wang,,https://www.youtube.com/watch?v=D_YH6ExmrqA,D_YH6ExmrqA,neutral,2026-07-18 00:00:00+00:00,2,0,0,0,0.0,200,,"{'id': 'UCiDLk8xV4NsCGSI98vDEFJg', 'name': '@khabalisaari988', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lpASnqVJH6Dh8Gb0TLYsmdMgTjs3KrXLYJJ9H_NYo=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugwbhp16n3xGgxA0HC94AaABAg,Moga PN menang di N9,,https://www.youtube.com/watch?v=D_YH6ExmrqA,D_YH6ExmrqA,neutral,2026-07-19 00:00:00+00:00,2,0,1,0,0.0,211,,"{'id': 'UClawp-jOaTJak2WaPM0-hyA', 'name': '@TasyaKaterina', 'thumbnails': [{'url': 'https://yt3.ggpht.com/iCVFF0q4jOGk8LjX2ed-nwR2tF17fetaKAFe5yQrUagM5R9EVikCQCGkkLUdZtmG5vajK4Pj=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgztzS8V0D0C9o0tZGN4AaABAg,lawa wooooooooooo...,,https://www.youtube.com/watch?v=TlpfejL_4tQ,TlpfejL_4tQ,neutral,2026-07-18 00:00:00+00:00,1,0,5,0,0.0,155,,"{'id': 'UCQJgfm38RwziDFhxwLasq8w', 'name': '@AktaHasutan1948', 'thumbnails': [{'url': 'https://yt3.ggpht.com/phNZs8Z1k5PALrAUP_353VTV0I9cX9pWpTZt-6ztJfTOlAQNcj_euOTeh35wjITNaoWO6DuKjA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugzjg4lfLHzwUHnrWfp4AaABAg,Undi Bersatu,,https://www.youtube.com/watch?v=TlpfejL_4tQ,TlpfejL_4tQ,neutral,2026-07-18 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UCJLwMwikj2zgw9GNHJeNE5g', 'name': '@MohdHusni-z9h', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kIB5IA6ctvzva_sdiR-wLzAe7GYZepYXonq7FFVmg1fN0SLFqcdgNA01BzkaRlSJ-oHg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgygvAlAdwxNvIHlYRV4AaABAg,Tak ada tokoh. InsyaAllah kalah,,https://www.youtube.com/watch?v=Dhew_DmAb4k,Dhew_DmAb4k,neutral,2026-07-21 00:00:00+00:00,0,0,0,0,0.0,0,,"{'id': 'UC2zQGMnGJ9wJ03QTd2sWA_Q', 'name': '@ahmadbakhorimdsukhaimi1273', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_nmtsXDHjV3vsi3WJxNLeR6_m62bNa4V324lnRtnFy0u-rpS5RDcRIx863T-hajBZ4JOA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugw9MgqoKaIzWkEh4T54AaABAg,Terbaik Tok Min. Yayasan N9 meningkat 200% dibwah pemerentahan Tok Min..,,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,11,0,2,0,0.0,1122,,"{'id': 'UCx4ZC8p8NlvkmHdMUnGuXTA', 'name': '@ngvictor1003', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugy10OSB_9s-VcbXVSh4AaABAg,Semoga calon calon pakatan harapan di beri kemenangan insyaallah,,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,4,0,0,0,0.0,400,,"{'id': 'UCyuSW4MD3LPsIr4-Krk0BTQ', 'name': '@mohdkhalilmddom113', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugx0xPkNZSrLeriHxNR4AaABAg,Sokong PH...❤,,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,11,0,0,0,0.0,1100,,"{'id': 'UCxRup4NmEB87o3E6XunBZ6g', 'name': '@anisahnafsiah4956', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugxy3Z-QnWNqZgtVcGB4AaABAg,"#Terbaik Tok min
#Mantap Ph 
#Terbaik PMX",,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,7,0,0,0,0.0,700,,"{'id': 'UCdPd_RkxMx57RtnLyw_Xhnw', 'name': '@ududxhdjdu8915', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugyo6sRX1vEVciWQJ2h4AaABAg,Tiada keperluan utk tukar kerajaan negeri.,,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,7,0,1,0,0.0,711,,"{'id': 'UCybGjdAQyzV16vGpZxighxA', 'name': '@Pispaspus', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgxJnlc1nVnNN4xXu6d4AaABAg,Ph mesti menang 💪💪💪,,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,6,0,0,0,0.0,600,,"{'id': 'UC9YBSnpt2_AZG40V_T9Zm8Q', 'name': '@vincentkuek6105', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgzjBTxMnRIh2MRk8Xp4AaABAg,Kekal Tokmin N9,,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,3,0,0,0,0.0,300,,"{'id': 'UC0ReY_LPRlg0jMOWxvPYRpQ', 'name': '@StardustXI1989', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgxmjBqLTWAXRL9XbL54AaABAg,Hidup PH selesa Rakyat Hidup Umno campur PAS pemimpin Dan kroni selesa. Pilih dgn bijak. Jangan dicuci otak oleh airluih.,,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,4,0,0,0,0.0,400,,"{'id': 'UCoIiWOyrgGMIlPQ8Cnlv1MQ', 'name': '@KS1956-f2w', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgyNJm6GfaY_lWSzyRZ4AaABAg,"Jgn UNDI BN sebab mereka tebuk atap keluar sekejap pastu masuk balik... X fikir langsung tentang kestabilan politik negeri sembilan!!!! Undi Pakatan Harapan!!! ❤❤❤ JANGAN LUPA BN TEBUK ATAP SEMASA BULAN APRIL 2026. JGN UNDI MEREKA LAGI, UNDI MEREKA KELUAR N9

Yang TEBUK ATAP KELUAR NEGERI SEMBILAN IALAH:

1) Datuk Seri Jalaluddin Alias (Pertang) – State UMNO Liaison Chief & Senior Exco

2) Datuk Seri Utama Mohamad Hasan (Rantau) – UMNO Deputy President & Former Menteri Besar

3) Datuk Ismail Lasim (Senaling / Seri Menanti) – Exco Member

4) Datuk Mustapha Nagoor (Palong) – Exco Member

5) Datuk Mohd Faizal Ramli (Linggi) – Exco Member

6) Datuk Mohd Razi Mohd Ali (Sungai Lui) 

7) Suhaimi Aini (Kota)

8) Mohd Asna Amin (Banyat / Jelebu area)

9) Mohd Zaidy Abdul Kadir (Jeram Padang)

10) Muhammad Sufian Maradzi (Serenting)

11) Saiful Yazan Sulaiman (Johol)

12) Puan Sri Bibi Sharliza Mohd Khalid (Juasseh)

13) Mohd Fairuz Mohd Isa (Gemas area / Gemencheh)

14) Suhaimizan Bizar (Sukarn / Gemencheh area)",,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-19 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UCgHqVf9404DzebMVY19Yy1Q', 'name': '@j79879', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgyUqX_rxJ6zu_hBm4d4AaABAg,"Rakyat minta rohingya di halau keluar pun slow buat kerja,ingatkan DPP nie nak mudah track mereka,rupanye nak di kasi peluang pekerjaan,APEBENDA WAKIL RAKYAT MALAYSIA NIE BUAT

https://youtu.be/lKBfpEOQx3g?si=vnYkbQIiNkMB6QNu",,https://www.youtube.com/watch?v=_1MEy_7k93U,_1MEy_7k93U,neutral,2026-07-18 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UCDyHtLRrHEzDEHMeZUDoveg', 'name': '@keinasir7362', 'thumbnails': None}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugwc7Hfdwp66NbcMor94AaABAg,Semuga ph terus perintah n9. Amin3,,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,9,0,0,0,0.0,900,,"{'id': 'UCGsmDEJ97HQShANjC-K5ObA', 'name': '@syedzainal113', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lj-bVyD9jNpR39Bte3AAryRbFgK5YTEhc3eFVv8kg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugz8cMSkaO0E4b68Dmp4AaABAg,Alhamdulillah,,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,8,0,0,0,0.0,800,,"{'id': 'UCrBiBoxilEHowRFaiKHOCjQ', 'name': '@AhmadtarmiziMusa', 'thumbnails': [{'url': 'https://yt3.ggpht.com/sAxeL4yI_60w0UBhSO4JgEEaiHvMnScV6qOGhgx5Lf-3UCzgiPiV6m1YyJL2P_UK2waYBogI2w=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgwQAohLYJCLRbPe3Kt4AaABAg,"Alhamdulillah,  kekal HARAPAN 🇲🇾👍",,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,2,0,0,0,0.0,200,,"{'id': 'UCNguANGaJIpjwNsR_zJvojg', 'name': '@Ttjk763', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mue0mP1dOuAzWn2ZeTcIp-GbtLT6Q4HVM0v7Hvx-QU78RpTI8NFev8bgvJU4V1SPoKXg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgwWoYly-oIXsxVFe5d4AaABAg,BN menang PRN N9 anda tunggu dan lihat HIDUP ZAHID HAMIDI ⚖️,,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UCvBFx57CoDDSsl0SUKpqllw', 'name': '@Septogern', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mA5iYFWQWr-erQfOrpRSPi7uAL1ykOBKRSbPBDp88Z1xyBT7Je5IKp6_AckwgwsDEc-Q=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgzTeBa4FcQUdvoRtYh4AaABAg,pH menang 32 kerusi kerana no empat ekor keluar di toto 3218 ini butir pH menang 32 kerusi,,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,2,0,1,0,0.0,211,,"{'id': 'UCPjkME4RRfc3rmb62hLrR_g', 'name': '@akiburung746', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mnzigZ5jf2MuXyO_xBVTLtp2yuc4dtkrK6A5kzH2g=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugy2V2Yc3F6JQpbbJDx4AaABAg,harap ph menang jgn balek ke zaman umno duit rakyat hilang yg kaya yb umno rakyat dapat tahi melàyu tipu melayu,,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,2,0,1,0,0.0,211,,"{'id': 'UCAt2sdjFmxDYWWrTd12joDA', 'name': '@soraqidian3acc678', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_kZLgsiw3lD2chVBHShBsZLa6TW9ajtuxoCp7EP6VfcCi6Fc2TYh4nTzTEWJ4SmYrfSOg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgwoeNYJGVs7x8GFt8R4AaABAg,"0:41ni gorai cincin ni,cam bona ni😂",,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,0,0,0,0,0.0,0,,"{'id': 'UCkvyhAFj_jZA9kW8KELFnAw', 'name': '@MrCharlesBronson3', 'thumbnails': [{'url': 'https://yt3.ggpht.com/EkUn0IiDYFOzRJwfMmQQT3rrxZV0L6T3y1uqA-rSeW3TBv4ZF0iZMnqDOAinveVTdH4LvvxqDg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugw-gzo2YgMLyhfQ7GR4AaABAg,"Dalam data ns9 terbaik dalsm ekonomi,pelaburan paling tinggi dalam dunia,rakyat paling bahagia mengikut majalah antlke,barang paling murah dalam asia,pemimpin paling bersih diantara negara opec...,dan paling dibanggakan ns9 sudah sifar rasuah dan salah guna kuasa tiada lagi miskin tegar.  Rakyat sudah tidak perlukan rumah kerana kerajaan diterajui tok min telah membina 5 juta unit rumah mampu tengok..",,https://www.youtube.com/watch?v=iRtaMYisjto,iRtaMYisjto,neutral,2026-07-21 00:00:00+00:00,5,0,0,0,0.0,500,,"{'id': 'UCtilTHfuSO6EZmJoUvN8fdA', 'name': '@rudyharis6692', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lkvZL6_kz1dOZZNlAfaTAAvzD815r_d0GFkV8C9bR31YRZeGPylgyyE4sM5v8Yxu6Veg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgxAfl4sgzIKQx0HcfN4AaABAg,Penduduk Ampangan akan tetap memberi sokongan kepada PH menyokong Pas bermakna merugikan pembangunan Ampangan nanti😮😮😮,,https://www.youtube.com/watch?v=_2GdLGmU61g,_2GdLGmU61g,neutral,2026-07-21 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UCgkd6ea18GK3ZhwxLw4fXdQ', 'name': '@RazaliSamsudin-y2n', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_nda3NuW4HXFz11TFja6elUTDgEB9wuwjLWBcCho3VqWai3G3DxOL09_d1cje349l3kKw=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgzE6jPmlrIcPUmrTEN4AaABAg,Ayuh sahabat2 pengundi di negeri 9 birukan birukan negeri 9,,https://www.youtube.com/watch?v=OqOUGqg8zzs,OqOUGqg8zzs,neutral,2026-07-20 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UC6czkjt7NX8zixjlzZPk-Nw', 'name': '@Johor126', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_mZTaHB_dUrjdxVPzWHPSBBiQ8yLcuryhd4EkW86K1c1ICS_z_qpEkyUfbcf4p_XGWlCw=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugy55IzfhI3CqVvX5kt4AaABAg,Apa rekot amin😂semua yg PH DPT adalah dari apa yg BN buat dlu,,https://www.youtube.com/watch?v=OqOUGqg8zzs,OqOUGqg8zzs,neutral,2026-07-20 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UCSH5gJmRoG6egPuElsFNdAg', 'name': '@HasmawiHarun-g8n', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lL3a2p2kIBbgir_m-rckUr5pkGbwR1ycPtuGmQT3WUuLmQz_5O7czOh4UrUqhwiCJ0IA=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgztpTjHN9ljtTSZeM14AaABAg,Keputusan yg bijak,,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,10,0,0,0,0.0,1000,,"{'id': 'UCgxejo-sQtZn78xI_BTLf6g', 'name': '@muhammadyusof6243', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_nNqa1OEPm-IJFkt3Ubqr8Vhwka5gcM63D5YmHUfVg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgzYFX_jKXymzI-XeR54AaABAg,TAHNIAH Dato' . Lepas ini ramai lagi orang PKR akan lompat ke PAS.,,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,11,0,0,0,0.0,1100,,"{'id': 'UChIIGroovQyHR_XirSBW3zg', 'name': '@surtahmankastin2643', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lFz3ToQeEiytRI_6fDRolQTdSg4HwKhpw4Mzl9Zi8=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgzhpdVsq8qNbLes98R4AaABAg,"walau sy bkn pengundi ampangan, dari dr rafie bertanding BEBEAS pada 2023 lg sy berdoa dr rafie jadi ahli PAS
alhamdulillah, Allah makbulkn 🤲",,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,7,0,0,0,0.0,700,,"{'id': 'UCuf9UphkrD7jcmtVLrn0Vvw', 'name': '@Satria_545', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugw1td4GXRC9rdzXaIl4AaABAg,💚💚💚👍,,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UC81qkR6GEy8BzmXyy3wE_wg', 'name': '@asmafarwizah2383', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_niPgG955BZt9mM5IZ6wuhreT_cVuGs7AK8UrMONRq6mNs=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgwUhrlcgSBt0lze2L94AaABAg,Semoga berjaya,,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,0,0,0,0,0.0,0,,"{'id': 'UCagQGRGcFOmirD7G_t--Oeg', 'name': '@AmirAyob-b2u', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_n6ZBBa_3wssvZ-3uYejR-pYif7bZ3F-sJr33JSyktwwYCCLRkkFCHIjZW7Up1yAzVU4w=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,Ugzad6k4BpuQNqP7sEt4AaABAg,"Dato, ajak yg lain keluar dari PHDap",,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,2,0,0,0,0.0,200,,"{'id': 'UCmbkME6LLKdMz5wd1n3MOYA', 'name': '@2bfriend', 'thumbnails': [{'url': 'https://yt3.ggpht.com/Hcj3SDzA7d8nMm8crWIpWbpDkTpXVOLeIy-Os7Qoocu7fsPzkfleLIW_kRBBVA5fx1ifFU2fW3Y=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgyqOi-Tl9cE6hgNlaV4AaABAg,"#PAS NEEDS  #MORE #PROFESSIONALS/#TECHNOCRATS WITH #HIGHINTEGRITY TO BE #CANDIDATES.....MAY U #WIN THE #PRNN9....
#ROADTOPUTRAJAYA
👍👍👍",,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,1,0,0,0,0.0,100,,"{'id': 'UCpHrdlvBumHbpmmse1inccw', 'name': '@RMRV546', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lBG4Q2j7htJbxg-phr_qVcAKlNOGbhJhWBe0SkBAuX3EdiRFA_mJUmpSD86gxTbRG5GQ=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgzHQoaacdgJ427QKzp4AaABAg,Antara  byk2  parti      org  melayu pastikn    brsama    pemimpin   mrk  yg     telus  briman  brtakwa   brjuang   utk  bangsa  agama  dn  negara    dijln    Allah   SWT… Tdk  dilihat  pd   susuk  tubuh  sesorg…,,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,2,0,1,0,0.0,211,,"{'id': 'UCw6LkKp0BVva9llx6ixYpxQ', 'name': '@Hzperus', 'thumbnails': [{'url': 'https://yt3.ggpht.com/p0mvjdHEZkk5czP5-Y7z7PTLxNTw_grexhqvN1qrUm_dHF5dLgg0zFxDvOBCBUVux-APy7fZxg=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
youtube,comment,UgyWX4ZwsMSxNfpeD014AaABAg,"press ni, ajak la calon kita ngeteh. sian doc berdiri setengah jam 4 minit :face-blue-smiling:",,https://www.youtube.com/watch?v=UMHH38bd-5Y,UMHH38bd-5Y,neutral,2026-07-21 00:00:00+00:00,2,0,0,0,0.0,200,,"{'id': 'UCuf9UphkrD7jcmtVLrn0Vvw', 'name': '@Satria_545', 'thumbnails': [{'url': 'https://yt3.ggpht.com/ytc/AIdro_lA7jr0LZvBQFLmBc7jijnVjyoazsJEdCveoYk4bFvSLqy3mJRIVzhAwp7IKIkTOUTl9A=s88-c-k-c0x00ffffff-no-rj', 'width': 88, 'height': 88}]}",0.0,,,,,,,,,,,,,,,,
