Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
x,comment,,,,neutral,2026-02-10T00:38:39.921676,0,0,0,0,0.0,0,,,0.0,neutral,0.0,neutral,0.0,0.0,0.0,0.0,0.0,0.0
x,comment,,,,neutral,2026-02-10T00:38:39.921689,0,0,0,0,0.0,0,,,0.0,neutral,0.0,neutral,0.0,0.0,0.0,0.0,0.0,0.0
x,post,2.019613037922255e+18,"Dewan Pemuda PAS Malaysia memandang serius cadangan pelaksanaan Pilihan Raya Pihak Berkuasa Tempatan (PBT) yang kini dijenamakan semula sebagai Pilihan Raya Datuk Bandar.

Berita penuh

https://t.co/fo0g7wrcgN https://t.co/N0c60IQd8G",https://x.com/harakahdailyHD/status/2019613037922255206,positive,Fri Feb 06 03:24:05 +0000 2026,19,7,14,1359,0.8,53,76.359,,,positive,0.9959188103675842,anger,0.674569845199585,0.1423914581537246,0.0843207910656929,0.0852587968111038,0.0034943160135298,0.0099647622555494
x,post,2.020894520322511e+18,"การเลือกตั้งระดับชาติของไทยปิดฉากลงวานนี้ (8 ก.พ. 69) ท่ามกลางการจับตามองของสื่อทั่วโลก หลัง #พรรคภูมิใจไทย คว้าคะแนนถึง 193 ที่นั่ง หลัง กกต. นับคะแนนไปแล้ว ไม่ต่ำกว่า 90% พาดหัวข่าวสื่อต่างชาติชูชัยชนะของพรรคอนุรักษ์นิยม ซึ่งถือเป็นปรากฏการณ์ครั้งแรก ในรอบหลายสิบปี

#ThaiPBS https://t.co/gcqGQGST2n",https://x.com/ThaiPBS/status/2020894520322511070,neutral,Mon Feb 09 16:16:14 +0000 2026,1,1,0,356,0.5,5,3.356,,,neutral,0.7180893421173096,happy,0.066796064376831,0.0416271090507507,0.7540113925933838,0.1342993825674057,0.0014210103545337,0.0018450442003086
x,post,2.0208883140360768e+18,ชั้นงง ดินแดนที่เจริญกว่าใครเขต 2 มี ดร. ให้เลือกเยอะแยะ แต่เลือกแกนนำที่บุกไปพรรคพท แล้วยืนฉอดเสียงดังใส่ รปพ.  ล่าสุดแก้วตายังมาบอกว่าปลอมเอกสารให้เซ็น งงมาก ฉลาดกว่าใคร ส่วนรอบแล้วปทุม คนในก็รู้ ๆ กัน ฉันคนเคยนอนกินด้วยกัน แต่ปชชไม่รู้ ก็ได้เป็น สส เฉย พรรคนี้เค้าเลือกคนสุด ๆ,https://x.com/ShizuruYuri/status/2020888314036076909,negative,Mon Feb 09 15:51:35 +0000 2026,0,0,0,34,0.2,0,0.034,,,negative,0.9853272438049316,happy,0.0950076580047607,0.0259064771234989,0.8010885715484619,0.0739240273833274,0.0012143620988354,0.0028588846325874
x,post,2.0189310062383273e+18,"Kalau pemilihan pkr tempoh hari tu telus, tak ada percaturan, boleh jadi RR kekal TP, bleh jadi kalah. Tapi kalah bermaruah lah. Bila kalah bermaruah takde lah RR nak marah² . Tapi sebab pemilihan dicatur. Umpama jolok sarang tebuan. Hadap la pro PMX semua😉",https://x.com/SyeffulE/status/2018931006238327193,negative,Wed Feb 04 06:13:56 +0000 2026,94,19,8,3981,0.2,160,159.981,,,negative,0.9964805245399476,anger,0.9255446195602416,0.0334648415446281,0.0071523510850965,0.0297877397388219,0.0013348116772249,0.0027156530413776
x,post,2.020893243890938e+18,ล่าสุดคนแก่แถวบ้านถามทำไมอนุทินได้นายก พอถามสส.เลือกใคร ตอบว่าเลือกตาคนเดิมแต่ตาคนนั้นมันย้ายพรรคไปภูมิใจไทยสมัยนี้ เออเอาเหอะ กุบอกแล้วจริง ๆ เค้าเลือกที่คนเดิมที่คุ้นชิ้น เค้าไม่รู้ระบอบมันเป็นยังไง,https://x.com/didibananaminie/status/2020893243890938147,negative,Mon Feb 09 16:11:10 +0000 2026,0,0,0,15,0.2,0,0.015,,,negative,0.9255158305168152,happy,0.2193883061408996,0.0753072798252105,0.4872994124889374,0.2093866318464279,0.0032078088261187,0.0054105329327285
x,post,2.0208907211219315e+18,"Kapan yaa libur jd Jumat. Minggu ngga usah. Kapan ya pajak ga ada diganti zakat (yg bayar ya hanya yg mampu)

Kapaan gitu pemerkosa dirajam, pembunuh dibunuh juga, maling dipotong tangan, rampok disalib 

Kapan ya riba dibuat ilegal. Pdhl katanya sesuai maunya Islam dan mayoritas",https://x.com/QueenImaIsBack/status/2020890721121931481,negative,Mon Feb 09 16:01:08 +0000 2026,2,0,0,70,0.2,2,2.07,,,negative,0.8911257982254028,anger,0.5031707882881165,0.0951477959752082,0.241973266005516,0.1495347321033477,0.0059952959418296,0.0041781105101108
x,post,2.0208889626893317e+18,@jmin_thv ขออนุญาตตอบนะคะ พีพีติดตารางที่จีนที่ลงไว้ก่อนกกต.ประกาศวันเลือกตั้งทั้ง 2 วันค่ะ โดยตารางงานลากยาวตั้งแต่ 09:00 - 18:00 โดนประมาณค่ะ จากตารางเวลาเราเข้าใจว่าน้องไม่มีทางเลือกจริงๆค่ะ เพราะงานไซน์ต้องปฏิบัติตามเอกสารที่ยื่นขอรัฐบาลจีนไป ไม่สามารถเลื่อนวันเวลาได้ https://t.co/FW8XnrLm1L,https://x.com/sakuwakii/status/2020888962689331709,negative,Mon Feb 09 15:54:09 +0000 2026,37,60,0,4526,0.2,142,161.526,,,negative,0.8955731391906738,anger,0.3548930585384369,0.1533622145652771,0.3093307316303253,0.1719375252723693,0.0078736385330557,0.0026028207503259
x,post,2.020897135793992e+18,ทำไมการนับใหม่ถึงเปนเรื่องยากขนาดนี้ อยากให้ประกาศนับใหม่ให้หมด หลายๆ จะได้นับหีบเดิมมั้ยล่ะ ขนาดผ่านการเลือกตั้งมาเมื่อวาน วันนี้มีคนยกหีบแล้ว มีหลักฐานในเน็ตทุกอย่าง ถ้าปชชไม่สู้ นี่ว่าเสียคะแนนไปฟรีๆ ถึงแพ้ไม่เป็นไร ตอนนี้อยากได้อะไรที่มันโปร่งใส ถ้าคิดว่าจะชนะมันกลัวอะไรนัก ไม่เข้าใจ นี่เหมือนชะลอไปเรื่อยอะ ควรเคลียร์เรื่องนี้ก่อนไหม #นับใหม่ทั่วประเทศ,https://x.com/merbunqt/status/2020897135793991881,negative,Mon Feb 09 16:26:38 +0000 2026,0,0,0,28,0.2,0,0.028,,,negative,0.9688833951950072,fear,0.0156589951366186,0.8460781574249268,0.1017631441354751,0.0346625745296478,0.0004592501209117,0.0013778671855106
x,post,2.0208886536781542e+18,น้ำเงินชนะไม่ใช่ประเด็นคะพี่ ชนะก็ชนะไป แต่ที่เค้ากำลังให้นับใหม่ คือมันมีหลักฐานว่าโกง ก็แค่นับใหม่ ถ้าผลออกมาเหมือนเดิมตามรอบแรก ตามนั่นคือจบ แต่ปชชก็สรสิทธิไง พิรุธอะไรเยอะมาก,https://x.com/jxxthxxck/status/2020888653678154145,positive,Mon Feb 09 15:52:55 +0000 2026,1,0,0,40,0.8,1,1.04,,,positive,0.9928765892982484,anger,0.630214273929596,0.1631540954113006,0.0904186591506004,0.1105249226093292,0.0021063634194433,0.0035816184245049
x,post,2.0208958571646408e+18,"https://t.co/TBeUI5kfSr JurnalPatroliNews – Jakarta – Gagasan Partai Amanat Nasional (PAN) yang mulai membuka peluang mengusung Ketua Umumnya, Zulkifli Hasan, sebagai calon wakil presiden pendamping Prabowo",https://x.com/Jurnalpatroli_/status/2020895857164640737,neutral,Mon Feb 09 16:21:33 +0000 2026,0,0,0,9,0.5,0,0.009,,,neutral,0.6107516288757324,happy,0.0643252655863761,0.0544652082026004,0.7265446186065674,0.1514583677053451,0.0024213914293795,0.0007852355483919
x,post,2.0197973145972493e+18,"#BuletinBernama: Jangan pandang rendah Universiti Awam laksana kajian pilihan raya PBT

#digitalbernamatv #fahmifadzil #universitiawam #pilihanrayapbt #datukbandar https://t.co/IksjOW7ppl",https://x.com/BernamaTV/status/2019797314597249350,neutral,Fri Feb 06 15:36:20 +0000 2026,1,0,0,247,0.5,3,1.247,,,neutral,0.9918985366821288,anger,0.7187841534614563,0.0308541934937238,0.0661706998944282,0.1762162446975708,0.0057960031554102,0.0021786580327898
x,post,1.931247467552461e+18,"UTBK 2024 vs UTBK 2025

Peringkat pertama masih dipegang oleh PBM dan peringkat kedua juga masih dipegang oleh PM https://t.co/9p5U4qbkhY",https://x.com/soursaltair/status/1931247467552460984,neutral,Sat Jun 07 07:10:51 +0000 2025,410,14,8,21347,0.5,645,483.347,,,neutral,0.9934040904045104,happy,0.0091323349624872,0.0918234065175056,0.8671213984489441,0.0278107766062021,0.0016449979739263,0.0024669864214956
x,post,2.020897043309642e+18,"What YB Adam Adli can do now for PTPTN ialah ban Riba dalam hutang. Then siapa yang consistent bayar hutang boleh keluar negara, tak bayar terus sekat passport.

@AdamAdli",https://x.com/fendithehunk/status/2020897043309642046,negative,Mon Feb 09 16:26:16 +0000 2026,0,0,0,15,0.2,0,0.015,,,negative,0.9871644973754884,anger,0.862299382686615,0.0737933441996574,0.0190048515796661,0.0396592430770397,0.0036893400829285,0.0015538308070972
x,post,2.0208976799335916e+18,"ก่อนหมดวันนี้อย่าลืมจิ้ม โหวตฟรีคนละ 1 ครั้งนะอ้วม 🥺🤍

🦆🐰 : https://t.co/4RdIkHAUke

🐰 : https://t.co/w5xW2AbmMt

🦆 : https://t.co/4FoNhagjBL

🦆🐰 : https://t.co/ADqMlNsUGW

#VoteforKNP 
#KengNamping | #เก่งน้ำปิง https://t.co/d8ZgMweAOn",https://x.com/nabuttersweet/status/2020897679933591600,neutral,Mon Feb 09 16:28:48 +0000 2026,1,1,0,56,0.5,2,3.056,,,neutral,0.9779741168022156,happy,0.0689839273691177,0.0602751597762107,0.5472519993782043,0.0262709762901067,0.0554693862795829,0.2417485564947128
x,post,2.0208903916803528e+18,"Kelimutu, dan Lawit kan pernah layanin jalur TPR-TJQ-PNK-SRG. Kalo kapal baru dibawa ke Tengah, dan Timur. Harusnya kalo tengah SUB-MKS-LBR-DPS. Alangkah baiknya KM. Labobar, dan kapal tipe 2000 penumpang dipakai rute ke PNK. https://t.co/kJ8bVUibRk",https://x.com/failedtostate/status/2020890391680352670,neutral,Mon Feb 09 15:59:50 +0000 2026,0,0,1,181,0.5,2,3.181,,,neutral,0.963677704334259,happy,0.139118880033493,0.1229609251022338,0.6398722529411316,0.0804198086261749,0.0165889281779527,0.0010392447002232
x,post,2.019733321052529e+18,"[Video] Fahmi kesal ada pihak pertikai keupayaan Universiti Islam Antarabangsa laksana kajian berhubung kebolehlaksanaan pilihan raya PBT, Datuk Bandar Kuala Lumpur

#BernamaNews 
@fahmi_fadzil
@komunikasi_gov 
#UIAM 
#PBT https://t.co/nDTmNxHCMC",https://x.com/bernamadotcom/status/2019733321052528803,positive,Fri Feb 06 11:22:03 +0000 2026,33,15,3,5782,0.8,108,77.782,,,positive,0.9807029962539672,anger,0.3939504325389862,0.100625529885292,0.1795234829187393,0.3170871436595917,0.0023442525416612,0.0064691831357777
x,post,2.0208923377995615e+18,"Hari ini mantau X isinya:
1. Gaji guru PPPK 15rb/bulan
2. Preman ambil pungli 150jt/tahun dari 1 truk logistik
3. BPJS PBI banyak yg tiba2 mati

Pendidikan &amp; kesehatan bukan prioritas negara, pengusaha pada males investasi krn preman.

Ya Allah ada apa dgn negara ini 😭🙏🏻",https://x.com/prkdlx/status/2020892337799561512,positive,Mon Feb 09 16:07:34 +0000 2026,11,1,1,163,0.8,14,16.163,,,positive,0.9746811389923096,sadness,0.0421815812587738,0.0331050492823123,0.207562044262886,0.7141889333724976,0.0012944745831191,0.0016679413383826
x,post,2.0208986269275177e+18,@GazetteNGR Stop playing bro because PBAT is winning and it is by fire and by force ni ooo 💯.,https://x.com/gbenga_aderemi/status/2020898626927517725,negative,Mon Feb 09 16:32:33 +0000 2026,0,0,0,1,0.2,0,0.001,,,negative,0.9945934414863586,happy,0.0006723953410983,0.000580582593102,0.9972081780433656,0.0007995925843715,0.0006839440902695,5.5403830629074946e-05
x,post,2.0208979893265206e+18,พูดเหมือนคนไม่ติดตามข่าวสาร ไม่อ่านเอกสาร ไม่สนสถานะทางการเมืองอะไรเลย สมัยที่เพื่อไทยเป็นหัวเรือสองปี เพื่อไทยมรอำนาจต่อรองและคุมมหาดไทยที่หนูนั่งได้ ย้ายแค่ 45 คน แล้วย้ายกลับด้วยตอนเขี่ย ภจท.ออกแล้วโดยภูมิธรรม แต่พอพรรคประชาชนไปประเคนให้มันนั่งเก้าอี้สูงสุดโดยไม่ถ่วงอำนาจเลย ย้าย 400 กว่าคน เยี่ยมเลย 😭👍,https://x.com/bharisz/status/2020897989326520647,negative,Mon Feb 09 16:30:01 +0000 2026,0,0,1,22,0.2,1,3.022,,,negative,0.9953144788742064,happy,0.266284704208374,0.0991795659065246,0.4836812615394592,0.1465160250663757,0.0027124516200274,0.0016259661642834
