Platform,Type,ID,Text,URL,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,engagement_score,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise,text_length,word_count,has_url,has_mention,has_hashtag,mention_count,hashtag_count
instagram,comment,18082414607430909,❤️❤️❤️,,positive,2026-05-18 12:59:49+00:00,0,0,0,0,0.8714138269424438,0,,,0.0,positive,0.5713794231414795,multilingual,Unknown,love,0.1268708258867263,0.096756637096405,0.0908198803663253,0.0771423950791359,0.3650189638137817,0.0791163817048072,6,1,False,False,False,0,0
instagram,comment,18105988744747026,KERENN❤️😍,,positive,2026-05-18 12:42:48+00:00,0,0,0,0,0.8714138269424438,0,,,0.0,positive,0.5713794231414795,multilingual,Unknown,love,0.1443150043487548,0.1255753487348556,0.1277631819248199,0.1085898056626319,0.2472651302814483,0.1127954944968223,9,1,False,False,False,0,0
instagram,comment,18084826382102381,lovee❤️,,positive,2026-05-18 11:03:59+00:00,0,0,0,0,0.8714138269424438,0,,,0.0,positive,0.5713794231414795,multilingual,Unknown,love,0.1439668238162994,0.1186665967106819,0.1521559804677963,0.0958912521600723,0.3363076448440552,0.0691930651664733,7,1,False,False,False,0,0
instagram,comment,17855916819639181,Cantik y boru ma2 😍,,positive,2026-05-18 10:44:53+00:00,0,0,0,0,0.9489707767963408,0,,,0.0,positive,0.8299025893211365,english,Mixed/Urban,love,0.0397133901715278,0.0406894572079181,0.2630347013473511,0.0144041739404201,0.5787400007247925,0.0324784517288208,19,5,False,False,False,0,0
instagram,comment,17888667018510086,tiumm,,positive,2026-05-18 10:31:35+00:00,0,0,0,0,0.8203421711921691,0,,,0.0,positive,0.4011405706405639,english,Mixed/Urban,love,0.1176821291446685,0.0351688712835311,0.0918127298355102,0.0255496390163898,0.4541731476783752,0.0349478274583816,5,1,False,False,False,0,0
instagram,comment,18124999711617144,🤍🔥,,positive,2026-05-18 10:28:54+00:00,0,0,0,0,0.8714138269424438,0,,,0.0,positive,0.5713794231414795,multilingual,Unknown,no_clear_emotion,0.1232130974531173,0.0418976172804832,0.0720186084508895,0.0270963199436664,0.2992570400238037,0.0345503725111484,2,1,False,False,False,0,0
instagram,comment,18557625025065627,Aamiin… semangat💪,,positive,2026-05-18 11:24:28+00:00,0,0,0,0,0.9681483209133148,0,,,0.0,positive,0.8938277363777161,english,Mixed/Urban,no_clear_emotion,0.1283260285854339,0.1168338432908058,0.1295813471078872,0.0955682024359703,0.1857888400554657,0.1181354597210884,17,2,False,False,False,0,0
instagram,comment,18009576617707007,Hahahaha kekompakan👏,,neutral,2026-05-18 14:05:40+00:00,0,0,0,0,0.5,0,,,0.0,neutral,0.7481118440628052,malay,Malay/Bumiputera,love,0.1263986229896545,0.0503350496292114,0.1191395223140716,0.0359632223844528,0.4341802895069122,0.0348229296505451,20,2,False,False,False,0,0
x,post,1789546964629287004,@kroolnizam Kadang maraliner pun buat pekak. Lambat 5 minit tinggal,https://x.com/syafieqzubir/status/1789546964629287004,neutral,2024-05-12 06:43:39+00:00,0,0,0,214,0.5,2,0.214,,,neutral,0.9972450733184814,malay,Malay/Bumiputera,anger,0.3310281038284302,0.2861273288726806,0.0436682887375354,0.0595435798168182,0.1680841743946075,0.0300227738916873,67,10,False,True,False,1,0
x,post,1222033299389837312,#lrt thats why whenever nak balik melaka dari dungun aku akan naik maraliner even though selalu sngt bus delay,https://x.com/yoesyushi/status/1222033299389837312,neutral,2020-01-28 05:46:57+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.6874425411224365,english,Mixed/Urban,sadness,0.1955514848232269,0.0388484448194503,0.0235908403992652,0.3139721751213074,0.2055146098136901,0.0411835946142673,110,19,False,False,True,0,1
x,post,1760480251824799760,@heyizwanizzat_ I nak balik Alor Setar. Maraliner skrg mmg semua double deck bas baru ke? I baca review kalau bas lama seat keras.,https://x.com/iam_ein/status/1760480251824799760,neutral,2024-02-22 01:42:54+00:00,0,0,0,292,0.5,2,0.292,,,neutral,0.8994248509407043,english,Mixed/Urban,love,0.0387724339962005,0.0110711688175797,0.0159531515091657,0.0210760962218046,0.7113313674926758,0.0454190783202648,130,23,False,True,False,1,0
x,post,1436117214466387968,PELUANG KERJAYA BERSAMA MARA LINER SDN BHD Permohonan adalah dipelawa kepada mereka yang mempunyai kelayakan dan pengalaman bagi mengisi jawatan berikut: Jawatan: EKSEKUTIF KEWANGAN Taraf: KONTRAK / TETAP Tarikh tutup permohonan adalah pada: 21 September 2021 https://t.co/rJDcN1AkDh,https://x.com/maragov/status/1436117214466387968,neutral,2021-09-10 00:00:00+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.9821824431419371,malay,Malay/Bumiputera,no_clear_emotion,0.0509363412857055,0.0879272669553756,0.0710213407874107,0.0414404347538948,0.1332816332578659,0.1139909550547599,286,37,True,False,False,0,0
x,post,1111447094412218369,teruk la bas mara liner ni. lambat dah 30 minit. bas lain semua tepat pada waktu.,https://x.com/khalidjimi/status/1111447094412218369,negative,2019-03-29 01:56:51+00:00,0,0,0,0,0.0211391866207122,0,0.0,,,negative,0.9295360445976256,multilingual,Unknown,anger,0.4371229112148285,0.1823406517505645,0.0130160665139555,0.3057873249053955,0.0253268852829933,0.0145136527717113,81,16,False,False,False,0,0
x,post,1588156859541647360,Jimbet gile maraliner bas die delay dah 3 jam. Lepas tu aku nak sampai pukul berapa pulak ni? Dah lah esok keje. Kompem barai,https://x.com/syukri504/status/1588156859541647360,negative,2022-11-03 13:11:16+00:00,0,0,0,0,0.1161088407039642,0,0.0,,,negative,0.6129705309867859,english,Mixed/Urban,no_clear_emotion,0.1640308797359466,0.0271069500595331,0.0477281734347343,0.0397115685045719,0.1519785374403,0.0393124558031559,125,24,False,False,False,0,0
x,post,1883696652516770176,Aku tahu ni dah lambat. Tapi kita cuba! TIKET BAS UNTUK DI LET GO Segamat-Kuantan Bas Maraliner 11.30am Single seat Nak letgo RM20 ‼️ Berminat boleh DM. tq ✨ rts are appreciated,https://x.com/blqckglrl/status/1883696652516770176,positive,2025-01-27 02:00:54+00:00,0,0,0,371,0.999339497089386,3,0.371,,,positive,0.9977983236312866,malay,Malay/Bumiputera,love,0.0571849569678306,0.05030457675457,0.0212765894830226,0.0629075318574905,0.6863032579421997,0.0600679740309715,181,32,False,False,False,0,0
x,post,1022703233465085952,hadoi la Bas Maraliner. tiket ke Tbs kul 12. tapi kul 12.40 masih kat kuantan. boleh plak g mana ntah. pastu patah balik.. siot jer.. sabor je lah @maralinersdnbhd kalau tau aku beli tiket 12.30 bas lain x per.. lambat lak aku smpi.. ..kecewa giler ngan @maralinersdnbhd,https://x.com/zackx93933061/status/1022703233465085952,negative,2018-07-27 04:40:26+00:00,0,0,0,0,0.0101568281650543,0,0.0,,,negative,0.9661439061164856,malay,Malay/Bumiputera,sadness,0.0168477799743413,0.0248836074024438,0.0066688205115497,0.915509819984436,0.0139871956780552,0.0136612281203269,273,47,False,True,False,2,0
x,post,1705348750883831813,"#ICYMI Menurut Mara Liner, siasatan dalaman dibuat sejurus aduan diterima dan tindakan susulan ke atas pemandu terlibat juga telah diambil. https://t.co/8E3sqflAEL",https://x.com/SinarOnline/status/1705348750883831813,negative,2023-09-22 22:30:00+00:00,0,0,0,2390,0.0904846251010894,23,2.39,,,negative,0.6983845829963684,multilingual,Unknown,no_clear_emotion,0.0927482545375824,0.0224125571548938,0.0350255705416202,0.0245476365089416,0.0548370778560638,0.0898933559656143,164,21,True,False,True,0,1
x,post,1923562524856943028,Maraliner ni selalu lambat yaaaaaa,https://x.com/syazleenmn/status/1923562524856943028,neutral,2025-05-17 02:13:38+00:00,0,0,0,65,0.5,0,0.065,,,neutral,0.7522302865982056,english,Mixed/Urban,love,0.2875821590423584,0.052450705319643,0.0622644647955894,0.0589842647314071,0.3105150759220123,0.0363099873065948,34,5,False,False,False,0,0
x,post,1739577364483555502,Rasai dan nikmati pengalaman melancong dengan Bas EV di Pulau Lagenda bersama MARALINER. #MerakyatkanMARA #MalaysiaMADANI https://t.co/xK6PkVPqWB,https://x.com/maragov/status/1739577364483555502,positive,2023-12-26 09:22:18+00:00,0,0,0,426,0.9938344419002532,4,0.426,,,positive,0.979448139667511,malay,Malay/Bumiputera,no_clear_emotion,0.0496698655188083,0.0268167275935411,0.0916752442717552,0.0402706153690815,0.2619083821773529,0.0653761103749275,146,16,True,False,True,0,2
x,post,2053104652997312672,"Gov’t Urged To Review Public Transport Policy, Expand Dedicated Bus Lanes https://t.co/69tCCR862L #minutesmy #malaysianews #PublicTransport #BusLane #MaraLiner #TrafficCongestion #TransportPolicy #KualaLumpur https://t.co/pQeEGYQjvF",https://x.com/minutesmynews/status/2053104652997312672,negative,2026-05-09 13:27:48+00:00,0,0,0,7,0.183111722767353,0,0.007,,,negative,0.3896275907754898,multilingual,Unknown,no_clear_emotion,0.0649800077080726,0.0445511974394321,0.1844866871833801,0.0463503338396549,0.302291601896286,0.0511730089783668,239,21,True,False,True,0,8
x,post,1568423915038580737,"Hai warga twitter help me!! sy tertinggal beg dalam bas MARALINER TBS-Larkin Sentral bertarikh 8/9/2022, naik bas pukul 6 ptg sampai Larkin Sentral pukul 11.30 malam. dah call @maralinersdnbhd buat aduan, dah call jugak pemandu bas tu, tapi pemandu cakap takde beg dalam bas tu.. https://t.co/e9C8BmxSYl",https://x.com/LoveniaSteyla/status/1568423915038580737,neutral,2022-09-10 02:19:35+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.5946226716041565,english,Mixed/Urban,surprise,0.0645424872636795,0.1184300482273101,0.0187281351536512,0.1320168226957321,0.0796917974948883,0.4836648106575012,303,46,True,True,False,1,0
x,post,1605036585426112512,"Maraliner buat aku panas siak harini. bodo ke apa langsung tak considerate. Aku lambat 5 minit je bodo,takkan tak boleh tunggu,aku naik MayangSari takda pun jadi macam ni. Bagi contact number,staf yg dah 2 tahun tak kerja. eeeeeeee babihhh",https://x.com/blankownzone/status/1605036585426112512,negative,2022-12-20 03:05:16+00:00,0,0,0,88,0.0005091190338134,0,0.088,,,negative,0.9983029365539552,malay,Malay/Bumiputera,love,0.3065827786922455,0.0198906399309635,0.0377066582441329,0.0872832387685775,0.3937499225139618,0.027012912556529,239,39,False,False,False,0,0
x,post,1758517092352250297,@LeAlterEgo @sofiaabdullah__ Delay ok lagi.Maraliner aku kena cancel terus trip,https://x.com/Tobiaqguy/status/1758517092352250297,neutral,2024-02-16 15:42:01+00:00,0,0,0,118,0.5,1,0.118,,,neutral,0.5359506607055664,english,Mixed/Urban,anger,0.7293698787689209,0.0567047819495201,0.0134765282273292,0.1365419328212738,0.0267134644091129,0.010722566395998,79,10,False,True,False,2,0
x,post,1724495876956291555,Maraliner ni mmg lambat ke cemana,https://x.com/adbmhdn/status/1724495876956291555,neutral,2023-11-14 18:33:51+00:00,0,0,0,97,0.5,0,0.097,,,neutral,0.8692733645439148,english,Mixed/Urban,sadness,0.141874685883522,0.0373034253716468,0.0151921911165118,0.6063452363014221,0.1230282038450241,0.0209891814738512,33,6,False,False,False,0,0
x,post,1705547844827136358,@501Awani mara liner ni memang bodoh dia lambat boleh penumpang lambat tak boleh pundek,https://x.com/madnurrrr/status/1705547844827136358,negative,2023-09-23 11:41:08+00:00,535,55,0,30529,0.0005125343799591,895,675.529,,,negative,0.998291552066803,malay,Malay/Bumiputera,love,0.2858543395996094,0.0321617387235164,0.078556902706623,0.0819168984889984,0.3263559639453888,0.0350840017199516,87,14,False,True,False,1,0
x,post,1069123100220915713,"ok dah beli tiket bas ke Melaka, NAK AMBIL MARALINER TERAMBIL MELOR INTERLINE hm banyak review buruk dengan syarikat bas ni",https://x.com/erynnazhar/status/1069123100220915713,neutral,2018-12-02 06:56:25+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.8629476428031921,malay,Malay/Bumiputera,love,0.1371699869632721,0.016836617141962,0.0284459441900253,0.0517010986804962,0.4265620410442352,0.0328221842646598,123,21,False,False,False,0,0
x,post,1705773800426783206,Selalu naik Maraliner sbb murah tak tahu pulak kalau murah auto lambat 30 minit. Sani Express pon murah jugak boleh je datang dua minit sebelum berlepas🤷🏻‍♂️,https://x.com/HazimFazli2/status/1705773800426783206,neutral,2023-09-24 02:39:00+00:00,0,0,0,197,0.5,1,0.197,,,neutral,0.6327987313270569,malay,Malay/Bumiputera,love,0.1297948211431503,0.0401620082557201,0.021332124248147,0.0252522565424442,0.4449551105499267,0.0628667101264,157,26,False,False,False,0,0
x,post,1766016516565135502,bangang tul bas maraliner tersial delay lama lama,https://x.com/zzzxraa/status/1766016516565135502,neutral,2024-03-08 08:22:03+00:00,0,0,0,187,0.5,1,0.187,,,neutral,0.7087282538414001,english,Mixed/Urban,love,0.2825474441051483,0.0219654086977243,0.0863257274031639,0.0397599004209041,0.29973304271698,0.0281493794173002,49,8,False,False,False,0,0
x,post,1444253072729915392,@farahaninadia_ @rbiatull_ Ni mesti naik maraliner ni sbb tu lambat,https://x.com/nortiqsss/status/1444253072729915392,negative,2021-10-02 10:49:00+00:00,0,0,0,0,0.074608165025711,0,0.0,,,negative,0.7513061165809631,multilingual,Unknown,anger,0.4515487551689148,0.0529092997312545,0.0361459031701087,0.0384693332016468,0.275372713804245,0.0208200681954622,67,10,False,True,False,2,0
x,post,1240501652160794624,"@StrekCoat Nak ikutkan cepat ekspress bagi tukar bas pukul 4:30 tapi lambat sangat so aku beli tiket baru, maraliner 1:30. Ye weh mask pakai je ni risau lah buatnya dalam bas pon ada yang positif.",https://x.com/nrlnjyaaa/status/1240501652160794624,positive,2020-03-19 04:53:35+00:00,0,0,0,0,0.974846851825714,0,0.0,,,positive,0.9161561727523804,malay,Malay/Bumiputera,fear,0.0335896462202072,0.496114581823349,0.0418844670057296,0.0209258273243904,0.0189167615026235,0.2946317791938782,196,35,False,True,False,1,0
x,post,987320379747155970,"@shafiq_ariffin @syiracullen @LOC_syiffa Maraliner mahal naik bas jasa pelangi, Lambat sikit pun xpe sbb yg pickup pun pali.",https://x.com/dukehasnan1/status/987320379747155970,neutral,2018-04-20 13:21:36+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.8801192045211792,english,Mixed/Urban,anger,0.4150322675704956,0.1420503705739975,0.0435738451778888,0.0376515761017799,0.2357846349477768,0.0233784392476081,124,18,False,True,False,3,0
x,post,1533652335737851905,"Kalau nak ke Utara esp Kedah I'd prefer Cosmic, Pancaran Matahari and Intercity. Memang selesa, jarang delay, so far naik mmg takda masalah. MARA liner pun okay cuma I tak suka sangat seat dia. Agak sempit jarak dekat sangat dengan orang depan.",https://x.com/atirahjanudin/status/1533652335737851905,positive,2022-06-06 03:29:45+00:00,0,0,0,0,0.9972923815250396,0,0.0,,,positive,0.9909746050834656,malay,Malay/Bumiputera,love,0.3105261325836181,0.0212820339947938,0.0255459733307361,0.0352856516838073,0.53490149974823,0.0157965701073408,244,42,False,False,False,0,0
x,post,1310152703918497792,Cam biasa mara liner tak delay tak sah,https://x.com/izztinjwx/status/1310152703918497792,neutral,2020-09-27 09:42:00+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.7273086905479431,english,Mixed/Urban,anger,0.4200921654701233,0.094929002225399,0.0710391104221344,0.0764551535248756,0.1872684359550476,0.0463799200952053,38,8,False,False,False,0,0
x,post,1003216245313818624,@plustrafik @LLMinfotrafik Pengalaman yg amat menakutkan baru2 ini bila naik bas mara liner dri seremban ke muadzam shah jam 5 ptg telah dipandu secara amat laju. Semua lori n kereta dipotong walaupun jln sempit......,https://x.com/ziq77169767/status/1003216245313818624,neutral,2018-06-03 10:06:06+00:00,0,0,0,0,0.5,0,0.0,,,neutral,0.7944156527519226,english,Mixed/Urban,anger,0.6704625487327576,0.0436757840216159,0.0880221277475357,0.014980848878622,0.0483490712940692,0.0188515000045299,217,34,False,True,False,2,0
x,post,1136627682957914112,"@arrafiqzaidan Ada single, tak selesa sangat tapi mudah la dan tak banyak delay. Cuba Maraliner mungkin",https://x.com/feeqoalami/status/1136627682957914112,negative,2019-06-06 13:35:31+00:00,0,0,0,0,0.00048149228096,0,0.0,,,negative,0.9983950257301332,malay,Malay/Bumiputera,anger,0.7851857542991638,0.0596129335463047,0.0339643508195877,0.0214804150164127,0.0718602910637855,0.0068434872664511,103,16,False,True,False,1,0
x,post,1533082635991273477,"@putry_najjah @aidi_ezzhar I definitely agree with this tweet. If pergi arah selatan,better amek KKKL je. If ke arah Utara and pantai timur, Sani express, MARA liner, Ekspres Mutiara and SP Bumi not bad. Ni pengalaman masa zmn bljr dulu. Wallahualam skrg service depa masih okay ke tidak 😅",https://x.com/iera21/status/1533082635991273477,positive,2022-06-04 13:45:58+00:00,0,0,0,0,0.8627183735370636,0,0.0,,,positive,0.5423945784568787,english,Mixed/Urban,surprise,0.0357539653778076,0.0950153991580009,0.0562306195497512,0.041173581033945,0.1937562674283981,0.3424407839775085,289,48,False,True,False,2,0
x,post,1106545342944677889,Syarikat bas yang aku naik tak pernah delay dari TBS 1. KKKL 2. Mayang Sari 3. Transnasional 4. Mara Liner,https://x.com/zyrul_abe/status/1106545342944677889,negative,2019-03-15 13:19:03+00:00,0,0,0,0,0.0755167588591575,0,0.0,,,negative,0.7482774704694748,multilingual,Unknown,love,0.0608333684504032,0.0217199996113777,0.0142628503963351,0.0394613146781921,0.4405215978622436,0.0859416648745536,107,20,False,False,False,0,0
x,post,1834568964074246581,Ni last la nak naik bas maraliner. Delay lama lak tu. Elok je ni bas kol 8 nk gerak. Mana bas 7.30 ni,https://x.com/wnizai/status/1834568964074246581,neutral,2024-09-13 12:25:00+00:00,0,0,0,166,0.5,1,0.166,,,neutral,0.7886894345283508,english,Mixed/Urban,no_clear_emotion,0.274318516254425,0.033236276358366,0.0520481616258621,0.074505515396595,0.1930818408727646,0.0433072447776794,101,23,False,False,False,0,0
x,post,1785171375986241621,"TransMalaya, Tranasional dengan Mara Liner selalu bas delay 🫠",https://x.com/nramirasadi/status/1785171375986241621,positive,2024-04-30 04:56:37+00:00,0,0,0,28,0.822353720664978,0,0.028,,,positive,0.4078457355499267,multilingual,Unknown,no_clear_emotion,0.1328808516263961,0.018749414011836,0.0556319914758205,0.0261849295347929,0.1655213236808776,0.0225648656487464,61,9,False,False,False,0,0
x,post,1705723511246094507,"sebab viral je kan korang mintak maaf. berapa ramai dah orang kena dengan maraliner, bus lambat 30 min takpe passenger lambat seminit je dah pecut dasar otak besar gajus",https://x.com/rintheloves/status/1705723511246094507,negative,2023-09-23 23:19:10+00:00,0,0,0,176,0.006232675909996,1,0.176,,,negative,0.9792244136333466,multilingual,Unknown,anger,0.4948924481868744,0.0656236112117767,0.0385046601295471,0.0332019850611686,0.1901333481073379,0.0220007132738828,169,29,False,False,False,0,0
x,post,1834596235673743671,Srs dia punya geram delay rasa menyesal pilih maraliner. Selalu mmg pilih jebat tak pon kkkl tapi nk try lain punya pasal. Mmg padan laa . Selalu korang nk maraliner okay ke????,https://x.com/wnizai/status/1834596235673743671,negative,2024-09-13 14:13:22+00:00,0,0,0,100,0.0004948854446411,1,0.1,,,negative,0.9983503818511964,malay,Malay/Bumiputera,sadness,0.0200317036360502,0.0257501117885112,0.0079777995124459,0.9110499620437622,0.0120357312262058,0.013037989847362,177,32,False,False,False,0,0
x,post,1173434248503549952,i shouldn't take mara liner anymore very bad service,https://x.com/baebaechingu/status/1173434248503549952,negative,2019-09-16 03:11:40+00:00,0,0,0,0,0.0160523951053619,0,0.0,,,negative,0.9464920163154602,english,Mixed/Urban,love,0.1021156385540962,0.0290005058050155,0.0325334705412387,0.214518666267395,0.5778998732566833,0.0163010042160749,52,9,False,False,False,0,0
x,post,1870650457468944534,"@bingbinge656 @anthonyloke Berdasarkan pengalaman selalu naik bus JB-KL, ni antara list trusted bus provider : KKKL, Transnasional, Mayang Sari, Maraliner, City Express Lain dari ni, atas risiko sendiri. Bus lewat 1-3 jam la, tiba2 combine trip kt mana2 la.",https://x.com/weyySyazwan/status/1870650457468944534,negative,2024-12-22 01:59:58+00:00,0,0,0,78352,0.1479894742369651,783,78.352,,,negative,0.5067017525434494,multilingual,Unknown,no_clear_emotion,0.0496603697538375,0.0229672007262706,0.1084254533052444,0.0146109443157911,0.1992614418268203,0.0622498765587806,258,39,False,True,False,2,0
x,post,1598691954438836225,@zakiahhhhhhhh selalu aku naik pancaran matahari rm45 tapi hahaha sebab haritu aku balik selalu tu yang cari murah. Pastu aku rasa cam okay sebab maraliner ni kira awal la. 5 minit sebelum tiket kita. Tapi haritu dekat SP delay dalam 15 min camtu,https://x.com/iniownnn_/status/1598691954438836225,positive,2022-12-02 14:53:58+00:00,0,0,0,0,0.9989705681800842,0,0.0,,,positive,0.9965685606002808,malay,Malay/Bumiputera,happy,0.0194698926061391,0.0418308973312377,0.8194332718849182,0.009929321706295,0.0668640881776809,0.0207840651273727,246,43,False,True,False,1,0
x,post,1624636172566941698,@maralinersdnbhd dah sejam saya tunggu bas maraliner why so lambat???,https://x.com/AiSya2119/status/1624636172566941698,negative,2023-02-12 05:07:02+00:00,0,0,0,52,0.0705648779869079,0,0.052,,,negative,0.7647837400436401,multilingual,Unknown,fear,0.2219879627227783,0.3641421794891357,0.024579619988799,0.0892654582858085,0.1408265531063079,0.0728997066617012,69,10,False,True,False,1,0
x,post,1705664774057730362,"@501Awani @maralinersdnbhd memang kes da lama pernah buat complaint tapi tak dilayan kenapa? sebab saya bukan siapa2. Tiap kali naik bas memang elak naik Maraliner, serik kena main pass mcm bola tepi highway ni. 😒",https://x.com/billwords/status/1705664774057730362,negative,2023-09-23 19:25:46+00:00,0,0,0,1154,0.0005103528499603,11,1.154,,,negative,0.9982988238334656,malay,Malay/Bumiputera,anger,0.660000741481781,0.0554052144289016,0.0418556369841098,0.02651440910995,0.1108605191111564,0.0256962440907955,213,35,False,True,False,2,0
x,post,1221790538052947968,Hahaha Cepat Ekspress lah bas paling lambat sekali. Tak padan dengan nama. Maraliner and Transnasional berkali ganda okay lagi.,https://x.com/miraa_culous/status/1221790538052947968,negative,2020-01-27 13:42:18+00:00,0,0,0,0,0.0017190098762512,0,0.0,,,negative,0.9942699670791626,malay,Malay/Bumiputera,fear,0.2290389835834503,0.3023231923580169,0.0261937994509935,0.0506453998386859,0.2639605700969696,0.0393386334180831,127,19,False,False,False,0,0
x,post,1754011540179800225,"@maralinersdnbhd staff kaunter mara dkt Butterworth very kurang aja, tyn bas lambat lg ke, kena maki blk and staff kata tak boleh tyn, #maraliner #MARA",https://x.com/ash_takizumi/status/1754011540179800225,neutral,2024-02-04 05:18:33+00:00,0,0,0,142,0.5,1,0.142,,,neutral,0.4865886270999908,english,Mixed/Urban,anger,0.6144342422485352,0.2422081679105758,0.0195842124521732,0.0349018089473247,0.0542568638920784,0.0117851039394736,153,25,False,True,True,1,2
x,post,1693185097690923117,Pengsan budak. Settle dah semua mohla kita pulang ke penang. Bas maraliner ni bila nak gerak. Tiket 4:45ptg skrg dah 4:55pm. Nanti sampai lambat la duhh org nak rehat kot kat rumah. Done bebel dlm hati 😩 https://t.co/j50HnDgn7Y,https://x.com/FarraFajima/status/1693185097690923117,neutral,2023-08-20 08:55:59+00:00,0,0,0,270,0.5,2,0.27,,,neutral,0.5901222229003906,english,Mixed/Urban,anger,0.5947191119194031,0.146880492568016,0.0353532806038856,0.0477284975349903,0.0742303133010864,0.0242163501679897,227,38,True,False,False,0,0
