Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE0MDAyNzU1Mzg1ODY5MDc=,President dacing setuju ke?,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:59:21+00:00,6,0,6,0,0.1385254383087158,18,Anok Nik Gek,0.0,negative,0.5382485389709473,malay,Malay/Bumiputera,Malay/Bumiputera,0.68,love,0.04244503006339073,0.032100990414619446,0.11023589968681335,0.02016727812588215,0.6292436122894287,0.05422735586762428
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzQzNzU0MTI4NDkzNzYyMDc=,Jack Chin kau takut ke bila Melayu bersatu?,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-12 23:57:59+00:00,21,0,8,0,0.14213625937700272,37,Nik Mustafa Hussin,0.0,negative,0.5262124687433243,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.74,anger,0.449871689081192,0.15447767078876495,0.11365847289562225,0.06087138503789902,0.08042042702436447,0.06136828288435936
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzQ3NjYxODEzOTM3MDQ5MjA=,"Jack Chin klu pas mahu kuasa ,pas dh Lama join Madani Kerana pas plg Byk kerusi ,penyokong Madanon kuat Sembang koyak 🤣🤣🤣🤣🤣",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:03:38+00:00,9,0,4,0,0.0004851579666137473,17,Din JB,0.0,negative,0.9983828067779541,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.24067990481853485,0.028257297351956367,0.07362771779298782,0.032872848212718964,0.3275342881679535,0.024407021701335907
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE2OTE5NDY0MDg2OTQ3Mzg=,"Jack Chin kau diam jelah. Kau mesti takut kan Melayu bersatu. Kau cakap buruk jelah ape Pon. Org tak peduli , yg penting hapus PH DAPig .Cari pasal sgt kan. Tnggu je PRN nnt.",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:03:39+00:00,3,0,1,0,0.0005025565624237061,5,Mohamad Hafiez,0.0,negative,0.9983248114585876,malay,Malay/Bumiputera,Malay/Bumiputera,0.72,anger,0.5309096574783325,0.12513458728790283,0.11189431697130203,0.043070223182439804,0.07499435544013977,0.04447164759039879
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE3NzA4MTY0MDM5NTczNTQ=,"Nik Mustafa Hussin Rakyat bukan takut penyatuan orang Melayu. Lagi pun majoriti rakyat negara ini, terutamanya di Semenanjung tu rakyat Melayu bukan? Awak sendiri yang tiada keyakinan tu! Kalau tak ada keyakinan jangan salahkan orang lain! Lagi pun ada banyak parti dengan sokongan masing-masing. Rakyat jelata paling takut gila kuasa dan suka membuli dengan politik serta amalan rasuah kembali semula. Di Sarawak, maksud perpaduaan itu adalah Sarawakian bukan pada sejenis bangsa. Sebab itu, GPS semakin kuat. Mungkin buang air liur saya saja, mana awak faham!",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:06:51+00:00,5,0,0,0,0.0005080103874206543,5,Jack Chin,0.0,negative,0.9983066320419312,malay,Chinese,Chinese,0.82,anger,0.5481216311454773,0.13252072036266327,0.11239039152860641,0.037597015500068665,0.06480737775564194,0.04008159413933754
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzI3Mzg1OTU3MzExMDg5MzAz,"Din JB Ya ke ? Sebelum 2018 dah bertahun-tahun bersama ph. Awak yang bodoh ke, saya yang bodoh ah.. pas ini semua parti dah pernah kerjasama. Ada prinsip ke atau sesat tu!",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:10:14+00:00,0,0,0,0,0.0004926860332489236,0,Jack Chin,0.0,negative,0.9983577132225037,malay,Chinese,Chinese,0.82,no_clear_emotion,0.2563452124595642,0.026083724573254585,0.08821935951709747,0.07111544907093048,0.24027884006500244,0.03890189528465271
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzIyMzg4MzU2MjAyMTE2Mjg=,"Jack Chin PAS sudah ujud lebih 70 tahun,itu belum kira tahun2 yang sebelumnya lagi... PAS boleh berkuasa pada bila2 masa sahaja kalau dia Mahu. Pas sudah pernah perintah bersama sama BN dulu. 

Kau tengok lah negeri² PAS pentadbiran semua cemerlang.. kau mahu tipu siapa? Mahu tipu lu punya bangsa?",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:10:36+00:00,11,0,8,0,0.0004996597766876443,27,Suara Marhaen,0.0,negative,0.9983344674110413,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.015479632653295994,0.02468663454055786,0.027833150699734688,0.020895661786198616,0.2808777987957001,0.18905380368232727
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzEwMzEyMDQ4NzI2NTQ1Mzc=,Jack Chin sttment bodo,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,neutral,2026-07-13 00:10:46+00:00,0,0,1,0,0.5,2,Mashor Shahran,0.0,neutral,0.959387481212616,malay,Malay/Bumiputera,Unknown,0.25,love,0.08461029827594757,0.015734421089291573,0.06392224878072739,0.022448692470788956,0.5212996006011963,0.019239209592342377
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE5OTE0OTk1MDQ4Mjg2NzE=,Jack Chin kau diam kalau tak tahu apa pasal politik. Politik ni bukan semua benda yang nyata. Ada hidden agenda disebalik semua ni. PRN dan PRU16 ni kau tengok amukkan melayu pada PH DAP. Kami mmg tak sabar nak benamkan PH DAP ni. Banyak kerosakkan yang PH DAP dah buat.,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:10:52+00:00,7,0,5,0,0.000509744882583596,17,Mohd Azfar Zakaria,0.0,negative,0.9983008503913879,malay,Malay/Bumiputera,Malay/Bumiputera,0.72,fear,0.21970675885677338,0.46308961510658264,0.025567736476659775,0.09754616022109985,0.06981904804706573,0.07419739663600922
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE1NTQ1MTUwNzYwNjkwMjc=,"Mohamad Hafiez Rakyat bukan takut penyatuan orang Melayu. Lagi pun majoriti rakyat negara ini, terutamanya di Semenanjung tu rakyat Melayu bukan? Awak sendiri yang tiada keyakinan tu! Kalau tak ada keyakinan jangan salahkan orang lain! Lagi pun ada banyak parti dengan sokongan masing-masing. Rakyat jelata paling takut gila kuasa dan suka membuli dengan politik serta amalan rasuah kembali semula. Di Sarawak, maksud perpaduaan itu adalah Sarawakian bukan pada sejenis bangsa. Sebab itu, GPS semakin kuat. Mungkin buang air liur saya saja, mana awak faham!",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:11:30+00:00,0,0,0,0,0.000507223606109608,0,Jack Chin,0.0,negative,0.9983092546463013,malay,Chinese,Chinese,0.82,anger,0.5503631830215454,0.1321910172700882,0.11186020821332932,0.037273649126291275,0.06445468962192535,0.039796132594347
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzI0OTU2NjgwMTQyNjY3NzY=,Mashor Shahran Kalau saya bodoh awak apa? Kalau bijak kenapa lebih 60 tahun tidak dapat maju jaya dan tutup mulut rakyat jelata yang tidak puas hati tu untuk nikmati kemakmuran??,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:14:19+00:00,0,0,0,0,0.0004908621311187633,0,Jack Chin,0.0,negative,0.9983637928962708,malay,Chinese,Chinese,0.82,anger,0.8319778442382812,0.021508414298295975,0.04518599063158035,0.015217657200992107,0.04321645572781563,0.00696925725787878
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzEwMDY2Njg2NjIxMDYxMTc=,Abd Khalim Mahmud betul3,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 00:52:35+00:00,1,0,0,0,0.054209572076797496,1,Hijazi Abas,0.0,negative,0.819301426410675,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.03094515949487686,0.009697673842310905,0.027753785252571106,0.020967861637473106,0.35086339712142944,0.032361067831516266
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE1MTQzOTc3NTMyNDIxNTk=,Abd Khalim Mahmud di Johor ada 6 DAP.... Yang kalah teruk PN semua kalah,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 01:00:53+00:00,8,0,12,0,0.02235516607761384,32,Ambie Khai,0.0,negative,0.9254827797412872,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.07545153051614761,0.021592041477560997,0.02883272059261799,0.04599707946181297,0.11277742683887482,0.03907158970832825
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzEzNDYwNjk4NjM2NzY0OTQ=,Abd Khalim Mahmud padu,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-13 01:14:19+00:00,0,0,2,0,0.9924770295619965,4,Darul Nijad,0.0,positive,0.9749234318733215,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.03918324038386345,0.010379131883382797,0.031357597559690475,0.018058039247989655,0.19809135794639587,0.022076817229390144
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzg1MTEwNzkzMTE5ODc3OQ==,"Ambie Khai x jd masalah..yg paling penting,DAP ttp bkn sbhgian kerajaan..dh byk kerusi DAP merosot dan kalah pd BN",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 01:16:01+00:00,1,0,0,0,0.0005057573318481556,1,Abd Khalim Mahmud,0.0,negative,0.9983141422271729,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.060731127858161926,0.04704752191901207,0.03068840317428112,0.039104949682950974,0.17448222637176514,0.05107152462005615
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzE5NzA2NzQ3NTAyODQwOTk=,Abd Khalim Mahmud kamu dapat apa.telur juga.bkn boleh jadi yb masuk calon lah,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-13 01:16:39+00:00,0,0,2,0,0.8266089782118797,4,Thomas Thomas,0.0,positive,0.42202992737293243,multilingual,Unknown,Unknown,0.25,surprise,0.014217461459338665,0.06354978680610657,0.02568981796503067,0.02375105209648609,0.13275161385536194,0.38995006680488586
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzEzODU1NDQzOTAzNDMyMzI=,Ambie Khai PN bagi semua undi dekat umno.. tak tahu ke?😂😂,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 01:16:40+00:00,1,0,0,0,0.0005069375038146973,1,Zulfiqar Syamimi,0.0,negative,0.9983102083206177,malay,Malay/Bumiputera,Unknown,0.25,surprise,0.009018851444125175,0.0422898530960083,0.01264528464525938,0.027374792844057083,0.018683552742004395,0.8515018820762634
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzIxMTI3OTYzMTkyNjg4MzY=,"Thomas Thomas it's ok asalkan DAP kalah dan byk kerusi yg sebelum ini dimenangi oleh DAP,kini dimenangi oleh BN",,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,neutral,2026-07-13 01:18:07+00:00,4,0,0,0,0.5,4,Abd Khalim Mahmud,0.0,neutral,0.6186200380325317,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.03236125782132149,0.01839952915906906,0.06656409800052643,0.0202642809599638,0.17053796350955963,0.029194308444857597
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzI3OTgxMDE3OTM4OTY1NzM=,Darul Nijad padu dapat telor busuk kt johor ke...jiran suruh tnye...🤣🤣🤣🤣,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,positive,2026-07-13 01:18:36+00:00,0,0,0,0,0.9689846515655517,0,MSyuk Syukri,0.0,positive,0.8966155052185059,malay,Malay/Bumiputera,Unknown,0.25,love,0.16312982141971588,0.027989083901047707,0.06418301165103912,0.04616904631257057,0.36937931180000305,0.0283488929271698
facebook,comment,Y29tbWVudDoxNTg3NDA1MDQ5NjE3OTgzXzEwNzMyNDI2Mjg5ODA5NTQ=,Abd Khalim Mahmud menag kalah PMx tetap PM ..ok x ?,,https://www.facebook.com/PengundiMY/posts/pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,pfbid02dpkQEc65Yw6qqHRs7Se38QkTrR48Pmpd5KBscVx6wPEKRS7i4UDQb1X6tts1UMd8l,negative,2026-07-13 01:19:22+00:00,2,0,2,0,0.0004953145980834961,6,Mie Afonso Mie Afonso,0.0,negative,0.9983489513397217,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.05303411930799484,0.04880806431174278,0.02395080402493477,0.04843170940876007,0.30276909470558167,0.1478634923696518
