Platform,Type,ID,Text,URL,Parent_Post_URL,Parent_Post_ID,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement,author,author_followers,sentiment_label,sentiment_confidence,detected_language,demographic,author_demographic,author_demo_confidence,emotion_primary,emotion_anger,emotion_fear,emotion_happy,emotion_sadness,emotion_love,emotion_surprise
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE3NDkzNzU2OTI5MTM0Mjg=,sokong UMNO dan PN.... atau Umno-PAS....pasti melayu Islam menguasai N9....,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 10:12:34+00:00,21,0,4,0,0.0004893958568573109,29,Ihsan Faujdat,0.0,negative,0.9983686804771423,malay,Malay/Bumiputera,Unknown,0.25,love,0.05677421763539314,0.015336021780967712,0.05914432182908058,0.01819417253136635,0.5833715200424194,0.01756495237350464
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1ODUyMzgyODI5NDQzNzE=,Mohdhad dah tentu lah tokmat jiwa rakyat kenduri kenderaan die dtg tk mcm min tak abis sakau duit buat pesta main Lumpur tangkap ikan susah kan org nk lalu jalan pilah tk ke bodoh name nye... Kebykan semua org luar org pilah pon tk  nak dtg... Aku org seri menanti pon tk pegi semua keje bodoh,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 23:36:58+00:00,1,0,0,0,0.0005091547966003529,1,Pemburu Pemburu Jalanan,0.0,negative,0.9983028173446655,malay,Malay/Bumiputera,Unknown,0.25,love,0.2515771687030792,0.038086723536252975,0.06443223357200623,0.13014906644821167,0.30645301938056946,0.03672263026237488
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEzMzQyMzIxMjU1MzgwMzE=,Faizul Shahrom PH  For the future.,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,neutral,2026-07-13 11:28:40+00:00,2,0,4,0,0.5,10,Har Len Fook,0.0,neutral,0.5107588171958923,english,Mixed/Urban,Unknown,0.25,love,0.034139227122068405,0.015378414653241634,0.0819944366812706,0.018763892352581024,0.5311033129692078,0.024176521226763725
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzkzMDQzMDQyNjc1MDE3MA==,Har Len Fook ph koyak,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 12:52:49+00:00,0,0,0,0,0.005880153179168679,0,Mizie,0.0,negative,0.980399489402771,malay,Malay/Bumiputera,Unknown,0.15,anger,0.32383325695991516,0.03075142577290535,0.08552881330251694,0.04795147851109505,0.21670673787593842,0.03589329123497009
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEzODU3MjAwNDM0MzA5MDQ=,Mizie any problem with PH forward not backward open y eye look in the future.Tq,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,neutral,2026-07-13 12:57:11+00:00,1,0,0,0,0.5,1,Har Len Fook,0.0,neutral,0.8223843574523926,english,Mixed/Urban,Unknown,0.25,happy,0.0789184421300888,0.13599972426891327,0.41646265983581543,0.025697629898786545,0.21177759766578674,0.021752377972006798
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzk5MDI4OTUzNDAwODQzMg==,Faizul Shahrom org mkn berak pn ko ikut sok mkn berak,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 13:59:36+00:00,0,0,1,0,0.00048113465309140846,2,Mohd Fareez,0.0,negative,0.9983962178230286,malay,Malay/Bumiputera,Malay/Bumiputera,0.72,love,0.056690867990255356,0.021451741456985474,0.11446308344602585,0.014018695801496506,0.48329365253448486,0.022399714216589928
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEwNzQ2NjgyODgyMzQ1ODY=,Har Len Fook ape nya masa depan nk tahu jgk😅😆..tapi bnyk yg di janjikan tapi x pernah ditunaikan untuk rakyat.. sebelum jadi perdana menteri janji bukan main bila dh jadi PM semua haprak pakatan hancing..mn janji untuk rakyat cuba terang kn.. PTPTN ape cerita.. minyak diesel ape cerita...bil elektrik ape kes nk ckp tu bnyk x kira 😂😂😅,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 14:09:22+00:00,0,0,0,0,0.0005092620849609375,0,Izal Imann,0.0,negative,0.9983024597167969,malay,Malay/Bumiputera,Unknown,0.25,no_clear_emotion,0.06474006921052933,0.24818751215934753,0.04849153757095337,0.019784921780228615,0.06991195678710938,0.2158069610595703
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEwNDk1ODUzNTQyMzY3NTY=,Mohd Fareez ok la makan berak .  Dari makan muntah..🤣🤣🤣,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,neutral,2026-07-13 14:12:17+00:00,0,0,0,0,0.5,0,Zaujy Miela,0.0,neutral,0.9835121035575867,malay,Malay/Bumiputera,Unknown,0.25,love,0.062308210879564285,0.013427932746708393,0.07207459211349487,0.025635994970798492,0.5053556561470032,0.023744169622659683
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEzOTUyMTM1MjkxODgxNzQ=,Faizul Shahrom kubus kn HARAPAN,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,neutral,2026-07-14 04:05:58+00:00,0,0,0,0,0.5,0,Ramly Nordin,0.0,neutral,0.7732928395271301,english,Malay/Bumiputera,Malay/Bumiputera,0.8,love,0.07547236979007721,0.017982108518481255,0.06010126322507858,0.023672647774219513,0.45150884985923767,0.023943165317177773
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzM1MzczNjMxNjY0NDE2OTY=,Izal Imann 1 term clean the shift  2 term no action buang lokong,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,neutral,2026-07-14 08:44:38+00:00,0,0,0,0,0.5,0,Har Len Fook,0.0,neutral,0.6120579242706299,english,Mixed/Urban,Unknown,0.25,love,0.1266121119260788,0.0276352446526289,0.08160156011581421,0.03278790041804314,0.368207186460495,0.03089076280593872
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzk1MTQ1MTA3NzkwODAwOQ==,Teh Langkawi no way 🤣🤣🤣,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 08:21:41+00:00,0,0,0,0,0.09348616898059844,0,Asyraf Fikree,0.0,negative,0.6883794367313385,multilingual,Unknown,Unknown,0.25,love,0.11311021447181702,0.05162055790424347,0.03876557573676109,0.05855264514684677,0.5995169878005981,0.03188382834196091
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1NTU1NjQ5MDI5NTgwNjI=,Teh Langkawi no no,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 09:46:41+00:00,0,0,0,0,0.16608704924583434,0,Khatijah Ali,0.0,negative,0.4463765025138855,multilingual,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.08472628146409988,0.024473628029227257,0.04328623041510582,0.03845224156975746,0.644072413444519,0.02582499384880066
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1NDQ4OTk0MjA2NDIyOTg=,Teh Langkawi Nuar PM paling teruk hapus MCM mcm .haous skim pencen .kuburkan ph,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 10:24:56+00:00,3,0,0,0,0.0004883587360381969,3,Zakaria Jusoh,0.0,negative,0.9983721375465393,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,love,0.0867769867181778,0.014728150330483913,0.03571409732103348,0.02759784646332264,0.5151550769805908,0.018344717100262642
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEzNDI1NDY0MTQ3NTk3NjE=,Teh Langkawi jangan risau gerenti mesti menang la aku jamin kita ada pmx la ni ari menang esok minyak turun kan😅😂😂😂👍👍👍,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 11:36:12+00:00,0,0,1,0,0.0004947423934936745,2,Ezad Netizen,0.0,negative,0.9983508586883545,malay,Malay/Bumiputera,Unknown,0.25,love,0.051690008491277695,0.018972570076584816,0.025898709893226624,0.022531025111675262,0.8119152784347534,0.011144268326461315
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEyNjA1MTc5NTI2ODk2Mjk=,Teh Langkawi jika x mampu memerintah Malaysia baik bagi balik lh kat kerajaan dulu .. skrg tengok bertambah hutang negara ada lh beratus-ratus bilion dari yg sikit skrg lagi teruk.. kebanyakan pinjaman negara untuk mangkuk hayun tu melancong ke luar negara je setahun 40 juta lebih.jngn ckp senang lh ph nk perintah negara ni bagi berkubur boleh lh aq tengok skrg..,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 14:16:51+00:00,0,0,5,0,0.0005077242851257435,10,Izal Imann,0.0,negative,0.9983075857162476,malay,Malay/Bumiputera,Unknown,0.25,love,0.2881394624710083,0.103321373462677,0.051911018788814545,0.08699070662260056,0.31826430559158325,0.026354724541306496
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEzNDY0NDc4MzAyNjYzNDU=,Teh Langkawi takde maknanya kami nak bagi . Nyah kau dari sini 🤣,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 14:21:26+00:00,1,0,0,0,0.0007579743862152211,1,Aril Sazali,0.0,negative,0.997473418712616,malay,Malay/Bumiputera,Unknown,0.25,love,0.08413698524236679,0.01798679679632187,0.026408186182379723,0.03711419925093651,0.7171096205711365,0.01861354149878025
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzEwMzgwNTc1MjUzMzU5MDA=,Teh Langkawi kuburkan Nuar PM paling teruk,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 14:29:15+00:00,0,0,0,0,0.00048142075538637474,0,Zakaria Jusoh,0.0,negative,0.9983952641487122,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.18553248047828674,0.024005362764000893,0.04695075750350952,0.06168421730399132,0.31517019867897034,0.024777106940746307
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1NzY0ODIzODQwNjczNTg=,Teh Langkawi tang mane baik kalau baik hari tu mesti Anwar ketimbang kau menag di Johor.... Hahaha lagi ckp Anwar Sex boy kau tu bagus.... Hutang Malaysia makin menigkat lagi sembang Anwar kau tu,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 23:32:11+00:00,0,0,0,0,0.0004981040954589733,0,Pemburu Pemburu Jalanan,0.0,negative,0.9983396530151367,malay,Malay/Bumiputera,Unknown,0.25,love,0.057384736835956573,0.01525469683110714,0.030564382672309875,0.02095027267932892,0.7835301756858826,0.01339867152273655
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzIyOTQwNDM0MjQ3MzU0MTI=,Izal Imann sekarang bru sdar ya shbt ..lihat ja rakyat Skrang semangkin susah barang smua naik ..ank sekolah lgi .,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 23:38:44+00:00,1,0,0,0,0.0004891097545624001,1,Rosnani Sain,0.0,negative,0.9983696341514587,malay,Malay/Bumiputera,Unknown,0.25,sadness,0.08005838096141815,0.18562336266040802,0.008203588426113129,0.6532536149024963,0.020298616960644722,0.03699668496847153
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzE1NTQyMTYwMzI3NjcwNjc=,Ezad Netizen 🤣🤣🤣🤣🤣🤣,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 23:39:27+00:00,0,0,0,0,0.1772295355796814,0,Rosnani Sain,0.0,negative,0.409234881401062,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.05215659737586975,0.018772510811686516,0.04715701565146446,0.027041641995310783,0.25084298849105835,0.041678398847579956
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzI0OTQxOTU0Mzc2NzAyMTI=,Abdul Rahim lwn Raja,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,positive,2026-07-13 08:31:15+00:00,1,0,0,0,0.8856973677873611,1,Sy Omed,0.0,positive,0.6189912259578705,multilingual,Unknown,Unknown,0.25,no_clear_emotion,0.036164410412311554,0.009856619872152805,0.03154474496841431,0.023677485063672066,0.2362816333770752,0.03645864129066467
facebook,comment,Y29tbWVudDoxNTg3NjQ4MDAyOTI3MDIxXzIwNjM0Nzg5MzEyMzAxMjE=,Abdul Rahim hancing esok mene lusa PTPTN hapus,,https://www.facebook.com/PengundiMY/posts/pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,pfbid02VT6JLaRQw47MfdvZwYTiKZmDUD8mtEEFibu7npVFZ3B5xAoa8WDiZQWmiRN34EJ2l,negative,2026-07-13 10:24:21+00:00,3,0,0,0,0.00048547983169555664,3,Zakaria Jusoh,0.0,negative,0.9983817338943481,malay,Malay/Bumiputera,Malay/Bumiputera,0.65,no_clear_emotion,0.04656417295336723,0.0438414067029953,0.0995933786034584,0.01926831156015396,0.22177843749523163,0.023171845823526382
