Platform,Type,ID,Text,Sentiment,Date,likes,shares,comments_count,views,sentiment_score,total_engagement
Instagram,IGTV,INSTAGRAM025,Just tried budi95 - amazing quality and value!,Negative,2026-04-22,144,23,21,1956,0.21,188
Instagram,Photo,INSTAGRAM026,Just tried budi95 - amazing quality and value!,Neutral,2026-04-13,430,61,38,3766,0.5,529
Instagram,Photo,INSTAGRAM027,Just tried budi95 - amazing quality and value!,Negative,2026-03-26,253,64,38,2946,0.23,355
Instagram,Photo,INSTAGRAM028,budi95 in Malaysia is really good. Worth trying!,Neutral,2026-04-06,373,58,39,5184,0.43,470
Instagram,Video,INSTAGRAM029,Just tried budi95 - amazing quality and value!,Neutral,2026-03-30,411,69,27,4271,0.4,507
Instagram,IGTV,INSTAGRAM030,budi95 in Malaysia is really good. Worth trying!,Negative,2026-04-09,244,59,29,1561,0.3,332
Instagram,Reel,INSTAGRAM031,Just tried budi95 - amazing quality and value!,Negative,2026-04-22,230,62,40,1225,0.1,332
Instagram,IGTV,INSTAGRAM032,budi95 in Malaysia is really good. Worth trying!,Neutral,2026-04-11,435,122,39,4151,0.48,596
Instagram,Photo,INSTAGRAM033,budi95 in Malaysia is really good. Worth trying!,Negative,2026-03-27,555,109,40,6094,0.32,704
Instagram,IGTV,INSTAGRAM034,Just tried budi95 - amazing quality and value!,Neutral,2026-04-07,243,30,44,3199,0.43,317
Instagram,IGTV,INSTAGRAM035,Just tried budi95 - amazing quality and value!,Negative,2026-04-01,309,38,28,3479,0.15,375
Instagram,Story,INSTAGRAM036,Great experience with budi95! Highly recommended in Malaysia.,Neutral,2026-04-11,119,24,10,1231,0.55,153
Instagram,Story,INSTAGRAM037,Just tried budi95 - amazing quality and value!,Neutral,2026-03-25,549,153,62,4112,0.48,764
Instagram,Photo,INSTAGRAM038,budi95 in Malaysia is really good. Worth trying!,Negative,2026-04-08,278,59,51,2382,0.31,388
Instagram,Video,INSTAGRAM039,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-04-08,149,28,22,1545,0.14,199
Instagram,Story,INSTAGRAM040,Just tried budi95 - amazing quality and value!,Negative,2026-04-04,164,29,16,1255,0.14,209
Instagram,Story,INSTAGRAM041,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-03-30,333,59,22,4500,0.18,414
Instagram,Photo,INSTAGRAM042,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-03-25,289,81,18,2532,0.1,388
Instagram,Story,INSTAGRAM043,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-04-20,285,62,32,2354,0.1,379
Instagram,Reel,INSTAGRAM044,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-04-22,326,57,22,2178,0.1,405
Instagram,Reel,INSTAGRAM045,Great experience with budi95! Highly recommended in Malaysia.,Neutral,2026-03-23,160,45,27,857,0.47,232
Instagram,Reel,INSTAGRAM046,Great experience with budi95! Highly recommended in Malaysia.,Neutral,2026-03-30,280,51,55,2357,0.43,386
Instagram,Video,INSTAGRAM047,Great experience with budi95! Highly recommended in Malaysia.,Negative,2026-03-27,435,90,44,2987,0.38,569
Instagram,Video,INSTAGRAM048,budi95 in Malaysia is really good. Worth trying!,Negative,2026-04-10,363,51,38,5135,0.22,452
Instagram,Video,INSTAGRAM049,Just tried budi95 - amazing quality and value!,Negative,2026-04-20,301,79,29,1938,0.37,409
Instagram,Reel,INSTAGRAM050,Great experience with budi95! Highly recommended in Malaysia.,Neutral,2026-04-23,195,48,36,2148,0.46,279
