platform,post_content,comment_content,engagement,sentiment,date
x,,"@biduanssa terimakasih sudah membela bumil ituyaa kaa, semoga kita dijauhkan dari musibah itu dehh ih amit amit mertua julid",102,positive,NaT
threads,,History be rhyming?,89,neutral,NaT
x,,"@biduanssa Buuu aku pernah di posisi ituu, pas trimester 2 aku ngeflek parah, pas lagi diperiksa bidan di salah 1 RS, bumer ku nyeletuk ini anaknya (aku) males Bu ngga mau gerak, ga mau jalan2, seketi",82,positive,NaT
threads,,"The last time MSTR’s stock imploded, it was allegedly committing accounting fraud. The company settled the charges for $10 million https://www.nytimes.com/2000/12/15/business/microstrategy-chairman-ac",76,negative,NaT
threads,,"…when it starts crashing, all hell breaks lose. MSTR bought its BTC at an average price of ~$75,000 a coin. It’s now ~$60K and dropping Ike a stone. As it crashes, MSTR’s stock plummets in tandem. So ",73,negative,NaT
x,,"@dimarsasongko98 Begitu dia tahu, ga bakal bisa ""nyebokin"" lagi, langsung deh cuci tangan, maaf ya, yang percaya sih bego...",70,negative,NaT
threads,,"…the entire BTC market. The more investors realize the risk of MSTR going kablooey itself, the more sell the stock and the more this dynamic speeds up. Good luck to all, but one more thing…",70,neutral,NaT
x,,@HasyirHashim bangsa johor pon tak bodoh sedagher.. tak payah sembang pasal berlagak suci ke penuh darkside ke. 2x5 sama je mcm parti kamu atau pakatan harapan pon. shut up la bro. lagi bnyk ckp lagi ,67,neutral,NaT
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:12.595621
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:13.215475
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:13.648176
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:14.022327
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:14.369021
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:14.748367
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:15.103168
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:15.442463
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:15.800545
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:16.174803
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:16.537235
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:16.877264
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:17.285390
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:17.655695
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:18.024468
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:18.431931
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:18.797230
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:19.149590
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:19.527062
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:19.915539
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:20.276242
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:20.629052
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:20.997999
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:21.330566
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:21.713112
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:22.067911
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:22.433473
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:22.786265
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:23.174072
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:23.522107
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:23.895255
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:24.252845
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:24.607469
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:24.978720
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:25.330707
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:25.681493
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:26.041059
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:26.421595
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:26.799637
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:27.164202
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:27.510192
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:27.888316
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:28.258584
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:28.619773
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:28.981609
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:29.324903
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:29.714663
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:30.066641
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:30.464772
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:30.827276
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:31.168430
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:31.546326
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:31.896326
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:32.260870
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:32.627771
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:33.027075
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:33.394485
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:33.757792
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:34.103793
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:34.466130
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:34.830659
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:35.202836
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:35.563031
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:35.893533
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:36.270233
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:36.654669
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:37.086003
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:37.451751
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:37.857967
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:38.211122
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:38.584786
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:38.958352
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:39.298682
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:39.637605
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:40.003507
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:40.362293
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:40.763643
tiktok,,semoga allah izikan pas nenang di johor,63,neutral,2026-06-06 01:51:41.149203
