platform,post_content,comment_content,engagement,sentiment,date
threads,,I think better rematch with Ramanan or Damansara where he live. Dia takda connection dengan locals di Kepala Batas.,22,neutral,NaT
threads,,Orang yang sama ke melalak pasal minyak sejak 20 tahun lalu? Dah jadi kerajaan pun masih melalak? Tak reti buat qeja,22,neutral,NaT
facebook,,Please sue until they surrender.,21,neutral,2023-11-10 06:43:49+00:00
threads,,Dia nak cerita dia lah terpaling buat kerja..puihhh gampang punya perdana menteri mcm ni..sembang nak ajak gaduh ke apa..dulu dia lah jaguh kampung konon nak bela nasib rakyat susah..last2 time harga ,21,negative,NaT
threads,,diorang takut sbb mulut tok guru masin. pernah terjadi depan mata,20,neutral,NaT
facebook,,"Bagi pandangan saya, Dr Sam adalah pilihan terbaik buat masa ni kerana MB Kedah, Sanusi masih tidak memuaskan org atasan PAS. Jika PAS mahu memenangi hati non Melayu, Dr Sam paling sesuai kerana dia b",19,negative,2026-02-22 21:47:33+00:00
threads,,"NO.
KJ wajar bertanding di Sungai Buloh. Kalahkan Ramanan. Inilah Masanya. Pengundi Melayu telah bertambah dari 66% ke 71% di Sungai Buloh, tanda KJ boleh tebus kekalahan majoriti 2K masa PRU15 haritu",18,negative,NaT
facebook,,All names mentioned by her need to saman her individually. Let her face the consequences of fitnah,17,negative,2023-11-10 08:44:02+00:00
threads,,Jgn la… beliau tokoh yg saya segani… byk fatwa² beliau jadi rujukan saya,17,positive,NaT
threads,,Reverse psychology,17,negative,NaT
threads,,"Sara, STR tu kau tak masukkan pula. Suka kufur nikmat.",16,neutral,NaT
threads,,Tebuk atap ni pembangkang nak ambil kerajaan bukan kerajaan..isu N9 kerajaan sendiri yg tebuk atap rumah mereka sendiri..takde kena mengena dgn pas atauPN bahlol ceplos,16,negative,NaT
threads,,Woi.. Kalau rasa stress sgt benti jer lah kerja... Marah2 pun tak guna.. Kene ingat satu je.. Rakyat Malaysia ni ramai yg berpendidikan tinggi lebih dari kamu... Lebih berilmu dari kamu.. Jgn nak semb,16,negative,NaT
facebook,,"YB, 这次别客气，shoot他们够够，把他们这些社会垃圾深埋！",15,positive,2023-11-10 08:43:55+00:00
threads,,"Hahaha highway Pantai timur ke CSR apa tu time Najib slow lamaa sgt, Mahiyadin lg slow,  Ismail tak nampak progress, time Anwar bru nmpk progress. Nmpk sgt spe byk sakau tu",15,neutral,NaT
threads,,"Beliau sejenis yang cool dan tak cepat melatah, perwatakan yang slow ( tawaduk ) jadi orang suka nak attack beliau. Geram bila yang komen kat IG beliau suka suki je kata macam². Kita yang membara baca",14,negative,NaT
threads,,sinis & pedas.,14,negative,NaT
threads,,Babi carlos kalau tak sebut pas dlm sehari boleh jadi gilababi,14,negative,NaT
threads,,"""Negara kita kecil, tapi negara kita tidak hina""",14,negative,NaT
threads,,"Kau yg mulakan reforbasiii tk kira masa, hingga Sultan bertitah ,jgn politiking selalu,selalu bantu rakyat",14,neutral,NaT
threads,,Amboi.. mentang2 nk dkt PRU ye...awal dh pembangkang buat kje. Dlu menang byk pun sbb undi 18 & sosmed. Ingatkan nk dkt PRu g bkerja baiki negeri sg4..maklumlah penasihat yg hilang deposit di Langkawi,13,negative,NaT
threads,,brim dpt one off je pun..setahun sekali je dpt..tp dia punya ckp mcm dpt bulan2 je brim tu 😅,13,negative,NaT
threads,,Anuwar hutang tertinggi malaysia,13,negative,NaT
threads,,"Beliau antara sosok politik yg saya hormat. Segala teguran sgt berhemah. Tak terlalu keras, tak pula lari menyimpang.",13,neutral,NaT
threads,,,13,neutral,NaT
threads,,"HSR jalan? Kena byr denda lg ada sbb xjd buat. 1MDB? Tlng rakyat time Covid? Mora tue duit rakyat sndr, pengeluaran kwsp pun sama. Jgn la nmpk sgt yg sis tue cyber troops pn akan walaun. Biar nmpk bij",12,negative,NaT
threads,,Bila tok guru dah cakap smpi tahap gini .. fhm2lah .. jgn remehkan permainkan apa yg beliau katakan ..,12,negative,NaT
threads,,"Dia tenang, tapi mampu buat semua orang takut buat dosa... Pemimpin seperti inilah yang kita nak, bukannya pemimpin yang asyik marah tak tentu pasal...",12,negative,NaT
facebook,,Adakah calon perdana menteri bukan dari Presiden parti akan bermasalah macam DS Ismail Sabri? PM tanpa kuasa parti,11,negative,2026-02-22 21:46:23+00:00
threads,,Sekarang orang jahil Hina orang berilmu berjemaah. Tak sedar diri,11,neutral,NaT
threads,,Belum kira yg komen perli2 kt post beliau.,11,negative,NaT
threads,,Ada peluang untuk UMNO ini. PH ini susah sikit kecuali Permatang Pauh.,11,neutral,NaT
threads,,This Tun m ke,11,neutral,NaT
facebook,,"Beliau sebelum ini meletakkan jawatan sebagai Bendahari PN, tiba² dicalonkan menjadi Pengerusi mendahului Tuan Ibrahim Tuan Man yg lebih tinggi hieraki dalam parti & PN, lain mcm game 😅",10,negative,2026-02-22 22:39:47+00:00
threads,,"📌 Bantuan SARA 2025 (MyKasih + STR)
Disalurkan setiap bulan melalui MyKad (tanpa tunai)

Isi Rumah (STR + eKasih):

RM100/bln (Jan–Mac)
RM200/bln (Apr–Dis)
Jumlah: RM2,100 setahun

📌 BR1M (Tahun Akhir",10,neutral,NaT
threads,,Mahiaddin Bantu rakyat? dia guna duit yg Tun M dah Cari sblm dia tebuk atap.. kantung dah habis dia bagi keluar kwsp smpi rakyat manja .. bantu habiskan Simpanan rakyat lebih tepat,10,neutral,NaT
threads,,Berhutang sbb nak cuci taik pm2 terdahulu,10,neutral,NaT
threads,,That AA ka…?,10,neutral,NaT
threads,,He is a legend.,10,neutral,NaT
threads,,pmx ni sy benci sbb kuat buat janji... tp x kotakan janji².... kuat berlakun pelbagai.... muka Jenid x reti malu menipu dn bri alasan yg kkdg mmg akal x bleh tima berasa seolah rakyat bodo... mmg x ko,9,negative,NaT
threads,,"masa muhyiddin dlu dia tlong peniaga kecil dpt RM 1,000..",9,neutral,NaT
threads,,Sahih,9,neutral,NaT
threads,,"KAU..Pemimpin BESAR..Yang
PALING BODOH..Nmb.1..",9,positive,NaT
threads,,"Senang je kau screenshot. Dia tulis kat situ kan “terutama bertujuan utk dapat bantuan dari kerajaan”. Tak payah la jd hipokrit. Time dia masih ada, kau menentang dia. Bila dia dh xde, baru terhegeh2 ",9,negative,NaT
facebook,,Saya simpati dgn bekas suami nya yang juga ada hak,8,negative,2026-04-08 02:50:04+00:00
threads,,"Yang penting, BERPOTENSI",8,positive,NaT
threads,,Jange main pecoh perut sungguh tu..bnda haram ttp haram,8,negative,NaT
threads,,Bukan mudah memimpin negara.  Berpuluh juta rakyat di bawah kamu. Setiap satu tindakan akan ditanya kelak. Tidak hairanlah para sahabat Rasulullah saw kebanyakannya menolak dari diangkat menjadi pemim,8,negative,NaT
facebook,,Saman yb jalan teruih ✌️,7,neutral,2023-11-10 06:23:42+00:00
